Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi
35,1593.6633067869516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6165185770886996,2.3040910184122323,0.14513251287936868,0.01865823980599879,0.6817198228286473,-0.9303980200775313,2.3037897116535135,-0.5068939035510232,-2.131033965556117,-8.464839214234791,0.0,0.0,0.0,1.2451800521125524,-1.1325806176476592,8.393608291799337,0.0,0.0,-3.5819517151255766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9749616609517504,-1.0422684781284741,-0.6697371103226746,-2.2873387542544945,0.5865635464385187,-0.4061282946206701,5.351212022408702,0.0,-1.4255030632144348,-0.4610616609147442,-0.08185979698813384,-0.4248665190624857,-0.12990842673413147,1.5913455923625628
36,1588.5406441820558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.233967094065772,2.092299376339315,-0.1062497469787394,-0.5206051558605799,0.4862675353775814,-1.151028941561265,1.9057440454114492,-0.48411717786623376,-2.242459298843314,-8.45468104499081,0.0,0.0,0.0,1.460677997074729,-1.200782383817223,7.9684697982944455,0.0,0.0,-3.571893595500631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0326157065499872,-1.028280698418834,-0.7356161673642062,-2.941169045217183,0.5907651280538911,-0.4991740586725191,5.046509552428491,0.0,-1.3159993154018343,-0.48410285322434476,-0.08641163035170803,-0.5256834096907849,-0.13218706938696537,1.6459075897773703
37,1586.2375483298222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.162833967115309,1.993599245379247,-0.19332683208967497,-0.630928851814966,0.49885410877676944,-1.1704216365685816,1.921672891297867,-0.4798213838403426,-2.223506468114043,-8.554072432551685,0.0,0.0,0.0,1.6583170814548496,-1.2488541335275505,7.8938659239705,0.0,0.0,-3.6652319680675416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0416288973650243,-1.0680085764084974,-0.7505512166948275,-3.1150444389502967,0.609778284265138,-0.5307221620653269,5.028715857480373,0.0,-1.3180418208433267,-0.4899526131085015,-0.08662468216008035,-0.48218618574432587,-0.13221517736163574,1.6387643621886132
38,1581.9249607197582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2612098565344674,1.6986167522212736,-0.3899188543568857,-0.8639354154732898,0.87096415784636,-0.9950300653878609,2.810917946806267,-0.5825618818181055,-1.8744365715848434,-8.777036960137439,0.0,0.0,0.0,2.5649951849367465,-1.4909621186777213,7.903384489090698,0.0,0.0,-3.2782992596890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.982081995390186,-1.3220915795075117,-0.7898307770933672,-3.2331282916945225,0.7537647569701349,-0.5933116488395164,5.342869879496467,0.0,-1.4409922501778918,-0.4822499819432032,-0.0815898157963877,-0.6038267361138343,-0.1298866405474966,1.5606577866171285
39,1576.2423461965177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1259786008929518,1.6993571257935134,-0.4201676894919113,-0.8505447991374387,0.7047448957609408,-1.0344438480677773,2.300922677844306,-0.5169436302458391,-2.3698186783188393,-8.001270242585587,0.0,0.0,0.0,2.1663041303709774,-1.2869486687915512,7.379420549882123,0.0,0.0,-3.4685979443131094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801296007564588,-1.2115268786928506,-0.8078311445866821,-3.5660312093395508,0.7083026060089033,-0.6289972877536978,5.075971697013815,0.0,-1.388047927513318,-0.5034559343064422,-0.09529397565314127,-0.5039463341461999,-0.13020427867326342,1.5519728149698402
40,1571.3794501071761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1616996383116907,1.7636895381703586,-0.3739031614357229,-0.7782444857603186,0.6616437352041122,-1.0584978112525052,1.9413928398589448,-0.49150852522221,-2.160440651125197,-6.811650115505656,0.0,0.0,0.0,1.6790810817374116,-0.9740787885513008,6.683042404651559,0.0,0.0,-3.5471963460887648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9218208995261377,-1.2170538636177677,-0.8183293886487903,-3.4914211376661837,0.6873871477288231,-0.6218709180593757,4.768991119786647,0.0,-1.3893692380502018,-0.5182404547767752,-0.11065480946420313,-0.4664104217338804,-0.12951829145484164,1.5689210311130921
41,1568.3537539986614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1798194235844246,1.8865283813502545,-0.3322855754667371,-0.6709950138374093,0.5808704650654715,-1.065524403005255,1.957750266870891,-0.47773194860259544,-2.7773484605467917,-4.866980338151894,0.0,0.0,0.0,1.1478656788577957,-0.8934437045613778,5.83380943526321,0.0,0.0,-2.941302629044461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900771923989315,-1.074569219995005,-0.8117827513800681,-3.4124606153387544,0.6816219230962721,-0.615265340720735,4.838278069898642,0.0,-1.2922983167356483,-0.4633233301071388,-0.12120937518121579,-0.5720157856334592,-0.12325606092261718,1.5690404621237732
42,1565.2357458812246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2011927558297786,1.831587726139734,-0.36102526334727025,-0.6389275680003419,0.6728973932216668,-1.0275583472757401,2.0367618337894533,-0.5295467675927742,-2.4401647594965215,-5.651700615387809,0.0,0.0,0.0,1.5313277856805363,-0.8910918671732162,6.219344971007203,0.0,0.0,-3.067468318218168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397722863003197,-1.2140080044220507,-0.8110068519545174,-3.1478983954672506,0.7035579040872616,-0.6097001254622698,4.990184549289836,0.0,-1.4582828007655726,-0.4458995021193326,-0.10729054853052378,-0.5549202031575569,-0.1226188475005715,1.617244399381868
43,1563.0655216068335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2370722203382463,1.8441768582770253,-0.3663731431900934,-0.5923079992818282,0.7476731679036411,-1.0250110329883895,2.25513072168412,-0.5545881939134932,-2.0057453484826553,-5.686294248150994,0.0,0.0,0.0,1.5955726869259381,-0.96577844700133,6.196967570199588,0.0,0.0,-3.153209010929809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.968255695404023,-1.189544942950517,-0.7852903779733157,-3.2349181572435874,0.724891371210665,-0.5991107732419562,5.153787480508122,0.0,-1.5406324373963214,-0.4076785425597723,-0.09492339572273426,-0.5119189341623788,-0.11945507325649768,1.6722941201979726
44,1561.0164581414188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1288985435764856,1.7849004872441598,-0.4237679456417942,-0.6582015561854485,0.7327519326442073,-1.0348831344253253,2.412176771362653,-0.577405162150716,-2.154575865090264,-5.5489093635788524,0.0,0.0,0.0,1.4963387415078444,-0.7835641813941701,6.016749373822925,0.0,0.0,-3.3261980243869425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04925339211704,-1.191133367394638,-0.7695308032418435,-3.0669848320079662,0.7237672950808961,-0.5961852958673846,5.29656284644605,0.0,-1.579231019418199,-0.3312344079641623,-0.07341328203257871,-0.43672584934205616,-0.11304611465627444,1.7586695775016177
45,1560.0454476418176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.196168492659779,1.8380905051181904,-0.3718509464266214,-0.5700098368116684,0.7263199412681821,-1.0461325032621465,2.4264007878692953,-0.5591158584331029,-1.9667635230825133,-5.459463501313474,0.0,0.0,0.0,1.3117271752852209,-0.8028077344795921,5.89929723584392,0.0,0.0,-3.374603939286708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063465315591911,-1.1103976513025444,-0.7592000532864256,-3.456443080045478,0.7388832690163719,-0.5994637908362491,5.376776236745712,0.0,-1.4843093917712842,-0.2852419054854072,-0.06042577723758239,-0.40742310672208887,-0.10915232323750516,1.8009850480728256
46,1559.4406899386006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1758365054755284,1.8103768598535406,-0.3757774136550246,-0.6150432178532423,0.6976485842436784,-1.0476911842235774,2.2746298754634378,-0.5343717174965029,-2.1100593401052743,-5.452076950906525,0.0,0.0,0.0,1.3105393314829228,-0.7590162205073844,5.689598471542228,0.0,0.0,-3.442488188850689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03962096970239,-1.103409427237461,-0.7680263558544712,-3.50753409190369,0.7425058285621767,-0.6119896173648081,5.239451939348635,0.0,-1.4304609665033117,-0.28323346247500675,-0.05801608187412034,-0.39639507455152745,-0.10872186712412366,1.799935478394419
47,1559.0473688603981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.159805812648024,1.8076322116385837,-0.3812394543398103,-0.6537465498987295,0.6619358458400331,-1.038377266176121,2.1498530386279975,-0.526025180503008,-2.260493849255318,-5.516698496910417,0.0,0.0,0.0,1.2139193360760263,-0.6944332463335505,5.6342012806406085,0.0,0.0,-3.4278205784336824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0135702704085063,-1.10049950627256,-0.7714645063284322,-3.5252785909570026,0.7402006395662621,-0.611708399683431,5.08969240218281,0.0,-1.4287283029438698,-0.27896690516125866,-0.055521424828725775,-0.3951796486296381,-0.10820944577195261,1.781014707085862
48,1558.648245418891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1573869317400245,1.7951127345857192,-0.37721962634068656,-0.667215753970032,0.6479388462746677,-1.0354232911274914,2.0516338338674434,-0.5205782531691521,-2.245935966911695,-5.626773794415092,0.0,0.0,0.0,1.3059711621548953,-0.7011870434934021,5.532617491991627,0.0,0.0,-3.3580974990625214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985072127584115,-1.1132796358343295,-0.7764494788138497,-3.5031466177994703,0.737996535792793,-0.6149655129035632,4.956290501859015,0.0,-1.4040125487758337,-0.2635387285877298,-0.05020719045733642,-0.3953184271729817,-0.1065341307744346,1.7523713551697935
49,1558.2412218428299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.171007510334652,1.8055134220066889,-0.37467374695753974,-0.6571700257003669,0.6676802791170303,-1.0198261632310417,2.053688956003924,-0.5217406987703893,-2.2195108298289434,-5.647154795302948,0.0,0.0,0.0,1.2725410332101696,-0.7561860984983818,5.569592291447874,0.0,0.0,-3.2467621151043518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9455990156309406,-1.1048236327783232,-0.768327972293772,-3.468014364944302,0.7339551855178237,-0.6068405841249613,4.894196609069119,0.0,-1.4421337003373143,-0.2403107212632028,-0.04392468506597044,-0.3958619774291831,-0.10429230458092305,1.7188956185400461
50,1558.0987100037057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1522697807902476,1.7985185842863425,-0.38227761448473946,-0.6498071670340598,0.666602611049943,-1.0295979953031136,2.1035570688164844,-0.5263042146668127,-2.11093250008349,-5.660810998033193,0.0,0.0,0.0,1.307871968557644,-0.8148896988193663,5.639831818335811,0.0,0.0,-3.2196675063631464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9361054059789238,-1.0945345122152306,-0.7643991126283408,-3.4462290290976028,0.7285932688145547,-0.6003113748421138,4.919922958797272,0.0,-1.4254778539345916,-0.22679940386252503,-0.041290456150061355,-0.39278505480032383,-0.10322178647890107,1.702033693278598
51,1558.0600973709138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1496656360471937,1.7979362507505674,-0.3823166046349689,-0.63748165204191,0.6736381445685666,-1.0301076459535992,2.1190140234307244,-0.5266999066443598,-2.106286579092355,-5.628189725345334,0.0,0.0,0.0,1.2956569412641132,-0.8353937372938072,5.66537890328859,0.0,0.0,-3.2463550681010545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9386069501138166,-1.0948602184821876,-0.7648562014478753,-3.4700167780058955,0.7292077447160635,-0.5990174927546136,4.943596796502581,0.0,-1.436607426527545,-0.22174460215474634,-0.04069333355840472,-0.3861317368124445,-0.10296469297434208,1.7004602605341386
52,1558.0332313289996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.143060934011769,1.7953488792126067,-0.38489103108927336,-0.6389488473117866,0.6713897665321491,-1.0341620343647069,2.1226477600499334,-0.5272564317258541,-2.1062415548562514,-5.608810099421354,0.0,0.0,0.0,1.295564029586495,-0.8501897494924319,5.678444356787483,0.0,0.0,-3.2862543377800555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9421335128989134,-1.0910077599909178,-0.7666545944997029,-3.4768820357668773,0.7288893103278192,-0.6005075970763335,4.951326704769391,0.0,-1.4360232527444676,-0.21956890084281927,-0.04082898460347309,-0.379159861843398,-0.10310333608446115,1.693766387360098
53,1558.000943269488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1412933456134304,1.7959530668440402,-0.38142557442445807,-0.6344777254529604,0.6689860170371762,-1.032398189721482,2.1160301322078,-0.5278795894688703,-2.1219226915480673,-5.600961090403222,0.0,0.0,0.0,1.3008755017615001,-0.846584709829685,5.683553458423928,0.0,0.0,-3.3293474286255567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9431237279350109,-1.0946305889693977,-0.7684669959348093,-3.4971443871021437,0.7307530416930917,-0.6006756933005174,4.950580435791317,0.0,-1.4377564940670133,-0.21827607979420402,-0.041008233221536176,-0.3722284948593188,-0.10349657197997457,1.6797401174562459
54,1557.935346012719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.140055092780292,1.7942888343610353,-0.3801376432018856,-0.6380517641354565,0.6661443039590799,-1.0327686048717994,2.1054315611752346,-0.5270162327151584,-2.147685311997355,-5.592050434380105,0.0,0.0,0.0,1.3083913012852026,-0.8517673669705901,5.682934060750531,0.0,0.0,-3.392181386625372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9445719768768253,-1.0923050468634943,-0.7696750419802748,-3.5038244582117537,0.7322072196688169,-0.6034805591394368,4.941835924884479,0.0,-1.4413812144318694,-0.21765850711566884,-0.04143556886067309,-0.362931453327926,-0.10470611383163617,1.639953488944455
55,1557.7817321770362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.142786114900319,1.797223899322325,-0.37225413831323595,-0.6326263977228627,0.6620147575183873,-1.0260534544220894,2.083671555102839,-0.5293702163570365,-2.184374393216253,-5.590568223471368,0.0,0.0,0.0,1.3235582917410196,-0.8372904843458127,5.682367452765829,0.0,0.0,-3.481221799230887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9404208269903096,-1.0967748380243019,-0.7701646760524102,-3.523714766365961,0.736533921004268,-0.6029254277068966,4.922910085856954,0.0,-1.443493866550042,-0.22043726224359747,-0.04279335241900833,-0.35231948661872375,-0.10810328296004885,1.5332773657047198
56,1557.5449715785069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1529214494226494,1.8003745430238616,-0.36493371754772047,-0.6302077239138222,0.6621165565682937,-1.0185199955953903,2.06636685430327,-0.5285400695633091,-2.2364308688744003,-5.5845389807847825,0.0,0.0,0.0,1.3360975404237856,-0.8351048322479853,5.6738509816731595,0.0,0.0,-3.586072686489538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9303638761050705,-1.092401068930738,-0.7680096558957457,-3.516770018064661,0.741775247380567,-0.6000981641848047,4.8938006816244375,0.0,-1.4437163454657582,-0.22976567387794636,-0.04555534862999194,-0.3437674878868143,-0.11611754131141522,1.294394071828063
57,1557.2969454484453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1652707888169918,1.8056538413143652,-0.36405019484205603,-0.6209567489739519,0.668335527006476,-1.0095442951447517,2.076544488201304,-0.5301840886056312,-2.201906689749676,-5.58057564509759,0.0,0.0,0.0,1.3115228523657028,-0.8214345694863834,5.654721605502525,0.0,0.0,-3.532783109692169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921429689187236,-1.0932647949723466,-0.7646915426822802,-3.4930089622089318,0.7442959260238141,-0.5928050703381288,4.890273165426244,0.0,-1.4349666450265728,-0.23179282010599647,-0.04509889281443432,-0.3532842456464901,-0.11884394392190041,1.2299127903476261
58,1556.8741069931789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1681144186320696,1.803486444290702,-0.36906059169767375,-0.622752544172706,0.6773550493164368,-1.0149506647676867,2.1268631698580713,-0.5268971278460793,-2.155939869670407,-5.621987439701207,0.0,0.0,0.0,1.297061283017645,-0.8251300119437703,5.651743403579886,0.0,0.0,-3.2770800913608498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9182443749362024,-1.086993620545645,-0.7601300256033097,-3.451803187564006,0.743053188258238,-0.5809920915666306,4.916823817097885,0.0,-1.419204307576559,-0.24841463259468002,-0.04674938199296269,-0.39554692404055375,-0.12738544441776667,1.0660333969356908
59,1556.8568274150343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1549659617315307,1.7945538351329087,-0.38178225653526904,-0.6342398673205537,0.6746123443933194,-1.0240378501237366,2.115881912079142,-0.5296824303431967,-2.0765332151475464,-5.5953439850066315,0.0,0.0,0.0,1.2676715004159127,-0.7998739969249417,5.654104983297451,0.0,0.0,-3.218573975241377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9263065095356744,-1.089065744791407,-0.7605931893893253,-3.440075643380416,0.7375840638001335,-0.5817297494931774,4.931802081718961,0.0,-1.4253529481551384,-0.24869120394268115,-0.046913444698373455,-0.40442822652179805,-0.12767368841489984,1.083440178539362
60,1556.8094971798075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.144044620828036,1.7896949629770287,-0.3888757762334466,-0.641408405987438,0.6714713093198318,-1.0298910890265873,2.0993377807601497,-0.5328277726148588,-2.0472713330890624,-5.569761613079266,0.0,0.0,0.0,1.2562393875228781,-0.7819766850369901,5.661104846189307,0.0,0.0,-3.2209567490938436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928866896820379,-1.0882175186322738,-0.7603978270867331,-3.437369663205054,0.7346867524893409,-0.5796637739984568,4.937108149758332,0.0,-1.4266385601623897,-0.255621511950651,-0.0492013040031909,-0.40867859450416644,-0.1323530471830528,0.9777624707679768
61,1556.772625467783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1503072552784306,1.7976543467904413,-0.3797550986724862,-0.6346053170483931,0.6737545170087728,-1.0247735660014687,2.1196015486881183,-0.5283471077921843,-2.140873247788417,-5.590458874673846,0.0,0.0,0.0,1.2897750327196358,-0.8159541566918227,5.657932558678041,0.0,0.0,-3.2486717578337156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9280516906318004,-1.0828652933755805,-0.7608335598517049,-3.463109748937585,0.7391858028159066,-0.5776980144544039,4.941575071080946,0.0,-1.41557455606248,-0.254332520062843,-0.04905640853888751,-0.40241114267251255,-0.132289779851543,0.9853746803491523
62,1556.7529453748302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.147984643421317,1.7952880197888113,-0.3776790205394698,-0.6366261333541635,0.6711893081569933,-1.0258076977474546,2.1137789977046553,-0.5295992563115481,-2.1329886618350034,-5.589643473240334,0.0,0.0,0.0,1.2898238974989578,-0.8098793221113328,5.66203678330921,0.0,0.0,-3.2752417434697247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9283407147960923,-1.0837744390591593,-0.7620415276127985,-3.4659052644139616,0.7381456953696972,-0.5792456776904497,4.937863584004069,0.0,-1.4231509024742517,-0.25633182985633585,-0.04960235664985701,-0.39969298468708414,-0.1333752827861654,0.9689770104905497
63,1556.7399857497476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1485553028300965,1.794652733278463,-0.37834952910285724,-0.6374303056613362,0.670480260360467,-1.024586959137677,2.106781317697928,-0.5299170156145032,-2.134394957359232,-5.587073620563297,0.0,0.0,0.0,1.291866749119127,-0.8032765420306258,5.665307744222452,0.0,0.0,-3.2891330719317473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9252350652811465,-1.0854348951310326,-0.7620574057154618,-3.4622551301913016,0.7388826218747454,-0.5777204196454134,4.933803831308972,0.0,-1.4229073058272246,-0.2610708927591794,-0.05091950458107218,-0.40020350595835735,-0.13634279296109564,0.9165381046805022
64,1556.7389126303112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1492164493460155,1.7949520770651213,-0.3781188412892586,-0.6367594474481858,0.6705479163554776,-1.0247861326306287,2.105868183896066,-0.5303990999585547,-2.1320722824625062,-5.588585908515595,0.0,0.0,0.0,1.2899628045819962,-0.8013879474050555,5.665437567139968,0.0,0.0,-3.2864930960436958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9242835293396874,-1.0853373859862214,-0.7614165199061635,-3.4573912871738814,0.7389426574855537,-0.5776158439536582,4.931308728194368,0.0,-1.4226374379259308,-0.26153833243537156,-0.05093776101855292,-0.4011633171921814,-0.1365843938643577,0.9147424248669012
65,1556.738803614899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.149356863120107,1.7949758591720189,-0.3778118225290893,-0.6361798224643317,0.6706589476632504,-1.0247101744592166,2.1070221285549704,-0.5303122374143446,-2.1335221962594444,-5.58935994673569,0.0,0.0,0.0,1.2901454786281954,-0.8023571184168239,5.66560361751054,0.0,0.0,-3.2855636458671924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9241751471647122,-1.0848042648979084,-0.7612329255543427,-3.457447220090531,0.7390098998706776,-0.5774436820006154,4.9310476117750595,0.0,-1.4223997779969202,-0.2617975571817512,-0.050964738508842596,-0.40142024602944265,-0.1367882434973607,0.9107483922279858
66,1556.7387993149919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1495966947364433,1.7949994834267045,-0.3779442873815404,-0.6359374495035002,0.6708188077898956,-1.0245145339140471,2.107026114288322,-0.5302216232515009,-2.133516050176359,-5.5891736957694995,0.0,0.0,0.0,1.2901777760711375,-0.8025053575660988,5.665736378533335,0.0,0.0,-3.2853929698446858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9240796096389232,-1.0849373123149613,-0.7611984486108855,-3.457486225209985,0.7391356444366823,-0.5773779816748209,4.930938914234666,0.0,-1.4220931417184755,-0.2617760700584026,-0.050965549342889965,-0.4014401761543016,-0.13677728992450236,0.910962810842331
67,1556.738798698324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1495840589693973,1.7950100491904464,-0.37791858362008124,-0.6358948309304394,0.6708228434187058,-1.0245694755670762,2.107022661382135,-0.5302561160291865,-2.133554266931033,-5.589158462947177,0.0,0.0,0.0,1.290116012621988,-0.8025938527835967,5.665827827065734,0.0,0.0,-3.285380995912997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9240962576577987,-1.0849011896035086,-0.7611791500292023,-3.4574407537219347,0.7391498686157719,-0.5774037383815485,4.930831455177027,0.0,-1.4220434439854084,-0.26176577337822954,-0.05096119324457408,-0.4014438868594683,-0.13677161333672977,0.9110726381030884
68,1556.7387986521883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1495630747950147,1.7949843724751038,-0.37792274791799074,-0.6358802589302669,0.6708057014968434,-1.024583621601088,2.1070102661010224,-0.5302447095432524,-2.133536371883937,-5.589160407147975,0.0,0.0,0.0,1.2901040105229054,-0.802603988401494,5.665850647643107,0.0,0.0,-3.285386138698716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924112807864228,-1.0848958565081392,-0.7611771641069124,-3.457453419180228,0.739147513185455,-0.5774137324670995,4.9307865557887975,0.0,-1.4220533433321183,-0.2617685008174822,-0.05096124867115438,-0.4014433206433923,-0.1367717501177558,0.9110797974432455
69,1556.738798650929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.149560159704416,1.7949881470659665,-0.3779217473368244,-0.6358831821170001,0.6708054605901435,-1.0245870041413012,2.106999280028045,-0.5302491644641198,-2.1335418910279396,-5.589157193605953,0.0,0.0,0.0,1.2901042045076758,-0.8026039785262566,5.665849411939024,0.0,0.0,-3.2853868815648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9241145194165192,-1.084893502423405,-0.7611772483759505,-3.4574571350886485,0.7391474410081635,-0.5774151287438484,4.9307847165909,0.0,-1.4220489030019177,-0.26176911796304586,-0.050961513952892945,-0.40144292025634776,-0.13677205671314807,0.9110752524991048
70,1556.7387986508757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1495599320843097,1.7949872248890841,-0.37792210447196134,-0.6358837985539941,0.6708051113897449,-1.0245872051172558,2.1069990643721903,-0.5302479650496178,-2.133541561437203,-5.589156786581124,0.0,0.0,0.0,1.2901045662688986,-0.8026035520404353,5.665848675267379,0.0,0.0,-3.2853870191371604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9241149555912909,-1.084893670181246,-0.7611774721403084,-3.457457751682588,0.7391472151116965,-0.57741494738764,4.930784814173933,0.0,-1.4220497987495355,-0.2617691002789287,-0.050961542659731705,-0.4014428128640094,-0.136772088454368,0.9110749488833318
71,1556.7387986508747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1495598229110917,1.794987161895563,-0.3779221604766424,-0.6358836630499501,0.6708050104837249,-1.024587001397217,2.106999046343278,-0.5302480859136725,-2.1335415065261016,-5.589156847807797,0.0,0.0,0.0,1.2901046336311606,-0.8026035053617167,5.665848746199045,0.0,0.0,-3.2853869643913454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9241150031113297,-1.084893736078096,-0.7611774856031986,-3.4574581730971197,0.7391472027268838,-0.5774149520363886,4.930784887571498,0.0,-1.4220498189913313,-0.2617691051682115,-0.05096154398575841,-0.40144280212598227,-0.1367720913395863,0.911074944026619
