Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
38,1604.5855424928534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5668694377420354,0.0,1.5719198580204639,0.0,0.0,0.8762518958858415,-0.6968260279859899,0.0,0.0,-3.061376950412566,-1.677740976958323,2.561871873290959,0.0,0.0,0.0,-0.6234078733232621,2.8508542245875494,-0.8241741229764307,-3.7294492044861145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664702778610686,-1.5404748564556932,1.9326048943606797,-0.5078616676039325,-0.9541081092717202,0.0,0.0,1.8694373975913596,0.0,-0.3413128119590665,-0.08184139758386351,-0.29564209084559834,-0.1146821642582999,0.965061109018702
39,1604.4899066634084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5642604454494682,0.0,1.5729089092843085,0.0,0.0,0.872877285211591,-0.6962474901765409,0.0,0.0,-3.0622768053770333,-1.6829977970762018,2.5619779168532353,0.0,0.0,0.0,-0.6128697462347364,2.845747173723474,-0.8195502561157328,-3.7335048676413463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6619523500162434,-1.5388709372024807,1.9313829990227034,-0.5055031044700193,-0.9537465622731411,0.0,0.0,1.8709848820289259,0.0,-0.33672541477381135,-0.08051060900459273,-0.29285441492409325,-0.10905941968109592,1.1006948575664228
40,1604.435953975764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608629961282392,0.0,1.5714080484437722,0.0,0.0,0.869168551597584,-0.6975327847147801,0.0,0.0,-3.06453915943548,-1.695993966954183,2.5704287926476908,0.0,0.0,0.0,-0.5952837412147998,2.84561559117502,-0.823426446318659,-3.722467861012976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6604428989601978,-1.5313882534112961,1.9268592311019577,-0.5006904556440473,-0.9585986656238485,0.0,0.0,1.8743161790933311,0.0,-0.33540340841855626,-0.08024176643558238,-0.29333003903667754,-0.10587214181758446,1.20467656306021
41,1604.4251220429169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.560958137261921,0.0,1.5710345275406823,0.0,0.0,0.8695408688269157,-0.6979725789386549,0.0,0.0,-3.0656779578704967,-1.6944808588347007,2.5735083127205876,0.0,0.0,0.0,-0.5960817396126951,2.844055089661318,-0.8238966926351979,-3.716832278576477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6583882114278794,-1.530239351435381,1.929273974325255,-0.49986042495467087,-0.9574670938021905,0.0,0.0,1.8741082165164484,0.0,-0.3342338104537519,-0.07993485508577784,-0.29337803131917406,-0.10359288456105539,1.2636688437009027
42,1604.4195280535414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5618503234728256,0.0,1.5712438200725984,0.0,0.0,0.8707625539127636,-0.697929750303401,0.0,0.0,-3.0673540477742245,-1.6919564796895412,2.5737996390070865,0.0,0.0,0.0,-0.599494095378804,2.8439154359379417,-0.8234393263676572,-3.711520409168456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6567421609710706,-1.5311630468947102,1.9312639940630683,-0.49935784319293486,-0.9550323388106333,0.0,0.0,1.8729291258497016,0.0,-0.3335606816453418,-0.07971088449768493,-0.29365163910639513,-0.10231527371387567,1.3033032633138988
43,1604.417612764204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5629293231654218,0.0,1.571760697106922,0.0,0.0,0.8720140008814069,-0.6978183778108238,0.0,0.0,-3.0684899326935686,-1.6910709654821492,2.573303071983525,0.0,0.0,0.0,-0.6002344807638934,2.843428383540071,-0.8197186719069823,-3.7150558793182777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6558620671085404,-1.5317541238968757,1.931579783907264,-0.4987678836087736,-0.9543098389821124,0.0,0.0,1.8722894831216916,0.0,-0.33285344195867583,-0.07949960296653676,-0.2930389459024871,-0.10156549734898362,1.3279972901339676
44,1604.41747271991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5629029554946283,0.0,1.5718979669006998,0.0,0.0,0.8718500260696321,-0.6976716499195998,0.0,0.0,-3.0683075037077394,-1.69124568607302,2.5731757509538276,0.0,0.0,0.0,-0.5995996909403883,2.8429353951142486,-0.8196766679927608,-3.715631362030086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557034186571589,-1.5320115016797597,1.931684729511621,-0.49890351025476504,-0.9541561711381875,0.0,0.0,1.872526301033869,0.0,-0.3324927105530418,-0.07939450059769322,-0.29283218882079826,-0.10115146782110446,1.3401880269156667
45,1604.4174612085176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5627960957664784,0.0,1.5718347460578812,0.0,0.0,0.8717194522977849,-0.6976808246915736,0.0,0.0,-3.0682568937823067,-1.691139533596634,2.573290923962877,0.0,0.0,0.0,-0.5997421756455338,2.842942053934289,-0.819822358499988,-3.7157472792549817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557658984235706,-1.531918744724821,1.9317523264845347,-0.4989601824497133,-0.9542235156895497,0.0,0.0,1.8725862752305047,0.0,-0.33252739955973293,-0.07940576823256935,-0.29279828531731994,-0.10116525448747538,1.3403050081649108
46,1604.4174603763367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5627678472178983,0.0,1.5718214783609041,0.0,0.0,0.8716890865659087,-0.6976838108712534,0.0,0.0,-3.068344186027722,-1.6911720860054154,2.573331440835066,0.0,0.0,0.0,-0.5997206007968913,2.843010960076135,-0.8197227974692337,-3.715888873627251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557545967112517,-1.5318705353999016,1.931725219339233,-0.4989306483272403,-0.9542401488959414,0.0,0.0,1.8725865118833822,0.0,-0.33252990710510294,-0.07940645788292776,-0.2927625611968179,-0.10115900254543535,1.3404563553818485
47,1604.4174602904961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5627549155344478,0.0,1.5718161464538452,0.0,0.0,0.8716662879198916,-0.6976771389911913,0.0,0.0,-3.0683183504702876,-1.6912029092051435,2.573346927885084,0.0,0.0,0.0,-0.5996873237080043,2.843008340097145,-0.8197827864512618,-3.715880071153395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557664732403519,-1.531881144934583,1.9317406134815112,-0.4989587204216357,-0.9542417261750274,0.0,0.0,1.872608717672573,0.0,-0.33253103591701677,-0.07940711306053302,-0.2927613826572873,-0.10115975987927182,1.3404259823359195
48,1604.4174602865937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56275432058964,0.0,1.5718153581887613,0.0,0.0,0.8716637436555982,-0.6976752480359409,0.0,0.0,-3.0683175055045204,-1.691200595140611,2.573349957110658,0.0,0.0,0.0,-0.59969100293974,2.8430089464914454,-0.8197813816108389,-3.715895859131295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557686719056202,-1.5318826591339627,1.9317420297872492,-0.4989600093466612,-0.9542433222176052,0.0,0.0,1.8726101419668262,0.0,-0.33253180402420623,-0.07940730807166274,-0.2927588626953727,-0.10116028123363192,1.340415976929468
49,1604.4174602864098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.562755151013612,0.0,1.5718153643623811,0.0,0.0,0.8716642912156741,-0.6976752087527628,0.0,0.0,-3.068317093948672,-1.6911996066106825,2.573348499693633,0.0,0.0,0.0,-0.5996919849810424,2.8430092790966266,-0.8197797890113824,-3.7158997105128053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557690164997467,-1.531883541573691,1.9317420424519083,-0.49896091636658935,-0.9542432476480077,0.0,0.0,1.8726108260480867,0.0,-0.33253180848150216,-0.07940731872592331,-0.29275833530112266,-0.10116037743003914,1.3404133080195044
50,1604.4174602864036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5627553925459967,0.0,1.5718154293125108,0.0,0.0,0.871664442403506,-0.6976750274222252,0.0,0.0,-3.0683172888916737,-1.6911996410083585,2.5733486877573495,0.0,0.0,0.0,-0.5996922713525185,2.8430093380949595,-0.819779610681448,-3.7159000462684446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557689877569242,-1.53188391941222,1.9317422583604278,-0.4989608624213607,-0.954243131535891,0.0,0.0,1.8726107189471641,0.0,-0.33253179581433684,-0.07940730578387448,-0.2927583167353807,-0.10116037700455936,1.3404131750218609
51,1604.4174602864034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5627554108322455,0.0,1.5718154262763078,0.0,0.0,0.8716644762128389,-0.6976750567698505,0.0,0.0,-3.068317263360144,-1.691199626597871,2.573348614415697,0.0,0.0,0.0,-0.5996922217722536,2.8430093564396266,-0.8197795769254423,-3.715899984527733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655768982801522,-1.5318839113724272,1.9317422243760647,-0.49896087787134036,-0.9542431186493124,0.0,0.0,1.8726107428118046,0.0,-0.332531796928714,-0.07940730810013638,-0.2927583253885524,-0.10116037383891974,1.3404132671635016
52,1604.4174602864034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5627554140179158,0.0,1.5718154254869308,0.0,0.0,0.8716644776654145,-0.697675056109173,0.0,0.0,-3.0683172707297683,-1.6911996382940713,2.573348624213498,0.0,0.0,0.0,-0.5996922202866807,2.843009357588611,-0.8197795817883414,-3.7158999726664104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557689811982579,-1.531883910146176,1.93174222604815,-0.49896087612600293,-0.954243120912999,0.0,0.0,1.8726107423503116,0.0,-0.33253179683262624,-0.07940730792398024,-0.29275832655774775,-0.10116037361362606,1.3404132751129316
std.err,,,,,,,,,,,0.13898001033650675,,0.2924425961746065,,,0.14772257419665352,0.1453228276522953,,,0.3248602512797295,0.4274605859028468,0.39861753659194993,,,,0.319471711968393,0.3225629542727136,0.3830811440703545,0.4219679007125664,,,,,,,,,0.1810529037693909,0.24863865792003448,0.3319940346361439,0.18334028652363174,0.21725939271970782,,,0.22569723210234008,,0.045190311729161485,0.014166766239294679,0.06002668608569125,0.02531818962293435,0.7676331678081026
t.test,,,,,,,,,,,-11.244461777158302,,5.374782764370136,,,5.900685676550856,-4.800863480157817,,,-9.44503754658403,-3.956387311644323,6.455683425809086,,,,-1.8771371543093347,8.813812373459863,-2.139963280567486,-8.806120006738581,,,,,,,,,9.145221903246739,-6.161085017756371,5.8186052293538495,-2.7215015618604323,-4.392183504554363,,,8.29700357823261,,-7.358475392371373,-5.6051823389113595,-4.877136248031748,-3.995561101335242,1.7461638336190495
p.val,,,,,,,,,,,0.0,,7.667506785047351E-8,,,3.6199396813429985E-9,1.579829455922166E-6,,,0.0,7.609175707257165E-5,1.0773160141752669E-10,,,,0.060499298276742275,0.0,0.03235773434582501,0.0,,,,,,,,,0.0,7.224818521223142E-10,5.934069680080256E-9,0.006498607801775025,1.1221791974325157E-5,,,0.0,,1.8607337892717624E-13,2.0803583744566367E-8,1.0763709061833993E-6,6.454120790655438E-5,0.0807824873020635
