Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
38,1639.6996515031535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5544339147840514,0.0,1.583623968204667,0.0,0.0,0.8580427950374313,-0.7072300292197581,0.0,0.0,-3.1838295963409062,-1.6319236773809056,2.6038845312053263,0.0,0.0,0.0,-0.5179630393915796,2.801315276739235,-0.6957416331121244,-4.005631191932046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5169085553567914,-1.5198182770155249,1.9062509245033121,-0.5185883213913798,-1.023370442773554,0.0,0.0,1.8969073501866025,0.0,-0.24879051773007324,-0.05499993040053005,-0.11349274232422348,-0.07392371602309138,0.9253312230027153
39,1639.666893745786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.553863251390162,0.0,1.5859678629765996,0.0,0.0,0.8588966181662586,-0.7075906147944565,0.0,0.0,-3.192391367493217,-1.6279246516853114,2.6102126981466705,0.0,0.0,0.0,-0.5162364863467018,2.8064865400018335,-0.6951724688866676,-4.019682905871401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5183585192035933,-1.5191891914680755,1.9102412623182625,-0.5207023933915271,-1.0196327908950347,0.0,0.0,1.8968382937817445,0.0,-0.24668967416062065,-0.054417168482562235,-0.11238910345080863,-0.07194347884917526,1.0087438281042445
40,1639.6629618561005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.550689351189635,0.0,1.585211623949621,0.0,0.0,0.8576344022453372,-0.7101556977893364,0.0,0.0,-3.199689149643887,-1.6255225183759123,2.611728482120973,0.0,0.0,0.0,-0.5174512199238595,2.8084643829809592,-0.6978124662484829,-4.022449563021478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171861780606217,-1.5140680068349486,1.9104337279065882,-0.5176695232353188,-1.02146960359529,0.0,0.0,1.8941999759819814,0.0,-0.24627429112046983,-0.054269071764712955,-0.11208275632335789,-0.07134110652105632,1.0478166200084673
41,1639.6563980650997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5493793217849474,0.0,1.5853630082729655,0.0,0.0,0.8569554494428406,-0.7109165184924991,0.0,0.0,-3.204606323946629,-1.623210780252668,2.6142240493932114,0.0,0.0,0.0,-0.5167370215759906,2.811829387968702,-0.6990919997084301,-4.025218930724264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5167801640990957,-1.5128961470918738,1.911349395667042,-0.5157987169363772,-1.0223165204631441,0.0,0.0,1.8945023957883849,0.0,-0.24556925609227784,-0.05406254063648394,-0.11170455642445254,-0.07036616852202186,1.0834035726568756
42,1639.6548095260187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5502211664918233,0.0,1.5862620068076743,0.0,0.0,0.8571930178972793,-0.7092634642179376,0.0,0.0,-3.204744977732168,-1.6244945769898056,2.616130978260272,0.0,0.0,0.0,-0.517337855113268,2.8138008786692623,-0.7002990448253776,-4.0227699677990865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5172805426717757,-1.514112072868689,1.91213320146381,-0.5180692928162549,-1.0203228062442469,0.0,0.0,1.8950190045885267,0.0,-0.24610211509617724,-0.05421336032350246,-0.11197717907294034,-0.07057173792280051,1.0738802244683012
43,1639.653831300842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5504887297142251,0.0,1.586107424802153,0.0,0.0,0.8571672021144617,-0.7087665741734059,0.0,0.0,-3.205947587687396,-1.6263643216861272,2.617470374067208,0.0,0.0,0.0,-0.5187968247483635,2.8153837057928985,-0.7027699838174557,-4.021570661438891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517380930175176,-1.5145464299774374,1.9122580234764484,-0.5182199864999661,-1.0203386625489985,0.0,0.0,1.8954101477167682,0.0,-0.24669770545894626,-0.054370435403197574,-0.1121694605857136,-0.07078454920818249,1.065367787910481
44,1639.6533608480797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5502984508960853,0.0,1.585926243019774,0.0,0.0,0.8570477559090044,-0.7088105676193338,0.0,0.0,-3.2082573012814044,-1.6275469366221216,2.6189925658010518,0.0,0.0,0.0,-0.5201634848332433,2.8171081348164346,-0.705546814977497,-4.021991265930144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5172229925195384,-1.5142747812323678,1.9124070945399139,-0.5179486809582328,-1.0207232186671709,0.0,0.0,1.89519548646879,0.0,-0.24712629945371356,-0.05447704205185436,-0.11226512515695687,-0.07089276922213117,1.062007101538313
45,1639.653317311882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5501033719915183,0.0,1.5857911334856594,0.0,0.0,0.8570054315154934,-0.7090524104328775,0.0,0.0,-3.2089831833614944,-1.6275634514768056,2.6192091365598205,0.0,0.0,0.0,-0.5204399275694094,2.8174125176143727,-0.706051236327856,-4.0226095145526655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171407693392112,-1.5139675425058101,1.9124060378434884,-0.5176890666178493,-1.0209116709781834,0.0,0.0,1.8950117852575272,0.0,-0.24715138129061537,-0.054481235697263486,-0.11224124258527753,-0.0708975232022092,1.0622852929290345
46,1639.653316025009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.550062219629607,0.0,1.5857860167282054,0.0,0.0,0.8570008638766,-0.7091113133062613,0.0,0.0,-3.2090545213561783,-1.6274817210229091,2.619192548913053,0.0,0.0,0.0,-0.5204195034096527,2.817393530541654,-0.7060502674284823,-4.022786865015505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171158941141716,-1.5139046569385641,1.9124020420338415,-0.5176490998893362,-1.0209509805477797,0.0,0.0,1.8949532810816667,0.0,-0.24713295687698741,-0.05447575642576799,-0.11223058450724771,-0.07089394243856036,1.0624426334128292
47,1639.6533159965186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5500541553137195,0.0,1.5857842130324808,0.0,0.0,0.8570000463787327,-0.709121206600079,0.0,0.0,-3.209055910144134,-1.6274582057262512,2.6191813243188475,0.0,0.0,0.0,-0.5204111553712384,2.817388157548328,-0.7060274010879565,-4.022811731627011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517114493524092,-1.513891262480239,1.9124009979203982,-0.5176440111439253,-1.0209474070485727,0.0,0.0,1.8949471331917682,0.0,-0.24712813365921935,-0.05447454398516745,-0.11222785696301968,-0.07089382766652669,1.0624311993509383
48,1639.6533159947342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5500524631100505,0.0,1.585785993512661,0.0,0.0,0.8569996752906834,-0.7091222697641065,0.0,0.0,-3.2090571900167406,-1.6274524003959674,2.619180741124154,0.0,0.0,0.0,-0.5204085683105844,2.81738767076972,-0.7060255230656781,-4.022816123863713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171136566769634,-1.5138891420794514,1.9124017679706284,-0.5176449543133391,-1.0209473173513646,0.0,0.0,1.894944722047362,0.0,-0.24712752742121483,-0.054474355956278586,-0.11222763190513196,-0.07089401703165471,1.0624160329834025
49,1639.6533159946887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.550052205609592,0.0,1.5857858834155132,0.0,0.0,0.8569995227094336,-0.7091223412712692,0.0,0.0,-3.2090573980521886,-1.627451910068202,2.61918078201473,0.0,0.0,0.0,-0.5204086415657375,2.8173883118882337,-0.7060250037709429,-4.022815981360773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171136448351437,-1.513888644641276,1.9124016962965573,-0.5176448268811776,-1.020946858812465,0.0,0.0,1.8949448427571005,0.0,-0.24712757593933962,-0.05447437983622521,-0.1122276027575778,-0.07089408032286888,1.0624128748650243
50,1639.6533159946878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.550052203215936,0.0,1.5857859582552583,0.0,0.0,0.8569995177057707,-0.7091223041531036,0.0,0.0,-3.2090574578880333,-1.6274519633829763,2.619180857143142,0.0,0.0,0.0,-0.5204086645108394,2.8173883017707517,-0.7060251972181376,-4.022815838807857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517113651351839,-1.5138886761561805,1.9124017608071344,-0.517644884311918,-1.0209469219170901,0.0,0.0,1.8949448059343774,0.0,-0.24712760125490127,-0.05447438358633179,-0.11222762325189464,-0.07089408355241167,1.0624127633190679
51,1639.6533159946878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.550052203215936,0.0,1.5857859582552583,0.0,0.0,0.8569995177057707,-0.7091223041531036,0.0,0.0,-3.2090574578880333,-1.6274519633829763,2.619180857143142,0.0,0.0,0.0,-0.5204086645108394,2.8173883017707517,-0.7060251972181376,-4.022815838807857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517113651351839,-1.5138886761561805,1.9124017608071344,-0.517644884311918,-1.0209469219170901,0.0,0.0,1.8949448059343774,0.0,-0.24712760125490127,-0.05447438358633179,-0.11222762325189464,-0.07089408355241167,1.0624127633190679
std.err,,,,,,,,,,,0.13860310228385925,,0.29255445054024004,,,0.14737738026665,0.14502893618238383,,,0.32138793612387706,0.4188398411637377,0.3886320699131229,,,,0.30665652151885303,0.3181828214445576,0.3682084937374437,0.4016605188000845,,,,,,,,,0.17511503180365323,0.2462240144300466,0.32515463631100744,0.18018117251022053,0.2117118830972244,,,0.2222355295217097,,0.03944703224348174,0.012363967965715919,0.027532696663081304,0.0134373440197786,0.5879953065396096
t.test,,,,,,,,,,,-11.183387512073345,,5.420481402101035,,,5.815000349139066,-4.8895228967365085,,,-9.984996626168074,-3.8856188056540546,6.739487190876062,,,,-1.6970409170927907,8.854621028815263,-1.9174603770047167,-10.015462437845686,,,,,,,,,8.663526116095472,-6.148420086726689,5.881514661774466,-2.872913285557376,-4.822341131641821,,,8.526741021170805,,-6.264795783103223,-4.405898149961563,-4.076158054012235,-5.275900017746197,1.8068388497374845
p.val,,,,,,,,,,,0.0,,5.9438756139229554E-8,,,6.0633760234907186E-9,1.0108066563763174E-6,,,0.0,1.0206956078184781E-4,1.5894618954348516E-11,,,,0.0896889250535573,0.0,0.055179470138415176,0.0,,,,,,,,,0.0,7.825853298726315E-10,4.0652892163706156E-9,0.004067057317966416,1.4188302432938116E-6,,,0.0,,3.733142683870483E-10,1.0534645695559064E-5,4.5785903561412766E-5,1.3210610338987294E-7,0.07078740931728533
