Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_aadt
33,1597.9317650462267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5705010836559812,0.0,1.5534740057558107,0.0,0.0,0.8943250816082852,-0.7060140381485632,0.0,0.0,0.0,-2.9455653593532136,-1.8636079984240674,2.149492698415064,-0.5500372564795905,-0.6851934712854094,0.4605227152432705,-0.72389506583052,2.861497851071522,-0.6392980732669659,-2.1650323711479853,-3.646845391486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.746593856123384,-1.601568675714013,1.8586303716756971,-0.5702178493025761,-1.0824866546389793,0.0,0.0,1.8875844142440759,0.0,0.0,-0.33620643439233727,-0.07964790579389984,-0.2930332716203218,-0.1439515965939992,0.6633225157910009
34,1597.8817578796577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5751810880522603,0.0,1.5613971867202714,0.0,0.0,0.8961365764829519,-0.7058543929789959,0.0,0.0,0.0,-2.933590121815035,-1.8761888985610686,2.1561889178205904,-0.5456954865742655,-0.6884090367951196,0.46449483412447945,-0.7175140311693368,2.860366042212811,-0.6124900809340941,-2.12930844796899,-3.6807162054192526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7501541316674714,-1.608836382313285,1.8642822224963158,-0.5697582987154597,-1.0871909388307348,0.0,0.0,1.8998525230857166,0.0,0.0,-0.33458398388972055,-0.07973802223354319,-0.29279445381845165,-0.14385192756430643,0.6689090003033772
35,1597.8564704206806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5840030515261496,0.0,1.570788495108052,0.0,0.0,0.899483586996285,-0.7060653208292972,0.0,0.0,0.0,-2.9196531270009034,-1.8716842531784244,2.16588824439067,-0.5281638147876008,-0.6691523111533352,0.4529934760444835,-0.7046910866088747,2.8437997944526616,-0.6247244127380887,-2.0638953728484415,-3.7291323554671902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7511855334276096,-1.6156751612729627,1.865434478029075,-0.5666267509418326,-1.0837606412635257,0.0,0.0,1.9102830824227068,0.0,0.0,-0.3309281040536035,-0.07902336511782132,-0.2907284330112205,-0.14296575107921017,0.6902518397906806
36,1597.8470134175243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.582727448642383,0.0,1.5793411137183422,0.0,0.0,0.9017809599970285,-0.7048195433475808,0.0,0.0,0.0,-2.9124231830236527,-1.8851211576238498,2.1764203930217687,-0.5269170153765552,-0.67245780044782,0.4494931228660281,-0.7141430325752712,2.8408514279539627,-0.6267015500518881,-2.122601792099388,-3.7347454293333815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7444348603164577,-1.6167461694115846,1.8767252036404063,-0.5656098775309668,-1.0798378278196001,0.0,0.0,1.9041992306906366,0.0,0.0,-0.33298579443548115,-0.07942824361206267,-0.29175399067338664,-0.14316844763656894,0.682028326311516
37,1597.844391003856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.581281267715453,0.0,1.5763362265121699,0.0,0.0,0.9017372749971488,-0.7048645657287446,0.0,0.0,0.0,-2.91241966882796,-1.884071760598282,2.172627760315534,-0.5283238349758006,-0.6735627359401778,0.45042218534921036,-0.7143378351139896,2.8407971147531734,-0.6266350806697394,-2.119516205961703,-3.7306921909919244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743257611617747,-1.6150323980029724,1.874332448716014,-0.5650303443148617,-1.0789467797487406,0.0,0.0,1.902246957275995,0.0,0.0,-0.3332019107152649,-0.07948817650721475,-0.29206729203491405,-0.14300869690968124,0.6852665381819205
38,1597.8435422331645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5808232273735505,0.0,1.577500716903015,0.0,0.0,0.9022966131585421,-0.704785123835239,0.0,0.0,0.0,-2.918708800593208,-1.8812340567805523,2.174165356049828,-0.5285046582603445,-0.6722076618636909,0.45104825156620815,-0.7138594552329376,2.8439328541325817,-0.6271887253603571,-2.1167693205481832,-3.726390255765205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742011849505729,-1.6149687127949635,1.8748693030172996,-0.565195332700457,-1.0786717528740566,0.0,0.0,1.9007848023712899,0.0,0.0,-0.3331487912227058,-0.07937779048373955,-0.2927893614076218,-0.14278671308106053,0.689913681730114
39,1597.843423849442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5803556623947501,0.0,1.5755999201814435,0.0,0.0,0.9020106192102271,-0.7050071830905565,0.0,0.0,0.0,-2.9155414722000845,-1.8817390731748993,2.172655184276055,-0.5285792014562403,-0.673120566606935,0.45032413380866304,-0.7140958892299185,2.8419821329347097,-0.6279519117486151,-2.118838817254629,-3.728017616029689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7419223498768786,-1.6142925495366893,1.874138906939801,-0.5648928543622826,-1.0781581606385,0.0,0.0,1.9002385781769744,0.0,0.0,-0.3332239230078491,-0.07943354651778647,-0.29254089952824247,-0.14282478211174002,0.6889177886265277
40,1597.8434108098088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5803728215234627,0.0,1.5758906266156736,0.0,0.0,0.9019893611457861,-0.7049305837665999,0.0,0.0,0.0,-2.9156738840617504,-1.8815956468619626,2.172695614912987,-0.5285281284364074,-0.6728721835042794,0.4505993494180148,-0.7141295429251502,2.841867157525562,-0.627826283141171,-2.1197377181467605,-3.7278840450570763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7421001364816573,-1.6144190339337303,1.874045147875742,-0.5649820463759658,-1.0783182194722865,0.0,0.0,1.9002099011764129,0.0,0.0,-0.3332242210371451,-0.07943253683805723,-0.29253312611781174,-0.14286541887189214,0.6877645837965113
41,1597.8434057067602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804338514937275,0.0,1.5760823979071874,0.0,0.0,0.9020357458935259,-0.7049236291991976,0.0,0.0,0.0,-2.9160375604254813,-1.8817227983276177,2.1729391306898314,-0.5285289523287098,-0.6729083108603864,0.4506128051896456,-0.7141160760946718,2.842210115391995,-0.6276963169321397,-2.1193372261470893,-3.72770660097954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420793226229396,-1.6144752893297052,1.8742608463318045,-0.5650381075375154,-1.0783593568863992,0.0,0.0,1.9002819545160932,0.0,0.0,-0.333227446686296,-0.07942913916805754,-0.29257898232218205,-0.142857396574754,0.6880169961828547
42,1597.8434044499027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804418907160078,0.0,1.5761099422631504,0.0,0.0,0.9020393164228059,-0.7049278665093976,0.0,0.0,0.0,-2.916132702509073,-1.8817087560981074,2.1729663249499582,-0.5285761232024583,-0.672882716137251,0.45062443611434927,-0.7141214848540302,2.8423174045220208,-0.6276814705996142,-2.1189844231388695,-3.727650065486405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74204929385819,-1.614478051889816,1.874263472367253,-0.5650216514711891,-1.0783501952342316,0.0,0.0,1.9003166682110306,0.0,0.0,-0.3332207493259744,-0.07942651985694979,-0.2925947232285655,-0.14284737244544712,0.6882683871478454
43,1597.8434043582731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804418103335955,0.0,1.5760732630585434,0.0,0.0,0.9020399461418895,-0.7049336061202741,0.0,0.0,0.0,-2.9160974384551164,-1.8817196424518976,2.17293092300182,-0.52854617620122,-0.6729070445738867,0.4506156724306349,-0.7141166821826688,2.842286508180038,-0.6276836543552639,-2.118994518401823,-3.7276656116479976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420524706641194,-1.6144658168215147,1.8742561867896883,-0.5650175824972197,-1.078340393754624,0.0,0.0,1.9003125390213782,0.0,0.0,-0.3332205234445321,-0.07942694715127983,-0.29259225034444786,-0.14284685468947408,0.6883037150655779
44,1597.8434043063635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804370126813139,0.0,1.5760582074174747,0.0,0.0,0.9020351891782511,-0.704934792282972,0.0,0.0,0.0,-2.9160599968540026,-1.8817221101578416,2.1729137987874267,-0.5285550212729105,-0.6729098410646164,0.4506084781825342,-0.7141178598252739,2.842259220624945,-0.627690239638164,-2.119021013071507,-3.7276838295980794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420562343538084,-1.6144580271736657,1.874243058516939,-0.5650136470830884,-1.0783377391770181,0.0,0.0,1.9003110019562701,0.0,0.0,-0.33321807859451635,-0.07942670086685516,-0.292586909750723,-0.1428461133004021,0.6883391728024489
45,1597.8434042816184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804350999261876,0.0,1.5760611569232694,0.0,0.0,0.9020345415310744,-0.7049331779656687,0.0,0.0,0.0,-2.9160736101078357,-1.881701476278925,2.172923238566781,-0.5285434028321921,-0.6728982012846749,0.450612644541309,-0.7141116964584842,2.8422471502273607,-0.627690932552869,-2.1190577099716355,-3.727684604803491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742060189023722,-1.6144567465433866,1.8742422397273675,-0.5650118438904942,-1.0783385907673373,0.0,0.0,1.9003058929135856,0.0,0.0,-0.33321548176741383,-0.07942582681619238,-0.2925839759300612,-0.1428455938923118,0.6883669178125755
46,1597.8434042779772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804350556800162,0.0,1.5760702587690305,0.0,0.0,0.9020350392829114,-0.704931900682768,0.0,0.0,0.0,-2.9160760616410313,-1.8817086966125967,2.172928985199424,-0.528548848277109,-0.6728992656777971,0.4506124816340845,-0.7141139895482685,2.8422503659429807,-0.627688489893908,-2.119069494359369,-3.7276816173640976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420625090685753,-1.614459449143737,1.8742472957405891,-0.5650147802564336,-1.0783422881227331,0.0,0.0,1.9003066379683533,0.0,0.0,-0.33321496446805243,-0.0794255583839591,-0.29258368605004464,-0.14284558194581468,0.6883724932063823
47,1597.8434042778133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804353643884208,0.0,1.5760718079658733,0.0,0.0,0.9020354171107764,-0.7049315725081878,0.0,0.0,0.0,-2.9160847574209408,-1.8817015287440764,2.1729347449919247,-0.5285451876636478,-0.6728951787432889,0.4506143252793265,-0.7141113989250237,2.8422519400556854,-0.6276881829614069,-2.1190716734351493,-3.7276804446503324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420620015197672,-1.6144596521839565,1.874248714190595,-0.5650145628262931,-1.0783423848683287,0.0,0.0,1.9003058503509331,0.0,0.0,-0.3332149683507525,-0.07942549138128521,-0.29258388001371743,-0.1428455993977689,0.6883714301724434
48,1597.8434042777978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.58043535068484,0.0,1.5760720198415472,0.0,0.0,0.9020354000932805,-0.7049315756986045,0.0,0.0,0.0,-2.9160830864721246,-1.8817040198205564,2.1729333470845975,-0.5285462083791561,-0.672896446257989,0.4506139969688746,-0.7141123710678189,2.842252233901712,-0.627687984538142,-2.119070403584463,-3.727680208957614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420621892847528,-1.6144599190193467,1.8742486452237381,-0.5650147585490553,-1.0783424950190594,0.0,0.0,1.9003061111917696,0.0,0.0,-0.3332149780463746,-0.079425498821047,-0.29258392762417007,-0.14284560697265347,0.6883711059045887
49,1597.8434042777976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804353596128733,0.0,1.5760719541431587,0.0,0.0,0.9020354075133311,-0.7049315974183238,0.0,0.0,0.0,-2.916083011375207,-1.8817039040561372,2.172933426298933,-0.5285462870704482,-0.6728963985595667,0.4506139511584826,-0.7141122869306128,2.8422521815131523,-0.6276880459535246,-2.1190705222980903,-3.7276802856653535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420621554568532,-1.614459872937807,1.8742486492175334,-0.5650147772340639,-1.0783425107366653,0.0,0.0,1.9003061382606454,0.0,0.0,-0.3332149937204258,-0.07942550535088312,-0.2925839293569362,-0.14284560839179808,0.6883711009789254
50,1597.8434042777976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804353564386124,0.0,1.5760719606158216,0.0,0.0,0.9020354030536752,-0.7049315915150667,0.0,0.0,0.0,-2.916083067656416,-1.8817038796000727,2.172933443522547,-0.5285462402279552,-0.672896382052053,0.45061397100970013,-0.7141122865219791,2.8422521929541986,-0.6276880306333035,-2.1190705103727088,-3.727680279980505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420621575611874,-1.6144598751364092,1.8742486518295216,-0.5650147647042063,-1.0783425000702391,0.0,0.0,1.9003061247106323,0.0,0.0,-0.333214989751991,-0.07942550372409367,-0.2925839269255149,-0.14284560785544467,0.6883711046955268
51,1597.8434042777974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5804353564386124,0.0,1.5760719606158216,0.0,0.0,0.9020354030536752,-0.7049315915150667,0.0,0.0,0.0,-2.916083067656416,-1.8817038796000727,2.172933443522547,-0.5285462402279552,-0.672896382052053,0.45061397100970013,-0.7141122865219791,2.8422521929541986,-0.6276880306333035,-2.1190705103727088,-3.727680279980505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7420621575611874,-1.6144598751364092,1.8742486518295216,-0.5650147647042063,-1.0783425000702391,0.0,0.0,1.9003061247106323,0.0,0.0,-0.333214989751991,-0.07942550372409367,-0.2925839269255149,-0.14284560785544467,0.6883711046955268
std.err,,,,,,,,,,,,0.13958722875604296,,0.2925423793017856,,,0.14902360876433365,0.14549911854964157,,,,0.4820557764273813,0.5462676720463269,0.4647577311398527,0.36763723383718355,0.405319467526206,0.2821940365425149,0.3410264398728481,0.322969362898671,0.3910572803244616,1.133027305364123,0.42233853264157495,,,,,,,,,,0.18390084215928287,0.2512125074618507,0.3312456290358807,0.18732860648441488,0.22388049017207495,,,0.2274940096446313,,,0.044543249010815904,0.014060583344087803,0.059848213597711884,0.010337469048324782,0.24099148012301114
t.test,,,,,,,,,,,,-11.32220598204399,,5.387499631258388,,,6.052969798095257,-4.844920014237456,,,,-6.049264857415739,-3.444655387625597,4.675411075342991,-1.437684194039045,-1.660162997249933,1.5968231523624397,-2.094008566574006,8.800377123838622,-1.605105088728967,-1.8702731172852882,-8.826285057783412,,,,,,,,,,9.472834039837226,-6.4266699594230285,5.658183799389854,-3.016169154876053,-4.816598798945916,,,8.35321390518855,,,-7.480706889411691,-5.648805727359137,-4.8887662527775255,-13.81823802206143,2.8564126181728757
p.val,,,,,,,,,,,,0.0,,7.14446222183085E-8,,,1.4219954103111832E-9,1.2666269604277858E-6,,,,1.455082720980272E-9,5.71787875407459E-4,2.933653781456158E-6,0.15052367980532932,0.09688166636648754,0.11030513355591154,0.03625921713812308,0.0,0.1084706796126047,0.061445900667823405,0.0,,,,,,,,,,0.0,1.3042966706677817E-10,1.5298325273249702E-8,0.002559904077481079,1.4602587783407728E-6,,,0.0,,,7.394085344003543E-14,1.6156631366115448E-8,1.0146989162240772E-6,0.0,0.004284579230026786
