Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_aadt
33,1603.0859879048223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56796665996331,0.0,1.5436752594864849,0.0,0.0,0.8943544277330131,-0.7012714453306821,0.0,0.0,0.0,-2.904653809567619,-1.8779571630000405,2.1599387045238405,-0.5376985134016151,-0.6719498931039429,0.4469567610395163,-0.7393765485158483,2.858223476322449,-0.6365419923964021,-2.2034666503307876,-3.615292472118686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71250651400027,-1.6158281504181156,1.8410072274053297,-0.5802495792587056,-1.0713356862998145,0.0,0.0,1.8794374592611958,0.0,0.0,-0.3539998671157807,-0.08533907413484454,-0.3077366237921841,-0.15891005613568174,0.17075774043794018
34,1603.0346082510725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5779359609941928,0.0,1.5801934519510206,0.0,0.0,0.8993709977070695,-0.7018986935572666,0.0,0.0,0.0,-2.919861116564678,-1.869036986298773,2.1871692955147224,-0.5316861302925278,-0.6613122489880783,0.46019369968772006,-0.7349380314125495,2.865622875347186,-0.6584418946955751,-2.1277643725242625,-3.687783146275063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.710695292777834,-1.627597171688941,1.8577381394184118,-0.5821278355520162,-1.0678687348867857,0.0,0.0,1.875215220360846,0.0,0.0,-0.3534808646271626,-0.08506454848174848,-0.3005900574289214,-0.1585823678705764,0.1736519847475388
35,1603.0032474453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5809315576457348,0.0,1.5735278886199522,0.0,0.0,0.9019575583887692,-0.7024526761512037,0.0,0.0,0.0,-2.9052460831285583,-1.8642566748818634,2.1781344017007918,-0.5262072057048691,-0.6614179392830727,0.4556044729653122,-0.7266256855580785,2.8537503564930122,-0.6553223820416062,-2.0865025385609317,-3.7233088235417466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7092289558670801,-1.6292506077504858,1.8558647038782587,-0.5793142860751594,-1.066307534314455,0.0,0.0,1.8797327538637223,0.0,0.0,-0.3525376031998143,-0.08503362650134419,-0.3010873476989201,-0.158311657800766,0.17759967401962043
36,1602.9927937329762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5833559777133066,0.0,1.5745121003272258,0.0,0.0,0.9049187363951079,-0.7023639030135967,0.0,0.0,0.0,-2.9016471080363795,-1.876089931735626,2.1748229696371975,-0.5239495697050385,-0.6661975912653018,0.4510884099056595,-0.7282512609278066,2.853971470908375,-0.64267449273239,-2.148690176860596,-3.747915036862545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7120282611571795,-1.637641530300032,1.854268178071834,-0.5812335886431605,-1.0700181470708752,0.0,0.0,1.88638851191386,0.0,0.0,-0.34992827395065507,-0.08423935978704555,-0.29909308889940944,-0.1577084885267391,0.18120279968352263
37,1602.988249981186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5837416333055672,0.0,1.5707760332966896,0.0,0.0,0.9047383493780655,-0.7021573982102974,0.0,0.0,0.0,-2.903551534729252,-1.871064669023771,2.1720953602043633,-0.5217533849433769,-0.6656401841822401,0.4511230495901554,-0.7254691144204402,2.856179871714996,-0.6423662074390186,-2.1621864069226424,-3.746520408177606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7101126363100199,-1.6370266337321204,1.8533042288486787,-0.5807080747253704,-1.0693576773623257,0.0,0.0,1.8870714581100028,0.0,0.0,-0.3506424049379772,-0.084430604004934,-0.3004836399729393,-0.15756269582545,0.18365163585884056
38,1602.978936414241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.584132601355665,0.0,1.5666568899286049,0.0,0.0,0.9044786715509482,-0.7023253894020521,0.0,0.0,0.0,-2.9042616168833075,-1.8738302569901448,2.170379539850537,-0.5180439892578337,-0.6669309565877831,0.4499918151056113,-0.7269982264707154,2.856437394676792,-0.6428211708912897,-2.1673050613383267,-3.7404540385709266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7065863853096659,-1.6374407184776951,1.8511625634722149,-0.5796915129218119,-1.069645272431362,0.0,0.0,1.889012794183765,0.0,0.0,-0.3505695875760875,-0.08441871101888354,-0.30186477058679767,-0.1566651186390944,0.19249579527398566
39,1602.9753601216105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5844196537789952,0.0,1.5699243852258564,0.0,0.0,0.9050658858544243,-0.7021809691238519,0.0,0.0,0.0,-2.911072439306698,-1.8710061596131926,2.175312334866366,-0.5207863224372756,-0.6662336799507487,0.4520093090997746,-0.7253180359810755,2.8603620332454627,-0.6442183528973501,-2.1677829499236414,-3.7338836833325035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7031388128498788,-1.638508836937225,1.8539749666937522,-0.5797551916883009,-1.0681638571819994,0.0,0.0,1.8881620111507782,0.0,0.0,-0.3501812848810201,-0.08423223779871553,-0.3019561205112393,-0.15596762623422641,0.1983331197952741
40,1602.974634422086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5834351438284584,0.0,1.571330370846485,0.0,0.0,0.9045268628268274,-0.7024979342078679,0.0,0.0,0.0,-2.9090819341702896,-1.8739787773702214,2.1775426291808238,-0.5223420840595292,-0.6651131177984124,0.4523212640476366,-0.7290510309423006,2.8580932105341814,-0.6461665800119641,-2.164142743723304,-3.735223823608298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7025406282262627,-1.6374712296792822,1.8547392738659616,-0.579557537768841,-1.067721282415166,0.0,0.0,1.8871845813539263,0.0,0.0,-0.3499416296831708,-0.08421156284649045,-0.30113554142050425,-0.15577108645582863,0.20026477724382075
41,1602.9744608047015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5833802034879947,0.0,1.5728335264300093,0.0,0.0,0.9047225400992432,-0.7023507457127854,0.0,0.0,0.0,-2.911159941533867,-1.8723498289112406,2.1786914288359744,-0.5230521882592589,-0.6650848998868034,0.452625405350916,-0.7276314341434824,2.858372481462847,-0.6458357287411159,-2.159942809245435,-3.7343653925511515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7024513041362896,-1.637737775712589,1.8555750852450827,-0.5796100679429145,-1.0674652390175128,0.0,0.0,1.8865822013153026,0.0,0.0,-0.3496225087292687,-0.08409092294909293,-0.3009355857780237,-0.1557222240563165,0.2006123619372461
42,1602.9744037858536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.583294208029253,0.0,1.5724723992376988,0.0,0.0,0.904698597860443,-0.7023574283416295,0.0,0.0,0.0,-2.91089311695443,-1.8721277806979517,2.17850381398356,-0.5229790304946036,-0.6648005588094166,0.4527642239295258,-0.7277631989305866,2.858015950402309,-0.645702174053722,-2.161102879705828,-3.73501167470514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7027486145972852,-1.637740375085062,1.8554606160139806,-0.579760603235709,-1.0676105242680674,0.0,0.0,1.88651436115813,0.0,0.0,-0.3496442258617001,-0.08410401216980393,-0.3008522921178597,-0.15574850466443033,0.20075702169312307
43,1602.9743872437352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5832339507506692,0.0,1.5721793649791114,0.0,0.0,0.9045716998345168,-0.7023744492865595,0.0,0.0,0.0,-2.9107199091984843,-1.8720596164009122,2.1781629497200687,-0.5225121895951642,-0.6648100972165302,0.4526084193968208,-0.7277773751976154,2.857618856574945,-0.6456186555338506,-2.161989959168068,-3.7350856595421176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7028783756485721,-1.6376593254810194,1.8552377063960703,-0.579728311003944,-1.0677720508316217,0.0,0.0,1.8865362039535147,0.0,0.0,-0.34964454562533687,-0.08410406078123941,-0.30085624779627496,-0.15574925197408415,0.2010478513583117
44,1602.9743866953818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.583281976857878,0.0,1.5720868699841415,0.0,0.0,0.9046110329342393,-0.7023669795817439,0.0,0.0,0.0,-2.910809900052831,-1.8720519715446626,2.178156957431634,-0.5224635589511791,-0.664809129953388,0.4527068833317481,-0.7277284339670317,2.857730321463969,-0.6455746416314693,-2.162175762796171,-3.734977547744519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7029181741419455,-1.6377576472313995,1.8552040242396504,-0.5797834771759005,-1.0678205187600118,0.0,0.0,1.886588409284857,0.0,0.0,-0.34964970031069065,-0.08410673111740233,-0.3008733411286212,-0.15574612397460896,0.20111431596977036
45,1602.9743866451763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.583275699626107,0.0,1.5720929502102787,0.0,0.0,0.9045988165108639,-0.7023716768794218,0.0,0.0,0.0,-2.9107894507936924,-1.8720644377418019,2.1781438238239743,-0.5224550948302021,-0.6648141154214386,0.45265949353591234,-0.7277507703775351,2.857705878900744,-0.6455958809544572,-2.1621970827646404,-3.7349746637314873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7028989451494163,-1.6377387635133924,1.8551961075024432,-0.5797674015060724,-1.067816163142932,0.0,0.0,1.8865852416815139,0.0,0.0,-0.3496525452536963,-0.0841062268502225,-0.30087141239447374,-0.1557450695034371,0.20112237515813672
46,1602.9743866406538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5832756339012213,0.0,1.5721047355656865,0.0,0.0,0.9045972611280334,-0.7023709037858177,0.0,0.0,0.0,-2.910792321372341,-1.872070102705095,2.1781502134735207,-0.5224544069246095,-0.6648211755689916,0.45266798129363767,-0.7277436913969227,2.8577087686636675,-0.6455946531764593,-2.16218021487965,-3.734965567479636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7029018958839497,-1.6377390015516613,1.8552016937303153,-0.579767294082312,-1.0678166128423652,0.0,0.0,1.886584328404455,0.0,0.0,-0.349650955710852,-0.08410609375487914,-0.3008722333617014,-0.15574518905625434,0.2011189903546668
47,1602.9743866404258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5832762971475243,0.0,1.5721009315728303,0.0,0.0,0.9045986791927894,-0.7023708617722577,0.0,0.0,0.0,-2.910795004187559,-1.8720663245013196,2.1781501423731577,-0.5224540128163696,-0.6648177977805715,0.45266888385404186,-0.7277440913659862,2.857709822494309,-0.6455936106714414,-2.1621777396181585,-3.7349679779625826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70290242048632,-1.6377402897540356,1.8552001875690536,-0.5797682822823127,-1.0678167867717814,0.0,0.0,1.8865848322877627,0.0,0.0,-0.3496509653080228,-0.08410607290438359,-0.3008717380474426,-0.15574519671695305,0.20111896809998003
48,1602.9743866404142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.583276268455884,0.0,1.572101647962597,0.0,0.0,0.9045985564235923,-0.7023708863432264,0.0,0.0,0.0,-2.91079344081629,-1.8720682501357881,2.1781498434007935,-0.522454722725355,-0.6648188301798231,0.45266829946952825,-0.7277445262344379,2.857709583995175,-0.6455940235863035,-2.1621793578947464,-3.734967567096507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702902365767599,-1.6377403904682528,1.8552004884762763,-0.5797682984030632,-1.0678169121703736,0.0,0.0,1.8865848451168876,0.0,0.0,-0.349651102838157,-0.08410610793092582,-0.30087186817801487,-0.1557452122512305,0.20111899935821037
49,1602.974386640413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5832762283585022,0.0,1.5721016086291089,0.0,0.0,0.9045984815370817,-0.7023708896171298,0.0,0.0,0.0,-2.9107938748445568,-1.8720677260530838,2.1781499533696382,-0.5224544463061311,-0.6648186329845027,0.4526684230288871,-0.7277443533872462,2.8577095982620926,-0.6455939757002294,-2.162179158460251,-3.7349675703516283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7029023490414625,-1.6377402490611588,1.85520044120016,-0.5797682224774268,-1.0678168665490004,0.0,0.0,1.886584803354279,0.0,0.0,-0.3496510637159701,-0.08410609716485014,-0.3008718382250321,-0.1557452070830489,0.20111899976531486
50,1602.9743866404128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.583276241639,0.0,1.5721015955702973,0.0,0.0,0.9045985051891211,-0.7023708878665583,0.0,0.0,0.0,-2.910793840371999,-1.8720677786755546,2.1781499416753296,-0.5224544709751663,-0.6648186391171513,0.45266841894152166,-0.7277443768257968,2.8577096034623035,-0.6455939661786456,-2.1621790854458727,-3.734967576439733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7029023592728079,-1.6377402804203587,1.8552004416243542,-0.5797682388718501,-1.0678168741792915,0.0,0.0,1.8865848136635177,0.0,0.0,-0.34965106454922107,-0.08410609765233383,-0.3008718383388833,-0.15574520770279937,0.20111899487040819
std.err,,,,,,,,,,,,0.13964612214645766,,0.29258016197468856,,,0.1490027224923939,0.14550701630071178,,,,0.48351933708091,0.5481009417985581,0.4658716546469963,0.3685857836185034,0.40570473645915817,0.2819435815529744,0.34266637892188484,0.32426615117619306,0.3943319459046099,1.1439632569502,0.4225593351139658,,,,,,,,,,0.18271564879522123,0.2503473646580411,0.3311007535348499,0.18572328532060117,0.22266824861625167,,,0.22680441012331107,,,0.046539355659412175,0.014590615443834536,0.060395876520548966,0.013919506151364395,0.12398065659126502
t.test,,,,,,,,,,,,-11.337774492430919,,5.373233731774,,,6.071019979083253,-4.827058555135272,,,,-6.020015368868111,-3.4155529317874995,4.675429208771616,-1.4174569237209682,-1.6386760601304389,1.6055283700667247,-2.1237694200273305,8.812852013991249,-1.637184034627559,-1.8900773886831213,-8.838918622948889,,,,,,,,,,9.319959021032389,-6.541871461908177,5.603129626913052,-3.1216777038540786,-4.795550693981413,,,8.318113446902563,,,-7.513019026478662,-5.764396846458866,-4.981661922507496,-11.188989466234272,1.6221804303993168
p.val,,,,,,,,,,,,0.0,,7.733697526823846E-8,,,1.2710037466945323E-9,1.385643903173417E-6,,,,1.7440051625072783E-9,6.365265701309131E-4,2.933394555704183E-6,0.1563493800206026,0.10128074241063989,0.10837757489854849,0.03368942926166296,0.0,0.1015920219214379,0.05874761070643442,0.0,,,,,,,,,,0.0,6.075362435353782E-11,2.105156671206032E-8,0.001798236840857781,1.6222853556069339E-6,,,0.0,,,5.773159728050814E-14,8.195038203595573E-9,6.304050197414313E-7,0.0,0.10476472059689823
