Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
38,1597.8173224534341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5521834245335124,0.0,1.5797358747631387,0.0,0.0,0.8648046160926747,-0.7115994019207665,0.0,0.0,-3.0121102392580004,-1.7841667883679488,2.5788680547990768,0.0,0.0,0.0,-0.687091621512661,2.82152983195765,-0.9372916842632025,-3.603441988233521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727171937086224,-1.5052979061563132,1.9452635753372594,-0.4783288054891434,-0.9345111041657602,0.0,0.0,1.8547872031329686,0.0,-0.34350110973893805,-0.08253604696335971,-0.3118092259376021,-0.09640526930018668,1.8089023732517004
39,1597.1709142098016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5545309065148336,0.0,1.584142660909164,0.0,0.0,0.8666078916960064,-0.7067363697135938,0.0,0.0,-3.029841421884037,-1.7575285831471577,2.559205798696836,0.0,0.0,0.0,-0.716420269625017,2.8388900284211473,-0.876223048452556,-3.669050946520723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7376849152972351,-1.5068507751664204,1.945298652729914,-0.4739063218093539,-0.939421572160971,0.0,0.0,1.864973389735972,0.0,-0.3337026367427302,-0.07956868163293238,-0.29509857142795937,-0.08834549103129628,2.1757523578312874
40,1596.7228033224349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5593640697971058,0.0,1.5832624627842047,0.0,0.0,0.8691565697001257,-0.699932264717657,0.0,0.0,-3.046725204180089,-1.7498332337952016,2.5578733968320986,0.0,0.0,0.0,-0.6310432340723306,2.851290863080211,-0.8412295730268451,-3.7329162031492396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.744431289066112,-1.5103151053368358,1.9549898891306745,-0.470821213442033,-0.9498229617637586,0.0,0.0,1.8821445424016883,0.0,-0.3260516315000304,-0.07782546691224629,-0.2817100889928465,-0.08501415826816526,2.38443353185672
41,1596.5926208819658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5600903105785884,0.0,1.5804651784928632,0.0,0.0,0.8695203530218526,-0.6988767782556274,0.0,0.0,-3.0583364732983185,-1.7377468101794382,2.5624887321029104,0.0,0.0,0.0,-0.5888780163121065,2.8510373905982176,-0.8260674756594614,-3.756451571339438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745813070464963,-1.5058580417292393,1.9615579507467114,-0.4667045388770643,-0.9523395676092783,0.0,0.0,1.8879214617903912,0.0,-0.32120930031096123,-0.07658866217673913,-0.27532944563099165,-0.0816172698660386,2.5520854803728903
42,1596.5077590954734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5566378613850174,0.0,1.5707454466062203,0.0,0.0,0.8676666259174783,-0.7013604625090726,0.0,0.0,-3.083564297384755,-1.6700038748445305,2.5740236117242024,0.0,0.0,0.0,-0.5842531780058943,2.8505594632707467,-0.7880221951561195,-3.7593095922142896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7491790581506437,-1.4899947277950807,1.9668639076359227,-0.462532643776345,-0.9549037255692593,0.0,0.0,1.8878896770466547,0.0,-0.3201536683259362,-0.0760525962487241,-0.2744521912554054,-0.08014621407773824,2.678949563960425
43,1596.3963389376152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5573433187142816,0.0,1.5700315996589833,0.0,0.0,0.8684054655387514,-0.7001827981863126,0.0,0.0,-3.0916399218042523,-1.666270484616411,2.5806101973195585,0.0,0.0,0.0,-0.5380176222628046,2.8493146950352624,-0.7832107918208697,-3.7441943132127404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.752386457169458,-1.4910748855921565,1.9729217970203252,-0.4609347625118733,-0.956829340926825,0.0,0.0,1.8890060630345618,0.0,-0.31634835939849903,-0.07518924926273005,-0.2757042697404747,-0.07734428155158615,2.848052104135186
44,1596.3249325893464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5574339105753328,0.0,1.5695592414426687,0.0,0.0,0.8683349642902146,-0.6990112480925926,0.0,0.0,-3.0974909427555297,-1.6535516352976833,2.5821953503669217,0.0,0.0,0.0,-0.5294727782507616,2.847491345119672,-0.7653074430776209,-3.743397490223482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7607572232747615,-1.4889422719140388,1.977573926045317,-0.45970187749986857,-0.9585049360888801,0.0,0.0,1.8899580397280635,0.0,-0.31326953956490056,-0.07432415124248896,-0.27519506562586843,-0.07408839258495187,3.06596216145138
45,1596.2584245697997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5592683451388913,0.0,1.574640210353751,0.0,0.0,0.8688080440988494,-0.6978537329398627,0.0,0.0,-3.0824958337038724,-1.6852137243808707,2.5766296704865392,0.0,0.0,0.0,-0.5460973878258235,2.8418021397159445,-0.7810666465187688,-3.729719100734549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.766156298780362,-1.4945007152725178,1.9766946824764087,-0.4621260429807014,-0.956494516446485,0.0,0.0,1.8881252337075436,0.0,-0.31348351788510287,-0.07438020355441267,-0.27894497796188883,-0.07329945152844725,3.1611588030854834
46,1596.2236670541515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5604854441027114,0.0,1.575300707883032,0.0,0.0,0.8686368105687744,-0.7001412945370878,0.0,0.0,-3.0813180694859525,-1.6992556704646797,2.57711179778899,0.0,0.0,0.0,-0.5624686915980358,2.8343221994775387,-0.7965376975013608,-3.7092509033515357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7572597596939816,-1.4906301489467624,1.9764040252359627,-0.45969056331407476,-0.9497383374885133,0.0,0.0,1.8842409805225755,0.0,-0.311081879081415,-0.07349023317887356,-0.28187211905889237,-0.07113438797528963,3.309399957732312
47,1596.222356335003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5590842664003026,0.0,1.5787696249360215,0.0,0.0,0.867811268097342,-0.7011124688574881,0.0,0.0,-3.074066902310019,-1.7110297385915862,2.577824855761449,0.0,0.0,0.0,-0.5735842574815465,2.8282305161032126,-0.7964808688481491,-3.6913035587920953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757755511127737,-1.4912700292579577,1.9764798354873458,-0.4586478903928317,-0.9454429947039005,0.0,0.0,1.8797683142728314,0.0,-0.3091211956182617,-0.07303167760761005,-0.28399075056876366,-0.0690196876293951,3.4714780436610413
48,1596.2165888971424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5586458584352292,0.0,1.5773697728807445,0.0,0.0,0.8678017958174039,-0.7011835355548298,0.0,0.0,-3.076716654131298,-1.7049239009472854,2.578117639045069,0.0,0.0,0.0,-0.5703245908872505,2.8296438465468694,-0.7962883477108074,-3.6968963483259873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569775447888574,-1.4907084675809148,1.9758456566253193,-0.45896113796954097,-0.9466049297586537,0.0,0.0,1.8800730213826549,0.0,-0.30984856619332957,-0.07321402528900323,-0.2830969485961191,-0.06988651826598563,3.413376404344293
49,1596.2155175022706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5587558578983436,0.0,1.5766300124184314,0.0,0.0,0.8679563065320085,-0.700893974497283,0.0,0.0,-3.07894296725511,-1.7022515377973613,2.5775931995562504,0.0,0.0,0.0,-0.5668797145786094,2.830016927819403,-0.7956220376488785,-3.7012676853795075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757411700732456,-1.4903523662921667,1.9760204413156512,-0.45897021142871636,-0.9474475619916953,0.0,0.0,1.8806751995900597,0.0,-0.3095266406822437,-0.07309564322134417,-0.28217294727765724,-0.06973822379979322,3.423267950331373
50,1596.2146196801373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5586074277810604,0.0,1.576347085427707,0.0,0.0,0.8680107743257824,-0.7007099615457123,0.0,0.0,-3.0804574656858468,-1.699787371436148,2.57747628098765,0.0,0.0,0.0,-0.5642742926779459,2.8308247300825675,-0.7924931922348252,-3.706723260380971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579037469013474,-1.4899393396390082,1.9764853783862055,-0.4585171980823595,-0.9480071999215651,0.0,0.0,1.8816198642561361,0.0,-0.30900652305408877,-0.07296562325027228,-0.28075377661114753,-0.06935337078089256,3.4540934016739757
51,1596.2145345722442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558596571899789,0.0,1.576433379326542,0.0,0.0,0.8679898256533648,-0.7007442328755418,0.0,0.0,-3.0802828873149473,-1.6999703835917852,2.5775984665616916,0.0,0.0,0.0,-0.5646360691278016,2.83140176362293,-0.7925142494295913,-3.707369503020102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7575999721466293,-1.4900228340739985,1.9763801625761914,-0.4584799999794,-0.9479787927416362,0.0,0.0,1.8817958356755669,0.0,-0.30921719436459977,-0.07303404648412133,-0.28064632852597415,-0.06952139782732747,3.4414753103947944
52,1596.214398559768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585627127369666,0.0,1.5764533942142767,0.0,0.0,0.8679737243678068,-0.7008109177408535,0.0,0.0,-3.0803226418253637,-1.7002596765654128,2.5776227830328713,0.0,0.0,0.0,-0.5649466823855979,2.8314739394910218,-0.7930106349546786,-3.7077519704756856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7574608389250768,-1.4898855525924846,1.9763248080365705,-0.45836063824522894,-0.9478705497652871,0.0,0.0,1.8818039646063023,0.0,-0.3092084642148351,-0.07302880184968784,-0.2804970760689894,-0.0694601378024111,3.4470245590871236
53,1596.2143743138429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585537826799598,0.0,1.5764610773340604,0.0,0.0,0.8679716486885404,-0.7008278460140196,0.0,0.0,-3.0803066471296066,-1.7003623958175247,2.5776396285138166,0.0,0.0,0.0,-0.5650317035154206,2.8314860435940807,-0.7930926082812088,-3.7078059060343382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7574459727798455,-1.4898549902287508,1.9763268225522836,-0.4583290019886232,-0.9478394363301175,0.0,0.0,1.8818161537722453,0.0,-0.30920070535157707,-0.07302702812905058,-0.28046704169716447,-0.06943709897192514,3.4490115789254174
54,1596.21436932449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585409886869999,0.0,1.5764751868839517,0.0,0.0,0.8679704286909896,-0.7008618179507757,0.0,0.0,-3.080170643514461,-1.7006543745002793,2.5776824576397037,0.0,0.0,0.0,-0.5652965724533711,2.8315631370026058,-0.793297852779209,-3.7078374421549407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573794939714564,-1.489847750652759,1.9763032333358816,-0.4583074275640079,-0.947784313337149,0.0,0.0,1.8818471252809934,0.0,-0.3092454600467047,-0.07304245552366492,-0.28045483698772,-0.06944796874191206,3.4481487871834444
55,1596.2143603110967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585301023772495,0.0,1.5764817222749454,0.0,0.0,0.8679697157069667,-0.7008875365292051,0.0,0.0,-3.0801456896061383,-1.7008214292368768,2.577715940774017,0.0,0.0,0.0,-0.5654445435005827,2.8316132292004674,-0.7934971969011598,-3.7078937415506212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573317117947371,-1.4898236184582225,1.9762900974297946,-0.458283331824209,-0.9477472075575624,0.0,0.0,1.8818551001012758,0.0,-0.3092670874124689,-0.07304850279597293,-0.2804321090309547,-0.06944339663819056,3.448573152150977
56,1596.2143600774373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585298470349485,0.0,1.5764816947429903,0.0,0.0,0.8679697031662229,-0.7008880478697941,0.0,0.0,-3.080145902108531,-1.7008239896328432,2.5777165552189776,0.0,0.0,0.0,-0.5654468598391387,2.831614110703761,-0.7935014729243052,-3.7078953586377708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573308188404404,-1.4898229065369968,1.9762898541937346,-0.4582827834125163,-0.9477465521975706,0.0,0.0,1.8818551473758247,0.0,-0.3092673980976541,-0.073048573519297,-0.2804315056901373,-0.0694431979643662,3.448590668229973
57,1596.2143599529034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585258963743673,0.0,1.5764729315308221,0.0,0.0,0.8679699794329746,-0.7008930814307324,0.0,0.0,-3.0801943778256207,-1.7008062187018786,2.5777201987275533,0.0,0.0,0.0,-0.5654375878451084,2.83162469642371,-0.7935891157105379,-3.707940443255934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573152846814168,-1.4898085677555613,1.976281918768636,-0.458279598987274,-0.9477476972113246,0.0,0.0,1.8818437140065298,0.0,-0.3092722662883473,-0.07304840165068757,-0.2804205466457975,-0.06944333966835857,3.4485826279698792
58,1596.2143598347784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585221579862725,0.0,1.5764682608170166,0.0,0.0,0.8679699006063119,-0.7008976428995449,0.0,0.0,-3.080203821170151,-1.7008129397303318,2.577723815119002,0.0,0.0,0.0,-0.5654486033704769,2.83163237167453,-0.7936314966478492,-3.7079670583550928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573061689492169,-1.4898004729901466,1.9762772469446968,-0.45827618836044287,-0.9477449290779816,0.0,0.0,1.8818423117815068,0.0,-0.3092760122576231,-0.07304917941650255,-0.2804135320743638,-0.06944335049078103,3.4485879402506088
59,1596.214359828748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585220437798426,0.0,1.576468248209842,0.0,0.0,0.8679698944714094,-0.7008977981456755,0.0,0.0,-3.0802036158417536,-1.700813706503335,2.5777240099757077,0.0,0.0,0.0,-0.5654493812465876,2.8316326389196678,-0.7936323946807796,-3.707967550431383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573059171438299,-1.4898003334749204,1.9762771541723345,-0.4582760725494614,-0.9477447513586489,0.0,0.0,1.8818423719146824,0.0,-0.30927614098724515,-0.07304922074375758,-0.28041337310277087,-0.06944334839707306,3.448588348345438
60,1596.214359824773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585216524363534,0.0,1.576471141371601,0.0,0.0,0.8679697150055908,-0.7008984611415054,0.0,0.0,-3.080184496914173,-1.7008313798758874,2.577725859027599,0.0,0.0,0.0,-0.5654643476312422,2.8316332808686204,-0.7936170408163701,-3.707959666188427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573071506171554,-1.4898031882403733,1.976278361119164,-0.4582754914913414,-0.9477417049932878,0.0,0.0,1.8818469370379316,0.0,-0.30927657857318036,-0.0730499235069207,-0.28041472254285665,-0.0694433754762342,3.4485881525131656
61,1596.214359822155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585219785287028,0.0,1.5764721341776857,0.0,0.0,0.8679697234282426,-0.7008983698954124,0.0,0.0,-3.080184824912567,-1.7008331611433853,2.577726252757153,0.0,0.0,0.0,-0.5654652513949546,2.8316334398087957,-0.7936179632888627,-3.7079570265801585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573069193673834,-1.4898038330335537,1.976278580204722,-0.4582756060653003,-0.9477414602528601,0.0,0.0,1.8818464006701954,0.0,-0.309276652260229,-0.07304989580028934,-0.2804152553648099,-0.06944336752324892,3.4485883005589084
62,1596.2143598218418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585220020876522,0.0,1.5764721832576825,0.0,0.0,0.8679697230828548,-0.7008983625373467,0.0,0.0,-3.0801848214550205,-1.7008332703017437,2.5777262562365237,0.0,0.0,0.0,-0.5654653118536077,2.8316334376371195,-0.7936180239289725,-3.707956865658114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757306906536028,-1.4898038665030267,1.976278587457415,-0.4582756108461302,-0.9477414435708135,0.0,0.0,1.8818463737110591,0.0,-0.30927665423604334,-0.07304989405281899,-0.2804152894933335,-0.0694433668555524,3.4485883200652654
63,1596.2143598218418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585220508144002,0.0,1.576471969407874,0.0,0.0,0.8679697259737411,-0.7008983086490278,0.0,0.0,-3.0801855388157304,-1.7008324005290538,2.5777260170790273,0.0,0.0,0.0,-0.5654646013890599,2.8316333071804167,-0.7936186599558638,-3.7079572052574936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573068821296458,-1.4898037057780478,1.9762784981202908,-0.45827563143011907,-0.9477415861862692,0.0,0.0,1.8818462072764874,0.0,-0.30927660697174764,-0.07304985903566745,-0.2804152478928274,-0.06944336522139355,3.448588316385922
64,1596.2143598217965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585221875377366,0.0,1.5764714903500356,0.0,0.0,0.8679697352249085,-0.7008981651563896,0.0,0.0,-3.0801872938562207,-1.700830322245996,2.5777254461028027,0.0,0.0,0.0,-0.5654628521490541,2.831632990849912,-0.7936201422686878,-3.707957948627145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757306834560771,-1.4898033510036168,1.9762782996099761,-0.45827569348543773,-0.9477419375556356,0.0,0.0,1.8818458015572301,0.0,-0.3092764868824129,-0.07304977119277715,-0.2804151649229125,-0.06944336077099336,3.4485883196767575
65,1596.2143598217958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558522185703157,0.0,1.5764715255684496,0.0,0.0,0.8679697355838062,-0.7008981678638752,0.0,0.0,-3.080187206452035,-1.7008304306017563,2.5777254776005325,0.0,0.0,0.0,-0.5654629264590355,2.8316330062512898,-0.7936200314027102,-3.707957892158795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757306843876163,-1.4898033802629715,1.9762783163821471,-0.45827569468862794,-0.9477419232818592,0.0,0.0,1.8818458247957375,0.0,-0.3092764903538433,-0.07304977474760754,-0.28041517358234047,-0.06944336089892027,3.448588320059187
66,1596.214359821769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585221424508704,0.0,1.5764718501576178,0.0,0.0,0.8679697356375392,-0.7008982176774833,0.0,0.0,-3.080186267694747,-1.7008315696659433,2.577725801611393,0.0,0.0,0.0,-0.5654637828186215,2.8316331732679725,-0.7936190112383923,-3.7079573787982607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573069119604863,-1.4898036401053907,1.976278464425552,-0.4582756876189999,-0.9477417553329704,0.0,0.0,1.8818460608017646,0.0,-0.3092765392406913,-0.07304981676741762,-0.2804152449813187,-0.069443362736615,3.4485883198900225
67,1596.2143598217665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5585221430858038,0.0,1.576471838995827,0.0,0.0,0.867969733091709,-0.7008982179112714,0.0,0.0,-3.080186232170403,-1.700831575273596,2.5777257809258325,0.0,0.0,0.0,-0.5654638177664097,2.8316331571325444,-0.793619031025229,-3.7079573413289006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573069107639783,-1.4898036339566445,1.9762784556761057,-0.45827568291229515,-0.9477417476412296,0.0,0.0,1.8818460525200962,0.0,-0.3092765383789777,-0.07304981731283625,-0.28041525462021466,-0.06944336272483424,3.448588319699024
std.err,,,,,,,,,,,0.1388760249693169,,0.2923870717322073,,,0.14775769054402005,0.14536235517680024,,,0.3234341049425445,0.42524566968945643,0.397879744760648,,,,0.3166627591899425,0.320791914176048,0.3784798010961612,0.4214875350530529,,,,,,,,,0.1843056767560878,0.2502953645822943,0.3334414626687842,0.18540825629391175,0.21855316640425304,,,0.2269884135769964,,0.04307813132896793,0.01358476719550532,0.05935213724255319,0.016549496866489544,1.363801583019746
t.test,,,,,,,,,,,-11.222398851278626,,5.391728949081896,,,5.874277879520071,-4.821731300781335,,,-9.523381069283259,-3.999644667788528,6.478655460273584,,,,-1.78569724843214,8.827009135830545,-2.0968596705206797,-8.797311979492294,,,,,,,,,9.534741098016301,-5.952182280494507,5.9269127476182915,-2.471711303868961,-4.336435674824369,,,8.290493875282133,,-7.179432552846237,-5.377333027613873,-4.724602476811361,-4.196101143440047,2.528658393300232
p.val,,,,,,,,,,,0.0,,6.978297450999094E-8,,,4.246904827809317E-9,1.4231756932936435E-6,,,0.0,6.343765966665416E-5,9.254352839604962E-11,,,,0.07414829113744625,0.0,0.03600599951961381,0.0,,,,,,,,,0.0,2.645904384479536E-9,3.086828792575602E-9,0.01344680578990487,1.448117793878545E-5,,,2.220446049250313E-16,,7.001066393286237E-13,7.559726555861346E-8,2.305659266177429E-6,2.7154901804493647E-5,0.01144994091488627
