ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA41562O12,MA41562O,1,2,0.04157169162066489,0.10082021435244695,0.013185803772806974,9.054680679944107E-4,0.8435168221860869
MA41562O13,MA41562O,1,3,0.044022515209690506,0.10676398401763827,0.012243445014359233,9.458795786403295E-4,0.8360241761796717
MA41574O22,MA41574O,2,2,0.849947183281875,0.08874382506843305,0.018332436296181632,0.005354986265808875,0.0376215690877013
MA41574O23,MA41574O,2,3,0.852202480174802,0.08897930284502911,0.019586507982339123,0.004359822874961813,0.03487188612286788
MA41585P14,MA41585P,1,4,0.25938111197241037,0.3120987568307868,0.09579872427345364,0.0024364775957575213,0.33028492932759174
MA41585P25,MA41585P,2,5,0.7585404735318649,0.07919996020283733,0.02127688537471177,0.007125294726287837,0.1338573861642982
MA41609Q12,MA41609Q,1,2,0.0,0.04349409487390031,0.05425875100254045,0.0019187985046329997,0.9003283556189263
MA41609Q13,MA41609Q,1,3,0.0,0.06824444438908712,0.11491203032285706,0.0030414342391522292,0.8138020910489036
MA44039N12,MA44039N,1,2,0.0,0.01019936666881984,0.03209605898130282,0.0011156846682396971,0.9565888896816377
MA44039N13,MA44039N,1,3,0.0,0.019116678443385174,0.06636320514477245,0.0018678186380864249,0.912652297773756
MA44039N14,MA44039N,1,4,0.0,0.017498649819889415,0.08740405462099622,0.0018192984698524668,0.8932779970892619
MA44049M12,MA44049M,1,2,0.0,0.1414527171020227,0.44237788375930603,0.009207184709530731,0.40696221442914066
MA44063L12,MA44063L,1,2,0.5371641105671906,0.2692798690369326,0.02297224260129153,0.0072142643940664684,0.1633695134005189
MA44063L15,MA44063L,1,5,0.5363578950544365,0.26887571395021115,0.020475806198777723,0.007258060417458633,0.1670325243791158
MA44063L32,MA44063L,3,2,0.0,0.7009286698235607,0.02599956180889474,0.04473180849116396,0.22833995987638064
MA44063L33,MA44063L,3,3,0.0,0.6988187339485743,0.023139111060145375,0.044935337405986445,0.2331068175852938
MA44063L52,MA44063L,5,2,0.0,0.7009286698235607,0.02599956180889474,0.04473180849116396,0.22833995987638064
MA44063L53,MA44063L,5,3,0.0,0.6988187339485743,0.023139111060145375,0.044935337405986445,0.2331068175852938
MA44069Q12,MA44069Q,1,2,0.24797443403299002,0.06167477562389332,0.0054965144591838135,0.005708442108545747,0.6791458337753872
MA44069Q13,MA44069Q,1,3,0.24797443403299002,0.06167477562389332,0.0054965144591838135,0.005708442108545747,0.6791458337753872
MA44069Q22,MA44069Q,2,2,0.0,0.1729428955042056,0.005852707333100396,0.018917815513475256,0.8022865816492188
MA44069Q23,MA44069Q,2,3,0.0,0.1729428955042056,0.005852707333100396,0.018917815513475256,0.8022865816492188
MA44069Q32,MA44069Q,3,2,0.0,0.1729428955042056,0.005852707333100396,0.018917815513475256,0.8022865816492188
MA44069Q33,MA44069Q,3,3,0.0,0.1729428955042056,0.005852707333100396,0.018917815513475256,0.8022865816492188
MA44069Q42,MA44069Q,4,2,0.0,0.1729428955042056,0.005852707333100396,0.018917815513475256,0.8022865816492188
MA44069Q43,MA44069Q,4,3,0.0,0.1729428955042056,0.005852707333100396,0.018917815513475256,0.8022865816492188
MA44070P12,MA44070P,1,2,0.3342735382009257,0.167571013808448,0.003799482216834448,0.00626059922818293,0.4880953665456089
MA44070P15,MA44070P,1,5,0.33491419808153017,0.16789217601074818,0.003778425853593713,0.006248685227854829,0.48716651482627327
MA44070P32,MA44070P,3,2,0.07097944474884524,0.17214028477587817,0.010543918135321727,0.001324303987182641,0.7450120483527721
MA44070P42,MA44070P,4,2,0.0,0.37553171890768183,0.003702242328619389,0.03342089660765864,0.5873451421560402
MA44071Q22,MA44071Q,2,2,0.0,0.0071491971442642,0.026207226498046035,1.2410177722725374E-4,0.9665194745804626
MA44071Q23,MA44071Q,2,3,0.0,0.0071491971442642,0.026207226498046035,1.2410177722725374E-4,0.9665194745804626
