Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_aadt
82,3631.54221042596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2456237036440467,1.231708349796261,-0.4277030514202332,0.0,0.8162184899625857,4.200280578369699,-1.3626219290918462,-1.8566891562112433,0.24807685292104814,-1.222384240955312,1.0895163208491057,-0.4375382719058745,-0.5595382342479388,0.43095445232579055,5.412061533113282,-1.5856567705640672,-2.106644553674152,0.44017779661194933,-0.7155659281378639,1.199555807403763,-0.7562109325694656,-1.4033324426945817,-0.11103458727633372,5.30750771654146,-1.589607038291338,-2.0143384450591326,0.6531334177018732,2.459133183894148,1.285956573929174,-0.1574688191877397,-0.14884350685292433,-0.13875642634838617,5.404773943576429,-1.1224503595448332,-1.6415312185452193,0.23440752784416127,-0.1601171670796568,-0.03695601398257119,-0.046606515392842475,-0.10731514291408248,29.960176652463947,1.6760484974245369,2.7991429446010687,0.5270147267164799,3.5093242127276905,-0.21755874027164246
83,3631.5395258969315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2452564507335584,1.2317276945532452,-0.42752337977377347,0.0,0.8160060505879235,4.204633985637978,-1.3621902363823735,-1.8565777192425543,0.24806533999940172,-1.2224322138086172,1.0897399210225485,-0.4376704038524121,-0.5597293443887846,0.4310764627626224,5.416336151852383,-1.5861691631189399,-2.1073873844554996,0.4403293912803224,-0.716126683528825,1.1998824345841796,-0.756578527791075,-1.404259432263567,-0.1121424965757296,5.31186286396522,-1.590663787782958,-2.0154443559582087,0.6534616021473645,2.461007320760773,1.2862832471825347,-0.15778233525376603,-0.14928313416728883,-0.13919252698967763,5.409224571661083,-1.1231176982488877,-1.6423536540046704,0.23418860215718376,-0.16016390966338967,-0.036969246813791684,-0.04631585648852906,-0.10719352644595387,29.92444316723143,1.699833268533507,2.816015703189278,0.5294115523594781,3.5488506037645524,-0.21781883206058356
84,3631.5367488968745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245048757696383,1.2321026057361366,-0.42733550518900654,0.0,0.8158512938687398,4.209144641240544,-1.3620995570371623,-1.8570177403916,0.24811376416024783,-1.2226410878954783,1.090323932050124,-0.43791475812620106,-0.5600646688399615,0.4312519610755849,5.420906931172121,-1.5870149572853802,-2.1089700643192266,0.4408220144948891,-0.7177339128187422,1.200472789106731,-0.7567076589465049,-1.405343231590354,-0.11314715607810236,5.316616079393378,-1.5913154654943176,-2.0173506544775406,0.6541981525057803,2.462829474715945,1.2865543993892181,-0.1580876666156361,-0.14972967358171793,-0.13954871015794604,5.413556242902055,-1.1238231249714266,-1.643145514161462,0.23408640237406173,-0.160190376990899,-0.03697961865909826,-0.0456946820987249,-0.10718042951891504,29.990051096333413,1.7412352264983118,2.8495814939927686,0.5289179160214076,3.594706368745635,-0.21811906690766206
85,3631.5330515498417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24505933935421,1.2329587364362038,-0.4271369590374835,0.0,0.8157812013755654,4.214038981638527,-1.3624477498154972,-1.8581870590911196,0.248210595334792,-1.2229152133707109,1.091445501843294,-0.43815204621293175,-0.5603997854340789,0.4315912067435645,5.426098383251038,-1.5881204557041044,-2.11139399213059,0.44161713226363375,-0.7176619260768525,1.2013287771650476,-0.7562633335016806,-1.4069583624412683,-0.11457692072917625,5.322516962382379,-1.5912353182506986,-2.0207319675899504,0.6560181019441484,2.465053136578989,1.2868329137343937,-0.15844163771423853,-0.15056794186353284,-0.14003104328447166,5.4181711820560245,-1.1247200154297419,-1.6440981444920515,0.23428568379106415,-0.16035963676954962,-0.03703040978737752,-0.045889842651701186,-0.10730882508683415,29.307021665466934,1.7457457083592498,2.835610637739832,0.5254595892313904,3.646954524452536,-0.21882015247318062
86,3631.528589162349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245422934311972,1.2332708916871804,-0.4271863375435702,0.0,0.815957514556008,4.2122114747098545,-1.362938016447671,-1.8586994474337328,0.24829770170004817,-1.223020760271892,1.0916819741418797,-0.4381689706130249,-0.5604223916766965,0.43166027643107696,5.4244395128072735,-1.588158459066913,-2.1117589950245055,0.44181037318065686,-0.7174991297879575,1.201534516061561,-0.7556666225948369,-1.4066612425652327,-0.11639466571515969,5.321124507554284,-1.5905046718412115,-2.0211673995661896,0.6566245482117009,2.464221216129067,1.2866246360571838,-0.15830626000274303,-0.15038466741787124,-0.14005411076744098,5.416081755515501,-1.1244591057711235,-1.6436385321476996,0.234573132942694,-0.1603631284698681,-0.037033601567094815,-0.04593394212276981,-0.10750354258462344,28.95458127238463,1.7468562212441086,2.827249768153687,0.5209088417996001,3.6323271905051544,-0.2187482975021211
87,3631.5204026480797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2464748443464977,1.2334102776988252,-0.4276102011368821,0.0,0.8166148326454143,4.202239955152374,-1.3640811446049192,-1.859199369974679,0.24841079775006833,-1.2229880384496494,1.0913922083199932,-0.4379716988625475,-0.5601087715798687,0.43171475550991,5.414943678860194,-1.5872811322646372,-2.110558299599869,0.4415024024348133,-0.7160175037073621,1.201617896116612,-0.7541207291839608,-1.4043276560591513,-0.12093650756549476,5.312009179593166,-1.5888338223937681,-2.0200207582313476,0.6571727062722817,2.460124209044795,1.2858279601969451,-0.15767564958723318,-0.14929192508721661,-0.13978125585380546,5.405899264794899,-1.1229135512458566,-1.6415343448975803,0.23534500212064735,-0.16036854677878892,-0.03703590584580082,-0.04656402151830981,-0.10806653885313643,27.493054148020917,1.7198813688939654,2.7684658150008183,0.5094643569164259,3.531946476085424,-0.21803722328996492
88,3631.5195610338533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2463565745713105,1.2329877446575548,-0.4276386277276411,0.0,0.8165959262497677,4.200966789716055,-1.3637402322616246,-1.8585860236041503,0.24836710258224004,-1.2228524323971022,1.090934473397593,-0.43786677903307075,-0.5599604769655853,0.43168430308538985,5.413537793957572,-1.5869017796102145,-2.109572370583836,0.4410951029914361,-0.7154163018642186,1.2014185172112593,-0.7542019636098912,-1.4038309138927483,-0.12231590160673106,5.310472909800771,-1.589361017379907,-2.019044547868566,0.6567392077339711,2.459749988159364,1.2858350728431829,-0.15762109984451952,-0.14911307446399866,-0.13989219008385367,5.404939936457651,-1.122729908341544,-1.641396660380192,0.23526070096039842,-0.16036689182954916,-0.037032854300612345,-0.046685980986748976,-0.10796776135361139,27.24782327212349,1.7147361951152924,2.7572408633214742,0.5122472855237332,3.516412957191496,-0.21778446542523988
89,3631.5191847649826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246063985174813,1.2325108314757283,-0.4276393413904706,0.0,0.8164874781450419,4.200248193840198,-1.3632577435227617,-1.8578567258757046,0.24829752723601442,-1.2227029998859182,1.090501775487081,-0.4377506453375715,-0.5598209514094441,0.4316442385982866,5.412660243784966,-1.5865604292273057,-2.1086103862909584,0.4406681333772359,-0.7149540435684548,1.2012564626835711,-0.7543793209972715,-1.4034470709583493,-0.12280061956515408,5.309430631656789,-1.5900412659626593,-2.01817973901554,0.656233565777889,2.459734937792333,1.2859613088535398,-0.15761458193416136,-0.14904077835130633,-0.13995648502082586,5.404617982212945,-1.1226611981857875,-1.6415161240349303,0.23510477297510865,-0.1603806427522291,-0.03703318737698874,-0.04682090359453145,-0.10780513509588675,27.02741787819411,1.7085739282953631,2.7463107820442554,0.5164396081736521,3.507758932437895,-0.21759969503349624
90,3631.5191583384444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460462495720472,1.2325132254882258,-0.42762150248894,0.0,0.8164741455454396,4.200222047811097,-1.3632378320358642,-1.8578537981304546,0.24829835660570715,-1.2227028427759912,1.0905187150565296,-0.43775294812121124,-0.5598252333301575,0.43164975187124177,5.412625453084594,-1.5865826235356004,-2.1086469811113937,0.44067150079644424,-0.7148107356345555,1.2012537899862104,-0.7543740881926784,-1.4034987544620607,-0.12296443173134303,5.309406429826043,-1.5900528441149169,-2.018221352474238,0.6562606413249696,2.4598166947050184,1.2859862775318944,-0.15762294691729745,-0.14905959658498785,-0.1399900045400813,5.404619707735524,-1.1226881907119046,-1.6415523543367445,0.23510225401279766,-0.1603904360869204,-0.03703577884066168,-0.04685580098399104,-0.1077929515445906,27.002571011554615,1.7065693032387157,2.744243893584049,0.5167560342095178,3.5086959538332767,-0.2176286502408091
91,3631.5190694969715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245992817706426,1.2325820634531692,-0.4275682881797662,0.0,0.8164298575220765,4.200312414289993,-1.3632245265870118,-1.8579455160354408,0.2482959158574978,-1.222718255270679,1.0906436420772103,-0.43777258660145935,-0.5598519491930893,0.4316752292957908,5.412716113379684,-1.586711369537867,-2.10891222762919,0.4407417858692446,-0.7145244825382159,1.2012913616708825,-0.7543283771436545,-1.403755062325836,-0.12282451716460224,5.309562253448484,-1.5900054639588468,-2.01858730992656,0.656422077825679,2.4601513549220875,1.286072607585121,-0.1576626804827326,-0.14918155570408365,-0.1400326525630822,5.404769694719898,-1.1228214109092176,-1.6417366621947,0.23511487054378424,-0.16042728543365173,-0.0370458772670855,-0.046981678368438,-0.10776238978248019,26.91551885985191,1.6991794635091024,2.737835068269999,0.5175267672009086,3.514325347050229,-0.2177497992199766
92,3631.51898724432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2459721217649595,1.232636013029223,-0.4275382491227451,0.0,0.816405196133213,4.200421278526493,-1.3632330668133321,-1.8580192433796323,0.24829921972151914,-1.2227303653992372,1.09072904526634,-0.43778678142691574,-0.5598718150471464,0.43168601388095196,5.412828802346008,-1.5867945256805422,-2.1090932232955795,0.440799484316641,-0.7144485748335949,1.2013386756191515,-0.7542934412221386,-1.4039250902243325,-0.12251728321326079,5.309734806781303,-1.5899604044057893,-2.0188524512401087,0.6565416972823218,2.4603334665458947,1.2861183684501192,-0.15768371923013874,-0.14925292044429073,-0.14004032647218664,5.404895947960073,-1.1229002059076312,-1.6418389384511005,0.23512362747714868,-0.16044551022320527,-0.03705108052686144,-0.04704796066407835,-0.10775001928661075,26.865387622235087,1.6952271211155032,2.735595406892696,0.5178070438057041,3.5182792685156303,-0.21781946944991057
93,3631.518734059935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24593983110588,1.2327326535919116,-0.42749300052415345,0.0,0.8163595502995792,4.200558752666814,-1.3632623824520969,-1.8581544624519464,0.24830328120365755,-1.222741993118544,1.090875340102328,-0.4378143338667781,-0.5599064534300843,0.43168614986359305,5.412980717859782,-1.5869396487103649,-2.1094125701214623,0.4409111976052404,-0.7145972313469137,1.2014788788364839,-0.7542317655350605,-1.4042616625108983,-0.12099929454274429,5.310031365330688,-1.5898793457262161,-2.0194118063765982,0.6567658874162179,2.4606134486579108,1.2862004505278155,-0.1577167442752611,-0.1493812818686109,-0.13996483061360276,5.405068618536236,-1.123037236093178,-1.6420237231925205,0.23513402547662826,-0.16047305920879912,-0.037059171402138304,-0.04717162478766416,-0.10772981658021392,26.74568320653408,1.6876713616132577,2.7346599725786973,0.5182359678722918,3.5255312943614974,-0.21793835358853936
94,3631.518430271794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2459363275831468,1.2327523815011132,-0.427490605891511,0.0,0.8163391958660233,4.200427724819286,-1.3632862202771765,-1.8581896540853764,0.24830025072875467,-1.2227218016307273,1.090897121157677,-0.43782954355040987,-0.5599148864130246,0.43164519517454303,5.412856296542218,-1.586977475217935,-2.10949324197422,0.4409583146366051,-0.7152129929932122,1.2016277288331572,-0.7542174272294092,-1.404448024478514,-0.11858429945445294,5.310027595845271,-1.5898683433628933,-2.019749192086447,0.6568504458037832,2.460612948331555,1.2862294092702449,-0.15771763290458016,-0.14941666259559386,-0.1397687005452072,5.404965279474065,-1.1230741083340232,-1.6420825856559935,0.23512334820869296,-0.16047099825547592,-0.03705911888341064,-0.04721745078644904,-0.10772308849981753,26.645848258526637,1.6844950407662787,2.7412029772737085,0.5183281663148328,3.5279082977885206,-0.21795863171462967
95,3631.518189513586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2459709748398295,1.2326485799676006,-0.42754989879327326,0.0,0.8163631285385347,4.19990293076642,-1.363286149849001,-1.8580623172598045,0.2482857721144958,-1.2226646005031734,1.0907279018299783,-0.4378197371201621,-0.5598794313256715,0.4315664369064939,5.412322921549487,-1.5868440967551145,-2.1091908750880854,0.44088622007634015,-0.7161792871577024,1.2017088783203485,-0.7542733423355633,-1.4043277840932444,-0.1160502971023039,5.309516622007072,-1.5899588929095323,-2.019602208298206,0.6566863147775225,2.4602088867630547,1.2861701827457486,-0.15767118491570134,-0.1493022352103217,-0.13949136368667456,5.404452341703899,-1.122947836317407,-1.641934419505442,0.23508916988084924,-0.16042960218791028,-0.03704794639577676,-0.04713803433787413,-0.10773794008367772,26.615551774186414,1.688545823626053,2.7545845929346005,0.5179448740945355,3.5216110736053188,-0.21782807184513736
96,3631.5181236495046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460032130876577,1.2325355850461064,-0.42760493251407306,0.0,0.8163970982281781,4.199499365365664,-1.3632649944773543,-1.8579157438178244,0.24827413911090823,-1.2226251329757503,1.0905525105962386,-0.4378010262156832,-0.5598408035282121,0.43151993635293173,5.411901983140462,-1.586694473531315,-2.108853236247808,0.44078703807990727,-0.7166882292440647,1.2016827061023845,-0.7543348824681355,-1.4040924493153006,-0.11530610403029641,5.309032706835956,-1.5900537021262915,-2.019235272351772,0.6564723347332505,2.459829978288658,1.2860954602330776,-0.15762667491221324,-0.1491696806187787,-0.1393639557403357,5.404039599883596,-1.1228053932930724,-1.6417560466757701,0.23506298736367742,-0.16039101426939217,-0.03703720101097904,-0.047024211434316066,-0.10775520545659895,26.659019554215185,1.6949318230375685,2.7633207840589837,0.5175459166599723,3.5141090430809694,-0.21768918390871989
97,3631.518117761901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460094657100855,1.2325017323584464,-0.42761839210778263,0.0,0.8164068312694246,4.199410443681882,-1.363252961927989,-1.8578702428272498,0.24827100868537097,-1.2226180365552506,1.0905018059939129,-0.4377943357233916,-0.5598295409939706,0.43151265150122164,5.411804259939703,-1.586649771596109,-2.108753035112028,0.44075456374445793,-0.7167612009549371,1.201654544265489,-0.7543516278634153,-1.4040052654821285,-0.11542890467453154,5.308899088898164,-1.590080635763284,-2.0190917552823255,0.6564013299558574,2.4597284344971486,1.286072129331056,-0.15761429391210735,-0.14912943548960553,-0.13935520231339216,5.403942742619309,-1.1227632146204938,-1.641701778616824,0.23505620390789053,-0.16038004537593228,-0.03703407865710032,-0.04697985536321645,-0.10775934205052717,26.68801784609535,1.6975334323008637,2.765276831970878,0.5174534823891114,3.5118355085692663,-0.21764812556623064
98,3631.5181176226624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246008685183536,1.232500263132591,-0.42761811137214867,0.0,0.816406736268478,4.199401227673882,-1.3632514406213145,-1.8578680726027992,0.2482707848017037,-1.2226188021304174,1.0905000903717164,-0.43779366386140495,-0.5598288526187598,0.43151345697988297,5.411793690909901,-1.5866475220211318,-2.108748882622341,0.4407526613767584,-0.7167504574769714,1.201648982258967,-0.7543499921850402,-1.4039969500076428,-0.11549774838404804,5.308883493502127,-1.5900785987654107,-2.0190792261409283,0.6563968750458316,2.459723343282997,1.2860708274847372,-0.15761322650595766,-0.14912712069984427,-0.1393594027609216,5.403932034376065,-1.1227606478869692,-1.6416986791276706,0.23505654727651662,-0.16037966954226285,-0.03703395545992763,-0.0469759469490407,-0.10775925218899679,26.691933792039812,1.6977813507254804,2.7652302496756542,0.5174573121015154,3.5116611505651463,-0.21764581715191236
99,3631.518117620676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246008207156487,1.2325007109318185,-0.4276175680657206,0.0,0.8164062659162689,4.199398545713344,-1.36325129800144,-1.8578685866175242,0.2482707893163149,-1.222619195182738,1.0905009612873289,-0.43779368062796664,-0.5598289709815215,0.43151369839310916,5.411790777955935,-1.586648144162211,-2.1087505756335148,0.440753154943927,-0.7167480851279806,1.2016485547320621,-0.7543487589246104,-1.4039972169197137,-0.1155061000819452,5.308880444319466,-1.5900768583411384,-2.019080343763133,0.6563976774079426,2.4597237918051333,1.2860710864915759,-0.15761310315666952,-0.1491274190583656,-0.13936002983769047,5.403929148572188,-1.122760953567647,-1.6416991754187749,0.23505683865207178,-0.16037979186411938,-0.0370339889636911,-0.046975937472831485,-0.10775908914796038,26.692137775196375,1.6977842258390246,2.765202307613793,0.5174612425696132,3.5116658207680493,-0.21764605461835348
100,3631.518117620567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24600800476457,1.232500831311453,-0.4276173816216481,0.0,0.8164060627626918,4.199397104762023,-1.3632512327395694,-1.8578686983113069,0.24827077895543637,-1.2226193122505957,1.0905012458282777,-0.4377936881332314,-0.5598290097494127,0.43151372923918396,5.411789271555713,-1.5866483640844111,-2.1087511625717994,0.44075334895493595,-0.7167481391559986,1.2016485583024836,-0.7543482981307501,-1.4039973414962568,-0.11550621460988379,5.308878970820833,-1.5900762216011513,-2.0190809447771665,0.6563979530910748,2.4597237161844423,1.2860711837476344,-0.15761302645122194,-0.14912749606589787,-0.13935995864893577,5.40392765870996,-1.1227610188116133,-1.6416993396171788,0.2350569286751168,-0.1603798174439528,-0.037033996518344006,-0.04697592671666539,-0.10775903572716648,26.692139501780243,1.6977849857908758,2.765202437176773,0.5174625164549059,3.511664905524252,-0.21764607181063253
101,3631.5181176205565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460079308782244,1.2325008554509778,-0.4276173185772484,0.0,0.8164059885617259,4.199396568047704,-1.3632511978501778,-1.8578687008829056,0.24827077587981075,-1.22261934802899,1.0905013286488356,-0.43779369040461075,-0.5598290231212237,0.43151373062049486,5.411788712344461,-1.5866484339839626,-2.108751341878115,0.44075341313653243,-0.7167483153051953,1.2016485830430552,-0.7543481473387704,-1.4039973694550512,-0.11550588071083834,5.308878429338596,-1.5900760209099807,-2.019081146215724,0.6563980326589929,2.4597236304693264,1.2860712131539735,-0.1576129929475874,-0.14912750356237395,-0.13935989293145373,5.403927104350988,-1.122761024587648,-1.6416993780513098,0.23505695509391758,-0.1603798198375363,-0.0370339974876364,-0.04697590635578335,-0.10775902162732891,26.692140257103976,1.6977861459563268,2.76520495451817,0.5174628511524914,3.5116636892602364,-0.2176460535053829
102,3631.5181176205565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460079250588794,1.23250085190421,-0.4276173160490297,0.0,0.816405984002487,4.199396531298453,-1.3632511923537929,-1.8578686909858866,0.24827077531991879,-1.2226193486362955,1.090501329279103,-0.4377936900206112,-0.5598290233623873,0.43151372957475326,5.411788675861913,-1.5866484358758435,-2.1087513442628585,0.4407534144120822,-0.7167483471012208,1.2016485873917075,-0.7543481419377258,-1.4039973637105652,-0.11550580178164711,5.3088783928013346,-1.590076015136161,-2.0190811503158157,0.6563980308893411,2.459723612900282,1.2860712139407264,-0.15761298977182106,-0.14912749984369075,-0.13935988123667878,5.403927067860337,-1.1227610200330147,-1.64169937561473,0.2350569557865764,-0.16037981916780272,-0.037033997327643606,-0.04697590427997076,-0.10775902251260477,26.692139497585764,1.697786255001403,2.7652053121088267,0.5174628397636137,3.5116632815660176,-0.2176460476242294
103,3631.518117620556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460079238012516,1.2325008508048594,-0.42761731539990877,0.0,0.8164059831218478,4.1993965306503425,-1.3632511904858036,-1.8578686879852393,0.24827077530814493,-1.2226193486770256,1.0905013292214945,-0.4377936899771551,-0.5598290234919869,0.4315137296399429,5.411788675129002,-1.5866484364329885,-2.1087513444392156,0.4407534144286415,-0.7167483494185083,1.201648587822484,-0.7543481417603451,-1.40399736294758,-0.11550579743715335,5.308878391819149,-1.5900760155196703,-2.019081149861543,0.6563980304351091,2.4597236108973917,1.2860712141778907,-0.15761298942098922,-0.1491274990222927,-0.13935988039298539,5.403927067289351,-1.1227610192977664,-1.6416993749237092,0.23505695573406393,-0.16037981911590063,-0.03703399731761504,-0.04697590411080874,-0.10775902291473051,26.69213963514626,1.6977862659146614,2.7652053440839506,0.5174628336272558,3.5116631999501795,-0.21764604653660607
std.err,,,,,,,,,,,0.12809115502200324,0.17421665525699243,0.15594878007125476,,0.13355128571704206,0.5297306645207636,0.16203663994162332,0.2664962505084441,0.1917367879863459,0.14351350199371884,0.1484705536861429,0.12039756590138403,0.15682570862424577,0.10107093315001885,0.5099452668528714,0.12639556819059564,0.21214695592148225,0.14040601900969965,0.18870593751345402,0.19188337189473054,0.19349258204445396,0.2956888855135594,0.2561361941266875,0.5238267881079142,0.2235064525202141,0.34946385057899526,0.23366601593871417,0.18514013136980345,0.19134676541412524,0.1603045823589391,0.19698626104248637,0.13182567458558667,0.5239004799673916,0.16715124572089565,0.25375065336386105,0.2261754379462047,0.012474027981305178,0.00348454378274345,0.018387890542266083,0.011558055236964307,19.3096383123557,1.0840584928956845,1.286899381448662,0.2529185231270959,2.185969861697349,0.09457703427616787
t.test,,,,,,,,,,,-17.534449770676492,7.074529407000489,-2.7420369380544405,,6.11305221614702,7.927418237057222,-8.413227964841408,-6.971462767076986,1.2948520621187467,-8.519193885537934,7.3448997268963065,-3.6362337286432003,-3.569752870260173,4.269414718863337,10.612489274638962,-12.553038521417413,-9.940049977524476,3.1391347574507686,-3.7982289209495956,6.262390409116443,-3.8985894642050796,-4.74822501532002,-0.4509546096403035,10.134797441335628,-7.114228683737275,-5.777653816027921,2.8091292086191473,13.285739794492633,6.721154712986608,-0.9832095071872424,-0.7570451778366847,-1.0571527953950064,10.314796939345618,-6.717036504606854,-6.469734572740685,1.0392682683341226,-12.857099515590459,-10.628076335564778,-2.5547195858508487,-9.32328326050059,1.382322092385682,1.5661389833122539,2.1487346904861826,2.0459665319460285,1.60645545095643,-2.3012568347308595
p.val,,,,,,,,,,,0.0,1.4994672170587364E-12,0.006105947477372808,,9.7743368954184E-10,2.220446049250313E-15,0.0,3.1366020891709923E-12,0.1953712681943347,0.0,2.0583534876550402E-13,2.76653330518295E-4,3.5731815556672153E-4,1.9598656558539318E-5,0.0,0.0,0.0,0.0016944750441074685,1.4573369716797124E-4,3.79120290716628E-10,9.675465344938239E-5,2.0520965520187673E-6,0.6520222634746551,0.0,1.1253220577600587E-12,7.574946225830104E-9,0.004967570514682107,0.0,1.8028911696887917E-11,0.325504336612509,0.4490227965831308,0.29044185935109534,0.0,1.854583153715339E-11,9.817524571076319E-11,0.29867998816717956,0.0,0.0,0.010627337416782678,0.0,0.1668728255064631,0.11731608348073919,0.03165543710461427,0.04075966359937899,0.10817387567387349,0.021377118069828782
