Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_p.disability_lot,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_p.disability_lot,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_p.disability_lot,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_p.disability_lot,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_p.disability_lot,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
270,3619.391221923354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040919457,1.245663845446174,-0.42052221076990104,0.0,0.8197086315957748,4.2161734274962095,-1.3431477932744476,-1.8338366382606934,1.699412967066886,0.25295026830919987,-1.2671347132194364,1.1000575203877538,-0.43425854572506406,-0.5709842738387082,0.43707054685638497,5.421096134389776,-1.5687800550261755,-2.0919877056551552,1.5097318439707055,0.442051004375895,-0.7532217583858019,1.2288530383279808,-0.7053934745095004,-1.3361893080116698,-0.06918827933135299,5.294549064122565,-1.59061998424249,-2.018669844397315,-182.3454867264655,0.6513370785984052,2.2935909387484483,1.3913449431991733,0.0,0.0,-0.14587733704007422,5.400084971503895,-1.1261477410390912,-1.689382815350466,-18.321117537025216,0.24749678271138364,-0.1598708927657955,-0.03665461595026733,-0.037012198493371826,-0.10004591037889463,31.947795474232553,2.4502867582361776,3.578955143670789,0.44579955653318054,3.326495425118543
271,3619.3912219232593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040923077,1.2456638454458955,-0.4205222107702575,0.0,0.8197086315962487,4.216173427482308,-1.3431477932746743,-1.8338366382617952,1.6994129670618594,0.25295026830955014,-1.2671347132179689,1.1000575203890006,-0.43425854572463374,-0.5709842738382152,0.4370705468576166,5.421096134378323,-1.5687800550276836,-2.091987705656119,1.5097318439665501,0.44205100437435846,-0.7532217583548895,1.2288530383293719,-0.705393474507565,-1.3361893080153544,-0.06918827933833657,5.294549064113578,-1.5906199842431006,-2.018669844403641,-183.09632674129477,0.6513370786011248,2.2935909387548032,1.3913449432021086,0.0,0.0,-0.14587733704345224,5.400084971494423,-1.1261477410402072,-1.689382815353796,-18.326218642850975,0.24749678271227213,-0.15987089276823754,-0.036654615950915154,-0.03701219850827495,-0.10004591037950687,31.947795457051257,2.4502867568584374,3.5789551421958,0.44579955652963105,3.3264954250786336
272,3619.391221923165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040926643,1.245663845445619,-0.4205222107706112,0.0,0.819708631596716,4.2161734274685605,-1.343147793274899,-1.8338366382628857,1.6994129670568814,0.2529502683098969,-1.267134713216513,1.100057520390234,-0.4342585457242085,-0.5709842738377278,0.4370705468588338,5.421096134367001,-1.568780055029176,-2.091987705657072,1.5097318439624359,0.4420510043728372,-0.7532217583242954,1.2288530383307494,-0.705393474505649,-1.336189308019001,-0.06918827934524702,5.294549064104699,-1.5906199842437043,-2.018669844409902,-183.84334639409178,0.6513370786038173,2.2935909387610938,1.3913449432050151,0.0,0.0,-0.14587733704679567,5.400084971485063,-1.1261477410413117,-1.689382815357092,-18.331293793687905,0.24749678271315184,-0.15987089277065472,-0.03665461595155642,-0.03701219852302571,-0.10004591038011328,31.94779544004559,2.4502867554947816,3.5789551407358897,0.44579955652610836,3.3264954250391323
273,3619.391221923072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28908050409302,1.2456638454453464,-0.42052221077095997,0.0,0.81970863159718,4.2161734274549465,-1.3431477932751203,-1.8338366382639653,1.6994129670519558,0.2529502683102409,-1.267134713215073,1.1000575203914553,-0.4342585457237871,-0.5709842738372455,0.4370705468600393,5.421096134355785,-1.5687800550306539,-2.0919877056580165,1.5097318439583636,0.4420510043713316,-0.7532217582940139,1.2288530383321141,-0.7053934745037505,-1.3361893080226086,-0.06918827935208664,5.294549064095902,-1.590619984244301,-2.018669844416099,-184.58658441379316,0.6513370786064819,2.2935909387673195,1.3913449432078921,0.0,0.0,-0.14587733705010422,5.400084971475789,-1.1261477410424048,-1.6893828153603552,-18.336343252654114,0.24749678271402265,-0.1598708927730474,-0.03665461595219117,-0.0370121985376271,-0.10004591038071291,31.9477954232122,2.4502867541449307,3.578955139290767,0.4457995565226355,3.3264954250000436
274,3619.391221922979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28908050409337,1.2456638454450755,-0.42052221077130625,0.0,0.8197086315976382,4.216173427441478,-1.3431477932753404,-1.833836638265033,1.6994129670470788,0.2529502683105804,-1.2671347132136477,1.1000575203926632,-0.4342585457233705,-0.5709842738367679,0.43707054686123276,5.421096134344692,-1.5687800550321154,-2.0919877056589495,1.5097318439543324,0.44205100436984107,-0.7532217582640385,1.2288530383334637,-0.705393474501873,-1.3361893080261806,-0.0691882793588583,5.294549064087202,-1.5906199842448927,-2.018669844422233,-185.32607894288853,0.6513370786091194,2.293590938773483,1.391344943210739,0.0,0.0,-0.1458773370533802,5.400084971466619,-1.1261477410434868,-1.6893828153635841,-18.341367278884707,0.24749678271488454,-0.1598708927754153,-0.03665461595281936,-0.037012198552079524,-0.10004591038130688,31.94779540655037,2.4502867528088497,3.5789551378603806,0.4457995565191872,3.326495424961345
275,3619.3912219228882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040937177,1.245663845444808,-0.42052221077164825,0.0,0.8197086315980926,4.216173427428133,-1.343147793275558,-1.8338366382660911,1.6994129670422513,0.2529502683109174,-1.2671347132122377,1.1000575203938603,-0.4342585457229572,-0.5709842738362945,0.437070546862414,5.421096134333697,-1.5687800550335633,-2.0919877056598746,1.5097318439503415,0.4420510043683656,-0.7532217582343625,1.2288530383347998,-0.7053934745000128,-1.3361893080297162,-0.06918827936556222,5.294549064078577,-1.5906199842454767,-2.018669844428305,-186.06186754921757,0.65133707861173,2.2935909387795843,1.3913449432135574,0.0,0.0,-0.14587733705662312,5.4000849714575265,-1.1261477410445582,-1.6893828153667816,-18.34636612760867,0.24749678271573752,-0.1598708927777598,-0.036654615953441314,-0.03701219856638778,-0.10004591038189464,31.947795390055333,2.4502867514860944,3.578955136444266,0.4457995565157788,3.3264954249230563
276,3619.3912219227977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504094061,1.245663845444543,-0.4205222107719874,0.0,0.8197086315985421,4.216173427414927,-1.3431477932757732,-1.833836638267138,1.699412967037471,0.2529502683112504,-1.2671347132108404,1.1000575203950445,-0.43425854572254796,-0.5709842738358261,0.4370705468635838,5.421096134322819,-1.568780055034996,-2.09198770566079,1.5097318439463896,0.44205100436690503,-0.7532217582049796,1.2288530383361222,-0.7053934744981722,-1.3361893080332174,-0.0691882793721988,5.294549064070043,-1.5906199842460562,-2.0186698444343176,-186.79398723745692,0.6513370786143147,2.2935909387856266,1.3913449432163485,0.0,0.0,-0.14587733705983397,5.400084971448531,-1.1261477410456202,-1.689382815369948,-18.351340050230288,0.2474967827165822,-0.15987089278008063,-0.03665461595405702,-0.03701219858055356,-0.10004591038247646,31.94779537372455,2.4502867501765055,3.5789551350422575,0.44579955651240716,3.3264954248851533
277,3619.391221922708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040944002,1.2456638454442805,-0.4205222107723227,0.0,0.8197086315989864,4.216173427401848,-1.343147793275986,-1.8338366382681746,1.699412967032738,0.25295026831158013,-1.2671347132094561,1.1000575203962173,-0.43425854572214345,-0.5709842738353628,0.43707054686474106,5.421096134312043,-1.568780055036415,-2.0919877056616962,1.5097318439424776,0.442051004365459,-0.7532217581758919,1.2288530383374314,-0.7053934744963501,-1.3361893080366833,-0.06918827937876727,5.294549064061591,-1.5906199842466298,-2.01866984444027,-187.52247446032737,0.6513370786168732,2.2935909387916062,1.3913449432191118,0.0,0.0,-0.14587733706301276,5.400084971439623,-1.1261477410466698,-1.6893828153730817,-18.35628929440442,0.24749678271741862,-0.1598708927823784,-0.03665461595466661,-0.03701219859457769,-0.10004591038305259,31.947795357557123,2.4502867488800124,3.5789551336542678,0.44579955650906633,3.3264954248476006
278,3619.3912219226195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504094737,1.24566384544402,-0.4205222107726551,0.0,0.8197086315994274,4.2161734273889,-1.343147793276197,-1.8338366382692008,1.6994129670280527,0.25295026831190653,-1.267134713208089,1.1000575203973786,-0.4342585457217417,-0.5709842738349027,0.4370705468658879,5.4210961343013775,-1.5687800550378188,-2.091987705662592,1.509731843938605,0.44205100436402667,-0.753221758147088,1.228853038338727,-0.7053934744945457,-1.3361893080401155,-0.06918827938527214,5.294549064053222,-1.5906199842471969,-2.018669844446163,-188.24736512952958,0.6513370786194062,2.293590938797529,1.3913449432218468,0.0,0.0,-0.14587733706615993,5.400084971430801,-1.12614774104771,-1.6893828153761854,-18.36121410410873,0.24749678271824618,-0.15987089278465377,-0.036654615955270226,-0.0370121986084643,-0.1000459103836228,31.94779534154864,2.450286747596231,3.578955132279894,0.44579955650576547,3.3264954248104317
279,3619.3912219225313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040950704,1.2456638454437627,-0.42052221077298396,0.0,0.8197086315998634,4.216173427376085,-1.3431477932764053,-1.833836638270216,1.6994129670234122,0.25295026831223016,-1.2671347132067305,1.1000575203985274,-0.43425854572134553,-0.5709842738344485,0.4370705468670219,5.421096134290819,-1.5687800550392097,-2.091987705663481,1.5097318439347684,0.44205100436260913,-0.7532217581185718,1.2288530383400105,-0.7053934744927591,-1.3361893080435132,-0.06918827939171389,5.294549064044943,-1.590619984247759,-2.0186698444519977,-188.96869462639506,0.6513370786219149,2.2935909388033924,1.391344943224555,0.0,0.0,-0.14587733706927594,5.400084971422073,-1.1261477410487402,-1.6893828153792585,-18.366114719719974,0.24749678271906633,-0.15987089278690608,-0.03665461595586777,-0.037012198622212354,-0.10004591038418739,31.94779532569951,2.450286746325258,3.5789551309192245,0.445799556502493,3.3264954247736633
280,3619.391221922445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040954003,1.2456638454435083,-0.4205222107733095,0.0,0.819708631600295,4.216173427363389,-1.3431477932766123,-1.833836638271222,1.699412967018818,0.2529502683125505,-1.2671347132053903,1.1000575203996665,-0.43425854572095196,-0.5709842738339976,0.4370705468681466,5.421096134280361,-1.5687800550405868,-2.0919877056643603,1.5097318439309715,0.44205100436120515,-0.7532217580903344,1.2288530383412821,-0.705393474490988,-1.3361893080468765,-0.06918827939808828,5.2945490640367385,-1.5906199842483144,-2.0186698444577753,-189.68649781229317,0.6513370786243987,2.293590938809198,1.3913449432272382,0.0,0.0,-0.14587733707236167,5.400084971413426,-1.12614774104976,-1.6893828153823012,-18.370991378079314,0.24749678271987777,-0.15987089278913713,-0.03665461595645961,-0.03701219863582759,-0.10004591038474658,31.94779531000412,2.4502867450665615,3.578955129571713,0.4457995564992528,3.3264954247372396
281,3619.3912219223585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504095727,1.2456638454432558,-0.42052221077363156,0.0,0.8197086316007227,4.216173427350815,-1.3431477932768168,-1.8338366382722182,1.6994129670142686,0.2529502683128681,-1.267134713204063,1.1000575204007943,-0.43425854572056205,-0.5709842738335515,0.4370705468692601,5.421096134270001,-1.5687800550419502,-2.091987705665231,1.509731843927211,0.4420510043598151,-0.7532217580623738,1.2288530383425402,-0.7053934744892361,-1.3361893080502076,-0.0691882794044024,5.294549064028611,-1.5906199842488646,-2.0186698444634965,-190.40080903877134,0.6513370786268579,2.2935909388149445,1.3913449432298934,0.0,0.0,-0.14587733707541597,5.400084971404859,-1.1261477410507685,-1.6893828153853132,-18.375844312567363,0.24749678272068185,-0.1598708927913458,-0.03665461595704553,-0.03701219864930875,-0.10004591038530028,31.947795294463084,2.450286743820256,3.5789551282374643,0.4457995564960432,3.3264954247011524
282,3619.3912219222734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504096051,1.2456638454430053,-0.4205222107739513,0.0,0.8197086316011463,4.2161734273383615,-1.3431477932770186,-1.833836638273204,1.699412967009762,0.25295026831318185,-1.2671347132027417,1.100057520401909,-0.4342585457201769,-0.5709842738331102,0.4370705468703612,5.42109613425974,-1.5687800550433,-2.0919877056660927,1.5097318439234844,0.4420510043584382,-0.7532217580346793,1.2288530383437855,-0.7053934744875008,-1.3361893080535066,-0.06918827941065588,5.294549064020561,-1.5906199842494095,-2.0186698444691618,-191.11166215745698,0.6513370786292932,2.2935909388206412,1.3913449432325236,0.0,0.0,-0.14587733707844258,5.4000849713963746,-1.12614774105177,-1.6893828153882984,-18.38067375316611,0.24749678272147818,-0.15987089279353278,-0.03665461595762578,-0.037012198662659576,-0.10004591038584829,31.947795279072484,2.4502867425859973,3.57895512691612,0.44579955649287256,3.326495424665452
283,3619.3912219221893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040963706,1.2456638454427578,-0.42052221077426766,0.0,0.8197086316015649,4.216173427326034,-1.3431477932772196,-1.8338366382741813,1.6994129670053,0.25295026831349327,-1.26713471320144,1.1000575204030147,-0.43425854571979466,-0.5709842738326724,0.4370705468714528,5.421096134249584,-1.568780055044637,-2.0919877056669463,1.5097318439197962,0.44205100435707484,-0.7532217580072523,1.228853038345019,-0.7053934744857818,-1.3361893080567737,-0.06918827941684966,5.294549064012595,-1.5906199842499495,-2.018669844474773,-191.81909052971287,0.6513370786317054,2.293590938826279,1.3913449432351288,0.0,0.0,-0.14587733708143988,5.400084971387978,-1.1261477410527603,-1.6893828153912533,-18.38547992652767,0.24749678272226608,-0.15987089279569897,-0.036654615958200416,-0.03701219867588181,-0.100045910386391,31.947795263830375,2.4502867413636253,3.578955125607499,0.4457995564897315,3.3264954246300955
284,3619.391221922105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040966886,1.2456638454425126,-0.4205222107745798,0.0,0.8197086316019807,4.216173427313829,-1.3431477932774178,-1.8338366382751479,1.6994129670008802,0.2529502683138013,-1.2671347132001498,1.10005752040411,-0.4342585457194156,-0.5709842738322387,0.43707054687253416,5.42109613423953,-1.5687800550459605,-2.0919877056677914,1.509731843916143,0.44205100435572436,-0.7532217579800953,1.228853038346242,-0.7053934744840784,-1.336189308060008,-0.06918827942297723,5.294549064004711,-1.5906199842504827,-2.0186698444803293,-192.52312703606702,0.6513370786340935,2.2935909388318634,1.3913449432377085,0.0,0.0,-0.14587733708440703,5.400084971379665,-1.126147741053741,-1.6893828153941806,-18.39026305603758,0.24749678272304684,-0.1598708927978445,-0.0366546159587696,-0.0370121986889768,-0.10004591038692862,31.947795248735076,2.450286740153013,3.5789551243114834,0.44579955648662073,3.3264954245950533
285,3619.391221922023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040970026,1.2456638454422697,-0.4205222107748905,0.0,0.8197086316023919,4.216173427301737,-1.3431477932776144,-1.8338366382761062,1.6994129669965026,0.2529502683141068,-1.2671347131988715,1.1000575204051943,-0.4342585457190409,-0.5709842738318095,0.4370705468736052,5.42109613422957,-1.5687800550472717,-2.0919877056686285,1.5097318439125251,0.4420510043543865,-0.7532217579531868,1.2288530383474512,-0.7053934744823926,-1.3361893080632132,-0.06918827942905299,5.2945490639968975,-1.5906199842510118,-2.0186698444858338,-193.22380408541537,0.6513370786364592,2.2935909388373945,1.3913449432402638,0.0,0.0,-0.1458773370873466,5.40008497137143,-1.126147741054713,-1.68938281539708,-18.39502336187604,0.24749678272382036,-0.15987089279996977,-0.0366546159593334,-0.0370121987019484,-0.100045910387461,31.947795233782422,2.4502867389538108,3.578955123027677,0.4457995564835405,3.3264954245603864
286,3619.39122192194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040973143,1.2456638454420292,-0.4205222107751969,0.0,0.8197086316027994,4.2161734272897515,-1.3431477932778089,-1.8338366382770548,1.6994129669921658,0.2529502683144092,-1.2671347131976047,1.1000575204062688,-0.43425854571866923,-0.570984273831384,0.4370705468746657,5.4210961342196935,-1.568780055048571,-2.0919877056694585,1.5097318439089404,0.44205100435306227,-0.7532217579265437,1.2288530383486498,-0.7053934744807229,-1.3361893080663871,-0.0691882794350669,5.294549063989149,-1.590619984251537,-2.018669844491285,-193.92115362399994,0.6513370786388023,2.293590938842872,1.391344943242795,0.0,0.0,-0.1458773370902573,5.400084971363262,-1.1261477410556755,-1.6893828153999517,-18.399761061082927,0.2474967827245862,-0.15987089280207434,-0.03665461595989172,-0.03701219871479405,-0.1000459103879883,31.94779521897447,2.45028673776625,3.5789551217563322,0.445799556480489,3.3264954245260268
287,3619.391221921859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040976225,1.2456638454417908,-0.42052221077550106,0.0,0.8197086316032028,4.216173427277882,-1.3431477932780014,-1.8338366382779945,1.6994129669878713,0.25295026831470874,-1.2671347131963497,1.1000575204073317,-0.43425854571830197,-0.5709842738309632,0.43707054687571606,5.421096134209914,-1.5687800550498574,-2.09198770567028,1.50973184390539,0.4420510043517497,-0.7532217579001508,1.2288530383498364,-0.7053934744790682,-1.3361893080695308,-0.0691882794410262,5.294549063981476,-1.590619984252055,-2.0186698444966837,-194.61520714418543,0.6513370786411221,2.2935909388482987,1.391344943245301,0.0,0.0,-0.14587733709314132,5.4000849713551755,-1.1261477410566285,-1.6893828154027957,-18.40447636761145,0.24749678272534475,-0.15987089280415884,-0.036654615960444725,-0.037012198727518056,-0.10004591038851034,31.947795204306956,2.4502867365899346,3.578955120497026,0.4457995564774739,3.3264954244919784
288,3619.391221921778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040979267,1.2456638454415536,-0.4205222107758028,0.0,0.8197086316036015,4.21617342726613,-1.3431477932781917,-1.8338366382789244,1.6994129669836158,0.2529502683150051,-1.267134713195107,1.100057520408385,-0.434258545717937,-0.5709842738305456,0.4370705468767559,5.421096134200233,-1.5687800550511308,-2.0919877056710923,1.5097318439018723,0.44205100435045014,-0.7532217578740035,1.2288530383510112,-0.7053934744774297,-1.3361893080726448,-0.06918827944693075,5.294549063973882,-1.5906199842525692,-2.0186698445020315,-195.30599569301427,0.6513370786434208,2.2935909388536753,1.391344943247784,0.0,0.0,-0.14587733709599857,5.400084971347171,-1.1261477410575735,-1.6893828154056134,-18.40916949239032,0.24749678272609624,-0.1598708928062232,-0.0366546159609924,-0.037012198740122515,-0.10004591038902767,31.94779518977719,2.4502867354246662,3.5789551192495463,0.4457995564744786,3.3264954244582947
289,3619.3912219216986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28908050409823,1.2456638454413202,-0.42052221077610064,0.0,0.8197086316039977,4.216173427254486,-1.3431477932783806,-1.8338366382798468,1.6994129669794011,0.2529502683152992,-1.2671347131938762,1.1000575204094292,-0.43425854571757533,-0.5709842738301318,0.4370705468777872,5.4210961341906385,-1.5687800550523925,-2.091987705671898,1.5097318438983884,0.4420510043491624,-0.7532217578481033,1.2288530383521765,-0.705393474475805,-1.3361893080757286,-0.06918827945277677,5.294549063966357,-1.590619984253077,-2.01866984450733,-195.9935498805735,0.6513370786456976,2.293590938858999,1.391344943250244,0.0,0.0,-0.14587733709882766,5.400084971339239,-1.1261477410585088,-1.6893828154084047,-18.413840643379796,0.24749678272684056,-0.15987089280826908,-0.03665461596153514,-0.03701219875260931,-0.10004591038953983,31.947795175383508,2.45028673427028,3.578955118013724,0.44579955647152225,3.3264954244249125
290,3619.39122192162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040985303,1.2456638454410887,-0.4205222107763962,0.0,0.8197086316043906,4.216173427242955,-1.3431477932785674,-1.83383663828076,1.6994129669752256,0.25295026831559075,-1.267134713192656,1.1000575204104637,-0.43425854571721706,-0.5709842738297219,0.4370705468788084,5.421096134181138,-1.568780055053643,-2.0919877056726963,1.509731843894937,0.44205100434788674,-0.7532217578224446,1.2288530383533303,-0.7053934744741964,-1.3361893080787846,-0.0691882794585666,5.294549063958904,-1.5906199842535822,-2.01866984451258,-196.6778998881579,0.6513370786479536,2.293590938864274,1.3913449432526812,0.0,0.0,-0.14587733710163114,5.400084971331384,-1.1261477410594363,-1.6893828154111707,-18.418490025627122,0.24749678272757858,-0.1598708928102958,-0.03665461596207282,-0.03701219876497983,-0.1000459103900475,31.947795161124166,2.4502867331266334,3.5789551167894107,0.4457995564685856,3.3264954243918505
291,3619.3912219215417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040988256,1.2456638454408586,-0.4205222107766892,0.0,0.8197086316047785,4.216173427231517,-1.3431477932787532,-1.8338366382816647,1.699412966971088,0.25295026831587863,-1.2671347131914474,1.100057520411488,-0.43425854571686284,-0.5709842738293164,0.43707054687981967,5.421096134171713,-1.5687800550548818,-2.091987705673487,1.5097318438915173,0.4420510043466226,-0.7532217577970217,1.2288530383544725,-0.7053934744726028,-1.3361893080818126,-0.0691882794643046,5.29454906395151,-1.590619984254081,-2.018669844517779,-197.35907547624655,0.6513370786501882,2.2935909388695013,1.3913449432550962,0.0,0.0,-0.1458773371044093,5.40008497132359,-1.1261477410603549,-1.6893828154139106,-18.423117841320536,0.24749678272830886,-0.1598708928123036,-0.03665461596260546,-0.037012198777235626,-0.10004591039055026,31.94779514699705,2.4502867319935975,3.5789551155764525,0.44579955646568187,3.3264954243590883
292,3619.391221921464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28908050409912,1.245663845440631,-0.42052221077697943,0.0,0.8197086316051627,4.216173427220199,-1.343147793278936,-1.8338366382825604,1.699412966966989,0.25295026831616463,-1.2671347131902495,1.1000575204125027,-0.4342585457165118,-0.5709842738289141,0.4370705468808212,5.421096134162388,-1.5687800550561086,-2.09198770567427,1.5097318438881289,0.44205100434537076,-0.7532217577718402,1.228853038355605,-0.7053934744710242,-1.3361893080848113,-0.06918827946999159,5.294549063944195,-1.5906199842545756,-2.0186698445229303,-198.03710599229382,0.6513370786524018,2.29359093887468,1.3913449432574871,0.0,0.0,-0.1458773371071612,5.40008497131588,-1.1261477410612648,-1.689382815416625,-18.42772428984359,0.24749678272903256,-0.15987089281429212,-0.03665461596313302,-0.03701219878937525,-0.10004591039104833,31.9477951330031,2.4502867308713054,3.5789551143749785,0.4457995564628021,3.3264954243266533
293,3619.391221921387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040994113,1.2456638454404052,-0.42052221077726637,0.0,0.8197086316055442,4.2161734272089655,-1.3431477932791178,-1.8338366382834488,1.699412966962928,0.252950268316448,-1.2671347131890633,1.100057520413508,-0.43425854571616357,-0.5709842738285157,0.43707054688181435,5.42109613415313,-1.5687800550573248,-2.0919877056750464,1.5097318438847716,0.44205100434412986,-0.7532217577468838,1.2288530383567264,-0.7053934744694582,-1.3361893080877822,-0.06918827947562106,5.2945490639369295,-1.5906199842550643,-2.018669844528034,-198.71202037834942,0.6513370786545951,2.29359093887981,1.3913449432598577,0.0,0.0,-0.1458773371098869,5.400084971308223,-1.1261477410621668,-1.6893828154193151,-18.432309567821246,0.24749678272974973,-0.15987089281626302,-0.036654615963655865,-0.03701219880140676,-0.10004591039154155,31.94779511913496,2.450286729758996,3.5789551131842274,0.4457995564599591,3.3264954242944973
294,3619.3912219213107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040996995,1.2456638454401818,-0.4205222107775515,0.0,0.8197086316059219,4.216173427197858,-1.343147793279298,-1.833836638284328,1.699412966958904,0.25295026831672845,-1.2671347131878896,1.1000575204145047,-0.4342585457158183,-0.5709842738281209,0.4370705468827984,5.421096134143981,-1.5687800550585291,-2.0919877056758147,1.509731843881446,0.44205100434290084,-0.7532217577221622,1.2288530383578375,-0.7053934744679089,-1.336189308090727,-0.06918827948120093,5.294549063929753,-1.5906199842555508,-2.018669844533092,-199.38384717847765,0.6513370786567687,2.2935909388848916,1.3913449432622054,0.0,0.0,-0.14587733711258816,5.400084971300659,-1.1261477410630598,-1.6893828154219792,-18.436873869180573,0.24749678273046016,-0.15987089281821573,-0.03665461596417388,-0.0370121988133252,-0.10004591039203076,31.947795105396793,2.450286728657143,3.578955112004651,0.44579955645712804,3.3264954242626317
295,3619.3912219212352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805040999855,1.2456638454399602,-0.4205222107778333,0.0,0.8197086316062963,4.216173427186841,-1.3431477932794764,-1.8338366382852,1.6994129669549163,0.2529502683170066,-1.2671347131867232,1.100057520415491,-0.4342585457154768,-0.57098427382773,0.43707054688377317,5.421096134134902,-1.5687800550597224,-2.0919877056765763,1.5097318438781493,0.44205100434168276,-0.7532217576976614,1.2288530383589376,-0.7053934744663731,-1.336189308093645,-0.06918827948672945,5.294549063922631,-1.5906199842560313,-2.018669844538102,-200.05261454604448,0.6513370786589209,2.2935909388899294,1.3913449432645317,0.0,0.0,-0.14587733711526452,5.400084971293152,-1.1261477410639456,-1.6893828154246204,-18.441417385189524,0.24749678273116446,-0.15987089282015024,-0.036654615964687116,-0.037012198825135866,-0.10004591039251504,31.94779509178298,2.450286727565251,3.578955110835752,0.44579955645433317,3.3264954242310854
296,3619.3912219211606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041002684,1.2456638454397404,-0.4205222107781129,0.0,0.8197086316066671,4.216173427175922,-1.3431477932796532,-1.833836638286064,1.699412966950965,0.25295026831728223,-1.2671347131855706,1.1000575204164695,-0.4342585457151371,-0.5709842738273415,0.43707054688473934,5.421096134125905,-1.5687800550609041,-2.091987705677331,1.509731843874883,0.44205100434047556,-0.7532217576733821,1.2288530383600285,-0.7053934744648498,-1.3361893080965346,-0.06918827949220883,5.294549063915572,-1.5906199842565065,-2.018669844543067,-200.71835025080733,0.6513370786610542,2.293590938894921,1.3913449432668377,0.0,0.0,-0.14587733711791717,5.400084971285712,-1.1261477410648224,-1.689382815427237,-18.4459403045116,0.24749678273186196,-0.15987089282206754,-0.03665461596519575,-0.037012198836840406,-0.10004591039299496,31.94779507829191,2.450286726483168,3.5789551096773518,0.4457995564515645,3.326495424199805
