Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
50,3640.5740368852657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.252001430363436,1.2446466828997116,-0.43407416779928704,0.0,0.8269088530585672,4.850557694007624,-1.383528499656813,-1.8515566515288706,0.0,0.2536992717994459,-1.20463976242074,1.0883364521842773,-0.41530117282950985,-0.5554939020751481,0.43744271004758295,6.112600263721745,-1.5946602177326041,-2.1034493854633034,-0.5325046087639284,0.4248351039980853,-0.590745177574908,1.1971074687486758,-0.7242778591845989,-1.3827746846535183,-0.1872215325678902,6.035893021655859,-1.596087918308416,-2.006221739845564,-0.41500514731289784,0.6629916534880826,2.453616326883072,1.3064513775398394,-0.17144823832159228,-0.16253942192038837,-0.16914850450882501,6.11871726316105,-1.140055232045802,-1.667734576288424,0.0,0.24527031950333075,-0.16460128112403494,-0.03805372999275003,-0.10471677237243009,-0.08189217163709572,3.4128570693802365,0.21370509184587788,1.0687772398334916,0.9541642938767435,5.858102285350616
51,3640.1834635216055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.251151931323009,1.2448376753466481,-0.4326742022754602,0.0,0.8239124112801978,4.907350018717851,-1.3709160179656892,-1.848258337677368,0.0,0.24987544279262378,-1.21006069215521,1.0926230211556587,-0.41675318139665085,-0.5561527151762534,0.4430914798116572,6.1662649354650005,-1.5959195910988389,-2.1106776196593553,-0.5348727823552724,0.427898230188856,-0.5883925611221442,1.193337065603484,-0.7317845241492303,-1.4117096206891973,-0.18220432278303783,6.081085607871301,-1.5800709494982303,-2.0158279885499426,-0.4327521867015359,0.6515156670674788,2.4491870657795385,1.3129890055640234,-0.1718186525119987,-0.16657498919131197,-0.16120585801073128,6.161214976699634,-1.141863549957936,-1.6845314885799934,0.0,0.2474391741066725,-0.16523966640135943,-0.03824626948721276,-0.10344857831556896,-0.08219126701518943,3.8164603439876865,0.2370507276870205,1.0872907630856388,0.9384405133183693,5.92111456982411
52,3639.873769919412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2254732014774117,1.2213538856114197,-0.4426805185804233,0.0,0.8062266673243763,4.969418926599846,-1.370979467527176,-1.9028813803536462,0.0,0.28583394517144717,-1.2008051253892853,1.0760261232251667,-0.4338460058247828,-0.5542992106891945,0.438867054752695,6.226859795893789,-1.6057522004089768,-2.1351567211320193,-0.5353712718126938,0.44225921114745537,-0.5534599022824825,1.163154460325209,-0.7568989317911579,-1.337433565050938,-0.2553496682529699,6.135452046169358,-1.6037498792113345,-2.0148547902680756,-0.4390556343955494,0.6736574302371331,2.472227643499286,1.2663577570443614,-0.2086495417193654,-0.1696358156131494,-0.17662101505190905,6.245252577627392,-1.1284328668757886,-1.6114764100345136,0.0,0.25036383475311735,-0.1638305011899464,-0.03799988008720426,-0.10103227829340895,-0.0829267505612611,4.424410613720887,0.27982654042857846,1.075895742067037,0.9149734455349097,5.964674957530871
53,3638.3186657246315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2217311663137624,1.2116757938505878,-0.4318319234808508,0.0,0.8062147223833704,5.130325745775652,-1.3011420869632937,-1.8224152803854134,0.0,0.2422465258178766,-1.2398664073960626,1.106906498627137,-0.4328280418237546,-0.5634046470232018,0.46902582798092096,6.382417545998919,-1.620726059346764,-2.170348137715663,-0.5494037346191009,0.4465250158710647,-0.6120245528447443,1.1910983925867267,-0.7648514268863991,-1.469417836986498,-0.1917197168505848,6.261873111700656,-1.5776531053682066,-2.099524612348931,-0.4463012788645845,0.6396059903650864,2.427299305282574,1.33386275545251,-0.1783954676381421,-0.17381920331317385,-0.1321878921477547,6.335558693737383,-1.1492078668708137,-1.7273372294047604,0.0,0.24220271374720764,-0.16343418557323325,-0.038008620581323545,-0.08793414848996371,-0.08507681037613886,7.392583276952299,0.4306274864411481,1.2151490063911603,0.8155601777469117,5.803753990212501
54,3637.540176776309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.200447716456676,1.203302114727125,-0.4269720814662514,0.0,0.7999244009971724,4.85976106055994,-1.2944852735345413,-1.7690110442917135,0.0,0.21766156299875808,-1.2327956355607748,1.1055614984652908,-0.42884983499393226,-0.5698329426919522,0.4684174152208138,6.130232672456025,-1.6261146945275262,-2.1525306025514186,-0.5404846815672153,0.4319393694116683,-0.6139108357904689,1.2034459806830544,-0.7573985531122092,-1.4956459900692667,-0.14325381124894598,6.012377083220439,-1.5810756627376668,-2.0772751889135717,-0.4350196965177771,0.630500860707464,2.412170905096413,1.348621873184717,-0.1643998293331343,-0.16563736099133589,-0.13621761863135975,6.078560487751735,-1.1531888793026255,-1.7336787094507966,0.0,0.23677281867843708,-0.16572226087877964,-0.03867269488455237,-0.09026932209570476,-0.08666874047669014,8.383637677933983,0.45370273736254374,1.2798484976285018,0.7972140904287014,4.9624747673197795
55,3636.1085671006103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1926352833181255,1.2091582054581769,-0.41817703113189236,0.0,0.7937972867494661,4.770873675568887,-1.3130576882228768,-1.7782182708074596,0.0,0.23335564168709405,-1.2198919321999353,1.1041576078253983,-0.42946154426919125,-0.5694387400541512,0.45932814753122697,6.042949050474612,-1.6371664874317955,-2.1700938317412497,-0.5443221698933934,0.4390552517081158,-0.6298157640227512,1.2158863627576975,-0.7514892099061589,-1.4454732903582352,-0.14906763442742896,5.937958696841437,-1.6102103900031295,-2.042603886115471,-0.41111282098471086,0.6426659288195333,2.4081947088950413,1.3357875217716104,-0.16479778244488247,-0.15396366830631808,-0.14634685579958667,6.010294781271903,-1.1468076147482156,-1.6994942290923796,0.0,0.24581238555027576,-0.1637052041969438,-0.03827053165923758,-0.08364702621843252,-0.0888516595748238,10.148661588617825,0.5358417568283511,1.3571703341228016,0.7415655473014144,4.431619173389484
56,3634.692584458215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1926351117503464,1.2122725088859854,-0.4149525006123584,0.0,0.7930556575375465,4.597291625980007,-1.3275063367764532,-1.789540880527082,0.0,0.24499760829349715,-1.211253872755848,1.1000420271417923,-0.42891158098107834,-0.567718288220979,0.4515025283324364,5.8668830289202,-1.6395309764907149,-2.1737548453036926,-0.5465403371580941,0.44094283434953674,-0.6421343346521681,1.2228190150667744,-0.7485698669523365,-1.3975901442241723,-0.15918973616127086,5.769906361899127,-1.6341904194080168,-2.0161072970380642,-0.38235315509640927,0.655245622615021,2.395963818717835,1.3253752390968423,-0.16410331033830192,-0.14058028436806605,-0.1545520418494153,5.846382872460631,-1.13708411656295,-1.66760285584527,0.0,0.25324149771602306,-0.16201481596125325,-0.037863823113845306,-0.0753720751549497,-0.09246464119038487,12.775590801797613,0.6538538454212592,1.4748641300455005,0.6542312530124647,3.5579138006574014
57,3633.4128551706094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220980894258882,1.2304623536566246,-0.41741882106349526,0.0,0.8033170572532021,4.151381222654932,-1.3717305532578126,-1.8550168010156534,0.0,0.27682645964952945,-1.196552112361906,1.0883392849272095,-0.42398840645286834,-0.5551541614376914,0.43561362027369915,5.405043809431615,-1.6228834054487393,-2.1629217220648798,-0.549442159051356,0.4440845233181231,-0.6343788750056747,1.221516418426036,-0.7415305605661572,-1.3160059123984627,-0.18424084101280697,5.326062849979895,-1.6599417064715498,-1.9822356971779311,-0.3566789674404187,0.6805608454237811,2.375912981031994,1.2987850808689516,-0.16645013568874076,-0.12347328732123589,-0.16583158218049257,5.4132051047815954,-1.1158449687850445,-1.613661105880362,0.0,0.2718502091137208,-0.1600847500194128,-0.0372722235596272,-0.07147940239715828,-0.09721409092067217,15.134851810755219,0.7345911115679388,1.5847457702589909,0.5709657944171647,2.154556540079917
58,3632.917677252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2348620003099913,1.2269570379160029,-0.43475675016611987,0.0,0.8161101548064852,4.163309490113212,-1.375054802138228,-1.852564498682514,0.0,0.259484011540934,-1.2039630699338626,1.0827520482026864,-0.4227867360505094,-0.555742992591868,0.4374733127425449,5.425254556871241,-1.6026786681922476,-2.121541611606637,-0.540832553134537,0.4282475624266458,-0.6257365642337006,1.2040503509677853,-0.7448937200329309,-1.3531741226971665,-0.17503259803574017,5.331327409092104,-1.629811715066289,-2.0032624520112274,-0.36217243475903693,0.6689561483700762,2.374645364788663,1.3005720928859335,-0.1662779868028716,-0.12790060617635898,-0.1613013405168891,5.417845407547597,-1.1129752584964239,-1.6208517568264231,0.0,0.2583918296250949,-0.16243378959742294,-0.037657590938757646,-0.07219836954778767,-0.098524197903598,15.343780855416322,0.742217222025658,1.614524828091529,0.5386967329690134,2.3875969710562606
59,3632.667003048191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.249662779316023,1.2258885697387332,-0.44724289675914275,0.0,0.8241537114464778,4.200880262261022,-1.3658630085716803,-1.8517326273869474,0.0,0.2403973100771469,-1.2170805310946262,1.0837850801636897,-0.4208777036304887,-0.5555224207046585,0.4448736008252442,5.462221151866094,-1.5861392582760738,-2.095046467926543,-0.5396244341004802,0.418189788829312,-0.628113303629714,1.1867714958494573,-0.7501811566722758,-1.408718473239603,-0.15599593192196867,5.345502846647108,-1.5817789274957677,-2.0226438243090374,-0.3833650994841456,0.6456026903077617,2.372375531192998,1.310753934538729,-0.16471059080689765,-0.13590429045792976,-0.14741264579660637,5.425716118010311,-1.1127795387721515,-1.6519827506513582,0.0,0.2507972168004033,-0.16473282351212418,-0.03805140348009895,-0.06940396120324083,-0.10155538231536337,16.72060692998849,0.806018765322323,1.7060151759041486,0.44900381539258577,2.68429724904306
60,3632.5346140474903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2581002663854584,1.2314063069797656,-0.44603358184044206,0.0,0.8250091164865722,4.216497811994367,-1.3633007352774367,-1.866847904131897,0.0,0.24500553132768477,-1.2206609006827862,1.0876531874439685,-0.4204550147052871,-0.5532756609376045,0.44779869347136797,5.469570454774834,-1.5865283790821039,-2.106055840101194,-0.5450730627859758,0.42404471632868795,-0.6297810881562738,1.1837702277541182,-0.7507847772595524,-1.4147754535948263,-0.15482505264077256,5.34975470979478,-1.56849785971745,-2.024520515238486,-0.4000398109061111,0.6403708422029765,2.3739259860534925,1.3115233844897178,-0.16635913883907563,-0.1399022197094271,-0.14144585067190307,5.42723053483657,-1.1140584358608978,-1.6645554316786775,0.0,0.2555216213402363,-0.1644720043906826,-0.03798660035595473,-0.07042043009084059,-0.102048937018457,16.65329183223904,0.8002474714676985,1.7128492578293288,0.43006840374555655,3.012557258446254
61,3632.40680723956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.252180132702256,1.2288877325139493,-0.4450202188688498,0.0,0.8236425369860364,4.213625514021135,-1.3640149885930428,-1.8620344577607886,0.0,0.24743460992120658,-1.2181440890763864,1.0866696639832003,-0.4226759478163305,-0.5553381140805594,0.4457655990047959,5.4702435485027046,-1.591715949147343,-2.110239227722974,-0.544609755030133,0.4247469659707682,-0.6354997811453303,1.1849932534982077,-0.7513195925682378,-1.4031753773819193,-0.15771117757780756,5.352339566681457,-1.5762530757834308,-2.023462367478055,-0.39142723119346945,0.6437659386120955,2.3776891286336173,1.3067170503512209,-0.16884138722469735,-0.13714028886438334,-0.14592463230282343,5.430388581184517,-1.1132252207313993,-1.6522616369136143,0.0,0.2530519834464651,-0.16363690541451564,-0.037812573976601094,-0.06908683285864078,-0.1029318690523228,17.155597249669654,0.8250266265686222,1.74207135570551,0.400448868593453,3.1296102976252955
62,3632.2675232171086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2433605532178245,1.2272166081347256,-0.43951356641690326,0.0,0.8187411801403567,4.217384670767556,-1.3634029963992558,-1.8553112146292206,0.0,0.25219007452267445,-1.2146129917268673,1.0876218045266541,-0.42462064148674866,-0.5569577094085557,0.4431435904171884,5.475179106740743,-1.60079895088888,-2.1231676434347992,-0.5477272504929406,0.42905884925268,-0.6529161149898911,1.194326859219575,-0.7503869178783203,-1.3862091215865155,-0.14345450346363012,5.36237070917377,-1.5936962970301214,-2.021016501117058,-0.38295546864017915,0.6491685142185156,2.3806676120004515,1.3029569734250324,-0.17023133357754505,-0.13258896944832074,-0.1486411351347913,5.436201770916549,-1.1132532137598425,-1.6419081609999195,0.0,0.2524542287269541,-0.16183701308948092,-0.03743061780621264,-0.06564437217679746,-0.10539933906164442,18.540370435688505,0.8931410089794984,1.8417336026923237,0.3218944130120628,3.436291862061222
63,3632.235435109807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.241916964178438,1.2262847101349859,-0.4386202376637754,0.0,0.8181710593855313,4.21926265182932,-1.362807323099127,-1.8530642434470506,0.0,0.2518527256012151,-1.2140929926964887,1.086963317666008,-0.42433893881383117,-0.5569498685974662,0.4427982725686057,5.476821312259136,-1.6005622972590374,-2.121323123247833,-0.5471946185356119,0.42796026249130664,-0.6514225575036804,1.1970282822282838,-0.7510622972379922,-1.3870604562443793,-0.1430332034204492,5.366793605308871,-1.599386281097074,-2.022770494055112,-0.37973892993946007,0.6512224757569922,2.3827855383018366,1.3035291832286304,-0.17045810952033696,-0.13224663519280053,-0.15061455524110326,5.438436713499775,-1.1139479515952466,-1.6422023710868479,0.0,0.25220558419230177,-0.16158700610678187,-0.03736793044125144,-0.06561099864798824,-0.10551571142560491,18.614956009938673,0.8990568713754664,1.856154165717055,0.3214342720938565,3.4551630012599324
64,3632.173483514308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2412181683214265,1.225633170181351,-0.4371390916190695,0.0,0.8170672298803914,4.214768268866495,-1.3612623896818574,-1.8518145618762822,0.0,0.2506145168552559,-1.2138080414332733,1.0860633696525157,-0.4230553535390663,-0.5558251975955224,0.44240531633412394,5.4696301148515545,-1.5981494415637527,-2.1174713255628355,-0.5469862721359573,0.42643525975151003,-0.6505706725079803,1.201872682780132,-0.7527135624678387,-1.392771239530726,-0.13301601661267629,5.3641285309294,-1.6069741888174376,-2.0259593739894015,-0.3761390746871259,0.6534893201029701,2.3840117113472967,1.305939561878468,-0.17012192949536403,-0.1316690254262283,-0.15167057738203682,5.4308968847941355,-1.1148135066371332,-1.6465707244000043,0.0,0.25358964693399955,-0.1612664562155555,-0.03727147749796997,-0.06464795608398359,-0.1062576852230618,19.167782244537214,0.9316979943449949,1.9221789368291022,0.31188741253535096,3.388898784735256
65,3632.1049516068383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.241286815782531,1.2254033600105123,-0.43665185370666687,0.0,0.8163875354525308,4.222737599629028,-1.3600139157100017,-1.851832203701587,0.0,0.24946403551841684,-1.214028702396386,1.0855646224449516,-0.42210521208701807,-0.5550341772328128,0.4422368018937319,5.475447897812023,-1.595965018033826,-2.1145272603796075,-0.5470473157122538,0.42554231912376006,-0.6532918093812259,1.203951121795885,-0.7539584586772183,-1.3978797511161818,-0.11788743775571775,5.371742639201867,-1.6086657602412961,-2.027702423942762,-0.37433101002211827,0.6536248002520024,2.382425294033834,1.308092964829092,-0.16933226873908716,-0.13081086854405127,-0.15050675186911064,5.43635783399807,-1.1146018708051442,-1.6499081443911208,0.0,0.2550810566543967,-0.16114157792653502,-0.03722062393866562,-0.06306075496560437,-0.10695487341950675,19.933024552909377,0.9792372779779224,2.0164634896543476,0.30750385720964213,3.2413886500320417
66,3632.0182347315263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2412991694708113,1.2253584790226708,-0.43665266516608875,0.0,0.8156776495107781,4.234805503098751,-1.3589266702187857,-1.8524348129687114,0.0,0.24893614706790532,-1.2141562403853123,1.0854540264927253,-0.42156962114205415,-0.5546126368652324,0.4420677601531977,5.4856942604557695,-1.5943994692766708,-2.113219268614328,-0.5476267124652994,0.42525960138660973,-0.6606995890318809,1.2031224565718883,-0.7545272595914737,-1.4014249742546063,-0.09561661350717912,5.380908948843144,-1.604292779781949,-2.028017749136209,-0.373886124970415,0.65205726627348,2.3803920537558456,1.3101259424974268,-0.1684394756468084,-0.12980576868448676,-0.1475016530092477,5.447667632218523,-1.1132866592411172,-1.6518557411468118,0.0,0.25673093806537317,-0.16121885001109051,-0.03722041232601458,-0.060678957137981854,-0.10760577376903852,21.069476284080523,1.0515238674042169,2.1603725387201482,0.3094576539685106,2.975804244386056
67,3631.931070253092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2420183205106166,1.226145695342608,-0.4376411703595582,0.0,0.8159115469856799,4.2637634116925325,-1.3588946928353314,-1.8541097183349877,0.0,0.24952281904682674,-1.2148537269288164,1.086334237458537,-0.42204345557362116,-0.5552882360013687,0.44224132243767245,5.514735912026703,-1.5953106271870012,-2.1159156546209625,-0.5486735077808442,0.42657535560082593,-0.671939996225884,1.1991973869629564,-0.7536450150400998,-1.4005296319527674,-0.0753339361394387,5.4057042795687495,-1.5943931141303118,-2.026322733982726,-0.37642150519937906,0.6486580756271708,2.3760405818046806,1.3108397269661354,-0.1672702729190438,-0.1290414686263587,-0.14276489326741756,5.4788716777190345,-1.1116070283186623,-1.6509609484606524,0.0,0.25739649711728385,-0.16137975650413972,-0.03725216537243356,-0.05872907529713657,-0.10723245786531463,21.944551760726537,1.1148109047065755,2.2944601795013795,0.33068168685545335,2.749896684910282
68,3631.8314431917843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2423618658348,1.226778925015083,-0.438650635963497,0.0,0.816526286860736,4.297706574701482,-1.3594521952190015,-1.8545279732397104,0.0,0.2508728533360831,-1.215440214141118,1.0871646350352895,-0.42335640014108283,-0.5568522441234057,0.4421911818677702,5.550143819264386,-1.597873348893857,-2.120206364053548,-0.5499084079874266,0.4283150036674262,-0.686641665738437,1.1951282230744815,-0.752272955009663,-1.3963098784268793,-0.05756322351147812,5.436427602816723,-1.5855319238617862,-2.0242175926878785,-0.3778615374900343,0.6454441787441999,2.372252291843431,1.3101240955502966,-0.16652463190388506,-0.12875980545278876,-0.13844683971118754,5.516979085732613,-1.1102653376422984,-1.6474154837141106,0.0,0.25649863754767493,-0.16116039102152385,-0.037199569572221494,-0.05669243334609162,-0.10596218061518373,22.77043834005584,1.1812761609340083,2.437145505215295,0.3616464892858307,2.6220962082140358
69,3631.751606448423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243281993272531,1.227701725753549,-0.43956368489080555,0.0,0.8175830778729457,4.327666503170247,-1.360742408080318,-1.8554382529521836,0.0,0.2521285512404918,-1.216038312935372,1.087430277998988,-0.4248587020069857,-0.5582314860178876,0.44160605989886187,5.581627709558576,-1.6002016860568389,-2.1238597272276767,-0.5509797363994511,0.430399081139462,-0.7013287483347181,1.1938043165296912,-0.7515997840896514,-1.392734989879378,-0.04167495346430586,5.465629773134759,-1.5830352778326422,-2.023823522594919,-0.3780558143414143,0.6438629690673404,2.368531779742463,1.3082213805299954,-0.16625859741154445,-0.1294437896947459,-0.13509734036340826,5.549453989408361,-1.1103794934862559,-1.6440552250851,0.0,0.25453283582389913,-0.16034756156635602,-0.036999550133987945,-0.05492139875323508,-0.10401115532619176,23.35902984749332,1.238040529082019,2.562779121294372,0.39432451832566745,2.692065563574579
70,3631.6996260634496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2441569483744304,1.2281770867069168,-0.4398754455981662,0.0,0.8183007587957176,4.326466322550714,-1.361814679232224,-1.8559952997033418,0.0,0.2522277093861285,-1.2159213827041844,1.0864937120166616,-0.4253117244376092,-0.5582720598632,0.44065349641142404,5.580424495994224,-1.5996577913463936,-2.122748665921565,-0.551237992034327,0.4307523644967373,-0.7083239824705785,1.1958404482434222,-0.7523381897471039,-1.3934023699698608,-0.033087852819732116,5.465838751873067,-1.587752382390795,-2.0265211765566447,-0.37544890984471657,0.6449711140616139,2.368912141426065,1.3068666002459948,-0.16675300597372258,-0.13084846236593603,-0.13489914619337462,5.5474290968793465,-1.111893679307587,-1.643862745500034,0.0,0.25280772618270053,-0.15941036973202982,-0.036760919220501585,-0.05360128195140702,-0.10265826896018707,23.79230473173865,1.2817697341581549,2.652446973023531,0.40883204806957935,2.8892120619248916
71,3631.6527013520868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245296636190785,1.2286723796716947,-0.44005228560006737,0.0,0.8187416679028916,4.290907113994273,-1.3630730381040381,-1.8575890353841915,0.0,0.2514869774837952,-1.2153596559886761,1.0849733800882577,-0.4248244201808762,-0.557032273215476,0.4394913128724677,5.543706939072227,-1.5968535656463443,-2.1187120079501502,-0.55070439098663,0.4303097950753097,-0.7088532408498505,1.1995934853347554,-0.7536664125370243,-1.3972621575449953,-0.02778968123386836,5.432564911125293,-1.5959117194470724,-2.030995048963598,-0.3726029171428871,0.6476739873173956,2.37236397679302,1.3060759553957635,-0.16760537955619118,-0.13334816467315133,-0.13614585633302576,5.508968648006764,-1.1148089270480361,-1.647101279282557,0.0,0.25144456380552055,-0.15866238312755884,-0.03656445115570657,-0.05304965980859525,-0.10134665675975803,23.954668677215928,1.3118157779128057,2.710677714238508,0.4194239220167143,3.2137227142214804
72,3631.6295987267163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245293438948643,1.228592528488945,-0.43978685256610567,0.0,0.8185479573644386,4.270926734917487,-1.3632845035488201,-1.8575269034489812,0.0,0.2511375885982218,-1.2151048141675522,1.0841586512069585,-0.42459138623611403,-0.5566063712083171,0.43876663887034095,5.523042066963615,-1.5958113591293923,-2.1168510885642866,-0.5506832891355464,0.43001010255222993,-0.7120983203540026,1.2020681921350624,-0.7543784694214326,-1.3986212139456828,-0.021890098426466092,5.413869008521765,-1.6003713650602998,-2.0328963953346957,-0.36992776815368983,0.6487019123955443,2.373476074434596,1.3055737797967517,-0.16789923804868911,-0.13377563125855751,-0.13668589804340436,5.486859060072838,-1.1160023594428305,-1.6482214527371009,0.0,0.2506948414834674,-0.1581090084551782,-0.03642195132195761,-0.05188570958141325,-0.10113497619594808,24.406058544544276,1.3496042424339165,2.7754946796113145,0.41456797027609843,3.3871182198037295
73,3631.601360535971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.244326457354085,1.227782208353701,-0.439135974769503,0.0,0.817409168480312,4.226771316520978,-1.3626807301709631,-1.856655689484093,0.0,0.2503595372598127,-1.2146039662068682,1.0836007893868382,-0.42354915152982303,-0.5556898585180767,0.43862237952141936,5.477862098812152,-1.5943126623244648,-2.114400224034123,-0.5499021075551022,0.4288535782440648,-0.7082631183997534,1.20331208434048,-0.754257727997855,-1.3998856234887496,-0.02354231598164839,5.370071405535104,-1.6022450704045115,-2.033059788677652,-0.36839740236692003,0.6494714303160382,2.3767963679807864,1.3061879838486918,-0.16800494142438022,-0.134279068760019,-0.13819994106071032,5.441093757258492,-1.1172789806173227,-1.6512989286158302,0.0,0.2509274661480664,-0.15833509358312037,-0.036479420919677166,-0.05174865215594557,-0.10120073491369552,24.51372042558686,1.3667303424220696,2.7899194105868217,0.41067767052314624,3.5278925331874267
74,3631.5809715904115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2423468485341815,1.2264301916037352,-0.4384102957544194,0.0,0.8155562191975818,4.185168480672815,-1.3614914111356902,-1.8549396833939762,0.0,0.2500356912118961,-1.2142219296166639,1.08358418676622,-0.42279046521644664,-0.5552893028460044,0.43874023108670634,5.435849055421956,-1.5941683899066608,-2.1141844201649502,-0.549140498343963,0.4282085165459321,-0.7064719765614542,1.2020975323300296,-0.7529583835195338,-1.3980532097145861,-0.022911292194091132,5.32708620449665,-1.598874086703609,-2.029972466607922,-0.3681829216559603,0.6485786703099221,2.379200190138456,1.306722026772739,-0.16776098218656232,-0.13434999619176266,-0.13849747760701905,5.3996860784331275,-1.1177942224464554,-1.653218381363637,0.0,0.2513852404716025,-0.15894956400622098,-0.03664186716547326,-0.051456599931268,-0.10111179771582107,24.683837338045755,1.3924289405288919,2.8134603803820273,0.4166511489069311,3.5678977403953875
75,3631.568109311587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2410222376365985,1.2255636157039775,-0.4382542145394028,0.0,0.8145277590913719,4.166789454627932,-1.3606902337924407,-1.8535633675734944,0.0,0.2502427297742957,-1.2141982265202318,1.083918632114602,-0.4227171663875063,-0.5555526298779285,0.43907976021901335,5.417976355884581,-1.5950186945070297,-2.115389584345857,-0.5488129594742023,0.4281409714308301,-0.7061150084573956,1.1994531358700886,-0.7514899946011677,-1.394367452845036,-0.026144295707755918,5.306932794853347,-1.5934910323760145,-2.0264190870344776,-0.36863640463556674,0.6470443705454347,2.379923175728662,1.3065759515253945,-0.16752377114094508,-0.13413878945469138,-0.13839807879937704,5.3826521305856705,-1.1176506405012805,-1.6529130133243983,0.0,0.25145732251916597,-0.15946325646167453,-0.036781173341748984,-0.051228358651029954,-0.10089738213921971,24.762530142213365,1.411820573125526,2.8222233040291034,0.4259020758560632,3.559519886893081
