Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_aadt
372,3631.5189470329774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460306577210707,1.232708438399115,-0.42763519719646975,0.0,0.8165096035743463,4.203592865209938,-1.3632824865128768,-1.8580876955664667,0.24835967831196853,-1.2225793982618496,1.090971823587827,-0.4378116921792579,-0.5598798305382868,0.43162225040958996,5.416266162254055,-1.5869614356751942,-2.109247178333716,0.44077424560115774,-0.7112021373858644,1.2014500978727574,-0.754939928000273,-1.4044168134073407,-0.11586850495004726,5.313204215705005,-1.5897060412205988,-2.0187635992279396,0.6562181992107922,2.46240969237735,1.2862085004939323,-0.15759943234765372,-0.14902793612981313,-0.13906092353352775,5.407334715350418,-1.1228296747040585,-1.6409834756544874,0.23572949774382182,-0.16064051240571253,-0.03710107759702711,-0.04868272315476773,-0.10661100198897384,26.627329773617905,1.58622682581746,2.662490620902174,0.5216906046818168,3.5116589078797715,0.0016538568338917239,-3.852762853895393E-5
373,3631.5186807902596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462651646059015,1.2329031844743497,-0.427661923843118,0.0,0.8167190290491251,4.205939976425792,-1.363414976719025,-1.8582607320995281,0.24836211322884624,-1.222643318932134,1.0909705455688898,-0.43783358316934606,-0.5599270142817205,0.43166791339834976,5.418603546969882,-1.5870213586452784,-2.1093519887447902,0.4407680492962721,-0.7114294579310054,1.2014549734126274,-0.7547067007023646,-1.4039015028772823,-0.11609847934511551,5.315596015750621,-1.5892264768664806,-2.018122257351935,0.6560272002089378,2.4619058257189734,1.2862440316493924,-0.157544776531039,-0.1489005650934878,-0.13897005496369425,5.40975033232255,-1.1227144746517863,-1.6409616546130184,0.2355646644495694,-0.16065442229764476,-0.03710351838264578,-0.048680442586283644,-0.10668261438268688,26.555806588816477,1.588005905634613,2.6620032922082375,0.5210712588403318,3.5097164309144815,0.0016479538628918601,-3.849768247980168E-5
374,3631.5183544533693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460237666506275,1.2326947844243117,-0.42763863891596016,0.0,0.8165008896384204,4.203311722783324,-1.363283485212006,-1.8580856778797283,0.24836055764337844,-1.222577256612473,1.0909611975479674,-0.43780979060383,-0.5598773037190208,0.43162481351289256,5.41598467416399,-1.586949237125815,-2.1092336110842536,0.4407741679708661,-0.7113225091445688,1.2014729633351424,-0.7549224341662653,-1.404433944862503,-0.11585504282116617,5.312940132584777,-1.5897523422053375,-2.018838735747802,0.6562583310280244,2.462396351101346,1.286202408304382,-0.15759678248085293,-0.14902640099174472,-0.13905806386577602,5.407040262485476,-1.1228367437429936,-1.6409776801005238,0.23574863307520763,-0.16063360632386292,-0.037099413529996364,-0.04865191172268211,-0.10658088871472979,26.611906571499585,1.588784587249721,2.664727156731241,0.522044458132715,3.5123111516743255,0.0016769759496609656,-3.8550725662638894E-5
375,3631.5180462510684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462131193036634,1.2328576347359244,-0.4276550143002966,0.0,0.8166701619704345,4.205264789803328,-1.3633855085029885,-1.8582200414611922,0.24836193819054075,-1.2226319765172466,1.0909620875840274,-0.4378279039684187,-0.5599162340518412,0.4316588946150552,5.41792101035632,-1.586998827054336,-2.1093179035291216,0.4407718180355863,-0.7115431972347797,1.2014828391422765,-0.7547350834089318,-1.4040085218644547,-0.11602558953996042,5.314912227666138,-1.5893605409809175,-2.0183095913304507,0.6560975102727012,2.4619906691165445,1.2862365423977313,-0.1575490271144289,-0.1489198099395069,-0.13897621843090832,5.409035026815573,-1.122745176304977,-1.640963481237863,0.23561812172846708,-0.16064235590833825,-0.03710069140605982,-0.048633137428810154,-0.106621107071787,26.559593443504134,1.5908928997242153,2.6650291162343027,0.5216725244402672,3.511039616324272,0.0016819677537078198,-3.8536327553072914E-5
376,3631.517811960957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24600877182808,1.232681108055323,-0.42763524217957316,0.0,0.8164853739035545,4.203030638793173,-1.3632742163480773,-1.8580717289620021,0.24836067480949037,-1.2225762512999863,1.0909537499942177,-0.4378077550183699,-0.5598741702602282,0.43162238872974024,5.415694227553371,-1.5869373326014784,-2.1092172083663665,0.4407771782472087,-0.7114614466962415,1.201499562765933,-0.7549165987297736,-1.4044589820780775,-0.11581794063233333,5.3126544951131205,-1.58980720530126,-2.018918470840118,0.6562945490356099,2.4624045728496964,1.2862012542128178,-0.15759266363589486,-0.1490259109587905,-0.13904989259561404,5.406730081017028,-1.1228489444375414,-1.6409768171167303,0.23577478606930966,-0.16062423026975112,-0.037097087065264586,-0.04860632231292231,-0.10653237229774003,26.60658364044184,1.5917277664183382,2.6674942825408836,0.5225224153137648,3.5132864424251458,0.0017083356431057512,-3.8583046887209535E-5
377,3631.5175934169206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462482261431704,1.2328872941423221,-0.4276563519375649,0.0,0.8166998790752481,4.205530848173403,-1.3634034245961728,-1.8582422937844587,0.2483623052025195,-1.2226446997405387,1.090956447854247,-0.4378307295137217,-0.5599233779796129,0.4316654688397994,5.4181755859860665,-1.5870016751515408,-2.1093257202403723,0.44077356287733827,-0.7117071664186124,1.2015063767069538,-0.7546839533678511,-1.4039226898310002,-0.11603942911363949,5.315179670937418,-1.5893067033470407,-2.0182412744227434,0.6560862657585717,2.4618966166086644,1.2862442080226775,-0.15753388244694122,-0.1488929638313978,-0.13894963570728364,5.409288765365382,-1.1227321181760748,-1.640959460908644,0.23560632589596855,-0.16063718675690367,-0.03709918834884306,-0.04859269792693318,-0.10659314432618879,26.542191551442134,1.5937351294654418,2.667279951592251,0.521954747795759,3.511488179941657,0.0017077646540896011,-3.8558027821868886E-5
378,3631.5173078938337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460232216131915,1.2326929113713512,-0.4276347620212987,0.0,0.8164965432739224,4.2030770796854,-1.3632810197580802,-1.858079245162011,0.24836093247819635,-1.2225831378707794,1.0909477316594423,-0.43780861087700795,-0.5598770829943359,0.43162522816099114,5.415730631062485,-1.586934501648159,-2.1092155425380295,0.44077930002309207,-0.7116070762768393,1.201522975582922,-0.7548852095492534,-1.4044194125903366,-0.11581200664060376,5.312700088134464,-1.589797092479544,-2.0189094279148674,0.6563017310015647,2.4623539121059035,1.2862051625466986,-0.15758248192223107,-0.1490104146650795,-0.13903167810992104,5.406758646600888,-1.1228460492444807,-1.640974189617082,0.2357778228701019,-0.1606177713807784,-0.03709535850246406,-0.04856619224223731,-0.1064983014275095,26.59458026667403,1.5944539759663565,2.669816005986914,0.5228621658870274,3.5139065380030834,0.001734761024112997,-3.860749992246888E-5
379,3631.517039708442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246196850969327,1.2328422704263828,-0.42764975609522493,0.0,0.8166517389218478,4.204869636795964,-1.3633745422244612,-1.8582024336489746,0.2483621583832144,-1.222633297578208,1.0909485005799953,-0.4378251737400499,-0.559912754142617,0.43165651109498615,5.4175078654591,-1.5869798823511447,-2.109292674486682,0.4407771168037635,-0.7118101861571027,1.2015323234613657,-0.7547131594101449,-1.4040291378498735,-0.11596895059892573,5.314510384724922,-1.5894380152997716,-2.0184244968160376,0.6561544918234175,2.4619817369630503,1.2862365118912111,-0.1575386180687553,-0.1489126195027179,-0.13895670107889924,5.408589567733605,-1.1227621031687236,-1.640961243813908,0.23565817853514098,-0.16062579718059095,-0.03709653124358154,-0.04854887275532642,-0.10653527477290654,26.546232238808106,1.5964077356854376,2.6701061148414476,0.5225211830127746,3.5127397013153994,0.0017393235609894655,-3.859423787822594E-5
380,3631.51683885752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460083124773886,1.2326792758237215,-0.427631605651009,0.0,0.81648122784025,4.2028044165203235,-1.3632719923076657,-1.8580656982705845,0.24836106383880557,-1.2225819128045803,1.0909407727003266,-0.4378066319100129,-0.5598739778309063,0.43162277284328887,5.415449465384731,-1.5869231556002172,-2.109199869179415,0.4407821034015549,-0.7117350793315811,1.2015477198353763,-0.7548806887267192,-1.404445072593389,-0.11577678944668592,5.312423348172115,-1.5898504026971931,-2.018986692376633,0.6563363978548057,2.462363584927064,1.2862037480168254,-0.1575789475158407,-0.14901061114798053,-0.13902461586949974,5.406458857169579,-1.1228578348735063,-1.6409733569346683,0.2358028006867904,-0.16060902572347519,-0.03709319302852269,-0.04852401733459081,-0.10645320836197257,26.5896235088024,1.597185011117319,2.6723896841102666,0.5233072975817333,3.514815856352401,0.0017637267084499326,-3.8637486220446246E-5
381,3631.5166530286074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246232811493932,1.232872637656069,-0.4276513896210257,0.0,0.816682345157622,4.205152425398539,-1.3633930980743718,-1.858225652786653,0.24836254897682503,-1.2226460324664445,1.09094335705919,-0.4378281311788428,-0.5599200812310616,0.4316631998987668,5.417779955462277,-1.5869834956763744,-2.10930156643884,0.4407786473979484,-0.7119641406522418,1.2015540241515388,-0.7546625832071743,-1.403942130450303,-0.11598525843051244,5.314795076333127,-1.5893809233928273,-2.0183514318360154,0.6561409824474337,2.46188749261605,1.2862440910232291,-0.15752384335272546,-0.14888600471901534,-0.1389308559865288,5.408862177419364,-1.1227482640723512,-1.6409572057626451,0.23564466286989544,-0.16062128927998934,-0.03709519314563352,-0.048511766260106434,-0.10651089074446836,26.529021657619662,1.599045108715616,2.6721638966860626,0.5227688875825329,3.513116968167754,0.0017627545548643125,-3.861354014993104E-5
382,3631.5164025341574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460227704673748,1.2326910595241762,-0.4276313358541372,0.0,0.8164925222379287,4.2028583541900195,-1.363278972931417,-1.8580735664566692,0.24836134087985734,-1.222588583259123,1.0909352172459044,-0.43780753701922925,-0.5598769002298579,0.43162557567602994,5.415494171411009,-1.5869208342362886,-2.109198861747194,0.4407840364276632,-0.7118703852561974,1.201569362376884,-0.7548506068843361,-1.4044061917197501,-0.11577244057132505,5.312476840148522,-1.5898388769725942,-2.018975413652072,0.6563421276671314,2.46231444382125,1.2862074270488415,-0.15756931427317752,-0.14899578088500914,-0.13900743225068596,5.406496748222945,-1.122854590329981,-1.640970766460545,0.2358047722451154,-0.16060314880026974,-0.03709161341319573,-0.04848709104823375,-0.10642232166653762,26.57802678974327,1.599710097931316,2.6745290701905713,0.5236162399862818,3.515374388859101,0.0017879138030242438,-3.865975371930747E-5
383,3631.5161686450965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246182239386103,1.2328282507622303,-0.4276450923704581,0.0,0.8166350393802984,4.204505962416419,-1.3633648542983845,-1.858186736668325,0.24836244799815066,-1.2226346521510962,1.090935879034821,-0.4378227171864325,-0.5599096409087696,0.43165433203476045,5.417127716281976,-1.586962432106756,-2.1092695729387585,0.44078201784503807,-0.7120577149305645,1.2015781899967992,-0.7546923669878421,-1.4040475964737895,-0.11591688038503471,5.3141409616821,-1.589509218848744,-2.018530260460983,0.6562070793808294,2.461972455469927,1.2862362604121431,-0.15752895142101173,-0.1489059067135127,-0.13893858244933954,5.408179671739832,-1.1227775137643554,-1.6409589190130665,0.23569491749105811,-0.16061050579494715,-0.03709268704550252,-0.04847105108469732,-0.10645631150711388,26.533325005337552,1.601523970644662,2.674809156238554,0.5233033831340984,3.514302356848,0.0017921205412641929,-3.864755029135205E-5
384,3631.5159960742467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24600804772091,1.232677553303909,-0.4276284003411412,0.0,0.8164774864207187,4.202594622048568,-1.3632702218431165,-1.858060500122012,0.24836149894844575,-1.2225872047636688,1.0909287085060744,-0.43780562744231183,-0.5598738435110333,0.43162311290061633,5.415222692794814,-1.586910026922423,-2.109183911192668,0.4407866623060428,-0.7119886353451674,1.2015923910861885,-0.7548471925693656,-1.4044321585959838,-0.11573883723499953,5.312209413468794,-1.5898904659937687,-2.019050044176528,0.6563752431343146,2.462325211027893,1.286205815028871,-0.1575662673878143,-0.1489965229261062,-0.13900127132088644,5.406207670919735,-1.1228659553228502,-1.6409699459905065,0.23582860527793492,-0.16059496607561505,-0.0370895911143316,-0.048447975803920094,-0.10638031196359865,26.573447899647373,1.6022488872716338,2.6769275226403213,0.5240314307461248,3.516223279029884,0.0018147392231746612,-3.8687637561844665E-5
385,3631.515837867106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24621883882518,1.2328591586402236,-0.4276469666159187,0.0,0.8166663324249259,4.20480291815047,-1.363383904366393,-1.8582107362411033,0.24836285683903925,-1.2226473614871098,1.0909311902135936,-0.437825779638045,-0.5599171039496651,0.43166110483915865,5.417414674645151,-1.5869666974637786,-2.1092793672378107,0.44078336084930547,-0.712202503314256,1.2015982200770199,-0.7546424325452272,-1.4039598183740913,-0.11593526303761612,5.3144402451384405,-1.5894494324893242,-2.018453244296568,0.6561916277737868,2.4618783285990737,1.2862437633812267,-0.15751453351149572,-0.14887955666277586,-0.13891343789259356,5.408468331024306,-1.1227630393050292,-1.6409548889579744,0.23567994420717905,-0.16060658283227436,-0.03709149553333549,-0.04843694040292474,-0.10643510151798323,26.51636847873976,1.6039750690219645,2.6766930020087383,0.5235202526575194,3.514616229134656,0.0018134386115102102,-3.866471911897415E-5
386,3631.5156175603447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246022473762771,1.2326892981061321,-0.42762830487836023,0.0,0.8164888612444561,4.202655273121065,-1.3632773300521241,-1.8580686565826807,0.24836179118776844,-1.222593669304973,1.0909235787537637,-0.4378065726689093,-0.5598767650949101,0.43162587858518725,5.415274828893892,-1.586908155443073,-2.109183476884601,0.44078842832662685,-0.7121145616220472,1.20161241997203,-0.7548183488847394,-1.404393985176666,-0.11573584741062941,5.312269947187218,-1.5898777142771963,-2.0190368162570844,0.6563796781958486,2.4622775398954433,1.2862093017653615,-0.15755713302052168,-0.1489823018975827,-0.13898501843436262,5.406253901186747,-1.1228624176955577,-1.6409674036581046,0.2358296424626721,-0.16058960959919624,-0.037088144954138494,-0.04841393286245582,-0.10635227418964824,26.562276318359032,1.604591219472999,2.678902045761184,0.5243126108085502,3.5167264095031285,0.0018369217680262822,-3.8707948756400314E-5
387,3631.5154131709287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246169104143862,1.2328154551848707,-0.4276409395628471,0.0,0.8166198852944875,4.204171294662969,-1.3633562851564094,-1.8581727429718014,0.2483627941552393,-1.2226360307130437,1.0909241464881776,-0.43782050385198146,-0.5599068517355223,0.431652340394821,5.416777920733601,-1.586946329583324,-2.1092483783887945,0.44078656348384593,-0.7122875750267608,1.2016207561963712,-0.7546726564612734,-1.4040641360065091,-0.11586886650679047,5.313801334799704,-1.5895747248769392,-2.0186277211914754,0.6562556701656671,2.461962930940662,1.2862358510661822,-0.157519949076242,-0.14889960855938186,-0.13892170888640962,5.407802445136873,-1.122791568575829,-1.6409565434030402,0.2357286677092265,-0.16059635571372194,-0.037089127556809855,-0.048399039622522046,-0.10638353154343551,26.520925991811502,1.6062776343491996,2.679173193648534,0.5240253886091569,3.515740560444005,0.0018408222072402768,-3.869672645964323E-5
388,3631.515264588801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246007960321911,1.2326759549653545,-0.4276255634719627,0.0,0.8164741191585448,4.202400342773757,-1.363268838407151,-1.8580560429025774,0.2483619698818226,-1.222592162017482,1.0909174853317976,-0.43780472939728865,-0.5598737601774805,0.43162341810089316,5.415012823441009,-1.5868978522330643,-2.1091692012496477,0.44079089316878556,-0.712223973487359,1.2016338778576185,-0.7548159195179868,-1.4044201269443175,-0.11570371627527742,5.3120116420485335,-1.58992762209467,-2.0191088897195684,0.6564113246716279,2.4622892251191693,1.2862075369104675,-0.1575545149723267,-0.14898350341063527,-0.13897964762600395,5.405975238863905,-1.1228733811160412,-1.640966602130807,0.23585240495915735,-0.16058193956211297,-0.03708625286000427,-0.04837758603869228,-0.10631306452226671,26.558073983818236,1.6069547808581215,2.6811409189471243,0.5247004645540296,3.51752002796204,0.0018618150527452,-3.873392824670413E-5
389,3631.5151297578104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462061371194446,1.232846739049104,-0.42764300851130393,0.0,0.8166516738543602,4.2044798032910515,-1.3633756902940979,-1.8581973296415817,0.2483632135907115,-1.2226486753927994,1.0909198707309706,-0.43782364638555926,-0.5599144077033166,0.4316591651913919,5.417077063886872,-1.586951148124298,-2.109258921323177,0.440787739557971,-0.7124239385683143,1.2016392646961436,-0.7546234522647589,-1.403975960653975,-0.1158889699708175,5.314112511429862,-1.5895127721649387,-2.0185474910355903,0.6562385659203245,2.461869215951831,1.286243277904989,-0.15750588345102176,-0.14887356254536954,-0.13889724611573687,5.408104308432986,-1.1227765898402555,-1.6409525417583188,0.2357124764465086,-0.16059295224708622,-0.03708806690985859,-0.048367630154659745,-0.10636513999536962,26.504274508059734,1.6085588271756368,2.680900035827275,0.5242147468081807,3.515998292425544,0.0018602449438609274,-3.8711993207531406E-5
390,3631.5149355652625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460223071158487,1.2326876313057753,-0.4276256124732193,0.0,0.8164855254643463,4.202466760404154,-1.363276022493903,-1.8580644095830976,0.24836227118359244,-1.2225984252619784,1.090912744521515,-0.4378057056649504,-0.5598766706848626,0.4316261424374484,5.4150713671670285,-1.586896378290291,-2.1091692636820065,0.4407925091603755,-0.7123413469560819,1.201652433086874,-0.7547882585015622,-1.4043826872482406,-0.11570188805041871,5.312078205568132,-1.5899138333999596,-2.0190939884022376,0.6564146070234187,2.4622429943905493,1.2862108564771824,-0.157545840933554,-0.148969849223549,-0.13896424838645569,5.406028681731902,-1.122869601722307,-1.6409641161671653,0.23585262850967545,-0.16057705085348112,-0.03708492689717538,-0.0483461466657247,-0.10628758266810677,26.547338414289147,1.6091305602487027,2.6829660205274326,0.5249566209166064,3.517973421210915,0.001882193678208108,-3.8752482266493265E-5
391,3631.51475663137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246157271284161,1.2328037604046942,-0.4276372279585352,0.0,0.816606107951295,4.203863057814345,-1.363348684127755,-1.8581602365730676,0.24836318135859106,-1.2226374191240257,1.0909132286477694,-0.4378185058177274,-0.5599043484771151,0.43165051561004125,5.416455757987137,-1.5869314472875482,-2.10922889710326,0.44079078718925435,-0.7125013391993127,1.2016603045283951,-0.7546539871376761,-1.4040789710893427,-0.1158244679690681,5.313488796108882,-1.5896350685522234,-2.018717641986487,0.6563006151753447,2.4619532697455804,1.2862353264860689,-0.15751155011732024,-0.148893680660409,-0.13890596240661385,5.407454941537893,-1.12280440916065,-1.6409541458268027,0.2357597237514557,-0.1605832389092866,-0.03708582598949138,-0.04833228605997314,-0.10631633742956643,26.50907107597886,1.610700515630902,2.683229050560343,0.524692798476666,3.5170661386229773,0.0018858263234183652,-3.8742166280207407E-5
392,3631.5146284534476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246008018474602,1.2326744762329211,-0.4276230422837842,0.0,0.8164710853223331,4.20222041320385,-1.3632677732217948,-1.8580522167090399,0.24836246411507018,-1.222596809860354,1.0909070337468383,-0.4378039255740932,-0.5598737200497973,0.4316236913749217,5.414818542853181,-1.5868865477604062,-2.1091556196195844,0.44079482673355275,-0.7124427241848966,1.2016724482161536,-0.7547867050405426,-1.4044088899282716,-0.11567111422628629,5.3118287510553674,-1.5899621036809493,-2.019163579949147,0.6564448590426165,2.4622554462019806,1.2862089736253763,-0.15754360204395843,-0.14897143877145655,-0.1389595749790279,5.405760070262563,-1.1228801810190725,-1.6409633389662381,0.2358743865714299,-0.16056984983025127,-0.03708315373522162,-0.04831231363849412,-0.10625092630771879,26.543505750820714,1.6113339444939767,2.685059102825843,0.5253194570132229,3.5187164729945604,0.001905333842286896,-3.8776728257997895E-5
393,3631.5145134455142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461945505136858,1.2328352685204977,-0.42763945171314116,0.0,0.8166382173244221,4.20418068272184,-1.3633683196795685,-1.858185234760464,0.24836360453121975,-1.2226499632734538,1.0909093277349706,-0.43782170609046955,-0.5599119584553959,0.43165736251471243,5.41676458945957,-1.5869367302167352,-2.1092400509177756,0.4407918143567814,-0.7126299287710505,1.201677423423459,-0.7546055932078658,-1.403990739929811,-0.11584598099190083,5.313809357050876,-1.5895714301158284,-2.0186348665261673,0.6562821199921212,2.461860236989151,1.28624267288774,-0.15749783523845887,-0.14886797909669008,-0.138882169491008,5.407767368987134,-1.1227890441648072,-1.6409501899651382,0.2357425290612384,-0.16058029712191207,-0.037084882341157324,-0.04830331897966242,-0.10630045070698857,26.49276578517524,1.6128263169737105,2.6848138838503766,0.5248576146811549,3.5172743025416153,0.0019035428833981162,-3.875573312553362E-5
394,3631.514341921406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460222414100834,1.2326860545436222,-0.4276232102181762,0.0,0.816482476852933,4.202291678694164,-1.36327498726262,-1.8580607224363668,0.24836276901626433,-1.2226028753453437,1.0909026482286996,-0.43780492470685806,-0.5598766100048778,0.43162636978171237,5.4148825099650475,-1.586885424312572,-2.1091561103594927,0.4407963074154996,-0.7125522734472375,1.2016896540977156,-0.7547601768535381,-1.4043722122564382,-0.11567027839220727,5.311900371179036,-1.5899474527824793,-2.019147258229804,0.6564471177561112,2.4622106342883385,1.2862121450067638,-0.15753535582603623,-0.14895831779644422,-0.13894496473496476,5.405819650443979,-1.1228762061242001,-1.6409609161678498,0.2358739040471134,-0.16056538256445366,-0.037081936322001324,-0.04828323220608734,-0.10622774317204048,26.533211055133744,1.6133575491784584,2.6867484389751737,0.5255530277617977,3.51912525110549,0.0019240827442471443,-3.8793698333604396E-5
395,3631.514185016544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461465869530186,1.2327930551628743,-0.4276338982942062,0.0,0.8165935571409579,4.203578866879264,-1.3633419208350002,-1.8581490267877347,0.24836359612715453,-1.2226388053051707,1.0909030578710588,-0.437816698722022,-0.5599020977338468,0.43164883874020665,5.416158717085013,-1.5869176725692526,-2.1092109587068086,0.4407947179956383,-0.7127003963836989,1.2016970854551894,-0.7546363172350998,-1.4040922911616975,-0.11578330935415856,5.31320085009085,-1.5896907274888523,-2.01880070141295,0.6563422272745194,2.461943564590636,1.2862347188255587,-0.15750370274398232,-0.14888808869359002,-0.13889124337928863,5.407134454033028,-1.1228161598716009,-1.6409517502459456,0.23578834403871363,-0.1605710606625609,-0.037082758856383145,-0.04827030561443556,-0.10625420594625609,26.497781764757836,1.6148208303892768,2.687003953641342,0.5253105795634422,3.518289717691497,0.0019274782388010163,-3.878421725257414E-5
396,3631.514074237426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460081918633454,1.2326731091640637,-0.42762079211340454,0.0,0.8164683458786242,4.202053685786498,-1.3632669670065853,-1.8580489235988533,0.2483629708799997,-1.2226011704733841,1.0908972905335073,-0.4378032051554034,-0.5598737160058597,0.4316239343730231,5.414638574155115,-1.5868760386441443,-2.1091430598471557,0.4407984897464472,-0.7126463268389733,1.2017083405010718,-0.7547594000230232,-1.404398374825861,-0.11564076784541832,5.311659495501712,-1.589994125853454,-2.019214436462311,0.6564760428984104,2.4622237178282815,1.2862101729170576,-0.1575334528676587,-0.14896023409211764,-0.13894090859007946,5.405560735029525,-1.1228864163934766,-1.6409601674976262,0.23589471538508058,-0.16055861223999163,-0.037080272200401325,-0.048251689150468624,-0.10619342399555039,26.529737139525462,1.6154141396328543,2.688707923110541,0.5258929020675375,3.5198219578013585,0.001945625652698734,-3.8816359398440725E-5
397,3631.5139760686234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461839448301677,1.2328246503146572,-0.42763624263880573,0.0,0.8166258304263121,4.203903384233588,-1.3633616772600046,-1.8581742813901685,0.2483640176279987,-1.2226512169019026,1.0908994973145345,-0.43781993696159166,-0.5599097269888619,0.4316556806870959,5.416474961343593,-1.5869233405149497,-2.109222600805441,0.44079561231929376,-0.712821787530078,1.2017129323872273,-0.7545888046022781,-1.404004313377296,-0.11580595901963073,5.313528510093862,-1.589625836864955,-2.018715983922942,0.6563225773695419,2.461851457764886,1.2862419781877177,-0.15749033861995188,-0.14886277060979491,-0.13886811210307673,5.407455042831749,-1.1228005141056043,-1.6409478545900744,0.23577033754504378,-0.16056852927764548,-0.03708191991768679,-0.04824355245258378,-0.10624054649373635,26.481855610117943,1.6168041728247737,2.6884600961332383,0.5254535003511311,3.518454208322082,0.0019436546269719062,-3.879626211739741E-5
398,3631.5138242839566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460222514480965,1.2326845621569598,-0.42762105746947066,0.0,0.8164796811054027,4.202128948276035,-1.3632741718911863,-1.858057506917104,0.24836327510027803,-1.2226070415077366,1.0908932299706418,-0.4378042199844782,-0.5598765770297592,0.43162656263556454,5.414707056934283,-1.5868752236931962,-2.109143918233586,0.4407998481493214,-0.7127486977337669,1.2017243081377869,-0.7547339589002435,-1.404362486564024,-0.11564077982666397,5.311735276093843,-1.5899787713438687,-2.019196924016438,0.6564773951248535,2.4621803061079857,1.2862132108933693,-0.15752560642028934,-0.1489476185244818,-0.13892703175864482,5.405625464737528,-1.1228822871255801,-1.6409578131139242,0.23589362235219097,-0.1605545254917428,-0.03707915304927912,-0.04822474897945903,-0.10617231283037849,26.51988349478149,1.6172983887860712,2.690273611848239,0.5261060539182192,3.5201907017239527,0.0019628975251489646,-3.883189745265877E-5
