Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
24,3698.2285077246397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0171499060072433,1.2098369667971105,-0.5787548064102048,0.0,0.7147781256929167,2.9017700355059226,-1.5080995297326787,-1.7411045152443623,0.0,0.21414941354365952,-0.7893955094221589,0.9120507456365169,-0.6194235682678935,-0.38342081961619184,0.32278749453678335,4.189805058462025,-1.374038279783798,-2.448837790148822,-0.08432639478143583,0.4687067906220962,-0.44859959770785557,1.094167466312092,-0.8799396231918125,-2.51538224394415,-0.04821003103818064,3.959773946257159,-1.7351655532402586,-3.3958386550226902,0.47334453576663194,0.8268389889936206,2.4656710429577,1.2912331100328942,-0.3858143157574757,-0.11074674697224018,-0.26846883249058284,4.1503819677773715,-0.9848015550754647,-1.777739800485851,0.4258794560532755,0.21156533354632,-0.13382628407861663,-0.03909406970978128,-0.1350393135286396,-0.1222802964403969,2.2772775306204855,-0.2750551812783536,-0.11844487515027999,3.369961537140015,0.040793551672682046,1.0877912592693424
25,3686.983336578858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9760860242897733,1.216472577071089,-0.6400166174728229,0.0,0.629804364243527,2.817071632258474,-1.3777642992910835,-1.794388106082571,0.0,0.2889623677977239,-0.7882634862988275,0.9952250351977049,-0.4675251561145828,-0.5332679833262884,0.32818702897692553,3.999619817319172,-1.4856041875459085,-2.541134478489552,-0.3752155203650994,0.5525665119283842,-0.5767763350319272,1.076192774171659,-0.7885384178522988,-2.0445883351303666,0.09648555352886795,3.9083197014270463,-1.9031635012768946,-3.224856285195927,0.7820997820589034,0.767925173556179,2.536933706334499,1.3953840895816219,-0.45923132985680537,-0.15105034657322494,-0.18387929615467563,4.054670564864024,-0.9848792823328446,-1.7800415086963564,0.15132252519427858,0.07229212186762035,-0.13720215754583429,-0.03866626261162215,-0.13537394193991348,-0.11862310805692218,2.4110280896596676,-0.4647809643178693,-0.01083512548175751,3.4318753974065923,0.14777848343248084,1.1239970859581476
26,3677.8158041758816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0530083341814347,1.3151708939251754,-0.5588781941785023,0.0,0.8058592063848202,2.808647844674969,-1.3959932983997694,-1.9018617281517065,0.0,0.25873909254711713,-0.8853493970608857,1.0351374352645637,-0.42255141723170775,-0.45365418325622003,0.3005162090524963,3.997642449180955,-1.5364669995290587,-2.453267525615214,-0.5417274622134033,0.6057737070359216,-0.7322878016835817,1.1804201534109393,-0.8186945147140392,-1.5648395455390611,0.1418157086006508,3.8695930198974837,-1.9357694041874045,-3.0027079534187844,0.6595065978218535,0.7543901179363197,2.5196065710666335,1.3526228982930966,-0.21664777348220496,-0.32218823341216646,-0.19811886302870962,3.90945381033408,-1.108023246959349,-1.7394436387178165,0.0517812270292593,0.033132362205406087,-0.14495635856746705,-0.03858998176251983,-0.1293107644616483,-0.11937304945410923,2.5148589975695823,-0.49112867941384614,0.006717946159656412,3.6190513751611295,0.13775955057155967,1.1701626158660297
27,3668.6457474940867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0906881497792216,1.3713593634311625,-0.3144334550551822,0.0,0.7905181175365948,2.7437238967361277,-1.4115962170474474,-1.963112641813017,0.0,0.2633717588391102,-1.021461395857417,1.1330752311442445,-0.335556700266694,-0.3925911407390027,0.2762914256901041,4.144273031698187,-1.4326248752521817,-2.2596838703893516,-0.5811082597553753,0.5434621703035659,-0.7730888458318541,1.3037077319128905,-0.7037830240734287,-1.0769544280534653,0.3215909831474268,3.997965689702112,-1.8793395695793633,-2.669928364834901,0.16825163528095477,0.7062869762622824,2.559277558284958,1.3969257546615703,-0.320342595736429,-0.1606530900056265,-0.06621010810476291,3.9290158822244727,-1.2160746769541928,-1.746362015553372,0.10136963483234757,0.08756130110133017,-0.14355942495617988,-0.03720796315166103,-0.1299459868464092,-0.11997567862513867,2.620377334326868,-0.44563063070917697,0.01262111136716402,3.798951933019143,0.15552507110734273,1.2522616960140407
28,3664.052608841008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0445799941870595,1.4451423399256216,-0.4540558033495947,0.0,0.7138995452384886,2.829024133897929,-1.3801418899524283,-1.9059323937968735,0.0,0.2873342688052754,-1.0781339239835555,1.1338554047037663,-0.3571591207854325,-0.38388556001760016,0.293160007289968,4.145995147114646,-1.4789660989107254,-2.1409567394683675,-0.5571231539726769,0.43646818084661826,-0.8870375962178167,1.3059140859854967,-0.6087161005328734,-0.9783676838908253,0.39603560075429173,4.108476350190622,-1.8499276625419858,-2.462104528017119,-0.16802587048181633,0.6219752114898797,2.4899876712500006,1.3666974281250017,-0.27815654903368325,-0.06583367502418751,-0.12513796354376341,4.010941610601445,-1.0700394716787727,-1.7924506277839933,0.12749295073294914,0.16419221372107068,-0.14742910069235246,-0.036594319792946486,-0.12720147381733585,-0.12078567112575436,2.672471090030247,-0.4756332777846618,0.027968239862692784,3.9309042039286393,0.1429736377782646,1.3153488756625025
29,3660.0704174710622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0482664887112016,1.2152845797422467,-0.5310063914671362,0.0,0.776105887619549,2.9314909695155107,-1.3439396324250072,-1.7945083234685109,0.0,0.24307588550246179,-1.0219617543743327,1.053630724932581,-0.3500775872281155,-0.4541355675037928,0.26271171087131046,4.228914197442626,-1.4672424912994952,-2.1003294544669395,-0.5464172120983402,0.5216329418153253,-0.9313308002116847,1.3457082839131453,-0.5720215714209194,-1.062092970962652,0.4434385583327593,4.191222726109524,-1.747852790329692,-2.204325940324428,-0.40672159831255905,0.4941574327751934,2.3778798920258004,1.413017049722416,-0.1866832819680122,-0.06563600626547471,-0.10268953795495228,4.179753121518013,-0.9939574678439089,-1.7680760355173604,0.07446315599079076,0.174055966806207,-0.1476586981386369,-0.037498022875614205,-0.12830916661191358,-0.11906013463121233,2.713685003458249,-0.545655451218198,0.07718717213326767,3.934059157629177,0.15684119076902034,1.3963347520550653
30,3658.6831822107224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.174948939227917,1.1521406335848767,-0.545891666393788,0.0,0.8688955612210468,3.138940942305796,-1.2554213325072237,-1.4861216995608202,0.0,0.23689948223489202,-1.1302389254232033,0.96605915970421,-0.44128982226712005,-0.6251665842978278,0.32959299232498807,4.4189360878356725,-1.4710186586555856,-2.123459143281657,-0.6566053987834108,0.36564949035301325,-0.912937429885438,1.1166534906767263,-0.5895737717770728,-1.381731228580323,0.23437819282802025,4.588889021859091,-1.5273988906603424,-1.7160698270271133,-0.5566389921433622,0.2878714641784969,2.175319880200291,1.2566174357009037,-0.14856536945798374,-0.10569972593377107,0.09556703734091751,4.31321360074168,-1.0966477474852734,-1.588185764037234,-0.1655846283898289,0.018631780121301095,-0.14833285855131112,-0.03487081900510658,-0.1270889791144165,-0.117840088427885,2.8051835025151397,-0.4962692167886764,0.09638008143567132,3.776873779769113,0.09367796843370614,1.5806887505643323
31,3656.1002177692694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2939584154643535,1.2367979494439765,-0.2899631109822749,0.0,0.7408420329774772,3.421887419294102,-1.178409513475569,-1.410249168832216,0.0,0.1788765899988,-1.2433948436408278,0.8851340334423168,-0.30443662324580684,-0.5110194892141048,0.3112869619357817,4.659719379218988,-1.4454988063555614,-2.04142127334095,-0.823907311935065,0.2750035055734203,-0.7838191306235677,0.8437502442080396,-0.8940990229372305,-1.695776272900878,0.16254791920682313,4.678702235172291,-1.3076264200701184,-1.2783358409242254,-0.5219800127120711,0.25902814304874955,2.322324320072166,1.0194153448458936,-0.1612334609731562,-0.18086732378869735,-0.10651193397507644,4.570154683445748,-0.9279278736816544,-1.3868239591469524,-0.39056073461198587,-0.02001624330031209,-0.14788578288632004,-0.03409236721022808,-0.13260512259323898,-0.11638523858079751,2.9127773221324915,-0.688328876709801,0.26462850373508556,3.543679628304771,0.11833845664552303,1.8065606791995967
32,3652.5409625318575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2897686736672958,1.22003305670922,-0.37475729574852434,0.0,0.8133549939935348,3.4920178051818263,-1.1524699757783146,-1.681024631267966,0.0,0.21343104797475687,-1.3140872937475165,0.9550756846713151,-0.4076329901445732,-0.542277643912366,0.3482234704470235,4.732227120963726,-1.5861844934665845,-1.861598327384152,-0.8332059105425601,0.4367114793748363,-0.6618167286881291,0.8859756690706994,-1.0280622165373245,-1.7064108976478902,-0.05974225244503767,4.6770169410208915,-1.3111391567702928,-1.266706657276353,-0.42736469705198127,0.359490504554542,2.3344351062962145,0.9429005002266818,-0.37390525993569146,-0.2353650155679356,-0.12326847976580046,4.630443673450924,-0.7822021803593024,-1.29679166566302,-0.31148053747113713,0.15950070949705006,-0.14543619041273986,-0.03230943484085678,-0.13405193399269075,-0.11607587771929634,3.000490124108482,-0.7019769442463185,0.325416394543039,3.2912305477508843,0.09471313502928702,1.9569716357889186
33,3651.9495400528886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1282951790545686,1.1245448042646882,-0.5031987494162937,0.0,0.6675261654813206,3.37863062883714,-1.2498063691097514,-2.033575964424697,0.0,0.43991186011651606,-1.2738044435069997,0.9232361683797448,-0.463447604243769,-0.6240957486729021,0.3930657950334055,4.77886047979972,-1.5939968368460322,-1.9125259932135865,-0.6339168780406381,0.35322810654697734,-0.6733079471055083,1.0004318296420176,-1.1211357942756126,-1.550629404589535,-0.28259386200403064,4.673681070877721,-1.4934090845485315,-1.5984642214030191,-0.3192956031377615,0.6140824182153364,2.271909518018031,0.9221344882594934,-0.3116365327320767,-0.4090861523140238,-0.14753047607636072,4.763156964325181,-1.0078301596314458,-1.2585524879638323,0.09147683416005054,0.39724719563529476,-0.14581466764608428,-0.032579085748750694,-0.13898510254526936,-0.11082273288963096,3.1528492277351106,-0.9661004943795735,0.5190002872895193,2.832891861275603,0.1180215420303059,2.1743056942712724
34,3650.9380897369865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.191999106724926,1.0558668617042828,-0.28721070417926636,0.0,0.7967822667105594,3.5448599367173728,-1.4533719717324909,-2.045348281443855,0.0,0.35582853734623787,-1.2686577331141462,0.876733199265313,-0.4369746633885149,-0.7521880256707532,0.4763840644393731,4.667030737873123,-1.7625689487940281,-2.1270327641806834,-0.33267682932550763,0.33687481430496724,-0.6296024243283266,1.0039232732783516,-0.8768534578275177,-1.4353477842703766,-0.3148718049961903,4.564645602822161,-1.7375941914835125,-1.9956145076561758,-0.21781943403917534,0.7994706539403704,2.2857537763020424,1.07330539022069,-0.16396237064582095,-0.22328094041518787,-0.20705522233748197,4.590690573193578,-0.9841588974339003,-1.4474024521009132,0.3831529755356084,0.47086923256829466,-0.14591058917634117,-0.03146782783928718,-0.14107451711928387,-0.11002557161263836,3.2646520806649315,-1.0044392039469296,0.5686075709847879,2.6993735990982692,0.1409659787211483,2.285740972590999
35,3648.836837491239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2697308160510694,1.122108408527344,-0.26878520228965325,0.0,0.7946304449217586,3.5458798998247887,-1.3072632594424107,-1.96160037900321,0.0,0.3426277718970651,-1.286075683561501,0.9115908225736701,-0.43742242272183496,-0.7020460155871846,0.4789345732605551,4.681032755448397,-1.803305462662646,-2.1966155206168394,-0.20598933055697236,0.4316397810438647,-0.5834435277350459,1.092812599012547,-0.7956071427367043,-1.4184892457649914,-0.2745653287091059,4.45963347810725,-1.8268126316859785,-2.148864065679162,-0.1654743217456991,0.8300432699924315,2.25572024917273,1.1285213307308872,-0.08430475038816368,-0.11878002085948687,-0.198273972668261,4.596576316158293,-1.053419851420676,-1.574695902064704,0.45391000541129434,0.4340568632788895,-0.14633107825172312,-0.03138703403425732,-0.14093589150672256,-0.11075584031239306,3.3060327031620935,-0.965089583904447,0.5511159118552201,2.761602371651404,0.12707961831364226,2.3020373492803805
36,3646.278630117422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2803547696087416,1.1440229689492813,-0.3310498594646557,0.0,0.827024290798239,3.6136527629804913,-1.3181906825719214,-1.7781486077589748,0.0,0.26859979124012545,-1.4262355051057292,1.15967589787943,-0.37771834681833816,-0.6069904119318456,0.5432207643712752,4.718678841254596,-1.7066388291063954,-2.1788977518770496,-0.14427973802920585,0.36764078171134695,-0.6235277556010094,1.2531228606463827,-0.8681917162064714,-1.3665013802723602,-0.10808113194789959,4.445401200806597,-1.7996331157536896,-2.28078686464561,-0.0896437962721462,0.7599872934033929,2.1761129746876247,1.3873222440852058,-0.04472790200114371,-0.08477401028425541,-0.15855434118282333,4.617032488589528,-1.0915071801017135,-1.6407016977396345,0.34153448261478014,0.5283119678435864,-0.14835046665747653,-0.03158542065350384,-0.14016201804125786,-0.11145220578164955,3.361272461336757,-0.8890701085007868,0.4894965992366738,2.889408481186784,0.133677112673374,2.2711014195563104
37,3642.381828580368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2673207399103172,1.169615978353731,-0.31865966624883046,0.0,0.8519350119772748,3.580366401897152,-1.3567371661717966,-1.7700507518693631,0.0,0.23819821144020453,-1.3303415982441713,1.1584823009418534,-0.3304144031143692,-0.49977632025735563,0.5337512600983038,4.7307143662304645,-1.7431908058059298,-2.0728667120554793,-0.2999312020399985,0.38252789303290297,-0.7097472927905828,1.2700558736510192,-0.7477561578225628,-1.267852759273302,-0.11291685752289235,4.604242942459959,-1.5477943156051086,-2.271774213141604,-0.1299549614066803,0.7416525074439709,2.160103487555575,1.4114056738655851,-0.028180002862383674,0.009250701928942243,-0.13882485894031285,4.760973787046279,-1.1172296141653213,-1.7071142601680995,0.21344447920349532,0.470071227619757,-0.14834287297873033,-0.033375994731478426,-0.13874055216643255,-0.11208547705497066,3.4182158076015963,-0.8625230766570448,0.4736640833270353,3.031496922987491,0.15126582408964911,2.2099253581628155
38,3640.4568923973943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243872028794565,1.1466098744996303,-0.35323307020836914,0.0,0.8238802841185052,3.5898869644516083,-1.3027185030855957,-1.828899094289934,0.0,0.24000834851241218,-1.33015966078098,1.1200840363440139,-0.3647777861194458,-0.5962482691356449,0.5181872858571445,4.834450602883973,-1.6172675494674476,-2.089507825818871,-0.4008977955820996,0.40952337207734485,-0.6873928319014075,1.2196883644779113,-0.6592044192278118,-1.186303141704581,-0.15874217065445168,4.67825382071076,-1.5183902040773232,-2.1480153758334617,-0.2489648431211074,0.7040303005630326,2.2550061797467174,1.4171374282952203,-0.02197827730094725,0.0038662582696961535,-0.24375551669505396,4.7740208860993665,-1.1038967089014522,-1.6809133740947242,0.13959458022410431,0.39384061209902604,-0.14747603514110216,-0.03333099449842696,-0.13661065387282273,-0.1141594687710719,3.463774150987808,-0.8093199082295413,0.44399783247722685,3.1581869832000686,0.14919882968747109,2.172713164882843
39,3640.1786559793404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.219542680572733,1.1289346717101423,-0.4143223184472752,0.0,0.8038238768202993,3.7614558420776087,-1.3078599995757185,-1.8890582264631566,0.0,0.2702016059515836,-1.1399122852681205,1.1192202203521764,-0.3876853166032304,-0.5271650303393722,0.4587065162301693,4.79898783451378,-1.6580497745444986,-2.179867765290714,-0.4508264637895577,0.38965184798602187,-0.5628364740725094,1.1343396049622194,-0.7122333067862977,-1.1559257130773315,-0.09877781076949427,4.685812418111197,-1.7308728921461287,-1.86812654984531,-0.5112059426740512,0.6492273771748722,2.338263081934737,1.3210691933186587,-0.14309691475112127,-0.0764457598451858,-0.17956632723451305,4.8252006709104664,-1.1829200645728684,-1.5900134789255445,0.05726715285979739,0.28534326245267094,-0.1473454644227228,-0.03518327847767962,-0.13691268804305723,-0.11466619043026272,3.5359779232440474,-0.7461627808684291,0.39886719386383784,3.2378769336777604,0.15856041464365522,2.172166194625654
40,3639.3061680250385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1985223905763553,1.1525290629334237,-0.4136218112849589,0.0,0.8056846326896064,3.6743141639559256,-1.3650310890273132,-1.840831566150341,0.0,0.2986380989863002,-1.175080622930726,1.1161519147720176,-0.3848564235198947,-0.5328794674467688,0.47641183701137235,4.814715016829964,-1.6540821583046617,-2.2168805361688237,-0.4637581955446274,0.4670870604862548,-0.5419866806358552,1.071253967273365,-0.7467357740770943,-1.228311165069081,-0.06316920886259383,4.6898485734546735,-1.7429531743087787,-1.8390380184607937,-0.5875619272499571,0.7018909371591,2.331883586555566,1.2728616628699745,-0.17659497168656058,-0.13925726400765687,-0.1388307918477295,4.8507469719381975,-1.1395059558590899,-1.6199989123477754,-0.007541344152096757,0.27774804574655415,-0.1482629575675525,-0.03501442022681103,-0.13668976145832815,-0.11435942003447096,3.5860087280272483,-0.7425295035747,0.3951972919694217,3.2713675984628234,0.16363928972409722,2.230596024101654
41,3638.158943972416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1971039239198538,1.1648492972138544,-0.4464295558719722,0.0,0.8155365210167842,3.6580021558134366,-1.309962266151519,-1.8341006252075438,0.0,0.2538010255847441,-1.163368599169766,1.085758088809138,-0.42914021138705527,-0.5425851041436245,0.4511121939174972,4.831006201547441,-1.6253564049936076,-2.1986763199382353,-0.5391656457112273,0.4581299927851774,-0.559171747736066,1.0993155320492096,-0.7735481029477741,-1.3874477287807112,-0.009795238889058304,4.732020420118684,-1.6557197456517279,-1.8882702463654089,-0.613091091587178,0.7432072338597885,2.3988123027370456,1.2677662958171536,-0.20634919691045528,-0.10826827718156963,-0.14520814316104252,4.810820203829525,-1.1784248087081461,-1.616156352431056,-0.11932474973324089,0.30834004392525993,-0.1503986402409544,-0.03513226393232849,-0.13689193966648328,-0.11435391387055453,3.687905432794267,-0.7477968739612261,0.40262254436895045,3.291366370899816,0.17418004996433892,2.374160675996303
42,3636.9290880481335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.207511161037431,1.21866636795414,-0.42037370717133016,0.0,0.7953493990275275,3.7149249714965826,-1.3095546730702914,-1.790759815723536,0.0,0.23077133219064172,-1.1731332394299006,1.0750372767874419,-0.43179239315259565,-0.5527622900873286,0.4222909905951167,4.934521065172671,-1.5852576522270116,-2.0786249665173084,-0.6258041146430127,0.4309129638447778,-0.5130311665158227,1.1221922010223864,-0.7452097681112523,-1.3842209893538193,-0.07570529086998176,4.749572208510458,-1.6476564402371345,-1.9349594528029517,-0.5270407390807293,0.5838095934644798,2.3500334223460864,1.2968659377411478,-0.17381844052684797,-0.11023066695098936,-0.12646149700164105,4.890617753533526,-1.13048997030111,-1.652450418395577,-0.10899696302491474,0.2725390208777743,-0.15213083730861246,-0.03548519550310952,-0.1377143419630509,-0.11380826753815557,3.7924073242889733,-0.7770259082680973,0.43906563534858967,3.2392684401547367,0.17170772892214908,2.5241684150302506
43,3636.472043658277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220660116942744,1.2024098547326458,-0.4440567172481266,0.0,0.8024524530112488,3.776934013818316,-1.2757871582378602,-1.743757931777696,0.0,0.20869380183242542,-1.2350208072173914,1.1030032861695371,-0.39809436150334443,-0.48274215162535306,0.4172920613472375,4.993971782834053,-1.558864160698847,-2.0842966329487984,-0.5568913394399888,0.44269473286398947,-0.56576921640052,1.1437464367933337,-0.7210151299324187,-1.3179762485878033,-0.14396844003674286,4.833955273693456,-1.5949688066197183,-1.894655108209303,-0.4302855573274954,0.5972304862524159,2.339380759627671,1.2898495825267857,-0.18073848511717797,-0.09926225873396045,-0.1333855987776845,4.932296865142518,-1.0771837479828223,-1.6183875385676227,-0.03484571982695489,0.20658129931614216,-0.15330830804819684,-0.03539312145433334,-0.13801436902714742,-0.11328826245511209,3.862182550325462,-0.8081823009642174,0.47289438059236405,3.163885963768405,0.1785446339798035,2.6230511943552997
44,3636.0527366058163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.237422381996098,1.2413632991322585,-0.41716381157659416,0.0,0.7952678903042886,3.8055579148233165,-1.285966918574471,-1.7132298464096416,0.0,0.2256973393110791,-1.2084815495676746,1.0874676598517037,-0.4222459347940952,-0.5294163699693853,0.4003495040634706,5.036365932533583,-1.560051026117249,-2.0746344304431887,-0.4843384274843646,0.44591106160260985,-0.5944834562007106,1.1725466108507445,-0.7227212732756635,-1.2794995044613433,-0.14371982629387825,4.905678789422887,-1.5565278807967224,-1.8375052805021876,-0.3019227947498051,0.6457327876664058,2.3157557944162477,1.2977400979810918,-0.17047682274777892,-0.09813134201453612,-0.1473620216976776,5.0076870178141055,-1.0525274957550013,-1.5493368965902152,0.02857884528902324,0.23367926297018926,-0.1540435597888108,-0.035653571943541844,-0.13772238558471306,-0.11353917066333923,3.9206809422402964,-0.7938658849685757,0.4767360620823756,3.1672330420356762,0.17318204587380398,2.700897322970475
45,3635.717580896491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2147836302982955,1.1941192537423833,-0.4275331212362958,0.0,0.8018619358453154,3.8352878334190863,-1.316594505270156,-1.7846385472902926,0.0,0.23350443502947602,-1.247795536854853,1.0528708950704835,-0.4220060423069028,-0.5188778724426261,0.4281418339261058,5.1146286597725386,-1.5606963362109885,-2.054075446817929,-0.466683713045265,0.4224067948407946,-0.6117527361689368,1.14961407774967,-0.6927869158243679,-1.3075852893920714,-0.10093611156607038,4.961909452540732,-1.5439775872160453,-1.818836654541283,-0.18063701449382832,0.6457666211962244,2.311298479537377,1.2537679565931863,-0.16063408579263883,-0.09853279745826181,-0.1356739686379128,5.061822099678968,-1.0740347610665133,-1.578029590638306,0.09002257505533996,0.2528170275957464,-0.1556112485050508,-0.03558921071109376,-0.1371883686193836,-0.11385468922060285,3.9939496398392307,-0.7705902129274718,0.4748325217296473,3.1845368165117813,0.16639256450232354,2.795607588677312
46,3635.4043839756578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2170695277779044,1.208934037577235,-0.43677860053519335,0.0,0.8109784840719982,3.8877717194836383,-1.3367422098419792,-1.8357773539105184,0.0,0.26899786091765615,-1.2410008871280065,1.059505138007878,-0.439218430206025,-0.5522894908299618,0.44035136516813667,5.1867287548035454,-1.5888834508046519,-2.1090216747948958,-0.48185889450197916,0.4201748110787273,-0.5811118742939502,1.1253139329511714,-0.7868555240076837,-1.3182009817026812,-0.1700905429900621,5.062855816566809,-1.4506966815837916,-1.889306979284861,-0.20790952320412792,0.6154345363807366,2.3477628199310456,1.3016539646898018,-0.15051095318531704,-0.09926928613911773,-0.1607187949736116,5.109357533803912,-1.094608035643356,-1.7060271500567803,0.12009883338534802,0.2613239274822865,-0.1564767295035948,-0.03558051756527355,-0.13644890513554353,-0.11364214704527525,4.138476224898736,-0.776655803241964,0.519374270071999,3.052308008897162,0.17433071590266894,2.9484235480971885
47,3634.863612556253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.226092046131714,1.2340892709948277,-0.41478398948031997,0.0,0.8152230359940732,3.9254219508969355,-1.347291692742319,-1.8425409980867407,0.0,0.2471711830542291,-1.256442126771747,1.0990903198005635,-0.4022156722949804,-0.5548997737221137,0.44304662618967267,5.261566957361764,-1.6029607198247542,-2.1219112516556606,-0.5286379398701483,0.40846861414856966,-0.5731039990937985,1.1841870605294167,-0.7000785129771763,-1.3861615291066542,-0.2712930927249061,5.147585685765364,-1.5203000938509839,-1.9963957674936124,-0.28776298806404105,0.6633396756481641,2.372560420677078,1.3004455206756138,-0.1302834804419743,-0.12144837648394498,-0.19585233394289783,5.22106362145161,-1.1008118284101185,-1.6690204126507509,0.03844941210450417,0.3163803554603917,-0.15650449325897117,-0.03555337526358985,-0.13565072130197048,-0.11335819548616696,4.280968000504626,-0.7739260459073446,0.5501427557884819,2.890317453543928,0.188426533058726,3.0710198775779745
48,3634.5680943864863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2293972601084873,1.217408888494716,-0.42258109414008704,0.0,0.8142753490239653,3.982157171106961,-1.3554228716038896,-1.83655114011589,0.0,0.269938323982404,-1.260293608953615,1.0881265603739598,-0.41182754138032296,-0.5619846644544578,0.4507976014151362,5.311275711223404,-1.6013381331143304,-2.0699636478482963,-0.5535425783547462,0.4093993667485655,-0.5646531157873282,1.177428149463944,-0.723294940709757,-1.3889255344934495,-0.2664255157169208,5.1950784142241435,-1.5672374592888927,-2.0545010933510772,-0.32000687490326496,0.7371330845353096,2.368510110197915,1.3201274282775082,-0.1165381225085752,-0.09757847238361936,-0.1979753468936228,5.264653265955143,-1.0945494959555602,-1.6425937203354692,0.008966403769708024,0.25645079563590245,-0.15698275395716013,-0.035715670710048726,-0.13536803219565585,-0.11332082549191967,4.357466814911582,-0.7627176678444276,0.5520280465930518,2.853245716568298,0.19239127800235942,3.1162349984138418
