Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressJct,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressJct,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_stressLink_c,g_walk_stressJct_c
44,3652.1614992014293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.201469224096877,1.15477664247817,-0.4248674575077792,-0.046713358780264315,0.8088894480599033,4.466537551329378,-1.3051459159268053,-1.738917599661005,-0.2742164947327379,0.18159527666963451,-1.149229785505339,1.1153923121344205,-0.4209212325717274,-0.5172758360936496,0.4075952096616871,5.711596514087707,-1.6279815044266497,-2.1049886305464938,-0.7171070461886544,0.4099777521843379,-0.6045017588840007,1.024512626457901,-0.9101971260750854,-1.4973870098006419,-0.05203043026066251,5.708113721505791,-1.6237063311641327,-1.8534511617007563,-0.7926532679124454,0.4563432821726179,2.4642186418653025,1.2882673106584772,-0.16427472295871676,-0.10171413766413143,-0.09706837043329679,5.671495284433386,-1.149285151369627,-1.7013224634602975,-0.23055194140338087,0.15772566790371795,-0.15879090683132005,-0.03781720368945282,-0.2535402416993358,-0.11470596550334058,1.6610339320054313,-1.257972412202956,-0.04380853189169776,5.015301359078416,-5.512183676286456,0.17946201730541286,-0.4589011156654172,5.619331432612843,0.4209325587377169,0.0,0.0,0.0
45,3651.184596027477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1799241630550035,1.1460932782216673,-0.4250547339405649,-0.049434058458723174,0.8022995250442783,4.482103942770714,-1.3483429621934733,-1.7671821996751993,-0.32840548968665273,0.2282011642877509,-1.1674475300239906,1.108100277759278,-0.4080441453625133,-0.5126972028690654,0.41190730203682746,5.745984560347479,-1.6452845879496212,-2.111997362118449,-0.7672405399985686,0.43512267398660853,-0.5935305263286772,1.05209082364233,-0.8087519848475997,-1.510382150701264,-0.13539705155601814,5.7214486451479125,-1.722772100731154,-1.8469813221433862,-0.8201380101235053,0.5354619123508101,2.5276837499520655,1.197150500924413,-0.21558051186282767,-0.170692351605929,-0.12706642848649935,5.702423700440095,-1.1783149933567072,-1.594729283060786,-0.25681543563341896,0.22842934278714047,-0.15858200082714102,-0.03745554636666425,-0.25077152480796683,-0.11529342751982848,1.6809151929868287,-1.2597304283395772,-0.0342354675194385,5.006888099608177,-5.605299859244467,0.18285149014210617,-0.5316397138156159,5.648800240879209,0.3989444617392643,0.0,0.0,0.0
46,3648.468268615392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1389294982579496,1.1646117646744694,-0.4858292190670858,-0.09637233885569733,0.7915442984803953,4.59462112565618,-1.3877735146155192,-1.8713558646309987,-0.2216628952807617,0.29352515401967527,-1.1688612631737803,1.101090401790455,-0.44299778147519336,-0.587187007080141,0.4312149419323731,5.8709811864234185,-1.6515572088902812,-2.1918513389169,-0.7634800654070577,0.4742486791387852,-0.5214595040842493,1.1299354477080163,-0.8277268417454711,-1.4654589013500459,-0.31894084733746314,5.794620381219113,-1.7075843683990395,-2.0356258612535214,-0.6020529749501113,0.681985742844236,2.433076884606215,1.3172642129105798,-0.16993589432741874,-0.15453202247250244,-0.17362049413679215,5.844186682426422,-1.1354709509261707,-1.6467911819132428,-0.009982708235400178,0.2474299173037488,-0.1617936462415839,-0.03783689413809333,-0.24654401279888005,-0.1162204425297892,1.7517971047743912,-1.257608365425289,-0.0188914972029087,5.023364109073768,-5.87223800337308,0.1567265520133183,-0.5528466150056539,5.706235702108951,0.37068997976727786,0.0,0.0,0.0
47,3647.6596776126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2130004445971396,1.1974354281529802,-0.4253388715092428,0.001702374841173998,0.81915991826624,4.7066477652361405,-1.3778219620964063,-1.828402446420983,-0.11989689646307458,0.2700068571305821,-1.1690502256678008,1.0370528874057277,-0.4677943368482343,-0.6239858612715105,0.44959873844938314,5.943404858600997,-1.6366784884890349,-2.1759240361681775,-0.5646123800357071,0.4734878239585949,-0.5516438224053059,1.1141349315242193,-0.7044910363346887,-1.4624670939355262,-0.3193261731303113,5.835569698883818,-1.691907390095165,-2.167391950421049,-0.4390621334883127,0.5602936931922989,2.4361804895449306,1.2551012792955858,-0.14044243724792727,-0.1584051956323902,-0.17063101225912033,5.9280556973293415,-1.1925143835200616,-1.7795146759418503,-0.03778486575819977,0.30844358640530384,-0.16490176058726666,-0.03854781670292889,-0.24412823568836406,-0.11697988690850927,1.78875039880345,-1.2783322622879147,-0.009059683259473674,5.012947342817693,-6.01437848497441,0.14618015272465643,-0.5104321785200701,5.717546722310631,0.38469595907816395,0.0,0.0,0.0
48,3647.4509004125057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2292956593475584,1.219018216457606,-0.43521513608820367,-0.013502986569608955,0.8199324336936961,4.737032314238314,-1.3609576278992253,-1.7891261457278478,-0.07781925180229499,0.28760765018365697,-1.1973393983677632,1.0761636321939192,-0.46172310094398605,-0.6129534634732114,0.4525122238724989,5.965838460421284,-1.6206485601840224,-2.1454982631938337,-0.522336908356406,0.4706594928122528,-0.5533045033611352,1.1677781768085873,-0.7358575985219737,-1.4532134847580087,-0.32245233184360167,5.839455368707112,-1.654002878022387,-2.164940544626759,-0.43008926680920984,0.5537936681668539,2.450718895349371,1.2761007578312658,-0.1682602159258268,-0.2081030295180279,-0.1683528147281409,5.941593914416336,-1.1901054893856762,-1.7866108981770477,-0.06025234938567136,0.33819440214975294,-0.16482981113311754,-0.03839202273743132,-0.24315698333689467,-0.11722497688642881,1.7945873842118858,-1.2766095650270475,-0.0058535062760183155,4.984134174908347,-6.052637704569994,0.14887003635499807,-0.5330166111005161,5.701777406733745,0.38477067542726223,0.0,0.0,0.0
49,3645.9906448301736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2218215148469396,1.2271769624540525,-0.443093336540173,-0.011213465035521977,0.7920378641291538,4.808320907406688,-1.3359146365755001,-1.7459581314551371,0.1660539886635164,0.20172117029700026,-1.1898055695530252,1.0934057758940643,-0.4338995937543827,-0.5831059631514902,0.4341936747674466,6.091531775283153,-1.6176095027690989,-2.182652947706105,-0.511889067037032,0.453148901878561,-0.5925338610807812,1.1513565972997735,-0.7137580747463254,-1.4320638908188528,-0.34321011858211214,6.029039229169243,-1.589978388984326,-2.0494208692181366,-0.4394053340770888,0.637476059097689,2.4631325127509793,1.292439510114737,-0.15343472786778634,-0.17613534620514382,-0.1904944413659802,6.060071747687575,-1.160639891802293,-1.7179741074208288,0.037222389305714636,0.2760101892871744,-0.16195499626819307,-0.03768761058981164,-0.23213596156966354,-0.11893100975475956,1.8206538156483913,-1.241482326880294,0.007629160908377062,4.683858064027149,-6.315044249062902,0.15475304618861643,-0.6701691931429207,5.522634772232583,0.37635092390483194,0.0,0.0,0.0
50,3644.8431250024496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.205808952107398,1.2247928071341465,-0.4685423825910487,-0.0449447765426355,0.7948729148386637,4.927076206074699,-1.351918676629711,-1.8643074682436316,0.13989697182173894,0.24043612494627425,-1.2317455679911118,1.1047063211483712,-0.4257489689829234,-0.5551789411841755,0.44371838617040926,6.232011032084121,-1.5925034767581099,-2.101479122778054,-0.4717362949045415,0.4352730272152717,-0.6270631142869251,1.149960421048824,-0.7452455653170091,-1.3970156826255602,-0.2684106319416759,6.096187317392492,-1.6807237446622099,-1.9245034703430552,-0.38557886767099386,0.6407001014730579,2.405711834367524,1.3076941693702548,-0.16064035522954295,-0.16012267002581063,-0.1615790402617998,6.158957635299075,-1.1174708669314506,-1.6178440789682789,0.14763474429796725,0.2157911248509875,-0.16162856834791403,-0.03728138788250662,-0.22209247825548492,-0.12038798001534473,1.841148528117647,-1.2247895560788844,0.01765891354177293,4.419297502676935,-6.52104170785677,0.12126792681968214,-0.5641305648778712,5.345941371918814,0.39125997829705345,0.0,0.0,0.0
51,3644.485768172749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1889812143918013,1.2369155912498888,-0.4644442888053361,-0.05048955183863413,0.7864725516351002,4.946322313874587,-1.3630631918424259,-1.9130358899044506,-0.01112903160770723,0.2338429085287789,-1.214343828275308,1.1146673278619794,-0.42380535658169427,-0.5529110991306068,0.43380719375220345,6.248039646010493,-1.5963941845779175,-2.139646429160465,-0.458033241866007,0.437638207125924,-0.6738752122544849,1.164604782904256,-0.736294722656584,-1.3662841332873958,-0.25258158191754254,6.148938226767062,-1.5825145091623178,-1.9068940803302095,-0.28738097704842447,0.6541314379871694,2.4231339943623853,1.3038125672131458,-0.17327245624144333,-0.17792761616593547,-0.1696889082662596,6.190630970552995,-1.1021859649097865,-1.6015590854920516,0.15351578531119317,0.2021297794673941,-0.16095247795459652,-0.037209706715038246,-0.21955032627707488,-0.12087969167228098,1.8462004418140503,-1.2228416709212389,0.025076025473653403,4.329545037735992,-6.557354362717124,0.12402628746196813,-0.5612893332673905,5.243995755351339,0.40071175158299155,0.0,0.0,0.0
52,3644.0126428005924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2077184422829106,1.2284451022704168,-0.4630989249054395,-0.04205913364493018,0.8004047765766245,4.992226175109861,-1.3523157001171568,-1.8593223074396819,-0.11341827834755848,0.2075855945004925,-1.2277944496164044,1.114338737110318,-0.41252682780244804,-0.5394032633115812,0.4391834401539203,6.276430929090895,-1.5834625655397998,-2.1018745094479234,-0.5522758363921924,0.42225420194459284,-0.6800770708664442,1.1704650524855673,-0.7335186849581075,-1.3694867540438869,-0.25277827205751136,6.13183846039034,-1.6117762873050088,-1.9191240312768503,-0.22026379474327218,0.6178708395805901,2.397334167698199,1.3288692616362336,-0.13958540342236397,-0.13241458669186082,-0.15386883487810246,6.193929284622588,-1.1162679510275597,-1.6383273745021167,0.12949355177399624,0.21170387138021116,-0.16065222999796167,-0.037109513446844086,-0.21487752549633962,-0.12143605124228596,1.8496807456516213,-1.2143467508649326,0.03257275464842417,4.225541050969754,-6.508487368950571,0.13060108350533378,-0.6642287007304472,5.009937988239522,0.4017808298989472,0.0,0.0,0.0
53,3641.8265437182945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.286263326898084,1.2652412734097558,-0.40673604692019794,0.03922360423487642,0.8238663754582956,5.026518694308822,-1.3465505874879664,-1.7748116634883673,-0.1729956353826852,0.1955584653001688,-1.2182808919193044,1.124002108224416,-0.3863200136198031,-0.5050821501247394,0.4223076707932055,6.26636411071304,-1.5844652374455417,-2.108929956715535,-0.6670355969345014,0.4196907719981274,-0.6457462900403512,1.1597760479258707,-0.6998748581269103,-1.3788861619137582,-0.362410920364236,6.141925615979144,-1.586170031227038,-2.0287376444930123,-0.44208634568123084,0.6181139780505921,2.3956312453759745,1.337339281422961,-0.10886925807785441,-0.08294208132205591,-0.17651195073925854,6.195453417908029,-1.1302700498607612,-1.6855900092147797,-0.01936434200144721,0.2353132805277204,-0.15765004632401206,-0.036444044399249434,-0.19680070201793032,-0.12374620965233801,1.8668073112091275,-1.160365760897755,0.07055285022770902,3.7768135236435043,-6.133008608559164,0.10968267911612961,-0.4665127617721708,3.8045826467223813,0.39968733207779816,0.0,0.0,0.0
54,3640.9372805287658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23608571198686,1.1914236847104822,-0.4753367528940921,-0.03644433634600408,0.8368467506647091,5.001793278170844,-1.3853841153332684,-1.8885119236991665,-0.13419562606253946,0.24245586326166832,-1.1909459856708142,1.0716866731870163,-0.4161888797260484,-0.5419878192382513,0.425720449782271,6.249054977089177,-1.5787592462897089,-2.0922975157455332,-0.6103263635132994,0.42201710048790375,-0.6757486368377741,1.1167434829018137,-0.7090011737452273,-1.3139828522597927,-0.30155457949599795,6.139429792340705,-1.5468377722047681,-2.093431276732371,-0.6012636133649355,0.5380359972264503,2.3815210455389013,1.2887447187063998,-0.11478423916179899,-0.07221817025324989,-0.1447339266737312,6.199851820050926,-1.133457882695146,-1.7007349382054595,-0.11255436231531957,0.2350965493006517,-0.15762976730422046,-0.03657512838678578,-0.1901460627362097,-0.12462748600685551,1.8741649885990586,-1.1478412019569082,0.08125006303340315,3.5886146571549897,-5.905523397486454,0.12328851158076179,-0.5572894788283159,3.2294041401092564,0.43429686622912156,0.0,0.0,0.0
55,3640.8343130507137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319458784159981,1.2214551584555238,-0.4418212921474162,0.03790168832671778,0.8828196033708832,4.6861171089783324,-1.3768626396988866,-1.870706623120674,-0.0025651503316620194,0.30386290893287116,-1.1851190725760234,1.0217525951063475,-0.4359355844973608,-0.5686375098171346,0.46766146801128566,5.93129402323144,-1.5791103950124052,-2.1029351378272985,-0.8308969010327283,0.4296746319262585,-0.7628747936187624,1.0548237409313157,-0.7606140132724212,-1.2741526798790046,-0.09575496963683527,5.789840559454822,-1.478351045251755,-2.018448614697065,-0.5386884652730143,0.48617391484370925,2.4283961170209767,1.1728293198185287,-0.22673965047974137,-0.2023541344327348,-0.09138509172446327,5.832212188989022,-1.1494472446521025,-1.727015922487726,0.01805006720635799,0.2761880567601302,-0.1599409381631055,-0.03711928259746527,-0.1901188179117263,-0.12442277877049555,1.8783843327180993,-1.171855928071784,0.10497717160774553,3.4979066840200512,-4.928679641454355,0.17889227986978415,-0.4793609401614312,2.1622193527232474,0.5408900241015003,0.0,0.0,0.0
56,3638.9624650749442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3129431948506203,1.2404610766940185,-0.4279031961378664,0.03865465464120601,0.8641219516919023,4.366002176962806,-1.3847168440272566,-1.8426330023835091,-0.03136289251268537,0.26393201200717886,-1.1888581630918145,1.0465462169832216,-0.4292246069275792,-0.5603012079575429,0.45738856557780433,5.602204670579338,-1.5742188724342838,-2.093128001169455,-0.5959935156408539,0.4389793993150971,-0.6995829755155676,1.0930923304320972,-0.7300619284983582,-1.404775027682616,-0.1885561547349317,5.476125791739988,-1.543738757311477,-1.8989623019754862,-0.47233444930303137,0.5120556686170128,2.371250915030979,1.24714880977095,-0.15735775229885357,-0.13163932584784577,-0.11291500688353806,5.578427416222418,-1.135217148634395,-1.7051786048230482,-0.008166764038784097,0.31403288442752403,-0.16006689826464768,-0.03743559599637864,-0.18775677306630836,-0.12417647987438601,1.8939117527624705,-1.1395006011531805,0.12953755661339028,3.4487717037321146,-3.940225129127563,0.2295683962537292,-0.4643406720980938,1.1586931903784166,0.5564872737113395,0.0,0.0,0.0
57,3636.8419043574318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2664018537781705,1.2544060725610673,-0.44228722276301236,-0.004211371141700074,0.8393349577963639,4.371225261141769,-1.3947122921091775,-1.877942392854636,-0.03282103911741249,0.24520196641949385,-1.1925345376190035,1.0885619933954656,-0.4212513762918376,-0.5652130520111941,0.45012961379091765,5.626130346367779,-1.5940385591869481,-2.1303771908771485,-0.46420754638453987,0.44857750176337413,-0.6564300294980934,1.1613753705873393,-0.7305896880899122,-1.4400713130049982,-0.2753056323120529,5.517350348899215,-1.5924877456376059,-1.922077508418321,-0.3631220845095901,0.5985115043513087,2.3630465877229105,1.3059827604722138,-0.1354671035286772,-0.12340048912154071,-0.14212064528872292,5.639857407037119,-1.1161892141061134,-1.6483877566339529,0.04456420238849637,0.2992505173646171,-0.1626919434131273,-0.03802852979958777,-0.1701444687938815,-0.12752124067552806,2.1044104026927823,-1.0985228945060994,0.16341333434811303,3.52977162795516,-4.034290065921824,0.15853658243711302,-0.5436615183007417,1.2313635216968821,0.5521142095653188,0.0,0.0,0.0
58,3635.5676652522875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.212885390700442,1.2220469921443642,-0.4718800336943647,-0.05391279552911049,0.8208532704346351,4.271602001889911,-1.3933318026954848,-1.9116000066503447,-0.026737205700206653,0.252468407008352,-1.1932846898520404,1.1055670039798415,-0.4253526660016025,-0.5647553966228611,0.43837869333610774,5.553031157985182,-1.6141521548463373,-2.1460961992761893,-0.5162869547287277,0.4454555990228075,-0.6434152917371343,1.1815705383014155,-0.7273989500106485,-1.3887709986684307,-0.246767108227381,5.436542187359119,-1.6221639604767006,-2.0341793452836128,-0.34557403469804016,0.6404274809604696,2.375384982299669,1.330893774621287,-0.11965754885934965,-0.09874102241960725,-0.14827766616169646,5.570733887332038,-1.1118205081966341,-1.6320300648830601,-0.06839966773267389,0.2532176703512036,-0.16364428791270727,-0.03808359184858108,-0.17421379181285046,-0.12697302678450945,2.2591729109311127,-1.1219071500086948,0.16028734886505322,3.973917303091417,-4.246271445337805,0.12698380521633632,-0.5641667271136658,2.279241221583195,0.5654298255241811,0.0,0.0,0.0
59,3635.1028587208175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21872916263852,1.218595916273353,-0.45751252182153324,-0.04983570740260915,0.820807934371807,4.247990152008091,-1.377389125364625,-1.8764184393610435,-0.11712929293086768,0.2378668589541525,-1.2001275123348423,1.104857416105825,-0.43027819404028506,-0.5684886708749934,0.4351159082848952,5.506389529498802,-1.6183710379043572,-2.1376350079407933,-0.46489096067452484,0.441693597477821,-0.6351362256242897,1.1743489609774622,-0.7243732843784307,-1.3815665082575885,-0.21924920212011512,5.403108835853165,-1.6205285706661896,-2.0865270702125494,-0.4671041583457771,0.6348153098795611,2.3861749601995736,1.3344341955431056,-0.1321581940889735,-0.11427999346022508,-0.1496737485733627,5.491062938315484,-1.1216209024374373,-1.6439496652208683,0.08158031017120068,0.26269565761740266,-0.16436420674545577,-0.03813254386517091,-0.17519472367100897,-0.1268285599318744,2.3586788282803717,-1.127775916066961,0.15780173801606326,4.199216724344314,-4.3392443634708675,0.11369481569295291,-0.6279362628135756,2.776158084913425,0.5804049106922312,0.0,0.0,0.0
60,3633.1637757627313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.202054679204071,1.18888013550539,-0.4654031402749485,-0.05638175872195616,0.8111115877696402,4.029077683101431,-1.3616301870141525,-1.865252837861077,-0.1016017812806896,0.24270420055192107,-1.2101406966792223,1.09448849401437,-0.4421544475969205,-0.5662209886950985,0.4325942326612063,5.309491051664903,-1.6229180540542871,-2.1301205261657405,-0.5661752083184859,0.43127868973901934,-0.642915139461263,1.158561024502408,-0.7275962777954439,-1.3503105635317292,-0.16389922878760677,5.188797738514249,-1.6039963382147424,-2.053250837135211,-0.44731376948829354,0.6215116821452747,2.4185648866441585,1.3196781192956168,-0.13846952622111613,-0.10954777891426985,-0.14987528213888365,5.2728549145311705,-1.1237070625818972,-1.6589375956897887,0.006158275488655704,0.24002752333920896,-0.1651359271886018,-0.03811129471804486,-0.16089721636918622,-0.1284889613289249,2.8825635350524204,-1.1465453092265863,0.20502928335401838,4.83513307585905,-4.454824441945824,0.06774504773917817,-0.6301950332684909,3.8487857514235353,0.6667411400931813,0.0,0.0,0.0
61,3632.2244385900094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2230103003816035,1.1989784034929283,-0.4505263345480949,-0.022593931563880308,0.8141201990091379,3.819138838705478,-1.3529760465739125,-1.8474196126240185,-0.05082317397946304,0.24530029536377534,-1.2209048218287366,1.0755078290816336,-0.44057281735418113,-0.5676925375881087,0.4387657443530799,5.092575001560004,-1.6182627272831025,-2.1323779130381992,-0.5757521568712501,0.4302058740525599,-0.6826006803214749,1.1378520108898182,-0.7298601974034296,-1.3652323837902214,-0.13734990006203926,4.962436281323524,-1.5640013989349728,-1.9545540936416042,-0.39849120214742084,0.5872526039252539,2.416930780147985,1.2791402062783364,-0.14600238617380962,-0.11929092888741447,-0.14209996604496017,5.042266901739774,-1.1250004385363368,-1.6837076834893294,0.004962077036197669,0.2552988755750416,-0.165409625388594,-0.03809968561775163,-0.14982307072026052,-0.12960656404651574,3.3691174235267924,-1.1793656494503046,0.2522622920354842,5.344860548737079,-4.609236974587701,0.008454439343575093,-0.6052559554504512,4.38200338947186,0.7443343963065945,0.0,0.0,0.0
62,3631.6184471451606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2381577414638003,1.2081770452736122,-0.4430566814383327,-0.00915167580971794,0.8181277679740047,3.780001880368021,-1.3563963003835204,-1.8401002300466032,-0.04458663827977766,0.24578036265690748,-1.2128397261214048,1.0680029655917471,-0.43737738309517843,-0.5646266649031324,0.44032089851646017,5.037782708339838,-1.6061645541011451,-2.120065918448365,-0.5548212239713954,0.4332271633833642,-0.6933668388673428,1.1319675411217924,-0.7266425165249503,-1.365215005468902,-0.1457975503972569,4.905855447855719,-1.560473167396367,-1.9564761462887728,-0.3924701808928131,0.5887626107680916,2.4208174885027915,1.2714664907660937,-0.14839653088016486,-0.12644953991252494,-0.1365867863839658,4.986308942268501,-1.132668228660382,-1.6946550317760078,0.018568197012282885,0.2683031495550467,-0.16310840976619181,-0.03771060528213612,-0.14519337739760002,-0.12964069195227518,3.6913809433174887,-1.1935712119802158,0.2686545376000584,5.602566231852176,-5.000614908729037,0.014058367858578297,-0.6002116363521296,4.4740916681132425,0.7785394916075912,0.0,0.0,0.0
63,3630.7750788132616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245654767215145,1.218459486668002,-0.4448467419992379,-0.010278514419717059,0.8217117116890683,3.7884811034455126,-1.3714428161200283,-1.851802674207305,-0.050818230240757586,0.24556041269117912,-1.1931994172912488,1.0660505992665223,-0.4262147688451664,-0.558308689001905,0.4388061274599922,5.030998051671848,-1.5865936762824648,-2.1025833781112993,-0.5157496760026785,0.43768948062957297,-0.7016586069433036,1.1364700524964426,-0.7286148838504295,-1.3744870225604475,-0.1568016834799908,4.907237785062028,-1.5679643105697085,-1.98462692417363,-0.3921406637257857,0.6032527401812432,2.415919196976203,1.2810115692524653,-0.14002074131876155,-0.12432689474969909,-0.13289496807698964,4.994789958756578,-1.1394192400981087,-1.692540169114334,0.036510179951454655,0.27671758406738967,-0.15972939995067767,-0.03720857363288326,-0.13524898581120537,-0.13029320490028254,4.417238491817621,-1.1999152632068935,0.2958353835567344,6.067518584208217,-5.983046711176549,0.019064446760369703,-0.6121377990916862,4.462761316726624,0.8442609932786828,0.0,0.0,0.0
64,3630.3450125086983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2495752538975227,1.2245523810197683,-0.44786159939337766,-0.011854832378479563,0.8253669673954755,3.8461910262676104,-1.3800128610432059,-1.8651542940237509,-0.047342014642179346,0.24870456852079786,-1.1826129705719337,1.0662859663567414,-0.4188892248327773,-0.5557616691052437,0.43967860360371863,5.087738256254112,-1.574443480659895,-2.0948172129142293,-0.510610429404345,0.43723802492535047,-0.6913761809879607,1.1388997606920366,-0.7399664385046192,-1.3982255304478262,-0.14958836081780552,4.974084996133633,-1.579618987345561,-1.986899325360319,-0.3866111291886296,0.6064170855800364,2.415835883528026,1.2867414025154338,-0.1375141096003783,-0.1276751491272068,-0.13559762872074183,5.068304923127965,-1.1423541405460664,-1.692075761418095,0.044371008116870954,0.27688741154839214,-0.15955154234379582,-0.03733122527345619,-0.13435140868903012,-0.13029878057216554,5.021247730634601,-1.196207687174277,0.3017266757243624,6.405826677442407,-6.721324531233333,0.04194499727289658,-0.6011029196111023,4.249800916837573,0.8964151230917465,0.0,0.0,0.0
65,3629.8500079314617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.247143975684749,1.225063294211822,-0.4541272222133384,-0.02266617577112851,0.8274722331395327,3.864638074619305,-1.3871910922594388,-1.8793217043976476,-0.05748831908968209,0.2488493308966492,-1.1788397934073407,1.074095044052433,-0.41615315739864234,-0.5543289015283609,0.43644127413953027,5.110037406517967,-1.5708183314852584,-2.090780359493662,-0.5137536369123653,0.4339341988621566,-0.6793124025142958,1.1541639779081156,-0.7482185520698166,-1.4098067958607718,-0.13177804024056733,5.002003311897847,-1.610293183914926,-2.0345188518198065,-0.3863965153756456,0.632033456049079,2.4183680814121766,1.3071236739779397,-0.1292296342879137,-0.12263760924052265,-0.1418154945061364,5.108116460351826,-1.1424537844949387,-1.6865010769758915,0.04046430181944806,0.2696311524739515,-0.15987956038256954,-0.037399059440931234,-0.12218461156589276,-0.13176072375369088,6.0075822623751955,-1.1699184258738209,0.33893323957971555,6.850481971216044,-7.308784302638251,0.06166350240541432,-0.6037966201709571,3.821532199364916,0.9952317548178827,0.0,0.0,0.0
66,3629.3294384497876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2426156388356,1.220500341223491,-0.4547012060544615,-0.02441268725353273,0.8254350589214599,3.920979528420195,-1.3807357125927961,-1.875146234984806,-0.05854976590033583,0.2474749293119482,-1.1911174734253036,1.0772091825950996,-0.42293812682426873,-0.5580869535714094,0.4357054223033796,5.173823289019697,-1.583394538681846,-2.1013786654300852,-0.5270639846224231,0.4320104759521566,-0.677240712712593,1.1556129393402774,-0.7465704303833112,-1.403928068995131,-0.11164671790303332,5.0601039850258305,-1.6114084119625092,-2.0324624793742956,-0.38558284167193835,0.6329215494996718,2.416514204620443,1.3072402716764981,-0.1291337306321196,-0.12015239511685145,-0.14275782096432793,5.1671262305870655,-1.1382031142847442,-1.6865333609623685,0.03234536610534101,0.2670720019008427,-0.16171522169672128,-0.03762915107555337,-0.12280156779281146,-0.1318694210287055,6.21927169403003,-1.1584146311730013,0.34399152443672887,6.843355482488915,-6.997018198474048,0.06378213198804938,-0.6025715016577754,3.6902940872851637,1.017355593110505,0.0,0.0,0.0
