Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed
26,3758.528643782099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1173988742314966,1.2833967776700272,-0.3617542684091951,0.0,0.9773638902951225,5.724123317166503,-1.1075790539472945,-1.806369662686957,0.1473473759670058,-1.5380868760753192,1.4463045163012374,-0.5659503274680322,-0.4632616546779117,0.6458961273696109,6.9834231165237926,-2.2068283824086636,-2.9706974320773,0.9364684792133633,-0.8734872419563178,1.4051410267729727,-0.783096408793638,-1.2825917179608426,-0.8806927037599102,6.969990967108276,-1.4769195539489577,-1.9740186431726128,0.8669738071449695,2.239754430540638,1.6118774511285148,0.21736255812499106,-0.007454789556054782,-0.04024693476628001,7.097910035742904,-1.3270388952856251,-2.1021859072609206,0.6418038581335228,-0.13778454191789866,-0.0328682410286532,-0.133546132440372,-0.12306755864276209,0.09260910422492123,-0.32447275266926995,-0.03770769145624591,0.6813354342752014,2.301746477362702,-0.030620288485547608
27,3749.035675340325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.035412414363781,1.3564697094437173,-0.25360930930353837,0.0,0.8271528805337431,5.521729242539812,-1.2927921721951163,-1.9133086491018885,0.1102521135224849,-1.6103144019697797,1.4900752609705517,-0.4698365890326637,-0.5091640815927748,0.4726590674905839,7.128515987137965,-1.9804479019582764,-2.982429019182859,0.5774523304922159,-1.0076317860821655,1.5076599756231082,-0.6837695657082121,-1.13954424975471,-0.8383358751472116,6.894524848308333,-1.7488801778691956,-2.1022932647966384,0.8182622982893086,2.1774274142752716,1.7640214799131926,0.13808056097150176,0.0954438979739396,-0.029523185259307014,6.843899684557075,-1.3299747929483887,-2.3285842871019367,0.5966113584905791,-0.13694134508695882,-0.03067189173077963,-0.1267138622771343,-0.13238339352604997,0.1420746022084169,-0.33974795074608105,-0.022992765098408217,0.526950896939479,2.308084683342585,-0.03087532898481854
28,3737.0051136836855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053473056665185,1.2911758419726658,-0.3289500750771348,0.0,0.8326099638903808,5.543425390792305,-1.2834584844145358,-1.8973003931371781,0.17109636933316208,-1.4295281112957743,1.4656686896472533,-0.4982240680660607,-0.6506354401514594,0.581997765782551,6.973756315409828,-1.832769504219656,-3.070880134684437,0.31504286566673545,-0.8054817143062002,1.559883406475506,-0.5089321719072297,-0.9962144015059661,-0.758935153200436,6.728770456634058,-1.8158436555894428,-2.2445518184203457,0.6085060778828504,2.3871503717795317,1.616751418516092,0.16475509672664054,0.13224917349924106,-0.11921103465402279,6.9113209751482305,-1.316302571605611,-2.34817075116654,0.29437605743348677,-0.1290329021676802,-0.030897964237524417,-0.1327238948293698,-0.14549733341627397,0.20137405082895238,-0.3369831812944113,0.005313868158227188,0.38548811853702825,2.307898987574483,-0.0318110744062716
29,3725.382149094091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0909731435313876,1.187746411337263,-0.3574708189705499,0.0,0.8168350142426832,5.68150806769358,-1.2495082209789052,-1.8197733744166247,0.04788280467316135,-1.162465390356836,1.14428882016098,-0.6052235375820691,-0.6151892190299038,0.5144295235960259,6.882379419950394,-2.0523908215552167,-3.2145232219679825,0.4374963009322347,-0.6633329346007727,1.4302257627101136,-0.6294787329587882,-0.9774685275917858,-0.9267048361483382,6.666996329024024,-1.8019163424279467,-2.451439524710879,0.32755744253046265,2.4000190751426014,1.480005175658483,-0.013388263378149051,-0.08724157289322984,-0.14564173476826694,6.779548679127609,-1.2289310131892097,-2.063583771357772,0.060797668491899715,-0.1297423874767127,-0.031408373320575646,-0.13003654266233075,-0.15473890076300112,0.2799360041907463,-0.3247432160370003,-0.016973448131785984,0.21273871942225997,2.315643930328046,-0.03130287386726042
30,3719.9976403988244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0948542805665396,1.2465427671109035,-0.463361069198806,0.0,0.7668688342660348,5.373054332991045,-1.2834775913160559,-1.4739262179757446,0.19226375456327838,-1.256753014902627,1.1895174946872358,-0.667054194499538,-0.7160047852958361,0.5047490163553563,6.92994302225182,-1.7844397522149926,-3.324288425669213,0.7056294158587614,-0.3795282937979405,0.9858930982279484,-0.8962657666038774,-1.40145943194966,-0.9869166808290822,6.75525466158821,-1.6865597424793264,-2.4923044522541438,0.5126031405916966,2.502099623415216,1.1162231207268547,-0.35287032525202044,-0.21717786346666393,-0.17811987581175992,6.858486071225656,-1.1192181415719376,-1.4611523374513724,0.2046119790385904,-0.12746798366554657,-0.029749688252391153,-0.13370600511467923,-0.16366181188423057,0.3938931144013658,-0.31116782455961783,-0.015539981511762998,0.07973609012193142,2.3541966232011142,-0.03042666705398314
31,3713.8885913726062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.089825057297717,1.0855544376653359,-0.44035851006116866,0.0,0.7589162142129616,5.4245785563752795,-1.30044088319089,-1.560205258975311,0.22332328527169065,-1.297749532707554,1.0735385820128336,-0.5500043318472863,-0.751468641874398,0.5521478409979356,6.914853258894475,-1.7284432653860562,-3.2662717749536676,0.5914804830954077,-0.36906876938162136,0.973334725489918,-1.0933298734117682,-1.6787954978107575,-0.9302642099138231,6.685731983365747,-1.6630086265324262,-2.365467225239857,0.7051958432394114,2.5078091896952674,0.9856789371723514,-0.35721744409426,-0.3270376450228134,-0.23755571147158952,6.89574614504337,-1.1454172954276112,-1.2860055204897278,0.3090537806652178,-0.1332211169448216,-0.030512253297680217,-0.1348061286533091,-0.16424000023343435,0.45695993432519555,-0.30802635757713026,-0.00624239363958194,0.059859971809051934,2.3864687523081565,-0.029732486769718718
32,3705.3948268333215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0607902599401036,1.0790268305166786,-0.6594101092385088,0.0,0.764773428416965,5.668001984654684,-1.2386338939183774,-1.9272452833898448,0.31286180052759927,-1.1235419795887216,0.9493102554551659,-0.7041346560266751,-0.7272044243090393,0.6308967302884235,6.781154588743351,-1.7556000094589015,-2.723494875237533,0.3661517316468593,-0.44004846729413905,0.5484898378426655,-0.854650588640413,-2.254558383946182,-0.6759896679920074,6.780044661690334,-1.850848366531852,-1.8161486528310629,0.91064730645974,2.5093329813623906,0.9406674603938782,-0.46559272600190665,-0.39684145492439904,-0.041832807111126635,6.7649228404914865,-0.999420523690597,-1.3497545469857317,0.47550667493460735,-0.15260742302490102,-0.03521856262420629,-0.1424051951906835,-0.1607351357294776,0.6643841637609931,-0.30514828714090775,0.04826037843979773,0.1453133070523182,2.512300149989791,-0.02817013772495236
33,3704.547728837754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.018825272334285,1.2495061338043112,-0.42335721905850915,0.0,0.6053486752822086,5.479152067611417,-1.4383971084506137,-1.9194678125296896,0.31666593958460626,-0.906231946892754,0.6692692551731017,-0.5131645960426978,-0.8432244746401744,0.5037184120848903,6.892901249808287,-1.676041980420098,-1.6717868668901006,0.7655982890413644,-0.5078649668039924,0.7036773779233296,-0.8850348479259744,-2.2839828414337093,-0.5588489328164232,6.778707110150189,-1.6010468297399199,-1.1592278431358194,0.6204539683928003,2.5363896304737676,0.8353408392607262,-0.3628516172634332,-0.1747609171873219,0.020661207451647526,6.932423319261866,-1.0367889394226164,-1.9962921251284227,0.2428511220386155,-0.17287149279411085,-0.043820053151688965,-0.154009461091986,-0.15278674105790993,0.9673914394014496,-0.2882510877434487,0.10221775278903347,0.25333749796139116,2.7023305732046565,-0.025967578915578174
34,3703.0157613164056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1813027962571456,1.35397386692798,-0.3757528313554151,0.0,0.6874309215373952,5.480731506087812,-1.363133692277179,-1.7595145125085285,0.4666430255118734,-1.141747767885899,0.9598255405865612,-0.26076650231217785,-0.6276489995991932,0.5033436352004118,6.846919054528743,-1.4743447678212789,-1.2551178105174183,0.34807773932514463,-0.5750177825506044,0.7717163188793371,-0.9179861629917152,-1.6028347513674672,-0.9010313614688628,7.0112127612081325,-0.9229379981473776,-1.1860779893395603,0.20585773465027563,2.576523268920133,1.4194486668388073,-0.09907250108635435,-0.30742747336940296,-0.16487212317237898,6.730738892543637,-1.1389879464324453,-1.9140301999404485,0.214002498303406,-0.18698345142755596,-0.0448208577111828,-0.16233652700325932,-0.1458991166961065,1.156754917762202,-0.23999717579286894,0.0627219378041217,0.3456002394500454,2.829217273215094,-0.023600108799683165
35,3698.728817620898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935751759979577,1.5161083599510323,-0.32359755582010474,0.0,0.6740107252738263,5.680320961893874,-1.1961353680139988,-1.7902069084920258,0.3820031915424533,-1.353568770762727,1.1797148716631676,-0.27973445511051653,-0.3778546076070486,0.513325074077276,6.809980671394938,-1.33130074314596,-1.472463876529673,0.3808413737881149,-0.7944040902743252,1.3180586155360994,-0.750769311987455,-1.1787978966283954,-1.0278374161315127,6.855026661230005,-0.9429024534963161,-1.1924802381835096,0.24309971709474656,2.587460617162015,1.5069031200512617,-0.2940520395014484,-0.016010845179081468,-0.2676506331783243,6.681278649192321,-0.928536209972494,-1.4653345774951654,0.10527663469658821,-0.19028716503741103,-0.04344256728064734,-0.15980833853938695,-0.14363222926308308,1.2063825786843463,-0.2302958021706111,0.044103993203054276,0.3863219239102426,2.868621090438124,-0.022616237548321916
36,3693.747344038354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2868815170979953,1.527344789806507,-0.22217174351084396,0.0,0.6831431786694118,5.599823556963552,-1.2705912089158962,-1.7824876031897867,0.31025681074112677,-1.3280207194825384,1.358824003588088,-0.060183423537472774,-0.36439921970928846,0.4120984671117714,6.7713861854146025,-1.518624299185515,-1.7677958048983236,0.4884410601319351,-0.8644982731957405,1.4025931198638766,-0.46520703568732114,-0.8032806182441035,-0.8889503451042995,6.820545068127896,-1.345196844520253,-1.4257152168920246,0.4593647017707485,2.404441685975435,1.5519321667231087,-0.012070488994645578,-0.06195846731297721,-0.2395997539475644,6.851762264002028,-0.9300617670361325,-0.9872618642113467,-0.04543858800287762,-0.1857843586729921,-0.04269328880565273,-0.15948271093022115,-0.14225023570440123,1.203948055475542,-0.24685927200513685,0.07347555551230042,0.3981664418643887,2.8803524363706408,-0.022993065211263645
37,3682.753058109526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2538278511951826,1.341719023667856,-0.355889532949836,0.0,0.8170825773458509,5.597527345481748,-1.4211561767959975,-1.8420278755810857,0.517405042099544,-1.2888378428800085,1.1815475269078441,-0.3289607956164502,-0.4175412542320079,0.5040076392839575,6.830847127275747,-1.5571517684270337,-1.8995119855264904,0.45235504213809385,-0.7654699031923616,1.391026608011862,-0.6042676162271576,-0.7619428790159536,-0.8734076420299534,6.775105181735844,-1.4867960283266766,-2.061631040699075,0.7265153932063131,2.1685432363692083,1.473353641574988,-0.04452164476886116,0.059155533302005216,-0.010029700275566905,6.941756606920872,-1.0744089203148848,-1.0808283638840748,-0.10254852594458033,-0.17819450433043726,-0.04096616296469872,-0.15622539735159366,-0.14162347784538337,1.1511018328576823,-0.2513987802984652,0.062107478271483385,0.33623693053066794,2.8522298131795405,-0.02329118144949059
38,3674.747851806118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2070597641084264,1.1760466814691977,-0.4231958615950307,0.0,0.7953875493120687,5.6349487566838325,-1.3319311107751985,-1.8768563409101748,0.3724959409552516,-1.3379154286138124,1.0782245535928974,-0.41153036013936706,-0.5002672326305276,0.4712622427201504,6.91136395867356,-1.5595579788576213,-1.9990851786428632,0.524687753998774,-0.6779012528443349,1.2318048850923733,-0.6832963800294928,-0.8852286411440908,-0.7068641277581516,6.73226186047255,-1.5409317617667915,-2.339451022483326,0.6866457573954347,2.3556814646585407,1.4468270167017394,-0.01376027348577566,0.04971717076521102,-0.22622697818770426,6.894985289245939,-0.9852647278082444,-1.30751680524521,0.10337054864463277,-0.16694278892523773,-0.03753137512055834,-0.15397589104169787,-0.14472929620115244,1.1092313499033863,-0.27230402741848325,0.09163949404312859,0.32783070613922694,2.8212036015570647,-0.02442115097180292
39,3671.092049297489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.241375189620804,1.242100424391359,-0.3738250825800801,0.0,0.7890975213166687,5.645865735363133,-1.2870418821871326,-1.7671096495610803,0.23187081014305577,-1.2517505429398605,1.1297774089028207,-0.37165508439723394,-0.43073280380038403,0.40963192547674504,6.863859688781751,-1.5958231508159673,-2.117380012191574,0.4131064349882175,-0.6100323006303596,1.2376306626982863,-0.6601599556967062,-1.10930714266948,-0.7558287273392192,6.752346976810972,-1.5245023139004201,-2.2257710667992305,0.5894984681207829,2.4410569315334563,1.3179036073730788,-0.08073214631000138,-0.05279384689257279,-0.20656805404372944,6.894514352498218,-1.1615350730929048,-1.4748089954238561,0.23806639592490264,-0.16222311483005533,-0.03754323834992382,-0.15323057035756613,-0.14595695560598734,1.0937309784745446,-0.27218270696087576,0.08640714186538773,0.30079572612218514,2.8031451742017905,-0.024919495838702444
40,3670.1486888288814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2635709770924546,1.2371879512632349,-0.37121723878674695,0.0,0.7991483027651363,5.657419219643542,-1.285037425559872,-1.7264230767376871,0.25763446445693894,-1.2911740170188553,1.1305023679448292,-0.38504770556939455,-0.5315024863582952,0.4303661543672364,6.843353046613994,-1.5900963574663018,-2.198018136208471,0.42276638386636867,-0.5872780200078871,1.2351845476045828,-0.6582008841115604,-1.1528424071240773,-0.8364242272762931,6.728030702530088,-1.5370924066949296,-2.0612222715299704,0.5712426604154897,2.4108219514987743,1.3342318157295878,-0.07779148678506748,-0.15015600879593538,-0.1867598046048047,6.8719210648330336,-1.132539463890651,-1.5591227272872035,0.2372952149723916,-0.16116719443106897,-0.03643034532876911,-0.15234966127697805,-0.14592342391334798,1.0971977986136519,-0.2662599320342995,0.07229285544986587,0.29139741574746514,2.801929550872534,-0.02506874559740518
41,3669.6765840109465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2334400544638306,1.2257821901407207,-0.3995519691956615,0.0,0.7869163265996653,5.612545937756008,-1.315192132337274,-1.7737285355812025,0.29192332307390567,-1.2393966162314975,1.1408571804689744,-0.4006369118709683,-0.4946826781737862,0.4014417211087032,6.800014428946436,-1.6029075326415707,-2.2492609973365134,0.41833388442646385,-0.5604146484951705,1.19515456295647,-0.7326487068825904,-1.165199957092855,-0.8422469278406228,6.7471671537077045,-1.5149691998554606,-1.919350398645135,0.6218258506742018,2.4368008914253507,1.3729861010634667,-0.08401827318146651,-0.12622747133589907,-0.22265245420430727,6.854515101737146,-1.1085739130424903,-1.601540926248013,0.16997045479234857,-0.1604403104702848,-0.03664690479681927,-0.15308680078271697,-0.14673851893678266,1.1189476003694745,-0.26429106989932016,0.07527305907601145,0.2796703907073917,2.8082105537194377,-0.02512531516707824
42,3668.2431064247876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2269443182004514,1.232782062920332,-0.3741687221619525,0.0,0.8088603830572773,5.487190242422396,-1.3570018331448777,-1.9902683405737924,0.3212775094425292,-1.2622428288785472,1.060879298284871,-0.4021317795764729,-0.5154540908318435,0.4354294760795299,6.721749723235556,-1.6062035102297434,-2.217858086387708,0.42756958574612236,-0.5266080925020064,1.1048926454472159,-0.6640462057263741,-1.2773024101459258,-0.8928091190808578,6.701104787111134,-1.4914669959769036,-1.849359284666587,0.6003691608190265,2.4498185335778264,1.2597592299505274,-0.09023838094282537,-0.05518211336446567,-0.23996589207321545,6.758542774649551,-1.1128147659413883,-1.6327343263677307,0.1872219136025626,-0.16111844777376239,-0.036262874248647006,-0.15363973414313917,-0.1481026768829976,1.2234721269243944,-0.2529343488635193,0.07608308662229593,0.23530583783616366,2.8458801430579084,-0.024513543057561548
43,3666.474816262093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2085020800203354,1.2435652856951371,-0.4529316242716502,0.0,0.8331220200105524,5.372321014868277,-1.4069748927944508,-2.0319512536276982,0.3003736961892678,-1.1756843171353182,1.067350134802382,-0.48622600197912313,-0.5932179874275488,0.4623534151563078,6.58112322245681,-1.6043060254524018,-2.0538264024258224,0.40976230851683254,-0.46787406740413157,1.1576879945459742,-0.7199960639979349,-1.4185300127578186,-0.7369412240348309,6.52173692928045,-1.5817226605330537,-1.8468743698973697,0.5748486523509078,2.443048874830202,1.2579288130744821,-0.20746117099313965,-0.13532931198719766,-0.19078310985185484,6.683640944105225,-1.0696379040713673,-1.6903966862704047,0.3221964732050875,-0.1633779726644695,-0.03761744029130369,-0.1561201577082945,-0.14997508524831296,1.3938190930527479,-0.2510772187372917,0.11700406419419793,0.18242059488204773,2.9081416110981873,-0.023859540832789565
44,3666.1538096784425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2734341608397437,1.2369053390066942,-0.4478091455562445,0.0,0.8620611039983153,5.3893910146992905,-1.3486657425913087,-1.8905594068059959,0.23515396521714654,-1.2196235823770614,1.0425742931472652,-0.48112422636250124,-0.6052230465799215,0.49963501442612934,6.546907566267588,-1.586977414791497,-1.9941466312770404,0.42245479033839267,-0.506283414118613,1.125270324036192,-0.7260338367630558,-1.4909564187653233,-0.6450545029440045,6.487441568471513,-1.6133605424750292,-1.882287396335713,0.7056633665395085,2.489377294949707,1.247441128024368,-0.22317129467867308,-0.1484728192995421,-0.16755877129399033,6.532704623589508,-1.1224417019837067,-1.758458375162915,0.19780293153774817,-0.16505944883691617,-0.037701465507514964,-0.1564958403891924,-0.15023394177639365,1.4688759925838526,-0.25226075069031295,0.13647464637479198,0.17441438807427176,2.9275531553398055,-0.0238278063209219
45,3664.4511060518444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21472705112172,1.116582310696857,-0.5399433611805923,0.0,0.8356950816702121,5.280661538056727,-1.3820348412058565,-1.799412108898599,0.2302082979409481,-1.257538035968413,1.1032256082536143,-0.416205572819233,-0.525731665410427,0.449900031926437,6.516141566354592,-1.565841985384191,-2.00513658912073,0.48463919849971526,-0.42285463899135467,1.1990760266438472,-0.6863629923005914,-1.6666676758277938,-0.796050662166863,6.430751619538446,-1.542990602039173,-1.9331199785434403,0.563663133364139,2.4096243872446697,1.3526195031139028,-0.12932272156303495,-0.06115729222616298,-0.22121652302778244,6.4866203763528825,-1.1014784197523224,-1.674690090606157,0.16413147580398102,-0.16750147830111295,-0.038543146714720804,-0.1565940048572328,-0.14508744723258293,1.6989157262855898,-0.2266482995063021,0.13784228675904103,0.22106009666918158,2.964139915061735,-0.023070018566176825
46,3661.720715332127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31168873874708,1.2651925664395232,-0.404768933731392,0.0,0.8749702475647201,5.149579505536657,-1.3714417137112014,-1.8652490472817125,0.22208332440065165,-1.2190126560890295,1.0750163648750148,-0.4196724724132015,-0.5709060477364606,0.43089711222496435,6.423491639896264,-1.5136804140636637,-2.0748413683870006,0.4837146698522571,-0.37667088967950796,1.1467596696789393,-0.8162815248747605,-1.5293267893439866,-0.7943749991538438,6.3760192522622985,-1.4196276051637742,-1.929081124182677,0.4856657901378795,2.3800386813038577,1.3307222937934409,-0.12928875615348592,-0.08185613278669573,-0.24205669072123598,6.440812619643216,-1.0801049969007943,-1.5918878376146144,0.2521866054108676,-0.16996641180932548,-0.039942088411615145,-0.15865701198328683,-0.13933299507769342,1.9598189131381263,-0.20566255852423804,0.1641672754469572,0.27073809984231423,3.003416724104403,-0.021851868085618984
47,3661.115931339361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2778102081599436,1.186348010417448,-0.44616446141379335,0.0,0.8866347786632264,5.041814849580822,-1.4347246773941187,-1.8896222722336293,0.2979281406619971,-1.2764328353501309,1.0737617165218785,-0.3887465200262202,-0.4661808929528937,0.44189354273512566,6.378969911938169,-1.5339276713428591,-2.073948397766157,0.5252824994948855,-0.4123972640436796,1.1540360236773046,-0.7938492671901615,-1.3107448655741474,-0.7979311609844375,6.340346784197296,-1.4178640951695516,-1.8932956879581246,0.49575007987149544,2.480637170302746,1.1796536745248987,-0.23413019392035828,-0.24151243527916788,-0.2399666913523167,6.369463312478262,-1.1082152073710292,-1.6206096906221363,0.3292673653801986,-0.17000283889337875,-0.0396427663182433,-0.15858524019723175,-0.1368565891139562,2.090939348585202,-0.19653885784372938,0.17731778294266784,0.30038472009951406,3.0227619902656118,-0.021566554171917912
48,3659.957949078001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2729565002761607,1.2043196373355802,-0.44876027055621626,0.0,0.861235122548994,4.924890283875798,-1.4264916972768107,-1.8844715527316385,0.28940044871617887,-1.1874000027026326,1.040122235503161,-0.43219428234054863,-0.5591779847401278,0.38727395559419575,6.240201852543859,-1.5424616506344806,-2.022178826236183,0.5072199918324454,-0.4003697662078099,1.2188395191775874,-0.7283314922141666,-1.240270293658392,-0.8941647018973831,6.240289498955644,-1.4698660769636094,-1.903078427272729,0.6346066890571964,2.538331461517699,1.2195082159228838,-0.21695086959378343,-0.22145744526328467,-0.3102208043668946,6.226438173585773,-1.1691336122468359,-1.5954711183573376,0.39473512674279976,-0.16755229689827408,-0.03959443273850691,-0.1568438387957938,-0.13486372442354963,2.238409374003418,-0.1818261514353531,0.18100549011295444,0.3135156858004307,3.061377183865107,-0.02111128317935677
49,3655.8831371512765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.333316999505799,1.3149215497058635,-0.380905191368703,0.0,0.8917450928979261,4.567204213849321,-1.4338522220396301,-1.9400048277140642,0.241684527828135,-1.2511270566436266,1.1175520149106262,-0.4090077093314078,-0.5211275491366145,0.41724060364729604,5.799307785511696,-1.596715611565076,-2.029719663854665,0.4206333338089048,-0.33487192731060644,1.2252789659737657,-0.7746553451324378,-1.2387831197709924,-0.7867718110216235,5.727604316137464,-1.6515948319912082,-1.9557320624647605,0.6445485313461056,2.453548464343645,1.324517721484785,-0.1280295471012289,-0.1066839416302182,-0.26964908059318926,5.8399996161828245,-1.1477846756707701,-1.6035981563287016,0.31893073636271574,-0.16388035123044065,-0.03766239269041901,-0.15229033069752107,-0.12763815403945797,2.687610581189446,-0.15798105967181145,0.2430884590423112,0.3517837876489376,3.193918834924732,-0.01970668367540825
50,3655.257597617959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3229479036825627,1.3244119533122545,-0.40909461800303676,0.0,0.9206357509731093,4.232158679786402,-1.4518955726711043,-1.9872090263567639,0.22964009139421424,-1.213372890989423,1.1266680739130033,-0.44756663883787884,-0.636047564923793,0.4282896344804402,5.5088481868732275,-1.6218366774157644,-2.1712396717952873,0.3836489477005053,-0.5930848369817681,1.343364311209858,-0.7101854139057406,-1.3591535011660987,-0.5520235664515273,5.588348893965595,-1.5136457170335929,-2.0245576992534944,0.6031570736100524,2.390564445647551,1.3702407082832095,-0.10138576029149415,-0.12171281677782333,-0.22019474954476137,5.589312360360822,-1.112448369410652,-1.5841372989470255,0.22416506302317102,-0.16484001353688804,-0.037437996261266135,-0.14744871621144584,-0.12367501442197452,2.9542136398086583,-0.16126405407757893,0.3069725640888383,0.3770467506420077,3.2684720389220945,-0.019092026041794677
51,3651.664722420325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3211897421411325,1.2731538839042533,-0.4342424868269418,0.0,0.8876569020259024,4.051963189198628,-1.432564244463595,-1.9496792407431849,0.23360796388054947,-1.1890215142029388,1.0849714489070414,-0.4431301328028852,-0.5881706993121791,0.4446681129537887,5.255771148747512,-1.5773605784068419,-2.144768440608424,0.3996642960017769,-0.43711140963767725,1.2087416853865653,-0.7495839217093635,-1.4520716764487824,-0.563922117129258,5.216225786227168,-1.7262444103675691,-2.0966117692149484,0.6962498307487259,2.4027694672605064,1.3229123007854504,-0.14674098079533315,-0.13606113699728434,-0.1929581881372615,5.2892301677210725,-1.114197260184498,-1.6608442641578214,0.21447453550061374,-0.1667737919734185,-0.03892041319637898,-0.14409214624641514,-0.12187887148863306,3.4198186335361456,-0.12306802083491149,0.35536563100751795,0.36947044746971824,3.353244024948904,-0.01783938094757316
52,3649.608602255074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2868219517167594,1.2361981814960574,-0.45768826610680774,0.0,0.8355006625587202,3.882778112585131,-1.4128450353741022,-1.9207293431421386,0.24817748039787002,-1.2045655885372417,1.0729362084551908,-0.44397102085137796,-0.549085143946259,0.44863144735262794,5.075444386399139,-1.5952110183403931,-2.1210476660671795,0.42962986736643294,-0.41208552149099237,1.1511607599693954,-0.7706671746789393,-1.474655721033277,-0.5833949049090562,4.989292181194583,-1.749303566876767,-2.0949515500445686,0.7010685144044561,2.4159758490228542,1.2586695889993105,-0.19017166826446988,-0.16398405075847286,-0.18691102449475155,5.0842391057259695,-1.106833205260665,-1.6540374059043244,0.21794845714644293,-0.16680024259257265,-0.038980026805601364,-0.13828658368029717,-0.1213679082967988,3.789882863721066,-0.09143005641834405,0.39613352738656427,0.36265745516602504,3.3955775940227197,-0.01681623998807471
53,3647.3068033122836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2364080391728374,1.2012737482174618,-0.46860368198529134,0.0,0.7692434272923399,3.596685928570038,-1.3802116555644568,-1.8857893231210179,0.27066523384122826,-1.218796432396662,1.065234200010173,-0.42957154489775295,-0.5196849186557992,0.44628039213703713,4.800333449897581,-1.5789036948006718,-2.1010123761551753,0.45184866117742517,-0.4615864839857481,1.1280610453202478,-0.7598259888970812,-1.427871505960499,-0.5355828551651883,4.6872359876510865,-1.6796078677000266,-2.06302164211128,0.6743369486812282,2.425770875338319,1.2367375460825376,-0.19161138223609903,-0.17535277237124208,-0.17430262460562668,4.795512015692544,-1.1141616612774214,-1.6641977969072677,0.2387060429934595,-0.1681307287040556,-0.03962105175793775,-0.1291230098351986,-0.11919482474409533,4.506488053969905,-0.035274819972114735,0.4905286844809528,0.37583323949931885,3.4663885013925166,-0.014687239666323047
