Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,b_walk_cost,g_walk_vgvi,g_walk_stressJct
24,3752.656846828863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.204915870291191,1.367556747477199,-0.19673745556594063,0.0,0.4790743222466712,2.4244519701569813,-1.2986325034711372,-2.466727610515207,0.0,0.442636871176081,-0.9411297775539569,1.2109040069651247,-0.46000116371201033,-0.2835918230052174,0.21735474825278642,3.4042402219174455,-1.4528562983167337,-2.4734128412257066,-0.7062800932559866,0.7333254588500706,-1.0880722376613865,1.4764558693760976,-0.3663078885937564,-1.897247571808431,1.0428121674871116,3.3810053408568503,-1.1846068780663994,-3.0635420182457422,-0.7477908037534643,0.9239225580112328,2.024742344494658,1.2140288254848015,0.11002408024548627,-0.16979585942723963,0.046996331377986145,3.2658956481063486,-1.0235977343138458,-1.7569833744815395,-0.13628081988091434,0.4808514536203024,-0.13440985702439928,-0.03845782335541826,-0.23253400597498655,0.5655027005691692,-0.7547065074001005,-0.2642544631192233,1.1500924084951407,-0.1321548148574446,-0.2451958090049063,0.27322994554929364
25,3739.292884571285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.167518295490617,1.047483276636238,-0.2388803919000347,0.0,0.4821630394699871,2.546633536112283,-1.296101077528212,-1.7415750950984732,0.0,0.2257562545386268,-0.9165550454332766,1.2261203499118634,-0.3679784318275371,-0.49751702973991546,0.16678586180282362,3.3922903757537655,-1.439597720009377,-2.4540368016425687,-0.5790831737018731,0.5783475658324302,-1.164560585669952,1.2833167569772819,-0.4469871625030115,-1.9228349655537076,0.9178494746900212,3.4817229884922587,-1.2351013795974108,-3.169600615410036,-0.4476686284496832,1.0040403511915579,1.9300408370213054,1.215985218380818,0.06060587598937202,-0.2534853552884666,0.15837358929430334,3.2843654297196494,-1.0686814523601,-1.7478113220636462,-0.10954013136471613,0.5727298313422821,-0.14486711274420166,-0.039847850270677686,-0.22644499124597114,0.5826306171814555,-0.9147475440008641,-0.15490727242016433,1.109786528001368,-0.13070676602076947,-0.2424976859625352,0.3872520893171981
26,3734.104792515835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3165433686103034,1.1231934639487204,-0.5580055967984714,0.0,0.8822846910104437,2.4201915789351625,-1.007941949660286,-0.7476077335116853,0.0,-0.11197914571537332,-1.0494369857451649,0.8963252136358515,-0.6927755957799718,-0.6598063472942335,0.4627229359755133,3.5843714119904724,-1.500274889431587,-2.401593224068539,-0.3969578526239731,0.9193849726452495,-1.1245050017677687,1.166437156419704,-0.5556215984393708,-1.46944672465141,0.8765636039129875,3.448713301830752,-1.2939768586737286,-2.84138875407978,0.10530850367444572,0.738935358804929,1.899298254832892,1.0499247369608304,-0.1340418103239534,-0.41492963744330114,0.316560800959201,3.3811953706839124,-0.7894307311001876,-1.795117004846693,0.19325758003795201,0.12430869402611106,-0.1539793708555514,-0.038706086367140735,-0.22719506103399828,0.6117555662055928,-0.8780399658626823,-0.15312818448297894,1.0066980846552611,-0.12728526186299613,-0.21291704612854973,0.6863322159141143
27,3720.8653608774434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.457766949692387,0.9296337677096498,-0.29595761002272974,0.0,1.0940546250477092,2.684195728188527,-0.7388676959002474,-0.9114801817486491,0.0,-0.16965133745052918,-1.0830950398663342,0.9374360583408733,-0.5174982899286528,-0.5281541763361263,0.4206253259838152,3.756401378683341,-1.515241039231925,-1.6698475509621322,-0.1759230296453918,0.37718710820545764,-0.9549024219990772,1.1809472918435295,-0.9192559272255445,-1.0433197270324661,0.7363302110858525,3.563811816132936,-1.4623320806468536,-2.1845195439058736,0.5248445053398616,0.2983395126726677,2.3256214560302126,0.8934467951795723,-0.3947023848734406,-0.36505829880216384,0.005790055842998187,3.640947618735399,-0.7422793853814033,-1.385473665699932,0.7713831190137743,-0.4011613141926769,-0.16286884385995395,-0.03983139670324793,-0.2178095230755459,0.6478265229260943,-0.7479129936617547,-0.20839181972532828,1.027219724695575,-0.12537885775674498,-0.10388008537815335,1.0952967775440483
28,3709.6782574734143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2293520670058644,1.1320985085078568,-0.35663150696084733,0.0,0.7948687933432884,2.7478617828548724,-0.960370091235705,-1.0247578524705367,0.0,-0.029843613783123446,-1.1798976262986158,0.8929972613010373,-0.5642654479212902,-0.5119458282705236,0.4452605345478786,3.9511284551854025,-1.4315949619345734,-1.4156059854874878,-0.08918955801621488,0.3232626615202779,-0.8891450183703085,1.0266408105759126,-0.8923322936549845,-1.0487132841173783,0.522634617627685,3.7056464115619265,-1.564520280724238,-1.848927686544847,0.5182152053083687,0.08596781723687258,2.374822206722447,1.0075448487752554,-0.44601463199598673,-0.35651071887423796,-0.09381632284481657,3.739249678296624,-0.7952951852781579,-1.1248548196931718,0.8988722259926033,-0.453128107082513,-0.1642874228227316,-0.039248117658282525,-0.21538058201014557,0.6634366069082118,-0.874445819164096,-0.11810693956870967,0.9511961336432151,-0.12491359865820748,-0.09107367336850442,1.2406223485481278
29,3702.977463292257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.140281304210424,1.0502944614188903,-0.34242190602768235,0.0,0.8132626201963763,2.68823166792306,-1.1282554804953997,-1.1643021391544057,0.0,0.06052667077525223,-1.1680430843176894,0.9022931131959688,-0.4946499492836097,-0.6921408401748816,0.45372304246196987,3.9894353930880393,-1.521485388374853,-1.3754608927263363,-0.07414705282069234,0.4570298543204435,-0.8338671191909216,1.0727275214252003,-0.830726134578558,-1.3026849880950349,0.2573546810603525,3.8003646153749018,-1.4640590984947113,-1.5334505723186265,0.3201131358229604,0.04714443107062922,2.292868733580586,0.9628400616865984,-0.30257321824970373,-0.34717159489333305,-0.1352064730515461,3.979823746135273,-0.7415954562619596,-1.0259437195785912,0.8537577202980412,-0.3529138699984556,-0.16223634910568938,-0.03885474634474574,-0.215837305253208,0.67770388655688,-0.8355345941377345,-0.13065047931813303,0.8218294065594025,-0.12426951843339337,-0.07792363008405179,1.331149006990306
30,3695.784781877724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2091794507244082,1.0570182320623511,-0.3199066477325411,0.0,0.8750903103469767,2.7065141585431842,-1.053331471286865,-1.269218783598085,0.0,0.14514533848042271,-1.1092780912455815,0.8026757576115148,-0.5826260823249491,-0.617311250161462,0.4396973589803926,4.045142786998466,-1.5689148387546756,-1.5402371414069758,-0.12883633149912554,0.3294014769220365,-0.8030556093622693,0.9535771236729584,-0.7384769293586491,-1.608690673080351,0.03427981317342341,4.00007527994587,-1.356371753895328,-1.2838128133331839,0.06483642300414205,0.09986381731274963,2.2291192027570688,1.0541415171904842,-0.363665896928163,-0.36721123242194253,-0.15514531660022512,4.0918055065171615,-0.6460910598129548,-1.0003074492493378,0.6785549068557337,-0.2226476248602888,-0.16609650131632214,-0.03912110407942458,-0.21749648872165914,0.6981534929049305,-0.8263713812231201,-0.12078128316382176,0.7638830621444487,-0.12467778277159161,-0.0732406723882803,1.4085486183746416
31,3687.320023444996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.233740602692505,1.2232082198652996,-0.46857565912512045,0.0,0.7162293733100277,3.1956039285680022,-0.8522168329988276,-1.36424330291519,0.0,0.05014344670388721,-1.267034942233697,0.9183694129277408,-0.44874433588157037,-0.6865334053280238,0.4726354341235162,4.371437347404964,-1.4372880686436,-1.979695222966753,-0.47094551609510826,0.3249394809171515,-0.5331054296471702,0.7395860832003714,-1.153225030249461,-1.691830213452051,-0.3099458898081724,4.307469583048273,-1.1819422794527532,-0.9330304774923794,-0.5323382002462618,0.22735930662937767,2.3590841106688254,0.8641488940838524,-0.379815675607494,-0.13641531282219044,-0.20250989068268904,4.342409568029923,-1.0282678664966636,-1.2252747369574635,0.10671404967047227,-0.10950427979064681,-0.16435801821892684,-0.037877824335290806,-0.22688354310312997,0.7536725099702452,-0.7716835079593277,-0.12372819827078965,0.5565433704506264,-0.12594770116904816,-0.07137569374064483,1.5615924385593427
32,3680.0497854371233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1987051483395716,1.0956480844639755,-0.4101016263820313,0.0,0.7310525245542541,3.4407469164790525,-1.0619952504130907,-1.4337963154935127,0.0,0.01265375253465613,-1.3017025796057342,0.9214122421961013,-0.41069190461391747,-0.5927631789853062,0.4661986306692803,4.512182723765101,-1.585689983096772,-2.0491011685078977,-0.6401507762340296,0.4437008819853228,-0.379958576334061,0.6443655271514912,-1.1536959569885257,-1.4388929498741636,-0.3247043680335527,4.397555354204438,-1.191218667378735,-1.0018034434543772,-0.7109667321823543,0.2240899994474693,2.4135977337469083,0.9969733198243509,-0.3662491552012117,-0.14162120585740445,-0.26637690455606733,4.403108793864235,-1.0474543781211374,-1.3893021424836065,-0.1649977473685652,0.019489927326529655,-0.16264165035072328,-0.03705465210348465,-0.2362637713353188,0.7799434643035674,-0.7607725349183289,-0.1124730221879501,0.5191470636311191,-0.1275945432354092,-0.07667308604438339,1.623439716503431
33,3676.3432803371043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.080371945798377,1.0631718089413562,-0.6418902745935096,0.0,0.6244649255736833,3.3601233904711916,-1.1512508169406426,-1.6471297313425268,0.0,0.4038059399113072,-1.1948678223815603,1.0148225144826242,-0.32223351808807865,-0.5439564697404191,0.39515531233367523,4.594809700301135,-1.7046272695053348,-2.1294679062959303,-0.8907087451972648,0.30230924644977064,-0.4726709153324524,0.9717912262637085,-0.7324589854153926,-0.8672532284440456,-0.20238607491739125,4.510963984858902,-1.524537798200491,-1.689993829723498,-0.8691195054113523,0.35656859769850013,2.2972168514525713,1.076329979282484,-0.15285434045590798,-0.17408030446010464,-0.14495131949529472,4.830974670349979,-1.2251743793952161,-1.7834823373546589,-0.4298273791567693,0.25138461030543513,-0.16265381811151108,-0.03791489156785893,-0.2398927093145138,0.8411255728157188,-0.8146735027584182,-0.07579969191989014,0.5968315277759639,-0.12960324387542918,-0.07323555203168403,1.7429780259371193
34,3672.345263978539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.062043005614378,1.1074171758590496,-0.5996910386563818,0.0,0.6785527763834909,3.349191690836684,-1.2644501593501585,-1.7799072983294169,0.0,0.35118380290847967,-1.2764385126891757,1.0111323903361669,-0.3711470664875852,-0.626710008292139,0.4697468387565111,4.62413361280228,-1.6208660579116705,-2.178981537935506,-0.8739525011479441,0.25903815471850505,-0.6114839324077161,1.217422027330809,-0.6033181339048912,-0.8168453297546163,-0.18569901119903237,4.468567975014954,-1.6514579932908822,-1.966159549676847,-0.8757997372867347,0.5040712294200663,2.2811563338870897,1.1834491155751066,-0.16990642655168947,0.007423067879005402,-0.12940710005181247,4.773663633504593,-1.2172380046157953,-1.8063230446782481,-0.43012854551168445,0.359189943179042,-0.16379810591161437,-0.03732016718969095,-0.237672842422668,0.8660966283633045,-0.8300672823447346,-0.07482741421676878,0.5642233808401066,-0.13128058316773158,-0.07223642178862805,1.7845813750045991
35,3670.9837239944445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1357522252559793,1.3070635716035377,-0.4879721828584547,0.0,0.720083728826506,3.2325463904424923,-1.1445898383707516,-1.9653065673495544,0.0,0.23104534860413056,-1.3238697861854427,1.1651680705535914,-0.2969108422893575,-0.5354037718393667,0.4550714491088843,4.503415771957592,-1.7738715770208453,-2.2908258016183787,-0.648987067645799,0.4812172953479117,-0.7121254643289324,1.240257543056562,-0.5629878936569779,-0.9078475547457472,-0.13646292241254615,4.454070358775069,-1.6799169769637834,-2.248909645716793,-0.7699210889485315,0.7257149823125568,2.2541267264108167,1.5300508011992913,0.06757535058306235,0.1123617473272971,-0.14502464322699485,4.6319180750921,-1.3608569153825085,-1.6829197564975018,-0.22890464341016054,0.3993744801361203,-0.16500506435289541,-0.03701256520714329,-0.23577699100488295,0.9066695576524124,-0.9464733361273738,-0.003094217590474832,0.5417006593735514,-0.13383468662255787,-0.06875632558375634,1.843678493524221
36,3668.5620400180724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1264207456687063,1.362476145353158,-0.3977119830881807,0.0,0.6992873423122294,3.1992878372056595,-1.3136763762255548,-1.8967665811182803,0.0,0.3414892327951272,-1.2867430137116846,1.27519607759591,-0.22384611365368384,-0.4320735247331335,0.40989129899317556,4.433833311850264,-1.7498821487264855,-2.5026444235479763,-0.430002627941536,0.47124031379479075,-0.7105818609613992,1.2616663248648299,-0.6415839658546578,-1.0856417758192363,-0.027863023949503463,4.447814211723698,-1.6562106265091832,-2.164863711625785,-0.5984272652353757,0.6740554724218035,2.327767314688632,1.5914926449620899,0.05303591896669711,0.1361220634879281,-0.1620186885447011,4.630820582626058,-1.2221629703153476,-1.7778657584398958,0.026966467457614995,0.29599226865906975,-0.16208056683954533,-0.03703366844929785,-0.23427988099983052,0.9408748546577037,-0.9812220307468795,0.015887385846071238,0.5679407068170698,-0.1354150233031937,-0.05944154904768773,1.8779996354523119
37,3664.882084538932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.134748991129863,1.1980277351681672,-0.4900351288019323,0.0,0.7615570305536031,3.377428456494082,-1.2795258798846643,-1.9994874178103343,0.0,0.3558849725867467,-1.2596957763284242,1.1586585719260687,-0.31597952040562094,-0.5109597509605401,0.4309111876264653,4.524119212628719,-1.6774446260090505,-2.43664429638085,-0.28030341423244265,0.4854034749786062,-0.7563449013995757,1.1898770952908155,-0.6049551032879642,-1.2900446593722084,0.10867932010916151,4.50420379180426,-1.5918985917543036,-1.9491572984116823,-0.2966919483361308,0.4804273411211842,2.38108664395603,1.4735576109672965,-0.017814527695210733,-0.019936374033929033,-0.1311891220149166,4.60919388425653,-1.2383460391051961,-1.794684120129992,0.19539378721874398,0.3792461775590831,-0.16399518721245238,-0.037825016855244656,-0.23538346771912913,0.9904997196368772,-1.0462733446957968,0.05995274447842042,0.601051690181681,-0.1356900234905822,-0.0702677372520916,1.9161507538683205
38,3662.0954963033673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.151700196054531,1.261371785832955,-0.3356128947173511,0.0,0.7532000285246148,3.3846760747058275,-1.3601050269848423,-2.003759591910654,0.0,0.25732779756139623,-1.1937912443917011,1.0460607792572767,-0.39341249753711155,-0.5198273176342179,0.44347276923283546,4.620142679151964,-1.6893099618505159,-2.2478302726738386,-0.3359080214334919,0.4520429186768804,-0.8094163444418521,1.071242962098803,-0.6763219580185132,-1.321605654935196,0.1472824221612355,4.678706453770526,-1.4736239152470552,-1.8107149041622421,-0.11637855365974006,0.5974227135953951,2.318011502706604,1.2590582699948016,-0.11861787120904245,-0.05056592226021906,-0.049911992044110204,4.72605545348931,-1.181799568901544,-1.763392460084583,0.18966529889459535,0.4366491301522331,-0.16642719290707259,-0.039007026573629484,-0.23570172202838172,1.0501060569148932,-1.0568296213421902,0.0743717812172656,0.624839985373881,-0.13394818915508386,-0.07705875710860291,1.9631026892770218
39,3660.153821476637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.181877917376794,1.1660135825571265,-0.37349922993327667,0.0,0.7668997375500862,3.425585578081942,-1.3050254444546918,-1.8555132113026738,0.0,0.28035138149552863,-1.2109785892719251,1.0757884931047694,-0.41488342397798034,-0.5580990066330839,0.40831401993260874,4.817513167053624,-1.510124447959775,-2.0980183379068964,-0.45991386150875085,0.4813488922766631,-0.7668245954395495,1.0885796783744002,-0.7765282738787671,-1.3425644410661788,0.07704778118025675,4.820134618452348,-1.4662798204894971,-1.7640544272124934,-0.15887569678348964,0.750001866543288,2.3190549053232803,1.3312840618449604,-0.14617605465583192,-0.14460499592912543,-0.1771078634151792,4.789510525937187,-0.9649353354610348,-1.5655506894245745,0.0803407674957842,0.38231650649889265,-0.16555564276897378,-0.039652315569358665,-0.2326548874124174,1.1325266209838265,-0.9924469947603716,0.03987739799675818,0.668608934795807,-0.13191384936659617,-0.06564743052340191,2.0224618581342804
40,3659.7983833377157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2325161268290126,1.0974901375339015,-0.4606543854977639,0.0,0.8300905251877739,3.718097575823486,-1.3227386128281697,-1.6339775229366054,0.0,0.29455833369621465,-1.1129025101420202,1.0993149572456424,-0.4613893616320717,-0.4312560764553723,0.387845684339201,4.847239331867938,-1.5897417285937787,-1.9949174148565303,-0.5515940410592071,0.47313621758483715,-0.6992556470224023,1.1967157815734994,-0.7185270252923778,-1.442459203662642,-0.12958359014149468,4.789662014607295,-1.5359451804296171,-1.8419446004715925,-0.46126224295685747,0.6551849151037576,2.2408315199559565,1.2744778012513056,-0.21498774032080697,-0.035857265706155536,-0.12557657363042626,4.755183833637487,-0.9625089619028664,-1.3570872586017362,-0.012762475187416675,0.1594117078898959,-0.1698439898613561,-0.04161086990491115,-0.23025665763135714,1.2277924940991825,-0.9795926118368489,0.043517088085952005,0.6012861397780846,-0.12840635341877107,-0.06749754809826819,2.0838010944492034
41,3659.424629310215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2662867224471395,1.1174910196493772,-0.3227743725237992,0.0,0.819930035784133,3.691825668789857,-1.320086861364637,-1.5763853447630718,0.0,0.19489909816481565,-1.1215120085021384,1.0411654070119467,-0.4378224002483821,-0.5109291536923954,0.3902526580368137,4.920054222963204,-1.540025151572166,-2.025139308453724,-0.5465913088120715,0.4129967739753455,-0.6204716347100614,1.1405513378646759,-0.6221699748294625,-1.5034498861984555,-0.15068271549413126,4.77532850593941,-1.5507572387257116,-1.9841395582303591,-0.6502244883921584,0.45839889882298884,2.2646297533776307,1.235155535149345,-0.14633085182426886,-0.08007291834328377,-0.16099606752318749,4.741361404397129,-1.0149887298499425,-1.398495712479165,-0.0025476497129675,0.0887003562625145,-0.17103329982877946,-0.0416401149983157,-0.2300680454355544,1.270676895960867,-0.9580789509626475,0.03437061674315857,0.6237072657821758,-0.12731668074874325,-0.06388834479104039,2.1071890990293793
42,3658.4730220052984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.214991071567483,1.1441538190089795,-0.3744234148438141,0.0,0.8006090952654887,3.6498944564633886,-1.3049081691047504,-1.6406119413073434,0.0,0.11256199181320274,-1.098299632249165,1.0608246175800893,-0.46626551680650086,-0.5200493422942605,0.39319239452516913,4.906435006578328,-1.5421930753319089,-1.9978506601307386,-0.5248032167072834,0.39851400235743195,-0.5774413989147422,1.149065109240189,-0.7124943926926953,-1.5315408549038632,-0.16091093199790624,4.768449758489963,-1.5135810551743794,-2.0688117690417918,-0.7494202916414356,0.39120991539566136,2.3108439409341943,1.2626776983809214,-0.19885179481173684,-0.1333480036104083,-0.15075903188803866,4.769134285717627,-1.0038566020556328,-1.5651004436430416,-0.010844949398171747,0.18041735917537216,-0.1701414410796307,-0.04157183968230017,-0.22862098838165945,1.307139862090376,-0.9662658085079603,0.04021060169716108,0.6157513895688626,-0.12707526425927634,-0.05305483435185175,2.1309969459585187
43,3656.4497065558135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1984775923048656,1.132789155645856,-0.40158484743853695,0.0,0.8184512916449724,3.596634871282483,-1.3632271300273882,-1.7218222618086436,0.0,0.2851815278787613,-1.1255366906052704,1.0120290213400194,-0.4915007416970336,-0.5977408791102933,0.43206127571243585,4.912603350555093,-1.5980247774849266,-2.0410183276761638,-0.5614114960058477,0.4341767888231438,-0.6327777907510089,1.1124455771562332,-0.7946320858699032,-1.5151561711547494,-0.040857134159412806,4.814996201310721,-1.5114998746338673,-2.044590301043817,-0.7279757900664547,0.5030941267097301,2.444808702394508,1.2509745295653236,-0.23311039249559623,-0.16036887015958345,-0.16504282019982325,4.735968775065371,-1.154823449077341,-1.7038142443085957,-0.04680546592290727,0.2418180004519384,-0.17167938278195685,-0.040790452226636485,-0.22722881420471,1.392536265107601,-0.9637469323378236,0.03831093460585656,0.6452867533226699,-0.12755974004880447,-0.03777507454662429,2.1832393446039617
44,3654.7436491005137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.182889011239278,1.173933476148709,-0.4088993282171108,0.0,0.7917026830924409,3.6947026543464276,-1.3341247627607837,-1.8199649022004625,0.0,0.21570321558816175,-1.166964623544933,1.0175621003903077,-0.43607203776100545,-0.588748748970347,0.44661414777158975,4.996126627650223,-1.609304266293536,-2.1334019801229043,-0.6151919622006052,0.45303185503782867,-0.6244130580604084,1.1062317151150567,-0.7516774444761434,-1.4672859566352483,0.03002151458362262,4.8538026148732465,-1.7143467366613785,-1.9250198919165658,-0.5365004516573229,0.5769030464896595,2.4298897816865344,1.231823739922336,-0.2215960554121864,-0.19207243729291149,-0.14020316340964145,4.970255806687035,-1.1095580614178655,-1.681507243996306,-0.03140526579986512,0.273321463788587,-0.17070748539720002,-0.04010718971180888,-0.22699128956184228,1.4909048103857212,-0.965951327641014,0.043762099489746756,0.6320066872951173,-0.1275256611548325,-0.02074435041300542,2.25771802614606
45,3653.9040282344295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.196711391573267,1.2020930788680155,-0.42169698298064084,0.0,0.788657492037466,3.7923992232154418,-1.3205170058700961,-1.8420825376052496,0.0,0.22446523620110195,-1.2163229882684445,1.046874218126424,-0.4179319585054004,-0.5890669656275588,0.46149138798438377,5.072553305370006,-1.5956629824521693,-2.1562057147845946,-0.5213238929102482,0.43107057869785764,-0.7088842443849608,1.160218645821745,-0.7395783248242199,-1.3481904731881553,0.02095282690427437,4.99070574447334,-1.5341150866132924,-1.9340899554095303,-0.3901628153750144,0.501993454193696,2.3620732658035,1.2877545577443974,-0.18533030273767526,-0.13348174636089785,-0.1397989013768903,5.115184752222115,-1.071546182948673,-1.625971546538147,0.005871498782857504,0.2601662371096968,-0.1717390030726653,-0.03989416544858901,-0.22777281745055042,1.5563057417332522,-0.9739766189951315,0.05526104676455801,0.6135190926350554,-0.12712205389231715,-0.012476804948327636,2.3052541056656723
46,3653.4397311195808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1954613575989828,1.189155547006895,-0.4345862884706105,0.0,0.7850109237894445,3.875227680538876,-1.3212198845017291,-1.8626376800027593,0.0,0.2231930731448232,-1.2624698210493093,1.066279166155429,-0.4022671418681185,-0.5522294293987763,0.4705469202854734,5.168213159950142,-1.5921644348355946,-2.11670531561901,-0.3955088240905833,0.435584576823691,-0.7252958050747583,1.1719092246511702,-0.7009556209360197,-1.312948657653918,-0.0251318945004523,5.087202594547808,-1.5579094150168102,-1.8894344984715634,-0.34465262277213377,0.5880329662767645,2.3367351034941795,1.3262193405069806,-0.14127075747315576,-0.1070943245109182,-0.1319290797783113,5.162480549219121,-1.095816096858724,-1.7600127409896928,0.11530699634146312,0.2572508217370794,-0.17262871487148326,-0.0398781227365077,-0.2265366860304487,1.645249246132432,-0.9511765117046072,0.0481780462922212,0.6076519171156396,-0.12585050830155003,-3.772193691257454E-5,2.359109554188526
47,3652.6587520961107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2355312501396005,1.2739404614655905,-0.4202374603443599,0.0,0.7917310919136542,4.0373854570688605,-1.3430229760387453,-1.871575371177635,0.0,0.28229444526913805,-1.1757861588968326,1.0910482186927768,-0.44361841309265937,-0.613967636301106,0.42467445733653286,5.292814105365606,-1.6219762220016456,-2.146122563163365,-0.3293051120073593,0.4594904355025456,-0.6614275242979688,1.2280436626687785,-0.7566453440576008,-1.2540272392607958,-0.08269426154791754,5.2062820851710265,-1.6308806370142044,-1.8773796817801685,-0.220050562562853,0.6053054808550045,2.363139360835407,1.387079916234251,-0.13795684917894546,-0.09119002202865928,-0.1628763317282629,5.289965104059799,-1.1505601117018065,-1.7794362720802688,0.25537382376509943,0.4232074650283427,-0.17241141741730065,-0.040362091865804056,-0.22230639594668314,1.8622344605855865,-0.9214148180113321,0.0435720849589064,0.6225767010466612,-0.12366852438518497,0.03747572610576261,2.4945128012606514
48,3651.4895436890774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.199620494895501,1.240053975309566,-0.4740336186265245,0.0,0.8071625514885059,4.168207147079954,-1.4018574340522358,-1.9693529776036554,0.0,0.31609133120486016,-1.234387209706895,1.1342192883613669,-0.41016180073737557,-0.5301405763349992,0.4412970859668816,5.522390732927536,-1.6431422905034727,-2.1933482612290813,-0.3933269994343367,0.49978069188808255,-0.6330657913249643,1.2026733619776935,-0.8130732954099266,-1.341282406712158,-0.1608453045362593,5.409553581907641,-1.6280780457418478,-2.0364281857867574,-0.07783138460758518,0.6100558362995044,2.4408184659631313,1.3157444572366435,-0.19588377233977758,-0.13242982781920792,-0.1560239687585442,5.483178470477354,-1.155461558035927,-1.7265602455359716,0.24431954459899155,0.4099894815928461,-0.17274819142486078,-0.03989468731068182,-0.21332719913360787,2.1711169039338096,-0.9225254927800531,0.05785188628638805,0.6382028496001177,-0.12106524802477586,0.0905951663007078,2.6907988878414546
