Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,b_walk_cost,g_walk_vgvi,g_walk_stressJct
24,3835.5655694470624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2764645233759215,0.9829199135306999,-0.48480052993686784,0.0,0.8015396676190015,1.4342846866971148,-1.6599151460187955,-1.9206908133058853,0.0,0.03407537424035739,-1.169451577725188,0.7464756831117033,-0.4493385361591266,-0.6258593489899139,0.43009861196023735,2.6645903471279273,-1.557605950298398,-1.967991747577005,-0.49141376696195394,0.5887046590869499,-0.8435644954713385,0.919840396445717,-0.42107305608246365,-1.4960120428503465,0.12320738006284371,2.5869855227244574,-1.5898898240008494,-2.3508022303171505,-0.30813903899246464,0.7017060711779827,1.9823589116858547,1.0760341223293897,0.12449146608289564,-0.2427346244074267,0.2921843659341009,2.2016549023482104,-1.00180983025805,-1.3834066080588325,0.15243091098943204,0.19177019656613228,-0.09187555882782816,-0.02800589367005809,-0.32927818393068276,1.317545696435199,-1.2850981777115535,0.005068066427385937,0.22762881548281236,-0.06804116096340661,1.2245195847955694,0.38613641630086437
25,3819.69144516332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.194279257856376,0.6374318173463525,-0.502230333042785,0.0,0.685890337528286,1.5888031436096561,-1.5720768250605173,-1.5792610942513539,0.0,-0.05523451230571566,-1.133266945865475,0.7871807269199832,-0.6520710766522038,-0.6283825153085885,0.5419410038242016,2.7513177965069713,-1.3477887811711193,-2.059310777141877,-0.41708848021100486,0.48875140651574417,-0.7392230807114756,0.8445061139256592,-0.49873854232683307,-1.7123613970660663,0.1462590104584627,2.7383954706098517,-1.3588719854244722,-2.0449781199516277,-0.006399329237609164,0.7014550932371082,2.0442903417716325,0.983331344267823,0.056155500385433696,-0.06813476758092973,0.20985256048776751,2.587137066697641,-1.1078181827518545,-1.5377681387103461,0.23900342212294007,0.3103549938890111,-0.0941702543969386,-0.028895435637891605,-0.33913338642045143,1.3776969692402725,-1.1488350401165601,-0.07430101513434866,0.2519283322083762,-0.06946900245370458,1.2251417821704118,0.4375952475156722
26,3798.767447532856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1950038731893526,0.6490301718835307,-0.7128803668487891,0.0,0.6860872978599648,1.6918292371958998,-1.279719104515649,-1.3187837414986887,0.0,-0.11054722056716965,-1.0563458293653964,0.8550490628883104,-0.4027331317640639,-0.6521924741314492,0.311653182029364,2.8026538912288026,-1.5486610391182507,-2.2981065191303762,-0.31669758225454137,0.35632022346745496,-0.7840490111936769,0.8677102271466431,-0.689223384770713,-1.9201140264866,0.2020767351491479,2.874555299111134,-1.1998263913522567,-1.6119317298077287,0.29850684896161983,0.7385937345073461,2.079933089324493,0.7539542848436581,0.08689536124336901,-0.05477243777283634,0.13031353849868466,2.7307212225256845,-0.9792525466463962,-1.6837387320351405,0.306290911396411,0.43007495625074943,-0.1074466646470293,-0.02978394744202833,-0.34928181911408085,1.4665425763464686,-1.0184202242396057,-0.1906352062817557,0.3165168341182812,-0.07034963268660847,1.256008882486513,0.5197473042600169
27,3773.464049453933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.369759731896752,1.031571147761801,-0.6456971170965025,0.0,0.8844331695329183,1.7970850342821716,-1.0753183044156387,-1.3910454295409829,0.0,-0.029337464688566753,-1.1200261104401725,0.9366990409761237,-0.49151197297549715,-0.44750468507026336,0.4304457904013923,2.7945040055227337,-1.694233755986346,-2.4798211004788193,-0.2389587773429404,0.5294618445896779,-0.5585523691959865,0.8106634417913869,-0.6603325502810953,-1.8698460119241807,-0.004973564716452161,2.9456962732070124,-1.1019095875436702,-1.1812439956349472,0.45009936542404294,0.6912485960758571,2.183895389777786,1.127337549012564,-0.12537105553528072,-0.34866798826023243,0.025093641413375403,2.8055220788257804,-0.8771611066345865,-1.6118863263875138,0.3384690175317671,0.459996571825021,-0.11960635922990144,-0.030274160250079268,-0.3641316719420711,1.577044440878118,-0.9321761957201267,-0.2012324607046214,0.3068810740016292,-0.07238710993700834,1.2742477519929658,0.6330164124934239
28,3753.385224508914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.420778204485552,1.2272910904177292,-0.24720898331573615,0.0,0.8859156752492893,1.875164851737963,-1.2222655610360096,-1.6972987701733497,0.0,0.20722257671439953,-1.302082821448075,1.108423879354735,-0.39927843985213807,-0.6113235995723547,0.34986298191527787,3.0526316541873304,-1.5000451507214148,-2.4162579015507033,-0.21374890007183056,0.5787961874279096,-0.45817578896555056,1.1041136345392815,-0.8534886620717884,-1.7018095937053943,-0.34804552677178857,2.989451821808668,-1.2147587265561561,-1.1199452884221068,0.31729240509496204,0.5843602432118999,2.177561974429335,1.118862886364598,-0.2071592613056374,-0.3638300504775783,-0.055930423568424634,2.8435561689722504,-1.0655242951289114,-1.4968658967934212,0.3951373806122288,0.2778306413612725,-0.13573033881105614,-0.03159225609808418,-0.3667633300088743,1.6713315824713966,-0.9245715773979409,-0.18175524158355735,0.27197882986951427,-0.07251157257804322,1.2608008593112805,0.737789626365791
29,3750.336604682279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9761251456217173,1.5495342993693693,-0.30566763615144754,0.0,0.39009061452018357,2.013567123324511,-1.5816442918421556,-2.293181169333168,0.0,0.6355641233782827,-1.164934585702924,0.9710488345951613,-0.3423161883636466,-0.3312291955684627,0.30677544391567774,3.4332315322796445,-1.5866378362093307,-1.8197849793166534,-0.36464738914829675,0.07735341844659926,-0.3561741017665351,1.1363503860295143,-0.44249812609417905,-1.3373260474270587,-0.2468802069246879,3.3126240141273926,-1.6103478356764023,-1.9841872663773468,-0.2027367022072143,0.4744987798530372,2.1750247242337726,1.1846793711646264,-0.11921441611516041,-0.22017546717772643,-0.1283069371005493,3.419696984985813,-1.130864448811558,-1.531068516500402,0.3776662765741983,-0.020730354768051684,-0.1479934803935326,-0.03469928428336739,-0.37620763654656214,1.8089781739755124,-0.7770894168026491,-0.2844832732243349,0.3242028670314664,-0.0744926854269615,1.266572835211429,0.927916945926488
30,3742.096046047456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9566715368846268,1.2350770163321794,-0.3251423995635538,0.0,0.5052704631027362,2.1264656552831207,-1.4766093255210109,-2.4095992109305757,0.0,0.4999156314762259,-1.098456019179083,0.9699330836814504,-0.33150821464788455,-0.360202359858114,0.2647689280381994,3.5212995219115766,-1.6412332872110842,-1.5919936079458665,-0.44771955591455465,0.15409836084294679,-0.39507409452364967,1.2493945118438126,-0.4222959511762613,-1.1939140673925952,-0.18309277770224794,3.371479044980782,-1.698179882889589,-2.436437800462752,-0.4549300371287423,0.5486907564282923,2.169127859358734,1.2904963293222533,-0.13156993755396773,-0.19846940302949417,-0.19491724725721657,3.5981018741472197,-0.9702493623893726,-1.5576498184385588,0.2384178143809284,-0.00468403005829978,-0.15342533117745055,-0.036598628287396566,-0.3762217400248924,1.849807820029763,-0.7744437502236146,-0.2888732137038241,0.33702776367111176,-0.07567807901760537,1.2771898137149909,1.0026738183919068
31,3740.133530045391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0681296603869614,1.3463922517599614,-0.766643525236766,0.0,0.6448753494697771,2.336512058315429,-0.9666722322836272,-1.859380343506892,0.0,0.21686217463442203,-1.2539704005596524,0.8554824766383373,-0.5574160867474862,-0.57530099998433,0.4208745102613781,3.7763737194142024,-1.4375292104217183,-1.6318709313118884,-0.6037923042756639,0.21156908465325333,-0.516515664080928,1.3439691626202346,-0.5234720578131438,-0.9851781941110629,-0.22519893774791244,3.4900963744622095,-1.7733249197714709,-3.3442092499890936,-0.9559490148480896,0.8663701583462711,2.117710025079886,1.1381446502277917,-0.31736568730873327,-0.06402480743542541,-0.07564007937907397,3.7338549143565003,-1.038967853041823,-1.4068895868060434,-0.17534350237727114,0.00360389858868637,-0.1624184315784131,-0.03598544957751081,-0.3693469231145436,1.9104479809195551,-0.94260888567691,-0.16683244506854722,0.30528498702182855,-0.07570531050981986,1.275931338460188,1.1691463770013977
32,3739.3703548910735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.244363692179994,1.3153545454288462,-0.4312791594356573,0.0,0.7171877670682179,2.568363743385745,-1.1671852998467187,-0.8731620685052132,0.0,0.14653556768595655,-1.156585631705918,0.9931309705320392,-0.3609751550464635,-0.4242319868560541,0.3435280447081509,3.8040839695340334,-1.4878815023067467,-1.9812801501931845,-0.7446515434755678,0.24212323847708328,-0.5437435409101894,1.1343904306158115,-0.707720835461227,-0.9548321837584718,-0.11963996297827095,3.6328307039103183,-1.843824643136373,-3.8330655627059143,-1.2461760616549795,0.9964451850869159,2.2910761955037504,1.0823537571258108,-0.3264208938007091,-0.25785210290115446,-0.13471435160656023,3.914062712631057,-1.1326245924411937,-1.2516748715482213,-0.4940569470939127,0.05589971848925793,-0.16481688788143548,-0.03765002938532304,-0.3619627656110737,1.9416578817731207,-1.0902219635598098,-0.057766896304492665,0.28886969873450946,-0.07712541353709874,1.292542117296559,1.339451525231655
33,3729.375012097523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.221086871866161,1.2148083237702816,-0.3210298793543149,0.0,0.5730501728467269,2.742447717683987,-1.058006712707214,-1.1293254355930769,0.0,0.08976252227336806,-1.2958611421952801,0.9208652407674084,-0.27863365940036977,-0.40037749964033653,0.38348004939846936,3.933069731835365,-1.5112058545977483,-2.1350183847065356,-0.7450753851357513,0.5257928896398865,-0.6685446062210099,0.9461287630026548,-0.6850777014502045,-1.5459236812562738,0.01788292461884236,3.6770157524590807,-1.9998565967852993,-3.39364846379212,-1.0721465096869285,0.7033788195955997,2.4662520021357266,0.9756803375734241,-0.30664710210132473,-0.2836089324852986,-0.26776857960233047,3.866734592759441,-1.1755407055054985,-1.3319413659630057,-0.40450753723777216,0.13691107446417466,-0.1644267569604017,-0.03644527300228241,-0.35127089045198023,1.9338106417803351,-1.1702461495619825,-0.02542480355689438,0.29359957838336387,-0.07833041070946496,1.2972775170158246,1.4931365583901235
34,3719.908827838329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2197568163992227,1.1089818724882867,-0.38592023522178054,0.0,0.7660113107456684,2.8028074506471956,-1.1806633653835488,-1.4448972665975781,0.0,0.1737071900380447,-1.1953102273815397,0.9661895492045142,-0.3458113812503565,-0.4743915615059669,0.46564724225696275,3.8199770354987646,-1.5400633775770252,-2.1545752912309943,-0.6832011853420474,0.30605155451834976,-0.7707497840131977,0.9802730495006204,-0.7981431874161312,-1.9306153854743078,-0.0010233954350524974,3.7454642503631446,-1.9995932438844681,-2.854843180887939,-0.8634341109622538,0.6241443383921361,2.3232876429976095,1.0494528917634616,-0.30010597859884075,-0.3428735166493247,-0.09666797082174305,3.885333682784792,-1.17749045267024,-1.5476118327702097,-0.26828902301270213,0.18103027518285214,-0.16622584705347734,-0.03760624898315555,-0.3437131481615455,1.922205001219789,-1.3139549825481733,0.0798545439773676,0.26674653828074674,-0.07712753331136993,1.2819579235635896,1.6227288591858795
35,3719.840032571243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1233005552267823,1.2342076807728362,-0.4192821827055958,0.0,0.6087078988633836,2.5748994637663563,-1.315023467713288,-1.5058524371864017,0.0,0.40277162645567144,-1.1308255333722663,1.0267490604070546,-0.4892778799494949,-0.7228552539562958,0.4257222820449066,3.906549376357739,-1.4829431641309194,-2.0479076753719276,-0.5235184770442813,0.5247078709442208,-0.9988892413084416,1.1024007035397627,-0.9936939982185564,-1.847915483906503,0.1449513589145692,3.924289298113072,-1.937091791132081,-2.355220174818559,-0.6105968623787387,0.7658472831707042,2.1747652863827684,1.4958743176383493,-0.14450569236831307,-0.25035797582713537,-0.10550373929316224,3.9261912506926,-0.9908651508105193,-1.8373284795622464,-0.1706762177165172,0.27960580689253745,-0.16227171154870051,-0.03773100877813713,-0.34116990456790103,1.9068674257884555,-1.3345642614640294,0.05785683200300906,0.30011755667512746,-0.07692133645632972,1.2817043824375192,1.7472501869065344
36,3714.832995995987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.196394349846406,1.2986554758309827,-0.3340623835954254,0.0,0.6950995783838012,2.683618485138202,-1.3551753931515644,-1.6390209723509133,0.0,0.330878173817338,-1.175792576251077,1.060589263092848,-0.4396995926868982,-0.5934432829820193,0.44839289418058664,3.926725252392978,-1.5496945827489066,-1.9562050917183857,-0.40019682396856593,0.5673017722473697,-1.1210526450010954,1.1748947573444342,-0.8720788561172895,-1.545532366978632,0.1573971326922988,4.025167222372776,-1.8339807333901716,-2.099318702893154,-0.4246159161031928,0.9056187573988564,2.1512339563766734,1.5523699519270209,-0.04931574732715577,0.040688234803988976,-0.12603409120425393,3.9098538948698365,-1.112149174131846,-1.8687625190422181,-0.08666214076727262,0.3535394399944341,-0.1594746113803624,-0.037485107609104125,-0.34522385722145355,1.890746649658384,-1.308411061767424,0.031649043183977474,0.3156657260367444,-0.07688273507285763,1.2701794588639468,1.8425626849152223
37,3712.1497078469924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.26859391072031,1.1377904126353355,-0.3819151642099923,0.0,0.776441838755262,2.717858051110291,-1.2225387689295018,-1.7801900817060097,0.0,0.3290796578644288,-1.2739756118168577,1.1649910960527157,-0.2965443176219806,-0.5119853907486341,0.4584733742686063,4.101052542530927,-1.4056224075195527,-2.1011143902833043,-0.3303095559103688,0.45947126540329586,-1.0980388106682653,1.2831140624275863,-0.5766873785213298,-1.1195925608005317,0.07845240684079488,4.129119517800271,-1.8837955249726064,-1.956408015918321,-0.2115349937583606,0.7542739107560957,2.097817556291291,1.5766533138071843,0.07134783589446353,-0.17668175642400855,-0.1033662879925248,4.030998942608265,-1.1609454009367035,-1.743271758791601,0.10388189882608871,0.3439953760462023,-0.15286527167380015,-0.036652867432182996,-0.3518881294169311,1.8615397256371857,-1.2283132023433339,-0.032113352928816064,0.3309431973602367,-0.07570956020028068,1.2501943842239247,1.997406354731206
38,3709.154393678335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.234023927783479,1.1354264993251377,-0.41849936103456464,0.0,0.7689610624972897,2.825911762333131,-1.3281543229803643,-1.8124511854598948,0.0,0.2921656327191975,-1.250669419331718,1.150461337475912,-0.333574476136105,-0.5274805529185564,0.475582695813336,4.095587380597156,-1.4626162987952744,-2.2049839224222163,-0.3539570376930005,0.5216100748923176,-0.9874880523964327,1.3927812415762122,-0.5016091020090021,-1.0448015551611582,-0.03144659160083414,4.070460073979721,-1.8639081430519993,-1.9795889373763953,-0.18411170889210032,0.5904184572577158,2.08530392351941,1.460086482864158,-0.03644160848751399,-0.2022685084947126,-0.0963429997614979,4.092565963761512,-1.018111371915261,-1.7405207611191598,0.17737197638250435,0.29356449324297484,-0.14872575757885878,-0.035717456293621164,-0.3549285346553953,1.8455258020073717,-1.2047188486588987,-0.04765048317688528,0.3266711704257098,-0.0749232619394962,1.2336587091319526,2.080277580923506
39,3706.0515854463747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2353544836376926,1.1442541816540621,-0.4293579043572822,0.0,0.8162990166029662,2.790835095650493,-1.3381431982605014,-1.962417040455869,0.0,0.2818138413802879,-1.0991797205038216,1.087112281306217,-0.3887479846747942,-0.6025447983359185,0.41808792571626413,4.044573617011201,-1.5021884104494996,-2.2661088026055496,-0.41468331198277786,0.5034952138172941,-0.7347072741318286,1.2401886184961266,-0.6643527670654725,-1.2587317159095583,-0.09557623296403667,4.039191211889335,-1.6884303227546231,-2.1652720436125747,-0.2775270489406384,0.48769328112900606,2.2077362014086153,1.4465493019616347,-0.053727738783973494,-0.1786508067577074,-0.1650348700659306,4.032788753098486,-1.1190650831935838,-1.699148297828922,0.10913688048367723,0.2142411145965577,-0.14499619275561024,-0.035789510180015395,-0.35948852299987905,1.8241161828138996,-1.152172970653479,-0.0802022205728527,0.3297661743868382,-0.07505519711592423,1.2198548788205206,2.192662430543273
40,3705.1207649187254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2010171927822206,1.13401287454801,-0.42529561529532894,0.0,0.8496540188254065,2.6400639156668024,-1.395310043869515,-1.9777034117057224,0.0,0.2526882891109208,-1.237054071664155,1.1327364844330505,-0.3396675789486178,-0.48797478224623353,0.47938858283315977,4.076756109902364,-1.5070921245564353,-2.1668748920974017,-0.45362276285471215,0.49676115871666315,-0.5726246854545032,1.143649481314361,-0.7226081996028346,-1.5124597081540503,-0.170611030104811,4.010264841002119,-1.70700579222518,-2.202653985725027,-0.4173339002025065,0.5793135150570259,2.242610935264424,1.3374989503990196,-0.11595167310262694,-0.21443124780743594,-0.1331426632328873,4.019113927404623,-1.1282288131113727,-1.8229077357975156,-0.03379464694357598,0.28130392485439565,-0.14493906801216297,-0.034737004953752176,-0.3613694068177609,1.808062216147472,-1.129112759408327,-0.0871678199492277,0.3226811776651167,-0.07476271202347672,1.2106230775628912,2.2969212352844055
41,3703.5968495463717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2042657223006468,1.1490096678545196,-0.4454801457203593,0.0,0.8110692771649369,2.7859097120737584,-1.3651859594611462,-1.9210383499835497,0.0,0.24990145654865464,-1.1587243036407304,1.1015543723268995,-0.357301771464298,-0.5250077711254306,0.43652100729044985,4.089120518631916,-1.516209422251068,-2.062120257018592,-0.5212064956724642,0.4679639869097839,-0.4890045994052552,1.1527920156313913,-0.6842935938376503,-1.6124142120330152,-0.24098183774100465,4.015983873156651,-1.8599767921102313,-2.087322318692288,-0.533176158764474,0.6465590742096339,2.2993731735090543,1.3059965158275366,-0.1424087390994041,-0.24733040886194826,-0.15948831373376088,4.049755845905172,-1.2152650641563751,-1.8391407589965099,-0.11710222308681559,0.3798639425834717,-0.1454789575830418,-0.03542746693495225,-0.3608163473405238,1.789467209849101,-1.1119868373986217,-0.08691517704742543,0.3133123709740529,-0.07508954384105207,1.195166527186101,2.4155199094272284
42,3701.4915420717603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.248441107449596,1.1178267534649877,-0.3832722923682451,0.0,0.8512526063069968,2.8649875880310764,-1.3308946927387837,-1.8522937714153795,0.0,0.2558531910145965,-1.1518974491681213,0.9482821623279363,-0.4089881833982377,-0.5690202535872567,0.4651771209072971,4.144511562066914,-1.5455672592827354,-2.0121642697473954,-0.6050760558173882,0.41958612300572795,-0.554819229602179,1.0424196834040824,-0.6497684364617985,-1.5818909844791347,-0.18997080170403796,4.098478344396854,-1.8358529318887853,-1.975036784861799,-0.601951202907204,0.6287196995345165,2.3043889002303266,1.1738845211169422,-0.15318915352749254,-0.19537837794060497,-0.14131104600558822,4.113629517102368,-1.1522764536616503,-1.7588348932422535,-0.059945428185371866,0.2361275145403368,-0.1512853186843561,-0.0357320314603841,-0.3608240090209037,1.7546854797262028,-1.1192569500160467,-0.07573485176110108,0.3213611319717919,-0.07585785713667713,1.1828669467803503,2.6325018817560264
43,3700.636965523378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1712118814205894,1.137787217196279,-0.5021457155401,0.0,0.7778748904680247,3.109385268675798,-1.3138458996706475,-1.8408454688954274,0.0,0.18647353329191568,-1.2035872880996992,1.0503051524466136,-0.37774138575377975,-0.4132391137518192,0.4220526583444355,4.228774724375538,-1.5302391998294027,-1.921349300814994,-0.55385393662239,0.38111856039341047,-0.6349388722002737,1.0255458047881418,-0.8190743642900318,-1.529366971383688,-0.13852262931548412,4.244092058937754,-1.6305988501574358,-1.9548259245875792,-0.5772026983869649,0.49496349003422974,2.3155367996263636,1.146210251360956,-0.2673265170368281,-0.15464726779360852,-0.13671544378289158,4.249531024095979,-1.1037959687417682,-1.5082985450381783,0.0011241668841970656,0.13615397210634556,-0.15719137184039184,-0.0365299180367383,-0.3591916408366199,1.7052257325654752,-1.1540030388632425,-0.04238598013462424,0.3243004271967589,-0.07700812340921759,1.1587800403058748,2.9309786643807527
44,3699.9043668951335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.188881920034812,1.1907139068390626,-0.4422622369984903,0.0,0.7752561640210072,3.1069896480417256,-1.3132202590614428,-1.8296490979830324,0.0,0.15610285059872211,-1.193248800457903,1.0461831260040455,-0.38746255298049775,-0.45004014885326554,0.4203404907698247,4.23116401766339,-1.5428208553727303,-1.9216750670087102,-0.4318983855281163,0.3659383765276141,-0.6658412844870806,1.096062265912755,-0.7479847013362568,-1.5897336313685002,-0.136153801656167,4.239797605393502,-1.6150249752116659,-2.073905807509948,-0.4599389249622856,0.4597170978859899,2.2802193476999086,1.1601222971553886,-0.23450334825967448,-0.14224982753730708,-0.13418614840695015,4.306010030520753,-1.106281691563692,-1.4579673664894246,-0.017893448698389852,0.20363848815802943,-0.15904012073746518,-0.03678241211498211,-0.35856734779346505,1.688547305409415,-1.1630174233861386,-0.03585408771329844,0.32649693037099514,-0.07716624087710161,1.1511777169404005,3.038326725243153
45,3698.551219782024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2310836998944548,1.2020276577761233,-0.4360418149765547,0.0,0.7903115628673113,3.2086961493228117,-1.2959037422847812,-1.7847417890788027,0.0,0.20648071737786297,-1.1907786785638212,1.0599713909928554,-0.3752445730813098,-0.4587630629062222,0.40943658634040064,4.266878571944375,-1.5458484047524483,-1.9634956061719477,-0.35353364738792414,0.39143281260336976,-0.6239416939852972,1.1480700925711624,-0.6990600880045489,-1.6227708515990231,-0.18386522200062752,4.198334205642897,-1.740527121320256,-2.3208671698968075,-0.2135529292794571,0.5729843333030291,2.299793240002633,1.2547272860641308,-0.1831788049619375,-0.10021795560271796,-0.16934805836123695,4.279621581154885,-1.1335183889781126,-1.625297414398085,0.09593703098292554,0.11832469170629432,-0.16022846071751412,-0.03707114641580223,-0.35660087918964867,1.6487410559780018,-1.1696273487468627,-0.02434439762464214,0.31777333696160087,-0.0774677080604817,1.1269514564304635,3.2725026902929173
46,3697.1736448727597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2492790063959114,1.2339554589538186,-0.39796428420999214,0.0,0.8041741670720786,3.2308365898201044,-1.3171598045794892,-1.8409381349000704,0.0,0.22535207802117868,-1.1539251784142324,1.021519367188215,-0.4074189856742203,-0.5102766584047812,0.42352960426560404,4.336380543608817,-1.5696987827874493,-2.0170778402404066,-0.45608407270325013,0.4245804420292171,-0.5930049591888502,1.1119731574583773,-0.7778322483637023,-1.5202307016669305,-0.13885025070584583,4.223043474471992,-1.8348169429201726,-2.43891119587748,-0.1602101960612628,0.6727619225624453,2.305332437231036,1.2311935828447775,-0.20736167072986092,-0.13143026670215646,-0.1639469600471862,4.335776692798398,-1.1737999117918896,-1.694071607438203,0.23063062140092777,0.3274648820144009,-0.16029615881571846,-0.03728608194363793,-0.35546350112089586,1.6008938998611473,-1.166237685518802,-0.027847239288415725,0.3236997300895986,-0.07758367867837543,1.1025699164052294,3.5478831585993817
47,3694.7949680377124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2576453067677513,1.174741205495311,-0.42317469222922405,0.0,0.8271041569234082,3.3173884959062603,-1.3819022893207507,-1.9112463761185845,0.0,0.38094317021921087,-1.0959046584815975,0.9618925918282842,-0.4488360749412189,-0.6013547176535181,0.41644858754137387,4.478889286213898,-1.6045674412841664,-2.1371877228159875,-0.41343670219508405,0.5139114389966992,-0.6614094860908393,1.1425602190816215,-0.6756313862098914,-1.4458286262221602,-0.13905506768117523,4.462337774481592,-1.7942271050999692,-2.358878624301959,-0.4372915110939406,0.79536668752591,2.393608138296066,1.2047916816765916,-0.2089798608311282,-0.19606721856108034,-0.2029493095465686,4.486347226829495,-1.2026785577466772,-1.7657716014793352,0.002038200880593505,0.34681809071855607,-0.15889486720885282,-0.037379602163243965,-0.3538713861305307,1.507472844774054,-1.1725155110899177,-0.024731521659904332,0.33084431530551517,-0.07811392332037691,1.0566238055642672,4.108921830200825
48,3693.1992513845116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3152675799557394,1.2633688410826833,-0.34777789341523424,0.0,0.8345053347720311,3.4308376244257253,-1.347989894089318,-1.9024125888281371,0.0,0.26345242208631126,-1.0883737294181859,0.9933295265488606,-0.4359676096479511,-0.6412272933336216,0.4247812061036744,4.627045760315644,-1.5774612994863642,-2.180548717500059,-0.5331960331763748,0.4736875910530556,-0.6398495962736332,1.1599370837402698,-0.6709836060720072,-1.4744234277519912,-0.09149241182795387,4.598904896793074,-1.846084478535844,-2.2389098644170704,-0.6515096487787418,0.7074408137017437,2.3001568893367446,1.3357754452482817,-0.09989716884243803,-0.121891060889814,-0.177151071766441,4.65617549607861,-1.138576250561287,-1.8405988323203128,-0.1616204906044945,0.2636278417389619,-0.15852014621907604,-0.037714915541824066,-0.3525645376975608,1.4363616651910152,-1.1482819602873058,-0.04155495864060915,0.34248681591768865,-0.07820902070052715,1.0145218041369062,4.534365009935518
