Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
24,3835.5655694482693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2764645233965086,0.9829199136171398,-0.484800529960446,0.0,0.8015396676406533,1.4342846866635703,-1.659915146014193,-1.9206908133819256,0.0,0.034075374255954985,-1.169451577737815,0.7464756831411946,-0.4493385360958238,-0.6258593490165059,0.4300986119348169,2.6645903470897268,-1.5576059503532964,-1.9679917475720476,-0.49141376697851,0.5887046590901381,-0.8435644954981302,0.919840396469793,-0.4210730560827131,-1.4960120428048331,0.12320738006549709,2.5869855226875638,-1.5898898240456592,-2.3508022303555287,-0.3081390390455999,0.7017060711843903,1.9823589116778473,1.0760341222915222,0.12449146613978099,-0.24273462444714047,0.2921843659296131,2.201654902306321,-1.0018098302502987,-1.383406608037538,0.15243091098220937,0.1917701965259183,-0.09187555882572097,-0.02800589366890924,-0.32927818392822267,-0.06804116096286089,1.3175456964234082,-1.2850981777419825,0.005068066440442881,0.22762881547942887,1.2245195847987884,0.38613641629300594
25,3819.6914451642792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.194279257871315,0.6374318173743938,-0.502230333029985,0.0,0.6858903375667604,1.5888031436090233,-1.5720768251263542,-1.579261094288505,0.0,-0.05523451230434552,-1.1332669458802132,0.7871807268589583,-0.652071076649559,-0.6283825152926084,0.5419410038148808,2.7513177965258238,-1.3477887811499025,-2.0593107771257735,-0.4170884802167134,0.48875140653580995,-0.7392230807081887,0.8445061138979209,-0.49873854229894266,-1.7123613970340041,0.14625901042365078,2.7383954706140776,-1.3588719854647502,-2.0449781200023525,-0.006399329273647725,0.7014550932143279,2.044290341761806,0.9833313443284034,0.05615550036157385,-0.06813476761418794,0.20985256051823886,2.58713706662728,-1.1078181827307658,-1.5377681386565492,0.23900342211125755,0.31035499387377313,-0.09417025439337072,-0.028895435636739977,-0.3391333864178082,-0.06946900245325115,1.3776969692271266,-1.1488350401543348,-0.0743010151109638,0.2519283321964952,1.225141782173759,0.43759524750582046
26,3798.7674475323583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1950038731933263,0.6490301718644912,-0.7128803668439464,0.0,0.6860872978653488,1.691829237216515,-1.2797191045488931,-1.3187837414898667,0.0,-0.11054722057289967,-1.0563458293676915,0.8550490629100734,-0.40273313178171904,-0.6521924741327695,0.3116531820492655,2.802653891203575,-1.548661039102627,-2.2981065191365313,-0.31669758225571387,0.35632022348271164,-0.784049011176403,0.8677102271423838,-0.6892233847766305,-1.9201140264819279,0.2020767351418434,2.874555299098911,-1.1998263913454963,-1.6119317298095233,0.2985068489550442,0.7385937345001398,2.0799330893322763,0.75395428482723,0.08689536124681461,-0.05477243777942909,0.1303135384847973,2.7307212225570345,-0.9792525466426559,-1.6837387320135155,0.30629091140906306,0.43007495623034114,-0.10744666464367526,-0.029783947441062955,-0.3492818191131404,-0.07034963268639023,1.4665425763395086,-1.0184202242506932,-0.1906352062738412,0.3165168341121826,1.2560088824882731,0.5197473042550325
27,3773.4640494535834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3697597319037174,1.031571147777563,-0.6456971171123836,0.0,0.8844331695388906,1.7970850342879816,-1.0753183044293257,-1.3910454295538122,0.0,-0.029337464689884643,-1.1200261104514122,0.9366990409721137,-0.49151197296190496,-0.4475046850648861,0.43044579039111486,2.794504005523019,-1.6942337559770837,-2.4798211004689983,-0.23895877734013482,0.5294618445966133,-0.5585523691972887,0.8106634417852581,-0.6603325502843332,-1.8698460119215596,-0.004973564719794793,2.9456962732063956,-1.101909587551177,-1.1812439956412257,0.4500993654158658,0.6912485960682986,2.183895389780987,1.1273375490099862,-0.12537105553838224,-0.3486679882660387,0.02509364141722266,2.805522078810047,-0.8771611066258905,-1.6118863263641345,0.33846901753375924,0.45999657181826425,-0.1196063592271971,-0.030274160249078513,-0.36413167194085233,-0.07238710993671829,1.5770444408709305,-0.9321761957311979,-0.2012324607015697,0.3068810739991091,1.2742477519978574,0.6330164124876925
28,3753.3852245084777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.420778204498876,1.2272910904339804,-0.24720898332459484,0.0,0.8859156752610894,1.8751648517285717,-1.2222655610344608,-1.6972987702099136,0.0,0.2072225767157782,-1.30208282145763,1.1084238793582615,-0.39927843984739214,-0.6113235995689057,0.34986298191579457,3.0526316541839655,-1.500045150704092,-2.4162579015217918,-0.21374890007181074,0.5787961874194707,-0.4581757889683427,1.1041136345418414,-0.8534886620680169,-1.7018095936993674,-0.3480455267710221,2.9894518218082786,-1.21475872656271,-1.1199452884226588,0.31729240508667067,0.5843602432129087,2.1775619744309953,1.1188628863699022,-0.20715926129658419,-0.3638300504806139,-0.05593042356490774,2.843556168965419,-1.0655242951377932,-1.4968658967884434,0.39513738060947223,0.27783064136010366,-0.13573033880870347,-0.03159225609725858,-0.36676333000807354,-0.07251157257778537,1.6713315824650417,-0.924571577403399,-0.18175524158308065,0.27197882986770067,1.2608008593161055,0.7377896263604142
29,3750.3366046813417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9761251456286777,1.5495342993514554,-0.30566763612201187,0.0,0.3900906145421017,2.0135671233380115,-1.5816442918978855,-2.2931811693590554,0.0,0.6355641233603825,-1.164934585673615,0.9710488345997639,-0.3423161883552369,-0.33122919556542274,0.30677544390501976,3.4332315322471807,-1.586637836233648,-1.8197849792760068,-0.3646473891556913,0.0773534184404372,-0.3561741017700605,1.136350386049527,-0.4424981260875069,-1.3373260474216855,-0.24688020692296425,3.3126240141212104,-1.6103478356666652,-1.984187266367889,-0.2027367022060338,0.4744987798611785,2.1750247242313665,1.1846793711604262,-0.11921441610741738,-0.22017546714899736,-0.12830693710387622,3.4196969849985805,-1.1308644487905486,-1.5310685165516906,0.37766627656625595,-0.020730354751751168,-0.14799348039136928,-0.03469928428291587,-0.3762076365463088,-0.07449268542673966,1.8089781739688284,-0.7770894168048738,-0.2844832732248154,0.3242028670305001,1.2665728352165864,0.9279169459197514
30,3742.0960460465394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9566715368952294,1.2350770163081652,-0.32514239956329755,0.0,0.5052704631236911,2.126465655294353,-1.4766093255413844,-2.4095992109345103,0.0,0.4999156314538513,-1.0984560191654986,0.9699330836757047,-0.3315082146479518,-0.3602023598717918,0.2647689280272396,3.521299521902437,-1.6412332872120163,-1.5919936079176804,-0.4477195559231821,0.15409836086462098,-0.3950740945325339,1.2493945118611214,-0.42229595117848995,-1.1939140673842747,-0.18309277770209192,3.3714790449798273,-1.6981798828795938,-2.4364378004693865,-0.454930037129643,0.5486907564411956,2.169127859357295,1.2904963293326799,-0.13156993754952584,-0.19846940300868388,-0.19491724726172868,3.598101874147339,-0.9702493623669243,-1.5576498184826904,0.23841781436092233,-0.004684030031767088,-0.15342533117532378,-0.036598628286843134,-0.3762217400243902,-0.07567807901739451,1.8498078200230208,-0.7744437502286157,-0.2888732137035007,0.3370277636698021,1.2771898137210638,1.0026738183861341
31,3740.1335300460732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0681296603965222,1.346392251764787,-0.7666435252668087,0.0,0.6448753494733446,2.3365120583243875,-0.9666722322866504,-1.8593803434845668,0.0,0.2168621746423623,-1.2539704005595391,0.8554824766466047,-0.5574160867383086,-0.5753009999753296,0.4208745102632113,3.7763737194122813,-1.4375292104023525,-1.6318709313197637,-0.603792304287491,0.2115690846203279,-0.5165156640848324,1.3439691626187376,-0.5234720578116818,-0.9851781941031025,-0.2251989377453458,3.490096374470857,-1.7733249197717809,-3.344209250021106,-0.9559490148607535,0.866370158368847,2.1177100250787335,1.1381446501985284,-0.31736568729915143,-0.06402480742605332,-0.07564007936860284,3.733854914371873,-1.0389678530686965,-1.406889586815022,-0.1753435023942879,0.0036038985969037585,-0.1624184315767723,-0.035985449576979474,-0.36934692311419515,-0.0757053105095015,1.910447980914062,-0.9426088856819518,-0.16683244506657535,0.30528498701957446,1.275931338465268,1.1691463769993173
32,3739.370354891763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2443636922004613,1.315354545450292,-0.43127915943037803,0.0,0.7171877670939056,2.5683637434171986,-1.1671852998719336,-0.8731620685271009,0.0,0.14653556767185988,-1.1565856317119507,0.9931309705443159,-0.3609751550382948,-0.42423198682634355,0.3435280447203862,3.8040839695071345,-1.4878815023208651,-1.9812801501987858,-0.7446515434809287,0.2421232384657006,-0.5437435409045756,1.1343904306269743,-0.7077208354631704,-0.9548321837567735,-0.11963996299599639,3.6328307038972074,-1.8438246431323366,-3.833065562717934,-1.246176061670284,0.9964451851021114,2.291076195499211,1.0823537570758488,-0.32642089382294065,-0.25785210287402943,-0.13471435159311923,3.914062712634357,-1.1326245924509983,-1.2516748715440715,-0.4940569470980807,0.0558997184917998,-0.16481688788047094,-0.037650029384868965,-0.3619627656109072,-0.07712541353674424,1.941657881767225,-1.0902219635693322,-0.05776689629553755,0.28886969872759816,1.2925421173004623,1.3394515252269807
33,3729.375012098287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2210868718826142,1.2148083238041525,-0.32102987934879534,0.0,0.5730501728397004,2.7424477176434396,-1.0580067127001338,-1.1293254355929219,0.0,0.08976252229051354,-1.2958611421920425,0.9208652407716578,-0.27863365940221496,-0.40037749966539743,0.38348004939261904,3.933069731840378,-1.5112058545682987,-2.135018384714117,-0.7450753851270275,0.5257928896220474,-0.6685446062208302,0.9461287630020492,-0.6850777014636567,-1.5459236812236026,0.017882924624525676,3.6770157524645786,-1.9998565967930857,-3.3936484638197353,-1.0721465097112548,0.7033788196095111,2.466252002120309,0.975680337575403,-0.3066471020850613,-0.283608932501637,-0.2677685795941741,3.866734592769318,-1.1755407055079472,-1.3319413659553472,-0.40450753724140787,0.1369110744561027,-0.16442675695959066,-0.03644527300199607,-0.35127089045224535,-0.07833041070913842,1.9338106417756131,-1.1702461495571765,-0.025424803561743037,0.29359957838316525,1.2972775170228998,1.4931365583787244
34,3719.908827838757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.219756816413215,1.1089818725065215,-0.38592023521008373,0.0,0.7660113107503423,2.8028074506557767,-1.180663365391352,-1.4448972666172444,0.0,0.1737071900249218,-1.1953102273796594,0.9661895491998805,-0.3458113812572735,-0.4743915615049594,0.465647242260794,3.819977035485515,-1.5400633775838541,-2.1545752912268936,-0.6832011853340699,0.3060515545336713,-0.7707497840147122,0.9802730495100723,-0.7981431874169439,-1.9306153854709514,-0.0010233954358351595,3.7454642503536415,-1.9995932438825421,-2.854843180898553,-0.8634341109857002,0.6241443383925556,2.323287642996182,1.0494528917463795,-0.30010597861084143,-0.3428735166270148,-0.09666797082366291,3.885333682784756,-1.1774904526622256,-1.5476118327743758,-0.26828902301504987,0.1810302751808685,-0.16622584705293925,-0.03760624898290374,-0.3437131481616958,-0.07712753331116924,1.9222050012156158,-1.3139549825480874,0.0798545439775241,0.2667465382783801,1.28195792357027,1.6227288591765832
35,3719.8400325705493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.123300555248241,1.2342076807681415,-0.41928218274066487,0.0,0.6087078989062928,2.5748994637618976,-1.3150234677139876,-1.505852437165324,0.0,0.4027716264680122,-1.1308255333809218,1.0267490604355387,-0.4892778799273955,-0.7228552539171765,0.42572228204813,3.9065493763441395,-1.4829431641088695,-2.047907675370107,-0.5235184770517224,0.5247078708782702,-0.9988892412977792,1.1024007035460102,-0.9936939982210254,-1.8479154838896545,0.14495135888683597,3.9242892981154243,-1.9370917911151802,-2.3552201748643107,-0.6105968624049234,0.7658472831982812,2.174765286369031,1.4958743176317413,-0.14450569237013694,-0.25035797584400643,-0.10550373926578166,3.926191250684281,-0.9908651508579724,-1.8373284795362783,-0.17067621773452188,0.2796058068911931,-0.16227171154866493,-0.037731008778090866,-0.3411699045684305,-0.07692133645591653,1.9068674257858278,-1.3345642614704158,0.057856832012255235,0.3001175566674175,1.2817043824433523,1.7472501868891424
36,3714.8329959954763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1963943498587004,1.298655475816752,-0.3340623836240268,0.0,0.6950995784066769,2.6836184851268707,-1.355175393144474,-1.639020972327101,0.0,0.330878173817641,-1.175792576270574,1.0605892631000566,-0.43969959267286274,-0.5934432829588506,0.4483928941867312,3.9267252523951828,-1.549694582726352,-1.956205091717547,-0.4001968239965761,0.5673017722204591,-1.1210526449912226,1.1748947573465065,-0.872078856110468,-1.545532366972197,0.15739713266934133,4.0251672223656545,-1.8339807333868245,-2.0993187029398652,-0.42461591611500865,0.9056187574165413,2.151233956367902,1.5523699519110945,-0.04931574733275877,0.04068823478969802,-0.12603409119027342,3.9098538948631774,-1.1121491741520173,-1.8687625190229715,-0.08666214078696213,0.3535394399995845,-0.1594746113801791,-0.03748510760888445,-0.34522385722184773,-0.07688273507251465,1.8907466496563525,-1.3084110617700626,0.03164904318852775,0.31566572603092086,1.2701794588712088,1.8425626848958943
37,3712.1497078470848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.268593910741942,1.1377904126265115,-0.38191516422229416,0.0,0.7764418387971013,2.717858051114658,-1.2225387689391398,-1.78019008169248,0.0,0.3290796578663546,-1.2739756117841445,1.1649910960580827,-0.2965443176044489,-0.5119853907212017,0.4584733742608095,4.10105254250195,-1.4056224075139454,-2.10111439028033,-0.33030955593344113,0.45947126530827753,-1.0980388106480767,1.2831140624172415,-0.5766873785177682,-1.1195925607950388,0.07845240682245785,4.129119517795862,-1.8837955249755984,-1.956408015943904,-0.21153499375550544,0.7542739107724731,2.097817556281178,1.5766533137961012,0.07134783590112594,-0.17668175644248377,-0.10336628796618544,4.030998942607365,-1.1609454009856148,-1.7432717587713757,0.10388189880730561,0.3439953760459587,-0.152865271673723,-0.03665286743242284,-0.35188812941751113,-0.07570956019989995,1.8615397256355515,-1.228313202345709,-0.032113352922562205,0.3309431973544995,1.250194384230711,1.9974063547123238
38,3709.1543936785342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.234023927800084,1.135426499314752,-0.4184993610501402,0.0,0.7689610625201946,2.825911762324498,-1.3281543229728892,-1.812451185451754,0.0,0.29216563273013607,-1.2506694193148122,1.1504613374817536,-0.3335744761235383,-0.5274805529068614,0.4755826958036155,4.095587380585157,-1.4626162987761053,-2.2049839224173313,-0.3539570377013685,0.5216100748369766,-0.987488052379362,1.3927812415661012,-0.5016091020118371,-1.0448015551559175,-0.031446591610360605,4.070460073973276,-1.8639081430640683,-1.9795889373910467,-0.18411170889012346,0.5904184572601574,2.0853039235175657,1.4600864828724327,-0.03644160847920154,-0.20226850852696374,-0.09634299974794155,4.09256596375236,-1.0181113719509902,-1.7405207611018594,0.1773719763666738,0.29356449323840655,-0.14872575757860837,-0.035717456293735475,-0.3549285346557988,-0.07492326193920056,1.8455258020060976,-1.2047188486571063,-0.04765048317586702,0.32667117042226024,1.2336587091401015,2.080277580905298
39,3706.051585446641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2353544836470545,1.144254181643033,-0.42935790437087284,0.0,0.8162990166237374,2.7908350956259143,-1.338143198268117,-1.9624170404418106,0.0,0.2818138413983001,-1.0991797205107343,1.0871122813186604,-0.388747984660848,-0.6025447983113267,0.41808792571805964,4.044573616997476,-1.5021884104382768,-2.2661088025925418,-0.4146833119683007,0.503495213779481,-0.7347072741352605,1.240188618494161,-0.66435276706194,-1.2587317159112543,-0.0955762329652953,4.039191211884904,-1.6884303227557118,-2.1652720436108286,-0.2775270489478277,0.48769328113910604,2.2077362014000115,1.4465493019681388,-0.053727738779252535,-0.17865080677601372,-0.16503487005004785,4.032788753084885,-1.1190650832104252,-1.6991482978236636,0.10913688048261484,0.21424111459241452,-0.14499619275566478,-0.03578951017998416,-0.35948852300015643,-0.07505519711563709,1.8241161828142647,-1.1521729706552986,-0.08020222057069379,0.3297661743846411,1.2198548788302592,2.192662430522367
40,3705.120764918964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2010171927920017,1.13401287454292,-0.42529561529894133,0.0,0.8496540188288761,2.6400639156696064,-1.3953100438627746,-1.9777034116908594,0.0,0.25268828910657165,-1.2370540716582907,1.1327364844384036,-0.33966757893562605,-0.4879747822369893,0.47938858282665503,4.076756109896111,-1.5070921245407212,-2.1668748920869443,-0.4536227628466426,0.4967611586800214,-0.5726246854760634,1.1436494813271199,-0.7226081995792304,-1.5124597081293598,-0.17061103010324385,4.010264841004257,-1.7070057922501718,-2.2026539856984444,-0.417333900190197,0.5793135150593455,2.2426109352467756,1.3374989504094665,-0.11595167309171335,-0.21443124782979045,-0.13314266322167687,4.019113927407747,-1.1282288131195903,-1.822907735785617,-0.033794646926816344,0.28130392486954753,-0.1449390680122119,-0.03473700495385603,-0.3613694068175838,-0.07476271202320244,1.808062216149359,-1.1291127594129735,-0.087167819945721,0.32268117766285787,1.2106230775730091,2.2969212352575687
41,3703.5968495466504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2042657223101014,1.1490096678540564,-0.44548014571607486,0.0,0.8110692771659489,2.7859097120781886,-1.3651859594567102,-1.9210383499777812,0.0,0.2499014565408842,-1.158724303625872,1.101554372317497,-0.35730177146190223,-0.5250077711286255,0.43652100728380105,4.089120518624943,-1.5162094222423914,-2.0621202570146266,-0.5212064956811084,0.46796398688781393,-0.4890045994228417,1.1527920156327085,-0.6842935938273264,-1.6124142120077325,-0.24098183773364057,4.015983873154508,-1.8599767921269363,-2.0873223186703274,-0.5331761587372478,0.646559074207339,2.2993731734976,1.3059965158338211,-0.14240873909006865,-0.24733040886917362,-0.15948831372845917,4.04975584590608,-1.2152650641582443,-1.8391407589877786,-0.1171022230774788,0.3798639425895267,-0.14547895758297666,-0.035427466935044505,-0.3608163473404863,-0.07508954384082257,1.7894672098507272,-1.1119868374021533,-0.08691517704566057,0.31331237097318904,1.1951665271966245,2.415519909404316
42,3701.491542071947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2484411074494153,1.1178267534562014,-0.3832722923798672,0.0,0.8512526063055474,2.8649875880361217,-1.3308946927422132,-1.8522937714125445,0.0,0.2558531910289696,-1.1518974491631437,0.9482821623197577,-0.4089881834031986,-0.5690202535891025,0.46517712090386065,4.144511562061881,-1.5455672592837952,-2.0121642697424353,-0.6050760558221022,0.4195861230109202,-0.5548192296219604,1.0424196834046735,-0.6497684364679351,-1.5818909844629896,-0.1899708016905688,4.098478344394566,-1.835852931884164,-1.975036784843278,-0.6019512028851927,0.6287196995297258,2.3043889002311455,1.1738845211167854,-0.15318915353199494,-0.1953783779385707,-0.14131104600584818,4.113629517098956,-1.152276453645981,-1.758834893235225,-0.059945428184156616,0.2361275145217815,-0.15128531868461467,-0.03573203146039395,-0.3608240090210624,-0.07585785713655008,1.754685479724949,-1.1192569500190406,-0.07573485176073644,0.32136113197307303,1.1828669467905857,2.6325018817580452
43,3700.6369655237804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.171211881413176,1.1377872172118808,-0.5021457155331934,0.0,0.7778748904484292,3.109385268681562,-1.313845899675126,-1.8408454689148577,0.0,0.18647353327867086,-1.2035872881041978,1.0503051524466205,-0.37774138575704,-0.41323911375042777,0.4220526583406934,4.228774724374718,-1.5302391998341034,-1.9213493008027698,-0.5538539366031856,0.38111856042098574,-0.634938872203288,1.025545804792747,-0.8190743642938059,-1.529366971397199,-0.13852262931413878,4.244092058933999,-1.630598850146658,-1.9548259245868262,-0.5772026983787223,0.49496349002401563,2.3155367996339873,1.1462102513579142,-0.2673265170460413,-0.15464726778035476,-0.13671544379567607,4.249531024096413,-1.1037959687319832,-1.5082985450353235,0.0011241668820940118,0.13615397211629846,-0.1571913718404103,-0.036529918036683616,-0.35919164083703764,-0.07700812340911097,1.705225732563179,-1.15400303886288,-0.042385980136074024,0.3243004271973998,1.158780040314722,2.930978664397613
44,3699.904366895549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.188881920030523,1.1907139068641728,-0.44226223698024947,0.0,0.7752561640008775,3.106989648043823,-1.3132202590611195,-1.8296490980017306,0.0,0.15610285056752213,-1.1932488004570894,1.046183125998645,-0.3874625529877072,-0.4500401488616973,0.420340490766708,4.231164017663446,-1.5428208553776201,-1.9216750669979947,-0.4318983855203722,0.3659383765520195,-0.6658412844817061,1.096062265910402,-0.7479847013451272,-1.5897336313848471,-0.1361538016559238,4.239797605390267,-1.615024975206476,-2.073905807508283,-0.45993892496966216,0.4597170978772547,2.280219347699612,1.1601222971534417,-0.23450334826605068,-0.14224982752011509,-0.13418614841875123,4.306010030524501,-1.1062816915452967,-1.4579673664959922,-0.017893448683756544,0.20363848817335636,-0.15904012073745966,-0.03678241211494859,-0.3585673477940036,-0.0771662408769534,1.6885473054070048,-1.1630174233841002,-0.03585408771557865,0.32649693037159044,1.1511777169487845,3.0383267252616846
45,3698.55121978241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2310836998887105,1.2020276577806293,-0.43604181497798983,0.0,0.7903115628578168,3.2086961493190063,-1.2959037422924549,-1.784741789087031,0.0,0.2064807173853186,-1.1907786785749916,1.059971390990968,-0.37524457308723796,-0.4587630629070804,0.40943658634367486,4.266878571939629,-1.5458484047641925,-1.9634956061633453,-0.35353364737357784,0.39143281263747415,-0.6239416939857175,1.1480700925804304,-0.6990600880009135,-1.6227708516338957,-0.1838652219965308,4.198334205631908,-1.740527121301556,-2.3208671699015984,-0.21355292929843334,0.5729843332861478,2.2997932400105174,1.2547272860601717,-0.18317880496784533,-0.10021795558288164,-0.16934805837247868,4.279621581143989,-1.1335183889756146,-1.6252974143909051,0.09593703097914486,0.11832469172043017,-0.16022846071774705,-0.037071146415703186,-0.3566008791904542,-0.07746770806036396,1.6487410559758031,-1.169627348742982,-0.024344397629296882,0.31777333696398746,1.126951456440041,3.2725026903129044
46,3697.1736448730876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2492790063919066,1.2339554589723174,-0.39796428419316876,0.0,0.8041741670562343,3.2308365898186184,-1.3171598045724802,-1.8409381349195524,0.0,0.22535207798744314,-1.1539251784106128,1.0215193671797234,-0.40741898568088275,-0.5102766584159218,0.42352960426136155,4.336380543613046,-1.5696987827862032,-2.0170778402414875,-0.4560840727069595,0.42458044204435835,-0.593004959165619,1.111973157437182,-0.7778322483820127,-1.5202307016829804,-0.13885025071823248,4.223043474470036,-1.8348169429156624,-2.438911195890157,-0.16021019605749526,0.6727619225623978,2.305332437240349,1.2311935828389966,-0.2073616707358259,-0.1314302666946082,-0.16394696005817183,4.33577669279913,-1.173799911769288,-1.6940716074660658,0.23063062139213525,0.3274648819808952,-0.16029615881570325,-0.03728608194366413,-0.35546350112169944,-0.07758367867818543,1.6008938998569742,-1.166237685517221,-0.027847239288568287,0.3236997300881165,1.1025699164132614,3.5478831586251403
47,3694.7949680383317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2576453067607947,1.174741205470468,-0.4231746922539661,0.0,0.8271041569387991,3.317388495865816,-1.3819022893327888,-1.911246376106542,0.0,0.3809431702727193,-1.0959046585114034,0.9618925918293229,-0.44883607494682637,-0.6013547176344789,0.416448587563961,4.478889286183242,-1.604567441301346,-2.1371877227976563,-0.41343670222824913,0.5139114390174435,-0.6614094860797667,1.1425602190842215,-0.6756313862334203,-1.4458286262532585,-0.13905506765424772,4.462337774407349,-1.7942271051005516,-2.3588786243460387,-0.43729151104063196,0.7953666874975468,2.3936081382950722,1.2047916816604138,-0.208979860844317,-0.19606721854605585,-0.20294930953298065,4.486347226778343,-1.202678557772809,-1.765771601434218,0.002038200900677717,0.3468180907639397,-0.15889486720989957,-0.037379602163158866,-0.35387138613210867,-0.07811392332014366,1.5074728447847086,-1.1725155110807184,-0.02473152166997982,0.33084431531106345,1.0566238055833415,4.108921830139306
48,3693.1992513849877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.315267579940177,1.263368841055732,-0.3477778934258256,0.0,0.8345053347690046,3.430837624393318,-1.3479898940886665,-1.9024125888374623,0.0,0.2634524220988814,-1.0883737294108986,0.9933295265322827,-0.4359676096567824,-0.6412272933401159,0.42478120609845155,4.627045760298085,-1.5774612994884547,-2.1805487175120555,-0.5331960331450182,0.47368759106310027,-0.6398495962585852,1.1599370837110528,-0.6709836060654228,-1.474423427754072,-0.09149241186600739,4.598904896797586,-1.846084478509724,-2.2389098644410845,-0.6515096487850405,0.7074408137532908,2.30015688937316,1.335775445215739,-0.09989716886439139,-0.12189106092048196,-0.17715107178118453,4.6561754960551145,-1.1385762505597334,-1.8405988323375257,-0.16162049061184033,0.26362784169417,-0.15852014621918709,-0.03771491554191054,-0.35256453769901547,-0.07820902070027419,1.4363616651943893,-1.1482819602929268,-0.041554958633534436,0.34248681591204794,1.0145218041512265,4.534365009912511
