Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
27,3741.3223501721054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0347123233146456,1.3090993364362542,-0.6694653614249436,0.0,0.6600391849113758,4.580216522133681,-1.107123006145181,-1.6783769777514643,0.3353064259128503,-1.1444295288725383,0.7906111558719235,-0.5589432297825471,-0.4538349475906014,0.20752001650401505,5.862866541168622,-1.8792384179376076,-3.5147008533757824,0.6206020361003313,-0.7510541457860466,1.420020272846731,-0.12939185940208978,-1.513116114696971,-0.9800084094884588,5.714399233824222,-1.6122814778517744,-2.773188960844526,0.8064250479523135,2.3032511171477412,1.765062370302684,0.0,0.0,-0.4469115154847482,5.999233600873074,-0.9052765583018975,-3.0123334069828527,1.558347924554952,-0.20621074291414845,-0.04609251848299998,-0.11200244881217797,-0.13450968390346935,-0.32148164197667095,0.41308965670325376,0.1568648043472698,0.05362407266753315,1.9909071183570606
28,3720.6683867006427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.048274894851042,1.3938315766255385,-0.8465191900635216,0.0,0.6763772596582744,4.992348253185394,-1.1555308293642415,-1.6219149530664227,0.3892570232096956,-1.427504552842953,0.8593214595702003,-0.45293144063435614,-0.4735634095320268,0.1997395396621225,6.182405242561607,-1.6457901830848323,-3.3164705394666942,0.5630596491649215,-0.6729051722734626,1.2344824820033606,-0.36429274580662074,-1.3308334888830124,-0.9593782523172465,5.751942074713492,-1.6511187664047347,-2.2558047803119656,0.8746253266775501,2.1973827476910928,1.4391460499091107,0.0,0.0,-0.2496373497924426,6.138859237979144,-0.7935544920302305,-2.3493710830595793,1.0266484571818026,-0.2107146571539946,-0.04535717095751789,-0.11607230544465279,-0.13417171076823478,-0.28413892417135067,0.4226338812373899,0.13032768050818136,0.08272308114852103,1.766039220908938
29,3708.356918063097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.216116436867064,1.313760860736092,-0.6488436722505402,0.0,0.7930688203080555,5.087060703119945,-1.1680767979987439,-1.3487731680636723,0.4167922450567756,-1.412998686446674,0.7722252138865846,-0.5225330154387188,-0.2507061598710114,0.23374133635792688,6.3774963530948305,-1.6316204880641703,-2.9355483828193365,0.7626517661358232,-0.6884499887498777,1.2266032350013771,-0.39131159200964155,-1.281241692350611,-0.8449551278450057,5.911524257449627,-1.6180802214266838,-2.0658003253072006,0.8302677885168441,2.1335041901227374,1.507201839888284,0.0,0.0,-0.33360047030825274,6.295304911588425,-0.6885879057373978,-1.7766143991954504,0.5961873620784988,-0.21414623885590406,-0.0484686312983883,-0.11896413320631857,-0.133572081721964,-0.24940251501246474,0.425770653691378,0.17229444122035134,0.08386816315218502,1.6831737320642506
30,3699.2824974022383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2176607148967764,1.2798936057372934,-0.5350847163335255,0.0,0.6910527303468693,5.226481739421905,-1.1670368241660847,-1.2426479804282682,0.28321866330765,-1.3883485763108656,0.8380045183412412,-0.3982979590009604,-0.46333896373048566,0.22770080491109562,6.372513933862124,-1.8263326735914898,-2.627528376230821,0.6328383522357066,-0.6849444790465673,1.2623227392699206,-0.1793408775816634,-1.4094511046873033,-0.8040088310462736,5.987720800221403,-1.4242734897358904,-1.9740975881734393,0.7850391473243009,2.1319817452827308,1.4813429431017173,0.0,0.0,-0.3622316319272151,6.41160648473361,-0.6013739931946926,-1.3851357750058488,0.4159061867877407,-0.21009147830280078,-0.04707777240523516,-0.12072088918742334,-0.1345790916844033,-0.2195718256701549,0.44544443664072164,0.19122808925861026,0.07259427282159434,1.6818386526057492
31,3689.762079750819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2656690322426662,1.4250167150324882,-0.49576269285885655,0.0,0.8202024409190024,4.843075353939902,-1.0489657700651889,-1.4094727525604105,0.08672993067275636,-1.2838386358029963,0.8659119987504077,-0.6399232248418647,-0.6894996812256843,0.3360759299349202,6.3929650874651625,-1.5630205883646389,-2.3919646264567107,0.24799838327989,-0.5321773093889617,1.3203560135018337,-0.3036528232338162,-1.5072986691987635,-1.0144209298666438,6.071440070720053,-1.1170243166414098,-1.722267326687288,0.4308859907493553,2.0850560098923174,1.2783379978171077,0.0,0.0,-0.35314154308826157,6.58061078105599,-0.9317185455447394,-1.1704547566461525,0.3207814091940323,-0.19989965986878117,-0.04594143860008269,-0.1204511502212662,-0.13287469080249192,-0.1763710808919719,0.47752061420379477,0.12349178256153737,-0.0031850049362076582,1.8079607311910524
32,3683.900165447594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1168801254940646,1.1835034731282172,-0.2605083013853702,0.0,0.9390808048475335,4.580111404300683,-1.4098056024299004,-1.9153845425582419,-0.09193470730558717,-1.1281742191658837,0.9378171784278639,-0.4241444313365662,-0.7927680906736005,0.4521716703211498,6.3207987250663,-1.443788886508154,-2.28754366678184,0.2831320765443543,-0.11726041026298106,0.8148357767376451,-0.7808954937876602,-1.4796838799748235,-0.8220647661858145,5.982944267281827,-1.1580574862161677,-1.0264038448121697,-0.10165867568282239,2.486286677930601,1.4354388658475772,0.0,0.0,-0.2493727597233421,6.166273023428117,-0.9909780728112934,-1.4401735187662288,0.3871969408591701,-0.17020139168618376,-0.04372366287663621,-0.1186595791505059,-0.13897570453527647,-0.14379804078050704,0.4811647046542905,0.22813152151456845,-0.07315850926527373,2.0927820421365104
33,3674.216413274523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1144567833506605,1.1678211845941917,-0.3266783566875855,0.0,0.9024447247902767,4.56517536802597,-1.4229288764297903,-1.9618401765756832,0.1192235615077237,-1.1279617097864971,1.0191822339370882,-0.4390520153770025,-0.6421383677766049,0.54189490483429,6.065365086852774,-1.7404884596929369,-2.2446747823691697,0.4075770329128922,-0.0931244610464021,0.7533603646003545,-0.9395913516721083,-1.5848034748029864,-0.8241818583108805,5.89981506205017,-1.2161120648819495,-0.8168654199864082,-0.029023045394515487,2.5117768784615455,1.313763142122556,0.0,0.0,-0.19087523458528047,5.987669606363953,-1.1882833199870915,-1.6827833286003628,0.23888939170329945,-0.16414941608222236,-0.0412040317398634,-0.11647161373587575,-0.13651193877802106,-0.1373812357224365,0.46998897505492426,0.23107468914216936,-0.10877874833477516,2.204266635129289
34,3666.458182477185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.173401032023052,1.0868709865892465,-0.25503803340843006,0.0,0.8594679947176069,4.390460247644318,-1.4441555929708967,-1.7307234185381837,0.3568884709742568,-1.2858741778249516,1.135616219196599,-0.38451263423092474,-0.7918686336959927,0.6100905331342001,5.96477497807729,-1.5922793089712457,-2.3578295242530705,0.4012113551979959,-0.3160111869169328,0.88644469713355,-0.874623358935256,-1.5326536006185225,-0.759478636095792,5.860694635545372,-1.495171170373014,-1.1825915582836384,0.44884743833048296,2.4189122359926896,1.3652742117134942,0.0,0.0,-0.15195768449379493,5.78215373231205,-1.2419610659595361,-1.6402471012692115,0.21479081512766726,-0.15815253719706093,-0.03800987426617639,-0.11075902966014255,-0.13107910093948108,-0.1455411758311211,0.4200377064031867,0.2689875365965103,-0.10081208508881273,2.2888089403724403
35,3663.3820394049526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.141339565664256,1.2715020532851162,-0.32121404088728495,0.0,0.8212168933784537,4.453152768248864,-1.3196744545582857,-1.887102774778108,-0.05937716546678362,-1.1203733926393762,1.2218846883938503,-0.404014615863031,-0.598269052509079,0.5525747761273474,5.814936763576934,-1.7018953949221465,-2.1354555779077344,0.481537874107716,-0.4080630927230898,1.1761302878652775,-0.9435648072653527,-1.1564579913475077,-0.6951497365877033,5.7386113805185275,-1.731454550663869,-1.968081468297429,0.8693530534332061,2.270844862335838,1.4425101168952816,0.0,0.0,-0.026655147948149077,5.693615961104096,-1.2507970775683992,-1.4616687911012414,0.2705827160351939,-0.14857221166338702,-0.03817306622765398,-0.10633922370595898,-0.12349061028100941,-0.14882285379260307,0.3771160898029279,0.29365245598239775,-0.0649892344071899,2.3284196230816425
36,3661.109715724154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.147442576485598,1.3200579616479153,-0.2696550549968612,0.0,0.7401313433475482,4.486133760863806,-1.34617822835337,-1.9301077777660947,0.08807896356309944,-1.1248028924850066,1.229292734667311,-0.3493342998790847,-0.4952976601020678,0.48763258578041585,5.816515243091751,-1.6623252330754497,-1.9652286356919053,0.3761610039066934,-0.40780112392337947,1.2459556826044045,-0.861023355550848,-1.144808001202961,-0.7453551236517038,5.706065473882119,-1.7383361697096713,-2.2507807070205494,0.6178987390301511,2.3407070531023475,1.3455323881222976,0.0,0.0,-0.11686220413889817,5.709587216129685,-1.1437283383119798,-1.5628570763970586,0.12824577516608385,-0.14796318480788423,-0.03828129946360802,-0.1051091810268249,-0.12121102989239503,-0.12215596479679294,0.36321037638199966,0.2786723542167604,-0.029130636270820034,2.266329587791727
37,3658.060013788719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.150052621105403,1.2361965400456503,-0.4036183478756671,0.0,0.7543491911871869,4.566835613625393,-1.2826431568353498,-1.9054742719121445,0.14911032397499951,-1.2216426821587565,1.1975727946205048,-0.39316988919976564,-0.5861158155534231,0.5152919025483517,5.844010304420195,-1.6709993132189414,-2.0298984838166136,0.5196842113384862,-0.44532811731458016,1.292612075589521,-0.811491923904554,-1.2655598732416944,-0.752142740222439,5.67764144724695,-1.645981428692299,-2.3446183462286134,0.39513119998396923,2.2392982767636873,1.4209665446745323,0.0,0.0,-0.08182610287491576,5.677954230676695,-1.1325676345447762,-1.5791674707097705,0.10239053956153804,-0.15317589274915547,-0.03773895247647728,-0.10523459734507334,-0.12020252232515424,-0.042136400544917296,0.3578665363126294,0.2698032468839929,-0.013474153938885222,2.128846406988347
38,3653.392077024556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2088757208674883,1.2380583566228123,-0.42119588303980315,0.0,0.7796709025300141,4.6877052782880195,-1.3136442399989028,-1.738516402743808,0.22985034827058926,-1.1996073792053095,1.1924456382369049,-0.43096856239711373,-0.4828700056133889,0.4722920330125575,5.745511693996446,-1.671981047074653,-2.3232460832638577,0.34306293983179614,-0.5266763421912268,1.238275504731748,-0.8557905021585118,-1.396864471877465,-0.6290365086115938,5.714021478782448,-1.4751137559992187,-2.306883824207772,0.4965287668984199,2.1783866111858985,1.4689004944423711,0.0,0.0,-0.12721282084184873,5.780290608284716,-1.0894244880774855,-1.6526497906762052,0.17201114037543022,-0.1679271734501508,-0.039748761064271436,-0.10907717886115835,-0.12393064572496197,0.15967610271658467,0.3590468705493764,0.35295886859816245,0.002440585810414248,1.8160276350868552
39,3652.710285010889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25041283243882,1.27241847027011,-0.3134037208824766,0.0,0.7575571390801257,4.591597291341317,-1.2352541956452796,-1.7813684743300862,0.2001459654674078,-1.3619084541149777,1.0848328945344998,-0.40509828623670874,-0.5088108231772821,0.4416315657919092,5.8295601979812295,-1.6375254439556879,-2.263929667893633,0.5506116407593739,-0.5265439412739518,1.218196063643615,-0.612495543517237,-1.3758900984044267,-0.8291846235387965,5.730112980146711,-1.5564393197789441,-2.068096935710165,0.910283080180738,2.3186253213693178,1.263970863011833,0.0,0.0,-0.3216268835439359,5.8708318135764195,-1.04258574351892,-1.827876189739763,0.3326870837245446,-0.17456793449069724,-0.03915609811054831,-0.11270491235267648,-0.12752152263776587,0.37505173733787533,0.3800487674019637,0.328930802641111,0.02783315426569833,1.5328025721316354
40,3652.432257917245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2198433707869327,1.2226517985090108,-0.3762912511638455,0.0,0.7605735175991689,4.625686750014592,-1.3248670924400896,-1.7816006527414032,0.3473279234448255,-1.2738348585824402,1.0948780652844188,-0.4280719634399537,-0.5366609861890733,0.3865244647149935,5.831872069662083,-1.6398173576836537,-2.165308528740575,0.5256317818222611,-0.4749984436534544,1.3298395915246322,-0.5393998440496302,-1.2791921326018323,-0.9035232932696182,5.6886281275428985,-1.707082479214579,-1.9608000141918462,0.9266240371986018,2.2997499531777037,1.3229790922968896,0.0,0.0,-0.32514066254361257,5.912702124361231,-1.117301535753197,-1.7888733087911008,0.469479691421847,-0.17483428648439261,-0.04016645936478205,-0.11395799229339566,-0.12773666458809732,0.44168402194829987,0.38578060116462565,0.32143587019563863,0.027541334581952966,1.485950667055177
41,3651.143052974171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3431696564848847,1.32096828166969,-0.2883676797334084,0.0,0.8601054828010473,4.579968828387847,-1.2990572881454103,-1.874715209869094,0.32958677997237923,-1.2976959237714374,1.16350807580449,-0.33638417387132213,-0.4834141272468333,0.4970817311680381,5.672333665044589,-1.6192460417603824,-2.2349302772997417,0.42936735706227963,-0.6369488367282087,1.298760185948939,-0.5948325009361211,-1.180249651855962,-0.7187796514251614,5.6362392887272135,-1.5385059391993268,-1.8953582279684134,0.46626957863206975,2.3044077037002824,1.3594374284722157,0.0,0.0,-0.15077713243964974,5.612902979832376,-1.2224311069367926,-1.4801104128881548,0.36253321006034167,-0.16763988494486265,-0.03871147575122032,-0.10894264271972882,-0.12589213880764616,0.7989762409760148,0.35177502320593645,0.3805035912282803,0.03797756138133781,1.5306671875003757
42,3650.5880416915297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.226090261016266,1.2240162944722286,-0.45676043420454304,0.0,0.8487360370786456,4.4138376618008595,-1.3546409090253493,-1.8501989924253528,0.23598587504537627,-1.2602585852589712,1.1965386486982184,-0.3914403152654023,-0.5327093553242654,0.5125710905640058,5.663343811790098,-1.5736697135316395,-2.106166738266647,0.32701374980615316,-0.5668298628303369,1.2494685114985953,-0.7762340942920775,-1.2817038112476855,-0.6901282046441074,5.64092408485698,-1.444068072288948,-1.9211362973099184,0.45130908977556217,2.2358852445426662,1.5264176885014507,0.0,0.0,-0.08684186646858497,5.57400248461364,-1.060455194408141,-1.553073309597166,0.079009635717747,-0.16180219877836988,-0.03774229223645607,-0.10813130409889164,-0.1241210196345481,0.9844759177093086,0.34326333993655495,0.40322926494466926,0.04206270435216606,1.5508590680894403
43,3649.809690057776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243710917914718,1.177166034263058,-0.45325168458565995,0.0,0.8456992109618167,4.457020851406738,-1.3288460451680104,-1.7807234853560752,0.22830844725900462,-1.201088821326923,1.102001078501969,-0.4377255558480677,-0.5957417508713533,0.5043302523777725,5.655908566939848,-1.5778849705625893,-2.0914812894789883,0.33701831589943587,-0.4511139045027692,1.1290842027884802,-0.8409194151357171,-1.3721177821634165,-0.7006948210100985,5.611838957042042,-1.5295225966047084,-2.01590472575612,0.4766162652274665,2.2586987367152775,1.4325044767591446,0.0,0.0,-0.10344045287921876,5.601967631823506,-1.0746755538934958,-1.5457306492169285,0.11624643587061573,-0.1610788598998433,-0.03788776495992384,-0.10878583303008998,-0.12376949017754363,1.0438800828146386,0.34248201150627444,0.40451979340837024,0.047837046531556744,1.5341500777214636
44,3648.6626595736593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.209623820353011,1.1479446905975073,-0.47981828294829637,0.0,0.8143348121304074,4.429144196516637,-1.3464843371580322,-1.7691655380539626,0.24736172594203618,-1.2790292948406226,1.1583941691557873,-0.3818029929229113,-0.4896850076251193,0.475714879158372,5.680680129447519,-1.586264672748414,-2.099481916441692,0.3980455467583021,-0.4057533660329464,1.1148046517711399,-0.8202468096492044,-1.396317218289068,-0.7560831195240925,5.606764902153273,-1.5270810651257953,-2.0685893437218708,0.5604836800225098,2.2847441552388625,1.382260989682874,0.0,0.0,-0.17252561988900844,5.665256809760974,-1.1109831869767137,-1.5455972525554236,0.2682960483025879,-0.16206487103798775,-0.037527274506878705,-0.1098878618825743,-0.12400151860856772,1.1562164826445274,0.3473093014150411,0.3986506070434292,0.05901791799515462,1.4809007711238371
45,3647.087188733115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.250840250907306,1.2428233108702176,-0.3978163867365788,0.0,0.8073606227017461,4.4635115714448546,-1.3450547435502513,-1.8629609875143014,0.2736938591454017,-1.2493201335878585,1.1174648933835811,-0.41529912623203463,-0.540277988390528,0.44629144529204956,5.670300198587533,-1.5958108051712425,-2.125732944491355,0.4540829007137858,-0.4802874833769854,1.208235528966332,-0.7044251260760338,-1.3146667673948353,-0.7618538240945821,5.595133410097948,-1.5932144642485706,-2.0121685320271236,0.6959349638830313,2.2859796848402185,1.383117736328851,0.0,0.0,-0.215203023162668,5.690415390177999,-1.1078296744630338,-1.6980556592865936,0.29396929904953156,-0.1672479505395428,-0.038765751052050094,-0.11102234820738792,-0.12445713835429019,1.3367841460159489,0.34506871479576007,0.417240031493169,0.07110491276873124,1.3912332915756418
46,3646.9959079502282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2507881983903766,1.2261260019984217,-0.40930753543792664,0.0,0.8065003129009596,4.45984997121034,-1.3301400671535046,-1.8217412977103564,0.23817041541490216,-1.2425558670420214,1.123501790704105,-0.4095801421337254,-0.5312154077605367,0.43414774145026447,5.654686434478936,-1.5906356559593904,-2.151611800764447,0.44653455011264903,-0.4732775971348987,1.2234404356727353,-0.6868924374066643,-1.2914837246056619,-0.7821384666644318,5.580797791034714,-1.612326144433462,-1.9972394716099584,0.6835422145853851,2.3098268045213337,1.3801825786516801,0.0,0.0,-0.2253820310772266,5.669697314361718,-1.1178303969147794,-1.7020529084690412,0.2689400253727311,-0.16683673166977672,-0.038679308786922204,-0.1110094597903827,-0.12436916294117614,1.4314419695335328,0.3437816300305393,0.4186884768439148,0.07563344253861104,1.3925071939623495
47,3646.204682713157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.341868896442154,1.3124580898654612,-0.3830853240878771,0.0,0.8361824037026948,4.272889641311369,-1.3115655141436249,-1.8332548379533968,0.25431158709873275,-1.291817001602586,1.1184915425238338,-0.3857895066698665,-0.5147819813506403,0.4494481876937733,5.448728187366005,-1.5666184664225562,-2.044380816654513,0.38342944067728074,-0.43370832818330907,1.2140166268419976,-0.7265720879275144,-1.3508448404507698,-0.7930600574597998,5.364288980474002,-1.6720309148368313,-1.9316051094870403,0.7009207737613412,2.3016518959732166,1.4375398719016095,0.0,0.0,-0.22159304321413154,5.443239236093415,-1.0846034445032824,-1.5838444137243268,0.29304852239245205,-0.16726851505108462,-0.037930907823781,-0.11118511653917959,-0.12060106454002897,3.159972143966523,0.30246864641273835,0.5197708640409882,0.14416916046086994,1.4598546244998425
48,3645.7829414175108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3077588731908287,1.2393684895036627,-0.44914054032132456,0.0,0.8695839966381683,4.133590171563529,-1.3957513500202596,-1.919659655676366,0.3040005885155872,-1.2529971732294967,1.0428914254481088,-0.4028303308949975,-0.5113551704669181,0.4581779559149173,5.354431470666139,-1.5728785352062689,-2.0464533634836912,0.3885256222470874,-0.48460762696031146,1.1792624288518465,-0.6799247232521803,-1.2828227874280331,-0.7245395608088054,5.297601857311431,-1.6363198612356775,-1.9792509358016726,0.7310629175156255,2.3288559218660465,1.3359678396675645,0.0,0.0,-0.1932860227451478,5.362173019537894,-1.090430079975073,-1.5096080474668754,0.2590358772025899,-0.1668531548606446,-0.038039194504839065,-0.1105341631997925,-0.11921120496147154,4.055965848654999,0.2796278300243158,0.5987034576056217,0.1777425208375802,1.5046198027639481
49,3644.568396810797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3068112457111853,1.2596337920536687,-0.43282458765036574,0.0,0.8541583292889953,4.126907709033944,-1.4067794825609055,-1.9477570818218413,0.2620429115372544,-1.23010642689309,1.1090240931685185,-0.40541657960594324,-0.5313017004944403,0.44727054529907584,5.340301524350967,-1.5677619721732872,-2.0882098084012095,0.4251385188236256,-0.4822897831299184,1.1852597747406952,-0.6977249027789194,-1.2783123113386101,-0.67410643948372,5.270990604451502,-1.607328275002849,-1.9995788438100333,0.6814100193801423,2.3205953466831906,1.3824219872019905,0.0,0.0,-0.2017865026281863,5.357406185005106,-1.1309860819889894,-1.6501128478767466,0.28064922485990756,-0.16578429302420725,-0.03853588831498773,-0.1104948177018724,-0.11711802864075214,4.7545411715124715,0.2630259379290745,0.6556299392636967,0.2001231099423909,1.6402497423314544
50,3643.740292588611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.302423813821134,1.2679777697547774,-0.42935401314378974,0.0,0.8479169476887212,4.068624666139755,-1.4121517560442696,-1.9519362334052128,0.2408942091808005,-1.2357348409457154,1.1254275847688484,-0.4112542770424619,-0.5358585424424307,0.44047142499654723,5.288983591018269,-1.5815236605424672,-2.114576260726136,0.44137602564334816,-0.48583730929818675,1.2024484798820518,-0.6991186247096434,-1.2959013787210778,-0.6358883888525875,5.202684150806874,-1.5884861003572235,-1.9816206108770424,0.6648872955109539,2.314248309138205,1.4039844375229822,0.0,0.0,-0.21190664088122724,5.308345381660636,-1.1292991599808486,-1.7135524645536617,0.27743300329179404,-0.16685182756489886,-0.03884358094627955,-0.11080835629006143,-0.11439919003919008,6.055176844404983,0.23908470851537195,0.737874752040798,0.23722736893160148,1.8808626137908933
51,3642.6792150298716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2903074765998634,1.2631553508573683,-0.41922508509780115,0.0,0.8383668275005668,3.9586754687397603,-1.4122886048567733,-1.9204819260763377,0.21664068856523688,-1.244112465597261,1.1340785744453052,-0.4177182526834962,-0.5425669805640632,0.44283842737341417,5.18224099937959,-1.6020002274947942,-2.14639248011517,0.45539261737997644,-0.5014585013574027,1.220649828638773,-0.6973378696007286,-1.343488520336036,-0.5393568631483135,5.069257511565372,-1.5496236060178228,-1.9140643739389098,0.6363815064012927,2.2973901220697526,1.4101236606128333,0.0,0.0,-0.21251258814566001,5.196760047749761,-1.1223700593072172,-1.7658099952990687,0.27828581021070314,-0.1688986875820489,-0.03951239657267469,-0.11115904732679655,-0.1083319620978864,9.392395867610059,0.18078635749232097,0.9476693571689639,0.29565799347910804,2.9324839090469217
52,3642.0750926619226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2763918930260134,1.244266267814754,-0.4163359678367003,0.0,0.8392577288364795,4.007048435329228,-1.3978238317837268,-1.8809978563871441,0.22559652831399749,-1.2502115180779503,1.119655460381544,-0.4196813668178015,-0.5420685845143443,0.4489321500385594,5.232102639536651,-1.610788883268605,-2.1468014681383405,0.44795531896587687,-0.4977320391943915,1.2159943678672673,-0.6935285495419351,-1.3588627822501658,-0.5284560654972236,5.113308696574505,-1.5401753781209249,-1.8896204956912581,0.6439610780154303,2.304136610222589,1.3945322141196828,0.0,0.0,-0.20603334920613653,5.240030626866647,-1.1208457494014092,-1.730986429748902,0.2822503247229248,-0.168965938190862,-0.039355899195405566,-0.1111784652897139,-0.10947226349337821,9.777933689061387,0.18538799876426962,0.970827861480283,0.28526806121252524,3.0631866871860574
53,3641.138150972347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.249784635722882,1.218584471693118,-0.4106246936064377,0.0,0.8289921578233249,4.045390798716063,-1.362850002273631,-1.8302719977040471,0.26050703722009677,-1.246499781354192,1.0970633922933333,-0.41205713823466855,-0.5326412802352004,0.45149990499893805,5.259413236064956,-1.6040629039630743,-2.1270182867727785,0.4338778493698946,-0.4918000083530289,1.198788836095735,-0.7021395795317639,-1.3720212470335351,-0.47848116197130836,5.14925912906491,-1.5632913437503941,-1.9264627763250854,0.668763168886229,2.326863988821604,1.3699485078627547,0.0,0.0,-0.18530460250803302,5.2614332782797115,-1.1326747888464614,-1.635626333138229,0.2703657317874658,-0.16670919298621364,-0.03863206065805556,-0.10978835233423061,-0.10871991400775093,11.734276171054914,0.16834049949029878,1.0974052731322237,0.30721939635667805,3.341066138965271
54,3640.605210067148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2374885242049265,1.2134443495133296,-0.40495996352693464,0.0,0.8201537527629628,4.0850619845055265,-1.343960984049579,-1.8080057396657156,0.25780450002402455,-1.243282347082966,1.09044081403874,-0.4108120149286408,-0.5316604094941819,0.45337965262746943,5.295212220934389,-1.5945326822856134,-2.106018299515031,0.42582975578476984,-0.5038250030191869,1.1936169411673117,-0.700350689831245,-1.3577328373829138,-0.4315905645814646,5.191013733034404,-1.5814927866328348,-1.9352094906938255,0.6753012204734723,2.3329377949600216,1.3669987166603037,0.0,0.0,-0.17772741893663782,5.297930103041282,-1.1344656344622135,-1.626444494427065,0.2668140846113432,-0.16539005455907108,-0.038289738907881586,-0.10846431463240054,-0.10724936491803493,13.826977827414996,0.14817594014116497,1.2367598139274396,0.3239852497160922,3.803522474683722
55,3639.929565386636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22928911132607,1.2214991736036651,-0.39882286132927147,0.0,0.810126454565129,4.148139517485616,-1.3302110291485756,-1.8074686160332833,0.249733763394745,-1.2385480316191146,1.094497056625464,-0.40943112626428607,-0.5321760671974329,0.4456162513979722,5.359606771178324,-1.5833059918826953,-2.091762706280513,0.4243506177957235,-0.5399227432285245,1.194436693984193,-0.7035704237120379,-1.3305199006501311,-0.30595095400767747,5.2612671180403865,-1.6133078857675194,-1.9674895844025406,0.6762584597812796,2.342485560000967,1.3763505951989794,0.0,0.0,-0.16632437939887607,5.3607077061586175,-1.139849031867844,-1.6513499727789456,0.25894093130039836,-0.16300556843025737,-0.037650022321573676,-0.10523754492796854,-0.10261920864347358,19.217499391602992,0.0906896933134708,1.5952154664151026,0.3738070352853235,5.083099805508973
