Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed
26,3679.914662232359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4578116625942785,1.397246600532093,-0.3344730824029939,0.0,1.058604436886835,3.128799446287199,-1.053783588039113,-1.4481133617629325,0.06380425238388049,-1.2322473128608915,1.0652313429037472,-0.49465011786887203,-0.6284503594368566,0.5338626749562476,4.614178212724813,-1.5871054245754206,-2.243953175084483,0.4567315520780632,-0.45303852529405225,1.4675615582837227,-0.4140160106368475,-1.3733115996649339,-0.8755097681161048,4.32500658537685,-1.9282835856554592,-3.396786453836482,1.1434836386589167,2.530940292273395,1.3651950652358786,-0.16687376760862715,-0.5041660030793483,-0.21470513156035834,4.4131682022391,-1.2371060091181845,-1.7123205415389378,0.2046002362445458,-0.18769147142120834,-0.044667310687523026,-0.1317651133191932,-0.07844394712128824,0.8795499293856779,0.2015648741768635,0.35717101806611334,0.824109909871478,0.8944676014737373,0.760497956023631
27,3673.776399296074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.365950693923616,1.3426128376824726,-0.3455418107165054,0.0,0.9290061692037215,3.336761527715414,-1.1768887034542428,-1.468838550146418,0.06508776196109693,-1.2541302113637118,1.2252685878601364,-0.41012609534044475,-0.6596687692181932,0.512520950280378,4.644148567093667,-1.6675472103421871,-2.25722464287249,0.4076035147831936,-0.48744866444479806,1.5454508267447347,-0.5158882205520184,-1.2613627894535486,-0.9276846244943144,4.468066728777321,-1.795162770457405,-3.382083750186291,1.0195397342224115,2.5350533083593465,1.3315993344512969,-0.2279458430076673,-0.2316254664710325,-0.28696712727173457,4.5695328633842935,-1.1524828159959957,-1.6050518297189578,0.17410001128658936,-0.19206253381597954,-0.04484517978326851,-0.1344353311784245,-0.08037202884046007,0.9961272411599053,0.18838370409316874,0.37435300553915574,0.8342358002369337,0.9394033919198577,0.739907824616382
28,3669.6730663010717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2747555908037564,1.3232385297741962,-0.42085181123407445,0.0,0.8945851553958121,3.3453905920454057,-1.3006329055396981,-1.5566943478997,0.16499949245773954,-1.2226184352767615,1.153165294282696,-0.43740180307106286,-0.46258770245817127,0.5087544246507325,4.78374988396199,-1.6518350032600968,-2.238022709444942,0.4654108973161844,-0.37451274859174055,1.4304783933976473,-0.5609309733854617,-1.1657322072451413,-0.8936575496190651,4.60550557651284,-1.6745034568859647,-3.110199339885541,0.8294730450127906,2.4995074543755784,1.4207926821881676,-0.1454896291892202,-0.0792947761375849,-0.28677522648115283,4.804246336127936,-1.0803085330444202,-1.5720432851539201,0.14630167233175756,-0.18961266689156442,-0.045150959310997635,-0.13846037689522156,-0.08155180698866281,1.066359420501644,0.20701016843615613,0.4143271660429051,0.8386028297342992,0.9798356534364453,0.7390377541889908
29,3668.334867152442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3221921140645665,1.138582787526915,-0.43402817445723074,0.0,1.0020657732660765,3.357918504704898,-1.2224228389551333,-1.831134977824738,0.2669004056723738,-1.2442629071962839,1.110048406367682,-0.3661043254903423,-0.5876090042045499,0.4310343759055195,4.951202454465147,-1.508074216792593,-2.1049469480641747,0.37537210378593316,-0.45679336918694013,1.1747994443623622,-0.6857353311159723,-1.1802539083567838,-1.0780723535246768,4.944423528089462,-1.672980418815525,-2.3057824158418754,0.6624756536598158,2.2709955996346904,1.3926352454066542,-0.052126379577335666,-0.013575152364808954,-0.2090265777931052,5.015685331740248,-1.091081470063344,-1.643724249408786,0.15911509709578048,-0.18821150140393822,-0.045051320289631824,-0.13109009276923925,-0.08003408638907718,1.1519470614872194,0.22832311701770946,0.3307891828498485,0.8114356299148283,1.0528759471906393,0.7392565369753278
30,3665.06128605797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32530282291132,1.1650526937775225,-0.4194638210811763,0.0,0.9783792383840417,3.5617085964624047,-1.2355776323971601,-1.8803486645118488,0.2181794374919039,-1.2768318219520884,1.0031424179736201,-0.42006926984150794,-0.6481304581612888,0.5172776550365981,4.992822130282927,-1.5333551669828838,-2.015389318573675,0.34869127304685377,-0.4519725204858997,1.1283862338471105,-0.6308873215358775,-1.2647780292099755,-1.122898606886517,5.026041657941923,-1.5728923028714232,-1.745676111766016,0.7279515069076681,2.2688141395228714,1.3465908256294084,-0.04613996293585977,-0.04419023411609628,-0.14757717221950245,5.067110417261672,-1.0758864302762658,-1.6884666981434293,0.24163998813359733,-0.18343396493526257,-0.04331880677399687,-0.13040509517772622,-0.07983462420259325,1.1938930375295866,0.2618887859291336,0.3094798030333456,0.7988634618181216,1.1015871342169503,0.7542387562614459
31,3663.398975093408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3676504241251073,1.170968450904806,-0.33070156407281737,0.0,0.8659811607753202,3.6285336169797566,-1.1821600887410737,-1.6194212496892644,0.25609818829336234,-1.161707868220367,1.0618882877964766,-0.3737336079646675,-0.5777232227431278,0.35837700171239584,5.020239211402976,-1.5255394699762146,-1.9809599944057983,0.5191559884401411,-0.5117676267968808,1.1308548006585404,-0.7252640040734487,-1.415551647455126,-1.002223233455367,5.17070427871068,-1.5187851708903555,-1.2594300732245007,0.7726276780711379,2.4590246038317543,1.2840913518402801,-0.1490643811563713,-0.16636712030737538,-0.2670209448739143,5.1007743198761455,-1.1253495138689953,-1.681643027252324,0.41648069799762766,-0.1785641628892103,-0.04404046281397767,-0.12695417946551565,-0.0796462955597251,1.2348358178622092,0.25939427030987644,0.39495745896055795,0.7724350647414234,1.1800207223033434,0.7978917963410972
32,3660.278533340216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3123989308498034,1.1664678525567802,-0.4559876632873337,0.0,0.8079986415193707,3.704322303014227,-1.2344585779784334,-1.4582923608801428,0.31252060137580295,-1.212850086616522,1.1250540295061267,-0.375021993444703,-0.5576257064604219,0.401690242432198,4.96324026755319,-1.5350686348492781,-2.0832689548283834,0.34897322623865684,-0.48747401290446585,0.9088170571422666,-0.7996665460590944,-1.489817049010062,-0.8559923035766327,5.171300096507393,-1.4764937167527763,-1.3254386249843766,0.6992337036261032,2.511694538935086,1.2564409034134445,-0.1902781393961669,-0.29627928850449775,-0.24954265223218874,5.051653411530342,-1.1381576196485705,-1.6384034658587925,0.47907709984593444,-0.17251847066417608,-0.04137831799100486,-0.12035992241226287,-0.07851157947598024,1.269387121593537,0.28023786618483676,0.41957893774425303,0.7926389075564491,1.2699630843276464,0.7845382620527641
33,3659.0611268595167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2476316038898814,0.885960232137595,-0.4433465335155766,0.0,0.8416835148649081,3.8061587628588414,-1.3013602820567554,-1.5511330690031488,0.21698625628512097,-1.2615041864151044,0.9552583030295259,-0.4939256032140345,-0.5261442894062914,0.4759228183155639,4.9536547438632,-1.5630419930976827,-2.224236697940425,0.4740458031494098,-0.3286132695266088,0.9744480759280745,-1.0555607940260585,-1.6586911874332102,-0.6271540931410277,4.791352595834515,-1.3772212590086346,-1.8195288417451507,0.4903173463801559,2.4881159228217786,1.0154732140222835,-0.3341858264316393,-0.2369392429933304,-0.0674335313649177,5.015473441762083,-1.122450890192205,-1.6347560486956911,0.3207164916368623,-0.15539710235211676,-0.03615234065186121,-0.10429265580232544,-0.07444106565209635,1.3549021787580466,0.35045042092977097,0.4326692048481537,0.8796713657892158,1.4831541608664676,0.6956062457476988
34,3657.3024252257806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.209281757625086,0.9921356136142061,-0.46660495444113304,0.0,0.7851525384275777,3.7899804859393678,-1.2819761160307797,-1.7047839931174171,0.19681533902364126,-1.21769863732185,0.9475640820104159,-0.5135216799491448,-0.5810644720966216,0.456854223640509,4.9078267501678265,-1.6389727046046292,-2.17271961574142,0.5500337361239321,-0.35897371144051266,0.9625248769403003,-0.9889790714521818,-1.624915853835263,-0.6054658812288274,4.7753817219071415,-1.4495696196459338,-1.933363879999883,0.4842057952727492,2.4962692141444873,1.0802152431066978,-0.3020119467889071,-0.16909535662151748,-0.1342643624963224,4.966082761554447,-1.074937523263238,-1.6359572430864604,0.2843641460183441,-0.15375143257842355,-0.03585947391226714,-0.10119659019863668,-0.07407922217256636,1.379308950360357,0.3457871376141097,0.447223607541522,0.8954260423408245,1.5241917273222,0.6791567835089887
35,3657.1164153580594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.138660583421953,1.1838620001930826,-0.31472590251235066,0.0,0.708708074170034,3.620497019199584,-1.4638368090580451,-1.97708372600733,0.2869316485009292,-1.1274175431599258,1.0366740424762027,-0.4970711163552389,-0.603000274864159,0.39385631718034103,4.870967322653975,-1.5752578893855467,-2.157249908932099,0.3516589814874532,-0.3858793421445357,1.2111278701870698,-0.8287165612203179,-1.4443482149972608,-0.5984294543304363,4.714789133169259,-1.5192972723903293,-2.031225644355495,0.6938761631136439,2.5128879556696977,1.2930397547808474,-0.16687656469372547,-0.03576898822293659,-0.19920527560407247,4.9394442743432,-1.1486757829674648,-1.6514807891112935,0.2667004250481349,-0.1517431552592127,-0.036236901580044154,-0.10220878305923181,-0.07414505082060983,1.4408923412162584,0.3522206813986315,0.4802160460766238,0.9106349199249233,1.59146057097106,0.6667592105307377
36,3655.268782322217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1533223364106457,1.2450250318582825,-0.3549704502207849,0.0,0.7680195375631946,3.5934295197478483,-1.4963773967897422,-2.044422154597181,0.355894810616473,-1.2411229921697025,1.1842785801414912,-0.42893237882046725,-0.4675838710713467,0.43843113175321435,4.821616027452509,-1.649356391219237,-2.1812980132794055,0.42320034133014145,-0.4739451700428629,1.343687814769138,-0.7528510396056564,-1.2763121687303918,-0.64250498414795,4.6761317559209665,-1.575466718462625,-2.0198610574176064,0.7426257551860558,2.437462983662382,1.4033357481771322,-0.14166319528044402,-0.022508201381730833,-0.14650408117844857,4.870061317147764,-1.1925626677909054,-1.7384891464528378,0.35107493194461725,-0.1540497777146953,-0.035832599547998806,-0.10251542999975587,-0.07409276707282074,1.504078553054338,0.34535660500507637,0.4555603584002918,0.9033384682287812,1.6326507979743115,0.6588045721201155
37,3653.960525673153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2181455863628012,1.2700796423978007,-0.32253355947439033,0.0,0.7736206246114903,3.6322395239169962,-1.4028179348367662,-1.9860256714027629,0.326553210788076,-1.3383753124953444,1.1693342525170871,-0.42183497659221925,-0.5343739766160107,0.47208122146760995,4.871643307379636,-1.5753233722633233,-2.3476244517512703,0.45571728053784655,-0.5165337852924333,1.321426013595314,-0.6606927588617202,-1.1602853129894264,-0.6009593462072372,4.665481622011522,-1.6031245403056706,-1.995958445213262,0.692295425521429,2.4438834683324355,1.4286122909942334,-0.07170734627893928,0.06443996574071041,-0.20394666960977192,4.844307675755611,-1.148311781537499,-1.8573981647531892,0.38882440704849797,-0.15861296764974966,-0.035506203989537036,-0.10809274582507619,-0.07536634215076099,1.6032103802414346,0.313435112226882,0.504216872739634,0.8539733613022894,1.6821327659692966,0.7019606156596199
38,3652.1968584888023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2553996113246817,1.2819598959948373,-0.3335152710525901,0.0,0.8135285744863643,3.7577164628478275,-1.3650881405146442,-1.8429556971477594,0.1716731058278112,-1.13199423384953,1.102764954210995,-0.43821372386766116,-0.5451837381835877,0.4311624240251926,4.870249213262183,-1.667171394001492,-2.273180206284805,0.398321137599864,-0.4777373531363823,1.239475568427356,-0.6708489737568675,-1.2135210829617658,-0.6895407572366739,4.837583403357523,-1.6124968708382612,-2.021279174713423,0.6412283147383052,2.4087300056808902,1.428869138428625,-0.04295885871884681,0.023776343909664474,-0.16181766181621626,4.948822445416532,-1.2121395714082506,-1.8570866465080351,0.2729248053249358,-0.16406337735534168,-0.03868896038259449,-0.11362732602972037,-0.07618974189778466,1.7476994977484812,0.288135213708887,0.4920988506922399,0.7885608351874228,1.7476926278258065,0.739409872331781
39,3651.6066264779292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2005502806554116,1.2356338007711885,-0.4821334479614043,0.0,0.7717889967450786,3.8015958614165553,-1.3331075867500877,-1.7944004738054147,0.18929047023707976,-1.201808605089457,1.0988569614863857,-0.46529916428229207,-0.5847635828917198,0.42934556665978874,5.042928638483968,-1.5638006146891725,-1.974517207928013,0.38712025943454104,-0.36907699379320347,1.2194897152410158,-0.7182825598123973,-1.4071775016139687,-0.8574653773931575,4.947596804806335,-1.598197775897427,-2.0510291089688235,0.6894670086611876,2.4685834785188536,1.404889128104793,-0.1433303397008744,-0.11788944256771143,-0.2547098988192975,5.071921910680475,-1.0712215134848733,-1.6814346337578585,0.20936222559874473,-0.16641089737843937,-0.03911865719360532,-0.11835367227761606,-0.07734189640053618,1.885478799038275,0.2757764436433488,0.46482290665900317,0.8005362920025861,1.8147014397117318,0.7125073856229294
40,3651.2823910396455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2241778183052308,1.2384261584419909,-0.4366286738210319,0.0,0.7843633226279365,3.822150642868766,-1.351380818637613,-1.8457929297983071,0.24705720839937192,-1.2270043715881502,1.061297911881515,-0.4430023988924332,-0.5627915368271307,0.4442956696971311,5.065516937491085,-1.576720576814561,-1.9722464342000487,0.41510222283313986,-0.3895917947275361,1.1399989219949054,-0.7120220969605457,-1.4307976477237159,-0.8274602990902505,4.979945724740739,-1.6137105652042756,-2.044448203145887,0.7389096197781159,2.475614964744953,1.301164862384578,-0.16387336305167505,-0.12316558685419145,-0.25017230095645127,5.098294689813661,-1.0987927613224138,-1.5439094046068904,0.24139005385498277,-0.16724000711010686,-0.03912175551252713,-0.11833184526778723,-0.07750705037892967,1.9287881784187326,0.2705618751359292,0.47628942317635187,0.847860209502051,1.8495589526522702,0.6585487060993761
41,3650.7815843552644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.218231854544908,1.2256800371029455,-0.4673933662728065,0.0,0.8012804931308094,3.8229676701814377,-1.3554440469951594,-1.8588043003247985,0.2569841923696671,-1.195125173853109,1.0541420995176864,-0.47773750186505776,-0.598269592568215,0.44924083849784635,5.058079885473593,-1.5844495696569127,-2.0514056477701197,0.4365681679664996,-0.4204659206443777,1.1373457925395924,-0.7567843188301208,-1.373551031220144,-0.7654297648944193,4.995762673289876,-1.632643461481551,-1.9883137011100418,0.7852457649068463,2.437894442468462,1.2865369670308948,-0.20231002088131073,-0.15689332323917252,-0.2102210012962808,5.152325912303786,-1.0529460050186068,-1.5307043213461848,0.27037287048072584,-0.1668152867561037,-0.039052537634187326,-0.11677084595831877,-0.07730417830587281,1.9924715037214438,0.27438376799942754,0.49517018959275505,0.8844970741025451,1.9139639169357543,0.613025243045275
42,3649.438511909138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2314695816713557,1.1898550824074505,-0.45240841078127675,0.0,0.8183962710876898,3.8629854972969673,-1.35050041761986,-1.8501987280826078,0.2411488850357964,-1.2380474834447166,1.0697490917133279,-0.4347700060870386,-0.5477925678929614,0.4551386145933444,5.084756970989471,-1.5877698828556193,-2.1269057910899134,0.44390567566862627,-0.4521264154209377,1.1172836304118718,-0.7370196449487868,-1.3085581293389683,-0.7538377456322025,5.037996660816457,-1.572559424298267,-1.8878813942062267,0.7201441876502516,2.4595192511969355,1.2839059813030256,-0.16989797990638283,-0.1295985625743459,-0.19931500035537283,5.128295893076111,-1.1114022097348644,-1.6593123043251827,0.25626009083525286,-0.16355604772130064,-0.037817922693805454,-0.11138194683484819,-0.07651455659057656,2.1635325102429133,0.306782300430279,0.49126425768751864,0.8888228391097943,2.0967819939585386,0.599118391679639
43,3649.385648944697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2960724037688913,1.2729905510903858,-0.39516183818029654,0.0,0.8403377761838057,3.926429864662377,-1.3462762957192627,-1.8395788527130146,0.29411171421747095,-1.2429811031440137,1.0942186002412622,-0.4349746508246906,-0.5755441741263212,0.463882937158149,5.1004235079584,-1.5772774236842793,-2.1054131359617982,0.4342627971820805,-0.4375572658252091,1.1593744150850707,-0.7493948620086877,-1.3369887299171914,-0.7213446813396901,5.002634151252366,-1.5748557331305526,-1.8656369059215412,0.5684858688130865,2.399281024156313,1.3251906622081437,-0.15345105224402453,-0.11889347044419363,-0.16128608206856715,5.155853234972909,-1.1305198724745316,-1.6629933997072113,0.3509196528058966,-0.1634054570151063,-0.037802875168009654,-0.10935211855881519,-0.07616439691511283,2.2624730022102155,0.31959343543884833,0.49746488620423296,0.8454095588734629,2.2074634285508425,0.6331837749223795
44,3649.18806977146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2827758497172828,1.2705535732765099,-0.40026498393762877,0.0,0.8366636265035471,3.930628773428644,-1.3501597411594592,-1.8657338379140145,0.2641877321456305,-1.2634147652925307,1.1130103588144833,-0.4199060705892486,-0.5493755046602227,0.4704603821763709,5.120744167382135,-1.5794367918821555,-2.1261775822563322,0.43778276628030177,-0.471808351051505,1.1687140276849814,-0.7485788302741566,-1.4010706232500945,-0.6748541218650721,5.0302631831366105,-1.560526444874044,-1.8734744276121833,0.5940850587065394,2.361228312929843,1.3371299293948544,-0.13850291986202184,-0.10701824840026712,-0.1465726938041066,5.177084128460107,-1.1167900627775564,-1.6479882681847613,0.3370312591100248,-0.1643011539667351,-0.03783004710395874,-0.10893282759978788,-0.07607090906340205,2.3504105206929795,0.31656334080784637,0.5174908901470884,0.7742601062624376,2.3097821179864906,0.6960579021179688
45,3648.5122874666454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.273049075923048,1.2166686747911253,-0.434398431912948,0.0,0.8398603924384425,4.0272214803913515,-1.382028920894869,-1.8650345465761364,0.33176707609625616,-1.2437807110536383,1.0850163464670275,-0.44255371344922795,-0.5515521372726697,0.461098413095969,5.188966336724779,-1.593694982920026,-2.1408142920154205,0.4698043422525805,-0.4718866319737181,1.1639280447035132,-0.7594971496570415,-1.3447746099604034,-0.6960897643950947,5.119657957654671,-1.531837380296011,-1.9096927351133786,0.6875228496085005,2.405002121504079,1.3339866289921363,-0.145238036017296,-0.09927616374975769,-0.166702612607068,5.195954492869455,-1.127763860249445,-1.6721949785527428,0.2275874174395796,-0.16264993508145423,-0.037326436477822564,-0.1077520058559778,-0.07588914898291765,2.7050418655360238,0.33075178071097106,0.5271088724682236,0.7481340320585472,2.714157438499732,0.6869480559704014
46,3648.004994777138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.218403303618046,1.1854790219088829,-0.4505821139437783,0.0,0.81754853665201,4.062489687573452,-1.3824336340209236,-1.8925887077067114,0.17471194920161776,-1.2390151158126133,1.0941585159309608,-0.4144626109641413,-0.49115805331114315,0.4382386543976937,5.282296035902533,-1.5924871108947471,-2.141834414623195,0.43912100628317263,-0.43024264192240275,1.1600241980311745,-0.726366986212374,-1.2678422682168464,-0.7257560962391478,5.199732848431416,-1.5649246604214126,-1.9395119198347213,0.7109652772604776,2.4642010590685732,1.2724542482685874,-0.17508177892870214,-0.11895140641187216,-0.20083856718812998,5.3040144373253195,-1.134385007643165,-1.7100912838070472,0.23918777539390867,-0.15991066915781008,-0.036702854592435365,-0.10700342282708818,-0.0758517895050364,3.0987193689053143,0.34533325177282487,0.5452037105517272,0.8177407861497775,3.149160265386911,0.5742067883370373
47,3647.863565462986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2201458706397355,1.181394713431125,-0.4522173365985085,0.0,0.8190969100847302,4.079316066490286,-1.3849485006572082,-1.879005716942145,0.17261574420677683,-1.2422314789146056,1.0967448246733265,-0.4132375368168073,-0.4999617290518436,0.44271680603594793,5.30744161469997,-1.587797106812877,-2.1266875059884103,0.4366819712841303,-0.47099163695535573,1.1786355434315263,-0.7109574357036011,-1.3228823814717217,-0.6870374165470414,5.238248877440089,-1.5386276491919877,-1.9397306127229774,0.6962484393608479,2.449096947838704,1.3016151641893376,-0.1531302633490609,-0.1170019900344396,-0.1965398782736549,5.321269178393568,-1.1388052512083717,-1.726380159795525,0.21529746618384094,-0.16058098003050902,-0.03685827419261899,-0.10702120530252296,-0.07595068361114547,3.216042502365679,0.33787259904634737,0.569631451136159,0.8840923096165626,3.2789142612110114,0.4900509077709959
48,3647.019149278818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3202457526762954,1.3021109023629838,-0.4010538213512278,0.0,0.8567888308596352,4.316305697338661,-1.3530440635269982,-1.8626002442041558,0.21957576847830876,-1.2617647391432718,1.1168523952597302,-0.4191483390418476,-0.5200272844889371,0.45577125550323316,5.510549144799612,-1.5456697172549516,-2.0608646373685104,0.4234245373133339,-0.37861282894926196,1.1058133936598085,-0.8469831319190184,-1.3570560103986118,-0.7154199380286422,5.417977059932882,-1.6190789562115802,-1.916500923738624,0.7693011140064964,2.396726865849989,1.34775731376278,-0.15267857969771093,-0.07307375347337906,-0.20531104008229567,5.512476973220836,-1.0957357472528841,-1.651890258138713,0.1944525266036382,-0.1635988608389473,-0.03759059128689516,-0.10943431246660447,-0.07693581650953718,4.163456490696427,0.34256181614304787,0.6257062262309744,0.780530272713688,4.163046515959764,0.4983132840793448
49,3646.5733696606394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.307392226984001,1.254438799215648,-0.45278868616447754,0.0,0.8584656162368948,4.4769718794647355,-1.3989197985109671,-1.8878382825512658,0.33187996566516187,-1.2080477075498013,1.0613625657448655,-0.44406692591729474,-0.6061455413721935,0.44319631146346905,5.678105440650318,-1.54810061879553,-2.058790638679359,0.42364378409032283,-0.3853092657750115,1.1460451593948922,-0.7394982329162401,-1.3851173597598,-0.765368152202236,5.59248115339269,-1.6756311000037596,-1.9172975697608974,0.6934254470753201,2.389670409943199,1.295293079045908,-0.1623084311422066,-0.14120424991013747,-0.22218243419362887,5.6938284532871695,-1.1144258350950955,-1.566834077994815,0.28005391962012816,-0.16553282850083634,-0.038244780737682255,-0.10984012178407511,-0.077653242695887,4.9555325445998655,0.345843659413756,0.66595996054279,0.6296095220656236,4.893447291245003,0.57314831686895
50,3646.41743730264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3099648397933694,1.2780324258246327,-0.4414308050769667,0.0,0.8655089446344101,4.476349549595943,-1.4024014646915577,-1.9244720471670391,0.32667295610181163,-1.210708026478783,1.0623560826972853,-0.4508972506628668,-0.6062187809657947,0.45109097321860003,5.693211323712697,-1.5436176511396205,-2.033876458025844,0.41709966082302297,-0.41484018935357564,1.1472268404596024,-0.7572213234039861,-1.3557509718017167,-0.7294207379220079,5.62527074775751,-1.619393872471663,-1.9302595766885147,0.6719410886545062,2.4128780992105665,1.2731681858023487,-0.19773624528199707,-0.17021054210755376,-0.2104420363825346,5.698349195133361,-1.1153987493909716,-1.5978474758746815,0.2814361083878793,-0.16579443653167156,-0.03835617696018055,-0.10964393810771719,-0.07778586305894684,5.047199590701622,0.3468910382311488,0.680234038090247,0.6209521292371462,4.949673185917982,0.5767703462753583
51,3645.521565630449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2762115676949644,1.2601699011903464,-0.4155478127055128,0.0,0.8478545695087892,4.568131730413095,-1.3965011779332437,-1.9079950165845774,0.17937649678029735,-1.283020642602782,1.14477952004891,-0.40542299587422764,-0.48658173867218923,0.4645044211068954,5.776447568844239,-1.6017295306296961,-2.161950372364865,0.4525880268419954,-0.4544128995146185,1.2099552827450077,-0.7461229125154974,-1.3557301758193674,-0.6382221977218747,5.683776234167052,-1.5396478459192695,-1.9565281621653896,0.6768167750609742,2.406285642491961,1.3310076795615753,-0.14709993937754162,-0.0914155779770465,-0.1757735998723846,5.779091219468356,-1.1351736183435517,-1.7213342518751225,0.2448824440160642,-0.1593411198900703,-0.03626004697180338,-0.10036131605354368,-0.077944852710067,6.138749364168835,0.41116360886703895,0.7291861254402247,0.7970380392078925,5.364333976138701,0.33857917525265496
52,3644.101692708148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.281388839800087,1.2618460147290342,-0.42704008742631394,0.0,0.8520167561393249,4.653434749634476,-1.3993161034221462,-1.9049021247833366,0.2285791520512992,-1.2549084843635367,1.1186788599219766,-0.4242186043187218,-0.5308377467819753,0.4593311077832994,5.873002881714714,-1.5888507107132703,-2.1209701521728945,0.43952174289557,-0.43506954996703917,1.1924851882165355,-0.747521506003735,-1.371473209310918,-0.6632108922462204,5.790059187286758,-1.5772155716854257,-1.9592393634674985,0.686729207146842,2.41739522547827,1.3155810033098476,-0.1629113124624279,-0.12114558169404922,-0.1925990927452914,5.879469569240275,-1.1304394800170172,-1.677821367696865,0.24840408297049577,-0.16278118297755764,-0.03736455972685786,-0.10382778842212032,-0.07931030923223523,6.795035621685993,0.40016791207722024,0.7692716870970406,0.7631250851530931,5.7506186190248565,0.3151746134716521
53,3642.3822375729237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.287205332870035,1.2679698116371172,-0.43632198702642166,0.0,0.8586394431893449,4.945101966660752,-1.3970655007470858,-1.902054157064722,0.27732409622188003,-1.2312756333363957,1.098826040741511,-0.4437267766445466,-0.5776183399550212,0.4568826556372532,6.1777351124676185,-1.5807596720752706,-2.0951922454435232,0.4268709893226294,-0.42305951915011897,1.1760410191592063,-0.7535655791335831,-1.3851206900938504,-0.6729699700445815,6.106199959205046,-1.6181971302426956,-1.9486528698239016,0.6974272323940963,2.440891933768935,1.2981509171596959,-0.18304972227786084,-0.1584541259634897,-0.2116171295247991,6.190741231466358,-1.1299797115957242,-1.6393149957144182,0.25154030059980953,-0.1663220501555487,-0.038464499020295584,-0.10365235069027816,-0.08277672493611615,9.29832028700508,0.4251744018555351,0.8978319663794329,0.7540485161255821,7.251089696988426,0.12237518649217066
