Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,b_walk_cost,g_walk_vgvi,g_walk_stressJct
24,3710.238519644438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.064087872283377,0.9556869176024828,-0.40733722995114163,0.0,0.6113926959208299,2.2032386212335546,-1.1607001486842183,-1.5490439088531767,0.0,0.17489277027814254,-1.1021126325116033,0.9688739589378685,-0.4565009486934224,-0.5333206543466118,0.3170275533570116,3.557615193915675,-1.6295382406323058,-1.9731491098921352,-0.37798030062779575,0.4133501182115979,-0.6338776289241421,0.9886021310897725,-0.7815372886568981,-1.4585136119070463,-0.2853577128946976,3.4675734581556625,-1.4979717530506578,-1.532311543862532,-0.28607625142495724,0.5157658519907655,2.2849264596856163,1.1358206100879589,-0.13845111515963515,0.009125323281653712,-0.040364460773009515,3.5716864128125,-0.9545139454062389,-1.3108939740717793,0.19157821774583972,0.22785607442191733,-0.16390882364322001,-0.041445608422232466,-0.25639954364820305,0.6415284468986598,-0.9442489934654086,0.009147935501733453,0.4039013822710902,-0.18471079304386875,-0.583244415771594,1.590351760272475
25,3706.578113803261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1631917151459645,1.0037045126405393,-0.4293982623702635,0.0,0.730361442402157,2.5185234758787423,-1.1446550594950098,-1.5450588658825841,0.0,0.1597740047733825,-1.2101411260038177,0.8353656277339984,-0.5698862810594357,-0.6378592536595165,0.48659409814231125,3.639429471921137,-1.6532190331892782,-1.9628679613651683,-0.39958387480585933,0.45811091555048594,-0.7149607437723449,0.916476201218564,-0.8167180756732904,-1.4404625947375735,0.011552181269945894,3.380876595339529,-1.6986808879406703,-1.364366330911116,-0.057474825441066885,0.4785581245788152,2.3150306660810847,1.19061988408684,-0.15779937558687243,-0.07584287381325519,0.05014957631315104,3.5042671123882116,-0.986395916552338,-1.6514790266873671,0.16295943526075718,0.36026873050463415,-0.165210807382816,-0.039676636900211476,-0.2520858587072618,0.7354333187771351,-1.0159891689188165,0.03813825798912965,0.48889416550617393,-0.18292774810461945,-0.5578806131237634,1.5459382695588557
26,3698.0425328796764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2817200746277324,1.0475633740678583,-0.409776098812979,0.0,0.8453527525046218,2.5621080481166327,-1.1061968242762479,-1.4509385315087833,0.0,0.3481615636448846,-1.2256481491302538,1.0301358554740552,-0.4510548155464983,-0.6471524739061071,0.49611211867764193,3.6842718559906302,-1.7059836794905643,-2.106195750690947,-0.4214030104328499,0.31914860728104466,-0.8558573905910529,0.8839813817578781,-0.8753466298156682,-1.4120537454372428,0.14627174690016972,3.5977830430085325,-1.7218403357507375,-1.635841529748001,0.11691993831365971,0.42897106503055377,2.3107159088069262,1.2242294670893905,-0.12765421782282296,-0.21397809303417167,0.08581395138392309,3.6358366380005873,-1.233008037049992,-1.8482226928991312,0.20804285239228315,0.3817669825634869,-0.16693103253752656,-0.03886452190683157,-0.24080701542032576,0.9146147112393014,-1.0661271005444797,0.06103320237084099,0.5279297885616806,-0.17702520148289191,-0.5143406550123296,1.454919508022887
27,3688.196146856385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1710324719700487,1.1857589601583547,-0.2195645248788612,0.0,0.8770208742051036,2.8696746734407315,-1.5032814848974936,-1.5790717384737794,0.0,0.18770339370118305,-1.247280195639022,1.020983339642063,-0.46765514790089435,-0.26387803833949913,0.4961505124158675,4.180606541414744,-1.7724463611264358,-2.3804773184186336,-0.408993165935151,0.4965606005716105,-0.8023901764349696,1.4961064118205814,-0.7158611394834454,-1.5085618339626348,0.17633114215292936,3.930373119880536,-1.3713578004682019,-2.566924988620609,0.12122140101981688,0.6046059153469585,2.539219240928576,1.483225158292374,-0.3055697735684881,-0.03121273120454704,-0.20285363299013995,4.2273650850492555,-1.1999073410443848,-2.0110964632523274,0.3667613346721952,0.4617336720425722,-0.1498627512476553,-0.032835560205193785,-0.22302869391341693,1.414680616330872,-1.1418413568825718,0.14163151159362553,0.6455675500003517,-0.16500012871964723,-0.3776153711513023,1.2204988081846664
28,3680.971066941166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.070263777930447,1.255586879095431,-0.4067450230483912,0.0,0.7993112527589377,3.079005391257288,-1.4258846398169371,-1.8263234965037285,0.0,0.09567828415805077,-1.2834731005517883,1.1604532252164494,-0.4343171183752991,-0.47668924332130624,0.4707760194133176,4.333405415010102,-1.7636895397794805,-2.256720249417904,-0.3921077236495591,0.5309708320690208,-0.7791683488758112,1.5609087504191015,-0.6300426894915978,-1.5193714895566448,0.04719384839587015,4.092513136021388,-1.4958032190818717,-2.8319176639688486,-0.042044155904126274,0.7019968190192004,2.5197079665429287,1.5176766182793782,-0.276204355994938,0.13802227490220095,-0.35272629337095995,4.4601521593374205,-1.0935821053711314,-1.9664725071512417,0.36317549831509954,0.46944757283516514,-0.14605112352356373,-0.031016865808070844,-0.2132161678157766,1.5682816824578754,-1.1822009948283225,0.1763783027903862,0.6318180457323902,-0.16074275126373946,-0.34070523603836794,1.1675886020906596
29,3676.908274515256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0964248207157814,1.2341503101998301,-0.39729521005471796,0.0,0.8137357533851204,3.1941581392702894,-1.3505543491546916,-2.002563818568038,0.0,0.1341926668706114,-1.217935377953143,1.0156145875941907,-0.5088877527683798,-0.4317530760065117,0.4561225520654908,4.498624982388921,-1.6611854867707079,-2.135685775899173,-0.394871784631119,0.4401725581402657,-0.7437059178222306,1.5341472549447268,-0.6180381511167962,-1.4862677215583862,-0.11720473900037948,4.236564355117782,-1.7153743649274489,-2.909518493803044,-0.25921131111721407,0.7767111090390807,2.3952787536840217,1.6181680476425648,-0.22572475601553227,0.15807465763335235,-0.32632741757841804,4.647306340560925,-1.114152216551297,-1.873809290400321,0.26950125685411785,0.4429836016035213,-0.14557983068214575,-0.03173389448171554,-0.20524998358848515,1.6521742269219972,-1.2047727927859968,0.20095387423995248,0.5838187476831976,-0.15716313786027175,-0.3220523311773135,1.1602233322326678
30,3676.7764207280707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1996509699665068,1.148349019518601,-0.24405319984576754,0.0,0.9967853346296699,3.507739921810303,-1.5807458432607697,-1.9860909238563296,0.0,0.30604733009395224,-1.1943322693091563,0.9802902982591436,-0.4276152958861962,-0.5248513736213217,0.5348690703247421,4.639441755966519,-1.7212386948950378,-1.9146677644929124,-0.5495907475718232,0.4343114771412613,-0.5169445655351583,1.410368622050267,-0.6182531530165489,-1.2668382392134079,-0.2257220527972233,4.450035521075257,-1.7872799306603553,-2.761691309066399,-0.7464423573628345,0.870170956575649,2.3091272744209106,1.421207083315394,-0.08260515051233694,0.23661346703339836,-0.23771641688502343,5.001094856968391,-1.1355738665036732,-1.7871829943828308,-0.045051971123231005,0.3682729436194822,-0.14025217508993792,-0.031505236169714824,-0.20740910762301515,1.7554392389494364,-1.0616342324843786,0.1411705759816939,0.5355060032496344,-0.15323902509406365,-0.29853198767137445,1.2001511195933616
31,3673.0865892974953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2356217759794754,1.175188722648547,-0.35255030238631935,0.0,0.894877676392741,3.6513140008872695,-1.4966574200641913,-1.7215916615084286,0.0,0.4860369695257645,-1.2551776657046252,0.9477864724161249,-0.42041344921298196,-0.45804807167374667,0.503458005506876,4.897740925991134,-1.6261576027542597,-1.9637575902544981,-0.8062972172090573,0.5327621828950195,-0.5107992451941059,1.135008833312558,-0.6102410511290376,-1.0424228982262564,-0.19222008314252606,4.747443985779967,-1.7217966359500807,-2.4556443407822024,-1.3102081803953909,0.8329710087519001,2.370328319037572,1.275492338609947,-0.13968730675911972,0.256230223935882,-0.28654468662294735,5.231976349445731,-1.0739109665339157,-1.7289745771656952,-0.4775555409660684,0.40911811527071484,-0.13880860041287646,-0.03095857229578098,-0.207059455648081,1.8561366994948822,-1.1397129082631077,0.20013695214857802,0.5804175802616384,-0.15191486394252865,-0.28646963748820414,1.272619597083068
32,3669.695230083714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23574695616929,1.0516544058654747,-0.39187252232820996,0.0,0.8883156664476963,3.7871839422897526,-1.4084904871114636,-1.6724515116994214,0.0,0.34178711056295497,-1.2374541654801066,0.9709461615459017,-0.39702459918956545,-0.4609562922249441,0.484726586149107,4.933513957008461,-1.6213646867533253,-2.0120513047256776,-0.9746611168722581,0.48706413271786814,-0.6950050175624203,1.1869711640524243,-0.7330084751844045,-1.040554833470085,-0.17254974693784897,4.9522241125851325,-1.6368360349293556,-2.2387683792612294,-1.5973494704752103,0.7582409268631358,2.3732098030127147,1.2153968691366648,-0.1878458907662677,0.15551260307649623,-0.2752424638357947,5.241883794239096,-1.0816986357440603,-1.6849188984531474,-0.6716552399735407,0.44162602926292893,-0.14192171438316503,-0.03174127269148278,-0.20028022639861806,1.9160118523772838,-1.140890838609172,0.19314314161943014,0.5751671814218822,-0.15025029313413962,-0.28251598412948703,1.3327443083738415
33,3669.3550531307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2387793443303625,1.2068179542158208,-0.5833654378268176,0.0,1.0043106776646777,3.7913006617965275,-1.318844608750312,-1.7023766139276488,0.0,0.10971719802671714,-1.1314264290174063,1.0706479429419178,-0.44785073274615855,-0.5576641708193446,0.5169048247238822,5.0061056874333225,-1.5481446348521943,-2.0322350113147274,-1.1259949618469567,0.29737513154312967,-0.6820213359272175,1.2117656623225257,-0.5310602602297,-1.2688279255257444,-0.026599274812314166,5.072169618636363,-1.4001431307131822,-1.9314602987328326,-1.7706682507178373,0.6278294425791786,2.327876993209689,1.2988273200185376,-0.2075298447298435,-0.08575580261907279,-0.05402250671968081,5.279786314438963,-1.1912020324962078,-1.6627118105802288,-0.6218181107967428,0.29154408486696815,-0.14280068343474736,-0.03347341539755314,-0.20720615381249166,2.0054387774560483,-1.1488040287367247,0.21138182286004314,0.6260970906897734,-0.1475969828761753,-0.2815604585561174,1.4571824771223885
34,3664.3919336275044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2658012872554187,1.326259988291643,-0.38991382804881414,0.0,0.9059604948131713,3.6738683231892995,-1.3321939708713155,-1.7882328707450266,0.0,0.15527064634311968,-1.1495955861690768,1.0899360895207568,-0.3759702022687643,-0.6705975633859997,0.46632713834579603,5.071198194033241,-1.51758128037377,-1.9595024182704597,-1.0688928933466073,0.30440649071234244,-0.783215198692347,1.1643397955966373,-0.5352733393360177,-1.6316792363303012,0.08773260323726201,5.121315417662185,-1.4635008627636985,-1.7582488043561564,-1.6213833789444816,0.33511613775170923,2.2787338202569143,1.3775005791578958,-0.0733894746163993,-0.21617305930294037,-0.09856063040439893,5.1787990345962704,-1.070488471309046,-1.7031864182115495,-0.31206932538158527,0.08030694713444125,-0.14956962493859846,-0.035131246434029095,-0.19998919968243245,2.1015698585764624,-1.1581223819154765,0.20565559309310005,0.6738847036198228,-0.14589123395767647,-0.28080032120424675,1.612916870337189
35,3659.0896993231127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2448393000886617,1.340700367142826,-0.5075537552665289,0.0,0.8594843797893994,3.852427083732637,-1.352281560791389,-1.886832494976988,0.0,0.3325195299710183,-1.1679331095770438,1.180175398745863,-0.39138700207256677,-0.5518971548572302,0.4524756285491989,5.059090474957251,-1.4963036368126448,-2.0611041256519984,-0.7344104291212705,0.28392951009456696,-0.7446783358884109,1.1109175392880553,-0.7449136082454548,-1.7738810339172495,-0.007952769207295651,5.032869652405175,-1.5599139177799461,-1.7375452012911876,-1.0423359023918914,0.3096143839476209,2.278352617863026,1.3165904200784604,-0.1562162436822906,-0.0463819258626115,-0.047587530580786117,5.004947279737121,-1.178595441455231,-1.5748481709034405,-0.022741812379662718,0.058531912475847055,-0.1546402551932793,-0.03641597531511842,-0.1924319890718769,2.2003304999858604,-1.161439872993597,0.22070201099193842,0.6382345698196698,-0.14364221849911218,-0.2790292210822521,1.77837447325527
36,3655.8036851227735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2380512409815925,1.2118640592353167,-0.5539038610421203,0.0,0.8663065783321379,3.877862668884697,-1.267258379771137,-1.9215871181817017,0.0,0.2979443420396442,-1.158912313657348,1.1689752732632692,-0.37081319576358746,-0.5692495736727777,0.43230701152035733,5.092840689698301,-1.5147895809194105,-2.147777558555772,-0.512935800974308,0.3926036776920001,-0.6413757249640145,1.056681678220834,-0.8007369546738863,-1.6514129098587127,-0.09564462252217501,5.02603231231885,-1.589191589445365,-1.7843786215645157,-0.5487900841508847,0.4096593086915896,2.3002107592765677,1.3434893186355814,-0.08734724466106401,-0.19157796039357974,-0.0985420478381698,5.045067253348277,-1.1711087538548972,-1.5095931957201385,0.0902307703519693,0.14427824868829006,-0.1535701064918363,-0.03644302698367871,-0.19218131656592022,2.2615959763105833,-1.1351923052657011,0.22363423930896725,0.626747037514052,-0.14263662668757432,-0.27397572410979587,1.8736966263907877
37,3654.3054704714204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2275605411626054,1.2530664379539878,-0.5135845117485319,0.0,0.821569984810255,3.8829481516458784,-1.2822781475258078,-1.863419108102644,0.0,0.23776015749460844,-1.1143840005805425,1.1225405681100646,-0.40674921778368767,-0.6355162198749799,0.4200075614615396,5.1336129330684885,-1.4891690785975,-2.1378252676599727,-0.44931563104813654,0.3540156341408484,-0.7080828622934596,1.072603310510192,-0.773456573977551,-1.5239698400536323,-0.18687859110657007,5.092814814826126,-1.6195378294207845,-1.8471985317388162,-0.2746996381311368,0.5031654172585149,2.2818847958662776,1.2416693745447864,-0.14812443103529147,-0.21979013617978935,-0.075524415235683,5.115460496490664,-1.1157666548640657,-1.5614171162263564,0.1443109220130548,0.189200396758216,-0.15409255217820322,-0.036882256513327674,-0.18853395214969862,2.2998420925063123,-1.1394781244795895,0.23226914438537127,0.5932097390858201,-0.1414377961472291,-0.27146320667145807,1.9162005651835547
38,3653.477994950062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.262402261743235,1.2432995305104095,-0.5114717987660312,0.0,0.826456896844795,3.9933416771922725,-1.2503841328781322,-1.8286707350090312,0.0,0.25509951013253607,-1.1271523753262742,1.1074944571964769,-0.3950247452030086,-0.588196036542524,0.41091597790281,5.20648048997811,-1.499179223198679,-1.9925123965668727,-0.4746515381416341,0.39506011874903113,-0.7866467444590652,1.122630562280026,-0.710701409753509,-1.4356408842317785,-0.16765312993829032,5.173833156590882,-1.5818045304173838,-1.9187428435119047,-0.19740027462315257,0.531658425013203,2.295237057282574,1.2600977426413449,-0.145730738586962,-0.1979046493118963,-0.09478546157758921,5.141293951232123,-1.1439031543227205,-1.5545181240741,0.2019794389457097,0.19494404960961922,-0.154603931479389,-0.037299258339967716,-0.18663669337187716,2.344910881707322,-1.1521526899979455,0.2433941692760664,0.6038373285350094,-0.14074865221350352,-0.26411888554130286,1.9349921805103543
39,3652.607085966247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.272433093312564,1.1583979543693699,-0.49690880090641043,0.0,0.8238090087260442,4.139681639778476,-1.2730891375264637,-1.77034822696031,0.0,0.27740809788118087,-1.263503493183077,1.1019453831006045,-0.3842802161519216,-0.5889614666105965,0.45261110456818104,5.380677050047323,-1.3950028196207056,-1.993839750417302,-0.47782707380474515,0.3034558230554904,-0.8431221833569308,1.223772978454965,-0.6778210564424025,-1.2950447313892852,-0.07254059862583968,5.259632621358218,-1.5512199370905329,-2.0070290436334113,-0.1899949931099892,0.5580446419176113,2.2503748346910863,1.3367038176706247,-0.07963788811631282,-0.09147003759444548,-0.13665964654947904,5.2500735500682,-1.0986425018216226,-1.5368683943368002,0.2608861273294038,0.24409887273735165,-0.15449538576383334,-0.03586199517866531,-0.1834859181952538,2.4542285523599863,-1.1096964704628804,0.22624041138807688,0.6482365014882002,-0.13914408836660222,-0.2440140795523471,1.9742424353517047
40,3650.6620045437703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2726099337247474,1.1632292671666624,-0.4918484025792805,0.0,0.8442816565570487,4.304566176552258,-1.3131390542219035,-1.7331898405546249,0.0,0.20119701166016485,-1.2791901666221261,1.113895240829669,-0.38541754321322524,-0.4709467248315083,0.4581872621608674,5.518143100754348,-1.52494918533172,-2.1070643519838996,-0.42974759095644693,0.4514296574078819,-0.8928591954015238,1.2860774259705274,-0.704920530603486,-1.140652728722288,0.028386829384168463,5.417919955872598,-1.623707060945616,-2.1104050473876406,-0.29526936436469675,0.5233681651455169,2.0521503500241325,1.4156537475428148,-0.04218382664166043,0.08745094608058109,-0.07048292520301877,5.527192314911986,-0.9801225458523452,-1.575524984116578,0.23862427423262422,0.29711707336640086,-0.1552090390501046,-0.035317864196479226,-0.17312566139520388,2.678157115045739,-1.084554642414173,0.2299388285583742,0.6931240669870694,-0.13390529163468304,-0.20760370528845262,2.047760922164276
41,3648.8637574593486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.276797526296435,1.2196169800898318,-0.3843258494267177,0.0,0.8209188730690784,4.37810954979815,-1.3540942054795713,-1.8744838727439905,0.0,0.21504413016053545,-1.258331535861422,1.0579482828005262,-0.40580094089633817,-0.49817577932553053,0.44045758240449034,5.586629352003058,-1.5799585251860206,-2.165753433626368,-0.41775933673030874,0.4822884138084817,-0.839678179095642,1.2733815568557807,-0.6852217994905596,-1.17268040686022,-0.04550565716147595,5.507791542649733,-1.6226673421461815,-2.115393118262294,-0.3909053040582836,0.601413439865848,2.2356685410371835,1.364647968362092,-0.0780034914594051,0.07725802203473324,-0.17891383971945035,5.547788256539308,-1.0646863073978865,-1.621569728483669,0.02425843251331039,0.3122310970990613,-0.1536347283766869,-0.034268949204815685,-0.16585246909397047,2.8520822249748083,-1.0703921721013785,0.24846145029075697,0.704353085873169,-0.1318686411743054,-0.17450904268381157,2.087342901836964
42,3648.375364792214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243266248236347,1.197301491265846,-0.4245733931447105,0.0,0.8145404549673694,4.376546847376678,-1.3938006252370914,-1.9024977194944024,0.0,0.2692207686772298,-1.2689032123596937,1.067616398702703,-0.41401513514408395,-0.48905547903763713,0.4440213196052355,5.627844886707114,-1.5813795666534771,-2.1225545184665777,-0.4884511932132516,0.4897326615793179,-0.78623726372729,1.2887795403645328,-0.7336881492288402,-1.2077226222357809,-0.10441069098329538,5.514343871072583,-1.6273757804754598,-2.116124633354864,-0.40708639196499996,0.5956138840528206,2.2710181199218447,1.3496063667389087,-0.1404850858975349,-0.0030104044454953988,-0.18131790579989093,5.5738754068893925,-1.040816469843921,-1.670704247070878,0.00172944164638799,0.3327295296331301,-0.1530297593482355,-0.034044293072199826,-0.1637546427606291,2.897756244426699,-1.0563443987389034,0.25003452447228924,0.6923177052753692,-0.13118671064360893,-0.16682995163326644,2.097158225602355
43,3647.8335221865063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2352491733510584,1.1567005890700455,-0.4337805082844017,0.0,0.8173578563164241,4.427311900761912,-1.3930372014149734,-1.911298618787087,0.0,0.24723002034253855,-1.2240077227489081,0.9964306519002508,-0.4383217288131782,-0.527133709034974,0.4406610911210599,5.679618692768877,-1.5956450525367067,-2.1367499640449337,-0.64034476175609,0.48332177932124193,-0.7179660721818077,1.1788420537966993,-0.7704390251086841,-1.2750442250877314,-0.12761698584249404,5.550762928005027,-1.5904691064569743,-2.1474958330121416,-0.41028919322618607,0.5531360780902966,2.2940178982186454,1.2812198606012306,-0.15825955617368473,-0.004755861318730107,-0.19030098892232522,5.606357600883505,-1.0625067964607504,-1.6555034607339985,0.06008506020644489,0.3588935902962713,-0.15318537024141668,-0.03429238552685107,-0.1631012690736127,2.958475030998584,-1.0447549074430533,0.25287657625797266,0.6905413542179573,-0.1309848624273437,-0.16025605475316093,2.109590423014131
44,3645.604658665367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2794495490895668,1.1867962263668579,-0.44223005586914543,0.0,0.8403889218596345,4.595335842977223,-1.3789683622959092,-1.7864184470121982,0.0,0.20644510093478083,-1.1988586618023285,1.0046766991764278,-0.45932365983093953,-0.5756587733038088,0.4333529256000424,5.848095060115493,-1.598883938761307,-2.037853149762261,-0.5493029299335375,0.4556404190524642,-0.6571361173365159,1.0879372104822813,-0.8105851289175535,-1.478421272833339,-0.07241071169882451,5.708210050080113,-1.525126519064807,-2.0558814433408537,-0.47263365602301965,0.6410040816330369,2.3547384308616466,1.2038541449610884,-0.2306473481351684,-0.14732757969211147,-0.15127590478178882,5.75456878195353,-1.0518957537897284,-1.5734470116084065,-0.056300416234004315,0.22071226342186706,-0.157948640863204,-0.03620588007040997,-0.1629846158460861,3.2110655486418964,-0.9814714738877846,0.2420337450965553,0.7251494548124081,-0.1319308639816592,-0.1350692357908048,2.1622922271527756
45,3644.6361937545053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.269597093715662,1.214084427453974,-0.4428213600556547,0.0,0.8395262775841914,4.642180337738058,-1.4240861961425548,-1.8846410211331024,0.0,0.2829110499601747,-1.1742691801789553,1.0373350025598342,-0.4509395124442088,-0.5856056720641245,0.42358008631484323,5.895649585256409,-1.6230247055037887,-2.079146069289771,-0.5471593645418523,0.4572597480034355,-0.6942886431018408,1.154482413829957,-0.6708327144433218,-1.3906558086852887,-0.14870701561568705,5.770256299663027,-1.4902531769756582,-1.8857663778440137,-0.47705364246142845,0.5350673216754736,2.3485250843943852,1.2135257715154761,-0.2028393494549422,-0.16548622280562622,-0.14263117647428014,5.8043776551223445,-1.0942562317900837,-1.5767330108992548,-0.07200187458815449,0.2729958231442044,-0.16001971632828826,-0.03705969341789969,-0.16213038836719026,3.3305473388129494,-0.9735908947914099,0.25663507612773007,0.7139808936565506,-0.1319972054021336,-0.12389508091056001,2.1920613210033366
46,3644.4872128473135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2747582367700123,1.2834260768195835,-0.41508414728180704,0.0,0.8437325915273532,4.637621709629801,-1.415900251846993,-1.9749356360502246,0.0,0.2559224273521557,-1.2008308087857034,1.0882849579317948,-0.4272104752539479,-0.5466335891806512,0.430353898250572,5.923985842218705,-1.6221634817178976,-2.0866080464892818,-0.597486423600478,0.4410207780333258,-0.6887851162347928,1.1343212186445435,-0.724226305532134,-1.2711875616775965,-0.19098348128112663,5.814285086996444,-1.4352136320028306,-1.789250503147186,-0.46987967173913414,0.5764721956976638,2.342714098254694,1.2790846620163254,-0.17838070854296845,-0.12908047288907365,-0.14444132659340284,5.799012070901135,-1.0968797321441026,-1.6447731748439387,-0.03284864590318789,0.22254438478099323,-0.16068363181006234,-0.037172082981691605,-0.1618074508232384,3.397017847747398,-0.9684583422635108,0.26832152287669586,0.7046651901473409,-0.13164259229847658,-0.11622491375680176,2.2134157710455296
47,3643.4759992612708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2645261462292985,1.2395601720242593,-0.47703568900601223,0.0,0.8363396224332175,4.78372454307726,-1.40550411161301,-1.8634898005617513,0.0,0.2904728782108874,-1.1646136136472014,1.1063086063702732,-0.427339253310621,-0.5814343413927564,0.4223319571057122,6.023948546227955,-1.6254515832566816,-2.175589993472973,-0.6457509189112709,0.43773261558125837,-0.747541518362109,1.2069372880925318,-0.6580252469894929,-1.348108333441584,-0.13330410680009247,5.9161069173059735,-1.5420791799838391,-1.8353235057735835,-0.356549363072095,0.6404759387865573,2.2960588478088466,1.3715623193944977,-0.12356547197707152,-0.08985587655127628,-0.1329479703385255,5.934649495743439,-1.1053872578544939,-1.641199995803038,0.021355237546938653,0.16573067312170947,-0.16243771078549923,-0.037837505343584085,-0.15037299963784007,3.7356865645267177,-0.9264628242077498,0.27917144007234257,0.7400006238906269,-0.12717597752547585,-0.07342317847951663,2.3682208417343587
48,3643.0343555176246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2738561523718883,1.2686570214887942,-0.46215499254611897,0.0,0.8512574803658001,4.853993112233168,-1.3732462490748947,-1.8917770806446796,0.0,0.22494642223591158,-1.228183629874756,1.132243022370465,-0.40674862826609504,-0.5518855488966073,0.45262055597976,6.127380090235668,-1.5842526718569843,-2.1389605506380156,-0.5315160990280419,0.403633087287036,-0.7489201795738863,1.1871048334329897,-0.6679970923360227,-1.348930984788349,-0.04667606051492178,5.970486371706726,-1.553378337822361,-1.9515279427741037,-0.3349863556935419,0.5044604817356086,2.2875312527806364,1.3159121722409106,-0.15184271457157278,-0.1173332250219208,-0.09766996017747065,6.063132478802757,-1.1332458079168555,-1.6225388364224547,0.05442216883899037,0.26708332547573616,-0.16429489473342587,-0.03810742820272158,-0.14445714802131251,3.958373074629697,-0.904437636065897,0.29002719324323206,0.7709167174049028,-0.12470002136240688,-0.04558178814653918,2.466251002942269
