Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
10,4471.97814480245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7214243699505514,0.25945556551451676,-0.4798973254516511,0.0,0.46806421226760486,0.05532189252332417,-0.8120819610558627,-0.502626698415158,-0.17389084066225635,-0.6642336203664361,0.5382581829164175,-0.6879996502077471,-0.5219060369152256,0.5421106371086479,2.2449247823092215,-2.078099667038113,-1.0180522694648024,-0.31247382783301175,-0.3811013177235416,0.49356640155116105,-0.49421044021378535,-0.47814537144740493,-0.4356423626372336,1.1372168289970737,-0.8138821994700283,-0.37056587365762705,-0.09901641720284216,1.1757467732376932,0.514846645537098,-0.18377317956931233,0.08933160166195396,-0.3492230876514745,1.3781823263182413,-0.6223446855963963,-0.4604954849805843,-0.14311122226410314,-0.35052941784203906,-0.10510908408858598,-0.2033218423255098,-0.05305482594158622,0.0021074760546082533,-0.19135439867708715,0.6672534084080732,1.331005609491322,0.08125369083757215
11,4404.326053987827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7174584728677686,0.6055207682887288,-0.5003201405124397,0.0,0.4460024613737381,0.5856267698355758,-1.0365115059833936,-0.7744315837500342,-0.13480524175950748,-1.2005673133692683,0.47248791801112977,-0.6073889681674546,-0.7089641466180137,0.4456386629821793,2.304672573533364,-2.165718567394418,-1.5991791851054802,-0.035605124784521824,-0.09403862154481862,0.6975359370513976,-0.4681361925151611,-0.5784567432820271,-0.3956441492872847,2.0023039441602295,-0.8940742070349476,-0.6626014952413463,-0.04241032780947151,1.0199622091451457,0.5507682045369492,-0.23633291481663649,-0.17399142260527717,-0.05806784685650507,1.6268463821548471,-0.7723988162710813,-0.7628614434713201,-0.09914314487570951,-0.345476407889449,-0.0928103412674541,-0.21161567122323008,-0.052176179347309844,0.005097597804051148,-0.14691033120885993,0.8893978310095908,1.313136724993709,0.09488468477322098
12,4316.762129947627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.652457223549127,1.0150762411134155,-0.4516892593692028,0.0,0.16027773634072368,1.4401170603883564,-1.2521962783603557,-1.2052895118272433,-0.033085291931499325,-1.287127925845084,0.6623074343575794,-0.31679861503080603,-0.8519823626402243,0.7651840411111572,2.701733007587975,-1.9962841684136607,-2.4509259538436377,0.5030216766252004,-0.4328844121738947,0.5251226577707349,-0.4326690237255043,-0.7396157005813753,-0.37641866948157815,2.3442016220577777,-0.7965354767991386,-1.0796379916767167,0.1190586432109294,0.8368064728003994,0.6188739400844562,-0.21077489497074078,-0.5296234439299994,0.1672556281436371,2.057241628521967,-0.8271913786375847,-1.188823303319103,0.04262790516840516,-0.33998343255720886,-0.09588815049629308,-0.2018749348830115,-0.051591948472060264,0.010839030478676445,-0.18135210467481452,0.7433338672193983,1.2786113131496042,0.11789050014911395
13,4274.876497228276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8542900006930776,0.7873482403248985,-0.12417333788763302,0.0,0.1282298559727412,1.7638025078785775,-1.0066917099499118,-1.5619311335943273,0.22943110920212934,-1.3365832922238545,0.9546327704066565,-0.3878081466833217,-0.7761189088576681,0.5022033840546619,3.0271125100990237,-1.7794225493610625,-3.1788931069641144,0.8881123803549085,-0.5209421965477713,0.7214045028798354,-0.3878863653767808,-0.8438647948010328,-0.1851841961410471,2.4606040869982606,-0.6664486173290329,-1.2556811663308836,0.35068284221862456,0.8010415073055892,0.46616500723224846,-0.013331632573880509,-0.35825058034647705,0.11251031770454384,2.2065174105428738,-0.5293131535093912,-1.3606882386093728,0.3071409778237361,-0.3380953834355088,-0.09435534241297758,-0.20344583047146717,-0.053442446657164494,0.015627537166395387,-0.17762404180613225,0.8471428560526709,1.3039629373670178,0.14894120017908855
14,4251.335970801376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0097221098844087,0.7230876636879847,-0.10835931293086964,0.0,0.2389447320226878,1.8065044947835718,-0.8342407403727206,-1.679615772358047,0.43092981182910245,-1.4334317170953317,0.9258856164915088,-0.31076167274263594,-0.6353185705588582,0.31381373302451565,2.969380418170909,-1.6422242924312427,-3.64336840919258,1.0232762897325782,-0.6596903691902758,0.7171604778713376,-0.31125106725207086,-0.8164712361940841,-0.10332509837535056,2.4421000832615585,-0.655056571378021,-1.3149796174931756,0.48874790794782996,0.7659872695769099,0.6831655155160132,-0.15831925088962748,-0.18860057806308206,-0.08183250010018911,2.4811203694929875,-0.6308022747230086,-1.3418814302646096,0.3970964364569871,-0.33736196565577664,-0.09184082788858086,-0.20200618370178824,-0.05296918945812567,0.020991503144743448,-0.1912167286335121,0.901746505696619,1.3016200509674065,0.17771523180147714
15,4191.997658580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1683260627603427,0.8553177130045878,-0.46561848090933117,0.0,0.5420496034334268,1.6952530842894373,-0.6357382340756168,-1.6645206907942893,0.8207979421170801,-1.2834272515748468,0.8858385564763082,-0.014012506539099467,-0.15509311679656212,0.47470135239436007,2.987842428780333,-1.5979460128042142,-4.724930540960968,0.988099857296858,-0.7824848053547372,0.803720052455184,-0.28046927545050127,-0.5038687319166335,-0.0496775532987784,2.700951660687129,-0.8765667136186477,-1.3397622905596882,0.6966440577402562,0.8009654378803945,1.0566722767671566,0.029435293070746132,0.1873437570627644,-0.025099256822331495,2.35482019482711,-0.6542356685913923,-0.974362599637485,0.6450921817254811,-0.319222163928862,-0.09120643765619713,-0.19536451943216676,-0.055893049696173806,0.0392996320194417,-0.18444250084304414,0.885009434323609,1.335510369167925,0.2642868904667057
16,4100.01493440342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.995505538894114,0.9943529321424045,-0.6270754264149164,0.0,0.6533633813557314,1.6383228817132314,-1.174965004369555,-1.335166122003677,0.67684436132004,-1.502454844974403,1.1901837093438123,-0.3304728391245905,0.2941679084969148,0.42227193664626306,2.7237147722183206,-1.9733205164576175,-6.061058653781921,0.6297505082419116,-1.0139619394637305,1.0498014058620457,-0.2774495468576212,-0.028583782996208063,-0.16507954728928403,2.4017647847873027,-0.9599745996378598,-1.1913639077524003,0.9208813068259312,0.633783377891099,0.9637721296455617,0.4109023914564285,0.4905825281573696,-0.0033759815121123804,2.469886906096474,-0.9242255707397746,-0.8497105502612993,0.45387309647873264,-0.3010343890276769,-0.07428136170594828,-0.18609448104786908,-0.05625535826765575,0.07266875116022514,-0.17558309672315667,0.8015408055433252,1.312274861536008,0.41002722714253
17,4023.5612764981115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7349395602375817,0.6428874347576146,-0.17726330754798775,0.0,0.31625830675820954,1.3201105272619227,-1.4087828914489218,-1.100810218991549,0.14577495424281472,-1.5591640862594125,1.4652081286259628,-0.24570574061758976,0.02279179241625512,0.7274261854250219,2.5585437165780296,-2.1812809485081788,-6.752758159448966,0.46688842312609846,-1.0170544795966336,1.2740396437406696,-0.1425301649109116,0.07575762030672885,-0.27661939711204453,2.4523508830293648,-1.2879437873063688,-1.1006879012047115,0.5959037723246351,0.9365791329622042,1.2673063489441163,-0.036836587653501174,0.6617195064657638,0.09458800901097235,2.451196759755123,-0.7910894187182871,-1.063787397168939,0.17775627926211712,-0.2723489456073613,-0.06388067275740592,-0.17547922090039003,-0.0586796636921553,0.10734974197880899,-0.16885534059622856,0.7642147947666987,1.3574410045570477,0.5561149777537211
18,3935.6996493288025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6938203794647384,0.8592824102881059,-0.36697154053674824,0.0,0.5587056786827638,1.0188893109441186,-1.260132091044742,-1.1599113024491563,-0.5945792901388874,-1.422884782544381,1.3076510562146386,-0.04014412918310484,-0.6570985740969091,0.30454905826637807,2.8646074733721654,-1.9031395112440683,-6.45871951185466,0.5894346719521883,-0.9737202679116859,1.4858233056008432,-0.2440439752678084,-0.35396226539838666,-0.3389454938558556,2.4502640651962935,-1.5062738885834785,-1.2326802192470512,-0.10757732542746201,1.6876446438530823,1.3059515175467278,0.2030493110399288,-0.10644164669300726,-0.37897920253738904,2.403913462445245,-0.8126991166165101,-1.5424987854129935,-0.22616419815894256,-0.23536912425005296,-0.05508877343473384,-0.15958362623315372,-0.06180147923428634,0.1515858341646027,-0.19950872868930192,0.7512910607297445,1.404254695275574,0.7347173871423224
19,3861.1696072902973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9185821319471434,1.2771686347932836,-0.4039523870668428,0.0,0.5228613889721849,1.3136500842550713,-0.7611797903119053,-1.4639882200742147,-0.47003147753520236,-1.0009539211161973,1.2950544571799936,-0.858748277925697,-0.7387236410877158,0.49125281401144827,3.1196498602570815,-1.765879475194402,-5.147658961839687,0.4408659288689991,-0.44796376285020445,1.3706653572396768,-0.18706623282136878,-1.197204697416488,-0.37074221850412226,2.6204765229684908,-1.2660823516574813,-1.5814907826185527,-0.32430216677546764,2.2721805668340274,1.2109079088858277,-0.09227913417381917,-0.49430912882302275,-0.16422473088340112,2.637796137286124,-1.3461861961189656,-1.7837500166278837,-0.36459520472025236,-0.2042305951053141,-0.05309156414898042,-0.16117926745283823,-0.06438024734366818,0.1965384405729983,-0.13657153183396853,0.8327035565002249,1.4617560796019915,0.9012258943595387
20,3784.1606247233703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1171723281745134,1.3299262588522904,-0.24846049879114446,0.0,0.7237331463375369,2.0778234247365925,-1.07883483626591,-1.719878349994044,0.025494904912240712,-0.8812317629393372,1.030032506018674,-0.8078672874474208,-0.8349190342596252,0.5242089750994304,3.215210173472803,-2.0650953316475644,-3.443732541106236,0.19172678266272764,-0.26735473204353494,1.2524118327630227,-0.7979439323774613,-1.907322856581319,-0.3272379125272046,2.8263437777031815,-1.1922088719408754,-1.9219539319955843,-0.15206492737171715,2.543702122441293,1.085258068602667,-0.38555853379410293,-0.4980205090947239,-0.2266741550488357,2.90218350536604,-1.2095539806874078,-1.8829840150670365,-0.09613764759085869,-0.1858061184687796,-0.050328555699825625,-0.15571304865419858,-0.0673378788173013,0.23942229297539738,-0.13405474356518918,0.803916947884726,1.4852244114192776,1.0450020371545878
21,3759.2395534397792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0450033797429383,1.1544391678927877,-0.3428631588110529,0.0,0.6258249945057903,2.083002994585107,-1.0866769019811386,-1.6918788704874284,0.19277879648886678,-1.0494872379407123,1.2109312486872479,-0.7615098075958272,-0.9063458161426834,0.48289839923860944,3.440416139051881,-2.179956469435689,-2.659301199528776,0.37988439396555795,-0.261488010464711,0.9483158576487787,-0.8972780007175518,-1.997786318648443,-0.26735170136867975,3.0754993421666876,-1.3994697670436353,-1.998131770100071,0.08572170236106724,2.3827276544901483,1.0782502472076279,-0.27764759999794997,-0.5272185937733851,-0.17987086128511812,3.1956563400079725,-1.234343983075134,-1.796345777902533,0.024352143534796006,-0.18107654358584033,-0.047875391940690695,-0.15251854476886295,-0.06726762558311679,0.26086583044054307,-0.14023624946257593,0.8215237886700839,1.4774610242209827,1.1006495527192555
22,3750.5541697433814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9936120706497922,1.1016780389918956,-0.34839961313099255,0.0,0.6293646972682292,2.10787951512344,-1.154575594927873,-1.614677591750338,0.042374739154723645,-1.1391672971736961,0.9851274990248291,-0.749302814543753,-0.7978642044793414,0.6355527804307312,3.697850816132111,-2.0638761570231345,-2.2921159901968173,0.5720737190291105,-0.26943742196155485,1.0601977383959749,-0.8142524281115671,-1.9972561468420542,-0.2267750108123716,3.1883565724001803,-1.4631870707514871,-1.9485139048637912,0.34922796631242375,2.336030598115174,1.0322933452660716,-0.22958092962619214,-0.4308945323174839,-0.15077435101797004,3.4739675089898876,-1.1994148756608534,-1.746030385720362,0.062293126001665325,-0.17393777105145972,-0.047850981050182324,-0.15264480070700445,-0.0675429413970029,0.2796242984662066,-0.13479680518449563,0.8567107240295303,1.4813364274805603,1.1389370622858348
23,3744.9244804734512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.03778572158885,1.1154247430147874,-0.3625198810825591,0.0,0.6655308301165241,2.317080009780483,-1.1160685832207704,-1.5220177128054602,-0.10911771107508203,-1.1943472462632627,0.9031826641248325,-0.7854891909233885,-0.8090668433514249,0.5254217366452388,3.923167232722701,-1.9833210089944417,-2.1457119357553256,0.45848591661321314,-0.44730280988064364,1.0102902602238981,-0.6288484387878102,-1.9033003645780893,-0.23008910148160275,3.3668317542187562,-1.4890219168059908,-1.8896898263606325,0.5047817962208596,2.2804381912613128,1.0356288490990748,-0.31812345104808015,-0.3843580233340059,-0.0976277134474432,3.5156783627489947,-1.100298796656368,-1.6847479729849233,0.10265461774488568,-0.17200422848929547,-0.045703701377602164,-0.14941242505131525,-0.0678444899397447,0.30569962147594865,-0.13813705943987473,0.8487726838601348,1.4748057565960657,1.1816419267927185
24,3735.3292991856715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1821859229600915,1.0392945191304415,-0.33510702255715896,0.0,0.6940667207642123,2.719797409966508,-0.9155746230498235,-1.3430928286045254,-0.20984136908778533,-1.214817024805289,0.9367311488301829,-0.7577642036764463,-0.9044579147656483,0.615020384845545,3.9467089948911056,-1.8135268739911299,-2.0001539577308756,0.2419965000679538,-0.7193604301796588,1.0892829839228328,-0.5435312386390706,-1.675956683005567,-0.21683025146556667,3.79052598942938,-1.496538498389183,-1.775924075433011,0.631510355101528,2.283519790691652,0.9543372898722028,-0.22250090145612178,-0.3792627536672931,-0.18063017647518778,3.8115131571606904,-1.0648399762441019,-1.5832699850884933,0.08407929049755193,-0.16857488867582296,-0.044987966462810766,-0.14440657175963484,-0.06861693578080676,0.3616055213491296,-0.1443444431030365,0.855985479034461,1.47265329162181,1.2719719641622511
25,3727.432938265978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4163690117467835,0.9642111144624153,-0.17599971901676575,0.0,0.5548002484511698,3.3871447713779737,-0.7426187392031549,-0.8617402131607723,0.12079471893617555,-1.0622289881606175,0.9078933890542092,-0.28824430677197266,-0.8833001199612787,0.39116359884611973,4.579707343689856,-1.8327105545660827,-1.9714879109719383,0.1574346437253381,-0.7401891472246841,1.3328961170654359,-0.6763294717634668,-1.014750947151113,-0.08647481220296907,4.302823325470293,-0.9761850992054032,-1.4944745684899226,0.471603780904976,2.13773321213242,1.0888609269473921,-0.17517509871565337,-0.5133110155863012,0.04750659753954084,4.62126308027079,-1.090340638846501,-1.3717720160860283,-0.054061688709564557,-0.15278039216347794,-0.04216881289466824,-0.14289534191206052,-0.06971822108464495,0.5421635640979531,-0.08823156685498368,1.0679427263187673,1.4663687225840187,1.5679620714152354
