Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
60,18802.63713007344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5260982457922756,0.0,-0.5873069804706591,-0.10188298832846104,0.599147087695027,0.17405312536325657,0.1384090653934588,0.3105818279715282,0.0,-2.230947606931103,-2.051410838015769,-1.1330444657524503,-0.7777036495160548,0.25129743883306077,0.5782274388946891,0.0,0.0,-0.08651662627830692,-2.891677876615906,-2.588161910681258,-0.47207360624160033,-1.1044004899146636,-0.757237358877634,0.5045284920012562,0.0,0.0,-0.5758002344646085,1.061836475066056,-1.559322004239906,-0.4877578554069373,-0.47380361432035284,0.15110940724722965,0.31541052833876715,0.0,0.0,0.0,-0.0032607871615706052,-8.935295442674151E-4,-0.05266507065979422,-0.060193968304925044,-8.36097211160725,1.4604538741941933,-9.016920264995365,0.03959759638989307,2.393869635390588
61,18798.701269570243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5300009215071806,0.0,-0.5847660899991796,-0.09655841836371938,0.6002781191420999,0.1719079878730925,0.13767799985313378,0.30992749049206264,0.0,-2.2304181635596354,-2.059983605247962,-1.1315705933396192,-0.7407820267647595,0.25105071382938354,0.5636218991084813,0.0,0.0,-0.10312543170447297,-2.877220868363385,-2.7027077157229304,-0.4046298223790965,-1.1549181032780955,-0.7811353563252744,0.5236587692599955,0.0,0.0,-0.49524697959732084,1.0640711710616213,-1.5576481183113666,-0.4842945007196913,-0.47257260045029914,0.150647332892778,0.31308588473982857,0.0,0.0,0.0,-0.0032437245579092955,-8.857784527725371E-4,-0.05161007101570638,-0.05720557119937504,-6.825704552561742,1.5769106200900398,-9.157659587836617,0.0750810345492817,2.5909484752917233
62,18794.81849218446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5284976772216239,0.0,-0.5851825742445542,-0.09502593493055662,0.5980941283981394,0.17003428868080342,0.13501741186507996,0.307990892038735,0.0,-2.2182904168629767,-2.0535177678572363,-1.1249428961889194,-0.7631598575243999,0.2418477815930094,0.580223128653752,0.0,0.0,-0.09836064899767413,-2.8343385413483735,-2.7490333381520546,-0.40188194852804715,-1.1448648367579985,-0.8306106948818223,0.5003256176729378,0.0,0.0,-0.4843537282275797,1.0595166994410268,-1.5584787138315492,-0.48578951879177823,-0.4687917023269151,0.14870184340826162,0.31480154251814096,0.0,0.0,0.0,-0.003260736240872345,-8.97100413298972E-4,-0.051080235872561094,-0.053354055486430435,-5.712980304856396,1.7303547823003247,-9.06364939722027,0.13364368370799753,2.814433879613188
63,18788.453290305864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245132086166904,0.0,-0.5851932370398042,-0.09253084456885566,0.5935809992680691,0.16791293678601377,0.13028927281508815,0.3046743173880238,0.0,-2.196044637495886,-2.051774641578321,-1.0926071580113876,-0.7909042173104289,0.2171364797052254,0.5948946658677893,0.0,0.0,-0.11255359605111079,-2.7606866448071212,-2.677404192728667,-0.4580767488713715,-1.024906135456252,-0.8929327747313984,0.42186084084026254,0.0,0.0,-0.5349411922629853,1.0519195137876451,-1.5611831583765026,-0.487030016800324,-0.46035888445967055,0.14396872477507033,0.31860517441722336,0.0,0.0,0.0,-0.0032578832910522748,-9.030881186658558E-4,-0.04862523892511975,-0.04948168493364017,-2.5934300328902857,1.966086475272108,-8.310221146225425,0.21183481953685354,3.1519398122074977
64,18787.133939030424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5239851120512236,0.0,-0.5857602145811778,-0.09350823578345774,0.5938817224674572,0.16779984969521455,0.1308863264296485,0.30551713847865736,0.0,-2.198180911822151,-2.0526745235324055,-1.0961436300587166,-0.7902313904949073,0.218047610442626,0.5920560105755851,0.0,0.0,-0.11235776867561408,-2.765044151183527,-2.66630804907984,-0.4587136361588783,-1.0286170771273544,-0.8846427313289095,0.4220149790444658,0.0,0.0,-0.5439301938096994,1.0526554020225272,-1.561136570308379,-0.48651885518856003,-0.4612694636020038,0.14478519038968723,0.31836065648590167,0.0,0.0,0.0,-0.003245079228034464,-8.986664562723261E-4,-0.04759743102924174,-0.04769975567529605,-2.5346750457335805,2.0339984364524666,-8.355873939466022,0.2440442293282577,3.235729542695281
65,18784.174783881987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249282857714404,0.0,-0.5868319804959944,-0.096675723884415,0.5963049717858326,0.17172633491471412,0.13307491357517967,0.3072366264890233,0.0,-2.205820819314142,-2.0467853293717773,-1.1171111948906942,-0.7866754609156956,0.22661940626825122,0.5940027018960883,0.0,0.0,-0.09980280655588555,-2.7646246244095782,-2.5496255165535056,-0.48218529745303157,-0.9859217537667885,-0.8411330582976778,0.41495528348289823,0.0,0.0,-0.5879809138836816,1.0542402528006352,-1.5615026259600093,-0.48704751911978633,-0.46410947692835564,0.14763940962777158,0.3204995330913323,0.0,0.0,0.0,-0.003232559978218912,-8.945680107636038E-4,-0.04615139477290047,-0.0441771405762831,-0.9354764222633225,2.231375325274128,-8.073346925596812,0.33558362145283166,3.476267113059848
66,18780.81869910698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5236456228282098,0.0,-0.5886873844969572,-0.10207626892270534,0.5977471635430155,0.17547607853967684,0.13646977864218815,0.3093356115730053,0.0,-2.2159503040706725,-2.0465073433487264,-1.1249899274138693,-0.7858825391995808,0.2320737908084017,0.5870345777890803,0.0,0.0,-0.09828336769473109,-2.783932177162845,-2.3548934438231655,-0.5287156273037236,-0.9358010981654434,-0.74544147264444,0.41141420728345274,0.0,0.0,-0.6566580289483728,1.062422348673097,-1.5608580286439095,-0.4876516537714425,-0.4695265954081395,0.14981065705694205,0.3190307148932218,0.0,0.0,0.0,-0.0032072958345165186,-8.828990775291666E-4,-0.043661633129281834,-0.041781702195919576,1.4893750218454223,2.4258142560844775,-7.683668554555526,0.44081871835841036,3.689871692272161
67,18779.084931873036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5258456492333898,0.0,-0.5878972001227414,-0.10251701740772141,0.5983871468266111,0.17968667337136043,0.13722957725916307,0.30770830968749124,0.0,-2.213319103117841,-2.045874775412323,-1.1235546778129577,-0.7799070030489993,0.23384429908431165,0.5873735567020353,0.0,0.0,-0.10377246361482476,-2.7670738003002007,-2.2939721199085015,-0.5652248633133538,-0.8998060233627211,-0.6982558735898511,0.4230138057567826,0.0,0.0,-0.6828951938906782,1.0648474957343788,-1.561366736271318,-0.48938218919358817,-0.4699226248068169,0.1485655541878393,0.31855155633487386,0.0,0.0,0.0,-0.0032432219960389433,-8.917799918528433E-4,-0.045187072824095904,-0.04085554299517273,3.1713931613840898,2.54065887934781,-7.624303187351884,0.5194285048346956,3.806545356991425
68,18776.927338235542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5231333064847616,0.0,-0.5865656717216104,-0.10098296991255153,0.5938967268174252,0.17769651050257565,0.13516660059455107,0.3059919538659136,0.0,-2.2152886568526102,-2.0498832681444683,-1.1001677374946799,-0.7787180315409873,0.22884165378622637,0.5995333923929218,0.0,0.0,-0.1062530799150315,-2.739035878101097,-2.2943244709598805,-0.6101828571847707,-0.888020990728863,-0.6751580313753247,0.41975394431027735,0.0,0.0,-0.7012257281218287,1.0693209608579768,-1.5625086731013342,-0.49110455384249596,-0.46941732951509707,0.14550578580677578,0.31516559766313385,0.0,0.0,0.0,-0.0032310046722632555,-8.886644550147467E-4,-0.04228937541388444,-0.03747155817731621,6.545589695146379,2.7937675461811926,-7.743290478058669,0.6778593745000887,4.10017145759266
69,18775.450005405193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5197132291959585,0.0,-0.5865037358317415,-0.0994645513977995,0.5906644973541189,0.17261951845303328,0.13296442151766544,0.307139967146549,0.0,-2.225314276689051,-2.0448006843532203,-1.0988073555095907,-0.7804787674992388,0.22939015133415147,0.6111466372279466,0.0,0.0,-0.09041723775551513,-2.7332563704818686,-2.377402302315272,-0.6284853179199408,-0.9352244880448233,-0.6944710075346444,0.421743812850267,0.0,0.0,-0.6798374222943071,1.0728169919236579,-1.56397641498567,-0.4911157921668471,-0.47095843285324607,0.14594546460865535,0.31554380637629986,0.0,0.0,0.0,-0.0031760709883041976,-8.757442219485042E-4,-0.03754981364708447,-0.03538007502968294,10.456242594332863,2.9980808611427223,-8.209014908515726,0.8468988672827624,4.32947844335415
70,18774.414024464244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5229102874754643,0.0,-0.5874673115290511,-0.09997611522154837,0.5939471366515903,0.175421978052199,0.1341890499417542,0.3068781575401812,0.0,-2.217483748150216,-2.0475303350992196,-1.1031458638448433,-0.7828566102298775,0.22907743431184982,0.5957155281114278,0.0,0.0,-0.10359933707007989,-2.725067666138031,-2.3751646719097477,-0.6057175098600218,-0.9279802933369306,-0.7064655821226131,0.42618978002467317,0.0,0.0,-0.664542986756316,1.0696160081955977,-1.563502464713819,-0.490120276033323,-0.4697315130618481,0.14630112240113805,0.3170280493730646,0.0,0.0,0.0,-0.0032129307992817104,-8.844986898149674E-4,-0.04030279252346113,-0.03514832592069052,10.103844876449347,3.005158269440153,-8.22011947083687,0.846332986346935,4.342007735860219
71,18773.384089966923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5238396779594334,0.0,-0.5871238941834062,-0.09952655313561988,0.5951046808637582,0.175160220561722,0.13453831739357613,0.3068358185466335,0.0,-2.217325211270235,-2.049749356479512,-1.1039991312142292,-0.7826907583945163,0.22927454771203137,0.5906382154092067,0.0,0.0,-0.10662535800465399,-2.7358422217068052,-2.3989787448929767,-0.5761080917629966,-0.941777125746316,-0.7283236365568343,0.432307801239688,0.0,0.0,-0.6393511627141699,1.0689117764423437,-1.5631941109026,-0.4895507661812679,-0.4694324376421417,0.14662773821120056,0.31719939879585707,0.0,0.0,0.0,-0.0032092986290387293,-8.827087210226863E-4,-0.04011758647957835,-0.03507372470018017,10.854827921907289,3.0369162909421394,-8.411971931054342,0.8850158962976954,4.373172850187648
72,18773.19737326168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.526862551084829,0.0,-0.5855556032375174,-0.09768344072817989,0.5986491892794551,0.17412549163006666,0.13518443945877084,0.3065930170240534,0.0,-2.224512999582054,-2.0508172185572033,-1.1164439405558078,-0.7773213013418042,0.23352375843505238,0.5812796889610301,0.0,0.0,-0.1045520065039615,-2.7592186960325975,-2.47349086219223,-0.4892143092867806,-0.9907220336014168,-0.7972278223434667,0.4562546812059435,0.0,0.0,-0.5524785413294235,1.0695166254383803,-1.5639070472667067,-0.4886632604669267,-0.47065305982162564,0.14838084441146207,0.3190510695993989,0.0,0.0,0.0,-0.0031632008063365025,-8.681505164470236E-4,-0.03513060314593873,-0.029475671309892093,19.667336318871087,3.57722523278803,-9.403655874544748,1.3105706032297872,4.979019826642006
73,18771.22336356106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5250816297831034,0.0,-0.5864173486043076,-0.09895078307347487,0.5969966139281148,0.17399880494439612,0.1348195949826547,0.30639185510604333,0.0,-2.2208347239016,-2.0478964876407195,-1.1168098351146327,-0.7785561516626217,0.23197967127756705,0.5905082965938614,0.0,0.0,-0.10009051582118816,-2.752287782306159,-2.437872442825852,-0.5089910247641483,-0.9724898367171247,-0.7729986710756518,0.44200305730240025,0.0,0.0,-0.5929939320302013,1.0714306459408371,-1.5637679919824463,-0.4897708691417594,-0.47164493960767473,0.1475945045526625,0.3181162056839739,0.0,0.0,0.0,-0.0031851004983431243,-8.759614670011976E-4,-0.03789130009908349,-0.032591158192275954,15.538057493813985,3.315563757789273,-9.059812156870107,1.125763260961729,4.667911409294801
74,18770.378149821478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248133810797184,0.0,-0.5863722100993124,-0.0988123047379481,0.5965730636183344,0.17347800650527562,0.13456649649748934,0.30572231297009,0.0,-2.221015304359224,-2.051258489229469,-1.1088986849239941,-0.7801157008013594,0.22934223365063855,0.5867485315211312,0.0,0.0,-0.10617854256568396,-2.747741278940198,-2.4321549127078486,-0.5059274045115096,-0.9684695054201038,-0.7719109403711496,0.43907603144891966,0.0,0.0,-0.5963917069067929,1.0725489583322616,-1.5638751426874142,-0.4898888025854602,-0.47191567397663425,0.14691374203192573,0.3168703925827786,0.0,0.0,0.0,-0.0031795492257033283,-8.730619163620835E-4,-0.037073114073456516,-0.03137552748382926,17.51376128504747,3.4473373849366427,-9.248570133091002,1.2264376491136935,4.808690517771548
75,18769.789353584623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524983609812907,0.0,-0.5861354157713244,-0.09873485319857613,0.5966218447217779,0.17350473291051688,0.13449391536023875,0.30560901265163404,0.0,-2.2230241860352633,-2.049536109283658,-1.1128521084700331,-0.7777389397376855,0.2309269626399316,0.5898485355639721,0.0,0.0,-0.10175908675699327,-2.7435911361650236,-2.4274322514784794,-0.5022248201854905,-0.9671182708762314,-0.7732782075558161,0.43774238876058147,0.0,0.0,-0.5982145676241973,1.0730649461962838,-1.564432428403726,-0.49034308202433313,-0.47266060997890386,0.1470891353363531,0.3172206512590354,0.0,0.0,0.0,-0.00317314908185664,-8.717649305872043E-4,-0.036386800215909135,-0.03040740287019872,19.24358377216458,3.561359620045816,-9.407055439588603,1.315682575725801,4.9280440646113
76,18769.422422181153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249089602303112,0.0,-0.5861550724986021,-0.0986983710199861,0.5965999256612516,0.17339070985709773,0.13449245683727518,0.3053933867773996,0.0,-2.2224655915790574,-2.0506961838900017,-1.1093124322325831,-0.779521977366382,0.22916257852346059,0.5864272632112586,0.0,0.0,-0.10570434716169586,-2.7422585578538032,-2.423087977912275,-0.5000228144636227,-0.9633609499581621,-0.7721472278561199,0.4359363538030297,0.0,0.0,-0.6005194124088195,1.073558240632856,-1.5645623596269653,-0.4902743439406614,-0.47277475080365755,0.146804603819316,0.31699141938917064,0.0,0.0,0.0,-0.003170378400551413,-8.70161779750715E-4,-0.03585366657740065,-0.029745994366446232,20.62572019624774,3.647856064037806,-9.537737319997396,1.3845912737618202,5.0186533190188305
77,18769.046912718284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249591974454206,0.0,-0.5860574441761447,-0.09871743694550725,0.5965795045457604,0.17351607433534078,0.13446565485161727,0.30539753193303715,0.0,-2.2237880840418907,-2.0496821613874423,-1.111242666833585,-0.7782800317242987,0.23017729946213084,0.5885658249636244,0.0,0.0,-0.102952240569141,-2.7389701646169735,-2.418243896500953,-0.5012706299558701,-0.9606197464030978,-0.7705962784199034,0.43426347789856196,0.0,0.0,-0.6043396805720995,1.073682405972467,-1.564855237288228,-0.4905448266811468,-0.47305907940524317,0.1469363330779452,0.31721146773988157,0.0,0.0,0.0,-0.0031674758406431904,-8.696567958025622E-4,-0.03556320912457641,-0.02932438039586807,21.58194760251138,3.708651694501668,-9.608326643403805,1.4325950146274269,5.081564282270485
78,18768.741386909292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248716963843654,0.0,-0.5860303764180853,-0.09871101868590867,0.5966136010945676,0.17344795843757724,0.13449430350111796,0.30532140455430856,0.0,-2.223301664196514,-2.049651787915809,-1.1100379040649893,-0.779678706898341,0.22911083297562645,0.5866411597555835,0.0,0.0,-0.10468255891223507,-2.7385181735613275,-2.417946773775645,-0.4992632597290592,-0.9593892807340467,-0.7704191633026903,0.43389511505402895,0.0,0.0,-0.6041541322069597,1.0739490050495633,-1.5650379595284094,-0.4904749009954142,-0.47325744608057596,0.14683826529433772,0.317244851517675,0.0,0.0,0.0,-0.003165557655352168,-8.687214502298428E-4,-0.03510481203033125,-0.02881282167337619,22.88656936274073,3.777275525396942,-9.700424637925195,1.4891781331410636,5.156104887476408
79,18768.49689296855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248779942775623,0.0,-0.5859932256011393,-0.09872679183609721,0.5965950479483088,0.17352353928236366,0.13447728679869805,0.30532332133028633,0.0,-2.223979496528014,-2.049283926656385,-1.1106449478190281,-0.779141024919559,0.2295642802137281,0.5876407893199246,0.0,0.0,-0.10352962734546513,-2.736173668800228,-2.4152250995347795,-0.5004007033714654,-0.9574490445866682,-0.768890617604589,0.43276623065146475,0.0,0.0,-0.6063371013190243,1.0741682175239347,-1.565215597988395,-0.49063665613379276,-0.47342939322808464,0.14688364859713243,0.31735635848164223,0.0,0.0,0.0,-0.003164168112350386,-8.684461120663908E-4,-0.03488424790570445,-0.028511162935911372,23.813461785785,3.8242235614281643,-9.74360347159,1.5277604499502928,5.207021268850962
80,18768.23629990294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249030222211686,0.0,-0.5859982950779854,-0.09870108343589916,0.5966237902525641,0.17351847593285105,0.13446929631481325,0.305248122873371,0.0,-2.2240553449400338,-2.0495911873697716,-1.109832340754535,-0.7792916660115965,0.22928261920882215,0.5870264605954141,0.0,0.0,-0.1043571516486532,-2.734536292402213,-2.413421276573488,-0.4998493700789196,-0.9562059589527951,-0.7683225128790633,0.4321623719048833,0.0,0.0,-0.6062418076278719,1.0747886194969696,-1.565300793059854,-0.4906781698812994,-0.4735642767601248,0.14680895325782437,0.31734754734440274,0.0,0.0,0.0,-0.0031626969799059385,-8.67834831578253E-4,-0.03457623602087139,-0.028114861630543102,24.863455208004616,3.8806315881891487,-9.800819104297567,1.572177246837897,5.269511822372421
81,18768.04064926859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248919028060652,0.0,-0.5860092724884998,-0.09873193962246332,0.5965893314667122,0.17361727575570624,0.1344720017444276,0.3052649187891648,0.0,-2.2241901271766253,-2.0494690442808294,-1.1099671267312072,-0.7792093298510537,0.2293487471322487,0.587196231983867,0.0,0.0,-0.10416296134003672,-2.73324394378232,-2.410342273888312,-0.5015926257991861,-0.9540377157825995,-0.7662979199871806,0.43119609564316547,0.0,0.0,-0.6086461346848829,1.074986370090303,-1.565451923956827,-0.49077497352771954,-0.47368259631043047,0.14679938880112905,0.3174542822880055,0.0,0.0,0.0,-0.0031622215990370515,-8.677174165607794E-4,-0.0344342791103064,-0.027941504714590337,25.52005759514419,3.9133832064287404,-9.822657625952232,1.598382994507398,5.305754668008414
82,18767.856341189767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524913777987022,0.0,-0.5859991169620423,-0.09872596072115411,0.5966075953518566,0.1736189506858042,0.13446349388358175,0.30523676353462076,0.0,-2.224710049936623,-2.049529713825537,-1.1099171489300752,-0.7790677763494355,0.2294439043437568,0.5872868320940565,0.0,0.0,-0.10399674086859496,-2.7321024966419882,-2.4097609176806176,-0.5013748305567852,-0.9535952230701378,-0.7662437681076484,0.4309573682277493,0.0,0.0,-0.6084576397555627,1.0751523268138707,-1.5655526650258207,-0.49083586917652045,-0.4737835387274008,0.14681991190524535,0.3174682783199448,0.0,0.0,0.0,-0.0031599017819630404,-8.669765866731686E-4,-0.03415871310992192,-0.027590512582513608,26.420278914544422,3.961639171320986,-9.866211708373998,1.63555773663653,5.3605968871070075
83,18767.727880960425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249332391737156,0.0,-0.5860050777881904,-0.0987266440367704,0.5965963434000136,0.17371184910275558,0.1344762469308327,0.3052185913043883,0.0,-2.224525286216153,-2.049700559778312,-1.1092288115539701,-0.7792830614226375,0.22916736361454684,0.586784305382858,0.0,0.0,-0.10477036787283016,-2.7312540691449776,-2.40660845632239,-0.5031861807239766,-0.9512430708127406,-0.7642177625428269,0.4300227119935579,0.0,0.0,-0.6107219305848868,1.0753605463247269,-1.5655449862632818,-0.4908116127248272,-0.473755359478056,0.14676756819460324,0.317448611133804,0.0,0.0,0.0,-0.003160041850393994,-8.668991934827959E-4,-0.034089363356599414,-0.02752168763633686,26.852936966781186,3.9825321710251265,-9.868568738085948,1.650657784935924,5.385498816835664
84,18767.592535256394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249707837402484,0.0,-0.5859613957872577,-0.09871089414316767,0.5966317868516307,0.17366652646289404,0.13444923904245715,0.305189161062674,0.0,-2.2254737445357793,-2.0494689470808534,-1.1101025100330828,-0.7786572514708929,0.22968991724649931,0.5876682340513465,0.0,0.0,-0.10349222011276091,-2.730046484712037,-2.407536126541426,-0.5016788918600668,-0.9522418928698282,-0.7655511456817432,0.4303461628150003,0.0,0.0,-0.608945208998946,1.0754685276203277,-1.5656666510410029,-0.49094302837467385,-0.47390898133127884,0.14685874659889298,0.3175017843631459,0.0,0.0,0.0,-0.003156774109487447,-8.660376230842716E-4,-0.03377119796370477,-0.027103463636112563,27.8150220762396,4.035879019460017,-9.915973661678963,1.6902675585175235,5.447480463939363
85,18767.465612955508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524947785148487,0.0,-0.5860253372739187,-0.09872599613324184,0.596595406043162,0.17377108344028214,0.13446647645276744,0.3051670881405109,0.0,-2.224433698869276,-2.049968433248305,-1.1083775274153624,-0.779474798938915,0.2288807578088726,0.5862544213718743,0.0,0.0,-0.10563998598407115,-2.7293116643203206,-2.402727257226706,-0.5041661796478679,-0.9486843311751443,-0.7622439416028663,0.4289594897795313,0.0,0.0,-0.6120550330268103,1.0761012189306558,-1.5655494359354922,-0.4908556937778055,-0.47382504401950715,0.14668722131621784,0.3174379226198509,0.0,0.0,0.0,-0.003159438111102744,-8.665689230727559E-4,-0.03384388556032329,-0.027218840831082433,27.932173171285463,4.040136387065465,-9.892640193960315,1.6912432957019903,5.453989927385413
86,18766.987115940225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5250123815232783,0.0,-0.5860176326687428,-0.098688825731675,0.5966210346417915,0.17381481636528534,0.1344422295634797,0.30507344963466954,0.0,-2.224533727789529,-2.0503312494682158,-1.1076361463291444,-0.7793403000410687,0.22872130842561178,0.5859608043516317,0.0,0.0,-0.10632731148850519,-2.725606763713583,-2.3979562024911347,-0.5035929715537794,-0.9458454874530848,-0.7603023372370993,0.4276119065194172,0.0,0.0,-0.6121167328788476,1.0776751218507963,-1.5656067291603883,-0.49096011068653533,-0.4741019076677773,0.14657801267717951,0.3173938452299967,0.0,0.0,0.0,-0.003157842988326571,-8.659638139008221E-4,-0.03334891059643167,-0.026579469973501444,29.94257427410662,4.152330741697183,-9.963361368260243,1.7702730016101675,5.585925211762875
87,18766.621703002005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5250534046784618,0.0,-0.5859773283069197,-0.09868063580387725,0.5966095082753392,0.1738562888735082,0.13442126799216228,0.30504666023898186,0.0,-2.225584665824556,-2.0503227481075017,-1.108001481298784,-0.7788124871457983,0.229035713382814,0.5862531992871962,0.0,0.0,-0.10561534327044056,-2.723026213287436,-2.395352151711745,-0.5037963402427413,-0.9442543041172592,-0.7593837428857952,0.42680364217792355,0.0,0.0,-0.6130702130795588,1.0777677475420737,-1.5657604048035478,-0.4910370693217549,-0.47427125293907885,0.14661935888789734,0.3173531021373726,0.0,0.0,0.0,-0.0031535543185559614,-8.646615463241887E-4,-0.03288490470154121,-0.02600637665089968,31.676596013469158,4.248577365467912,-10.021032403138587,1.8371148523194718,5.701051673747184
88,18766.317373182843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5250607201093713,0.0,-0.5859812237473642,-0.09868910881400926,0.5966106995898013,0.1738991271763984,0.13441584529391004,0.3050379055825709,0.0,-2.226253211625946,-2.0503394340312853,-1.1078899956150439,-0.7787480909049088,0.22904211708347388,0.5862887053664186,0.0,0.0,-0.1055270027849533,-2.7209971416336156,-2.3931390138724513,-0.5042122184595559,-0.9425749562375753,-0.7583221819352048,0.42603266239493304,0.0,0.0,-0.6141019767261772,1.0779604681994344,-1.565829087583224,-0.4910476428932049,-0.47430907205223927,0.14667043828757792,0.3173078824274026,0.0,0.0,0.0,-0.003149794605845543,-8.634547009877128E-4,-0.0324801266279478,-0.025521928802888852,33.234825282198244,4.334821159122587,-10.064911535347553,1.895664975243735,5.805891380687101
89,18766.091056541387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5250562879713407,0.0,-0.5859864239166398,-0.09871248234964576,0.596598954163729,0.17395060794337305,0.13441400779099835,0.3050547847962519,0.0,-2.2269426029509938,-2.050265622532147,-1.1081367003371472,-0.7785335648181482,0.22919971916977674,0.5866203877519618,0.0,0.0,-0.10506425784678768,-2.7194123077532217,-2.3914247937720234,-0.5049285684057874,-0.9412774554895796,-0.757272001702204,0.425390034657254,0.0,0.0,-0.6152458208111176,1.0780379290067161,-1.5659153957763527,-0.49109411537825115,-0.4743628655321204,0.14671659369338916,0.3173213974073043,0.0,0.0,0.0,-0.003146401087532034,-8.624390450559197E-4,-0.03214810028195663,-0.02512834209518681,34.56162671873269,4.4083903721612625,-10.094099712495252,1.9442844530144843,5.896842958411202
90,18765.433163901005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249909217959812,0.0,-0.58603739077627,-0.0987898198460879,0.5965796486788156,0.17402905525704865,0.1344029974586919,0.3050877912016027,0.0,-2.2289076094224893,-2.0503965778311324,-1.10772456034632,-0.7786306849962648,0.22909961638731152,0.5864062378474532,0.0,0.0,-0.1050005351713973,-2.7153560675351023,-2.386187178092304,-0.5070361932660881,-0.9368706089527017,-0.7539710891756345,0.4234684624029184,0.0,0.0,-0.6184180804342276,1.0781715662703906,-1.565922051616187,-0.4910410952263592,-0.47432385013840894,0.14688786940286408,0.3171494998376286,0.0,0.0,0.0,-0.0031345115834905167,-8.585979272235704E-4,-0.03099824308190814,-0.02383316201729115,39.09640565708514,4.658097890956601,-10.16288720998035,2.1056090312394384,6.210552032803069
