Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
140,18853.865331898392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223628197136905,0.0,-0.5861969689972547,-0.1001009223854245,0.5951193168728958,0.17514451047264726,0.13256275728895078,0.3000200306138779,0.0,-2.228706696233087,-2.0481094689695003,-1.109495637189745,-0.7792005175897434,0.22983817583817337,0.5872191281426453,0.0,0.0,-0.10553087659438183,-3.0393654902090894,-2.440681569571326,-0.5365442530469292,-0.9726771623824085,-0.7657355229537617,0.43529842910853267,0.0,0.0,-0.6213858771314634,1.0040094622883,-1.6014373942935407,-0.49857262750904224,-0.47836376841092315,0.1358004598203032,0.32781355262892964,0.0,0.0,0.0,-0.003147595202721365,-8.6246735021843E-4,-0.010532404300042339,-0.01085741374171538,95.35691383434589,5.637899874430076,9.98498184608596,5.445078104261296,11.16837239667254
141,18853.82562003425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522367921279029,0.0,-0.5861918400250591,-0.1000920990816228,0.5951193002265165,0.17514501497072202,0.13256482190060248,0.3000207974513759,0.0,-2.228559143696649,-2.048110911777886,-1.1095284187556205,-0.7792134021155923,0.22983788519929374,0.5872393057082506,0.0,0.0,-0.10555237231658038,-3.0389215864043564,-2.4407692151451394,-0.5365347100174261,-0.9726317205287022,-0.7657404767157503,0.435220155035147,0.0,0.0,-0.6214085098737488,1.004064178724881,-1.6014783738595422,-0.49861129036848806,-0.4784190937154976,0.1358063907185481,0.32783406550533356,0.0,0.0,0.0,-0.00314846913131248,-8.627475350975828E-4,-0.010473872561647939,-0.010774559425723515,96.15743184189584,5.690897739702197,10.153999822263128,5.50991008348247,11.242368119997632
142,18853.79377397384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223600968111684,0.0,-0.5861929977646521,-0.10013296978732175,0.5951197308507452,0.1751407619469948,0.1325533203931255,0.29999416504123017,0.0,-2.228870330285715,-2.0481201906138047,-1.1094609413363068,-0.779161716103783,0.2298115545170405,0.5872235239823729,0.0,0.0,-0.1055123311279697,-3.0400730512524348,-2.440619469221376,-0.5366347330774149,-0.9719726070050345,-0.7653866582042573,0.4350743421903354,0.0,0.0,-0.6213025933333266,1.0043972333912334,-1.6014832177056757,-0.4986557325682685,-0.4785152499182391,0.13580044385272996,0.32785613793339924,0.0,0.0,0.0,-0.0031463299551094813,-8.620633404514264E-4,-0.010327187263664273,-0.010681474134650239,97.04713369800015,5.74934933084867,10.350103952952377,5.581043052522652,11.324860387755093
143,18853.78620707696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223662530425957,0.0,-0.5861928919284889,-0.10011164061310379,0.5951208203391922,0.17514168325845517,0.13256015421964218,0.3000072583453324,0.0,-2.2286736004612404,-2.0481168089834085,-1.109504640712496,-0.7791923114649438,0.22982519921298383,0.5872395725716114,0.0,0.0,-0.10553775162690517,-3.03940110303667,-2.4407690212119437,-0.5366393334973658,-0.9723486732366566,-0.7656257323832518,0.4351387516254991,0.0,0.0,-0.6213521012461842,1.0042706735889193,-1.601491630890934,-0.49864731889829783,-0.4784881914817507,0.13580351323019005,0.3278525581112405,0.0,0.0,0.0,-0.003147655712362525,-8.624880434056762E-4,-0.010394406579100063,-0.010717035121623428,96.81207695350832,5.734714902433551,10.280625852979327,5.565753416331675,11.3011095378819
144,18853.78056476482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223659080657717,0.0,-0.5861897121875373,-0.10010930526158494,0.5951192481866527,0.17514289570655528,0.1325590731880411,0.3000062541506946,0.0,-2.228648529309696,-2.0481168372523477,-1.1095099762737746,-0.7791926140220995,0.2298231456316747,0.5872406031128634,0.0,0.0,-0.10554283799368748,-3.039309420922774,-2.4407373440095395,-0.5365928582091445,-0.9722831950451976,-0.7655600499313494,0.43510792499822987,0.0,0.0,-0.6213438885759263,1.0042827833340733,-1.601506127806359,-0.4986588342319056,-0.4785053081700322,0.13580743744461363,0.3278582247590906,0.0,0.0,0.0,-0.003147783437965862,-8.62528588319927E-4,-0.010350170019998437,-0.010665724649270864,97.20441344346014,5.759961028075474,10.377457012752076,5.593161094528347,11.340546101962499
145,18853.77346400378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223675474756346,0.0,-0.5861919961991334,-0.10010868854561099,0.5951209133290705,0.17514149744707339,0.13256066470104044,0.30000776290537456,0.0,-2.2286322223190473,-2.048117217970297,-1.109514384335987,-0.7791967043624437,0.22982564797383437,0.5872447322435045,0.0,0.0,-0.10554397016053788,-3.0392840040802733,-2.440804891740019,-0.53665272886067,-0.972387388385365,-0.7656540623066366,0.4351330324973374,0.0,0.0,-0.6213453905796793,1.0042857368679994,-1.6015026514634132,-0.49865726104338726,-0.4785023691597938,0.13580536402829274,0.3278576154539544,0.0,0.0,0.0,-0.003147913087430477,-8.625706052483908E-4,-0.01037908029970933,-0.010694601992762296,97.05467674479283,5.750953219307089,10.326333222698125,5.585470383120985,11.323978645364047
146,18853.766516468462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522366604250519,0.0,-0.5861882161667078,-0.1001076904718497,0.5951189421005644,0.17514287963225894,0.13255878709619653,0.3000054662688284,0.0,-2.2286192358307333,-2.0481175784837053,-1.1095170006012078,-0.7791945244272116,0.22982204946813373,0.5872445282764773,0.0,0.0,-0.10554785463039043,-3.0392312734836815,-2.4407539369063342,-0.5365964863025449,-0.9722779756186668,-0.7655554798281422,0.43509105296557565,0.0,0.0,-0.6213313719129504,1.0043103828619973,-1.601519175239405,-0.4986715840614034,-0.47852487318846504,0.13580980316721258,0.3278646110602054,0.0,0.0,0.0,-0.0031479516755288464,-8.62582524179796E-4,-0.010320573644490958,-0.010630329341668984,97.54266537086812,5.782309990932444,10.447750011512746,5.619418049438366,11.37308734292882
147,18853.762039373192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223671894214048,0.0,-0.5861906716736789,-0.100109896282915,0.5951203873983852,0.1751415265203806,0.13255949617754895,0.30000555796561157,0.0,-2.2286341559159033,-2.0481181782649394,-1.1095143017312423,-0.7791943824723395,0.22982306133167527,0.5872453589748281,0.0,0.0,-0.10554477493286347,-3.039303118838413,-2.4407936127366283,-0.5366489177611528,-0.9723330412769772,-0.7656151811765511,0.43511134373562627,0.0,0.0,-0.6213296501071256,1.004320004257754,-1.6015118407684985,-0.49866780730847554,-0.47852020941769274,0.13580706051129587,0.3278627839982455,0.0,0.0,0.0,-0.0031478766575741943,-8.625589248657864E-4,-0.010345993535807405,-0.010660655896708405,97.35441103301315,5.770566682957403,10.392794418268084,5.607925511218373,11.353259179900345
148,18853.757462523172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223665852733885,0.0,-0.5861880229996592,-0.1001091062816609,0.5951190295153886,0.17514246692210722,0.13255820075689975,0.30000396196472184,0.0,-2.228623732990842,-2.04811846886356,-1.1095164718799955,-0.7791930161048722,0.22982056394840997,0.587245426179969,0.0,0.0,-0.10554769113918405,-3.039263003137589,-2.4407598461211766,-0.5366109312337167,-0.9722590823720545,-0.765548255421151,0.4350820840922908,0.0,0.0,-0.6213193103726969,1.004338161921976,-1.6015238015642133,-0.4986782204840616,-0.47853655148214824,0.13581021658687215,0.32786786648555893,0.0,0.0,0.0,-0.0031479122662257885,-8.625700320777737E-4,-0.010304530432961386,-0.010614942177972306,97.70601525815563,5.793199635601278,10.479333144662274,5.632534859456921,11.388578314753557
149,18853.75223256712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223672800850527,0.0,-0.5861904736752949,-0.10011113037453528,0.5951205202148957,0.1751410414838804,0.13255892668882827,0.30000404440914025,0.0,-2.228635687971206,-2.048119179951933,-1.1095145505780017,-0.7791932328734907,0.22982160247322536,0.5872467114349422,0.0,0.0,-0.10554508300261216,-3.039327989155871,-2.440804093030423,-0.5366668607055902,-0.9723205432374274,-0.7656127911124733,0.43510273883211487,0.0,0.0,-0.6213157919128806,1.0043504051825742,-1.6015174655193007,-0.49867542916048385,-0.4785334278336335,0.13580762499448093,0.3278665037359785,0.0,0.0,0.0,-0.0031478562391841617,-8.625525454597899E-4,-0.010328190832498885,-0.01064299224024566,97.54616294701268,5.783379591095396,10.429042165298181,5.623367491281328,11.37147388599728
150,18853.747000379924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223665397722548,0.0,-0.586187250976436,-0.10011003094466693,0.5951188503986642,0.17514222997332346,0.13255738742423456,0.3000022237321929,0.0,-2.228622652324617,-2.048119474520752,-1.1095172396976078,-0.7791916982904485,0.22981867625406688,0.5872466962325747,0.0,0.0,-0.10554865667766791,-3.039276277608817,-2.4407621628525242,-0.5366191016017748,-0.972232079357363,-0.7655316710211693,0.43506785262734604,0.0,0.0,-0.621304087283052,1.0043701132775806,-1.6015317007700978,-0.4986875689961681,-0.47855237357840325,0.13581146199492403,0.3278724184601914,0.0,0.0,0.0,-0.00314790265910569,-8.625670371047383E-4,-0.01027875136236922,-0.010588290745525052,97.96340063057026,5.810208426824433,10.532360120964531,5.652415693771008,11.413486358292788
151,18853.743112626984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223671461987138,0.0,-0.5861895050132038,-0.10011151170845344,0.5951201605397004,0.17514105159145096,0.13255816304545925,0.30000265549030086,0.0,-2.2286326309530295,-2.0481199072135507,-1.1095155823501075,-0.7791922396731387,0.22981996804505445,0.5872475628451017,0.0,0.0,-0.10554632521960386,-3.0393277674133743,-2.4408001892756803,-0.5366657436180412,-0.9722923482110127,-0.7655914151882683,0.4350888528782435,0.0,0.0,-0.6213035802967437,1.0043742555286874,-1.6015248469178243,-0.4986833693099397,-0.47854663065109004,0.13580905327338863,0.32787034604215615,0.0,0.0,0.0,-0.0031478599568972557,-8.62553739770728E-4,-0.010303672715557929,-0.010617010277636422,97.78184015400994,5.798852902986847,10.479828371487761,5.64107819465455,11.394576857620018
152,18853.739118521175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223665816052572,0.0,-0.5861870481027706,-0.10011074261127907,0.5951188966884593,0.1751419303222064,0.13255695552009408,0.3000011890296611,0.0,-2.228623018831147,-2.0481201910111375,-1.109517599371184,-0.7791909932405097,0.22981766357224884,0.5872475965729516,0.0,0.0,-0.10554903130060979,-3.0392903797580715,-2.4407686875225987,-0.5366303705333286,-0.9722246239747899,-0.7655296654582762,0.435061994070631,0.0,0.0,-0.6212938735394692,1.0043907849611222,-1.601535946429316,-0.49869296323375184,-0.4785616895675279,0.13581200215065165,0.327875009229061,0.0,0.0,0.0,-0.003147892914481391,-8.625640167780583E-4,-0.010265080190530698,-0.010574447216628147,98.10988898978442,5.819975556001782,10.560354958411933,5.664018820864731,11.427570757423432
153,18853.734882176694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223671866232515,0.0,-0.58618930461002,-0.10011231142601547,0.5951202208753427,0.1751407016568012,0.13255767109528518,0.3000014960982928,0.0,-2.22863324830617,-2.048120727177345,-1.1095159656485478,-0.779191456717134,0.22981884866475227,0.5872485492549667,0.0,0.0,-0.10554672540603195,-3.0393444108244565,-2.4408078973042695,-0.5366789675020016,-0.9722855015268198,-0.7655901470472013,0.43508278374114717,0.0,0.0,-0.6212917992060847,1.0043974899965133,-1.6015295669814678,-0.4986893536357699,-0.47855701171570714,0.13580966113486753,0.32787319695255396,0.0,0.0,0.0,-0.003147848145303992,-8.625500737455971E-4,-0.0102882835956766,-0.010601445969791888,97.94776284701253,5.8099237299459565,10.511257048272778,5.654207634589258,11.410568774068441
154,18853.730589895335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223665242849804,0.0,-0.5861864728186315,-0.10011137572432724,0.5951187522255081,0.17514174096890142,0.13255629398918117,0.2999998618549869,0.0,-2.2286222780563167,-2.0481210211129275,-1.1095182451243062,-0.7791900470715807,0.22981624104803192,0.5872485045759507,0.0,0.0,-0.10554981482536488,-3.039300595763484,-2.440770805312601,-0.5366371882465767,-0.9722076179992789,-0.7655187212231059,0.4350521297276829,0.0,0.0,-0.6212811689919236,1.0044152183725812,-1.6015421333461053,-0.49870008302087404,-0.47857380734447785,0.1358130477980214,0.3278784052504275,0.0,0.0,0.0,-0.0031478858270127456,-8.625618122212672E-4,-0.010244385825267469,-0.010552973754427958,98.31897453377854,5.8338055447454735,10.602821140762371,5.68006585832852,11.447965920338104
155,18853.727102776887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223670719623221,0.0,-0.5861886105544166,-0.10011268882937978,0.595119971958275,0.17514065158147665,0.13255702891411247,0.30000033667628,0.0,-2.22863171250912,-2.0481213998999674,-1.109516678917422,-0.7791906232346686,0.22981753437200056,0.5872492088065664,0.0,0.0,-0.10554761933448376,-3.039348148214906,-2.440806172258389,-0.5366804066167763,-0.972266361272443,-0.7655756755356884,0.4350727517964145,0.0,0.0,-0.6212808786725162,1.0044176651358034,-1.6015354555758479,-0.49869572860176636,-0.4785677490713951,0.13581079640994798,0.32787622515455433,0.0,0.0,0.0,-0.0031478461968763925,-8.625494700279815E-4,-0.010268221950961547,-0.010580337737632756,98.14419300855742,5.822856423203312,10.552510999248648,5.669004887805235,11.429887294897867
156,18853.72351221046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223665266092445,0.0,-0.5861862887605751,-0.1001119646538979,0.595118772881361,0.17514148578383285,0.13255587420705825,0.2999989440063388,0.0,-2.22862297264931,-2.04812168475398,-1.1095185221504489,-0.7791894152868586,0.22981534733627643,0.587249195417622,0.0,0.0,-0.10555013880601534,-3.039313644378957,-2.4407760442254225,-0.5366468303082955,-0.9722024370567962,-0.7655172190257101,0.4350474882478088,0.0,0.0,-0.6212716081928805,1.004433179852682,-1.6015459268365222,-0.49870474183926233,-0.47858192009143163,0.1358135945460732,0.32788058781638757,0.0,0.0,0.0,-0.0031478752707110778,-8.62558516018636E-4,-0.010231564509219684,-0.010539953987382418,98.45590144256349,5.842930774934,10.628871044538805,5.690781488702889,11.461274350392776
157,18853.71989239366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522367063115142,0.0,-0.5861884057311701,-0.10011330162560816,0.5951199847295041,0.17514038167938553,0.1325565644025553,0.29999934885466534,0.0,-2.228632469992597,-2.048122119242147,-1.109516986513771,-0.779189946870978,0.2298165740728918,0.5872499253216051,0.0,0.0,-0.10554798374255447,-3.039362047331638,-2.440811655577283,-0.5366906136227106,-0.9722612058032464,-0.7655740976525142,0.43506788860580625,0.0,0.0,-0.62127042419794,1.0044369023072313,-1.6015395779526351,-0.4987007244422016,-0.47857646564330764,0.13581141454654042,0.3278785472327588,0.0,0.0,0.0,-0.0031478348666764554,-8.625459306225463E-4,-0.010254119325920715,-0.010565985273338204,98.29461802731966,5.832878359474999,10.581126797216953,5.680731204701488,11.444554116705914
158,18853.716195067234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223664563572956,0.0,-0.5861858509021473,-0.10011247448802377,0.5951186581219552,0.17514131668188584,0.13255530410680041,0.29999785248160377,0.0,-2.2286229333431047,-2.0481224115061405,-1.1095189826086533,-0.7791886326140105,0.229814198453447,0.5872498585398613,0.0,0.0,-0.10555073454679374,-3.039323638420036,-2.4407779946403303,-0.5366530071641865,-0.972190901432362,-0.765509587450811,0.4350402654558819,0.0,0.0,-0.6212606210367132,1.004453113745198,-1.6015509496171596,-0.49871042782218433,-0.47859169320909867,0.13581448361717266,0.32788323914332346,0.0,0.0,0.0,-0.003147866586537483,-8.625557914951142E-4,-0.010214175515765238,-0.010521945977079984,98.63299833831495,5.854657418093305,10.664308232497513,5.704305791915525,11.478667092110083
159,18853.71301284693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223669602916727,0.0,-0.5861878903396797,-0.10011365866020566,0.5951198057220151,0.17514029785046095,0.13255600680591317,0.299998355434829,0.0,-2.228631885181367,-2.048122748796653,-1.1095174981635214,-0.7791892298777452,0.22981548541946545,0.5872504499823225,0.0,0.0,-0.10554865480118791,-3.039367950773894,-2.4408112723141415,-0.5366934793253798,-0.9722480572100924,-0.7655641603983351,0.4350604393748443,0.0,0.0,-0.6212605663379653,1.0044543312809475,-1.6015444443628626,-0.49870599285203876,-0.4785854520132616,0.13581235872733433,0.3278809962686462,0.0,0.0,0.0,-0.0031478295903485647,-8.625442701114535E-4,-0.010237081097115661,-0.010548159623191302,98.46425720492006,5.84407406741566,10.6159170966129,5.6935186164019145,11.461306524802634
160,18853.70973394261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223664309405953,0.0,-0.5861856753501042,-0.10011296826823154,0.5951186581073256,0.1751410971745562,0.13255489519263974,0.29999702308720866,0.0,-2.2286238243489906,-2.0481230342744854,-1.109519206082859,-0.7791880536415733,0.22981339353544053,0.5872504011917332,0.0,0.0,-0.10555102787148556,-3.0393356548770543,-2.44078224089121,-0.5366612965930005,-0.9721871119074504,-0.7655083138233346,0.43503643234558464,0.0,0.0,-0.6212516965375221,1.0044690007391042,-1.6015544126109431,-0.4987145361951936,-0.47859890358417634,0.1358150371032755,0.32788511482291993,0.0,0.0,0.0,-0.00314785566617005,-8.625523660137544E-4,-0.010201970618880035,-0.010509514177254976,98.7629036952375,5.863310245615429,10.68894719243115,5.714362029711117,11.491411758729246
161,18853.70653056011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522366920456946,0.0,-0.5861876833229286,-0.10011414550149811,0.595119787848313,0.17514008221824454,0.1325555645426394,0.2999974868533002,0.0,-2.228632736568494,-2.048123399158794,-1.1095177528923432,-0.7791886240408089,0.22981463690213025,0.5872509897789362,0.0,0.0,-0.10554899260978001,-3.0393799217186332,-2.4408152798183043,-0.5367016013202035,-0.9722438899460664,-0.7655623638866641,0.4350563572553383,0.0,0.0,-0.6212511671936547,1.0044707897469531,-1.6015481423841216,-0.4987102965050716,-0.4785930058049568,0.13581297852254856,0.3278829474038107,0.0,0.0,0.0,-0.00314781859059076,-8.625408178942896E-4,-0.010223911457862644,-0.01053469356934692,98.60361707263652,5.853348510142231,10.64249407448622,5.704250245762444,11.475022706318915
162,18853.70324417885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522366354849423,0.0,-0.5861853342487772,-0.10011339544977309,0.5951185664071955,0.17514094073567044,0.13255439190803756,0.29999609594993426,0.0,-2.228624260162575,-2.048123689892362,-1.1095195395751707,-0.7791873830707293,0.22981243708721086,0.587250904680449,0.0,0.0,-0.10555149276533063,-3.039345444790508,-2.440784155530458,-0.5366670447053172,-0.9721792316166212,-0.7655030016594759,0.43503099941089607,0.0,0.0,-0.6212420304691616,1.004485800367418,-1.6015586167789575,-0.498719218816642,-0.4786070380424392,0.13581581229716158,0.32788724435008076,0.0,0.0,0.0,-0.003147845932659666,-8.625493000759696E-4,-0.010186919574114195,-0.010493958839427709,98.91746622772544,5.8735559837396405,10.719413534217088,5.726112512037005,11.506687721239027
163,18853.700307807987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223668241373678,0.0,-0.5861872889523979,-0.10011447685189313,0.5951196541889009,0.17513998037320547,0.13255506801575884,0.2999966181495902,0.0,-2.2286327919595363,-2.0481239935277786,-1.1095181255167992,-0.7791879926692907,0.22981371393629324,0.5872514115705407,0.0,0.0,-0.10554951157083518,-3.0393870346895424,-2.4408157040821132,-0.5367052202015663,-0.9722348082984692,-0.7655554823597134,0.43505070568245685,0.0,0.0,-0.6212422187762469,1.0044860694627995,-1.6015522706746277,-0.4987147411083988,-0.4786006835001993,0.1358137919933392,0.32788496304638765,0.0,0.0,0.0,-0.0031478111650357805,-8.625384736986976E-4,-0.01020902187995207,-0.010519186650307082,98.75399201075099,5.863292630682741,10.672683952072413,5.715575104217191,11.48994310519182
164,18853.697283491227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223663095082043,0.0,-0.5861851660859355,-0.10011381513932455,0.5951185513999359,0.1751407494651768,0.13255399459833048,0.2999953385455938,0.0,-2.228625300194115,-2.048124279490531,-1.1095197200213682,-0.779186845053415,0.22981170533088602,0.5872513355294547,0.0,0.0,-0.10555176033481456,-3.0393565815849106,-2.440787641750795,-0.5366742346549257,-0.972176402734731,-0.7655018921808636,0.43502777024333383,0.0,0.0,-0.6212337312266549,1.004499998857349,-1.6015618037124477,-0.49872287697977075,-0.47861351068981345,0.1358163665087083,0.32788886975105114,0.0,0.0,0.0,-0.003147834754600898,-8.625457822065408E-4,-0.010175254435559956,-0.010482047475146715,99.04131106973473,5.881801890682856,10.742826547486343,5.735608943909387,11.51893695136698
165,18853.69437980945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223667644161394,0.0,-0.5861870861050197,-0.10011487573180838,0.5951196179410856,0.175139801832345,0.13255464599457673,0.299995839408581,0.0,-2.2286337363788475,-2.048124594300572,-1.1095183361687482,-0.7791874384340395,0.22981295277559835,0.5872518277343357,0.0,0.0,-0.1055498227874673,-3.0393976696577125,-2.4408187350265385,-0.5367118930360433,-0.9722313858439642,-0.7655536500161892,0.43504721591481815,0.0,0.0,-0.6212336987006742,1.0045004580246257,-1.6015556295848943,-0.4987185136488471,-0.4786073501329559,0.13581440411960125,0.3278866295319265,0.0,0.0,0.0,-0.0031478002954169336,-8.625350505277929E-4,-0.010196628287808655,-0.010506473923859559,98.88449335019713,5.871971480223908,10.69756781353705,5.725525372840192,11.502888530910715
166,18853.691395980437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223662302725862,0.0,-0.5861848950059102,-0.10011418250901745,0.5951184770061041,0.17514060241470214,0.13255354128013075,0.2999945315851428,0.0,-2.228626073885582,-2.0481248838297086,-1.1095199620843552,-0.7791862550197513,0.2298108903954088,0.5872517270468587,0.0,0.0,-0.10555213064300331,-3.0393661560908574,-2.4407895452054253,-0.536679637505592,-0.9721710602911864,-0.7654982417782682,0.4350236043130828,0.0,0.0,-0.6212251180027211,1.004514490637772,-1.601565407276404,-0.4987268217153736,-0.478620441352588,0.1358170575694926,0.3278906144563947,0.0,0.0,0.0,-0.0031478242909292044,-8.625424786922059E-4,-0.010161913339656976,-0.010468285061882722,99.17939952850378,5.890965035723152,10.769652980419032,5.746060708418219,11.532667825972617
167,18853.688664211906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223666712746227,0.0,-0.5861867756148776,-0.10011517945455227,0.5951195140054989,0.17513969177199484,0.13255419505497404,0.29999506752481525,0.0,-2.2286342338477962,-2.0481251591207212,-1.1095186095780625,-0.7791868719135927,0.2298121555363585,0.5872521681279683,0.0,0.0,-0.10555023483618683,-3.039405403157334,-2.4408196245394733,-0.5367158465608222,-0.972225113100244,-0.7655488617893296,0.43504284715771724,0.0,0.0,-0.6212255477511769,1.0045139989383292,-1.6015592062756212,-0.4987223235470989,-0.47861401519554175,0.13581512556062114,0.32788830991789053,0.0,0.0,0.0,-0.0031477914557507584,-8.625322554130437E-4,-0.010183317340545157,-0.010492659443939973,99.02050806867379,5.8809803625881445,10.72437214452306,5.735746146297463,11.516453235991388
168,18853.685854103536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223661707484137,0.0,-0.5861847358173364,-0.10011454348383671,0.5951184520554382,0.17514043331588888,0.13255315685986732,0.2999938357250181,0.0,-2.2286272375709415,-2.0481254454629045,-1.1095201053782717,-0.7791857513829401,0.2298102227547567,0.5872520708231396,0.0,0.0,-0.10555237370203333,-3.039376558148496,-2.440792460863983,-0.5366859441050751,-0.9721689748756255,-0.7654973117460525,0.43502086591264255,0.0,0.0,-0.6212174288621228,1.004527261878008,-1.6015683475750044,-0.4987300931036072,-0.47862628067189744,0.13581760603230048,0.3278920262830623,0.0,0.0,0.0,-0.0031478129073264256,-8.625388874224482E-4,-0.01015076546941926,-0.010456881196829956,99.29759087296544,5.898832736380299,10.791905518597256,5.75504892999384,11.544442140642518
169,18853.68317756323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223665987478547,0.0,-0.5861865825261747,-0.10011551471958491,0.5951194678047234,0.17513953881917962,0.13255379229084616,0.299994360557738,0.0,-2.2286352759774153,-2.0481257226765606,-1.1095187810080405,-0.7791863585122866,0.22981146743062827,0.5872524935926436,0.0,0.0,-0.1055505182969444,-3.0394151037612454,-2.440822013903066,-0.5367215012490535,-0.972222347297413,-0.7655471531026067,0.43503985245039467,0.0,0.0,-0.6212177848771316,1.004526763299934,-1.6015622754069823,-0.4987256631870107,-0.4786199633612551,0.13581572305324907,0.3278897445768523,0.0,0.0,0.0,-0.003147780575398512,-8.625288201994863E-4,-0.010171615483121359,-0.010480632452870725,99.1434330392551,5.889152507925591,10.747750395677093,5.74504245604536,11.528730143078262
170,18853.680427886993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522366089368943,0.0,-0.586184516205003,-0.10011486475832505,0.5951183903056998,0.17514029424701366,0.1325527416927862,0.2999931198634423,0.0,-2.228628257689297,-2.048126011335233,-1.1095202796109593,-0.7791852212715752,0.22980951541646955,0.5872523794705394,0.0,0.0,-0.10555267414192343,-3.039385890989827,-2.4407943405228534,-0.5366910307859428,-0.9721654339849511,-0.7654948655439754,0.43501762329289123,0.0,0.0,-0.6212096810242311,1.004539980157305,-1.601571496576603,-0.49873347476010843,-0.47863229329201085,0.1358182342338113,0.3278934762107569,0.0,0.0,0.0,-0.003147801928458541,-8.625354159918955E-4,-0.010138706953479588,-0.010444461297017812,99.42329142112033,5.907181491422704,10.815996359876719,5.764520065846879,11.557015048441794
