Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_vgvi,g_walk_speed
209,18745.34073718355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524435332288044,0.0,-0.586386868790509,-0.09911570039839343,0.5964404657280483,0.17443812615208035,0.13387425899470717,0.30525823768778865,0.0,-2.217308716529741,-2.0480894303315607,-1.1106551592384948,-0.7807188782522706,0.22991707884697,0.5874868961056259,0.0,0.0,-0.1054625013257401,-2.758797629319676,-2.423507401428277,-0.5277648825357311,-0.9652247322610156,-0.7639768900905134,0.4362354143194386,0.0,0.0,-0.6196477590292089,1.0852757170871021,-1.56430434526624,-0.48921436553523684,-0.4746847320778819,0.14959709071751098,0.3140903582597628,0.0,0.0,0.0,-0.0032041874656162177,-8.811262938845304E-4,-0.04462538935840169,-0.003812726655771988,2.547520845254435,18.518555474068055,41.72933628224209
210,18745.236182055116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244397728420926,0.0,-0.5863808664683583,-0.09911235268896526,0.5964424663798223,0.17444363256161444,0.13387666062200052,0.30526291479653894,0.0,-2.21734311554484,-2.048098304266988,-1.1106585918331513,-0.7807142223365018,0.22991324674413782,0.5874840136800826,0.0,0.0,-0.10546474896639187,-2.7587036544632277,-2.4235328396398264,-0.5277458706142586,-0.9651860398451074,-0.7640598717997953,0.4362696535245941,0.0,0.0,-0.619627173155738,1.0853258902414817,-1.5642991436718563,-0.48919618449169766,-0.474683396896764,0.1496133566876217,0.3140556810556315,0.0,0.0,0.0,-0.0032038928927922406,-8.810341331577889E-4,-0.04462762150559652,-0.0036587853269190187,2.547117939991031,19.309208662213223,43.43839979621479
211,18745.184436163152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244423788574601,0.0,-0.5863765770564977,-0.09911074087197391,0.5964438355787703,0.17444402288779068,0.13388083483873828,0.3052653427342983,0.0,-2.2173611449280384,-2.0481240514371675,-1.1106604468946224,-0.7807425760432853,0.22991397478322517,0.5874915248214122,0.0,0.0,-0.10546046969381688,-2.758600075127445,-2.4234909458243403,-0.5277715615107594,-0.9651632972005415,-0.764098976755006,0.43625543884067663,0.0,0.0,-0.6196333237542094,1.0853719870213072,-1.5643010245014233,-0.4891888807566755,-0.47468574387412876,0.14962106746347204,0.314035655725118,0.0,0.0,0.0,-0.0032036915228050855,-8.809727634801283E-4,-0.04462606538622429,-0.0035706160946591473,2.5473825827013608,19.797395384439913,44.4828114879036
212,18745.153944069032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244434629377448,0.0,-0.5863767257475844,-0.09911169836460894,0.5964470336142746,0.1744391179454888,0.13388302550169454,0.3052659535004145,0.0,-2.2173526952325693,-2.048145818205227,-1.1106584585336785,-0.780781618602816,0.22991772061624755,0.5874966085449658,0.0,0.0,-0.10546643680369971,-2.758538553733528,-2.423389974681401,-0.5278324587204247,-0.9651682182163118,-0.7640698420073897,0.4361867072552344,0.0,0.0,-0.6196714446748329,1.0854177103946394,-1.5643042322773175,-0.4891930020121417,-0.4746922192333455,0.14962035234660898,0.31403201699267547,0.0,0.0,0.0,-0.0032036403476118046,-8.809587144364943E-4,-0.04462042823904727,-0.00356765128693479,2.54820671976223,19.86644390127354,44.617006034189764
213,18745.135761101916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244423864453351,0.0,-0.5863797377732755,-0.09910988144994055,0.5964458534952922,0.1744412591081049,0.13388178985977892,0.3052649562826192,0.0,-2.217378573091735,-2.048136561688961,-1.1106572072598693,-0.7807557495272983,0.22991458823204386,0.5874908919907452,0.0,0.0,-0.10546671530162728,-2.7585639497224963,-2.4233971952190183,-0.5278281064995893,-0.965177440675398,-0.7640627443596117,0.4361932021458202,0.0,0.0,-0.6196671989804392,1.085413804506071,-1.5643004421077364,-0.4891858650446616,-0.4746921384699849,0.14962650346300685,0.31402520635592135,0.0,0.0,0.0,-0.0032035106480865386,-8.809163034958089E-4,-0.04461899988166203,-0.0035230389294494575,2.5481663347704404,20.09687363574133,45.11609052823091
214,18745.11099864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244422148593622,0.0,-0.5863794765901064,-0.09911120342125937,0.5964462667118658,0.17444053499887965,0.13388192923937667,0.3052641125968479,0.0,-2.2173765916250314,-2.0481423028967845,-1.110655746846973,-0.7807691907512104,0.22991745258563687,0.5874927523419968,0.0,0.0,-0.10546633385998337,-2.758547536351803,-2.42337339854982,-0.5278391196810877,-0.9651753885088566,-0.7640528958974272,0.4361768928813629,0.0,0.0,-0.6196770179214601,1.0854467500935003,-1.564308811255022,-0.48919211649677796,-0.4747044818203436,0.14962545648555564,0.314025701781612,0.0,0.0,0.0,-0.0032035129453392187,-8.809174811265869E-4,-0.044617071668959916,-0.003507643957367477,2.54856172797718,20.21620371221272,45.361941409551754
215,18745.101311704748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244414196908787,0.0,-0.5863812763056321,-0.09911014740011476,0.5964452004697915,0.17444221441174126,0.13388120244910984,0.30526338633553274,0.0,-2.217395020462217,-2.04813594424781,-1.1106547792666464,-0.780750614877046,0.22991494857779649,0.587489084098116,0.0,0.0,-0.10546583391025215,-2.7585701273737997,-2.4233836832952798,-0.5278345484486097,-0.9651818128460357,-0.7640481607715774,0.4361838474116048,0.0,0.0,-0.6196727086894976,1.085445611985909,-1.5643067315588122,-0.48918744829978267,-0.4747050401918542,0.14962971664943717,0.3140207009459622,0.0,0.0,0.0,-0.003203423407340076,-8.808881457916217E-4,-0.044616517729496034,-0.0034736794831341923,2.548436223263936,20.397147051806495,45.75189021925284
216,18745.09261167084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244417323135173,0.0,-0.5863800820157841,-0.0991115398313276,0.5964458781378557,0.1744409418272746,0.13388170730843416,0.30526332349339313,0.0,-2.2173826914396444,-2.048141584549612,-1.1106544702440084,-0.7807662702181682,0.2299172876730285,0.5874920157039829,0.0,0.0,-0.10546609929866749,-2.7585579849008557,-2.4233712030448746,-0.5278419214395649,-0.9651784518906369,-0.7640442407872626,0.4361730171111077,0.0,0.0,-0.61967933819185,1.0854645245695604,-1.5643122364431248,-0.48919368851851114,-0.4747113520529246,0.14962651196091264,0.3140239797760428,0.0,0.0,0.0,-0.0032034830841413072,-8.809077337549288E-4,-0.044616369469762954,-0.00348554425429858,2.548578222315301,20.358084007537656,45.660153579941976
217,18745.084577875932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244411546372532,0.0,-0.5863813931552948,-0.09911070119667503,0.5964450620959324,0.17444219807280303,0.13388120473556953,0.30526281204790046,0.0,-2.2173978247495154,-2.048137142882627,-1.1106537091474584,-0.7807523854776958,0.22991547776505333,0.5874893977861576,0.0,0.0,-0.10546535658528762,-2.7585738777893445,-2.4233793807930906,-0.527838163995771,-0.9651835457412437,-0.764041471163297,0.43617898394329035,0.0,0.0,-0.619675449815827,1.085461708776848,-1.5643103257446767,-0.4891896958060645,-0.47471111596857823,0.14963002103559936,0.3140198401310434,0.0,0.0,0.0,-0.003203408765233182,-8.808834526916809E-4,-0.04461590697350665,-0.0034591111779659163,2.5484871493639027,20.496988900024284,45.960123304921694
218,18745.073672133516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244413987812906,0.0,-0.5863801367867917,-0.09911243989066824,0.5964458007308383,0.17444069016320216,0.13388178799210357,0.30526242266116754,0.0,-2.217386052883946,-2.048144226745869,-1.1106527916235045,-0.7807710951162787,0.2299185540862079,0.5874928907091672,0.0,0.0,-0.10546542825667245,-2.758560174595008,-2.4233628149644537,-0.5278481494232855,-0.9651810868818297,-0.7640343675800519,0.43616458664573965,0.0,0.0,-0.6196838627681325,1.0854904715884528,-1.56431839061018,-0.4891976134968374,-0.4747212154649215,0.14962679705897963,0.3140227475785615,0.0,0.0,0.0,-0.003203464189759709,-8.809017492702251E-4,-0.044615297365090276,-0.0034637753477679296,2.548698933432842,20.510577662142595,45.977404828505584
219,18744.99166164637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524439376152146,0.0,-0.5863825011671441,-0.09911375291171502,0.5964441230057456,0.1744419957611651,0.1338813363372448,0.3052586275085334,0.0,-2.2174256747283017,-2.0481460614350175,-1.1106458672493007,-0.7807627449043741,0.22991946930953253,0.5874917172418881,0.0,0.0,-0.105461177400561,-2.758590435477873,-2.4233499914750145,-0.5278616310482346,-0.9651987397657891,-0.7639992993812271,0.4361485445309414,0.0,0.0,-0.6196909290551624,1.0855661834700987,-1.564334780536726,-0.489203003319394,-0.47475177657681666,0.14963408967630368,0.31401133369195844,0.0,0.0,0.0,-0.003203259316817764,-8.808355863670458E-4,-0.04461087710447094,-0.0033470053309366176,2.548953437681255,21.24640379340544,47.52786855281659
220,18744.94528914054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244375935972476,0.0,-0.5863852597582455,-0.09911358079433194,0.596442762207437,0.17444251685192427,0.13388114509034812,0.3052550835388664,0.0,-2.2174518966175585,-2.048146640242962,-1.1106416818358058,-0.7807553769039127,0.2299199234095788,0.5874913800235394,0.0,0.0,-0.10545873481775533,-2.758602210228359,-2.423333282142003,-0.5278744552423176,-0.9652144918960848,-0.7639732481134045,0.4361339178201733,0.0,0.0,-0.6196968668538627,1.0856251309029188,-1.564350589190749,-0.4892094102642041,-0.4747778976780451,0.1496377464787922,0.3140058691727219,0.0,0.0,0.0,-0.0032031237436271234,-8.807918241013384E-4,-0.04460697139976955,-0.003265121687717049,2.5493151949642674,21.79137693905234,48.668869799164305
221,18744.914470770364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244368131247545,0.0,-0.5863875127483891,-0.0991142791550096,0.5964431449825837,0.174443519889926,0.1338788949922326,0.30525367157037875,0.0,-2.217439488145278,-2.048132025383727,-1.1106415546977857,-0.7807414686397307,0.22991912667824596,0.5874836914060186,0.0,0.0,-0.10546792015918392,-2.7586751444908515,-2.423347984248789,-0.5278695039807403,-0.9652252259606245,-0.7639532298469226,0.4361309733057933,0.0,0.0,-0.6196992423228705,1.0856687143400736,-1.5643601382492263,-0.48921857548316805,-0.4747966767182508,0.14963532781101366,0.3140105392727206,0.0,0.0,0.0,-0.0032032090686856425,-8.808179867314723E-4,-0.0446090706135803,-0.0032522895852384556,2.5487072581216745,21.926282174489067,48.93832479284837
222,18744.906647426214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244346502949553,0.0,-0.5863870856096375,-0.09911579526476802,0.5964397563495324,0.17444287102557746,0.13388195371929965,0.3052508015213152,0.0,-2.2174841285262206,-2.048155028649264,-1.1106367074407075,-0.7807592031215191,0.22992201367119852,0.5874945832427189,0.0,0.0,-0.10544836573311259,-2.7586474522406137,-2.4233145820797923,-0.5278923508180955,-0.9652422361128296,-0.7639306192817084,0.4361163481970435,0.0,0.0,-0.6197027739850528,1.0856919926138076,-1.5643721609100327,-0.48921893760818613,-0.4748097679752195,0.14964103153813654,0.31400142384609125,0.0,0.0,0.0,-0.0032029729703504225,-8.80743312228526E-4,-0.04460364840940222,-0.003170392526580989,2.549344307491754,22.456394013577913,50.05331570088252
223,18744.882230365252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244358036271024,0.0,-0.5863874287240435,-0.09911559065228405,0.5964421168467409,0.1744422227305804,0.13388025701508133,0.30525146621488153,0.0,-2.217456948119487,-2.0481441998899395,-1.1106376472241402,-0.7807552708043715,0.22992205075547958,0.5874898514626997,0.0,0.0,-0.10546006554035005,-2.7586562744434486,-2.423322488344618,-0.5278844484754194,-0.9652373755917855,-0.7639349766711967,0.436115546094233,0.0,0.0,-0.6197053500535696,1.0857058658022607,-1.5643716278124464,-0.4892241227675883,-0.474812149437072,0.1496366244288809,0.3140073955696337,0.0,0.0,0.0,-0.0032031161037409258,-8.807886855791283E-4,-0.04460535375811445,-0.0032080697779470297,2.549249166767577,22.245391273221458,49.601394771654256
224,18744.876018512005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524434086580582,0.0,-0.5863888058316266,-0.09911576890632981,0.5964401033898361,0.1744424821400361,0.1338811197381031,0.30524899704102326,0.0,-2.217488572718313,-2.0481515869586615,-1.1106345467416714,-0.7807550696330181,0.22992270650179933,0.5874925412556995,0.0,0.0,-0.10545193560989034,-2.7586474010752706,-2.42330187663708,-0.5278962565404548,-0.9652504908524373,-0.7639159470765606,0.4361059036248116,0.0,0.0,-0.6197080223459475,1.085723277774555,-1.5643819329122732,-0.4892253348997461,-0.47482505844085515,0.14964085019460824,0.3140018867984583,0.0,0.0,0.0,-0.0032029485371244198,-8.807351120028764E-4,-0.04460137788268877,-0.003144944585858835,2.5496832792646726,22.661887451847587,50.47592068329841
225,18744.8578761655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244352604399392,0.0,-0.5863880145331039,-0.09911548527037313,0.5964416970281462,0.17444337353487713,0.13387949854757683,0.30524977614450466,0.0,-2.217458812332224,-2.048139026760029,-1.1106374034421385,-0.7807487063110483,0.22992227450880007,0.5874880969571041,0.0,0.0,-0.10546140648537698,-2.7586629304077963,-2.4233319638048125,-0.5278761477723596,-0.9652376305954335,-0.763936309378664,0.4361216822840685,0.0,0.0,-0.6197014869805466,1.085736802875859,-1.5643849390417455,-0.48923180818698286,-0.4748299178202892,0.14963566942694165,0.3140090596206905,0.0,0.0,0.0,-0.003203119301021646,-8.807892577123591E-4,-0.044605447725592925,-0.0031763184892345895,2.5492605877799273,22.485197415442816,50.096297355298645
226,18744.857215500724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244348798782266,0.0,-0.5863853109760138,-0.09911463778212122,0.5964391506434242,0.17444665483871885,0.13388080943813677,0.3052481785393946,0.0,-2.2174706344493074,-2.0481428084691253,-1.1106398182622916,-0.7807463505627823,0.22992152172606029,0.5874937937332844,0.0,0.0,-0.10545107019227642,-2.758619445619226,-2.423362282096942,-0.5278563619364787,-0.965218206930716,-0.7639767627497572,0.4361544745672595,0.0,0.0,-0.6196817236134339,1.0857601142381834,-1.5644059973846418,-0.4892397623006705,-0.4748496271335007,0.14963457659571405,0.31400965732911834,0.0,0.0,0.0,-0.003203077077861676,-8.807760506763928E-4,-0.044607009780617955,-0.0031183975120879664,2.549312390219033,22.86993629723897,50.89876489796628
227,18744.838383737206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244360649305289,0.0,-0.5863847830258815,-0.0991145795147097,0.5964409914346632,0.17444638509684543,0.1338797972848542,0.305249321877177,0.0,-2.217445294289039,-2.0481351288390175,-1.110641663087797,-0.7807449772047848,0.22992100284071842,0.5874904367138324,0.0,0.0,-0.1054602543925606,-2.7586212967375436,-2.423370926249269,-0.5278491311803338,-0.9652102144238073,-0.7639856408772728,0.43615634639186174,0.0,0.0,-0.6196827624954013,1.0857697761814298,-1.5644047861746795,-0.48924332405735704,-0.4748496941965573,0.14963053911183258,0.3140143833153489,0.0,0.0,0.0,-0.0032032060800670833,-8.808171769880965E-4,-0.04460903708623453,-0.0031519569549718837,2.5491695832049004,22.677175748915072,50.48654862946077
228,18744.832591013736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244356778329498,0.0,-0.5863846624574459,-0.09911449368987993,0.5964401900495369,0.17444687328505995,0.1338803996805506,0.30524891151230293,0.0,-2.217454579873245,-2.048138234956569,-1.1106416853225467,-0.7807448423255553,0.22992033916789473,0.5874916579246336,0.0,0.0,-0.10545733696103847,-2.758612775167963,-2.423366035840151,-0.5278530129434092,-0.9652105281420378,-0.7639855613967332,0.43615579287927064,0.0,0.0,-0.6196823268077004,1.0857735693009722,-1.5644086264435788,-0.4892434734890077,-0.4748532242936464,0.1496316220794223,0.3140125384141376,0.0,0.0,0.0,-0.0032031511881469702,-8.807997938384941E-4,-0.04460832371860536,-0.0031302139889995916,2.5492320406104025,22.819747560852615,50.784979475525404
229,18744.82699479368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524436277024937,0.0,-0.5863841683215064,-0.09911441463010215,0.5964410564765713,0.17444666326259964,0.1338802430350521,0.3052493052518197,0.0,-2.2174438149072664,-2.04813669809311,-1.110642631665912,-0.7807466568858922,0.22992013593244412,0.5874909495791368,0.0,0.0,-0.10546139214735281,-2.7585959330736443,-2.4233624003387013,-0.527852476988625,-0.9652046261556044,-0.7639910851269569,0.4361537913308496,0.0,0.0,-0.6196843200922366,1.0857846323771243,-1.5644112087246898,-0.4892465039801048,-0.4748564357644553,0.1496294716186373,0.3140144487422786,0.0,0.0,0.0,-0.003203197685314563,-8.808148182562917E-4,-0.04460842692679283,-0.00313816259239956,2.5493694449199404,22.789072986663673,50.7141540490224
230,18744.821696705687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244357028588187,0.0,-0.5863845816366478,-0.09911449643463315,0.5964402707791886,0.1744474801550374,0.1338802518233472,0.3052488303493986,0.0,-2.2174510314207327,-2.048136145235513,-1.110642731341904,-0.7807429284116195,0.2299194682265699,0.5874900686692026,0.0,0.0,-0.10545994894162251,-2.7586147404549033,-2.4233657326691134,-0.5278532149905035,-0.965208009108363,-0.7639870476242808,0.43615522451192734,0.0,0.0,-0.6196829574511529,1.085786634716242,-1.564414024176813,-0.4892466055062461,-0.47485982496326185,0.1496306654104477,0.31401335470722236,0.0,0.0,0.0,-0.003203162318505998,-8.808033574222497E-4,-0.044608859900146604,-0.003119708471172098,2.549128879721967,22.908560946302245,50.96464157822702
231,18744.815093848814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244363961857663,0.0,-0.5863837984160652,-0.09911463566623507,0.5964413784561947,0.1744467713225533,0.13388039642160537,0.30524894701598193,0.0,-2.217438664211901,-2.048137348883811,-1.1106432401021196,-0.7807501121327645,0.22992008436331163,0.5874906888777585,0.0,0.0,-0.10546397993530753,-2.7585835752186614,-2.423352928912981,-0.5278563741729004,-0.965201376152382,-0.7639916688415834,0.43614796516799614,0.0,0.0,-0.6196878675899153,1.0858078732139629,-1.5644200491916151,-0.4892521157132489,-0.4748670196265672,0.14962771953923995,0.31401567951226955,0.0,0.0,0.0,-0.0032032111633016397,-8.808193717423866E-4,-0.044608141078923545,-0.0031246215172461705,2.5494694970032077,22.91261732851989,50.96226054150122
232,18744.758865746782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244355403980059,0.0,-0.5863835773394228,-0.09911538395875512,0.5964407635688586,0.17444763335119826,0.1338814619601482,0.3052463657665211,0.0,-2.2174448806154943,-2.048143930559606,-1.1106433424364401,-0.7807587177201317,0.2299198126608793,0.5874916332497746,0.0,0.0,-0.10546549367576469,-2.7585522675456615,-2.4233161983993203,-0.5278752533894575,-0.965199790614424,-0.7639822929091145,0.4361265508487424,0.0,0.0,-0.6196991133639248,1.0858814084918573,-1.5644522763584425,-0.48926914803049043,-0.4749051001262215,0.14962525101536248,0.31401648002469423,0.0,0.0,0.0,-0.0032031398015314955,-8.807972578961898E-4,-0.04460558745166621,-0.003046511849632069,2.549830577150004,23.52447835292099,52.2135143003089
233,18744.714628132082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244329167824135,0.0,-0.5863874304688942,-0.09911642349085888,0.5964393240486701,0.17445004664516597,0.13387956351105684,0.30524265000903367,0.0,-2.2174463557211435,-2.048130620399834,-1.1106436023755468,-0.7807429922474175,0.22991837098092566,0.5874820526430318,0.0,0.0,-0.10547302361699964,-2.7586601249905836,-2.4233152306595205,-0.5278812802907753,-0.9652207662775703,-0.7639429203435435,0.436112269133845,0.0,0.0,-0.619706896686874,1.0859442036750502,-1.564479105990589,-0.4892852198521292,-0.4749428847690099,0.1496234693691787,0.31402160737171203,0.0,0.0,0.0,-0.003203144681207351,-8.807976384545648E-4,-0.04460739005651545,-0.002982238412441765,2.548871360293682,24.05005596796677,53.28365813965293
234,18744.673539658746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244524296268456,0.0,-0.5863359411421115,-0.0990963729779703,0.5964370201375654,0.17450075931682535,0.13387181538437828,0.3052434409298989,0.0,-2.2171080768158995,-2.047999862433721,-1.1107236557061715,-0.7806511618081939,0.22991275334647274,0.5874998327892068,0.0,0.0,-0.10547827796085714,-2.758227062082257,-2.4241997529472132,-0.5272970132693017,-0.9647225945445935,-0.7648841733459184,0.4368167773389738,0.0,0.0,-0.619329469745385,1.086245930124092,-1.5647180984525466,-0.4894430895649655,-0.47516583959241643,0.14953518668152518,0.3141352924983577,0.0,0.0,0.0,-0.0032054125765248825,-8.815217411516514E-4,-0.04469550244260909,-0.0029396386278717213,2.543203561612924,24.455411652494874,54.02137581764084
235,18744.62110629707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245364440100326,0.0,-0.5861065445675954,-0.09898540241512677,0.5963963981517257,0.17460348417772356,0.13400808375221887,0.30534726303881105,0.0,-2.216340070944073,-2.0482855892598435,-1.1110910509676397,-0.7806974061375545,0.2296102629150816,0.5878253531895009,0.0,0.0,-0.10535988858537833,-2.7532185355570786,-2.424649884777911,-0.5270782374074847,-0.9629887078362083,-0.7677984895530918,0.4379619991930865,0.0,0.0,-0.6187386590840276,1.0867775007931042,-1.5651350290440669,-0.48957322792972646,-0.47526368253981416,0.1492730028972453,0.31423686640600845,0.0,0.0,0.0,-0.0032077111694288987,-8.823274127307232E-4,-0.044801273565545204,-0.002706788019519559,2.5563378266292434,26.718066254773305,58.16044886946189
236,18744.528199037504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245228605035426,0.0,-0.586160305637039,-0.09901345391099024,0.5964200727792042,0.17460195729593567,0.13394522960326033,0.3053196513834572,0.0,-2.216336942087722,-2.0480571000214622,-1.11102542064524,-0.7805987155712163,0.22970907922711795,0.5876784098608767,0.0,0.0,-0.1054656114516875,-2.7547845112395906,-2.4249951886923213,-0.5268090784358469,-0.9632558346021306,-0.7673354847763572,0.43794646098007745,0.0,0.0,-0.6187475175650468,1.0868026996638378,-1.5651308856945294,-0.48962879131395853,-0.475375369915088,0.149309403221603,0.31427731457428215,0.0,0.0,0.0,-0.0032085029516005707,-8.825544220348784E-4,-0.04482486863253555,-0.0027977410167334058,2.546694460764751,25.950163376561875,56.65999284764148
237,18744.514048180565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524525453796952,0.0,-0.5861565659927435,-0.09900937526533175,0.5964208581027959,0.17460351900876805,0.13395027104461166,0.3053261210127612,0.0,-2.2163210698526843,-2.0480736625955,-1.1110418143104492,-0.7806040874044096,0.22969254116592508,0.5876797293842119,0.0,0.0,-0.10547734881959288,-2.754570172785872,-2.4248850124000234,-0.5268770181617234,-0.9632051779382653,-0.7673789994638383,0.43790549318877703,0.0,0.0,-0.618772501835601,1.0868096102851181,-1.565140038684836,-0.4896256799960723,-0.47537216481277117,0.14930377324175337,0.3142754293164791,0.0,0.0,0.0,-0.0032083832528637716,-8.825200759051505E-4,-0.044821378237289065,-0.002775052312403979,2.5477467935932827,26.15874204223932,57.05214762590315
238,18744.497680084874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245290828187639,0.0,-0.5861593832702003,-0.09900579585267721,0.5964292154364043,0.1746090131686323,0.1339466377776257,0.3053354964508859,0.0,-2.2162618749424583,-2.04805299359951,-1.1110707597247904,-0.7805937130948789,0.22967551543721856,0.5876436008101623,0.0,0.0,-0.10553848331245323,-2.75440630094092,-2.42470239430515,-0.5269699967277486,-0.9631237198329214,-0.7673956776755609,0.4378080285726978,0.0,0.0,-0.6188342063050798,1.086853941952283,-1.5651768142732365,-0.48964139225081393,-0.47540706247360515,0.1492939948574343,0.3142874281071238,0.0,0.0,0.0,-0.003208372336762628,-8.825201311870353E-4,-0.04482109159856496,-0.002736098027950485,2.5478204039049337,26.543614562998346,57.754467024156206
239,18744.487701409333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524524639700619,0.0,-0.5861769709426716,-0.09901462911712673,0.5964375299668618,0.17460959948135948,0.133927022310775,0.30532750228692557,0.0,-2.2162439776008838,-2.047981449922411,-1.1110558391165388,-0.7805697443395744,0.22970362179351042,0.5875905774616471,0.0,0.0,-0.10558343883423196,-2.75487574780173,-2.4247526407413478,-0.5269150307914924,-0.9631931203986318,-0.7672375358849277,0.43776818399574263,0.0,0.0,-0.6188596736432732,1.0868865694064316,-1.565192343159577,-0.4896682422602056,-0.4754589330184912,0.14930063772944827,0.3143064887634223,0.0,0.0,0.0,-0.003208637754082256,-8.825978173914672E-4,-0.044827938179170114,-0.002752009957139049,2.544807193181235,26.43361609367908,57.518471619601435
240,18744.479644799983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524525590187591,0.0,-0.5861740548633199,-0.09901233374724769,0.596436743343751,0.17461011253148698,0.13393201040460004,0.30533075600744364,0.0,-2.216234757682889,-2.0480000652507466,-1.1110656865380415,-0.7805813959168202,0.22969236447757876,0.5875954626153584,0.0,0.0,-0.10558644171240619,-2.754731492987936,-2.4246643514876856,-0.5269703134408152,-0.9631642285310358,-0.7672555798649907,0.4377314096551621,0.0,0.0,-0.6188822731178196,1.0868995604607548,-1.5652028579858004,-0.48966882127722505,-0.4754602594678069,0.1492951911256332,0.3143066446986523,0.0,0.0,0.0,-0.0032085494122799335,-8.825725672581487E-4,-0.04482456805312722,-0.002733682882191753,2.545639958475496,26.60634198779147,57.84023718259301
241,18744.439731448896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245160183080606,0.0,-0.5862047554447922,-0.09902622345128051,0.596449646975839,0.17461004454056664,0.13390821101274658,0.30531976386995807,0.0,-2.216175214597304,-2.0479217444124105,-1.11105930743864,-0.7805887033731337,0.22971928616051182,0.5875032607775061,0.0,0.0,-0.10568490929235398,-2.755319288238157,-2.424427557834476,-0.5270680897862159,-0.9632531525101469,-0.7669082586316174,0.43747931356757064,0.0,0.0,-0.6190372771818595,1.0870378413155897,-1.5652831523565083,-0.4897380310142261,-0.47559130530713334,0.14928907055554289,0.31435298746280216,0.0,0.0,0.0,-0.003208794171224859,-8.826453434846782E-4,-0.04482374020985226,-0.002699659667201223,2.542177002574508,27.02821022611055,58.548323493590104
