Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_vgvi,g_walk_speed
260,18765.131312848476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524459848594053,0.0,-0.5863828848448536,-0.09911719537058414,0.5964761263079619,0.17400288976707495,0.13408716547619848,0.30548287636616195,0.0,-2.2485306015486892,-2.0535573890221683,-1.1069691812354088,-0.7768110704154465,0.22875894865598578,0.5868892177013633,0.0,0.0,-0.10271384858174606,-2.6378898312503702,-2.366443411710202,-0.4996798847726056,-0.91705744771326,-0.7425279974163816,0.41097652789731787,0.0,0.0,-0.6360924629177073,1.0791112501969067,-1.5649301241548088,-0.4904382839883801,-0.4736771012484783,0.1477411090246049,0.31672871158275673,0.0,0.0,0.0,-0.0030053654892343647,-8.178897748554892E-4,-0.02697471173814886,-0.016827600111915118,32.867343200265545,7.975465284504647,3.2268368780295664,8.994749060832753
261,18765.1308493127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244443049652887,0.0,-0.5863924264149023,-0.09908926917066,0.5964799137582611,0.17401117641822472,0.13406501433231297,0.3054950894408314,0.0,-2.2486257398663225,-2.0535783851779947,-1.1069705641191827,-0.776764196431939,0.228762124430405,0.5868755724814667,0.0,0.0,-0.10273264542431873,-2.6381998447006167,-2.3662495604395533,-0.4996442871737532,-0.9169499307066729,-0.7424714652045921,0.4110168952568475,0.0,0.0,-0.6359454380791857,1.07915898899124,-1.564900700598209,-0.49043057365779497,-0.47368015559876925,0.1477758032947331,0.3167236150836918,0.0,0.0,0.0,-0.0030045324574581415,-8.176257635905761E-4,-0.026924054552384703,-0.016796318506223908,32.99956937127488,7.987261438775909,3.233999164907644,9.00891357431076
262,18765.130346885886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244597695256974,0.0,-0.5863827200973694,-0.09911737892226878,0.5964757707922345,0.17400331753727943,0.13408741935972585,0.30548292052388365,0.0,-2.248529561187996,-2.05355681841826,-1.1069692169503604,-0.7768108258287004,0.2287591092661619,0.5868897196237123,0.0,0.0,-0.10271374328070558,-2.637897092765849,-2.3664455492508116,-0.49968138118080624,-0.9170620519194034,-0.742528301288109,0.4109794185231994,0.0,0.0,-0.636087227889968,1.0791070061467398,-1.5649265759723117,-0.49043576456428484,-0.4736734994194559,0.14774211830275866,0.31672746786989897,0.0,0.0,0.0,-0.0030053754680618677,-8.17892965145551E-4,-0.02697570403106877,-0.01682782981456162,32.86488982706917,7.974832374509152,3.226471948008416,8.995042396282969
263,18765.12988401436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244441994705662,0.0,-0.5863922715385137,-0.09908940822268365,0.5964795678150442,0.17401160823479883,0.13406521892609888,0.30549514768658637,0.0,-2.248624775034645,-2.0535778462235865,-1.1069706027291581,-0.7767638799289618,0.22876229550752544,0.5868760473642193,0.0,0.0,-0.10273259295517825,-2.6382075270879803,-2.366251528895333,-0.4996457255040502,-0.9169543609696011,-0.7424716876553944,0.41101979176502623,0.0,0.0,-0.6359401395167051,1.079154889702572,-1.5648971718129074,-0.4904280945012888,-0.47367662784125947,0.14777686414366933,0.31672239789237605,0.0,0.0,0.0,-0.003004541575483962,-8.176286781374126E-4,-0.026924973669964686,-0.01679650240516741,32.99734029124585,7.986645849455671,3.2336516022594575,9.009219083805778
264,18765.129382365885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52445968397288,0.0,-0.586382556019992,-0.09911754876491369,0.5964754233843841,0.17400373649065407,0.13408764917552604,0.3054829645828761,0.0,-2.2485285003358793,-2.053556258650547,-1.1069692532927065,-0.7768105682365468,0.22875927712146868,0.5868902062677179,0.0,0.0,-0.10271366724213832,-2.6379044926571127,-2.366447725527688,-0.49968286258242584,-0.9170665741912605,-0.742528590129961,0.41098226252796294,0.0,0.0,-0.636082108884072,1.0791028916570617,-1.5649231098132135,-0.4904333135388679,-0.4736699972379647,0.1477431301791582,0.316726264120111,0.0,0.0,0.0,-0.00300538545521761,-8.178961547069472E-4,-0.026976667427812025,-0.01682803991929425,32.862562448725676,7.974206537434987,3.22612075298204,8.995333433295704
265,18765.12892133775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244440972879305,0.0,-0.5863921118026624,-0.09908953227247204,0.5964792315790226,0.17401202821388456,0.13406538642817098,0.30549522200435314,0.0,-2.2486239997492623,-2.0535773196636677,-1.1069706069611174,-0.7767635609600717,0.22876254941655683,0.5868765172487616,0.0,0.0,-0.10273257564018963,-2.6382151603105424,-2.3662530294381647,-0.49964724701673463,-0.9169583156608367,-0.7424719086583822,0.4110226297662197,0.0,0.0,-0.63593465482311,1.0791511071752982,-1.564893701621781,-0.49042566938127824,-0.4736732135166039,0.14777794277399317,0.31672120348570365,0.0,0.0,0.0,-0.0030045498554861034,-8.176313104211381E-4,-0.026925799062954933,-0.016796604553104166,32.99552339274208,7.986064864924288,3.2333330173695822,9.00955512020815
266,18765.128416674692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52445962516809,0.0,-0.586382391154415,-0.0991177234325668,0.5964751125208876,0.17400411700032084,0.13408784851023373,0.3054830334425748,0.0,-2.248527455190243,-2.053555665275826,-1.1069692784855611,-0.7768103967173225,0.22875959226518763,0.5868906619822524,0.0,0.0,-0.10271364381985851,-2.6379110738908875,-2.3664491617810692,-0.4996843739472806,-0.9170704968787674,-0.7425286247263556,0.41098482073827464,0.0,0.0,-0.6360769794261965,1.079099136485341,-1.5649197459920003,-0.49043091684826523,-0.4736666350312367,0.1477441114494421,0.31672504685857217,0.0,0.0,0.0,-0.0030053958210762453,-8.178994437458422E-4,-0.026977638147104792,-0.01682823325435076,32.86035551912108,7.973590407343487,3.225783018533703,8.99562618949526
267,18765.127867356878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244471542080933,0.0,-0.5863948116377888,-0.09908798783852764,0.5964842730015373,0.1740065005382306,0.13406563651322048,0.3054982464121691,0.0,-2.2486082058228343,-2.0535788965004294,-1.106973689780767,-0.7767702616405862,0.2287579516473829,0.5868694724478059,0.0,0.0,-0.10273137093541444,-2.638204422031129,-2.366294245120192,-0.4996568642270649,-0.9169804949952344,-0.7424835134587804,0.41102249231038446,0.0,0.0,-0.6359625516812709,1.0791312974668124,-1.5648919465678217,-0.49042132455215376,-0.4736674095180617,0.14777590816610187,0.31671216736347363,0.0,0.0,0.0,-0.003004605174314693,-8.176493930921778E-4,-0.026931511219679207,-0.01680071685861238,32.97608896570686,7.983853796622065,3.2319657374804,9.00812135227992
268,18765.12742244599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244618877539853,0.0,-0.586384397308993,-0.0991156544993702,0.5964795852652348,0.1739989481234734,0.13408600003182908,0.30548634522575535,0.0,-2.2485207546651433,-2.053558610469634,-1.1069707150743526,-0.776814317220743,0.22875823142407084,0.5868842943250021,0.0,0.0,-0.10271479387223512,-2.6379046973203204,-2.3664773610513223,-0.4996972469155518,-0.9170802058006312,-0.7425427010248855,0.41098556025418626,0.0,0.0,-0.6360968843467706,1.0790845956179471,-1.5649145241845746,-0.49042541027951875,-0.4736597535271995,0.14774624472924028,0.31671625125250663,0.0,0.0,0.0,-0.003005407012398822,-8.179029439160175E-4,-0.02697997983804441,-0.016829655695077893,32.85254036961839,7.9724777732817405,3.225034826041878,8.99551665914885
269,18765.126928564077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524445724248545,0.0,-0.5863944165300607,-0.0990867005697419,0.5964836331229841,0.17400776859136227,0.1340633793343026,0.3054985248481629,0.0,-2.248617399588909,-2.053580944784058,-1.1069731004284131,-0.7767660726310885,0.22876048643557953,0.586870224446102,0.0,0.0,-0.1027340121786848,-2.638232812626665,-2.366284901084516,-0.49965836137859737,-0.916974640289392,-0.7424839077249923,0.4110275692293356,0.0,0.0,-0.6359520919519978,1.079129963265805,-1.5648838627307236,-0.49041706753914255,-0.47366191599292373,0.1477822544518491,0.3167105030993638,0.0,0.0,0.0,-0.0030045446835990854,-8.176300122647898E-4,-0.026928092570864693,-0.016798078517600505,32.985446710896454,7.984342594643337,3.2322065933698116,9.00979794467694
270,18765.126431263456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244614388419422,0.0,-0.5863840425233869,-0.09911518745971837,0.5964792396503742,0.173999833394277,0.13408536387994707,0.3054864373672788,0.0,-2.248524212494841,-2.0535590791415,-1.1069705534705838,-0.7768127517805232,0.2287594512864919,0.5868850614336095,0.0,0.0,-0.10271565434192337,-2.6379214338471146,-2.3664768472099182,-0.49969854207444814,-0.917080737739977,-0.7425431197746,0.4109892247737477,0.0,0.0,-0.636091759078986,1.079080512336734,-1.5649089414250077,-0.4904219049175776,-0.4736549987988873,0.14774942177996883,0.31671451421782476,0.0,0.0,0.0,-0.003005386212694998,-8.178963188779236E-4,-0.026979289573941745,-0.01682885524102318,32.8540906679017,7.972252177937517,3.2248487629024236,8.996350263695442
271,18765.125892480544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524447221206116,0.0,-0.5863936311626217,-0.09908860158527176,0.5964835343154852,0.1740072120435997,0.13406514521729904,0.30549813379809915,0.0,-2.248610553088946,-2.0535788773770025,-1.1069728410753552,-0.7767697422298238,0.22876058406416647,0.586871307290984,0.0,0.0,-0.10273241399003809,-2.638216792762115,-2.3663040644465703,-0.49966399149164487,-0.916986174508224,-0.742489937885762,0.41102760652985093,0.0,0.0,-0.6359599579580296,1.0791205021421002,-1.5648816262147895,-0.4904142542431904,-0.4736571165414021,0.14778090920275003,0.3167085229875417,0.0,0.0,0.0,-0.0030046090559604404,-8.176503716506658E-4,-0.026932730551216953,-0.016800493608351487,32.97345568417525,7.98287875930222,3.231262881194092,9.009230977183385
272,18765.125440609027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244620971893503,0.0,-0.5863837217827291,-0.09911581796525183,0.5964792811318279,0.17399962095225072,0.1340859115113475,0.30548662549878913,0.0,-2.2485222804430465,-2.053558115489844,-1.1069703036939358,-0.7768140786984384,0.22876002608054408,0.5868854681318041,0.0,0.0,-0.10271518323243604,-2.6379189743460145,-2.366484815915808,-0.49970248960302316,-0.9170859773748062,-0.7425460433776361,0.41099071859551145,0.0,0.0,-0.6360922062479917,1.0790739166050087,-1.564905141759731,-0.49041867381223914,-0.47365032611797325,0.1477499943786354,0.3167122752112974,0.0,0.0,0.0,-0.003005409182382209,-8.179035183224194E-4,-0.026981388019013227,-0.016829666272353685,32.84892864824313,7.971411195764529,3.2242790315402807,8.996514253656672
273,18765.124941797763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244460098082782,0.0,-0.5863939367062168,-0.09908723572675086,0.5964831273028741,0.1740084895499277,0.13406410725054455,0.30549870662853856,0.0,-2.2486163862104367,-2.053579564980217,-1.1069728813646829,-0.7767663110757053,0.2287610571468831,0.5868714007076106,0.0,0.0,-0.1027334238470811,-2.638243847674836,-2.3662930580366175,-0.4996623133528283,-0.9169837874729923,-0.7424854207874015,0.4110326427814679,0.0,0.0,-0.6359461102174168,1.0791187455057845,-1.5648756640350314,-0.49041092636287775,-0.4736531299347787,0.14778432175267495,0.3167070464052169,0.0,0.0,0.0,-0.003004562686800969,-8.176357408012252E-4,-0.026930459531852163,-0.016798711428910085,32.97926259348281,7.9830340192095415,3.2313153463505575,9.010506830643227
274,18765.124451884847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524461531510698,0.0,-0.5863836082020043,-0.09911554215075095,0.596478701106806,0.17400058101227692,0.13408578307872185,0.30548673821304323,0.0,-2.2485243920780187,-2.0535579328055285,-1.1069702037039002,-0.7768124407460475,0.22876029051741162,0.5868861293450068,0.0,0.0,-0.10271537733728663,-2.6379337971848544,-2.3664818168328345,-0.49970243515311064,-0.9170880003166648,-0.7425441657018729,0.4109944355064268,0.0,0.0,-0.6360836110822614,1.0790703622314175,-1.5649003858634492,-0.49041569922030614,-0.4736462819408491,0.14775197736097145,0.31671107442537705,0.0,0.0,0.0,-0.0030053962498314403,-8.178994676048626E-4,-0.02698108056602555,-0.01682906077988561,32.849792000592174,7.971117021950483,3.2240642639369845,8.997257920164273
275,18765.123923730367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244467652726772,0.0,-0.5863932013859353,-0.09908891825273178,0.596482504231092,0.1740085746355783,0.13406558652721487,0.3054981344146025,0.0,-2.2486112949193147,-2.0535778292695794,-1.1069726279385894,-0.7767683502311015,0.22876107903366844,0.5868727587320386,0.0,0.0,-0.10273218009638414,-2.6382345533146156,-2.3663053547019994,-0.4996656437253084,-0.9169936694542338,-0.7424886102260528,0.4110334523828096,0.0,0.0,-0.6359482963457742,1.079111359521011,-1.5648730808372862,-0.49040839502008937,-0.47364878801665594,0.14778366070811438,0.3167058657286773,0.0,0.0,0.0,-0.0030046123937700737,-8.176515025874174E-4,-0.026933984010014202,-0.016800410697073862,32.970382425379164,7.981845073934695,3.2305644550334756,9.010225245093395
276,18765.123465921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524461725708614,0.0,-0.58638323596506,-0.09911622978047506,0.5964782537119809,0.1740009242457232,0.13408643341077986,0.3054866053070796,0.0,-2.2485224840979194,-2.053556949990667,-1.1069700564821054,-0.7768128595747986,0.22876052006788125,0.5868869364954142,0.0,0.0,-0.10271488768582601,-2.637934981474355,-2.3664868131745638,-0.4997042947668553,-0.9170938191928318,-0.7425449665036105,0.4109963540076771,0.0,0.0,-0.6360808864111102,1.07906479989295,-1.564896840459636,-0.49041293636098154,-0.47364213704105673,0.14775255779837612,0.3167096921729277,0.0,0.0,0.0,-0.0030054171209141353,-8.179060900876878E-4,-0.026982884784723084,-0.01682972375879425,32.845282760247684,7.9703227297833195,3.223556269367793,8.997433310138774
277,18765.122964479113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524445992571235,0.0,-0.5863934568792832,-0.09908790245054508,0.596482307567142,0.1740093827254122,0.13406489983158107,0.30549870112573485,0.0,-2.248614533005362,-2.0535782134836333,-1.1069727326774412,-0.7767659903089551,0.22876129526224415,0.5868726489912856,0.0,0.0,-0.10273284622934291,-2.638254582786158,-2.3662989199745903,-0.499664985116573,-0.9169936080294587,-0.7424856740406434,0.4110376559175737,0.0,0.0,-0.635937442181883,1.0791087251709697,-1.5648679980695268,-0.49040534237419287,-0.4736450344846938,0.14778623441317917,0.3167042600096708,0.0,0.0,0.0,-0.003004584611690687,-8.176427499944198E-4,-0.026932816450055755,-0.01679931398777107,32.97333941824104,7.981728435073733,3.230477646692928,9.01116032553703
278,18765.122481724433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52446164996554,0.0,-0.5863830214458441,-0.09911649399359662,0.596477832425159,0.17400138360421016,0.13408674817632754,0.30548660657064775,0.0,-2.248521607127158,-2.0535564036515797,-1.106970033499116,-0.7768125584680475,0.22876058337002855,0.58688751557743,0.0,0.0,-0.10271468796006786,-2.6379414833341426,-2.3664893687703707,-0.49970553286423497,-0.9170987380507895,-0.7425450338098436,0.41099903075234395,0.0,0.0,-0.6360762728878702,1.0790599992232404,-1.5648929663394318,-0.4904101824585455,-0.4736381479472895,0.1477536333265664,0.316708350425755,0.0,0.0,0.0,-0.0030054265604269816,-8.179091231656846E-4,-0.02698392409845211,-0.016829954139119703,32.84263238170463,7.969693268262847,3.2231614647013234,8.997776940162408
279,18765.121986483933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244458016865632,0.0,-0.5863933227713433,-0.09908790473278649,0.5964819651064811,0.17400989658728247,0.13406498847175577,0.3054988343822881,0.0,-2.248614493714031,-2.0535777949652885,-1.1069727029495187,-0.7767653230882982,0.22876154150590744,0.5868730899813583,0.0,0.0,-0.10273287076729873,-2.6382632067017155,-2.3662995767151864,-0.4996659657709771,-0.916997111647468,-0.7424852604005483,0.41104053815660985,0.0,0.0,-0.6359314900957826,1.0791045795999974,-1.5648639839786143,-0.4904025842644747,-0.47364121121023384,0.14778760709148578,0.31670287195687574,0.0,0.0,0.0,-0.003004587185240205,-8.176435847448982E-4,-0.026933438603164432,-0.016799277817480862,32.971840720528625,7.981201885782788,3.2301530031628443,9.011611960283984
280,18765.12145406113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244618975828323,0.0,-0.5863825547369926,-0.09911726078749472,0.5964773581136503,0.17400165916153787,0.13408730285200118,0.30548648298968395,0.0,-2.2485199812253716,-2.0535554286546356,-1.1069697512587378,-0.7768131196176671,0.22876120423680035,0.586888397951048,0.0,0.0,-0.10271434355922361,-2.637940718068142,-2.3664927316966198,-0.49970803687012744,-0.9171032149352321,-0.7425461819228808,0.41100070374088515,0.0,0.0,-0.6360728587469241,1.0790555111985114,-1.5648894961319741,-0.4904075147986456,-0.47363422669059124,0.14775428877913205,0.3167070535250677,0.0,0.0,0.0,-0.0030054483251190645,-8.179159542580077E-4,-0.026985623515477945,-0.01683045895940572,32.83893179967835,7.968968600316442,3.22271381749729,8.998012162404011
281,18765.120755398642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524461401799607,0.0,-0.586411910613421,-0.09906632750125736,0.5965168912078889,0.17397395592293968,0.13405068042541188,0.3055264846596415,0.0,-2.248610899057478,-2.053601091731157,-1.1069810866868022,-0.7767896563460466,0.22875279217386393,0.5868232975861749,0.0,0.0,-0.1027377204281195,-2.638217269468312,-2.366368829967033,-0.4997358671189813,-0.9169763147271498,-0.7425501345364011,0.4110350335528899,0.0,0.0,-0.6360190817917691,1.0790627061902296,-1.5648503354057457,-0.4903806037271588,-0.47362470281338326,0.14779233878294412,0.316647039835319,0.0,0.0,0.0,-0.003004358710017805,-8.175704101795555E-4,-0.026928052611232777,-0.016795929565463583,32.9873281362981,7.982432500521773,3.2301140395340884,9.015049170008238
282,18765.12022333056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244764305793275,0.0,-0.5863985947326574,-0.09909971876858918,0.5965090114969036,0.1739666060982488,0.13407213468015222,0.3055108069467531,0.0,-2.2485241923900485,-2.053581768849521,-1.1069763216546675,-0.7768369016696909,0.22875642371477486,0.5868435408130565,0.0,0.0,-0.10272131433226724,-2.6378772056894886,-2.3665649575766996,-0.49978432202239226,-0.9170820494587177,-0.7426212098527206,0.41099059781067904,0.0,0.0,-0.6361756585074375,1.0790101228755176,-1.564869326005611,-0.4903821284261548,-0.4736103116776652,0.14776509538117855,0.3166521653454515,0.0,0.0,0.0,-0.003005207833455383,-8.17838720408641E-4,-0.026978574800516332,-0.01682514405437118,32.863288536321065,7.971160395178949,3.2229820386752666,9.00286619625127
283,18765.1196820176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244577053362063,0.0,-0.5864075358566131,-0.0990698555492605,0.5965109405020859,0.1739785323341052,0.13404691063063806,0.3055216745669784,0.0,-2.2486524599837487,-2.053610840100613,-1.106976886444299,-0.7767810232935518,0.22876156188589827,0.586832764738555,0.0,0.0,-0.1027426746480695,-2.6382377395909398,-2.3663380232892757,-0.49974096338211715,-0.9169544709843527,-0.7425577820089246,0.411031361680059,0.0,0.0,-0.6360248277740512,1.0790568436505932,-1.5648276037213,-0.4903680484780792,-0.4736047936401973,0.14781068362518227,0.31664458297116194,0.0,0.0,0.0,-0.0030041418303760857,-8.175013785745323E-4,-0.026914295234697988,-0.016784448968003577,33.036433669653476,7.98699411105365,3.231979377855771,9.02233624523889
284,18765.11904015606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244753224102479,0.0,-0.5863960359024794,-0.09910094671805662,0.596506489419273,0.17397011420817662,0.13407152689634058,0.30550852491067804,0.0,-2.2485529873520655,-2.053586593718693,-1.1069738494795014,-0.7768321081570891,0.22876040190960178,0.5868490730721087,0.0,0.0,-0.10272178158744641,-2.6378902768055417,-2.366546826889438,-0.4997807911004679,-0.9170682141633123,-0.7426175499700368,0.410985219678171,0.0,0.0,-0.6361831227544236,1.0790003289580847,-1.5648545924148152,-0.49037242311112045,-0.4735962404018063,0.14777431472291247,0.31664787407405703,0.0,0.0,0.0,-0.003005047366136452,-8.177880230297068E-4,-0.026970197645503836,-0.016817891751165173,32.89392230650156,7.9739938904342615,3.223865181154772,9.008069618525235
285,18765.118496128758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244595847061708,0.0,-0.5864052486454265,-0.09907169596223096,0.5965102515390337,0.1739796018023346,0.1340486602112739,0.3055216827253281,0.0,-2.24867138066545,-2.053609421006888,-1.1069725423555585,-0.7767811858252881,0.22876517336447522,0.5868359396352001,0.0,0.0,-0.1027397907564002,-2.6382027863893156,-2.36632485152369,-0.4997381261564075,-0.9169375419185264,-0.7425503073773032,0.41101929208242155,0.0,0.0,-0.6360308443265206,1.0790490477970396,-1.5648191584238031,-0.4903606448963435,-0.473595265030364,0.14781213399853663,0.3166399482969352,0.0,0.0,0.0,-0.003004076479377636,-8.174800742208148E-4,-0.02691204362956223,-0.01678043831592852,33.05345569360763,7.9886156366167445,3.2321338048537887,9.026131869395975
286,18765.117892632385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244758721282168,0.0,-0.5863950968058985,-0.09910150793131534,0.5965059038614255,0.17397141140089434,0.13407256122502595,0.30550881880326747,0.0,-2.248572661895629,-2.0535869766454176,-1.1069709780460686,-0.7768299595311747,0.22876169618519313,0.5868507649127404,0.0,0.0,-0.10271931996923465,-2.637877954769448,-2.36652710269013,-0.49977277170648865,-0.9170533315625329,-0.7426043986768632,0.41097563896944195,0.0,0.0,-0.6361846262240827,1.0789923080397492,-1.564845054425975,-0.49036485256218687,-0.47358661706135846,0.14777676911059004,0.31664290658924893,0.0,0.0,0.0,-0.003004946177174983,-8.177558795664085E-4,-0.02696598565100385,-0.016813168894436167,32.91364846244322,7.975839001264018,3.224175873739907,9.012103550471187
287,18765.117396479774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244585356249574,0.0,-0.5864053766123438,-0.09907134486386698,0.5965093640339761,0.17398096882441524,0.13404875124530138,0.30552194525820947,0.0,-2.24868915005384,-2.0536119349093407,-1.1069710901313627,-0.776776180579363,0.22876357953877327,0.5868362636675396,0.0,0.0,-0.10273820576806761,-2.638210370765185,-2.3663047978673597,-0.499725752498879,-0.9169290741053738,-0.7425339716135794,0.41101260646390636,0.0,0.0,-0.636029926605133,1.0790394868642337,-1.5648082723082644,-0.49035305962608305,-0.4735851685283291,0.14781613207981922,0.31663525688134875,0.0,0.0,0.0,-0.003003956203540559,-8.174423831340133E-4,-0.02690659287148547,-0.01677550704571916,33.073337634413924,7.990441511582573,3.2324918281115833,9.030073487672249
288,18765.116767333424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244750839872339,0.0,-0.5863948439717596,-0.09910155810709467,0.5965049633284488,0.173972683176,0.1340728668782853,0.30550885064271,0.0,-2.248587327066504,-2.05358898562186,-1.1069694827619987,-0.7768255323831671,0.2287602799450865,0.5868513859627915,0.0,0.0,-0.1027177881912936,-2.63787963831658,-2.366513446140276,-0.49976125179529085,-0.9170477669068958,-0.7425899978622663,0.41096866824354,0.0,0.0,-0.6361866408736739,1.078981893021453,-1.5648347501484894,-0.49035757030279353,-0.4735766474565613,0.14778046547000384,0.3166385522726649,0.0,0.0,0.0,-0.003004850187499598,-8.177258201047256E-4,-0.026961984800826053,-0.01680924283697102,32.92896593617418,7.977240683865307,3.2243063697380854,9.015516419459662
289,18765.116272828152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244582245717822,0.0,-0.5864038137741122,-0.09907315888574425,0.5965075015985984,0.1739826940842701,0.13404998884982253,0.30552088212449335,0.0,-2.248698229146575,-2.053611968514603,-1.1069690525637845,-0.776773373412122,0.22876375119478284,0.5868388409476993,0.0,0.0,-0.10273655197985043,-2.638194272638229,-2.366298250527744,-0.4997153822997044,-0.9169267762625776,-0.7425215453452811,0.4110038381006023,0.0,0.0,-0.6360349483234516,1.079029444674287,-1.5647995391910838,-0.4903467178809844,-0.47357579367237745,0.1478187355800306,0.31663264129569646,0.0,0.0,0.0,-0.0030039190601501248,-8.174307234474527E-4,-0.02690595952430591,-0.016773666087832373,33.079069293028226,7.990964416874622,3.2321552173248254,9.032394693949815
290,18765.115667026592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524474446868232,0.0,-0.586393745013659,-0.09910252895756533,0.5965033471364373,0.1739745396660676,0.134073721496589,0.30550817075921854,0.0,-2.248597357081549,-2.0535894982642695,-1.1069678785300403,-0.7768218899284081,0.22875994148376066,0.5868533340516875,0.0,0.0,-0.10271636909797967,-2.6378736905093603,-2.366503222850108,-0.49974976635324647,-0.9170446253688068,-0.7425759956094994,0.4109617385633422,0.0,0.0,-0.6361878314017183,1.0789727164077114,-1.564825720561545,-0.49035125491280696,-0.4735676533178071,0.14778341268630005,0.31663578563928557,0.0,0.0,0.0,-0.0030047967454069156,-8.177090987334179E-4,-0.026960422928887024,-0.016807005731311792,32.936164105017134,7.977885988047798,3.224065351471348,9.01795409763064
291,18765.11519484326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524457750244005,0.0,-0.5864034310182613,-0.09907319767495039,0.5965067058843628,0.1739837958900029,0.13405038374065345,0.3055210074987815,0.0,-2.248707381298603,-2.053613141778183,-1.106967993200973,-0.7767700031700124,0.2287625535580035,0.5868393807634333,0.0,0.0,-0.10273529545874933,-2.638195121000885,-2.366290327159211,-0.4997062887721372,-0.9169249902109675,-0.7425104474709256,0.410999755815316,0.0,0.0,-0.6360345641132066,1.0790197792035912,-1.5647903606673876,-0.49034025082315574,-0.4735669031453922,0.14782172322094195,0.3166289501257697,0.0,0.0,0.0,-0.003003859729696445,-8.174121891280816E-4,-0.02690407762513618,-0.01677144438655397,33.085870031251766,7.991552658719446,3.2319171150024677,9.034725104226132
