Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
381,18845.465026784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222021632552583,0.0,-0.5879893313035351,-0.09832859895371922,0.5957249841006051,0.1762199399315076,0.1192914238408609,0.33216604000282907,-2.2307190548036817,-2.025108425586259,-1.1238217643380763,-0.7597574833070072,0.2330806058307342,0.5880925067735638,-0.2388082561399646,0.2507658215847377,-3.041991717237483,-2.438655636390952,-0.5426907212848188,-0.9713557903544626,-0.7676283425098758,0.4368759488403978,-0.6713284506007401,-0.48523892440313554,1.0020804900465006,-1.5996070328640315,-0.5023165918345952,-0.47424527027495866,0.1366027659143187,0.32915641071507046,-0.022409756031849512,0.08479508711178614,-0.003151400653880763,-8.658384717272867E-4,-0.008830086217800192,-0.007631684161372671,102.04629723546071,7.106742096028691,13.989268633049956,8.145634637897858,16.17818971718916
382,18845.463719504995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222034459969984,0.0,-0.5879876368582582,-0.09832589022874375,0.5957233805890558,0.1762219687283063,0.11929261443332355,0.3321691779075798,-2.23071283976836,-2.0251073315651693,-1.1238213903753562,-0.7597586971743996,0.23308121556368722,0.5880971432051026,-0.2388096997835393,0.25077828993775647,-3.04195825700947,-2.438600750008878,-0.5426768998804442,-0.9713823056388716,-0.7676368797914931,0.4368782865717634,-0.6713955755029436,-0.485242304122757,1.0020951955354793,-1.5996130762348486,-0.502323440341004,-0.4742548624428781,0.13660332590142382,0.32916537620780767,-0.02240574495885921,0.08479786511278564,-0.003151455780671378,-8.658560229094501E-4,-0.008813592221327198,-0.0076150075778401,102.18032094810172,7.119315674522312,14.040744804524628,8.163662417843636,16.20019061447006
383,18845.46229807842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222024178627975,0.0,-0.5879893487078516,-0.09832847885392774,0.5957250938367036,0.1762203215801802,0.11929161082923392,0.3321663783492541,-2.2307192265630107,-2.0251078110587164,-1.1238216490290427,-0.7597581151488588,0.23308098061975235,0.5880929753370636,-0.23880875539858154,0.2507666712848995,-3.0419869564324733,-2.4386646767211584,-0.5426886608945792,-0.9713554383490675,-0.7676272060337235,0.43687697137929565,-0.6713290204826804,-0.4852426419187017,1.0020752063043459,-1.5996057654222642,-0.5023151247140774,-0.47424307794587695,0.1366034068479412,0.3291568487196544,-0.0224074793458774,0.08479748254857358,-0.0031514027515612978,-8.658392381261787E-4,-0.008823001209798042,-0.007624846123709213,102.11987586561058,7.113849567013361,14.028604620239195,8.153529365200708,16.193031605575367
384,18845.46100385355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222030057249905,0.0,-0.5879881823250409,-0.09832648641199729,0.5957234194640605,0.17622182498429045,0.11929231632640024,0.3321687888927896,-2.230717745220468,-2.025108178267725,-1.1238210206430121,-0.7597573303042948,0.23308062379229358,0.5880961883084885,-0.23880844873335405,0.25077630382651017,-3.0419767467919603,-2.4386077715830283,-0.5426750354562381,-0.9713801974386839,-0.767634960727132,0.43687822265590553,-0.6713948111245395,-0.48524643844505644,1.0020941173717925,-1.5996108507966948,-0.5023229319786899,-0.474254156050839,0.13660419560344295,0.3291649462748677,-0.02240394087788804,0.084799951386433,-0.0031514197347169,-8.658444048463255E-4,-0.008805865793512556,-0.007608324645389578,102.25292884572522,7.126328698994056,14.079562317188659,8.171455183685946,16.214847400866187
385,18845.45959589329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222020027020964,0.0,-0.5879898676843257,-0.0983290376196799,0.5957251216292165,0.17622020316086306,0.11929133235350527,0.33216602830775027,-2.2307239607054563,-2.025108616945195,-1.1238212840906199,-0.7597568030165035,0.23308041509453864,0.5880920862348012,-0.2388075558324674,0.2507648424803786,-3.042004645889885,-2.4386712655794973,-0.5426867056447984,-0.9713535722127484,-0.7676253845842255,0.4368769423993851,-0.6713287807048031,-0.48524676299678304,1.0020741884070359,-1.5996036221714913,-0.5023146580459563,-0.4742424284674582,0.13660426919535493,0.32915650528561846,-0.022405652301960382,0.08479957769350767,-0.003151368092405554,-8.658280667401926E-4,-0.008815224374171355,-0.007618089301855275,102.19292955714067,7.120902964924267,14.067501165747576,8.161398273014518,16.207739540765818
386,18845.458314439995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222034289122777,0.0,-0.5879880630709143,-0.09832619397105269,0.5957235535955845,0.17622232003816435,0.11929261700406954,0.33216928045620076,-2.2307166089184256,-2.025107195297541,-1.1238209928793605,-0.7597584905246906,0.23308124585916107,0.5880969841211177,-0.2388094111177465,0.2507777976543991,-3.041966123847773,-2.4386173765145327,-0.5426732583044522,-0.9713799736879996,-0.7676341039025675,0.4368794377266806,-0.6713950690590925,-0.4852499152888981,1.0020880238826553,-1.5996099246678352,-0.5023212931435409,-0.47425170137785827,0.13660474688629196,0.32916558489186387,-0.022401646574214142,0.08480231983624816,-0.0031514321011452116,-8.658485039390522E-4,-0.008799198965557633,-0.007601690053700587,102.32483949360633,7.133281851312597,14.117777434474354,8.179192831975982,16.229348455154987
387,18845.456919621156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222024126206455,0.0,-0.5879897513131452,-0.09832874725925159,0.5957252405764231,0.17622069487852832,0.11929162595410714,0.33216651923915774,-2.230722919254484,-2.0251076738150804,-1.1238212462159316,-0.7597579066923145,0.23308100980125596,0.5880928702454449,-0.23880847215757386,0.25076633829995765,-3.0419945156134354,-2.438680322665662,-0.5426848397494859,-0.9713535014947117,-0.7676245800031988,0.43687813432007255,-0.6713295072527014,-0.485250253350278,1.0020683828102157,-1.5996027225422669,-0.5023131124551232,-0.47424011048801556,0.1366048267115318,0.3291571828476443,-0.02240335864069468,0.08480194047363109,-0.003151379710362834,-8.658319193145881E-4,-0.008808464859987769,-0.007611383140208263,102.26528130437161,7.127895822615463,14.105798155429586,8.169211175005128,16.222291344715916
388,18845.45565078376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222027779978824,0.0,-0.5879887549770497,-0.09832699533427237,0.595723560705032,0.1762220143140354,0.11929217036077383,0.3321686667528203,-2.2307228663005527,-2.0251084703274733,-1.1238205511121107,-0.7597565379059532,0.2330803602976657,0.5880956272342255,-0.23880764757205425,0.2507749920905838,-3.0419916181771356,-2.438623206621138,-0.5426715826676108,-0.9713773609367213,-0.7676320892826292,0.43687899891995846,-0.6713940530617568,-0.48525408441655826,1.0020886302017173,-1.5996075378473635,-0.5023212092497182,-0.4742516464476033,0.13660566761550466,0.32916495290813014,-0.02240004587873052,0.08480423635301661,-0.00315138506019674,-8.658333135591438E-4,-0.008791371170636064,-0.007595139933332478,102.39631230780078,7.1401862297845575,14.15562735186152,8.1869146933079,16.243731341613618
389,18845.45426869277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222017954781826,0.0,-0.5879904104438901,-0.0983295028590905,0.5957252382034108,0.17622042062537327,0.11929120489071497,0.3321659528719682,-2.2307289445805725,-2.0251088897243488,-1.1238208130252292,-0.7597560345286679,0.23308016301100065,0.5880915952919209,-0.23880678256234833,0.2507637221481889,-3.042018914206116,-2.438685772494021,-0.5426830771728065,-0.9713511412074703,-0.7676226697720516,0.4368777435577138,-0.6713290034350663,-0.48525440284587334,1.0020689868987602,-1.5996004281549587,-0.5023130546827129,-0.4742400887651802,0.13660573684490213,0.32915664516865745,-0.022401730034824537,0.08480386925663731,-0.003151334541247568,-8.658173331886174E-4,-0.008800600206856805,-0.007604762301075156,102.33717841017912,7.13483868931717,14.143722556916087,8.17700547466198,16.23672293122538
390,18845.45301225168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222034625980232,0.0,-0.5879884212763065,-0.09832642380312256,0.5957237156105155,0.1762226991110118,0.11929265212184555,0.33216942255898374,-2.2307197820321782,-2.025106945546999,-1.1238206435465874,-0.7597584700045958,0.23308135021913182,0.5880969410557475,-0.23880929179193278,0.2507775570913964,-3.041972039607557,-2.4386331941647708,-0.5426699737877271,-0.9713776645401206,-0.7676316789747658,0.4368805467687519,-0.671394620224021,-0.4852572647604959,1.0020813431619668,-1.599607122894637,-0.5023193360617374,-0.47424882563591747,0.1366060976906532,0.32916595488963446,-0.022397665264455458,0.08480661907494866,-0.003151412830153637,-8.658424078964175E-4,-0.00878514152655735,-0.007588625843581821,102.46705422468663,7.147030743739717,14.192844411258156,8.19457234586635,16.257957702804106
391,18845.451642556156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222024550658346,0.0,-0.5879900889658354,-0.09832894601376874,0.5957253772836965,0.1762210930272497,0.1192916712704258,0.33216669526963566,-2.230726037518802,-2.025107428281536,-1.1238208907268052,-0.7597578771627151,0.23308110955939046,0.5880928738254134,-0.2388083515728513,0.2507662394695047,-3.042000224289893,-2.4386951974414703,-0.5426813838906188,-0.9713515636434346,-0.7676222947824463,0.43687925093728297,-0.671330002563701,-0.48525760488005515,1.0020620488932743,-1.5996000205660308,-0.5023112873377078,-0.4742374244702516,0.13660617741781425,0.3291576693093253,-0.0223993575333537,0.08480624186168965,-0.0031513609043230945,-8.658259675081152E-4,-0.008794268024811563,-0.007598180253195103,102.40834224073383,7.141721101506303,14.181019246796824,8.184735047613716,16.25099791196407
392,18845.450398548943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222024756085275,0.0,-0.5879893571444379,-0.09832756027728279,0.5957236781373199,0.1762221380480967,0.11929196912715026,0.3321684540082085,-2.2307282889977906,-2.025108902905732,-1.1238200751049359,-0.7597555710036669,0.23307999506052235,0.5880949428613935,-0.23880669731752477,0.2507734282392755,-3.0420088063302053,-2.4386374541233926,-0.5426684729501268,-0.9713742858673429,-0.7676294094242818,0.4368795543810773,-0.6713932116412722,-0.4852615652176359,1.0020843584845067,-1.5996043815089116,-0.5023198372665929,-0.47424967112958727,0.1366071183295612,0.32916496409055984,-0.02239633963977029,0.08480832316010192,-0.0031513476536952642,-8.65821328877471E-4,-0.008777061260772445,-0.007582204981198393,102.53745892441371,7.153831761076982,14.229789929283939,8.20222655681907,16.272083477849435
393,18845.449040708427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222015158222841,0.0,-0.5879909817257831,-0.09833002297381839,0.5957253325732615,0.17622057350963993,0.11929102351735317,0.33216578788733275,-2.2307342140545057,-2.0251092974713445,-1.123820336943111,-0.7597550995815929,0.23307981317089344,0.5880909836582286,-0.23880586696693573,0.25076235306931705,-3.042035418869409,-2.4386991499897333,-0.5426798003528173,-0.9713484582344729,-0.7676201422995916,0.43687832752812006,-0.6713290971389592,-0.4852618754498128,1.002064966212628,-1.5995973893370807,-0.5023117913762354,-0.47423826758864385,0.13660718219760593,0.32915678670670073,-0.022397995886774696,0.08480796365594412,-0.003151298384449665,-8.658057475707991E-4,-0.008786171039386125,-0.00759169217429591,102.47914631145535,7.14855844680298,14.218033434524179,8.192457443010687,16.265169500449563
394,18845.44780909746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222035838845602,0.0,-0.5879886851255907,-0.09832654317752584,0.5957238716441215,0.1762231340086578,0.11929274587499011,0.33216964421953266,-2.2307221211125694,-2.025106511775638,-1.1238203554673023,-0.7597587347920027,0.2330815795961169,0.5880970806371103,-0.23880942958684656,0.2507777120696011,-3.0419747698072532,-2.4386483908864465,-0.5426670084861399,-0.9713754750033208,-0.7676296255790106,0.43688167969178654,-0.6713942885483919,-0.48526433798777857,1.0020748610286516,-1.5996047024426463,-0.5023174950914582,-0.47424612212440587,0.13660736756934988,0.3291665192854511,-0.02239377000774235,0.08481078853616807,-0.0031513998965432013,-8.658383609734538E-4,-0.008771448422806275,-0.007575801829317541,102.60706458350164,7.160571661935114,14.26603728179901,8.20980235294425,16.28604677424155
395,18845.446462669042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222025803921884,0.0,-0.5879903366900496,-0.0983290404474352,0.5957255090240707,0.17622154275389293,0.11929177167996362,0.332166944509415,-2.230728354841084,-2.0251070069464947,-1.123820595024258,-0.7597581214052217,0.23308132871495413,0.5880930493921225,-0.2388084775343468,0.2507665111373095,-3.042002902976201,-2.438709491846135,-0.5426782570260035,-0.9713497150167069,-0.7676203680122621,0.4368803848392224,-0.6713305558651881,-0.4852646831100811,1.002055919049476,-1.5995976879471032,-0.5023095764385208,-0.47423490860593615,0.1366074488031094,0.32915833833161484,-0.022395446148725528,0.08481041176418165,-0.003151348170673181,-8.65821979233531E-4,-0.008780438696287213,-0.007585225637448544,102.54915041283488,7.155334005844438,14.254357853821652,8.20010111792653,16.279178773699343
396,18845.44524391747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222020526077353,0.0,-0.5879900261896553,-0.09832822992010468,0.5957237678998571,0.1762221624317624,0.11929168051040186,0.3321681038424203,-2.230734363124796,-2.0251095691407555,-1.123819569553424,-0.759754294407487,0.23307946322105166,0.5880940487753907,-0.2388054781679615,0.25077142627400717,-3.042029895997576,-2.4386504178938075,-0.5426656726837668,-0.9713708943879897,-0.7676268454658746,0.4368798337342216,-0.6713922554009436,-0.48526892634471536,1.00208151821471,-1.5996012941576194,-0.5023188579349084,-0.47424829601008583,0.13660856874156027,0.32916491482760124,-0.022392841435526858,0.08481220480296835,-0.003151304766959651,-8.658075599734593E-4,-0.008762868535545682,-0.0075695076997686584,102.6764814840917,7.167275277515732,14.302149297571658,8.217394930716239,16.2999333546603
397,18845.443908034264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222011195128353,0.0,-0.5879916177676549,-0.09833064521331561,0.5957254014786612,0.17622062914524037,0.11929075726855076,0.3321654879514848,-2.230740106355735,-2.0251099295563666,-1.1238198337078888,-0.7597538684141385,0.2330793034040806,0.5880901675670798,-0.23880469395997955,0.2507605543965367,-3.0420556841096213,-2.438711323167276,-0.5426768442462786,-0.9713454433860362,-0.7676177266296418,0.43687864153863315,-0.6713290171155158,-0.48526922493050184,1.0020623259329637,-1.5995944193102412,-0.5023109054419757,-0.474237024006833,0.13660862549702701,0.3291568652992718,-0.02239446837073193,0.08481185454106593,-0.003151256973176709,-8.657924513944898E-4,-0.00877187385589836,-0.0075788691319273105,102.61893123746226,7.162070892914163,14.290529660364625,8.207755897105157,16.293106980393976
398,18845.442702631884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222038550821662,0.0,-0.5879888081073423,-0.09832648863172933,0.5957240286703409,0.1762236720846893,0.11929294238401449,0.33217001270792523,-2.230723203981949,-2.025105774049309,-1.1238201532387806,-0.7597594555857453,0.23308202017557994,0.5880975166203244,-0.23880997592519373,0.2507785106066782,-3.0419722084245184,-2.4386632138181272,-0.5426643234176374,-0.9713735611566253,-0.767627999308615,0.4368829380566604,-0.6713941804865664,-0.4852711007499334,1.0020681442972563,-1.5996027358884142,-0.50231566629035,-0.47424343100165794,0.1366085356212327,0.3291673449582176,-0.022389914772186936,0.08481486296776587,-0.0031513966885029334,-8.65837462406789E-4,-0.008758175464701276,-0.007563202351070385,102.7449778756892,7.173914801421343,14.33744159788705,8.224886819244595,16.313643653237573
399,18845.44137645041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222028479379122,0.0,-0.5879904506406844,-0.09832897079003144,0.5957256432083184,0.1762220888270053,0.11929196909505323,0.33216733039492496,-2.230729469807602,-2.025106295061249,-1.1238203826804978,-0.75975880268845,0.23308174980135696,0.5880935043139166,-0.23880899470039668,0.2507673863747535,-3.042000544483971,-2.4387234705759413,-0.5426754251188655,-0.971348095267433,-0.7676188483691712,0.4368816333191327,-0.6713312433634344,-0.4852714558313726,1.002049567625008,-1.599595790582794,-0.5023078759666983,-0.47423240372934233,0.13660862097621437,0.32915925025731724,-0.022391580734063245,0.08481448374558614,-0.003151344731679475,-8.658210000841317E-4,-0.008767033667289583,-0.007572507780465388,102.68778797541621,7.168742436176844,14.325894407487581,8.215309189694477,16.30685886825229
400,18845.440185924228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522201430119014,0.0,-0.5879908244052944,-0.09832908619819507,0.5957238218552534,0.17622202941786047,0.11929124926420037,0.33216753529209736,-2.2307416728782163,-2.025110626560334,-1.123818996471726,-0.7597524798015115,0.23307865339260828,0.588092800275998,-0.23880378773936625,0.25076867259931807,-3.042057596798412,-2.4386618557452406,-0.5426631479800249,-0.9713670492303531,-0.7676242881976787,0.4368797330324913,-0.6713911431856817,-0.4852762370053116,1.0020805435463496,-1.5995981443768736,-0.5023183648974155,-0.4742476663683335,0.13661005268475207,0.32916470508057194,-0.02238959052597748,0.08481586047871285,-0.0031512517897780666,-8.65790512065934E-4,-0.008748683394929678,-0.007557032834990575,102.81351910417509,7.18052893848767,14.37280820797382,8.232429493613619,16.327312506797952
401,18845.43886771285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522200530300353,0.0,-0.5879923794703201,-0.09833144987234754,0.595725438331193,0.17622053082942865,0.11929035255189525,0.33216497365750675,-2.230747186160317,-2.0251109372846994,-1.1238192670161182,-0.7597521217479488,0.23307852683062646,0.5880890054898005,-0.23880306888213038,0.25075801772472944,-3.0420823251174185,-2.438722105852474,-0.5426741831262926,-0.9713419475932763,-0.7676153108176406,0.4368785855425957,-0.6713286791599372,-0.485276518225276,1.002061466033088,-1.5995913864750704,-0.5023104801248826,-0.47423648798422346,0.13661009930900242,0.32915677893729983,-0.022391185988289552,0.0848155221091315,-0.003151205850487903,-8.657759998662928E-4,-0.008757609673125378,-0.007566284894402318,102.75662814584032,7.175384208910521,14.361304354025643,8.222903199264689,16.32056155865985
402,18845.437694094056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222043833879493,0.0,-0.5879887080647658,-0.0983261489586793,0.5957241966827005,0.17622439496373524,0.11929331765673357,0.3321706439892252,-2.2307222854956783,-2.0251045266228207,-1.1238200814936234,-0.7597609276729697,0.23308281978429396,0.5880984455669521,-0.23881119334065182,0.250780385955061,-3.0419607144884617,-2.438678001632774,-0.5426618713764543,-0.9713721916189002,-0.7676269180604862,0.4368844868590907,-0.6713945040755556,-0.48527748488195854,1.0020605131549916,-1.599601368133407,-0.5023136937753528,-0.474240511132259,0.13660956326079657,0.3291685593089518,-0.022386026237453716,0.08481889388959368,-0.0031514091545069545,-8.658416412064674E-4,-0.008745422868246982,-0.007550803873474694,102.88093776254368,7.187073946383733,14.407141511142468,8.239836935432974,16.340779384725042
403,18845.43638176732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522203359306523,0.0,-0.5879903540775646,-0.09832863344311941,0.595725791437534,0.1762228076264535,0.11929233524404459,0.3321679609293652,-2.230728676044528,-2.0251050959270045,-1.1238202966820858,-0.7597602033367223,0.23308251428767326,0.5880944222240114,-0.23881015358357705,0.2507692670908586,-3.041989691278246,-2.438737534213832,-0.5426728552831886,-0.9713469315847859,-0.7676178370730066,0.4368831534526409,-0.6713321881814187,-0.4852778584807697,1.0020423177061588,-1.5995944582848454,-0.5023060261308204,-0.47422966395668886,0.1366096571279224,0.32916051704814403,-0.022387692738899068,0.08481850709918833,-0.0031513562252464987,-8.658248588489289E-4,-0.008754159581643455,-0.007560015199339253,102.82432484065666,7.181953468195654,14.395697969622814,8.230358209311124,16.33406035106116
404,18845.4352294482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222004720082314,0.0,-0.5879918572184893,-0.09833026831846071,0.5957238237118896,0.17622163913347402,0.11929058000624009,0.3321666087659329,-2.230751213537091,-2.0251123448631803,-1.1238182910753045,-0.7597497358496488,0.23307737265231576,0.588090953218874,-0.23880127911675905,0.2507646352078257,-3.0420965794668815,-2.4386712441665575,-0.5426608564312105,-0.9713625239074464,-0.7676215722121945,0.436879065031621,-0.6713898497079713,-0.4852836087883779,1.0020822555453799,-1.5995947255791412,-0.5023185446100856,-0.47424806950447557,0.13661162688085718,0.32916417651647445,-0.022386659818055057,0.08481924608319405,-0.0031511808529028876,-8.657676332298123E-4,-0.008734317144777171,-0.00754475419792316,102.94879176044287,7.1936118510110045,14.441887009101913,8.247354384949311,16.354261186689605
405,18845.433918902294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221996157429645,0.0,-0.5879933712477434,-0.09833257543373336,0.5957254309013026,0.1762201796651415,0.11928971602410578,0.3321641058301319,-2.2307564201680825,-2.0251125800909686,-1.1238185752229375,-0.7597494833049006,0.2330772981022012,0.5880872552534341,-0.23880065734253583,0.2507542105101541,-3.042119872866886,-2.438731123203944,-0.5426717982065238,-0.9713377021106239,-0.7676127168969245,0.43687797791259514,-0.6713279294782577,-0.48528386322403283,1.002063132403915,-1.5995880779989733,-0.5023106771844922,-0.4742369108296484,0.13661165820788854,0.3291563589255484,-0.022388221781562825,0.08481892365317512,-0.0031511373688885022,-8.657539137847453E-4,-0.008743215879083959,-0.007553933412829578,102.89233055587744,7.188506085729186,14.430450827686986,8.237902494993175,16.347558228057217
406,18845.432794477165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222053561764448,0.0,-0.5879882385407632,-0.09832532652047851,0.5957243896391758,0.17622544624058473,0.11929400494263846,0.33217174261649113,-2.230718045113003,-2.0251024129092317,-1.123820220199057,-0.7597636660306388,0.2330842352065613,0.5881002124782911,-0.23881354085547501,0.25078410783683736,-3.041933905520137,-2.438693208255801,-0.5426595783738376,-0.9713718571296123,-0.7676266162836898,0.4368866048860492,-0.6713957018868049,-0.4852833622964955,1.0020508627552507,-1.5996008765489802,-0.5023113349753898,-0.47423698482844284,0.1366103806003873,0.32917040272567233,-0.022381980972622163,0.08482296360504094,-0.0031514478050557325,-8.658543045064831E-4,-0.008733360939711181,-0.007538560202692407,103.01520760169943,7.20007423937406,14.47523430610304,8.254684923794496,16.3674981119772
407,18845.431479891173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522204290805468,0.0,-0.5879899122429817,-0.09832784745925838,0.5957259728002936,0.17622383142586434,0.11929299460507463,0.33216902306236123,-2.2307247288046543,-2.0251030691262906,-1.123820414470196,-0.7597628151967947,0.2330838676637435,0.588096120201812,-0.23881239118247644,0.25077285297614144,-3.041964317182934,-2.438752330988015,-0.5426705143590066,-0.9713466064832463,-0.7676175265620434,0.436885208578533,-0.6713335951062609,-0.48528376963510234,1.002033042313182,-1.59959393235972,-0.5023037662442893,-0.47422628730833366,0.1366104905503266,0.32916234074940665,-0.022383669388111455,0.08482255970905873,-0.003151392552546923,-8.658367664887123E-4,-0.00874201090300238,-0.007547736152996645,102.95881240560635,7.194972996870108,14.463822170499178,8.24524517789019,16.36080184428722
408,18845.430395858904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221989420793078,0.0,-0.5879933044459236,-0.09833201367131313,0.5957237405801293,0.17622081980674636,0.11928950750126693,0.3321650843855705,-2.2307647042448977,-2.02511519084315,-1.123817340013305,-0.7597453834536517,0.233075283753476,0.5880880944922414,-0.23879735053603937,0.2507584109520772,-3.042154950893926,-2.4386774781381346,-0.5426587225489059,-0.9713569738693411,-0.767618443694763,0.4368774983465524,-0.6713884704571134,-0.4852912289579296,1.0020881835924973,-1.5995907061075625,-0.5023197576641172,-0.47425005797520087,0.13661338906494472,0.3291630784317451,-0.022384178904608983,0.08482227738753546,-0.0031510783588886014,-8.657345131738319E-4,-0.008719427056971032,-0.007532611899867426,103.08275273236531,7.206563579852167,14.50955991092177,8.262233421837069,16.38084690193733
409,18845.429066383113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221981437699958,0.0,-0.5879947749942498,-0.09833426386540184,0.5957253572565794,0.17621940185805762,0.11928868375056181,0.33216263901024007,-2.2307694917524827,-2.025115308037956,-1.1238176510955047,-0.7597452988832477,0.23307529266153693,0.5880844975832176,-0.2387968772776311,0.25074820236829687,-3.042176254346291,-2.4387376741743116,-0.5426696817747408,-0.9713322278535681,-0.7676096474248535,0.4368764940070509,-0.6713264885655861,-0.48529144136987284,1.0020686783612045,-1.5995841348993711,-0.5023117953641079,-0.4742387557483537,0.13661339629188227,0.32915531717599145,-0.02238570959536634,0.08482197645188468,-0.0031510382000847444,-8.657218724608398E-4,-0.008728416884987246,-0.0075418125005893765,103.02613112469082,7.201443491088565,14.498066937263134,8.252757692951599,16.374121030630118
410,18845.42804313489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522207106345298,0.0,-0.5879871344139578,-0.09832366345109007,0.5957246245908113,0.1762270840187705,0.11929524209056741,0.3321736780725368,-2.2307081203324066,-2.025098807962767,-1.1238207122141874,-0.7597685777393024,0.23308671786312293,0.5881034348639677,-0.23881782953069253,0.2507910730984788,-3.0418804240862496,-2.4387093516346012,-0.5426572932781608,-0.9713735089475272,-0.7676275576537738,0.43688977748886926,-0.6713987894159142,-0.48528849707501787,1.0020373701656269,-1.5996017908796965,-0.5023082103254914,-0.47423225567382543,0.13661086157246685,0.3291733361489511,-0.02237756170440061,0.08482721112985693,-0.0031515314126951523,-8.658815353436023E-4,-0.008722262575464615,-0.007526361059955101,103.14841212854215,7.212974473630739,14.541875186260441,8.269524233743807,16.393886065563976
411,18845.42668161943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222059520946187,0.0,-0.5879888869634446,-0.09832629400152383,0.5957262198683067,0.17622539225658196,0.11929416587372667,0.332170844817809,-2.2307154222829357,-2.025099619536136,-1.1238208754234342,-0.7597675028677089,0.23308624076843348,0.5880991512723691,-0.2388164765874848,0.2507793742459944,-3.041913796394778,-2.438768961965471,-0.5426683674146288,-0.9713477798272666,-0.7676182704306848,0.43688825207324916,-0.6713358100229341,-0.48528896623530804,1.0020198042904396,-1.599594651753411,-0.5023006534424123,-0.47422159012770926,0.13661100099946932,0.3291650827913228,-0.022379318779495373,0.08482677126747562,-0.0031514712205253093,-8.65862399687399E-4,-0.008730939199866219,-0.007535658610678879,103.0912689445297,7.207804799388723,14.530296658678127,8.259962752608214,16.38709656673899
