Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
52,318.1919182604336,0.0,0.0,0.0,0.0,0.0,0.0,-2.20479327546027,1.3836890224151737,0.0,2.502610312192556,-1.3035766523506076,0.0,-2.03246606615793,1.2840190950166965,0.0,4.091290449639067,-1.4260001181557636,0.8839995288678008,-2.8084676979179912,0.0,0.0,0.0,0.0,0.0,3.048067255514371,0.0,-0.6589638092438012,5.8813495922412535,0.0,0.8444974423695427,-0.18212138149477736,-0.05087916690094377,-0.17293597815870618,-0.06870116934236047,3.628964987693439
53,318.1725253366397,0.0,0.0,0.0,0.0,0.0,0.0,-2.2053654580157938,1.385735995460494,0.0,2.5095831465236023,-1.3067361099448707,0.0,-2.0309624055790203,1.2853445722852124,0.0,4.092074974224704,-1.4283832700874823,0.8866071009181481,-2.8109726813843157,0.0,0.0,0.0,0.0,0.0,3.0435775549098807,0.0,-0.6611097137426244,5.873003651802826,0.0,0.8464502483424133,-0.18190659075713936,-0.05081565527037231,-0.17320541656254423,-0.06705422594652935,3.7682341485844466
54,318.1362278966028,0.0,0.0,0.0,0.0,0.0,0.0,-2.2047538015097428,1.3829864861491024,0.0,2.5048943387010514,-1.3030624432919182,0.0,-2.028692734721899,1.2806651523075432,0.0,4.087335380977877,-1.425749759962428,0.8841944041194528,-2.81450239762736,0.0,0.0,0.0,0.0,0.0,3.0368958050142076,0.0,-0.6545915753105855,5.8769124065962055,0.0,0.8522047598677884,-0.181835246888874,-0.050820430694434864,-0.17263456812510547,-0.062193221273983426,4.196397790530028
55,318.10664254769137,0.0,0.0,0.0,0.0,0.0,0.0,-2.199536297895827,1.3717120993201464,0.0,2.479746114653587,-1.2924867358079641,0.0,-2.022252828484469,1.2679923102120596,0.0,4.078370831419559,-1.4165832274711114,0.8732270114023022,-2.8156426958708525,0.0,0.0,0.0,0.0,0.0,3.0417750538688515,0.0,-0.6425536591817745,5.90628763978028,0.0,0.856168015860079,-0.18244244083394942,-0.051096590519836026,-0.17136425211754033,-0.060236523236378785,4.458488121705679
56,318.099147012192,0.0,0.0,0.0,0.0,0.0,0.0,-2.198541903200017,1.3703368494655306,0.0,2.476007459499388,-1.292052419518059,0.0,-2.0227564379612883,1.2654393547019338,0.0,4.077422949543558,-1.4150369575160127,0.8717384175322915,-2.8148587261712668,0.0,0.0,0.0,0.0,0.0,3.0387675298132146,0.0,-0.6398229375092976,5.908249959462204,0.0,0.8570529713590901,-0.18187261579618796,-0.05092772338350922,-0.17087478633516448,-0.05835078513076386,4.644636249726175
57,318.0829734890738,0.0,0.0,0.0,0.0,0.0,0.0,-2.198583949927119,1.370935651817994,0.0,2.476218842004386,-1.2945612399161133,0.0,-2.027217202605544,1.2638897876497877,0.0,4.0801945844953185,-1.4140474646660632,0.8717144490835557,-2.8121616364123785,0.0,0.0,0.0,0.0,0.0,3.0317201001523193,0.0,-0.6380760190866642,5.904993298481963,0.0,0.8565351281636568,-0.18017714305423763,-0.050390670176315065,-0.1700164019821782,-0.055597150751569666,4.950787191145762
58,318.06780100361374,0.0,0.0,0.0,0.0,0.0,0.0,-2.200360275970934,1.3741276125267703,0.0,2.4848489646165426,-1.299247830381141,0.0,-2.0302808237673244,1.2657226426314447,0.0,4.085139019054836,-1.416049948097196,0.8747693768226441,-2.811681763084725,0.0,0.0,0.0,0.0,0.0,3.025452682923286,0.0,-0.6408185168618995,5.895595235347638,0.0,0.8558544916433954,-0.17890449460291796,-0.04998575456433547,-0.1698269965274912,-0.054067451958372044,5.159828760976371
59,318.06109710050765,0.0,0.0,0.0,0.0,0.0,0.0,-2.2013122411728054,1.374986634054787,0.0,2.4887252547076018,-1.3000824788854894,0.0,-2.0297571682055415,1.2656761896968916,0.0,4.0857172330344005,-1.4168290961170078,0.8758941832795544,-2.813469110364309,0.0,0.0,0.0,0.0,0.0,3.0215253485140874,0.0,-0.6410900172739622,5.892059368353475,0.0,0.8574698273422223,-0.1786559726800903,-0.04991799399030709,-0.16983907759192188,-0.05240251516562628,5.361954986728725
60,318.06046853918144,0.0,0.0,0.0,0.0,0.0,0.0,-2.2021277653496867,1.3763427914678419,0.0,2.493460341635526,-1.300301019597288,0.0,-2.02722698972406,1.2664869649330928,0.0,4.083207050528406,-1.418573300656398,0.8779878016421158,-2.81760757914107,0.0,0.0,0.0,0.0,0.0,3.0161339510998877,0.0,-0.640422717527504,5.886471862998083,0.0,0.862155688673318,-0.17901082895162945,-0.0500373891692489,-0.1701773065380902,-0.04937171023143906,5.768581761701578
61,318.0525493579941,0.0,0.0,0.0,0.0,0.0,0.0,-2.2017965267959747,1.3759550812140577,0.0,2.492064938103139,-1.2988675782546517,0.0,-2.025607588725554,1.2671859370129854,0.0,4.08139820244213,-1.4188609628252913,0.8777284039665381,-2.818046433720803,0.0,0.0,0.0,0.0,0.0,3.019816786870362,0.0,-0.640812291579889,5.888585580617696,0.0,0.8622840569664506,-0.17981591402679153,-0.05028533217471806,-0.17056391432417117,-0.050634870690732664,5.630417670643489
62,318.0493894121723,0.0,0.0,0.0,0.0,0.0,0.0,-2.200854770444056,1.3760776408027986,0.0,2.489911140817413,-1.2990217162100153,0.0,-2.0260609526440208,1.2672253778435119,0.0,4.079524518268249,-1.419078267707426,0.8776687283016066,-2.816404267049551,0.0,0.0,0.0,0.0,0.0,3.018909075402376,0.0,-0.6400070618224915,5.88693973641986,0.0,0.8628026504397164,-0.17981916760724306,-0.05026971754716497,-0.17065700871484946,-0.04984008171769157,5.753741690520541
63,318.0449609001078,0.0,0.0,0.0,0.0,0.0,0.0,-2.200362248357533,1.3758456998687243,0.0,2.487560030850938,-1.2986742479373075,0.0,-2.0274426188851185,1.2662139347481296,0.0,4.078151176274179,-1.4187692044201776,0.8771247988848793,-2.814059714965118,0.0,0.0,0.0,0.0,0.0,3.0159717569220703,0.0,-0.638519824243931,5.885531618267221,0.0,0.8633172523771226,-0.17948167722006958,-0.050150587382948655,-0.1705529387239968,-0.04815147844024379,6.009322512710169
64,318.04195415707903,0.0,0.0,0.0,0.0,0.0,0.0,-2.1996007282474754,1.3750750596235133,0.0,2.484630145486321,-1.298708577478053,0.0,-2.0287304881707007,1.2645091021642134,0.0,4.077513681385619,-1.4178934360454465,0.8761470821845356,-2.811850161206864,0.0,0.0,0.0,0.0,0.0,3.013006823831409,0.0,-0.6367166654141625,5.885598495151338,0.0,0.8636802486210785,-0.17891838575260557,-0.04997158820335745,-0.170258970859788,-0.04646237805128264,6.284412569158974
65,318.0380099044688,0.0,0.0,0.0,0.0,0.0,0.0,-2.1992554900394836,1.3742411507655374,0.0,2.4825086730156523,-1.2986401298327526,0.0,-2.0298652716300913,1.2630731716886423,0.0,4.07808191442068,-1.4167936702283812,0.875130394482364,-2.8105333841783047,0.0,0.0,0.0,0.0,0.0,3.0118916492282395,0.0,-0.6355332180167402,5.8874579541010865,0.0,0.8633068226384826,-0.1784321292432779,-0.04982350575246967,-0.1699076606961633,-0.04585420830844432,6.4128676921186365
66,318.0359890537995,0.0,0.0,0.0,0.0,0.0,0.0,-2.1997027749614,1.3738210512433757,0.0,2.4839796556046267,-1.2987358560549866,0.0,-2.0289782460051993,1.261565321113099,0.0,4.078497234184708,-1.4161502401399522,0.8750502481580952,-2.8132187601951406,0.0,0.0,0.0,0.0,0.0,3.0086611533770844,0.0,-0.6342363471761726,5.887785216295453,0.0,0.8651823588317853,-0.17805933446825392,-0.049731637620831055,-0.16956910708796238,-0.04415421398244065,6.716306288711655
67,318.0345047326481,0.0,0.0,0.0,0.0,0.0,0.0,-2.2002809414057034,1.3743333131247362,0.0,2.4868382514431393,-1.2990843847291993,0.0,-2.027561748113969,1.2618468402892487,0.0,4.07877893458254,-1.416577202251464,0.8758706976036791,-2.816188689462177,0.0,0.0,0.0,0.0,0.0,3.007876254729714,0.0,-0.6344826098991756,5.887009591608139,0.0,0.8665077562310893,-0.17816020622073078,-0.04977766891988573,-0.16957794543657412,-0.043787870150478726,6.798839296299152
68,318.0335716175281,0.0,0.0,0.0,0.0,0.0,0.0,-2.200519117580354,1.375233959462288,0.0,2.4886700058794586,-1.2997584283830326,0.0,-2.02747733409948,1.2619376642833435,0.0,4.07846771802576,-1.4170555961625049,0.8767224745294456,-2.817473132091591,0.0,0.0,0.0,0.0,0.0,3.004990838356229,0.0,-0.6339670884629794,5.884474624353053,0.0,0.8680644283451289,-0.17794973565837235,-0.04971273984585907,-0.1694967778439177,-0.04234184432316941,7.083623771892029
69,318.032641401234,0.0,0.0,0.0,0.0,0.0,0.0,-2.200051685580339,1.3757494942967217,0.0,2.4872082725929565,-1.2999660817129783,0.0,-2.028985796574651,1.2624708757104504,0.0,4.077783921061376,-1.4174485224958997,0.8767914753888328,-2.8147261366267364,0.0,0.0,0.0,0.0,0.0,3.00468758469638,0.0,-0.6340305169552202,5.8826887622216955,0.0,0.867377254237234,-0.17787233049947598,-0.04966558237064265,-0.16960763602953477,-0.04219410506434559,7.129882373031245
70,318.0321951332178,0.0,0.0,0.0,0.0,0.0,0.0,-2.1997545249484984,1.3754235905602865,0.0,2.4860137574021426,-1.2998435400428914,0.0,-2.029415602832724,1.261799746509235,0.0,4.077217594315857,-1.4172846502637595,0.8764207119380872,-2.813477741462434,0.0,0.0,0.0,0.0,0.0,3.0033320302845294,0.0,-0.6334848067141758,5.882060249354257,0.0,0.8675662505776763,-0.1777096231462714,-0.049611737834445745,-0.16958984060777765,-0.041393954238880135,7.298249936855662
71,318.03204032238745,0.0,0.0,0.0,0.0,0.0,0.0,-2.199583086999336,1.3747830622990267,0.0,2.4851429415749204,-1.2996193975126373,0.0,-2.02925949169291,1.2610165863212595,0.0,4.076814295973447,-1.4168787681120951,0.875986907158366,-2.813352010460376,0.0,0.0,0.0,0.0,0.0,3.0023899607760702,0.0,-0.6327835380872383,5.882475954655959,0.0,0.8680233577368637,-0.17760565219664523,-0.049584903132535475,-0.16951378086417396,-0.04076733560128467,7.437077047514562
72,318.031891919771,0.0,0.0,0.0,0.0,0.0,0.0,-2.199566777859498,1.3742515555378934,0.0,2.4848079393454445,-1.2993906405725755,0.0,-2.02887161282639,1.2605018401154242,0.0,4.076787472495853,-1.416505962853424,0.8756572750833704,-2.813833030577848,0.0,0.0,0.0,0.0,0.0,3.0023343504175237,0.0,-0.6324145176428863,5.8834783661551135,0.0,0.8682722722203357,-0.17758995234049307,-0.0495876374000946,-0.16944410162726253,-0.04064709486631975,7.4712876645460256
73,318.0318467967383,0.0,0.0,0.0,0.0,0.0,0.0,-2.1996440827927124,1.3744810120603443,0.0,2.485232383054077,-1.2995519527242971,0.0,-2.0289603137693315,1.2605093100402793,0.0,4.076819476822812,-1.4164911129703424,0.8758315167125759,-2.814373394793222,0.0,0.0,0.0,0.0,0.0,3.0017322178010413,0.0,-0.6321308305721498,5.883274326469478,0.0,0.8686620621411427,-0.17750824103885596,-0.049562273930121095,-0.16936133834056188,-0.040347287340483304,7.540228737354013
74,318.0318338295867,0.0,0.0,0.0,0.0,0.0,0.0,-2.19972677816842,1.3747090249243095,0.0,2.4856522980784326,-1.2996517722227017,0.0,-2.0289802403186914,1.26046824275835,0.0,4.076955023657228,-1.4165880285281753,0.8759570608832346,-2.814539023193137,0.0,0.0,0.0,0.0,0.0,3.0013007338959654,0.0,-0.6321730163479089,5.882908716371118,0.0,0.8687949852719026,-0.17745545439604313,-0.04954629681431434,-0.16934546164684341,-0.04016307308569839,7.582832289580327
75,318.03183267645363,0.0,0.0,0.0,0.0,0.0,0.0,-2.1997374895901873,1.3747778062854188,0.0,2.4857178435005514,-1.2996994402988897,0.0,-2.029037946429143,1.2605379747752445,0.0,4.07694994058713,-1.4166356594292897,0.8760215243986005,-2.814490145260041,0.0,0.0,0.0,0.0,0.0,3.001197213612947,0.0,-0.6321857966875812,5.882685673059599,0.0,0.868806159918977,-0.1774485282726459,-0.04954347635931012,-0.16935126122088645,-0.04012513792257216,7.59201102634594
76,318.0318326022337,0.0,0.0,0.0,0.0,0.0,0.0,-2.1997211408283537,1.3747565045853798,0.0,2.485669504849003,-1.299700086428081,0.0,-2.0290381581504673,1.2605223931466112,0.0,4.07691803767595,-1.4166380974508617,0.8760108791712051,-2.814437367441525,0.0,0.0,0.0,0.0,0.0,3.0011659362931336,0.0,-0.6321797417225604,5.8826488034909,0.0,0.8688091419427992,-0.17744744306798182,-0.04954303811465314,-0.16935547119901553,-0.04010392202691286,7.596923058408445
77,318.03183259395604,0.0,0.0,0.0,0.0,0.0,0.0,-2.199717806566296,1.37475296801898,0.0,2.4856564950211464,-1.2996974125369662,0.0,-2.0290427425557076,1.2605260744565236,0.0,4.076908316073555,-1.4166375723450537,0.8760081333616453,-2.8144279718489695,0.0,0.0,0.0,0.0,0.0,3.001176023640152,0.0,-0.632177586914784,5.8826534426710575,0.0,0.8688069137357252,-0.17744912442238656,-0.04954341439013035,-0.16935626433160572,-0.040107274775388974,7.596197299940235
78,318.03183259360947,0.0,0.0,0.0,0.0,0.0,0.0,-2.199715949635972,1.374751428442822,0.0,2.485650022721129,-1.2996963379536537,0.0,-2.029044417128495,1.2605268450353408,0.0,4.076903546617081,-1.4166373604859441,0.8760067056277232,-2.814422291121496,0.0,0.0,0.0,0.0,0.0,3.001178164236454,0.0,-0.6321762790881864,5.882653206146462,0.0,0.8688065709459686,-0.17744966661319891,-0.04954353049829489,-0.16935671063201493,-0.04010745303767864,7.596168840374775
79,318.03183259360236,0.0,0.0,0.0,0.0,0.0,0.0,-2.1997155669551693,1.374751265992194,0.0,2.4856489218094544,-1.299696186986945,0.0,-2.029044392865862,1.2605267609411532,0.0,4.076902769797798,-1.416637458255348,0.876006484442636,-2.81442124798286,0.0,0.0,0.0,0.0,0.0,3.001178432963959,0.0,-0.6321762791462914,5.882652991415499,0.0,0.8688065018329273,-0.17744974039403932,-0.049543548170678534,-0.1693568139803775,-0.0401074319531963,7.59617458563706
80,318.0318325936022,0.0,0.0,0.0,0.0,0.0,0.0,-2.1997155997089353,1.374751344598711,0.0,2.4856489646551863,-1.2996961441070716,0.0,-2.029044479129245,1.2605268444119593,0.0,4.076902747106643,-1.4166374965242772,0.8760065297836419,-2.8144211797798566,0.0,0.0,0.0,0.0,0.0,3.001178409168007,0.0,-0.6321762907471853,5.882652831853001,0.0,0.8688064897878263,-0.1774497528811292,-0.04954355074883616,-0.16935682737756888,-0.040107431164134136,7.5961746542618185
81,318.03183259360213,0.0,0.0,0.0,0.0,0.0,0.0,-2.199715577687042,1.3747513595841663,0.0,2.4856489496128247,-1.2996961710370571,0.0,-2.029044463336796,1.2605268551430344,0.0,4.07690273508038,-1.4166375178020203,0.8760065423162795,-2.8144211539329094,0.0,0.0,0.0,0.0,0.0,3.0011784156383157,0.0,-0.6321763108067352,5.882652781733439,0.0,0.8688064829207638,-0.17744975349751854,-0.049543550893228566,-0.16935683229295606,-0.04010743325709503,7.596174108950805
82,318.03183259360213,0.0,0.0,0.0,0.0,0.0,0.0,-2.199715577687042,1.3747513595841663,0.0,2.4856489496128247,-1.2996961710370571,0.0,-2.029044463336796,1.2605268551430344,0.0,4.07690273508038,-1.4166375178020203,0.8760065423162795,-2.8144211539329094,0.0,0.0,0.0,0.0,0.0,3.0011784156383157,0.0,-0.6321763108067352,5.882652781733439,0.0,0.8688064829207638,-0.17744975349751854,-0.049543550893228566,-0.16935683229295606,-0.04010743325709503,7.596174108950805
std.err,,,,,,,,0.2729304534722943,0.5567998876032169,,0.9534107891608575,0.4911989902495464,,0.48012671551999603,0.5960280613231593,,0.8233464511308738,0.48952028741331155,0.48550789831002333,0.7446618055308164,,,,,,0.35779193827208344,,0.3363607843746801,0.9947346999337949,,0.4246540116427536,0.050670183266870866,0.016932602903206653,0.06370321209482423,0.05237025614607452,12.285148600293953
t.test,,,,,,,,-8.059619400113368,2.4690223367355144,,2.6071122520026897,-2.6459666995177775,,-4.226060324802508,2.114878370566502,,4.951624834819798,-2.8939301479979838,1.804309559876411,-3.7794622109384393,,,,,,8.388054885004326,,-1.8794590219011362,5.913790664108694,,2.045916108409827,-3.5020547007482126,-2.925926461303013,-2.6585289300775465,-0.7658437481234535,0.6183217115313565
p.val,,,,,,,,6.661338147750939E-16,0.01354827612643561,,0.009130942107895557,0.008145783496945391,,2.37818262114331E-5,0.03444031510362233,,7.359638451998052E-7,0.003804527879335051,0.07118279195546462,1.5716744243210456E-4,,,,,,0.0,,0.060181843777491695,3.3432274726408195E-9,,0.04076462520180879,4.6168482115871434E-4,0.003434321084595293,0.007848261218869945,0.4437692798950168,0.5363632927711164
