ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA36886D12,MA36886D,1,2,1.8744698865109054E-4,2.512850683981394E-4,0.0013038861576682606,1.0740833944051118E-5,0.9982466409513383
MA36886D13,MA36886D,1,3,1.8744698865109054E-4,2.512850683981394E-4,0.0013038861576682606,1.0740833944051118E-5,0.9982466409513383
MA36886D22,MA36886D,2,2,4.878409800555564E-4,6.539830536774151E-4,0.003234446319778053,2.72457253579658E-5,0.995596483921131
MA36886D23,MA36886D,2,3,4.878409800555564E-4,6.539830536774151E-4,0.003234446319778053,2.72457253579658E-5,0.995596483921131
MA36888K12,MA36888K,1,2,3.137277111913464E-4,4.2057271729155913E-4,0.0019756207484724884,1.689286735798621E-5,0.9972731859556866
MA36888K13,MA36888K,1,3,3.137277111913464E-4,4.2057271729155913E-4,0.0019756207484724884,1.689286735798621E-5,0.9972731859556866
MA36888K22,MA36888K,2,2,3.97010999696669E-4,5.322194660554808E-4,0.002756367274430044,2.2728745348253078E-5,0.9962916735144696
MA36888K23,MA36888K,2,3,3.97010999696669E-4,5.322194660554808E-4,0.002756367274430044,2.2728745348253078E-5,0.9962916735144696
MA37317G22,MA37317G,2,2,0.49789519697459644,0.015147166263266568,0.006790534509499833,0.0204680864449253,0.459699015807712
MA39829K12,MA39829K,1,2,0.2760928396959087,0.030293439483005252,0.022228467396430893,0.00930051630340069,0.6620847371212546
MA39869L22,MA39869L,2,2,0.9263385674763343,0.028181441361355655,0.02883800595141153,0.01551435813175676,0.001127627079141932
MA39916E13,MA39916E,1,3,0.939410140103809,0.02857910995730485,0.027354159168677224,0.004656527081771293,6.36884378222619E-8
MA39926O12,MA39926O,1,2,0.7919451492633732,0.08689375095526994,0.07815815200404241,0.022014473938849574,0.02098847383846485
MA39960J22,MA39960J,2,2,0.8929650054544579,0.027166137546788857,0.07389478864984812,0.005973091147742765,9.772011624982723E-7
MA39960J23,MA39960J,2,3,0.8962183358744598,0.027265111662386973,0.07153925583605032,0.004976380809541791,9.158175612200738E-7
MA40008D22,MA40008D,2,2,0.34045831025535295,0.037355743196985175,0.027953961339281796,0.013238926559551592,0.5809930586488284
MA40008D23,MA40008D,2,3,0.32253352839962085,0.03538900152055938,0.032818261283092634,0.01374258003723366,0.5955166287594935
MA40034K12,MA40034K,1,2,0.0015203166515169654,0.002038084882091002,0.013267561532110046,8.022572075900832E-5,0.983093811213523
MA40034K13,MA40034K,1,3,0.0016148783340163494,0.002164851062896023,0.010712112195118301,9.024652221683128E-5,0.9854179118857525
MA40034K14,MA40034K,1,4,5.291979637031685E-4,7.094248217176315E-4,0.005024829462080531,3.597885716594643E-5,0.9937005688953328
MA40034K22,MA40034K,2,2,0.004196398654172733,0.005625549550985125,0.03355061777409407,2.271139045668215E-4,0.9564003201161813
MA40034K23,MA40034K,2,3,0.004728091911465521,0.006338319478563638,0.03295949411075953,2.142382714662344E-4,0.955759856227745
MA40069L12,MA40069L,1,2,0.17002280208549156,0.005172501497070691,0.008171917743022438,0.005670952059583644,0.8109618266148316
MA40069L13,MA40069L,1,3,0.17813291066098935,0.005419230454796462,0.009863804945657034,0.005710812169967444,0.8008732417685898
MA40069L22,MA40069L,2,2,0.050895281618788424,0.0015483565565202616,0.003470493014362558,0.002949318737151268,0.9411365500731774
MA40069L23,MA40069L,2,3,0.050895281618788424,0.0015483565565202616,0.003470493014362558,0.002949318737151268,0.9411365500731774
MA40075D12,MA40075D,1,2,0.1109165677068703,0.012169979979167567,0.007034447948455937,0.005725624569770262,0.864153379795736
MA40075D13,MA40075D,1,3,0.1111897765510439,0.012199956981093116,0.010359933817521743,0.005705552656975948,0.8605447799933652
MA40075D22,MA40075D,2,2,0.21862737660730425,0.023988217912047912,0.04378679029439508,0.010989461666906555,0.7026081535193462
MA40075D23,MA40075D,2,3,0.33772284448324397,0.03705560261051982,0.0468534135911962,0.013581438813676076,0.5647867005013639
MA40104H12,MA40104H,1,2,0.09537835866965293,0.01139831437883185,0.009961752562104782,0.005527058135764327,0.8777345162536462
MA40104H13,MA40104H,1,3,0.09537835866965293,0.01139831437883185,0.009961752562104782,0.005527058135764327,0.8777345162536462
MA40234D22,MA40234D,2,2,5.630741404219552E-4,7.548380739928816E-4,0.0022067528001290964,3.09774896014723E-5,0.9964443574958546
