Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_grad,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
68,2083.81639065614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527134365326075,1.3099812282697787,-1.112100589377533,0.0,-1.1428323017015547,-2.360906935936796,0.0,-0.9555037815541446,3.17267731423468,-0.48269343327544284,2.56181928041941,-1.4875120795626828,-2.992753892692253,0.0,-0.3870944729279191,4.867578146315169,-2.6273639391819725,2.2143506850332746,0.0,0.0,-2.7856508500383788,3.4364546352934022,3.122595146899618,-0.9800659251375937,2.5210321604822092,-1.363474529856035,-2.607419417571401,0.0,-0.28160224821816776,-0.01950287895522144,-0.1684539279896515,-0.1505151165599728,-7.642148871359036,3.923210961719718,-1.1029577624893907,-1.2753232339538443,-0.06480472765661888,0.775253228332527,0.7279229216337119,-0.0667163434864455
69,2083.816388034132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271341342936506,1.3099813115432366,-1.1121005392863252,0.0,-1.1428323105363163,-2.360906928269057,0.0,-0.9555040048499287,3.1726774405132874,-0.48269341640576496,2.561819293564508,-1.4875121165963732,-2.992753903365356,0.0,-0.3870944181198277,4.8675779220946715,-2.62736406231099,2.2143506105084967,0.0,0.0,-2.7856506356150175,3.4364545660385613,3.122595118608744,-0.9800658858263739,2.521032156370163,-1.363474619405227,-2.607419463212666,0.0,-0.2816022298964505,-0.019502874330144762,-0.1684538847578769,-0.15051508389695714,-7.642135196354238,3.9232119975677455,-1.1029569875984375,-1.275323305158392,-0.06480450398268306,0.7752557831783258,0.7279250604434255,-0.06671637643752834
70,2083.8163877462293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271341117747574,1.309981318026469,-1.1121005342718873,0.0,-1.1428323104656324,-2.360906926127038,0.0,-0.9555040265397767,3.1726774513584313,-0.4826934148109028,2.561819294496432,-1.4875121194207812,-2.992753903266145,0.0,-0.3870944103242327,4.867577893179261,-2.6273640745620632,2.2143506019710317,0.0,0.0,-2.7856506122019087,3.436454559978221,3.122595112490625,-0.9800658817243221,2.52103215535368,-1.3634746275573952,-2.607419466430727,0.0,-0.28160222788606987,-0.019502873832571235,-0.16845387982352555,-0.15051508051618576,-7.642133707569554,3.923212119791288,-1.102956901160302,-1.2753233168227036,-0.06480448222966599,0.7752560585676201,0.727925286695127,-0.06671637932195103
71,2083.816387509989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527134094791177,1.3099813217805152,-1.1121005304076061,0.0,-1.1428323095804884,-2.360906923388539,0.0,-0.9555040428545486,3.1726774584551243,-0.4826934136189533,2.5618192949070897,-1.4875121207899775,-2.9927539022242464,0.0,-0.38709440304290416,4.867577866776194,-2.6273640837519543,2.2143505946743485,0.0,0.0,-2.7856505929953435,3.4364545556107267,3.1225951057647254,-0.9800658784038039,2.521032154123938,-1.3634746329862397,-2.60741946777771,0.0,-0.28160222624293013,-0.01950287343174347,-0.1684538756481375,-0.15051507789078186,-7.642132497207855,3.923212226423343,-1.1029568294731689,-1.2753233274892668,-0.06480446624975292,0.775256280344287,0.7279254646737444,-0.0667163812644039
72,2083.8163872535843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271340774941988,1.3099813245684273,-1.1121005264020196,0.0,-1.1428323078092166,-2.3609069194821304,0.0,-0.9555040594265991,3.1726774646527782,-0.48269341240264685,2.5618192950278704,-1.4875121213599953,-2.992753900179229,0.0,-0.3870943945011565,4.86757783587196,-2.6273640929488224,2.2143505864655455,0.0,0.0,-2.7856505721392897,3.4364545511665865,3.1225950971807195,-0.9800658747912423,2.5210321524275576,-1.3634746376684121,-2.6074194680327607,0.0,-0.281602224468265,-0.01950287300388664,-0.16845387100529122,-0.15051507518204785,-7.642131196243908,3.923212348424937,-1.1029567512274985,-1.275323338996897,-0.06480445057597424,0.775256516944974,0.7279256488509473,-0.06671638303068983
73,2083.8163869478294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271340579089252,1.30998132666825,-1.1121005217973479,0.0,-1.1428323048501732,-2.360906913867658,0.0,-0.955504078139153,3.1726774705938383,-0.4826934110161962,2.5618192948520733,-1.487512121083603,-2.9927538968046226,0.0,-0.38709438376545263,4.867577796873049,-2.6273641031210984,2.214350576374973,0.0,0.0,-2.7856505472837805,3.4364545460195353,3.1225950858528653,-0.9800658704429164,2.521032150049531,-1.363474641992706,-2.607419467114004,0.0,-0.28160222236039234,-0.019502872500842334,-0.16845386535667156,-0.15051507209761772,-7.642129660321622,3.9232125007523577,-1.1029566578118963,-1.2753233517001898,-0.0648044335288757,0.7752567947146475,0.7279258573685666,-0.06671638482957773
74,2083.816386914785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271340558864492,1.3099813267851264,-1.112100521315377,0.0,-1.1428323044521442,-2.3609069131735754,0.0,-0.9555040800655699,3.17267747110441,-0.48269341087215295,2.5618192948043013,-1.4875121209648534,-2.9927538963544813,0.0,-0.38709438255706663,4.867577792469169,-2.6273641041468334,2.2143505752562165,0.0,0.0,-2.785650544603585,3.4364545454709474,3.1225950845435704,-0.9800658699680205,2.5210321497607686,-1.3634746423427666,-2.607419466903291,0.0,-0.28160222213324104,-0.019502872447126573,-0.16845386473592394,-0.15051507177796367,-7.642129496010101,3.923212517896377,-1.1029566477423967,-1.2753233529021077,-0.0648044318344332,0.7752568243179323,0.7279258786868964,-0.06671638499835786
std.err,,,,,,,,,0.6690136433600953,0.5875767530161633,0.4205098076920334,,0.523331580064571,0.5414706870189672,,0.6938188073984144,0.57628913643048,0.3965932755891966,0.24283197941162285,0.5242484982629292,0.5456104957345586,,0.7336308791860605,0.6938220454598444,0.5173338451622421,0.3144042949003563,,,0.6159452745582634,0.6793562025978259,0.6125116484057495,0.4240965011001767,0.2231774424793536,0.5275987036530954,0.5543890129018807,,0.03178357079893529,0.0071694204873666845,0.02586514331873055,0.014240022859946423,5.625009696978482,1.267014083024564,1.5012969761383343,1.6881750074545119,0.17407163877529142,2.0624439030875066,2.129444782833423,0.07118844915382537
t.test,,,,,,,,,2.2826650413532334,2.2294641849948937,-2.644648236432669,,-2.183763311801547,-4.360174926867048,,-1.3771665885627786,5.505357069119665,-1.217099332193775,10.549760789380128,-2.837417991455673,-5.485147224532987,,-0.5276418885019333,7.015599784297838,-5.078662702462199,7.043003582244343,,,-4.522561759405275,5.05839871974394,5.098017470640905,-2.310950143247037,11.296088537236429,-2.584302487671147,-4.703230775182712,,-8.859993230926538,-2.720285758310982,-6.512775230359388,-10.56986166794187,-1.358598457192906,3.096423765496785,-0.734669199547343,-0.7554449907566657,-0.372285986909614,0.3758923203474103,0.34183834422713877,-0.9371799188123316
p.val,,,,,,,,,0.022450106516091806,0.025783035737151794,0.008177587917442608,,0.028979644799300264,1.2995851214059329E-5,,0.16846074914185571,3.684207672272066E-8,0.22356642476632493,0.0,0.004548002858225875,4.1312520959735366E-8,,0.5977479136654162,2.289723965986923E-12,3.8010083946993234E-7,1.8813839375297903E-12,,,6.109565185763444E-6,4.22791700538383E-7,3.432291484362082E-7,0.02083560890865055,0.0,0.00975761746465742,2.560766948711546E-6,,0.0,0.006522552295294304,7.37747640755515E-11,0.0,0.17427386434523462,0.001958702198800788,0.4625409827673015,0.44998202680858523,0.7096799308464572,0.706996950028717,0.7324725514354138,0.3486660174955276
