Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
70,2084.295266492756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55359169274235,1.2864559855659763,-1.11401202960647,0.0,-1.1510172485663197,-2.363451622795718,0.0,-0.925086376413033,3.1550967901885913,-0.48934324269270085,2.566646638276825,-1.4954978160029266,-2.999657630487985,0.0,-0.34668815656490076,4.858697456765592,-2.645065137948865,2.2078932922277485,0.0,0.0,-2.7820176062580035,3.4480744543722133,3.1831874501893673,-0.9797532901899716,2.5132588049075695,-1.3779228614606063,-2.619376089548427,0.0,-0.27641263853889403,-0.018573664190470317,-0.16220224735160432,-0.1414000143289408,-6.294688277146767,4.261185407456932,-1.2118092484186025,-0.03182748169126429,2.515876972579954,-0.6458117426914172,-0.05704059999392774
71,2084.2879399820963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5535667573143375,1.2864568976721258,-1.1140277977277417,0.0,-1.1509869070557441,-2.363431920885261,0.0,-0.9251240189870756,3.155101710685882,-0.48934569636947617,2.56665203302656,-1.4954736062671017,-2.999645027845391,0.0,-0.34671613974609977,4.858638777692496,-2.6450571630550472,2.20787207956765,0.0,0.0,-2.7820056411421428,3.448046592834641,3.1831471826121787,-0.9797526641605926,2.513257083617031,-1.3778920198468065,-2.619350248580931,0.0,-0.27641574420404075,-0.018573976370971,-0.16219475457234614,-0.1414066645303128,-6.292449152261628,4.261414643094556,-1.2118409864100048,-0.03187496552938205,2.5145599856256102,-0.6451125571352645,-0.05703707752630085
72,2084.28763026633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5535315589888845,1.2864298060432382,-1.1140336946466363,0.0,-1.1509360847557153,-2.3633816322557415,0.0,-0.9251713541681065,3.155082777021062,-0.48934252231816994,2.5666492910415166,-1.4954275114518634,-2.9996088651034025,0.0,-0.34677032040058675,4.858539076610282,-2.6450394645467874,2.207852894198331,0.0,0.0,-2.7819691215097833,3.4480202482176856,3.1830300155526787,-0.9797419445670161,2.513241247551107,-1.3778414410499389,-2.6192918886626306,0.0,-0.2764181103823689,-0.018574158677428912,-0.16218504676014842,-0.14141429153394708,-6.289697416222948,4.261651651769803,-1.2118697902909477,-0.031932367088646225,2.512997605589339,-0.6437633444294183,-0.05704816349167513
73,2084.2873805769987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5534542272244027,1.286432619440054,-1.1140502795842477,0.0,-1.1508640586412247,-2.363324824018883,0.0,-0.9252718007830659,3.1550944817442135,-0.4893379757495583,2.566655107332431,-1.4953675719675836,-2.9995639359788986,0.0,-0.3468600290561018,4.858419528395518,-2.6450157832196153,2.207811827951826,0.0,0.0,-2.7819204091048335,3.4479628849954596,3.1828892900228873,-0.9797268242312063,2.513226830034269,-1.3777712446637527,-2.619227331182018,0.0,-0.27642474358737906,-0.01857489386579958,-0.1621697822643505,-0.14142695054934773,-6.285020782393858,4.262082585671369,-1.2119274660705202,-0.032025310827250256,2.510597049872554,-0.6416841468524245,-0.0570623114683172
74,2084.2873491094524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5534502011047617,1.2864327999201197,-1.1140516337663346,0.0,-1.1508598084661648,-2.3633218227531736,0.0,-0.9252770253924731,3.155094920169706,-0.489337848978951,2.56665516132739,-1.4953641140743914,-2.9995614589600312,0.0,-0.3468652180833581,4.858414068954449,-2.6450149518438613,2.207809100972893,0.0,0.0,-2.7819170509677322,3.4479601031750886,3.182881404797267,-0.9797263601699904,2.513225853102439,-1.3777672870095268,-2.619223919551704,0.0,-0.27642510908814427,-0.018574933731453153,-0.16216893003041002,-0.14142767579120244,-6.284729709486195,4.262108642328023,-1.211932547337675,-0.03203063953499198,2.5104617786129615,-0.6415666077901799,-0.057063012663386016
75,2084.2873057753463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5533773741020747,1.286455452666146,-1.1140677591575863,0.0,-1.1508034622191199,-2.363286970607708,0.0,-0.9253704600579671,3.155122778074708,-0.4893340188139422,2.5666627607272257,-1.4953200333175158,-2.9995331626913355,0.0,-0.3469474301219975,4.858328211294271,-2.645001368132225,2.2077682567820127,0.0,0.0,-2.781871011905808,3.447907494749901,3.1827775984281486,-0.9797145478246612,2.513217286765316,-1.3777120472674473,-2.6191816475692073,0.0,-0.276431916889019,-0.018575737504812645,-0.16215404470087824,-0.14143947578654634,-6.279837259138497,4.262567601047268,-1.2120259857401066,-0.03211787110408703,2.5083470552504927,-0.6397278111500297,-0.05707223989087944
76,2084.2274187179655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5310066695857731,1.295017659838737,-1.1275771776662973,0.0,-1.129353316280658,-2.351245431432605,0.0,-0.9588499160494016,3.1675796147915753,-0.4918035876074736,2.575170132748373,-1.479877512207735,-2.9934860959664595,0.0,-0.3709461243063751,4.824164175174884,-2.63798494940752,2.1930316575802475,0.0,0.0,-2.7815284817313155,3.429743928549569,3.146552631463577,-0.9818400340065626,2.512683123230816,-1.3563194110402959,-2.602704790049982,0.0,-0.27866982088294784,-0.018755542878038243,-0.15621503847816215,-0.145871613926762,-4.397297789407529,4.443347384299912,-1.2620202577082253,-0.08332014754161499,1.8294687260711613,0.059884060606182565,-0.04810549411544424
77,2084.1826748029334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407037530916485,1.2868958587785546,-1.1200180302912317,0.0,-1.136055996913423,-2.351522066848182,0.0,-0.9433490800699151,3.1572793224030122,-0.49009532835478714,2.567512376535883,-1.4835084506651972,-2.9922813015373064,0.0,-0.36548013163433163,4.831062984791162,-2.642869098694954,2.1962819622940843,0.0,0.0,-2.7733208958892765,3.438452069016828,3.14488216340911,-0.9789414655623443,2.509313336655826,-1.3628705838176096,-2.6035076903473438,0.0,-0.2776617628935952,-0.018675881254030004,-0.15775940866225804,-0.14453838283761705,-4.83193974329045,4.392717283097892,-1.2510506921253477,-0.06576531542133543,1.9642509805009127,-0.09065425264015042,-0.052592524159200106
78,2084.1813340985673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541053202814157,1.286438797791384,-1.1193631525351238,0.0,-1.1364730529939653,-2.3512779995593425,0.0,-0.9424834560909083,3.1566066145154115,-0.48998757643101276,2.5667333071826626,-1.4837217506800406,-2.9919976406727806,0.0,-0.3655288005737211,4.830854699795373,-2.6431368077538107,2.196193943138279,0.0,0.0,-2.7725099108576914,3.438950077574066,3.1435003919784887,-0.9785829163239936,2.508842031357434,-1.363097124467976,-2.6030953638366037,0.0,-0.2776352890847525,-0.01867888187014547,-0.1577360336555809,-0.14453531434157957,-4.818245056496264,4.393355727365647,-1.251634825625091,-0.06523208700029012,1.9520108968971757,-0.08094418575524145,-0.05299092801874501
79,2084.1811395241275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541048642291633,1.2864444639840422,-1.1193157743897144,0.0,-1.136503242825542,-2.3512798799195496,0.0,-0.9424545265285652,3.156593621527536,-0.4899736721021034,2.566685316675135,-1.4837410064857257,-2.9919833268897613,0.0,-0.36555366732684574,4.830872777567984,-2.6431535058711004,2.196183192369558,0.0,0.0,-2.772443142550941,3.4389670359488544,3.143437749972408,-0.978558145657306,2.5088142787279866,-1.36312020880795,-2.603092674417049,0.0,-0.27763437219878384,-0.018679180072692,-0.15773397393425814,-0.14453455429690532,-4.817151544226581,4.393445441280534,-1.2516972445923062,-0.06517050871741724,1.950999791264656,-0.08018447881078815,-0.05302931284850768
80,2084.1744183342257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409491631026022,1.2865363945776809,-1.119098147654713,0.0,-1.1366177112207887,-2.3513052351932475,0.0,-0.9424265888997426,3.1566005100479506,-0.48989094759732554,2.5664831351202615,-1.4838108541634412,-2.9919214924033555,0.0,-0.365757552605856,4.830945712828438,-2.643225141028749,2.19609521631561,0.0,0.0,-2.772081820408375,3.4390059670436255,3.1430489723078927,-0.9784258162581513,2.508695443607999,-1.363215386042383,-2.6031077873784354,0.0,-0.2776320269005861,-0.018680300245336935,-0.15771080546156918,-0.14453436815091758,-4.807842312861958,4.394348153622877,-1.252190890195005,-0.06484112253118787,1.9438993617814342,-0.07459444586501308,-0.053249932666415666
81,2084.174055970741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409264137520515,1.2865560661513646,-1.1190500742941487,0.0,-1.1366419750138679,-2.3513092383228362,0.0,-0.9424214528068412,3.15660150092054,-0.4898726307675281,2.566437889788129,-1.4838253445263898,-2.991906787833756,0.0,-0.3658044645615184,4.830957833261006,-2.643240820557791,2.1960743481793474,0.0,0.0,-2.7720009734967808,3.439014519055146,3.1429549895275684,-0.978395909727704,2.5086683591917622,-1.363235220060917,-2.6031090534429455,0.0,-0.2776315695600171,-0.018680548902532994,-0.15770510956991216,-0.14453466025015269,-4.805597558711195,4.3945646323434655,-1.2523060583008803,-0.06477108015162525,1.942233483172801,-0.07326538051882017,-0.05329896871919749
82,2084.1740213611406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540923108315586,1.2865592417738891,-1.119045087002082,0.0,-1.1366445585902853,-2.351310268854363,0.0,-0.9424221937336165,3.156602721945222,-0.4898704496388454,2.566433787745206,-1.4838270338158193,-2.9919056500982766,0.0,-0.3658099728434432,4.830959675772161,-2.6432421309235283,2.1960720708866286,0.0,0.0,-2.7719928782396575,3.4390149863482353,3.1429454581736036,-0.9783929873493048,2.5086660244569305,-1.3632373403908626,-2.6031100903086166,0.0,-0.27763154965934445,-0.01868057390367137,-0.15770443612911647,-0.14453463424934465,-4.80534445471931,4.394591557173365,-1.2523202797573627,-0.06476169010483077,1.9420387441136393,-0.07311217282855355,-0.05330497332434499
83,2084.173977093303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409185889818726,1.2865632727868788,-1.1190397670860563,0.0,-1.1366469391611909,-2.3513112760048904,0.0,-0.9424243394086093,3.156604693493498,-0.4898679310605737,2.5664296123421444,-1.4838284917920688,-2.991904276706513,0.0,-0.36581712445059406,4.830961044147123,-2.643243200078659,2.1960691042243323,0.0,0.0,-2.77198385267227,3.4390153152408693,3.1429328299847845,-0.9783895349382837,2.508663643948971,-1.3632393596465961,-2.6031112718713714,0.0,-0.27763153683891284,-0.01868059363270545,-0.15770349212103843,-0.14453459434748991,-4.805010493741845,4.394628640307013,-1.252339607108202,-0.06474968634963911,1.941786007094557,-0.07291212043222794,-0.053312413853726724
84,2084.13053583963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532367849472943,1.2937522993792576,-1.1102400106062855,0.0,-1.140053345595116,-2.3526515590654187,0.0,-0.9474618016055515,3.160401349066821,-0.48543552060591,2.5599373770475964,-1.4857714055932183,-2.9893170190889986,0.0,-0.3788821469608359,4.832557780831632,-2.644431937121174,2.1907397767553616,0.0,0.0,-2.757344356195416,3.4393337347745927,3.1198466129796882,-0.9725993176135334,2.5050689939221744,-1.3660538887811042,-2.6050058968631187,0.0,-0.2776202241694768,-0.018706463695979468,-0.1559268689644849,-0.14439218729557318,-4.19902617073782,4.46475401353747,-1.2891484245057399,-0.041870788235586806,1.4780909486845302,0.29324967008320124,-0.06680322214995468
85,2084.091784501945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524410370538013,1.2985124269946249,-1.1040633654621876,0.0,-1.1406291417346563,-2.3512517490747884,0.0,-0.9535278192087572,3.162807269061349,-0.48206293583157267,2.55477485973932,-1.4854617324428454,-2.985769554483521,0.0,-0.39170890678418147,4.828242538696074,-2.6447857954387364,2.184754332032554,0.0,0.0,-2.745643952197222,3.439130194192815,3.091276526152344,-0.9675511571269927,2.501642811368948,-1.3660114681949718,-2.603241976955305,0.0,-0.27766839486784817,-0.01871567081947168,-0.1537381094279112,-0.1447036418698213,-3.4759315336333447,4.544127954820712,-1.3274633446991966,-0.02783932532218369,0.9876140887674936,0.7016814373261242,-0.07731509234120817
86,2084.006481789683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5250078081653309,1.2976561399735114,-1.1066709949398736,0.0,-1.139145515088809,-2.3500361527776743,0.0,-0.9549131287092978,3.1636050983514963,-0.4831403264666839,2.5577241453729296,-1.4843394607234714,-2.9862841899185417,0.0,-0.38964865164488205,4.826035326906158,-2.6435595208836737,2.1855943361118406,0.0,0.0,-2.7502871028781706,3.4381811189906406,3.0929651996952052,-0.9692985512650014,2.502590539364249,-1.364572040559571,-2.6016402916500936,0.0,-0.27766195077091005,-0.018691825317452497,-0.15381189831973782,-0.1449232402598028,-3.509900382339015,4.542772195780362,-1.324483470736717,-0.03560091646614266,1.03497318600635,0.6743695600124751,-0.07350883396471142
87,2083.961534097672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5204576301540493,1.298393166337379,-1.112278915785252,0.0,-1.1331600578930703,-2.343708043992402,0.0,-0.9670201691974812,3.1697163582657724,-0.4843799323152894,2.567038992736973,-1.4791742061664794,-2.9858537999717782,0.0,-0.3912560662876659,4.812829141048184,-2.6373912207664127,2.1854644379146433,0.0,0.0,-2.7610654566123602,3.4332251307620134,3.0766789505177297,-0.9719496317140709,2.505104463436491,-1.3580512255607684,-2.5934919177959124,0.0,-0.27763068577315275,-0.01857914088403482,-0.1523522096793954,-0.14609058799309604,-3.08861971672693,4.603560988302565,-1.3424019071056754,-0.05656974247708625,0.8262308896440735,0.8983362580093553,-0.06604240504724726
88,2083.9604850968058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514800570289348,1.2989077203386112,-1.1132997324551253,0.0,-1.1274977663853207,-2.33826721773298,0.0,-0.9761647231121973,3.1706854803987836,-0.48302561875076255,2.5694685801687265,-1.4743025212597738,-2.9831590046556125,0.0,-0.39988956517924024,4.802792973302121,-2.6324938119186183,2.1847218237643267,0.0,0.0,-2.765978968493307,3.4281468310596983,3.054560160750578,-0.9707593300116817,2.5052741539588497,-1.3519330298425647,-2.5872234969588694,0.0,-0.27722855906968735,-0.01841462332912655,-0.15064296321478435,-0.14669956475469575,-2.692553259705658,4.659828794528858,-1.3657926180909614,-0.06529468623905002,0.545828759275852,1.1667286856697376,-0.06310848689864054
89,2083.8812425172164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5172527829625269,1.298288330099836,-1.1097088586083923,0.0,-1.130462948928595,-2.341788834317301,0.0,-0.969211276387892,3.1668217816930544,-0.48200049817903756,2.5641501850894226,-1.4767032773862305,-2.983042848860462,0.0,-0.398418517042561,4.811711518329491,-2.635688313294273,2.185847132865467,0.0,0.0,-2.759428958092486,3.4305772447804754,3.0670164443826406,-0.9690710378341433,2.5047984991581336,-1.355154150290146,-2.5915281277421722,0.0,-0.2772160365429149,-0.01847914626996302,-0.15180641349654422,-0.1458116480919472,-3.0419294319668433,4.616430543170425,-1.3518074076313256,-0.05025642554667769,0.7002896599280857,1.0029755204981914,-0.06764723582919352
90,2083.875898975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517856652264759,1.2979706429379214,-1.109118901416092,0.0,-1.131054874987878,-2.3424036942633757,0.0,-0.967453065087977,3.1659104836551553,-0.48200165675364737,2.562950580332883,-1.477114832910045,-2.982735202356317,0.0,-0.3978216676713999,4.814072265744691,-2.6365541236626515,2.1858969854790815,0.0,0.0,-2.757997563908583,3.4313464949039054,3.0704172643457017,-0.9689772518592236,2.5045219487228674,-1.3559207785226661,-2.5925717598516855,0.0,-0.2772272112663634,-0.01850303317504507,-0.15216451290523672,-0.14557096508414108,-3.1451706754516158,4.605281793099289,-1.3483286993518926,-0.04608035311735708,0.7380797520407876,0.9607109449311839,-0.0688925679472811
91,2083.874957005786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5179051091740925,1.297937265925653,-1.109079404535199,0.0,-1.1310962248679526,-2.342461008501612,0.0,-0.967327315006108,3.1658443082620233,-0.481999655798755,2.5628836497274285,-1.4771426184167777,-2.982730163643616,0.0,-0.3977535589478451,4.814268159056412,-2.6366078928067553,2.1859335916284652,0.0,0.0,-2.7579112046160823,3.4313889892749123,3.0708143577568574,-0.968991046958524,2.504522801115372,-1.3559715315776293,-2.5926668414911727,0.0,-0.277228738319593,-0.018504954701276277,-0.15219907504788205,-0.1455484879521643,-3.156228907175629,4.604152644598676,-1.3479407561145877,-0.04574560477969368,0.74259134100254,0.9561983577530762,-0.06896406979833392
92,2083.869835280448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5179365585522828,1.2979114827604221,-1.1090658468449186,0.0,-1.1311089378895358,-2.3424895828766155,0.0,-0.9672509797492967,3.1658006735410633,-0.48200257671826907,2.5628505001615425,-1.4771483659885947,-2.9827182934836856,0.0,-0.3976940685730864,4.814409938166001,-2.636645766683065,2.1859605676754166,0.0,0.0,-2.7578612649294634,3.4314129438825614,3.071111547970982,-0.9690159318579493,2.504532133096007,-1.3559968958996707,-2.592724747976593,0.0,-0.2772311421700548,-0.01850645563530392,-0.15222596966548418,-0.14553224171590842,-3.164893375091288,4.603354397930886,-1.3476541308131786,-0.04551366386469219,0.7459108128171142,0.9528652185049372,-0.06900679161273132
93,2083.8522522836006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5176759160493678,1.2980029732293408,-1.1085346544257384,0.0,-1.1312139084278092,-2.342797918820107,0.0,-0.967053581094423,3.1657070901846196,-0.48173239451027544,2.562495886744876,-1.4770885998180532,-2.9825391157033385,0.0,-0.39743238362920036,4.815905344447799,-2.636877805223869,2.1862522893363883,0.0,0.0,-2.7568472316799975,3.431430863908953,3.073856438864188,-0.9691104498778712,2.504756502205473,-1.3561195505605543,-2.5933662769506647,0.0,-0.2772624404921607,-0.018524147682177264,-0.15248602826735444,-0.14531236575395193,-3.251218475550544,4.597091097528694,-1.3453068303470699,-0.04137923020938025,0.7636673719054028,0.9309297480642906,-0.07005444791179448
94,2083.851565151108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517654209081831,1.2980163112009515,-1.1085066706128661,0.0,-1.1312274898712362,-2.3428332152163316,0.0,-0.9670451760928213,3.165703738419539,-0.4817189919153071,2.562471931381093,-1.4770900707299495,-2.9825254347106434,0.0,-0.39740286257979074,4.816050030605722,-2.6369122356064616,2.18627373840235,0.0,0.0,-2.7567797769376394,3.4314388483220664,3.0741236864871713,-0.9691351867178001,2.5047812490557178,-1.356154930707673,-2.593443087661335,0.0,-0.2772655407659485,-0.01852555606710395,-0.1525121457548249,-0.14528998456951359,-3.260964114371218,4.596454432497839,-1.3450307492344236,-0.04097091683027704,0.7656501278074735,0.9284833703086974,-0.07015600805862597
95,2083.8510464722895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5176426688187599,1.2980126153328368,-1.1084950433277991,0.0,-1.1312196558583925,-2.3428487025380558,0.0,-0.9670367904061122,3.1656870338370204,-0.4817092437955749,2.5624558342371797,-1.4770785148314949,-2.982507977129468,0.0,-0.3973770555809797,4.816145686623929,-2.636924267645339,2.186286665344741,0.0,0.0,-2.7567432272219277,3.431445311551427,3.074314500044774,-0.9691519885884823,2.504798631664082,-1.356163621091453,-2.593492688506345,0.0,-0.2772674778043411,-0.01852645959940666,-0.1525320853881139,-0.14527354321573832,-3.268783056948516,4.595990131881355,-1.3448171009272494,-0.04068187633524648,0.7671656506943263,0.9266165643419387,-0.07022114563043434
96,2083.850457350548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5176278915392039,1.2980021116449287,-1.1084863589995178,0.0,-1.1312017174313946,-2.3428575434486194,0.0,-0.9670323340483882,3.165664316499528,-0.48169934951025545,2.5624413928823677,-1.4770585729255379,-2.982483982610687,0.0,-0.39734821212264054,4.816242291717144,-2.6369327262943587,2.186302154083292,0.0,0.0,-2.7567108467916084,3.43144506654877,3.0745266869337886,-0.9691722776447835,2.5048202987460404,-1.3561632797719756,-2.5935386538731895,0.0,-0.27726922109618896,-0.018527334659267466,-0.15255457173219558,-0.1452552739383518,-3.2780915827884436,4.595485115948887,-1.344568892368855,-0.04037203005015744,0.7689001674497178,0.9244784534473496,-0.07028406176365753
97,2083.8498083376085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5176097062936722,1.2979850552702927,-1.1084801308924233,0.0,-1.1311731773838827,-2.3428585497867784,0.0,-0.9670318444527543,3.165635730132204,-0.4816893146528259,2.562428097415732,-1.4770293548643487,-2.9824524498555176,0.0,-0.3973153468273524,4.816339629883276,-2.636937995363059,2.186318914928465,0.0,0.0,-2.756679963691971,3.4314374242731702,3.074757649480068,-0.9691960781275991,2.5048452734463695,-1.356153656336626,-2.5935786341418994,0.0,-0.27727077722587906,-0.01852818247272552,-0.15257941266733707,-0.14523554091944058,-3.288762876035542,4.594953058541648,-1.344290819290651,-0.04004785123620323,0.7708226754633999,0.9221014711279326,-0.07034301345405998
98,2083.8361402365485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175875488844173,1.2979621033996822,-1.1084753727066905,0.0,-1.131134925166678,-2.3428527203621945,0.0,-0.9670351105433943,3.165601483466083,-0.48167849453850164,2.562414989883402,-1.4769915422233446,-2.9824136948934283,0.0,-0.3972775238614522,4.8164399201837265,-2.636940314515127,2.186336947752206,0.0,0.0,-2.756648813731447,3.431421757567122,3.0750115241388487,-0.9692230928747907,2.504873396055277,-1.3561359608542918,-2.593614033665675,0.0,-0.2772721068936001,-0.01852901030923693,-0.15260694563433744,-0.1452141280446266,-3.3009593664729304,4.594392609310304,-1.3439803784366837,-0.039706101694213264,0.772955434944441,0.9194519611291088,-0.07039824289913298
99,2083.8358358063933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517567128416529,1.297940680485613,-1.1084704755645722,0.0,-1.1310991182186745,-2.3428478496641962,0.0,-0.9670380363840749,3.1655700515426792,-0.48166812956886174,2.5624030932906896,-1.4769563796119982,-2.982378205051821,0.0,-0.39724079742875706,4.816534044024143,-2.636942783652244,2.186354207443707,0.0,0.0,-2.756617305846095,3.4314065768463875,3.0752521521115885,-0.9692506355710868,2.5049012723704425,-1.356119001584304,-2.5936468362393885,0.0,-0.27727344016103966,-0.01852980517602281,-0.1526328472674976,-0.1451941417497433,-3.3123980019023733,4.593863533039457,-1.3436850007694108,-0.039386469300677615,0.7749957573639962,0.9169265402783446,-0.07045107439552516
100,2083.8357818922136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175655311137553,1.2979383940076266,-1.1084700896607966,0.0,-1.1310963518708925,-2.342847535725625,0.0,-0.9670378114661677,3.165566546998367,-0.4816675779241683,2.562401084449448,-1.476953480868025,-2.9823750443600097,0.0,-0.39723877832376076,4.816540925174806,-2.636943342591988,2.1863549309493435,0.0,0.0,-2.7566156563292683,3.431405717037681,3.0752684368977774,-0.9692544298540465,2.5049028057591096,-1.3561179513333759,-2.5936506875518623,0.0,-0.27727342848799336,-0.018529848327930913,-0.15263479354474846,-0.14519246893161206,-3.3132969374222614,4.593826366035458,-1.343665099925368,-0.039359627645878276,0.775120530799941,0.9167585715947582,-0.07045507919836545
101,2083.835774320615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175652253612342,1.297938128511251,-1.108470032854978,0.0,-1.1310958286088766,-2.342847347205809,0.0,-0.9670378990001671,3.1655661536982405,-0.48166747891198086,2.562400893353809,-1.4769529825270122,-2.9823745427116637,0.0,-0.39723838981279846,4.816541825873769,-2.636943325563587,2.18635504915592,0.0,0.0,-2.7566153095533563,3.4314054771894216,3.07527082210088,-0.969254767355378,2.5049030932602907,-1.3561176171877445,-2.5936508827770233,0.0,-0.2772734359133299,-0.01852985548432207,-0.1526350702445797,-0.14519224626454114,-3.313426014434259,4.593821602531826,-1.343662243465396,-0.03935609300762623,0.7751384670678592,0.9167343840483452,-0.0704555585342268
102,2083.8357659002168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175648727566988,1.2979378247361932,-1.1084699707508137,0.0,-1.1310952490921844,-2.342847130710794,0.0,-0.9670380407120325,3.1655657263759367,-0.4816673366575078,2.562400710934539,-1.4769524345964504,-2.982374005226482,0.0,-0.39723796612408385,4.8165428055131345,-2.636943284217834,2.1863551776043235,0.0,0.0,-2.756614917774513,3.4314051434165718,3.0752734772494366,-0.9692550994586452,2.50490341240403,-1.3561172551940535,-2.5936510793063614,0.0,-0.2772734399041942,-0.018529862170326677,-0.152635374508162,-0.14519200672717175,-3.3135715180852485,4.593816649645055,-1.3436590587539554,-0.039352373688256635,0.7751587341938191,0.9167069881633761,-0.07045601424054708
103,2083.8357573802878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175645232735788,1.297937500753892,-1.1084699162484528,0.0,-1.1310946543682756,-2.342846895310677,0.0,-0.9670381901585268,3.1655652867654878,-0.4816671924620086,2.562400537352267,-1.4769518764368759,-2.982373459404272,0.0,-0.39723750165039423,4.8165437507595845,-2.6369432287087986,2.1863553034919816,0.0,0.0,-2.75661452054874,3.4314047668982512,3.0752761721598882,-0.9692554302413205,2.5049037317752623,-1.3561168771465206,-2.593651242903891,0.0,-0.27727344112471286,-0.01852986815263126,-0.15263568027326543,-0.14519177212308199,-3.313720328078824,4.593811967384729,-1.3436558304189947,-0.03934879755660114,0.7751794986945668,0.9166788305992727,-0.07045640702617458
104,2083.8357490392955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517564194547803,1.2979371664654937,-1.1084698699146867,0.0,-1.131094068520356,-2.3428466541371646,0.0,-0.9670383284920935,3.1655648450799716,-0.4816670550101672,2.5624003690942456,-1.476951329796867,-2.982372926117667,0.0,-0.3972370093196526,4.816544634056566,-2.6369431688288234,2.186355420864578,0.0,0.0,-2.7566141320965536,3.4314043733274655,3.0752788127643287,-0.9692557503312055,2.504904036023549,-1.3561165002911244,-2.593651376292162,0.0,-0.2772734395373112,-0.018529873336336357,-0.15263597740015433,-0.14519154930999437,-3.3138672494964787,4.593807692963878,-1.343652676035014,-0.0393454571521964,0.7752000243909025,0.9166508863492282,-0.07045673347448798
105,2083.8357481557177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175641615029534,1.2979371293701305,-1.1084698656254315,0.0,-1.131094006523943,-2.342846627797639,0.0,-0.9670383415099083,3.1655647969810032,-0.48166704103027763,2.562400351022194,-1.4769512721991653,-2.982372869868212,0.0,-0.3972369530607734,4.81654472357157,-2.6369431623306276,2.1863554326069043,0.0,0.0,-2.756614091060615,3.4314043298700536,3.075279092572753,-0.9692557839079246,2.5049040672287206,-1.3561164600481088,-2.593651388023071,0.0,-0.27727343910710356,-0.0185298738266236,-0.15263600863612095,-0.14519152637598745,-3.3138829169107376,4.593807272162523,-1.343652343621165,-0.039345118391021915,0.7752022146331826,0.9166478905551475,-0.07045676269164998
