Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_c,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
74,2084.2436881348403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4840008252862011,1.3177418720223757,-1.0983830101481877,0.0,-1.1182179511555317,-2.331874037401938,0.0,-0.9978528751888875,3.181775762683483,-0.4710356377887943,2.5493838553416843,-1.4672073991664627,-2.984685102740941,0.0,-0.422445087330301,4.773076210478496,-2.628782663269699,2.1439729729218033,0.0,0.0,-2.7164511957649786,3.3705726123212942,3.0845365718561393,-0.9522637832999679,2.5010752295012204,-1.3414948356314715,-2.572198948427841,0.0,-0.26817882447876096,-0.016622984684250507,-0.13499764312965964,-0.14155872042523157,5.666928153387036,-1.6900594110114742,-0.406342210467013,1.0250582575259246,-0.047269367594066546
75,2084.2248174226606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4964931186858885,1.2890973573629183,-1.0996260061043064,0.0,-1.1050574532805615,-2.3133353302086954,0.0,-0.9838857346166219,3.1552589566302753,-0.474322837543459,2.5478889975874424,-1.4531316083054153,-2.9622167743630716,0.0,-0.4263727191446778,4.800869654680839,-2.6343610004929334,2.138930667025888,0.0,0.0,-2.70991941627329,3.3873423125223514,3.0669710937440424,-0.9576180434686054,2.499499470309446,-1.328336059269427,-2.5572819856640967,0.0,-0.27018124811228417,-0.017107589489872965,-0.13780978227590032,-0.14215610400368703,5.802432611844766,-2.0723977712073784,-0.30708026943630695,0.9535238006121741,-0.04680964395650466
76,2084.219340765642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5029321709127916,1.2850623143671513,-1.101218956439394,0.0,-1.109616898429714,-2.3146098796627794,0.0,-0.9777408353018103,3.151540192733885,-0.4762267256231357,2.5479429384944154,-1.4581395150451653,-2.9640041636640784,0.0,-0.4173576095853383,4.778199607190382,-2.631677329721352,2.141001690750707,0.0,0.0,-2.7233078020354418,3.3951895447701665,3.060961686844753,-0.9573374794020104,2.499943543603085,-1.3325267372950493,-2.5584999256679817,0.0,-0.27024631441344177,-0.017113770351062447,-0.13736048190276576,-0.1422887491265476,5.745121533085848,-1.9966068028376867,-0.32205263665363054,0.9594262862277035,-0.04628292316464498
77,2084.2173375663215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5062864277657584,1.2836984982878479,-1.1011049517253593,0.0,-1.1130611961090626,-2.317907141261547,0.0,-0.9745123163855687,3.150170406178449,-0.476303893202212,2.5488324865434744,-1.4615959288865088,-2.9664005436403253,0.0,-0.4117845642023664,4.771774729219977,-2.630300619267736,2.143021625602404,0.0,0.0,-2.7300709637139366,3.3997110821836705,3.0604041434057727,-0.9575612535523462,2.500468265392652,-1.3358142062093368,-2.56119462860223,0.0,-0.27056309212839347,-0.017162879232743327,-0.1374784843463195,-0.1424150030186928,5.721031440272566,-1.9631487313532843,-0.3223311528485361,0.9570730478955778,-0.04602578735172671
78,2084.21732221063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5071519761281547,1.284363842967361,-1.1011278305944177,0.0,-1.1149113549132035,-2.3196466417616493,0.0,-0.9737078951961532,3.150914892683487,-0.476445856207179,2.5494954438396507,-1.4634084914751593,-2.967972324879873,0.0,-0.4086137395818818,4.768900446380412,-2.6301054007759506,2.143455548323028,0.0,0.0,-2.7322899512958108,3.4014187497250776,3.061095715210448,-0.9574905836227562,2.5011364155967235,-1.337601151647198,-2.562780783422785,0.0,-0.2706836652215194,-0.017176952099879864,-0.1373067097895818,-0.1424792822876682,5.742278167320568,-1.9565869391609965,-0.32004551152013777,0.9583306511165297,-0.04594630207321769
79,2084.2147572331082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5050832332800685,1.2883255917432455,-1.1000511114145675,0.0,-1.117360444593235,-2.323092537102533,0.0,-0.9762781763311795,3.154716072509457,-0.4752521893436291,2.550233854737017,-1.4659499278404338,-2.971539608739141,0.0,-0.3997151666215745,4.751654146797433,-2.627038658178662,2.1442741280403643,0.0,0.0,-2.7345903780781105,3.3996080683350858,3.0625170341992995,-0.9555975579877342,2.5017796729294686,-1.3400984587252278,-2.565535203931722,0.0,-0.2703858891463268,-0.017090064076003088,-0.13649092937440466,-0.14241947634119426,5.764649085369748,-1.8470439806824968,-0.3388788124243399,0.9766118768752008,-0.04573782845304059
80,2084.214340245087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504468850105223,1.2872314504405016,-1.1006569614466741,0.0,-1.1147740372290937,-2.319736282077298,0.0,-0.9767810286436064,3.1538967321554527,-0.47594621668129167,2.549751273386746,-1.4632810011481885,-2.9685689512731304,0.0,-0.3991296597936451,4.749210791300046,-2.628623935493208,2.1431302665304766,0.0,0.0,-2.7308932665371826,3.399034897330277,3.0615056918122954,-0.9560631402027625,2.501546158858992,-1.3375547311758789,-2.562914403162192,0.0,-0.27042908566964025,-0.017111858556504565,-0.13649777216910222,-0.14243780411841475,5.770876470773471,-1.8400303217990035,-0.3321429168282771,0.9731527762284267,-0.04587008882068659
81,2084.2085456122686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5035975634437644,1.2849698352859351,-1.10090670480513,0.0,-1.1110182936653992,-2.3154415434715925,0.0,-0.9774422564814986,3.151927439136153,-0.47634963116845114,2.549138946713725,-1.4594531066144298,-2.964423561592155,0.0,-0.4008928232179966,4.7505281583248715,-2.6304710807988965,2.1417400576256234,0.0,0.0,-2.7260234740983083,3.398180251286388,3.0598947826247835,-0.9564553239331618,2.5010104565897504,-1.3338577750234102,-2.5594795239832986,0.0,-0.27057668705165683,-0.017159529311839214,-0.13669751970999125,-0.14247518801193365,5.7732227063115324,-1.8540185323237879,-0.31711552995545156,0.9648686154946478,-0.04627420309012976
82,2084.2081639315147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502896241707627,1.2838725844427898,-1.1004673793566488,0.0,-1.1094444508426993,-2.314086042267356,0.0,-0.9781724991936336,3.1509487538140193,-0.47602607934528907,2.5490245533421345,-1.4579041020363748,-2.9628658202464493,0.0,-0.4014423701765511,4.750085968843958,-2.6306131838005893,2.141155274291545,0.0,0.0,-2.724249664520024,3.397679722668581,3.058460022533471,-0.9560473101040365,2.5006210926997934,-1.3322727443408493,-2.558408365362247,0.0,-0.27066492828041144,-0.017179699707647725,-0.13670260321807323,-0.1425075662381234,5.779605711236471,-1.8546167205575195,-0.3070514352049173,0.9642947897473495,-0.04697077799289208
83,2084.20783398663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5026219478003837,1.283925522132862,-1.1003209438866517,0.0,-1.109336409704296,-2.314140876785381,0.0,-0.9785082488636173,3.1510017235411056,-0.47589632565801926,2.549041021353471,-1.4578234486906445,-2.9628055681171177,0.0,-0.4015448687063582,4.74972449661322,-2.630430268164967,2.141216751629991,0.0,0.0,-2.7241303208463012,3.3976179237884137,3.058010253751717,-0.9558561305509424,2.5005470544909287,-1.332163102021427,-2.55848168059301,0.0,-0.2707029776051385,-0.017185168372848565,-0.1366937758173483,-0.1425289350284005,5.7785109187748676,-1.8502612686830608,-0.30468021986276056,0.9674369520189374,-0.04737613236520757
84,2084.2077928095623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5026025181980185,1.283956401831284,-1.1003098255895398,0.0,-1.1093623587969443,-2.3141817409706253,0.0,-0.9785354811899328,3.1510298939170522,-0.4758852915301482,2.5490487000084907,-1.457851725625627,-2.9628339646388335,0.0,-0.4015757685901218,4.749740231077723,-2.6304028225926745,2.1412377982679454,0.0,0.0,-2.724166905965032,3.3976290586602125,3.057974568373493,-0.9558405057081796,2.5005462175625484,-1.3321883712388507,-2.558518179589729,0.0,-0.270706885473171,-0.017185609917853003,-0.1366938073649854,-0.14253137598186943,5.7782424043081395,-1.8500497619862981,-0.30454215928124423,0.9679757925173123,-0.047420157212276076
85,2084.2076153834414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5025190465678824,1.2841086528575132,-1.1002626012872474,0.0,-1.1094933872710475,-2.3143648040696525,0.0,-0.978648140955618,3.1511693015461093,-0.47583561734414515,2.549086615763004,-1.4579894285282875,-2.9629763773995252,0.0,-0.40165105149486163,4.749741822004008,-2.630273315014394,2.14133158816752,0.0,0.0,-2.7243539822575555,3.3976693868107533,3.0578633777197934,-0.9557787350843895,2.500560084393632,-1.3323212291349928,-2.5586743760806856,0.0,-0.2707181057055593,-0.01718647366922913,-0.13669148308456253,-0.14253852669349057,5.777291842130295,-1.8489981695283781,-0.3042467636185608,0.9703715478994516,-0.04756118179385569
86,2084.2045292270686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5021061143876107,1.2849049875254035,-1.100067193034691,0.0,-1.1101277338724878,-2.315226050146588,0.0,-0.9791967702343587,3.151904571881966,-0.4756193235363989,2.549272775897758,-1.4586499718184376,-2.9636671710596496,0.0,-0.40193174118905817,4.74966893650934,-2.6296803235322415,2.141777562951912,0.0,0.0,-2.725236173278935,3.3978558993907186,3.057365444991771,-0.9555272923000036,2.50064468784197,-1.3329755118915934,-2.5594121421728793,0.0,-0.27076170386129156,-0.01718874781800389,-0.136677279318381,-0.14256324057505707,5.772773910446427,-1.8433127539308798,-0.3028779595773095,0.9829206518846637,-0.048160356226184066
87,2084.2045101684853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502098865866143,1.2849177555200895,-1.1000639937610739,0.0,-1.1101375450570494,-2.3152392601606286,0.0,-0.9792064438187984,3.1519166199273005,-0.4756159228898612,2.5492759285099735,-1.458660185026035,-2.9636775205425905,0.0,-0.40193729867894834,4.7496675598332265,-2.6296708833688047,2.1417843886266716,0.0,0.0,-2.7252502748504313,3.3978599652729438,3.057354018046588,-0.9555229430879667,2.5006460995040327,-1.332985774265784,-2.5594238003814636,0.0,-0.27076252430151726,-0.017188804908071603,-0.13667693425348193,-0.1425637006867106,5.77272028853443,-1.8432356543578192,-0.3028383936759488,0.9831512714054761,-0.04817184552305794
88,2084.1243269063116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499568242709206,1.2892485536160707,-1.0989572419692992,0.0,-1.1133315202797724,-2.319589947244294,0.0,-0.9825651899720437,3.156031671079306,-0.474424876191803,2.550369752044813,-1.461994287397439,-2.967144836291703,0.0,-0.40364156080025065,4.74896907225389,-2.6264968107304862,2.1439266758115667,0.0,0.0,-2.7299082055585258,3.399314336575509,3.0530110049077206,-0.9540820036823772,2.5011142302114284,-1.3364230528919716,-2.5633154123539215,0.0,-0.27099389644241534,-0.017198766660069746,-0.13651639422298636,-0.142661318103621,5.7604883560044975,-1.8189798339961214,-0.28592054520613763,1.0697182165977328,-0.051799142195353816
89,2084.0516146591817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497504451353058,1.2926063463564528,-1.0990732516505608,0.0,-1.114055115291848,-2.320677842375886,0.0,-0.9854228980862321,3.1596507806315377,-0.4745941004153111,2.5513446024102646,-1.4624310699459433,-2.967672200956316,0.0,-0.40735367239947573,4.751240089391626,-2.627248290191395,2.1447135295299145,0.0,0.0,-2.7302206610742474,3.401970207314871,3.0461131267586277,-0.9538678946805798,2.501191080284967,-1.337328613182878,-2.5652316097471797,0.0,-0.2714325229807578,-0.017276325910363762,-0.13665991733097838,-0.14288161748379613,5.738740124759202,-1.8044672924121736,-0.2520612730848474,1.1727647801550367,-0.05776482504779844
90,2084.0366059328144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4952246228140187,1.2960512634413357,-1.0988972264675618,0.0,-1.1152662886790572,-2.322400787813981,0.0,-0.988845458142026,3.1635233083456358,-0.47453216743017573,2.5527374017276423,-1.4634303116675789,-2.968548858651513,0.0,-0.4117931622623058,4.753077046714664,-2.6274032299864243,2.145762211979923,0.0,0.0,-2.731893561550618,3.406469336996967,3.0351844886556134,-0.9531114704935527,2.5013551314899405,-1.3387337860103732,-2.567951724998773,0.0,-0.2720149669279526,-0.017372603975358333,-0.13671081973192095,-0.1431808744411285,5.728002728527862,-1.7984032437958912,-0.20125542867801535,1.3162704807348187,-0.06599370908937911
91,2084.036385898357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495382253745371,1.295752662492072,-1.098863870887468,0.0,-1.1152076233484745,-2.3223191106984635,0.0,-0.9886693584641515,3.1632324049319145,-0.47450388470407473,2.552711139237621,-1.463393664884465,-2.9684916298111705,0.0,-0.4116315259375423,4.752907123506605,-2.627349835110244,2.145686607207078,0.0,0.0,-2.731939319020858,3.4065582170883744,3.035099343332435,-0.953071072457385,2.5013115217602824,-1.338694679995702,-2.567960307816386,0.0,-0.27199952559617613,-0.01736953061935992,-0.13669278038672364,-0.14317222036693739,5.73119443315444,-1.8008594269252096,-0.2011574784280418,1.3157164212034342,-0.06585111378014119
92,2084.035796147612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495814203206977,1.2949476150538517,-1.0988418835473834,0.0,-1.1149744859976056,-2.3220215394757875,0.0,-0.9881866166241456,3.162473007121872,-0.4744801694770129,2.552623241725341,-1.463224737901124,-2.9682625050390046,0.0,-0.4114874921870196,4.753045759752081,-2.6273578818416436,2.145447397411453,0.0,0.0,-2.731853563616041,3.4068737304007737,3.0346697634491093,-0.9530494094674871,2.501197731311094,-1.3384945992872312,-2.5678592951330748,0.0,-0.27196370205123277,-0.0173629574823105,-0.13665904179043267,-0.14314306310129557,5.740244804624655,-1.8106904891212203,-0.19892700185612874,1.3157794667600333,-0.06556430978070381
93,2084.0354129537795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4960300325499374,1.294422130148869,-1.0987513608218058,0.0,-1.1148226545001079,-2.3218956294034325,0.0,-0.9879385995546116,3.1619639216321027,-0.4743759339818622,2.552577920454016,-1.4631266226669104,-2.9681634765664473,0.0,-0.41117965160921444,4.752698722276415,-2.627230668025161,2.1454030999162965,0.0,0.0,-2.7318242097345333,3.4070522426360172,3.0343271718302183,-0.9529746252183765,2.5011382393844657,-1.3383667060697955,-2.5678348243026043,0.0,-0.2719468531085986,-0.01735939423225959,-0.13664753099112634,-0.14312015287259144,5.74325615796821,-1.8126071585404318,-0.19694770800544437,1.31688817494625,-0.06536958136167945
94,2084.03527002907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4961206543803371,1.2942672192553284,-1.0987531285298022,0.0,-1.1147780419391473,-2.3218404912470554,0.0,-0.9878360871237489,3.1618160831272766,-0.47437531084610307,2.5525586282403245,-1.463092443174967,-2.9681192330303796,0.0,-0.41110091008920085,4.75265337030481,-2.6272402172342204,2.1453633278578303,0.0,0.0,-2.731797443971501,3.4071328669771797,3.034209089103541,-0.9529846124710242,2.5011133134897325,-1.3383326198881185,-2.5678146613056536,0.0,-0.27193966779164197,-0.017358128501724628,-0.1366430897141081,-0.14311081177533924,5.74437709380761,-1.813667447103,-0.19624062063832876,1.3174511425971627,-0.06529874331084168
95,2084.0343851385305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4962148297162159,1.2941253890241795,-1.0987578772690711,0.0,-1.114744694630791,-2.3217935265651826,0.0,-0.9877315519385214,3.1616816152902874,-0.4743770691114016,2.5525402500156185,-1.4630687575609256,-2.9680897052934805,0.0,-0.4110060774140377,4.752595412497456,-2.627252659925655,2.1453109096981913,0.0,0.0,-2.731776140103336,3.407228609746707,3.034055975002761,-0.952998849071388,2.501086855441172,-1.3383146221194642,-2.567800652118729,0.0,-0.2719292209811849,-0.01735617712720861,-0.1366348345925328,-0.14309757279133303,5.745867456718908,-1.8148308593208362,-0.19538288267082166,1.3186676526450916,-0.06521302433244702
96,2084.0116229179007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497822693121102,1.2916385700531898,-1.0987912092556384,0.0,-1.1141925296766966,-2.321015483096728,0.0,-0.9859765970053741,3.1593370588255447,-0.4743652390985624,2.552251956884163,-1.462694392012748,-2.967597665881262,0.0,-0.40936329723244685,4.751403989354266,-2.627386115566491,2.1443852065471645,0.0,0.0,-2.7315376984484967,3.4091270667632547,3.0308446372094635,-0.9531759735072426,2.500580805777305,-1.338072071606927,-2.567709675045565,0.0,-0.27175573196228725,-0.017322717952672505,-0.1364728262564494,-0.14286403501291892,5.773720258834673,-1.8356525754955273,-0.1778905714052253,1.3467187316929303,-0.06390209481024449
97,2084.0114289708135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978574672663376,1.2915931177070232,-1.0987951610831181,0.0,-1.1141825795298232,-2.3210008425133215,0.0,-0.985941295703877,3.159294299843698,-0.47436871325505076,2.552247189584639,-1.462686774321093,-2.9675887076234475,0.0,-0.4093355126680786,4.751392218826674,-2.627397735078082,2.144366854456797,0.0,0.0,-2.7315291086343882,3.4091697636888534,3.0307853626768844,-0.9531836371337647,2.5005710506018897,-1.3380640784259408,-2.567705604959147,0.0,-0.2717524558035779,-0.017322084149906724,-0.1364708983370172,-0.14286033538870274,5.774138622443251,-1.8360252108183468,-0.17760724871161465,1.3472955684687205,-0.06388250244442788
98,2084.0114236741415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978615427740967,1.2915877193574705,-1.0987955911385954,0.0,-1.1141814088090432,-2.320999127334452,0.0,-0.9859371546503004,3.159289209437318,-0.47436909262570987,2.552246637896643,-1.4626858882228615,-2.967587639075578,0.0,-0.40933223257354107,4.751390753655711,-2.6273990222269408,2.144364694552134,0.0,0.0,-2.7315281494132035,3.4091748275047067,3.0307782771382366,-0.9531844994025603,2.5005698749401764,-1.3380631400976384,-2.567705138940607,0.0,-0.271752068017076,-0.017322008584236864,-0.13647066014228298,-0.1428598985182664,5.774188933359977,-1.8360696679475852,-0.1775733435611046,1.3473646908339327,-0.06388020585519526
99,2084.0114177268024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978648843970594,1.2915834763321632,-1.0987960146691664,0.0,-1.114180571599984,-2.320997808197049,0.0,-0.9859336857944927,3.159285255914625,-0.47436935992863577,2.552246150006613,-1.4626853358006535,-2.9675871199487602,0.0,-0.4093292562645981,4.751389369932155,-2.6273999377810684,2.1443628624899125,0.0,0.0,-2.7315275896370905,3.4091793674416437,3.030771250301139,-0.9531853407188318,2.5005689393609125,-1.3380627927929005,-2.567704899561014,0.0,-0.2717516729331921,-0.017321931538015523,-0.1364703920286109,-0.1428593791523494,5.774237840460989,-1.8361095484193244,-0.17753604734189385,1.3474424328067076,-0.06387756484717348
100,2084.011410966695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978679174177447,1.2915798747700813,-1.0987964975603264,0.0,-1.1141798437833805,-2.3209966070478973,0.0,-0.9859305682653147,3.1592819188432606,-0.47436967442713324,2.5522457226652735,-1.4626848595752595,-2.9675867454991582,0.0,-0.4093264349248369,4.751388152995505,-2.6274010004427093,2.144360993204135,0.0,0.0,-2.731527105617125,3.409183789557195,3.030764082977158,-0.9531863774762335,2.5005679988481813,-1.3380626325774625,-2.5677047735787073,0.0,-0.27175125532553585,-0.01732184976577736,-0.13647012273655149,-0.14285879018406322,5.774284030307148,-1.8361460831259806,-0.1774952700698941,1.3475314014188713,-0.06387459922511486
101,2084.0114084355414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497868865846469,1.291578791904019,-1.0987966676565923,0.0,-1.1141796027125939,-2.3209962107693585,0.0,-0.9859296027731006,3.159280921647297,-0.47436978090164816,2.5522455878217998,-1.4626846995634972,-2.9675866505785815,0.0,-0.409325527289598,4.75138777450844,-2.6274013802030907,2.1443603734286247,0.0,0.0,-2.7315269452505233,3.4091852705551537,3.0307615925752005,-0.9531867683373522,2.50056767595166,-1.3380626048946194,-2.567704751735158,0.0,-0.27175111133451924,-0.017321821513072638,-0.1364700387085679,-0.14285857301544186,5.774298126612168,-1.8361571545802302,-0.17748042236621414,1.3475648426231732,-0.06387351109489486
102,2084.01140698492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978693379643961,1.2915782729080294,-1.098796763300123,0.0,-1.114179475540637,-2.320996004646502,0.0,-0.9859291259496467,3.1592804464208175,-0.4743698388275374,2.552245519999659,-1.4626846135146254,-2.9675866102238397,0.0,-0.40932506772424027,4.751387592774032,-2.62740159386968,2.1443600569455485,0.0,0.0,-2.731526860694848,3.409186056142722,3.030760243830022,-0.953186997488811,2.5005675018592455,-1.3380626004411502,-2.5677047491914053,0.0,-0.27175103510067045,-0.01732180656986589,-0.13646999967914455,-0.1428584507559027,5.774304615499298,-1.8361623031737029,-0.17747208422334118,1.3475840488165054,-0.06387290174432887
103,2084.0114054067935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497869796132796,1.2915777890358415,-1.0987968668561734,0.0,-1.114179347032536,-2.3209957981392946,0.0,-0.9859286661942686,3.159280005435053,-0.4743698999994761,2.5522454538244306,-1.4626845250016784,-2.967586577481215,0.0,-0.40932461800830766,4.751387427777925,-2.6274018240297146,2.144359748339818,0.0,0.0,-2.731526775057274,3.409186864168622,3.0307588387502364,-0.9531872521568974,2.5005673217816864,-1.3380626056261407,-2.5677047548705514,0.0,-0.271750958146019,-0.017321791520694838,-0.1364699661443118,-0.1428583200370766,5.774310190785998,-1.8361668517880476,-0.17746315000120197,1.3476049766942768,-0.06387225455429105
104,2084.0114037160715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978702422354029,1.2915773387501284,-1.0987969787131857,0.0,-1.1141792193431002,-2.320995593348834,0.0,-0.9859282209705872,3.159279596742974,-0.474369965183885,2.5522453893133097,-1.4626844358560802,-2.967586552179345,0.0,-0.4093241798926508,4.7513872834329955,-2.627402070241946,2.1443594501635497,0.0,0.0,-2.731526689542904,3.409187694320675,3.0307573844445566,-0.9531875312536858,2.5005671368461764,-1.3380626212536313,-2.5677047689810304,0.0,-0.27175088130015596,-0.01732177653920424,-0.13646993866399126,-0.14285818224256674,5.774314798753422,-1.8361708028803616,-0.17745369160349556,1.3476274344137988,-0.06387157768747269
105,2084.0114019222174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978706778530209,1.291576920701627,-1.0987970989339468,0.0,-1.1141790941374636,-2.320995391735548,0.0,-0.9859277883398568,3.159279218767571,-0.47437003478386114,2.5522453264936633,-1.4626843475282003,-2.9675865345421193,0.0,-0.4093237546777294,4.75138716293149,-2.627402332037957,2.1443591633535504,0.0,0.0,-2.7315266051758758,3.409188546839597,3.0307558842842757,-0.9531878337458484,2.5005669476976466,-1.3380626480860691,-2.567704791833022,0.0,-0.27175080499909443,-0.017321761714383502,-0.13646991739651396,-0.1428580382196942,5.774318439002428,-1.836174186158949,-0.1774437523150651,1.3476513050805055,-0.0638708764323038
106,2084.011400461909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978710070846024,1.2915766218786877,-1.0987971982256477,0.0,-1.1141790002200305,-2.3209952392311894,0.0,-0.9859274629059521,3.1592789496512803,-0.47437009213353776,2.552245279303953,-1.4626842807340235,-2.9675865269923043,0.0,-0.4093234370840784,4.751387090300254,-2.6274025460066532,2.14435895072557,0.0,0.0,-2.731526541473736,3.409189222799568,3.0307546915104036,-0.953188084803157,2.500566798624978,-1.3380626778585791,-2.567704816443354,0.0,-0.27175074666052124,-0.017321750418789545,-0.13646990573553414,-0.14285792259360466,5.774320521741417,-1.836176390355302,-0.17743572509034766,1.3476707753998443,-0.06387031874653497
107,2084.0113989486617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497871325783091,1.2915763497118133,-1.0987973025625581,0.0,-1.1141789107160514,-2.320995092204643,0.0,-0.9859271493788874,3.159278705599402,-0.4743701523856368,2.5522452340304533,-1.4626842166594352,-2.9675865256317566,0.0,-0.4093231347430632,4.751387040262891,-2.627402768738102,2.1443587492669614,0.0,0.0,-2.73152648037106,3.409189908050241,3.0307534800448575,-0.9531883494317023,2.500566648562326,-1.338062716403007,-2.567704847773816,0.0,-0.2717506896912877,-0.017321739425754958,-0.13646989881123983,-0.14285780430733294,5.77432188603437,-1.8361781939535688,-0.1774274617149245,1.34769099350509,-0.06386975384704975
108,2084.0113973894777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978716339333351,1.2915761034244755,-1.0987974114351051,0.0,-1.1141788259802439,-2.3209949510741716,0.0,-0.985926847718841,3.159278485853292,-0.4743702153057859,2.552245190750917,-1.462684155661229,-2.9675865303323876,0.0,-0.4093228484557473,4.751387013401361,-2.6274029992619963,2.144358558784246,0.0,0.0,-2.7315264221711537,3.409190600990567,3.0307522531584032,-0.9531886261554534,2.500566497937379,-1.3380627634482811,-2.5677048856566818,0.0,-0.27175063420027895,-0.017321728752745263,-0.13646989636559928,-0.14285768387030107,5.774322577246884,-1.8361796313933239,-0.1774189943003018,1.3477118708196176,-0.06386918447986734
109,2084.0113959066166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978719099218847,1.2915758981601482,-1.098797516124222,0.0,-1.1141787519448476,-2.3209948258436075,0.0,-0.9859265789370788,3.1592783037930197,-0.4743702758745671,2.552245152509207,-1.4626841021048922,-2.9675865401146013,0.0,-0.4093225982663655,4.751387010000648,-2.6274032194032175,2.144358391980802,0.0,0.0,-2.7315263710398585,3.409191249344219,3.030751103668914,-0.9531888926929893,2.5005663580493747,-1.3380628145823283,-2.567704926634922,0.0,-0.27175058415960657,-0.01732171915749522,-0.13646989797844195,-0.14285757058031978,5.774322638999654,-1.8361806554858304,-0.17741097837380915,1.3477317705467668,-0.06386865435929441
110,2084.011394400415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978721746815786,1.2915757160744488,-1.0987976234588124,0.0,-1.1141786828304385,-2.320994706967913,0.0,-0.9859263224942633,3.1592781434485846,-0.47437033804160783,2.552245116384843,-1.4626840518843143,-2.967586554979575,0.0,-0.4093223648258962,4.7513870275995185,-2.627403443812871,2.144358235478814,0.0,0.0,-2.7315263230746374,3.4091918984854885,3.0307499512386618,-0.953189166366044,2.5005662190032227,-1.3380628724378176,-2.5677049729143024,0.0,-0.2717505358259491,-0.017321709915981896,-0.13646990315512547,-0.14285745666962482,5.774322169759271,-1.836181395108646,-0.1774028675406424,1.3477520290021252,-0.06386812676002267
111,2084.0113943850683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497872177235506,1.2915757144618332,-1.098797624560895,0.0,-1.1141786821827522,-2.3209947058340528,0.0,-0.9859263200347593,3.1592781420410154,-0.4743703386805187,2.5522451160422968,-1.462684051411695,-2.967586555176823,0.0,-0.4093223626419504,4.751387027978212,-2.6274034461061317,2.144358234001476,0.0,0.0,-2.7315263226232656,3.4091919050146884,3.030749939631023,-0.9531891691799033,2.5005662176143293,-1.3380628730819841,-2.567704973429626,0.0,-0.27175053535639304,-0.01732170982643789,-0.1364699032397918,-0.14285745551991805,5.774322160199776,-1.836181399984998,-0.177402785171033,1.3477522358607008,-0.06386812148857662
