Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
72,2084.247087475564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5307880754538512,1.2952997517906655,-1.11305902908455,0.0,-1.1327067492424407,-2.3491243050693096,0.0,-0.9520071902173264,3.1586297778535815,-0.4831138242434798,2.553485761424876,-1.4815383446388057,-2.990956281517845,0.0,-0.3547256390426271,4.747333470462471,-2.631985314954239,2.2049260020470833,0.0,0.0,-2.778846499071485,3.431507399234968,3.0601777137072346,-0.9827693716120053,2.5070924339692104,-1.3604066076894799,-2.5940822850701006,0.0,-0.27523953891956204,-0.018144789725970962,-0.16001531577427447,-0.14077600161503462,-5.63413038966246,3.8549868143639383,-0.6296928014237607,-0.1727899619221671,1.3595584866528752,-0.03642338130009889
73,2084.2409565093844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4805302687486956,1.3203939445866761,-1.1032874047471535,0.0,-1.1052212742999485,-2.331534245086253,0.0,-1.0061677667109126,3.1877034571634293,-0.4745694159834682,2.5614756940267522,-1.4554833779384617,-2.975584005166762,0.0,-0.3831687542186154,4.746833575382827,-2.6178386110354808,2.206888830547514,0.0,0.0,-2.765322155763697,3.3811129974833563,3.0793745428555317,-0.9664498399142539,2.5174139810150273,-1.3313959610011905,-2.5774474944355115,0.0,-0.2746202400132094,-0.017910605140734386,-0.15641157820436927,-0.1411826464039514,-5.858281381932875,4.171779624599439,-0.6767499832074804,-0.014839315768579664,1.1566272357297978,-0.04928086349959654
74,2084.0883445743625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4218297868237417,1.3439987783344292,-1.0870646283758503,0.0,-1.072279275365524,-2.3063580941540165,0.0,-1.0688386577339324,3.21559469596291,-0.4615744321152079,2.567056052369412,-1.4219076771526395,-2.951630884809206,0.0,-0.432258061060654,4.780027286889544,-2.6047440053893984,2.187590498759023,0.0,0.0,-2.7399553542251125,3.3208245039198148,3.0929578412008407,-0.9462082821869509,2.521404374688347,-1.2990586840613632,-2.557648964487801,0.0,-0.2715077243426692,-0.017208646616960633,-0.14764467462988307,-0.14038254161624517,-5.468062190513332,4.889420111343524,-0.9812846808757917,0.15206900605226542,1.0454078893566754,-0.05767847398946362
75,2083.9825627144546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4443898550107865,1.3295844794450644,-1.0886322234444576,0.0,-1.0832439981822393,-2.3156585209459952,0.0,-1.0416241820054326,3.1975838672014256,-0.46339225283105656,2.560293286965872,-1.4310827676484534,-2.957865404623983,0.0,-0.40983212888415865,4.778158877441221,-2.617130410501397,2.1781589063131213,0.0,0.0,-2.735734834467527,3.3454143861326466,3.093543618232118,-0.9540069967737224,2.5111476017784016,-1.3114564239654287,-2.566031391288002,0.0,-0.27276787765187704,-0.017602098242981954,-0.15132142159779116,-0.14120153112948952,-5.650991948991873,4.810960147333795,-0.9585730763616164,0.036252307119248164,1.0578173988484878,-0.05354530207209375
76,2083.973437327867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4764380830052701,1.3165406215606161,-1.0988825150258466,0.0,-1.1064298607278016,-2.325228209948583,0.0,-1.0094469480794084,3.181892496601101,-0.47203424200218397,2.553546000929106,-1.4544407298785955,-2.969106572008718,0.0,-0.38511982744943496,4.758043975738238,-2.6228940340535774,2.1688322617837192,0.0,0.0,-2.745964343886082,3.375415213483257,3.0932017323085836,-0.9611083274247908,2.5050323114000284,-1.3331171273157185,-2.5746482907875845,0.0,-0.2719975301693738,-0.017432379347973866,-0.14946447652865322,-0.14139666176861462,-5.7794089669895214,4.958999968775035,-1.0163997453945994,0.07323886245394971,1.0290682419039432,-0.05198290742565285
77,2083.8178634234046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5069104364618542,1.2990700885317656,-1.1020879328867292,0.0,-1.124747525167399,-2.3351098754850543,0.0,-0.9775134062394507,3.1634276714216316,-0.4749499205706788,2.5508403729763116,-1.4727507278143979,-2.980622722161843,0.0,-0.3578431622262343,4.74270919148182,-2.623880567395735,2.164433352847043,0.0,0.0,-2.757131216561136,3.4073491609407363,3.0796982835685305,-0.9631421297401892,2.5025141610842287,-1.3499622327451462,-2.584252213227187,0.0,-0.27160511886333716,-0.017323717732797995,-0.14723103949178815,-0.14151520424196884,-5.638922217410013,5.183878699288288,-1.1581126227119027,0.1073636514306661,1.01686786790172,-0.05085001064935247
78,2083.815963860329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5075194011035535,1.2986758504837865,-1.102139095848478,0.0,-1.1250879997355903,-2.335273996882707,0.0,-0.9768674410099157,3.163015591327809,-0.4750028301033103,2.5507756463019366,-1.4730921186056374,-2.9808187797383328,0.0,-0.35726108292933884,4.742363833605613,-2.6239047990159063,2.1642731116774203,0.0,0.0,-2.7573018485774328,3.408013999322674,3.0793226583123023,-0.963155705780709,2.502444415739654,-1.350275407479965,-2.5844103400652965,0.0,-0.27159425245989915,-0.01732093892135948,-0.1471708974200563,-0.1415194709675384,-5.636292148274262,5.190485674810421,-1.161989504452139,0.10776232201885308,1.017047635707938,-0.050842675384443405
79,2083.815857241049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5075701699840205,1.2986429970527171,-1.102143355447795,0.0,-1.1251163913280493,-2.335287699932532,0.0,-0.9768135922587019,3.1629812539115396,-0.475007236892929,2.550770253994411,-1.4731205863174046,-2.9808351532701542,0.0,-0.3572125407413721,4.74233507100463,-2.623906836869435,2.1642597188080197,0.0,0.0,-2.7573160560131185,3.4080694040703827,3.0792914480653084,-0.9631568358796444,2.502438600685971,-1.3503015230410647,-2.5844235510421596,0.0,-0.2715933422202248,-0.01732070643017972,-0.1471658734762621,-0.141519825403344,-5.636071856515635,5.191037608398175,-1.162313119582554,0.10779633233499658,1.017061600418601,-0.050842062029343556
80,2083.8152835056117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507768821523659,1.2984937317200855,-1.1021739419068093,0.0,-1.1251963062315802,-2.335314602960087,0.0,-0.9765986523388555,3.1628318117659258,-0.475042537912326,2.5507492093837727,-1.4732050982909393,-2.980865477011486,0.0,-0.3570179533416591,4.742218903106652,-2.6239250679160113,2.1642018814918424,0.0,0.0,-2.757350171579758,3.4083112025555806,3.0790687751501458,-0.9631628407866578,2.502422346322593,-1.3503756693612337,-2.584441565207912,0.0,-0.271592470115437,-0.017320358910492294,-0.1471471186348052,-0.14152182632563018,-5.634579922388162,5.193403225146817,-1.1639921855050674,0.1076739201315422,1.017790535769572,-0.050848334751014704
81,2083.783806210784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352542408117045,1.2745599280768116,-1.1063535535602274,0.0,-1.1333898055343472,-2.336386396150312,0.0,-0.9464710227769776,3.1393612835323905,-0.4804934094517223,2.547873320760746,-1.4819873620881492,-2.98172425484121,0.0,-0.331534192425791,4.730048032654506,-2.6274924444986456,2.1531708490900745,0.0,0.0,-2.759322906060014,3.4454937010389886,3.0358687785609377,-0.9632727867700529,2.499878505899754,-1.3580226252924592,-2.58421027892305,0.0,-0.27172937563398414,-0.017325351998265726,-0.14422326370698296,-0.14195337692304533,-5.326090512702302,5.601636869940341,-1.4905150898216215,0.06201260431362631,1.2104658548277782,-0.053774586044426156
82,2083.7837032420753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535223231247329,1.2745843680089801,-1.1063539610307724,0.0,-1.1333604388477645,-2.336387529373302,0.0,-0.9465049288453696,3.1393932878112056,-0.480498900557199,2.5478841476635563,-1.4819593826519586,-2.981720550297747,0.0,-0.33156018446065977,4.730135813413787,-2.627523855136487,2.1531595127847725,0.0,0.0,-2.7593018506731344,3.445462596317971,3.03592450496508,-0.9632734071464181,2.4998901102542916,-1.3579955557680283,-2.5842126563438597,0.0,-0.2717314200795131,-0.017325856870932358,-0.14422460842150475,-0.14195479737894665,-5.3252083746136645,5.602032975931749,-1.4909328374290158,0.062400480116741056,1.2099458819101756,-0.05379394333687651
83,2083.783046423146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5328740882879728,1.2758574497066586,-1.1062292454051355,0.0,-1.1317950724651251,-2.335641382399084,0.0,-0.9490372863422689,3.1409395220108918,-0.48050103271135935,2.5483496614605676,-1.4804209022313666,-2.9808563714038234,0.0,-0.33468342932978146,4.733489137278294,-2.6279796667362527,2.1529679239814503,0.0,0.0,-2.7583638320512702,3.443026009574873,3.037763577282431,-0.9629637717790702,2.500368196397791,-1.356470668686781,-2.583484161128404,0.0,-0.27177852566167543,-0.01733773430791456,-0.14424640049203805,-0.14201263440957426,-5.29323232730973,5.609850944344051,-1.5071077814113016,0.07114826010640919,1.1938075199245555,-0.05461594785895442
84,2083.7459553268814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5060134162840833,1.2883034482929652,-1.1030271224283485,0.0,-1.1141974280965137,-2.3247013524595292,0.0,-0.9771853111356105,3.155182134538321,-0.4782849386255602,2.55203375204633,-1.4627922211584798,-2.969117040371232,0.0,-0.3720664748706069,4.770768616125735,-2.6303114333208537,2.1525519753000686,0.0,0.0,-2.7442252886417355,3.4149097705195453,3.05457972875629,-0.960337783206377,2.5034361430745706,-1.3387707828790396,-2.5724554010185012,0.0,-0.27227023319459936,-0.017457483688433986,-0.14487808146504833,-0.14257681178330203,-4.982639591972192,5.64851160961444,-1.6739126666852249,0.0960347508028469,1.0801566451200382,-0.06116540449831215
85,2083.7457782652805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5059364243260553,1.2883327231472483,-1.1029938989209132,0.0,-1.1141844785270987,-2.3246725018645504,0.0,-0.9772660112768634,3.1552040715050476,-0.4782536626689588,2.552023121930109,-1.4627675750003621,-2.9690576307725163,0.0,-0.3722814152111178,4.770953880317822,-2.6302883086111835,2.1525153466577898,0.0,0.0,-2.7441821262843527,3.414883104078607,3.0544884294416184,-0.9602931876475392,2.5034009662693353,-1.338766930493649,-2.5724504760412787,0.0,-0.2722742840628614,-0.017458423768240673,-0.14488324000995376,-0.1425789427906083,-4.982434727145779,5.648258564415103,-1.6749482230478363,0.09569190997101185,1.0817578837005923,-0.06121083359621808
86,2083.7251172870474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4992444639666926,1.2909629477953881,-1.1002845133128856,0.0,-1.1128718752996238,-2.3219352466134855,0.0,-0.9841498703280559,3.1570064781332055,-0.47517155583951354,2.550904030373307,-1.4607379721951743,-2.965515854187313,0.0,-0.3897769769682859,4.786164053002018,-2.627711086978739,2.1513705472040012,0.0,0.0,-2.739315389329344,3.412940043530731,3.0447004784277563,-0.9577229625225114,2.5010033561243885,-1.3377953799360736,-2.5712385021474806,0.0,-0.2726790264819007,-0.017540959941922105,-0.14554921587099895,-0.14266221158851466,-5.045627430916589,5.60721726255033,-1.7508793991053488,0.06304400449897066,1.2575770406248385,-0.06429331994275177
87,2083.72462129409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49806667681938,1.2911467414338802,-1.0994349174042368,0.0,-1.1127899886115113,-2.321460663408245,0.0,-0.9852756905002015,3.156977630127422,-0.4743272615197387,2.550434690986234,-1.4604638786565947,-2.9647347488805877,0.0,-0.39206908121594825,4.787700556063176,-2.626940036740452,2.1508531770743375,0.0,0.0,-2.738175068896401,3.4130835600714176,3.042117647831801,-0.9572134352745354,2.500380150800536,-1.337959537495361,-2.5713510265500563,0.0,-0.2727159477314175,-0.017549758305959985,-0.14562374638306097,-0.14260052754858943,-5.0898703553384435,5.604819225631589,-1.7602446941713639,0.07237326204255633,1.302171295746291,-0.06475341354578364
88,2083.7245791852106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4980565725301154,1.2911476116764216,-1.0994278184830715,0.0,-1.1127888713683805,-2.321455466638356,0.0,-0.9852854263510478,3.156976512930938,-0.4743199553332279,2.5504304963860793,-1.460461241191273,-2.964727296372329,0.0,-0.3920902842894922,4.787715918212856,-2.6269339393379476,2.1508486621084173,0.0,0.0,-2.7381634198327895,3.4130876114350133,3.042087523730047,-0.9572099678622412,2.500373450995,-1.3379606941549738,-2.571351058495135,0.0,-0.27271631239413796,-0.017549834855253795,-0.14562454995413504,-0.14259976810635838,-5.090290493213808,5.604797261409918,-1.7603419059678083,0.07246685566389226,1.3026644574636939,-0.06475744697558704
89,2083.7218379023902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958624990617555,1.2913594966639974,-1.097961458555062,0.0,-1.1123734167902786,-2.3204395064882832,0.0,-0.9873029904801093,3.156801181496226,-0.4726841642881852,2.549647254705054,-1.4600739315267768,-2.963676292082151,0.0,-0.3934162306070555,4.789554879538621,-2.625582886686347,2.15025627714482,0.0,0.0,-2.7361235276866642,3.415916703442648,3.03242759320523,-0.9572004740982135,2.4988361056824018,-1.3384096187159997,-2.5716287288722333,0.0,-0.2727718341590004,-0.01755455133428095,-0.14593517374102738,-0.14210316503160442,-5.302348885322002,5.605092863705294,-1.7677501154400563,0.15067657590572908,1.4620716493315433,-0.06480173226539786
90,2083.702784221473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496471791874699,1.2912745528649023,-1.0982082249028295,0.0,-1.1126335207163964,-2.3208340168423756,0.0,-0.986678199519879,3.1567906944829818,-0.4729472641156183,2.5497940605541087,-1.4603742884551063,-2.964136181635021,0.0,-0.392157729981218,4.788575627360001,-2.6256753120773224,2.150498323917656,0.0,0.0,-2.7369605503783045,3.415754397067598,3.0340147441857965,-0.9572406696810075,2.4991664332876886,-1.3385677066459347,-2.571826726433858,0.0,-0.27275272474827494,-0.017550829002042582,-0.1459006377461431,-0.14215566680813005,-5.291666469088744,5.605193819137413,-1.761861380072885,0.1429500254980897,1.4357493895777813,-0.06458372699434914
91,2083.7026786254137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4964879702106795,1.2912781103830722,-1.0982140061578347,0.0,-1.11264776439772,-2.3208500426732783,0.0,-0.986663059921226,3.156796054616637,-0.4729532588604216,2.549800175175386,-1.4603890936411015,-2.9641535063203692,0.0,-0.39214086522058056,4.788580456375065,-2.625677160218806,2.1505084541196986,0.0,0.0,-2.736991608080635,3.415759723099002,3.0340454798289938,-0.9572418980152231,2.4991738899974525,-1.3385771315811252,-2.5718401891904064,0.0,-0.27275303702667264,-0.017550838177158384,-0.1459005600896184,-0.142157847158919,-5.291713734629255,5.605225560864246,-1.7618676624856147,0.14276306363999655,1.4352180908692869,-0.06459116831627054
92,2083.7026547605406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496490623883647,1.2912780702075204,-1.0982150831180129,0.0,-1.1126495192124197,-2.3208521438552223,0.0,-0.9866603471495309,3.156796227384153,-0.4729544357964709,2.5498007825875897,-1.4603908543853634,-2.96415558448601,0.0,-0.3921372828086605,4.7885799196858185,-2.6256778144098627,2.1505097494656464,0.0,0.0,-2.736995327691019,3.415759769023899,3.0340518519995703,-0.9572420877500414,2.4991751429662963,-1.338578174599186,-2.571841484320357,0.0,-0.2727531672960501,-0.017550865078369404,-0.14590069571205652,-0.14215829709191677,-5.291752809636557,5.605221087769626,-1.761858284597034,0.14271443933030872,1.4351068338420703,-0.06459193867012065
93,2083.7026136599184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4964984069464466,1.2912767259315552,-1.098218222518303,0.0,-1.1126534667912282,-2.3208568399683602,0.0,-0.9866520057622432,3.1567952642394324,-0.47295790796959986,2.549802083824365,-1.4603948245297587,-2.964160259316529,0.0,-0.3921255389462839,4.788577794253691,-2.6256797258046656,2.1505133821940547,0.0,0.0,-2.737004085363124,3.4157578379108915,3.034073816947454,-0.9572424636467449,2.4991788570301434,-1.3385796865878639,-2.5718431669990025,0.0,-0.27275362238871803,-0.017550966772936456,-0.145901346699532,-0.14215983041610292,-5.291939580038828,5.605197220459198,-1.7618221374830005,0.14252446650937403,1.4347217331225155,-0.06459330733812386
94,2083.7026060894277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496499139136896,1.2912765706399223,-1.0982184975202847,0.0,-1.1126538456439208,-2.3208572566812973,0.0,-0.9866512190962264,3.156795132807269,-0.47295820743342976,2.5498021730616633,-1.460395211831812,-2.964160688488919,0.0,-0.3921244970782283,4.788577566595933,-2.6256798779716064,2.150513703424915,0.0,0.0,-2.7370048673284675,3.4157577883688073,3.0340754839822326,-0.9572425071264591,2.4991791686346967,-1.3385798545272813,-2.571843313439511,0.0,-0.2727536614450786,-0.01755097521776703,-0.1459014029267481,-0.14215995866555203,-5.291955378283762,5.6051949192182935,-1.7618191481878906,0.14250756269928366,1.4346911716880144,-0.0645934115127379
95,2083.7025953450557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965000622004252,1.291276295962806,-1.0982188307116478,0.0,-1.11265427579798,-2.3208577040901512,0.0,-0.986650192507609,3.156794867541071,-0.47295857287804743,2.549802240686306,-1.4603956464741743,-2.964161147281782,0.0,-0.39212318069975155,4.78857737697827,-2.625680071413058,2.150514087841078,0.0,0.0,-2.737005744513342,3.415757620939591,3.0340776842725696,-0.9572425620858382,2.4991795447993876,-1.3385800003776507,-2.5718433768897517,0.0,-0.2727537137004824,-0.017550987116312592,-0.14590149270920444,-0.14216013285969437,-5.291981146805756,5.605191504045979,-1.761815804906935,0.14248199629131286,1.4346505995062424,-0.064593470860094
96,2083.702580843411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965011944931645,1.2912759213259797,-1.0982192366655719,0.0,-1.112654777691678,-2.3208582028446694,0.0,-0.9866489070661734,3.1567944889470048,-0.4729590185817705,2.5498022913787124,-1.460396149805539,-2.9641616637124737,0.0,-0.3921216052376481,4.788577340460475,-2.6256803156525286,2.1505145489103574,0.0,0.0,-2.7370067707703507,3.4157572949907915,3.0340805355414258,-0.9572426298873637,2.499180002387293,-1.3385801309413998,-2.5718433626420016,0.0,-0.27275377889512403,-0.017551002416641613,-0.14590162152903968,-0.142160359956578,-5.292019901107086,5.605187209008999,-1.7618127006522788,0.14244635029878677,1.4345983371312474,-0.06459348585220906
97,2083.7025695754774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965020135032099,1.2912756430876142,-1.0982195295021444,0.0,-1.1126551362941122,-2.320858549996032,0.0,-0.9866479663972734,3.156794201740327,-0.47295934047008065,2.54980231577039,-1.4603965067244447,-2.964162025702877,0.0,-0.39212050597333037,4.788577468356634,-2.6256804963767024,2.150514877950761,0.0,0.0,-2.7370075114920183,3.4157569881303322,3.034082696388897,-0.9572426791520684,2.4991803350429267,-1.3385802083067744,-2.571843317090439,0.0,-0.27275382526767883,-0.017551013555182102,-0.14590172550690617,-0.14216053124587552,-5.292053095204989,5.6051842590557674,-1.7618112938000294,0.14241820386817325,1.4345591016626633,-0.0645934663462112
98,2083.7025544571197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965030536495638,1.2912752931053708,-1.0982199028594557,0.0,-1.1126555923530017,-2.3208589868874463,0.0,-0.9866467643294576,3.1567938369783555,-0.47295975090108644,2.549802339821424,-1.4603969582885068,-2.9641624848765264,0.0,-0.39211916156126114,4.788577822739861,-2.625680731351698,2.1505152928626114,0.0,0.0,-2.7370084709716336,3.415756524644114,3.034085548008346,-0.9572427435580745,2.499180763742253,-1.3385802949293029,-2.571843234877658,0.0,-0.2727538820227673,-0.01755102745815775,-0.14590186910397393,-0.1421607549993071,-5.29210181229046,5.605180879052505,-1.7618105872917398,0.14238018188709242,1.4345078370427755,-0.06459341140450067
99,2083.702552730185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965031673365266,1.2912752558386265,-1.0982199439744866,0.0,-1.1126556424959373,-2.3208590349488327,0.0,-0.9866466325282599,3.156793798029786,-0.47295979608815947,2.549802342268472,-1.46039700777057,-2.9641625357701007,0.0,-0.3921190197393449,4.788577881454782,-2.6256807576672223,2.150515338040831,0.0,0.0,-2.7370085790284038,3.415756467225054,3.0340858699242093,-0.9572427509251472,2.499180811569105,-1.3385803036597956,-2.571843224479658,0.0,-0.2727538879320603,-0.017551028932827086,-0.1459018859238988,-0.14216077993300874,-5.292107853820418,5.605180559301553,-1.7618106244742808,0.14237583341335763,1.4345021047092716,-0.06459340264671659
100,2083.702543874083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965037292765344,1.2912750777235813,-1.0982201492490908,0.0,-1.1126558918611913,-2.3208592757072717,0.0,-0.9866459800652639,3.1567936121960254,-0.472960021594136,2.549802355108133,-1.4603972533784089,-2.9641627925289855,0.0,-0.39211834102675436,4.78857826551359,-2.6256808911648997,2.150515560871029,0.0,0.0,-2.737009131357405,3.4157561546006345,3.0340875061442736,-0.9572427895013583,2.49918105362841,-1.3385803442968702,-2.5718431693746924,0.0,-0.27275391556713785,-0.01755103595858575,-0.1459019742334821,-0.142160904861764,-5.292141242039379,5.6051792474889055,-1.761811350159781,0.1423535822624298,1.4344732236818354,-0.06459334742201411
101,2083.702537975527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965040919598092,1.291274966888838,-1.0982202832491577,0.0,-1.1126560535978332,-2.320859433600091,0.0,-0.9866455586991341,3.156793497117704,-0.47296016872016894,2.549802364469241,-1.4603974125310006,-2.964162962019201,0.0,-0.3921179157359799,4.78857857119882,-2.625680979695113,2.150515704446322,0.0,0.0,-2.7370095001274493,3.4157559365111867,3.034088588296106,-0.9572428160666449,2.499181213765448,-1.3385803692362204,-2.5718431325977735,0.0,-0.2727539323649366,-0.017551040312538475,-0.14590203440520522,-0.1421609862636908,-5.2921650405551,5.605178580410879,-1.7618121540596072,0.14233882525173266,1.434454274990148,-0.06459330478288677
102,2083.7025373812216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49650412751731,1.291274956417337,-1.0982202965430736,0.0,-1.1126560695096193,-2.3208594493366745,0.0,-0.9866455173837878,3.1567934863224787,-0.47296018330698036,2.549802365523147,-1.4603974281845296,-2.964162979013093,0.0,-0.3921178751730718,4.7885786066022,-2.625680988617715,2.1505157184955936,0.0,0.0,-2.737009537481141,3.415755913713964,3.0340886966922516,-0.9572428188555662,2.49918122985266,-1.338580371573081,-2.5718431289422212,0.0,-0.2727539339102587,-0.017551040721402678,-0.14590204060340928,-0.1421609942956897,-5.292167590101769,5.605178532735795,-1.7618122645498415,0.1423373467677504,1.434452390719755,-0.06459329996555187
103,2083.7025373582283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965041288606145,1.2912749560357926,-1.0982202970512207,0.0,-1.112656070112064,-2.320859449940712,0.0,-0.9866455158232358,3.1567934859325884,-0.47296018386414784,2.549802365568649,-1.460397428777299,-2.964162979668962,0.0,-0.39211787368034934,4.788578608137046,-2.62568098896418,2.150515719025019,0.0,0.0,-2.73700953893622,3.415755912805295,3.0340887008651634,-0.9572428189685034,2.499181230474654,-1.3385803716578064,-2.5718431288039256,0.0,-0.2727539339648573,-0.01755104073617175,-0.14590204084843167,-0.14216099460030548,-5.292167694378474,5.6051785315977956,-1.7618122698796592,0.14233728993465225,1.4344523186602351,-0.064593299760912
104,2083.702537320255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965041310332585,1.2912749554396659,-1.0982202978823759,0.0,-1.1126560710875948,-2.3208594509323555,0.0,-0.9866455133000892,3.156793485329526,-0.4729601847747612,2.549802365651726,-1.4603974297375937,-2.9641629807510705,0.0,-0.39211787132676656,4.78857861092668,-2.6256809895397772,2.1505157198784994,0.0,0.0,-2.7370095413573674,3.4157559112676825,3.03408870772652,-0.9572428191641544,2.499181231502527,-1.3385803717898834,-2.5718431285818557,0.0,-0.27275393404717013,-0.017551040758978825,-0.14590204126160147,-0.14216099509384472,-5.2921678754883485,5.6051785308079545,-1.7618122803077871,0.1423371967305863,1.4344522008901324,-0.06459329939518167
105,2083.7018239656268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499456023720267,1.290490998501269,-1.09936148512872,0.0,-1.113982052171068,-2.322225425091896,0.0,-0.9832189402625165,3.156009093665208,-0.4742093896187072,2.5499280211868873,-1.4617035123827968,-2.965660346519343,0.0,-0.3889994006606486,4.792770171487504,-2.626483478292972,2.151670537275188,0.0,0.0,-2.7403858290420153,3.413585454866615,3.0435454322678868,-0.957527010640931,2.5006054191185707,-1.3387542579597305,-2.5715456183339036,0.0,-0.2728578146084867,-0.017580588290039185,-0.1464853290213921,-0.1428314590927795,-5.554505829748174,5.6054938050077165,-1.7783556875606326,0.01431499931045041,1.2730321065558194,-0.06405143606702374
106,2083.7010517925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4994986341873275,1.2904732423091587,-1.09937185091016,0.0,-1.1140038188885188,-2.3222430258869795,0.0,-0.9831691944034405,3.1559880473583495,-0.4742208227491364,2.5499190486534764,-1.4617278346172482,-2.9656819591927657,0.0,-0.3889495975715694,4.792762005506241,-2.62648694074138,2.1516795693432784,0.0,0.0,-2.7404209358896385,3.4136031051411426,3.0435615380112684,-0.9575325556324762,2.5006210782749823,-1.3387659302150423,-2.5715420302350416,0.0,-0.2728582531996117,-0.017580689345792863,-0.1464888805954021,-0.14283505165252508,-5.5563092575333775,5.60543619883725,-1.7783804654709587,0.013389486747863206,1.272448368536537,-0.06404228101150451
107,2083.7002712275616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4995751172847054,1.2904413887500734,-1.0993904620114565,0.0,-1.1140428836361629,-2.3222745943944747,0.0,-0.98307987959509,3.1559502855264627,-0.4742413697970956,2.549902942584929,-1.4617714648641449,-2.9657207239541745,0.0,-0.3888603731827442,4.792747933097122,-2.6264932149101634,2.1516957920395274,0.0,0.0,-2.7404839923492164,3.413634422950815,3.043591221762954,-0.9575424803645586,2.5006492852930586,-1.3387867903976176,-2.571535581167954,0.0,-0.27285904717624593,-0.017580873125061576,-0.1464952927685836,-0.14284155590412462,-5.55956356639819,5.605333544483509,-1.7784276524138378,0.011719298638888657,1.2713892622225904,-0.06402593364053509
108,2083.7002712023545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4995751168639886,1.2904413896058349,-1.099390462315049,0.0,-1.1140428829145965,-2.322274595269652,0.0,-0.9830798795674577,3.1559502864174127,-0.4742413706444738,2.549902942756338,-1.4617714638779145,-2.965720723979642,0.0,-0.3888603705294065,4.7927479361645045,-2.626493215916705,2.1516957914851886,0.0,0.0,-2.7404839936459098,3.413634416441258,3.043591237160422,-0.9575424797919622,2.50064928784625,-1.3387867888130083,-2.571535579979348,0.0,-0.272859047069469,-0.017580873127116474,-0.1464952931446262,-0.14284155639607707,-5.559563879454782,5.605333569488068,-1.7784276588235444,0.011719244801646045,1.2713890573087803,-0.0640259331199707
