Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_c,g_walk_grad,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
32,2106.776694327614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1844538775641476,1.6490606895386422,-0.8400942920093338,0.0,-1.334893743224415,-2.8180225972965394,0.0,-1.3729200501500938,3.5217762774465924,-0.2883333751223769,2.623628385176543,-1.6658329504716853,-3.2991247695906374,0.0,-0.46238706973640453,4.7943061566744385,-2.385286961174275,2.1726921283185954,0.0,0.0,-2.982304489804792,3.2005044066339337,3.5020084153422135,-1.0256843400957374,2.591495087383866,-1.6693826887105796,-3.132884500701313,0.0,-0.25756422478181673,-0.013645719795898317,-0.24899033818179375,-0.11223440024818329,0.3683343270578471,-0.9917260276486675,1.9132964551198774,0.24746602730732647,-3.88391435087343,-0.19939155160851443,4.1665158870643255,3.605112742444721,0.7831903380708216
33,2103.24456088461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4775216132229025,1.2259607563242798,-1.0625556711371047,0.0,-0.9354203287398446,-1.9461075703594055,0.0,-0.9068779451378683,3.073695279155863,-0.4288813348751831,2.4568543129476863,-1.3527853971433508,-2.8851808969895623,0.0,-0.35924848793423225,4.543884507005629,-2.7381815158433005,2.215930131290438,0.0,0.0,-2.232076583541823,3.428943869596678,3.254286151343089,-1.074235507844389,2.4831025423954807,-1.2092040629100254,-2.1449052313720562,0.0,-0.2514565877280502,-0.013754861462796406,-0.22940215649168216,-0.11432825101551854,0.30015287967224846,-0.5585612966500872,1.5392579556451644,0.12167580408652118,-3.2281517680999947,0.019294918055967586,2.366260648927641,2.2052432350376243,0.6390939204466493
34,2096.001530246365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5382597428107354,1.3744480197967388,-1.1440331328498972,0.0,-1.1323012768802625,-2.2035142670296883,0.0,-0.8949248932837361,3.2065225299646034,-0.4919872041601244,2.5496695843741644,-1.5158584547181073,-3.035493104343468,0.0,-0.34791081951068903,4.718102765762519,-2.72691582535092,2.266573935878802,0.0,0.0,-2.4871155852705042,3.509405810477587,3.297200308624168,-1.1035280466221797,2.570983169017686,-1.4175362225257333,-2.453411704305388,0.0,-0.26047203117343043,-0.01489032936889539,-0.21940593236341513,-0.10983967770880768,0.18832247498847607,-0.5225184462100545,1.7935254588293645,-0.06223195288332484,-3.0367278819447727,0.12721789532506425,3.17416785255345,3.7104585841277347,0.32742587559460035
35,2093.0610521961635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094533917364455,1.3646621676711164,-1.131965762952619,0.0,-1.288225591075022,-2.527825415893882,0.0,-0.8694545325781831,3.18323466004497,-0.47794508421385445,2.6128184183709466,-1.6127666664391833,-3.136172924221046,0.0,-0.3461386831625436,4.697155064585482,-2.626765290373476,2.2088148976695074,0.0,0.0,-2.9361854904872153,3.5404014009366573,3.0700611915734393,-1.0003262773664359,2.568542181290229,-1.5618907366371504,-2.85053570590921,0.0,-0.2619534538391134,-0.015397739339463992,-0.21766346446437831,-0.10866435762564397,-0.029521341308442195,-0.6959227252666609,2.0227136057953525,-0.2169770767845357,-2.1760808093958484,0.1342108649908471,3.1499159333640403,4.567176925243151,0.1938800220743908
36,2091.81082401227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6480315726561465,1.348590619845693,-1.1341687883410958,0.0,-1.327445453352949,-2.599028797498422,0.0,-0.8333151457151337,3.1624247725752817,-0.476678435516904,2.6141952921100855,-1.645682021921465,-3.1756187125463318,0.0,-0.3241990210428506,4.692869595477672,-2.598632767094598,2.182455847764173,0.0,0.0,-3.0404962499764094,3.570450175785022,3.006796141139144,-0.9876569420163165,2.5547110092457337,-1.595329047532032,-2.9328194643829204,0.0,-0.26422456906736635,-0.01591985239758973,-0.21925551035391125,-0.1086065241642798,-0.1315270524335988,-0.7440464583660843,2.1185731510006396,-0.28208879139625637,-1.717538526734033,0.17072520050515416,2.988121816992113,4.829070050793314,0.10175322227870894
37,2090.088160239457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718755819659077,1.2799222972998443,-1.135885278129116,0.0,-1.358634920314683,-2.6854588385597586,0.0,-0.7558495225063869,3.095888242341097,-0.4797759892522827,2.592678884051174,-1.6689368682640984,-3.214927596424837,0.0,-0.28037759955505936,4.651134124016924,-2.572355484909621,2.121842521636906,0.0,0.0,-3.1929135663467227,3.6284272740964028,2.860714231677204,-0.9730233004736045,2.498025262719415,-1.6108713780594817,-3.013656566409311,0.0,-0.26838874364092685,-0.017117309764757074,-0.22615160598897338,-0.11057994762154426,-0.3630223955147345,-0.8357730539232698,2.261248139894859,-0.39575532242359535,-0.5989090856593859,0.25297531535354323,2.253201288472936,4.897039939070386,-0.05769149441408698
38,2088.666235176148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7189783535950065,1.2289161230862147,-1.1333562704755764,0.0,-1.3091511520457793,-2.640616940954032,0.0,-0.7596886071815567,3.0594784346417625,-0.47477932681437807,2.5660309568355615,-1.6272177187155628,-3.186062563358683,0.0,-0.25274921109423826,4.565634948844425,-2.5279948112678188,2.076205224966974,0.0,0.0,-3.1657798718502304,3.622464976850478,2.7917251404063905,-0.9731406954034196,2.451353077978918,-1.551847560293641,-2.9395934644853785,0.0,-0.2639936800511396,-0.016333506461549234,-0.23874273798971965,-0.11231921465292813,-0.48530335931797886,-0.9672396403097511,2.3110288555977263,-0.36501304651327915,-0.02203295437135755,0.2503657657147489,1.714839950071643,4.526534310200794,-0.03719550910678665
39,2086.7278576238123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6649239979069024,1.2243648359664798,-1.1128812566612873,0.0,-1.210169437259859,-2.495834315371604,0.0,-0.8015669978035347,3.0872295736706667,-0.4857183173175482,2.5222795310756925,-1.5453102046346638,-3.1100638236482037,0.0,-0.2777511013612404,4.539730656503592,-2.597382119955675,2.1065966556574023,0.0,0.0,-2.942147602210768,3.59982791929427,2.883043144108436,-0.9953617063888242,2.4525424244422442,-1.4546478573900175,-2.7846494740228303,0.0,-0.26049245773030694,-0.0156658660107441,-0.24091784816631523,-0.1139618798911351,-0.5732130753612359,-0.8661686137025287,2.189540205889849,-0.2909245141791107,-0.08363804707190353,0.2963691975393778,1.2915116207197823,3.9034130133346188,-0.03710137963428815
40,2085.995848709693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.573173409826798,1.2708725571236954,-1.1190455144928952,0.0,-1.129278167364734,-2.3457548772339756,0.0,-0.8998963271356545,3.1431984889435256,-0.4915655749694128,2.5219547270119755,-1.4787006154606068,-3.016472202780121,0.0,-0.3342694528301144,4.541174813109356,-2.6346738700013996,2.120239429658723,0.0,0.0,-2.7486685099196113,3.542915824777805,2.9586768003080595,-0.9964593194909694,2.477992408842405,-1.37588868294934,-2.615859314213645,0.0,-0.2664772569221843,-0.016471453758011,-0.25166522311326933,-0.11714055907948699,-0.8521168339921025,-0.9155054777041658,2.2432202999055244,-0.22779683036290155,0.05104947434046986,0.36030864086238557,0.7751374650390717,3.3986456345777833,-0.09031078040537566
41,2085.6768981473456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513720342063594,1.2904595913778483,-1.0938822673221498,0.0,-1.10773272896006,-2.333951603357609,0.0,-0.9611988746955156,3.1579218142377314,-0.46999677272747464,2.5415528052908885,-1.4560678358577472,-2.9916733704256266,0.0,-0.3927774052702008,4.576676825968624,-2.645836476475761,2.128214911444499,0.0,0.0,-2.698191875717553,3.5007358763928083,2.985992066312557,-0.9780587687574569,2.5000180372235308,-1.3528954504514903,-2.615834459721732,0.0,-0.26979323221925056,-0.017029737538608158,-0.2561054203402678,-0.11942039512841163,-1.164269542877008,-0.9250055379377575,2.2868622717592366,-0.25672705390531775,0.290869658032803,0.4013959885243292,0.3089623233326917,3.0010642741105666,-0.1321403922701954
42,2084.9581788055884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4102387124067286,1.3102545713681828,-1.056589609522372,0.0,-1.0554404079857922,-2.2990252172979715,0.0,-1.0664342499117612,3.170627495950827,-0.43625628656598303,2.5707322121402307,-1.4036972652724722,-2.9297261412785747,0.0,-0.513096985550818,4.654898017148812,-2.650377543610013,2.1365829301033985,0.0,0.0,-2.6359122927932654,3.411142796871938,3.021855515634104,-0.943092799525925,2.5376355633235352,-1.2940094044241781,-2.5914917358135483,0.0,-0.27489240029374595,-0.017903926969588573,-0.2605524776461282,-0.12362987702147493,-1.8917424294587528,-0.9209095528212942,2.3658323135893142,-0.36126481780347375,0.7088152073188829,0.48336154817048155,-0.9095977827378312,2.1738648897587414,-0.20228780124946094
43,2084.9541028514977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.410455319673639,1.3103239487010396,-1.0568072870872638,0.0,-1.055541091836752,-2.2991825428834454,0.0,-1.0662309292938028,3.1706821858607297,-0.43640668921708725,2.5707269150094962,-1.4037854547281943,-2.92983923913815,0.0,-0.5130148955888547,4.654915539947301,-2.650303590416533,2.136596772865178,0.0,0.0,-2.636290703173589,3.4112526627686592,3.021723210887577,-0.9432041101581609,2.5375726915238075,-1.2941449582992413,-2.5916250082131067,0.0,-0.27487951747665973,-0.017902450183058295,-0.2605244036958792,-0.12362161583580923,-1.8916404700163212,-0.9209002446283557,2.36574953471692,-0.3613513577988185,0.7071245061572099,0.48299172184389194,-0.9073789933461837,2.1765058394160874,-0.20200558659752493
44,2084.0190795323024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4312316041100202,1.3503523967835587,-1.1086043030722217,0.0,-1.0655769872568994,-2.334819656661828,0.0,-1.0498812345328918,3.2061534500409423,-0.4691423498413967,2.5670556038668906,-1.413639718487221,-2.949233054503619,0.0,-0.5458335669022093,4.706337773155868,-2.61630140201766,2.1411419779271292,0.0,0.0,-2.742284864606802,3.4016260009920023,2.99712637139429,-0.9652950663259369,2.520618247425286,-1.3126612814497571,-2.618152050672263,0.0,-0.27442270930768164,-0.01810725212205271,-0.25443193554537763,-0.1237938896796514,-2.467202773398716,-0.9103502246325279,2.385743946933578,-0.45660346352374476,0.2909028489437435,0.389282033009016,-1.0183888970207016,2.7456805040509944,-0.1407655758487
45,2083.149239405431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4342081675026308,1.3786259243402166,-1.1276491131894266,0.0,-1.0716007863164887,-2.348644453628693,0.0,-1.0550739330224501,3.234645553543123,-0.4780653447968242,2.5504422424539817,-1.4197801835840227,-2.9650229275693456,0.0,-0.5704560611958175,4.7514798196448975,-2.5833848714491423,2.129433305823804,0.0,0.0,-2.8066906579735216,3.3744636901746436,3.003405703936834,-0.9804739280440952,2.4972253605812944,-1.3151699641557426,-2.6131969655642915,0.0,-0.27543297252095844,-0.018350501137477795,-0.25366132458979634,-0.12598255262582306,-3.3969062972696786,-0.8975174183509741,2.4129322279122802,-0.5434015753860859,-0.08137011970082719,0.2810782939395664,-1.2845497340128107,3.0698805080086484,-0.07903560457196776
46,2082.7146456141154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4350106675399896,1.3764890829501997,-1.1288517965371188,0.0,-1.069549981799065,-2.331439411923545,0.0,-1.0593697195214227,3.2379647338773085,-0.481565442790673,2.540660198809005,-1.41665074020005,-2.9571758969496273,0.0,-0.5692203917154199,4.746917924985618,-2.5890781671450336,2.1148274354554166,0.0,0.0,-2.7988153508631277,3.366740186408798,2.9947320458809914,-0.9802169510928417,2.482267965489523,-1.3088819060198813,-2.593157059666513,0.0,-0.27644273578504636,-0.018495358715380862,-0.2575946904521656,-0.12865903415451427,-4.073932652575888,-0.910053226968936,2.4505181962327347,-0.5813478043349615,-0.12177513780954874,0.22584321583450928,-1.5004462666795273,3.1121270609665426,-0.07148762885249256
47,2082.581930966357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4276000441737413,1.3573684568976505,-1.1085222149041274,0.0,-1.0684855903822994,-2.30688521129692,0.0,-1.0711499707869867,3.2221641941150567,-0.46780828924955126,2.5354192294548232,-1.4142975628226802,-2.9462867516662774,0.0,-0.5629329436394913,4.733963016864302,-2.5880351413937057,2.1015324127554904,0.0,0.0,-2.762558532284313,3.351266087996148,2.9913998384084386,-0.9627359029624881,2.479131462688864,-1.3009081794522044,-2.567224241115945,0.0,-0.2764806601233776,-0.018321979433775407,-0.26409958935698596,-0.13231026192569725,-4.895517005664178,-0.9324760311518134,2.5082470225697184,-0.6303772823203397,-0.14222254504496665,0.17542472351219704,-1.8251468549253123,2.845688807238815,-0.06555453760630553
48,2082.189229205092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446965554794167,1.306511338756939,-1.0793226413061965,0.0,-1.0796741902851694,-2.29422791917183,0.0,-1.0466803543190977,3.174199549684788,-0.4512077973483802,2.5323763028428368,-1.4234584072723981,-2.9446268592560956,0.0,-0.5005362020215517,4.683638559931163,-2.6055953591230243,2.096833553526374,0.0,0.0,-2.7100434344445024,3.371815401176862,2.9898362249744346,-0.952510422457419,2.484742033214983,-1.307317879241994,-2.549105065493615,0.0,-0.2743964174125892,-0.017761738063623786,-0.2691839255107972,-0.13411449086542507,-5.090093325731175,-0.9288662990778028,2.512775358361133,-0.6130858377393481,-0.094799260992634,0.1611649219039733,-1.6616469363711668,2.4374833194152385,-0.07239974756822944
49,2082.126902846539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4626706217698855,1.2749497433880512,-1.0705062051718641,0.0,-1.0837182738286606,-2.2836205440054056,0.0,-1.0239730012500696,3.1413992857778337,-0.4478754196354193,2.534539329051941,-1.4254281917619727,-2.93650536609823,0.0,-0.45680734778582555,4.644563433657369,-2.6183364146046126,2.0964664012111833,0.0,0.0,-2.6724827293724376,3.382315598952243,2.992579718553187,-0.9481734557134707,2.493777809309513,-1.3083743734290787,-2.5298674295784203,0.0,-0.2731903456358908,-0.01753621315797677,-0.27409666689702733,-0.13639684601574523,-5.420018524443325,-0.9441259204815601,2.5381008784872714,-0.6093892872830056,-0.13527604012540487,0.1320471640267833,-1.5025909973834184,2.021868468334851,-0.0718353966749952
50,2082.0909306933013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4835753034040444,1.2590455027390568,-1.0732129285936824,0.0,-1.0920912421251743,-2.2900593290061138,0.0,-0.9950810124014465,3.123666749262954,-0.4529111615978694,2.5389125849649568,-1.4328172780501864,-2.9405328050611423,0.0,-0.42419810346181674,4.623739097206685,-2.6281787506427405,2.102257892871813,0.0,0.0,-2.6657730479413875,3.399448635721203,2.99760084784548,-0.952959628260809,2.501134397070071,-1.315680963386205,-2.5323925702587795,0.0,-0.27241704246429854,-0.017496269112550714,-0.2759003500902032,-0.13747964222554634,-5.481015606648046,-0.9522739042309837,2.548219715012146,-0.6004604965400563,-0.251400364965438,0.10982883816737933,-1.1800077802066304,1.799523484637879,-0.06996895696363019
51,2082.015304955199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499880805159067,1.253980709647322,-1.07868070389194,0.0,-1.1003936889409893,-2.3036453002778465,0.0,-0.9715061236937103,3.1163747689945773,-0.4589312688672977,2.5436917451702046,-1.441242713610747,-2.9486572744303445,0.0,-0.4047621535152225,4.624931138908709,-2.6364030904780553,2.110044722551716,0.0,0.0,-2.6770022569819876,3.410449172063721,3.0116458638405548,-0.9595764377541611,2.5070433543513704,-1.3241892186050563,-2.5447053127766486,0.0,-0.2720964874469477,-0.017562403155026537,-0.2764457475873868,-0.13878334242965285,-5.583029737845284,-0.9499206427550135,2.5573849912684583,-0.6071309169244861,-0.4406208784460234,0.08074112807541088,-0.8796095703207989,1.579221398397523,-0.06198813490521307
52,2082.0131688065367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000065806749026,1.2541259588360163,-1.078854203757702,0.0,-1.1004580304770724,-2.3038754547642073,0.0,-0.9713207091984266,3.1164935393818665,-0.4590687647572762,2.5437925737625475,-1.4413245042751355,-2.948778352581061,0.0,-0.40477244678199936,4.62523268276888,-2.6365079333390584,2.110175092548252,0.0,0.0,-2.677363120162788,3.41051410487479,3.011961313159703,-0.9596716411974782,2.5071452893263837,-1.3242784682358602,-2.5449580710045057,0.0,-0.2721013944682919,-0.01756520543686076,-0.27642622000365713,-0.1387994287526375,-5.583030698503074,-0.9498865381693465,2.557580466221535,-0.6073219002379083,-0.44349451511094884,0.08052624072796505,-0.8758623505618148,1.5759566450902978,-0.06196933910528781
53,2081.99858896296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5005403252300886,1.2550807440539336,-1.0796501960172795,0.0,-1.1009066257670115,-2.3051738693675174,0.0,-0.9706345750028377,3.11737640469487,-0.459683509943405,2.5441258144887375,-1.4418566763753375,-2.9496223068787404,0.0,-0.40508223745892913,4.627160367118672,-2.6368634349778057,2.1107003193972913,0.0,0.0,-2.679455569290183,3.4107369257351223,3.013649310205898,-0.9601459159909939,2.507447159876782,-1.3247864981966966,-2.5463558247065756,0.0,-0.27216031043059435,-0.017583648553795475,-0.2763005715922899,-0.13889395433266294,-5.58494035808219,-0.9493378398836032,2.5586478879341312,-0.6086812188926728,-0.457694228467986,0.07934708239036366,-0.8596464980252142,1.5611876599416623,-0.06196308966750068
54,2081.995616593969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5085564380427152,1.3271051985518685,-1.1262095563274812,0.0,-1.117036259469018,-2.3757722207541434,0.0,-0.9574768864263139,3.1842984850628153,-0.4935646129925622,2.5683555407447525,-1.463122352988982,-2.988973034223264,0.0,-0.460068861495425,4.750604523653053,-2.6499163501301566,2.1455977422577464,0.0,0.0,-2.796689216179761,3.414263257008801,3.113395371820662,-0.9783717629520705,2.529768641479995,-1.346806510119586,-2.6308128668759365,0.0,-0.2765988759505389,-0.01883418694953738,-0.2658868005793568,-0.14269903536432652,-5.2969241870061685,-0.9186478110404833,2.6150099098129687,-0.6759583376156847,-1.0668177477584502,0.08929838514163785,-0.24354158036660079,0.7011565206120478,-0.09489356306789616
55,2081.952504045763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5095061700944534,1.3182451782526112,-1.1183925596645048,0.0,-1.118452546809538,-2.369031348461728,0.0,-0.9588828213019758,3.176870135369217,-0.48774547298103826,2.5622673106331844,-1.463738119904469,-2.9882723825650443,0.0,-0.45046767942457544,4.737304798425844,-2.6479849046559956,2.1389340842692195,0.0,0.0,-2.7854611307386055,3.415041314376518,3.1028749464788286,-0.9764212929788443,2.5234212807590315,-1.3465857832557928,-2.6216560260491946,0.0,-0.2762901402421286,-0.018688910809444195,-0.26676777955431386,-0.1425290873085077,-5.371914307599358,-0.9145703988514178,2.6060478926473793,-0.6696972511749214,-1.0172170660070579,0.07995073441201236,-0.3105190822085602,0.8263460302689041,-0.08769961057989663
56,2081.949311439728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5095067185576618,1.3179716253334643,-1.1181166572458172,0.0,-1.1184959032658437,-2.3687587240409096,0.0,-0.9590002375807496,3.176647004295744,-0.4875338017815374,2.562052923290488,-1.4637572287747982,-2.9882301003052665,0.0,-0.45026567491881353,4.737024331958883,-2.647897260029855,2.138723054917408,0.0,0.0,-2.7851021713197213,3.4149826689418648,3.1026455234200325,-0.9763441205570785,2.5232011803132086,-1.3465711520926131,-2.6213128896550644,0.0,-0.27628489411402973,-0.018684373422900805,-0.26676875639900466,-0.1425373022806466,-5.375606851365792,-0.9142434634281945,2.605857361342757,-0.6697034388489035,-1.0167645377404921,0.07949947662371447,-0.3133105642853244,0.8291567870999502,-0.0874139200699334
57,2081.7287810916814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4956915296379452,1.2939646131337714,-1.085902491485662,0.0,-1.1167338276931535,-2.3376411004153734,0.0,-0.98291632887258,3.1555377544646435,-0.46178496020627874,2.5432299245841277,-1.4597735594695953,-2.9782740616366516,0.0,-0.4417588272509964,4.707757433045771,-2.6331610637852068,2.1212833749456492,0.0,0.0,-2.7379840210615995,3.4021229130419774,3.0869757613081084,-0.9632081569641997,2.5073298640762176,-1.3405915224495861,-2.5838637001950246,0.0,-0.27609864878274004,-0.018308692541303205,-0.26632411510722703,-0.1421244797841318,-5.556729771281893,-0.8791254658214851,2.5717817781875425,-0.6527165211585225,-0.9426531240767955,0.07860192200091504,-0.8019346344949747,1.0914699053229038,-0.06861692941803846
58,2081.72869214815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4956987422809205,1.2939763664751047,-1.085917059052132,0.0,-1.1167359162192938,-2.3376522245240263,0.0,-0.9829080022116082,3.1555494409608347,-0.46179635565761395,2.5432345382094828,-1.4597766165698145,-2.978279319228202,0.0,-0.4417600066476074,4.70776611083098,-2.6331666833504404,2.1212870467405365,0.0,0.0,-2.738001607086848,3.4021303422997904,3.086979545665501,-0.963214800253614,2.5073322111438667,-1.340594169019067,-2.583876242939334,0.0,-0.2760990727798599,-0.018308874983771137,-0.2663231630150819,-0.14212479690961116,-5.55663512575254,-0.8791363392149376,2.571797233141885,-0.65271725287114,-0.9427003500832936,0.07860002538160953,-0.8017586716720284,1.0914366104940683,-0.06862459306477227
59,2081.728665771113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4957005568170711,1.2939794025334201,-1.085920424442627,0.0,-1.116736964479325,-2.3376550589293195,0.0,-0.9829061479608794,3.155552481125378,-0.46179897037751866,2.5432354793632532,-1.4597778998666355,-2.9782809206443006,0.0,-0.4417596776064122,4.7077671726681025,-2.633167674088383,2.121287588075354,0.0,0.0,-2.738005595685684,3.40213266802818,3.0869793143483344,-0.9632162701998142,2.5073324676648046,-1.3405953867850071,-2.5838794770211533,0.0,-0.27609924702133287,-0.018308929587884618,-0.2663228410573109,-0.14212491564756147,-5.55660821472919,-0.8791387818344524,2.571801497831233,-0.6527158183287581,-0.942713385754125,0.07859906053329677,-0.8017171996989478,1.0914411385054048,-0.06862670666716365
60,2081.728647376436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4957016571669828,1.2939811445759566,-1.0859223594381986,0.0,-1.1167376639906827,-2.3376566737985947,0.0,-0.9829051131011038,3.1555542414776494,-0.46180047065054214,2.5432360360210273,-1.4597787224567682,-2.9782818054775113,0.0,-0.44175928062868275,4.707767300866084,-2.6331681792658066,2.1212878765452596,0.0,0.0,-2.7380077667617444,3.4021342683760496,3.086978578731555,-0.9632170675004399,2.5073325623031133,-1.3405961843357403,-2.5838813723049854,0.0,-0.2760993721101399,-0.018308964809965873,-0.26632257739589626,-0.14212501594967455,-5.556589900308148,-0.8791399747527436,2.571804285500193,-0.6527142324219027,-0.9427222788374006,0.07859814514909891,-0.8016921289945302,1.0914484962478013,-0.06862810028036453
61,2081.7286275013735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4957026638869662,1.2939827125756909,-1.0859241283798533,0.0,-1.11673831034165,-2.337658089861652,0.0,-0.9829042178484928,3.155555837138093,-0.46180184170239164,2.543236566783527,-1.4597794826590718,-2.9782825442862118,0.0,-0.4417588085885562,4.707766992974497,-2.6331685846281307,2.121288153425731,0.0,0.0,-2.7380096044490134,3.4021358996143003,3.0869774040536386,-0.9632177496251328,2.507332625440196,-1.3405969145693029,-2.5838830554907233,0.0,-0.2760995047608718,-0.018308999842276494,-0.2663222586174244,-0.1421251402701652,-5.556570556453317,-0.8791408915249572,2.571807190431236,-0.6527120818739184,-0.9427317739944295,0.07859693372079175,-0.8016679274670875,1.0914589939747623,-0.06862952460911718
62,2081.7286140874226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4957032248901798,1.2939836221140268,-1.0859251686621212,0.0,-1.116738662486199,-2.337658865225871,0.0,-0.9829037410454231,3.155556765358496,-0.4618026465836888,2.543236892565584,-1.459779904646295,-2.9782829152917847,0.0,-0.4417584960493041,4.707766569816153,-2.633168789767289,2.121288333792781,0.0,0.0,-2.7380105769156824,3.402136913929116,3.0869764464829106,-0.9632181177111888,2.5073326574374453,-1.340597311464375,-2.5838839866406906,0.0,-0.2760995915489464,-0.0183090218492897,-0.26632202584505427,-0.1421252331195166,-5.5565577453358515,-0.8791413312397551,2.571809110610497,-0.6527103979093797,-0.942738101040887,0.07859598701631154,-0.8016530406949988,1.0914671231598043,-0.06863043563168919
63,2081.728612903037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4957032649414848,1.2939836930514337,-1.0859252502193681,0.0,-1.1167386867192253,-2.337658920935964,0.0,-0.9829037085227065,3.15555683781206,-0.4618027095662482,2.5432369192037023,-1.4597799346840759,-2.978282938792496,0.0,-0.4417584700396277,4.7077665182416935,-2.6331688031010554,2.1212883495641246,0.0,0.0,-2.738010644328786,3.4021369954881084,3.0869763524217704,-0.9632181438178907,2.5073326598142556,-1.3405973387996832,-2.583884054161614,0.0,-0.2760995989580239,-0.018309023675921642,-0.2663220040738222,-0.14212524196643436,-5.556556629827169,-0.8791413584840758,2.5718092782722533,-0.6527102319836365,-0.9427386521218851,0.07859589354464787,-0.80165182458392,1.0914679006501602,-0.06863051199377332
64,2081.7286127497255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495703269054012,1.2939837013546196,-1.0859252597361884,0.0,-1.116738689089796,-2.337658926829048,0.0,-0.9829037053594045,3.1555568462884858,-0.46180271690190206,2.5432369224429783,-1.4597799377741492,-2.9782829408659266,0.0,-0.4417584669043559,4.707766510146425,-2.6331688043294896,2.121288351603849,0.0,0.0,-2.7380106511776843,3.4021370050592448,3.086976339428299,-0.9632181465346882,2.5073326600912518,-1.3405973414825698,-2.5838840613666676,0.0,-0.276099599885152,-0.018309023899862713,-0.26632200112849874,-0.14212524318072003,-5.556556486766772,-0.879141360877512,2.571809299873604,-0.6527102085849311,-0.9427387224668583,0.07859588032618944,-0.8016516770999971,1.0914680064176334,-0.06863052139731322
65,2081.7286125670835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495703272864663,1.293983710467231,-1.085925270082544,0.0,-1.1167386911513009,-2.337658932593401,0.0,-0.9829037026334511,3.1555568555811133,-0.4618027248640948,2.5432369261084045,-1.459779940664674,-2.9782829424143227,0.0,-0.44175846341875974,4.707766499161575,-2.6331688053124633,2.1212883540356584,0.0,0.0,-2.7380106575664853,3.4021370153946604,3.086976323296137,-0.963218149132309,2.507332660397561,-1.3405973438292063,-2.5838840684747892,0.0,-0.2760996009531332,-0.018309024153822285,-0.266321997493849,-0.14212524469504237,-5.556556317217504,-0.8791413626833914,2.57180932560407,-0.6527101787166455,-0.9427388050971633,0.07859586340430719,-0.8016515107069436,1.0914681365131893,-0.06863053207785783
