Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_c,g_walk_grad,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
33,2086.3737534182324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548530324292727,1.370764075143747,-1.135917650688087,0.0,-1.1679333255932465,-2.4023911937485436,0.0,-0.9261903401043513,3.216730991845811,-0.4948318955172524,2.5672073340118655,-1.5249133600565756,-3.0339202087560144,0.0,-0.5821380350438918,4.221686605444836,-2.609571802639467,2.2817952642533315,0.0,0.0,-2.9064711477376184,3.4852649265156157,2.9818453013402113,-1.0114218834195856,2.5293504478796165,-1.4202574556403247,-2.652783187335327,0.0,-0.2758244393340732,-0.018230186188533358,-0.15160607535877532,-0.11587173175287085,0.5074936577010325,-0.8385625432660875,1.4443158779975105,0.6994714807480025,0.5855666598834208,0.39851619146120426,-1.4570164278659905,3.2533602623056948,-0.03346125874598148
34,2085.9667005669367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4969649057610022,1.382983869925731,-1.102777225159972,0.0,-1.148995563345247,-2.385615259583707,0.0,-0.9866521327801637,3.2396656023481825,-0.45697502941057666,2.5438185463421616,-1.5016828685908703,-3.0394608387585107,0.0,-0.599326434264172,4.307676495219753,-2.610125359071807,2.2828191963326487,0.0,0.0,-2.8923299017254047,3.450183746738448,3.0037586397732516,-0.9650462938065487,2.503764669084122,-1.392436060719747,-2.6682769532568793,0.0,-0.2772340476298893,-0.018359049165085944,-0.15848899002662706,-0.11798447751317791,0.5959734522230654,-0.7351972727786361,1.383188903963043,0.6433086944191337,0.6790813882964833,0.3710941336796378,-1.32023290202005,3.3461953691485187,-0.04422698667599814
35,2085.610881419206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4462212818974878,1.396348617363154,-1.1015577391187927,0.0,-1.1188982019627745,-2.377519942666355,0.0,-1.0472567480424504,3.2657034900691815,-0.4645543038197569,2.53522565652392,-1.4644406793239224,-3.0265121832426503,0.0,-0.6011769389965156,4.386697867877704,-2.646459827929401,2.287343862962253,0.0,0.0,-2.827660175749899,3.4100586744093166,3.0316796284396776,-0.9691336626426769,2.489983820778475,-1.362754379190729,-2.658431670392214,0.0,-0.28092580750893426,-0.01915372235106161,-0.16728109408307196,-0.12082465799982746,0.7380706458913572,-0.6697546951847401,1.3405753477994036,0.6528716175915428,0.6480565247316342,0.3258339117652392,-0.9927437226582987,3.446281318554951,-0.052856978498217695
36,2085.3827838011275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4222811495758358,1.364288656682772,-1.084815683742818,0.0,-1.0965007105152083,-2.3400280407866205,0.0,-1.0777988171677864,3.2362978915710237,-0.44708890268755913,2.53536733264782,-1.4406997798745067,-2.9917834980004256,0.0,-0.5937091088082068,4.371977325396354,-2.6215179035282405,2.283254295602657,0.0,0.0,-2.7647750335069876,3.384287194953147,3.0147644124978172,-0.9537087219510458,2.4850657510272502,-1.3408814211953164,-2.618814233881462,0.0,-0.2823273328598528,-0.01934726511711957,-0.1722161152538609,-0.12263110804134225,0.8687074602396285,-0.6396846773646729,1.2968359830832599,0.7157024101657554,0.46996306713719543,0.29262876586031233,-0.7502166766365962,3.391790136357066,-0.05247831866649531
37,2085.076197052612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4021857560402788,1.3077492660690715,-1.0725943023295963,0.0,-1.055382594252404,-2.276451410216038,0.0,-1.090024465657863,3.1722176112681133,-0.4356703810081467,2.534898662085249,-1.3996141606277828,-2.9188563089101867,0.0,-0.5685039566989464,4.315243090116473,-2.5825014063990723,2.2692471064881863,0.0,0.0,-2.676534002098785,3.3564813279678756,2.9794512421972383,-0.94747024473007,2.4851040861359373,-1.301383430159012,-2.542697517856896,0.0,-0.28333266510066385,-0.019705697725179265,-0.17788207230832212,-0.12526931794076857,1.1071635266339392,-0.6233137995485462,1.2460491088047656,0.8329137957427678,0.06800619522428669,0.24821694780181291,-0.4899570193842105,3.123764688666392,-0.04956375378353339
38,2084.8085441896637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000406353143737,1.25504252710274,-1.067640081423685,0.0,-1.0188557767507842,-2.2189647619584663,0.0,-1.0770146673025958,3.1079670851812606,-0.428825584101976,2.5254285622067343,-1.365217892094475,-2.8559911513699374,0.0,-0.5411650205365731,4.241653780134361,-2.5471946870464244,2.2489973404606176,0.0,0.0,-2.6188398250534943,3.344214901781826,2.9456244601256447,-0.9421685302907891,2.481682861812943,-1.2647525461320983,-2.480337018229027,0.0,-0.28207269476836055,-0.019655725506936172,-0.1801241018679095,-0.12771384796706842,1.3645942134873104,-0.6248461548651143,1.2141438088899754,0.9272520085368198,-0.36405822037058494,0.21108176924512737,-0.343416174390049,2.7369139406239835,-0.04701522589237535
39,2084.4772684792842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4108379120556236,1.2112068994780814,-1.0663432993243458,0.0,-0.990320337322026,-2.1794244196044215,0.0,-1.0437971692383328,3.050753867225402,-0.4286803374833098,2.5126080142495244,-1.3386548420707,-2.80831409839765,0.0,-0.509192299882403,4.153523654905766,-2.5272028296074875,2.2292940558105214,0.0,0.0,-2.5896665230116307,3.3436834459082525,2.9180051017329536,-0.9387642028304978,2.479061342974735,-1.233984679713703,-2.4353207410107114,0.0,-0.27937026290094086,-0.019429130024532067,-0.1792374838786327,-0.1310012049114277,1.7167277149897657,-0.6520308736619791,1.2116571851911178,1.0059849913055336,-0.8561082524173667,0.16319756836452093,-0.21261184339909403,2.229162791500908,-0.04621993781386064
40,2084.0831474657207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367308911159022,1.1928361492958461,-1.0737463879505933,0.0,-0.985412843407994,-2.172029356289054,0.0,-1.0021217971014253,3.0261643314250293,-0.43739369188424543,2.503944569245629,-1.3367100661714908,-2.7993430492006297,0.0,-0.4824801426795622,4.0659439634434875,-2.5352133896271924,2.221553890415827,0.0,0.0,-2.6033994379732843,3.3588768687901616,2.905642981538172,-0.9375531617282128,2.478237441706228,-1.2258092165985959,-2.427457810951894,0.0,-0.27521493422758103,-0.018780027407432794,-0.17355335207891623,-0.13485545686590084,2.129959611109692,-0.7009117401583176,1.2400333127467564,1.0495781591982931,-1.25382921818852,0.1014932030779011,-0.061091979421454806,1.7681414671989453,-0.04643176286828966
41,2083.6733017888037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4682294306355512,1.2192292697985119,-1.0838119895847869,0.0,-1.020141304777785,-2.219713806184712,0.0,-0.9718544778349911,3.058952822796577,-0.451905560436536,2.5133114459127683,-1.372879571340317,-2.850011630340968,0.0,-0.4801718031118629,4.020020867238751,-2.5716566841777477,2.238921811658989,0.0,0.0,-2.6681768990702177,3.3853517181095945,2.917914087433326,-0.9382799729309226,2.4858034462159395,-1.256435117397168,-2.4744179935287227,0.0,-0.2719932064543573,-0.018072595993020323,-0.16375082699711707,-0.1384863350993365,2.4982162880272725,-0.7702549703972775,1.312078418739964,1.0294210361302425,-1.3232816915215961,0.037233184684386134,0.06685942499675057,1.6045654540822851,-0.04774402408793351
42,2083.423188945114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4737588926932879,1.2759885589224782,-1.0916311340777132,0.0,-1.0647101221037227,-2.28034548843964,0.0,-0.9855268679670947,3.1296696257996155,-0.46334033813846826,2.5349788416651102,-1.4177664029887653,-2.917066227615422,0.0,-0.5130387206273707,4.0588188886843,-2.6113594212558042,2.2700769793761344,0.0,0.0,-2.73051163658249,3.395614604736952,2.9489597735615565,-0.9412195290645542,2.4951286902826935,-1.2989333178700848,-2.5327070652472528,0.0,-0.2736925109027808,-0.01808545060966363,-0.15776029791524152,-0.14091878502750027,2.6828485797103796,-0.8019329086533693,1.3711360342373162,0.9630116783967483,-1.0409540121464826,-0.0026710833353993796,0.06965832009616953,1.8220564557166858,-0.0516599501535018
43,2083.328298801557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4616952348228833,1.3123147122498409,-1.0911854618986234,0.0,-1.0903774040754768,-2.310338640923656,0.0,-1.0154698404138103,3.176034376493036,-0.46301484142241117,2.5499164161398817,-1.442293093161163,-2.9511899616406536,0.0,-0.5448034361508244,4.117103259498653,-2.6163775427007034,2.2880192479936188,0.0,0.0,-2.748220094975178,3.3881442388459915,2.969229649685344,-0.9395976070440865,2.498748007790137,-1.3229016973141234,-2.560225051992296,0.0,-0.2774424909897112,-0.01857704481388245,-0.1578594489033233,-0.14240285943925265,2.7649092547316823,-0.7896970452269845,1.3797814017087315,0.9239528412640362,-0.8206023855144413,-0.018609367456622943,-0.015791109538180803,2.0489663373833915,-0.054555132047757096
44,2083.279758543176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4567437700394668,1.3288274500658772,-1.0918003989746516,0.0,-1.1070874620739373,-2.3220218946771634,0.0,-1.0320400018689397,3.1976112761143853,-0.4610442646641373,2.557862086094447,-1.4574475733603185,-2.96621256788358,0.0,-0.558223884611695,4.154028018340116,-2.6009812096986327,2.2941089293383463,0.0,0.0,-2.7446422064022897,3.3851801919640243,2.975621323590489,-0.9382024415944156,2.499865872412902,-1.338721044507317,-2.572156938494444,0.0,-0.28022180863937546,-0.018986175247034564,-0.15912066583223788,-0.1433607600423611,2.829689282870387,-0.7619066105745046,1.3585352829156634,0.9136905282319986,-0.7315251198927953,-0.02202661690612872,-0.13130148896542632,2.2028736291898183,-0.05616036134744039
45,2083.2624830781933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498280479643793,1.3337396238343673,-1.089991770252918,0.0,-1.1107472018944502,-2.3195081719064943,0.0,-1.0400864308592588,3.20010645883259,-0.4586556125904049,2.559085272944205,-1.4593877856614736,-2.961575547507781,0.0,-0.5585281737971313,4.176245762072734,-2.581171769494927,2.2922599619876833,0.0,0.0,-2.729254185991615,3.381043563895209,2.9752996903794653,-0.9377958392850115,2.499963273259667,-1.3414153502971815,-2.5657567144533893,0.0,-0.2837899151950082,-0.01969608069701595,-0.16179167281791532,-0.14564302935929802,3.0140806491425356,-0.7189418731043387,1.3178652724797069,0.9231476163566121,-0.7940844688139519,-0.03764704283243235,-0.22967802012608796,2.241143446226134,-0.06088996372676508
46,2083.2467996228424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4603204255912665,1.3262301452983878,-1.0920530869893443,0.0,-1.114393367553225,-2.319113662344935,0.0,-1.0268511263146065,3.191239746786972,-0.45916029479931586,2.555953916744784,-1.461816143684627,-2.9611676426095097,0.0,-0.5478135825630418,4.167956207392674,-2.5684527582021666,2.286783884024088,0.0,0.0,-2.724950415571798,3.3896892018747753,2.9685166333562125,-0.9395462370856336,2.4990939850696616,-1.3444713324208752,-2.5667564515780286,0.0,-0.28322362994916905,-0.01965346317151221,-0.16158208539007568,-0.14528197665618203,3.019805433840735,-0.715427557483331,1.3073850147198913,0.9289035078377862,-0.844901382659475,-0.027068999189823237,-0.29893247479392515,2.2484463126231256,-0.059029640909862714
47,2083.2429753608994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4618242150599128,1.322434969347619,-1.0930841272319167,0.0,-1.1094195363094206,-2.3150809881043912,0.0,-1.0218956620374393,3.1859107909598294,-0.4607354958011697,2.5526162177985285,-1.457450860873953,-2.9570249939071616,0.0,-0.5445837566270341,4.159187097665747,-2.5741079309084944,2.284588239902152,0.0,0.0,-2.7275960553644523,3.3909842463425943,2.9665538385758023,-0.9407653330519276,2.49782289197574,-1.3396798443693023,-2.562963895476528,0.0,-0.28264306638798276,-0.019574661825515056,-0.16122006524238855,-0.14534048379406203,3.043566854199897,-0.7215843582547669,1.3124556117626185,0.9276895092105377,-0.8798195642757592,-0.029038452189749656,-0.2760816212352771,2.2126264126232353,-0.05931288876974978
48,2083.241320783099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462162992067926,1.319869729927869,-1.0928735525278215,0.0,-1.1067267905148221,-2.3128308652350977,0.0,-1.0193593902573976,3.182306402047862,-0.4611259369956341,2.550382503143102,-1.454884157609902,-2.954272790132132,0.0,-0.5422521788682433,4.154851549247254,-2.575439947713712,2.283164324022765,0.0,0.0,-2.7291746920177578,3.3917881669337913,2.964121432785353,-0.9410115018886159,2.496994126745446,-1.3368972835049997,-2.560189232878649,0.0,-0.28259175653229407,-0.01959291600230212,-0.16129980785280165,-0.1455662200014559,3.0933182038075837,-0.7217191431747849,1.3108785308218698,0.9267118035801744,-0.9109467919332506,-0.030626658112909117,-0.2787352909141176,2.204731174483758,-0.05976154163323122
49,2083.2394946119994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461586013143754,1.3174613627871297,-1.0927868494050035,0.0,-1.1034241244792249,-2.3098050289024252,0.0,-1.0184661265527806,3.1792844418015713,-0.4615707406745853,2.548133892941126,-1.4518385147425124,-2.951092681534499,0.0,-0.5407843313897143,4.150717719984841,-2.577285416864297,2.2818139579228394,0.0,0.0,-2.730782956374967,3.3920903179431443,2.960835323896184,-0.9411828822098662,2.4958441784795076,-1.3335561034686645,-2.5567109199820695,0.0,-0.2826341669946781,-0.019618032198999012,-0.1615339255392227,-0.1458489099766708,3.1790004531198695,-0.7226622012911696,1.3079969965531653,0.9255743361239055,-0.9430304085189074,-0.032295308469142484,-0.2869127618081859,2.2111796601567955,-0.06035004297946099
50,2083.2373218785806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459687809104694,1.3158053502394427,-1.091907289379616,0.0,-1.1006125584520208,-2.3073284834541314,0.0,-1.019962868000136,3.1776190842475884,-0.4612035120544758,2.5469516822711267,-1.449301662283872,-2.9484586321551083,0.0,-0.5408291111639235,4.1471173656655544,-2.5787315406398834,2.281239980752011,0.0,0.0,-2.732512368963434,3.3912890821644845,2.957262685242237,-0.940471406730322,2.4951306126146977,-1.3306548162708767,-2.5535646430165952,0.0,-0.28274661748395946,-0.019642442389070813,-0.16193040263387298,-0.14613141236311494,3.3077161574609075,-0.7253689845395547,1.3039977253378556,0.9249761326013176,-0.9675829674245768,-0.034066561765425905,-0.2978061718905928,2.2317088798257805,-0.06081777030891537
51,2083.234283186789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4567447699449183,1.3154008487249254,-1.0909852626118852,0.0,-1.0982620930636047,-2.3050927902799536,0.0,-1.023608056919897,3.1776934085159145,-0.4605709809429785,2.5468572206464266,-1.4473444911702886,-2.9463051280452826,0.0,-0.5422008632532817,4.144044232805424,-2.5800921120301195,2.281076141545932,0.0,0.0,-2.7335065981353055,3.389546288847203,2.953892450922963,-0.939397087558313,2.494800650065083,-1.3283301331292876,-2.5507883891778493,0.0,-0.28286929211040235,-0.019650193057233832,-0.16251917956081027,-0.14638400579802718,3.5084423675254905,-0.7311564436668894,1.2981445400307532,0.9255990499431951,-0.9808803558985254,-0.035821097165567174,-0.31053024349659397,2.2642016432225613,-0.06125935248270861
52,2083.229266353018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452864135106372,1.31653390786319,-1.0894775312869405,0.0,-1.0971679528516352,-2.3041179227303767,0.0,-1.0289754387779222,3.17966427999001,-0.45922893840534024,2.5481570455870677,-1.4466262085832258,-2.945313259728275,0.0,-0.5443723647148097,4.141136000638606,-2.5806897723278768,2.281252273493883,0.0,0.0,-2.734013172766565,3.3868359132708328,2.9510496273648252,-0.9375699443040849,2.4952066160229482,-1.3272498201962435,-2.5491497840880273,0.0,-0.28294598177177815,-0.019634668461465044,-0.1634658182613353,-0.1465859302235015,3.8563239442749073,-0.7420658901362555,1.2882631997350757,0.9272400316764952,-0.9786444611173392,-0.03766656545705357,-0.3269211214964898,2.307541204046499,-0.061503189351242785
53,2083.2206802788805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4490006635907584,1.3198357228194073,-1.08823490123353,0.0,-1.0979299402189158,-2.304779085959125,0.0,-1.034782563795127,3.1838514844031547,-0.45787604920035796,2.550727264743781,-1.4477372839549478,-2.9460759107273136,0.0,-0.5460193622864595,4.138441847635631,-2.580551141509756,2.2809836360219995,0.0,0.0,-2.7334482445690633,3.3839308999058635,2.9496464675382312,-0.9357158397751254,2.4962718145913163,-1.3281761854049396,-2.5494347784054696,0.0,-0.2828664186894379,-0.019573925622488397,-0.1650398810607374,-0.1466607221848528,4.477263444305009,-0.7609641158679753,1.270177925762462,0.9287352741174125,-0.9518258731555223,-0.039039882192775384,-0.34831768383813294,2.3573245707106576,-0.061629723875611275
54,2083.2087678912753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4479503097005602,1.3245785796842826,-1.0876908770080076,0.0,-1.102072298647687,-2.3087707152486048,0.0,-1.036934642639444,3.1889422005588623,-0.4570203392512167,2.5538669642015646,-1.4518094283312297,-2.9500153846171977,0.0,-0.544555758214761,4.137055824366431,-2.578637010246753,2.2795996038606403,0.0,0.0,-2.732442079992706,3.382877552260652,2.951422201937799,-0.9347435276817613,2.497927348555493,-1.3324787577784623,-2.553459459352456,0.0,-0.2825271594313352,-0.019471845952733383,-0.16724206664064087,-0.14645122779454967,5.386393870951177,-0.7859067289924488,1.2427722277212054,0.9252990696054594,-0.8947749058298766,-0.03870842319932512,-0.3696493004034314,2.3889615349039532,-0.061304050212733316
55,2083.1979674794698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4526426237902923,1.3274733095935642,-1.0893689862386058,0.0,-1.1078572792843038,-2.3141217990514624,0.0,-1.0313471761884638,3.1911575852131797,-0.45826077571676693,2.555118969645696,-1.4570294570879494,-2.9555217321722047,0.0,-0.5390084564157679,4.138587046176468,-2.5758302632926346,2.276688964381055,0.0,0.0,-2.7316736951525233,3.3862036540676717,2.956263084636416,-0.9365364139575583,2.4988137059257953,-1.3384500800884762,-2.55978038014304,0.0,-0.28205065633319226,-0.01938192582602943,-0.169181812973979,-0.14594367927724886,6.2215323421733455,-0.8044616233205015,1.2165145806607216,0.9119448407990515,-0.8322984010072932,-0.03557739415794205,-0.3753819535116119,2.370226767973667,-0.060748673782136484
56,2083.1920010606837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4601806842506502,1.3258246505816342,-1.0917398848632913,0.0,-1.1116021677309398,-2.317463839183384,0.0,-1.0218229508370842,3.188611284228404,-0.46046258969615067,2.5538809987279487,-1.460036481692085,-2.958960242548463,0.0,-0.5333887215482013,4.141818484014342,-2.5737413886611122,2.274091995342673,0.0,0.0,-2.7320433816508425,3.391946739701281,2.96015412937625,-0.9395813114784681,2.498425538333255,-1.342144982464277,-2.564131761654371,0.0,-0.28183633442674233,-0.019382157637034006,-0.16988497584868342,-0.1455072090166601,6.559076598278831,-0.8071559560875016,1.2053326651927314,0.8936572787737961,-0.8078045690079361,-0.03202978653318391,-0.36045141160756844,2.314819812166349,-0.06021584906414785
57,2083.1894253954288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4653426941121857,1.322027432994315,-1.0935007985542495,0.0,-1.111779668463567,-2.3171421814614837,0.0,-1.0155833922467354,3.184520284815894,-0.46220637004487874,2.552002383139434,-1.4598853143224395,-2.95879237001152,0.0,-0.5311039129509778,4.144283883235062,-2.5733771293441974,2.272807362437282,0.0,0.0,-2.732261138671976,3.396114351553048,2.960817275547501,-0.9418568253433026,2.4974343676091637,-1.3422122611735134,-2.564401659377471,0.0,-0.2819867616098311,-0.019449386472239042,-0.16983293760958446,-0.14539605318888263,6.569258212444804,-0.8016081337031289,1.2037459836207274,0.8794880027781615,-0.8209904770573037,-0.030458898396619315,-0.338763058068558,2.2688067482718037,-0.0601193417790492
58,2083.188171512508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.466760847168687,1.3188112291975371,-1.093868482719477,0.0,-1.1101868598757112,-2.3152898730907627,0.0,-1.0142024426799954,3.1816184881687692,-0.46263215526976303,2.55093848144829,-1.4582962396578385,-2.9569672349877996,0.0,-0.5324419191420532,4.146355694603441,-2.573203317142488,2.272626978883541,0.0,0.0,-2.7324908571413435,3.3971674836955628,2.96017845146592,-0.9426677253970878,2.496763395089574,-1.3404449027198784,-2.562533573018332,0.0,-0.28230816266411796,-0.019532699836923895,-0.16976859467271063,-0.14547285780805042,6.538536890532054,-0.7961766844636721,1.2032929664046297,0.8686805166086695,-0.8437269938848813,-0.0305117395998876,-0.31875859657101185,2.24332467989059,-0.06011841763737439
59,2083.1875945761835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4650860314175407,1.3176711419671958,-1.093497522566289,0.0,-1.1079760419703757,-2.313034958705374,0.0,-1.016636342397734,3.1810350221699886,-0.4622746662583972,2.5507711789654945,-1.4562976402934036,-2.9548017299078504,0.0,-0.5361877792243929,4.148455575839583,-2.57295401467993,2.2728495851538755,0.0,0.0,-2.7322006303566724,3.3954911564820973,2.959942951192178,-0.9425206672322973,2.4964656274976456,-1.338162354717432,-2.560109792418158,0.0,-0.2826064640228496,-0.019592351069128558,-0.16990502740400912,-0.14558608252651448,6.55230439777193,-0.794123362433205,1.201816593402747,0.8616967611734249,-0.8587054311988279,-0.031140507532249787,-0.3040973116359838,2.2357133256688075,-0.06019932306926807
60,2083.187351755132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4624655761001932,1.31822943094815,-1.0927502047643238,0.0,-1.1065373689389493,-2.31178634981348,0.0,-1.01994357365452,3.182016063936847,-0.46153015669601494,2.55114744629924,-1.4550154671216518,-2.9535300112246445,0.0,-0.5398294566764216,4.150234490023088,-2.5724649291352963,2.273158434422766,0.0,0.0,-2.7316961320500632,3.3929094908635182,2.9605857088839564,-0.94184154551098,2.496537233443728,-1.336676551073873,-2.5586517587186797,0.0,-0.28277179567782684,-0.019619251640237145,-0.17013268786905508,-0.14565740558164741,6.588818509344833,-0.7947011200714934,1.2000439277290353,0.8586684608783495,-0.8626226785268061,-0.03177133897958553,-0.29615321528491384,2.2360801276930533,-0.06020338763339851
61,2083.187173058962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4600411224874683,1.3194648391580854,-1.0921570376537197,0.0,-1.1056283095007018,-2.3111071972189166,0.0,-1.0228182043050102,3.1834750839116905,-0.46091363305774985,2.5515575363970675,-1.4542115639874031,-2.9528310482875844,0.0,-0.542765205209682,4.151901079621653,-2.5720562026384837,2.2733484582873507,0.0,0.0,-2.7310429555715094,3.390477640344944,2.961815176172706,-0.9412264299806816,2.4966772489775875,-1.335763690972727,-2.557878625921114,0.0,-0.2828555384350695,-0.019629594029641567,-0.1703634898647282,-0.14569971264164536,6.619221792869376,-0.7960328939731546,1.198381888972371,0.8573324040293477,-0.861951391728032,-0.03225641447877087,-0.290746220458531,2.2363590847971557,-0.060218259483879544
62,2083.1868451674673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4564852263861874,1.321803669094551,-1.0912461333191694,0.0,-1.1046831128387102,-2.3106359845101063,0.0,-1.0268142554765487,3.1860104516711596,-0.45998372950468874,2.5521846450288925,-1.4533562068351547,-2.952251004479405,0.0,-0.5468448091803687,4.154743753103236,-2.571415146707128,2.273614056441829,0.0,0.0,-2.730129084425526,3.386812981130361,2.9644055953310984,-0.9403064120751904,2.496971482495341,-1.3347894492481316,-2.5572679659012847,0.0,-0.28294742299726383,-0.019640461019127614,-0.17075506619985684,-0.14575644328460358,6.648879290342128,-0.7983914640644726,1.1957489085215378,0.855582876315972,-0.8590265839915973,-0.03301623687121198,-0.28244414875640556,2.2335851132632674,-0.06020302369824462
63,2083.1861633185713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514512420962642,1.3257991226011505,-1.0900920926012365,0.0,-1.1036749456945827,-2.3104186022613153,0.0,-1.0322515761287285,3.1901302992647853,-0.45879999180275965,2.5530216077336347,-1.4524306667319853,-2.9518778961120895,0.0,-0.5524597976139047,4.159643081297183,-2.5706478136557123,2.2739256448717597,0.0,0.0,-2.7289250014987014,3.381506808772558,2.969251955176862,-0.9391633005863148,2.497414042033248,-1.3337442690268968,-2.556926800841143,0.0,-0.2830659361192308,-0.019654835762274447,-0.17147628494494854,-0.14584830102608584,6.660656649478298,-0.8024197107783213,1.1910432581248716,0.8523850530200212,-0.853684440505453,-0.03423685491689689,-0.26838346514540984,2.223919160608595,-0.060207069617612935
64,2083.1847319643707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4451560243214927,1.33185745259986,-1.088687186007359,0.0,-1.1031322499640601,-2.3111502271182283,0.0,-1.0387302634459696,3.1961679920109276,-0.4573955364116726,2.554092112397518,-1.451889322806859,-2.9523251499917382,0.0,-0.5592855597887052,4.167491839628273,-2.5698074301155573,2.2743225787794814,0.0,0.0,-2.7280245442881483,3.3746540521699098,2.9773399058228214,-0.9379079398281704,2.498097588356576,-1.3330979616120853,-2.557490359784818,0.0,-0.2832273120997177,-0.019678322309643472,-0.1728557445993051,-0.14600223782856012,6.610547045845792,-0.8094283293134625,1.1823315564742523,0.8457663554182658,-0.8455968130009347,-0.03622935981107953,-0.2458948375554321,2.2016839249478597,-0.06018973873991237
65,2083.181994873102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4397935901165375,1.3391785187598029,-1.0877755314096471,0.0,-1.1039994892712357,-2.3135753934043195,0.0,-1.043782196279787,3.2031863573068855,-0.45651336409886817,2.5550905912577457,-1.4526115591534554,-2.954447766917253,0.0,-0.5648748527271432,4.178001917208558,-2.569494822669925,2.274603555162526,0.0,0.0,-2.7286033171326984,3.3684226591659354,2.9882898166015055,-0.9373667017879643,2.4988972540935706,-1.3338123004723605,-2.5598194721188685,0.0,-0.28342529871357464,-0.019713194222866638,-0.17536971121959133,-0.1462347048408091,6.413522338900716,-0.8211938817304617,1.166805145222113,0.832821292108406,-0.8362185452017371,-0.039030446705009214,-0.2157968527910904,2.1631844724719094,-0.06020490266927527
66,2083.177793074282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402015821326573,1.3441425625759829,-1.0883714249053575,0.0,-1.10760453624594,-2.3183702777644513,0.0,-1.0422894946386874,3.207550557559389,-0.45720936587779515,2.5554485555219744,-1.4558308712365837,-2.9590089337258565,0.0,-0.5641272347933998,4.18755891902704,-2.570333090786682,2.2745118330620815,0.0,0.0,-2.7325657253650557,3.367872565797482,2.9978831890443858,-0.938677041266542,2.499551074801981,-1.3371976358727466,-2.5645767195215243,0.0,-0.28360084037137173,-0.01975592862987242,-0.1792857643901951,-0.1465055166356184,5.966197980213161,-0.8385440066109938,1.1437916627997042,0.8113607420630214,-0.83084055625374,-0.04202857542354408,-0.18989008352566736,2.117093772370414,-0.06018258174349258
