Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_stressJct
39,2147.4503213202115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4649874426012794,1.1702259265260195,-1.0559965027530827,0.0,-1.0282817662336725,-2.1739778544478194,0.0,-1.040224670996467,3.0880961065215224,-0.4394690928068807,2.5961107907867937,-1.3520768916056753,-2.909588029968785,0.0,-0.9376505401294127,4.6974624976983925,-2.6086313082654247,2.3851361631384793,0.0,0.0,-2.9232711104176237,3.1490455106527766,2.9750016338464507,-1.0295106733807085,2.4508691146804344,-1.3071205390378082,-2.564673981329727,0.0,-0.1891440311450944,-6.802711195783459E-4,-0.1301800939400638,-0.07509106561717167,-0.44087540154387744,3.4133471507975575
40,2147.4056516863147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4532899718776882,1.1948736460410274,-1.0483517169438932,0.0,-1.0424412560358995,-2.189217621781487,0.0,-1.065411580060342,3.116504232320523,-0.43078438220299925,2.5922651816388673,-1.3712417569337558,-2.9289954083987717,0.0,-0.940208803546145,4.694396766175359,-2.5853650360124254,2.3794612519310907,0.0,0.0,-2.924458348913841,3.1348959906893614,2.9927808325377554,-1.0196708982977283,2.444165479786261,-1.3206808584444123,-2.5809990097912894,0.0,-0.19022406482961515,-6.638775455556321E-4,-0.12905019647397062,-0.07522696910028288,-0.4304204692467294,3.3564852531825338
41,2147.3731949339094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4831311199298216,1.2089937046366301,-1.0563048158358967,0.0,-1.073906893979268,-2.2181528703347038,0.0,-1.0455429297997714,3.132449279321811,-0.43855897252644255,2.588210546298346,-1.4046418589342937,-2.9597924691642072,0.0,-0.9034064417281734,4.687391682582356,-2.5805608128486286,2.372508048166665,0.0,0.0,-2.9464504138169247,3.160808248759994,3.001767155868503,-1.025790957736793,2.436690963916125,-1.3509705911986698,-2.6085777775633683,0.0,-0.19064842917516753,-5.523157024327589E-4,-0.12791461962973477,-0.07530887013544539,-0.4221859015083013,3.2664276111300667
42,2147.353708696548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5304777920232149,1.2065192342777922,-1.0718398847957515,0.0,-1.1046319258920938,-2.2441051294927865,0.0,-0.9998745151415069,3.1293825317900517,-0.45409771319715114,2.586979082010835,-1.4336987484565766,-2.9855027857616894,0.0,-0.8534671650556778,4.676898452790404,-2.5903031395693135,2.368938397607889,0.0,0.0,-2.971827660123851,3.205169690521999,2.9974678474286436,-1.0400219562989987,2.4330890831205148,-1.380746548025748,-2.632345623496561,0.0,-0.19046665133959328,-4.66203236198862E-4,-0.1269300973860512,-0.07536599694444979,-0.41602737138174123,3.166697719714371
43,2147.3436873136056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568527812397118,1.195018619981594,-1.0850761693316116,0.0,-1.123433776079699,-2.2590739685675922,0.0,-0.9573951399028741,3.1163541828370773,-0.46700641224266703,2.589046678028558,-1.449598475626936,-2.9998185511616704,0.0,-0.8166663254980093,4.666679833080128,-2.602669141469802,2.3702261190664404,0.0,0.0,-2.9896070831017343,3.2424642644178396,2.9865964978319823,-1.0521740968211744,2.434477011503735,-1.399258905791763,-2.6461141409204836,0.0,-0.19005222613499853,-4.568151101921987E-4,-0.1260998364230775,-0.07540342967717434,-0.4109190668211862,3.098252186657313
44,2147.3398327135747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581704126210576,1.1859088311768688,-1.0899078624458376,0.0,-1.127320460334811,-2.261966012568957,0.0,-0.9394370828690157,3.106525309489675,-0.471279084465966,2.5924563529068143,-1.451857996369233,-3.00283600188643,0.0,-0.8063870485569461,4.6612639080642255,-2.607934444326806,2.3741717229929407,0.0,0.0,-2.9957378887106554,3.256473337981708,2.9787549450050306,-1.0561653392906234,2.438311552601714,-1.4033677707016763,-2.649302790628037,0.0,-0.18975324381965306,-4.902233911939909E-4,-0.12550719023358306,-0.0754174183955932,-0.40700131081228935,3.0775610525356707
45,2147.3384385353665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5788930587139998,1.1830868269726493,-1.0891334777475932,0.0,-1.1241864426639736,-2.259564555983605,0.0,-0.9400760069535571,3.1040155909446514,-0.4700230034199084,2.5950846818926996,-1.4485685083943811,-3.0011674886964443,0.0,-0.8118993057688034,4.660659774014507,-2.606959426612379,2.377585231923674,0.0,0.0,-2.9959629751333803,3.2545738088311755,2.976671216921301,-1.0547794315137031,2.4413735645420944,-1.400546595190891,-2.6478026070009255,0.0,-0.1896192871563272,-5.12751583560117E-4,-0.12510820865005676,-0.0754147619490756,-0.40427253416499465,3.0803669475697637
46,2147.3379446451777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5719268067795857,1.184652097368229,-1.086949558715387,0.0,-1.1204566221925223,-2.256928100605494,0.0,-0.9470523179695619,3.106266549928815,-0.46756702875265055,2.596184310628729,-1.445307692741409,-2.9992479776362226,0.0,-0.8207732346781512,4.662881390660137,-2.604108238767119,2.3791442841951924,0.0,0.0,-2.9952638712853976,3.247939727627677,2.978347625171639,-1.0522181583532917,2.442502710076849,-1.3970139150717336,-2.6458764306413216,0.0,-0.18957559386918535,-5.104531833410568E-4,-0.12486485117238871,-0.07540330636402459,-0.4027115051270327,3.086690765697167
47,2147.3377779011807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5670946037797087,1.1873698615682453,-1.085580246839756,0.0,-1.1184642097266044,-2.2557294450763883,0.0,-0.9526285542289076,3.1094617437128798,-0.46609866472574074,2.596127366503493,-1.4437143906275431,-2.9983948112608676,0.0,-0.8267589764063658,4.66566880770205,-2.6021931848523896,2.3791891641591727,0.0,0.0,-2.9953156213728342,3.2429695079589362,2.980883504658434,-1.0506774856075536,2.442203711780941,-1.395085244893344,-2.644944664752455,0.0,-0.189563123475387,-4.96474784002072E-4,-0.12473993030037527,-0.07539155607409337,-0.4020395235568948,3.0890988608041057
48,2147.3377344497144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5655278219495938,1.189105155553805,-1.0853111071662187,0.0,-1.1180277135973298,-2.255645634696866,0.0,-0.9546946860138965,3.111303575308428,-0.46582432098904236,2.5956626631376136,-1.4433863608108162,-2.998306294834415,0.0,-0.828860894320031,4.667466678857427,-2.601754957383692,2.378655821005178,0.0,0.0,-2.9957822657565334,3.241153193921748,2.98244484292399,-1.050380121178015,2.4414990010081525,-1.3946369130606582,-2.6448204247154994,0.0,-0.18956203035005695,-4.8642022101194865E-4,-0.1246990486122303,-0.07538547397661581,-0.40188564322238557,3.0881637697944195
49,2147.337727824799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5656006119776205,1.1895442889535035,-1.0854734333859255,0.0,-1.1181330080242626,-2.255821841077627,0.0,-0.9547083504575795,3.1116695466554902,-0.46600170784004163,2.5953677112127576,-1.4434446746391754,-2.9983775291126618,0.0,-0.8289382246934746,4.668016787341396,-2.6019676714167455,2.3783015391739046,0.0,0.0,-2.996053445937839,3.2411059368359525,2.9828248837541826,-1.0505620173273122,2.441108301974609,-1.39472099079842,-2.644909795276547,0.0,-0.18956626476463184,-4.8467216391022953E-4,-0.1246968749860378,-0.07538488234089374,-0.40189120550389074,3.086918176353708
50,2147.337727180091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5657745241241778,1.1895269294975737,-1.0855721201565156,0.0,-1.1181931564301846,-2.255884999766635,0.0,-0.9545006073756861,3.1115971696983395,-0.4661072985970403,2.59528187596331,-1.4434664734986182,-2.998387580007961,0.0,-0.8287941250245908,4.668064229227657,-2.6021160084373296,2.3782015926698086,0.0,0.0,-2.99610487332279,3.241260132055756,2.98280341044665,-1.0506724204029734,2.4410095012350435,-1.3947727677099349,-2.644942754182695,0.0,-0.1895707725574742,-4.857915539175271E-4,-0.1246993201390676,-0.07538575784032134,-0.4018894058251377,3.0864937806687136
51,2147.3377271149725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658199252327807,1.1894855297456828,-1.0855936893564364,0.0,-1.118196092168974,-2.2558878784054253,0.0,-0.9544369029243972,3.1115386409684764,-0.46613085337245874,2.595265435137393,-1.4434586961535485,-2.9983767924598372,0.0,-0.828757916761483,4.668042727609463,-2.602152036645729,2.378186171542377,0.0,0.0,-2.9961040241195382,3.2413083757781522,2.982764600781628,-1.0506966856030182,2.4409954068657838,-1.3947735613296899,-2.644943200233732,0.0,-0.18957355737097267,-4.8659617530512296E-4,-0.12469993666604808,-0.0753863564928245,-0.4018792980515796,3.0864391984297477
52,2147.3377271056675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658275027595485,1.1894658208636746,-1.0855952022273325,0.0,-1.118191585506535,-2.255882941700239,0.0,-0.9544268456795985,3.1115163717057315,-0.46613314027449504,2.5952624155050126,-1.4434533316494949,-2.9983702839408206,0.0,-0.8287542936207931,4.6680260386897485,-2.602154552195909,2.378185449450628,0.0,0.0,-2.9961036121308866,3.2413189016339543,2.982746126136208,-1.0506982346699816,2.4409942239412956,-1.3947684590989422,-2.6449406383107883,0.0,-0.18957488210374682,-4.8690025260691864E-4,-0.12469988847479448,-0.07538663139491247,-0.40187261535945906,3.086449921828047
53,2147.3377271044287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658310010743524,1.1894582397187583,-1.0855948472814536,0.0,-1.1181903359674599,-2.2558805517782408,0.0,-0.9544253366722979,3.111509879270878,-0.4661331213469102,2.5952619370747603,-1.4434530477501153,-2.998368761072826,0.0,-0.8287518006285375,4.668017472765356,-2.6021527644616085,2.378186062754689,0.0,0.0,-2.9961059018182796,3.241323311870488,2.982738851652764,-1.050697542734447,2.4409941869772362,-1.3947670741660572,-2.64493970873518,0.0,-0.18957523170447219,-4.8694221127261185E-4,-0.12469979765965489,-0.07538670790706227,-0.40187058153330774,3.086457487536583
54,2147.337727104289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658342818158657,1.1894551090131475,-1.085595328945073,0.0,-1.1181906263574517,-2.2558799319455587,0.0,-0.9544232891560505,3.1115075512056904,-0.46613371168449974,2.5952617955148853,-1.4434538136134385,-2.9983686273352164,0.0,-0.8287485235713051,4.66801378435218,-2.6021526388598417,2.3781861807620657,0.0,0.0,-2.996107445035393,3.2413266413727793,2.982735794668589,-1.0506978665942464,2.4409940161496384,-1.3947673643456133,-2.6449394212275874,0.0,-0.1895752309116573,-4.8692499080120406E-4,-0.1246997715566397,-0.07538671337762756,-0.401870493152683,3.0864581685758092
55,2147.337727104274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658360474632562,1.1894537207831428,-1.085595812636733,0.0,-1.1181908070340152,-2.2558797254558822,0.0,-0.9544218045823961,3.111506390413205,-0.46613420740885525,2.595261712117746,-1.4434540820447959,-2.9983684940225466,0.0,-0.8287466819213055,4.668012386363263,-2.6021530963008277,2.3781861093989005,0.0,0.0,-2.9961078141261592,3.241328344532419,2.9827344366470614,-1.0506983111842416,2.4409938761289087,-1.3947675681564338,-2.644939195235717,0.0,-0.18957519515089485,-4.8691482114555966E-4,-0.12469977030131932,-0.07538670802374738,-0.4018706375511202,3.086457659479274
56,2147.3377271042723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658366305221825,1.1894531711673442,-1.0855960222354726,0.0,-1.1181907866942735,-2.2558796110372015,0.0,-0.9544212154335681,3.111505866005206,-0.4661344056450378,2.595261671327406,-1.4434540585509341,-2.9983683477942105,0.0,-0.828746081193088,4.668011920806842,-2.602153377531358,2.3781860482155617,0.0,0.0,-2.9961077567587187,3.2413288978859427,2.9827338963428023,-1.0506985133809421,2.440993808426996,-1.3947675637434005,-2.644939038943393,0.0,-0.18957518205439267,-4.869130048397975E-4,-0.12469977126450173,-0.07538670484249375,-0.4018706824951744,3.0864575594155266
57,2147.337727104272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658367108958973,1.1894530287936067,-1.0855960651843075,0.0,-1.1181907394488506,-2.2558795658881534,0.0,-0.9544211077916609,3.1115057153009866,-0.46613443930733567,2.595261659526347,-1.4434540058628484,-2.9983682770810876,0.0,-0.8287460062518248,4.6680118178529515,-2.6021534565682316,2.3781860233197603,0.0,0.0,-2.9961076747569155,3.241328970451716,2.9827337532048452,-1.050698554291149,2.4409937860160906,-1.394767522523605,-2.644938977829947,0.0,-0.1895751818200929,-4.869136330217718E-4,-0.12469977132300318,-0.07538670387940229,-0.40187067568134344,3.086457661785479
58,2147.3377271042723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658367108958973,1.1894530287936067,-1.0855960651843075,0.0,-1.1181907394488506,-2.2558795658881534,0.0,-0.9544211077916609,3.1115057153009866,-0.46613443930733567,2.595261659526347,-1.4434540058628484,-2.9983682770810876,0.0,-0.8287460062518248,4.6680118178529515,-2.6021534565682316,2.3781860233197603,0.0,0.0,-2.9961076747569155,3.241328970451716,2.9827337532048452,-1.050698554291149,2.4409937860160906,-1.394767522523605,-2.644938977829947,0.0,-0.1895751818200929,-4.869136330217718E-4,-0.12469977132300318,-0.07538670387940229,-0.40187067568134344,3.086457661785479
std.err,,,,,,,,,0.6732761684524385,0.5842101035010242,0.41808128822961527,,0.5156861848933593,0.5334402552745456,,0.6956928548294208,0.5743212878411292,0.3935186986241421,0.24007488870185226,0.5160962237811009,0.5374746684926645,,0.7165632205312402,0.6307590231235397,0.5134432204415521,0.30584235986571046,,,0.6060615538399472,0.6826777751664966,0.5919063967295068,0.42084495601445876,0.21970488912233624,0.5194334210393391,0.5483160991175937,,0.028565767622689513,0.006606493361780708,0.019961674671161743,0.004865022558514955,0.2312438565261281,2.130425290051186
t.test,,,,,,,,,2.3256975135404794,2.0360021534470456,-2.59661481091707,,-2.168355042670157,-4.2289263766326,,-1.3719001153543233,5.417709183298987,-1.184529327163054,10.810217068347322,-2.7968699233790186,-5.578622496740067,,-1.1565567175460323,7.400626303745607,-5.068045215068621,7.775855589016435,,,-4.943569932416713,4.747963224174386,5.039198376103906,-2.4966404830929005,11.11032984184933,-2.6851709305358167,-4.823748531342511,,-6.636446264077117,-0.0737022814309662,-6.24695940482161,-15.495653508832657,-1.73786530686032,1.448751888272657
p.val,,,,,,,,,0.02003469323683804,0.04175013903144076,0.009414743599576836,,0.03013168348960571,2.3480916463869406E-5,,0.17009453449571388,6.036750166416027E-8,0.2362035941963987,0.0,0.005160030296965656,2.424307221637889E-8,,0.2474535143893397,1.354472090042691E-13,4.019219439488353E-7,7.549516567451064E-15,,,7.67048169203477E-7,2.0547538561732637E-6,4.674857396747001E-7,0.012537599636367469,0.0,0.007249272133594387,1.4088502329201447E-6,,3.2133629090935756E-11,0.9412472834091905,4.1851988541452556E-10,0.0,0.08223455001192259,0.14740688411284508
