Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_stressJct,g_walk_stressJct_c
37,2085.165766237822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6487572026351138,1.2475101044631012,-1.1553831176334182,0.0,-1.1853598233292708,-2.3978748006171076,0.0,-0.8255785679427703,3.1080259778453807,-0.517261465234896,2.58132388771942,-1.5215841978281437,-3.036520073003051,0.0,-0.17897291721184114,4.663618494419156,-2.6883182518754736,2.228640416987957,0.0,0.0,-2.796851141077515,3.5158184860072486,3.2481243857989286,-1.0294609627650013,2.5327008513906266,-1.4185861316710284,-2.660010146687602,0.0,-0.2741750235816798,-0.01837713387721677,-0.1641708688324538,-0.13519180956518687,-3.181602289040095,3.2307860366584435,3.1749782216198272,-1.5583963890772088
38,2085.1056450057154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5549540914869537,1.270346633312608,-1.1291295993697856,0.0,-1.1273221599157524,-2.3433088737490766,0.0,-0.9273961774572225,3.1354656350106613,-0.49487420277781863,2.573452192058303,-1.4697935409242417,-2.9801038183515476,0.0,-0.27102017458213257,4.679783101674129,-2.6627008518932325,2.226253717805748,0.0,0.0,-2.7370630723620164,3.4271569874428573,3.25881433545664,-1.008908494427961,2.5260984669053554,-1.3597823992417561,-2.60247499233506,0.0,-0.27683925373601803,-0.018814853312621255,-0.16498414319408308,-0.13584518193413322,-3.385674952710355,3.2269057551693954,2.975339710181858,-1.3853879797289828
39,2085.071063550453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5043806553165708,1.2856954367523556,-1.108018629574519,0.0,-1.1001783486781291,-2.3185578653683985,0.0,-0.97881327882036,3.1538218797563884,-0.47796319351648486,2.558945439751956,-1.4487271512560447,-2.9555485593588893,0.0,-0.31708576887788176,4.684394183071118,-2.629832248555129,2.221288247009977,0.0,0.0,-2.7153116849649837,3.3800282511199287,3.2588793767888857,-0.9875416768363823,2.5135685956316043,-1.332980126961431,-2.5721475916636947,0.0,-0.27769062226805297,-0.018886186154577874,-0.16521918012861345,-0.13609618023455813,-3.5923218736651306,3.2293015407470693,2.7821821320740736,-1.205463200891278
40,2085.0388930080744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724479546548743,1.303299342143626,-1.091337223200939,0.0,-1.0918250898828032,-2.3131254526794782,0.0,-1.0075288193054597,3.172080001861229,-0.46587291254417945,2.5454078920075807,-1.4452007378888447,-2.9498476966216423,0.0,-0.3432336113560374,4.688546156318135,-2.596892663784357,2.217428162490615,0.0,0.0,-2.716513397288013,3.353687478776283,3.2510243190486188,-0.9697483085372277,2.4998757243288114,-1.3253626337054327,-2.5613905953420195,0.0,-0.27811559684570103,-0.01888925502142403,-0.16513337680181686,-0.13607946352459915,-3.8595637446488293,3.2398177327574404,2.549147164545969,-0.8901044657478334
41,2084.9822018484733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4751788106819312,1.3051112303868726,-1.0900050424870276,0.0,-1.0961094136760454,-2.3172038774503108,0.0,-1.001609140136122,3.1718136060806446,-0.46486739345126593,2.541023903544309,-1.4508009311266148,-2.9548542589301268,0.0,-0.33854669375298424,4.68413604281604,-2.587144687534312,2.2163322773458756,0.0,0.0,-2.7262114640926507,3.3559093392867085,3.238172692519233,-0.9662597452200021,2.4965473121268467,-1.3297407433797082,-2.5636038037059636,0.0,-0.2772745286384692,-0.018686856459578457,-0.16482253359997667,-0.13621874303539658,-4.224116351896363,3.262916868117084,2.2587009407127856,-0.6751115357565798
42,2084.8289429146334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4178680126015557,1.3187111337722293,-1.0695477891706038,0.0,-1.063922959570203,-2.2856923076034272,0.0,-1.0570632385191896,3.1833501157039676,-0.4467930349486029,2.526033856487376,-1.4241024543598189,-2.922904395611959,0.0,-0.3876867900268562,4.679756689942286,-2.5506138819049875,2.209833015097996,0.0,0.0,-2.700304335198824,3.3024903259873426,3.210141474183206,-0.9449275939029198,2.4849122662389997,-1.296965473374073,-2.52611637843527,0.0,-0.2775195139509433,-0.018613357362309225,-0.1649841362882701,-0.13697374843775514,-5.048632877073566,3.302533068345171,1.4961850662550522,-0.04674232648201948
43,2084.7318287487574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379483512486887,1.3379693694119363,-1.0577838019089678,0.0,-1.0496864402145496,-2.2733494670609544,0.0,-1.0954943504074917,3.2009491291638725,-0.43655711593366325,2.5210548240608905,-1.4116845018362816,-2.9100773047190005,0.0,-0.41859196324618764,4.684975042302706,-2.5296225948396436,2.2065269370927303,0.0,0.0,-2.6921491613594504,3.272082675198755,3.1764376017629696,-0.9348980054375488,2.4805798230215754,-1.2820538133646877,-2.5089888941778122,0.0,-0.2783153485133594,-0.018663632364170468,-0.16523933719251982,-0.1377547403477208,-5.938250367054354,3.358542552077242,0.6569084419024948,0.7496540942516673
44,2084.6933762235894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4339324565078748,1.323618802224229,-1.0791231870527105,0.0,-1.0808013138457444,-2.3012542795700885,0.0,-1.041746037718782,3.1848881081043285,-0.45318303509577534,2.5335498923695563,-1.4369887334061942,-2.9403398965603786,0.0,-0.37311776830422844,4.681554693935499,-2.5669483358862912,2.210773465536048,0.0,0.0,-2.7172779073035667,3.325774847024685,3.1713033112121143,-0.9563509855043982,2.4928602624469027,-1.3128265181620002,-2.5434608754038757,0.0,-0.27754038045074164,-0.018589064357263044,-0.16499973035165377,-0.13756234550949745,-5.68989341160296,3.3528389141769566,0.8689034152368866,0.577664933361933
45,2084.6804928532256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5358094018999513,1.2970698665230418,-1.1211612745782142,0.0,-1.139242260948538,-2.3512689580900052,0.0,-0.9412951871140485,3.1525281319794636,-0.48449799162959234,2.5555884463059577,-1.4836677964981955,-2.9964339987304536,0.0,-0.28805470617138806,4.668608729815811,-2.64111663238677,2.2170560947744833,0.0,0.0,-2.764092628868984,3.431526141712721,3.1201859566189127,-0.9987546036943001,2.5174778695517257,-1.3697345776858203,-2.6050140687268324,0.0,-0.2757278934723986,-0.018333582122371187,-0.1646308830802231,-0.1377817832715122,-5.850551034140792,3.3835417108798524,0.6193281250829461,0.8617486450149474
46,2084.6650282804408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5165203163901542,1.3016621279439011,-1.1110756583649304,0.0,-1.1252780243589893,-2.3407520512540905,0.0,-0.9594319660570615,3.160626622583136,-0.47963418439782085,2.5513329497079607,-1.4721972324930483,-2.9809568831426656,0.0,-0.30006885629097624,4.673075136364681,-2.6228880290905936,2.215718295716246,0.0,0.0,-2.756518333077072,3.410556466151896,3.135227578866147,-0.9903721593567325,2.509927239060081,-1.3562949949433676,-2.587785704886251,0.0,-0.276589352820742,-0.01853577588954304,-0.16492252982648142,-0.13761680443131408,-5.817357480239122,3.3837386330104895,0.6781769615424961,0.821804974168134
47,2084.662407861448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171951442482454,1.2995234665997974,-1.1082640962989205,0.0,-1.1261389283489303,-2.3417956667221813,0.0,-0.9588595925859715,3.1595317378925376,-0.47735488041163415,2.5495963775173713,-1.473424927963893,-2.9822763393657286,0.0,-0.29764237604812765,4.672061920094832,-2.6167499174953694,2.2145233677870286,0.0,0.0,-2.760858793816653,3.4102873943363634,3.1397964307093877,-0.9871175541912958,2.5075283923016527,-1.357620489414219,-2.589146280018158,0.0,-0.2764847661813207,-0.01852664275062955,-0.16492183845802555,-0.13749640572864244,-5.758377531322772,3.3828984460468035,0.7438137694200396,0.7570297294973312
48,2084.6622613239333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5222307947168434,1.2966357376273876,-1.1097505481441665,0.0,-1.1278379951297341,-2.3430844057497904,0.0,-0.9539642535964751,3.1564615806012557,-0.47852767793086365,2.550315154511003,-1.4747803691867611,-2.983868081857883,0.0,-0.2934891623196264,4.670289374942181,-2.6195358345090045,2.2151679963527933,0.0,0.0,-2.7628778887300975,3.415087628929524,3.137787468096237,-0.9887503080463652,2.508356126589992,-1.3593339328065712,-2.590989742584308,0.0,-0.2763462409581342,-0.018503818596398873,-0.16487294778200298,-0.13745335699526576,-5.733179201021052,3.384221574692889,0.7662980486383866,0.7387740612278458
49,2084.661970189567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5229509889203636,1.2960819220583868,-1.1099382895452397,0.0,-1.128002911080859,-2.3431896310801137,0.0,-0.9532509912913574,3.1558964571631076,-0.47867673115843856,2.55041304620398,-1.474901108169081,-2.984015806193727,0.0,-0.2928965844260632,4.669966357112082,-2.619893756731926,2.2152488313176457,0.0,0.0,-2.763141626441531,3.4157749172770733,3.1375226189044176,-0.9889539276317669,2.5084540555888473,-1.359508063715175,-2.5911895649404375,0.0,-0.2763240460801131,-0.01850051755659098,-0.16486155334758046,-0.13744279858047248,-5.726512394483683,3.3845568680800633,0.7726469277518899,0.7338989394713175
50,2084.6618399448553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5232388917481192,1.295860367650538,-1.110011869805689,0.0,-1.1280673117913294,-2.3432312723442172,0.0,-0.9529659114186203,3.1556718098548293,-0.4787365055682242,2.550452024338456,-1.4749483452465402,-2.9840729061463818,0.0,-0.2926575341382979,4.669839055607016,-2.6200335652241797,2.215282012549459,0.0,0.0,-2.7632466819171086,3.416046150314162,3.137432040498183,-0.9890343738522657,2.508492184858446,-1.359576301312562,-2.591267388999882,0.0,-0.2763153304022438,-0.018499249588399002,-0.1648571071674257,-0.13743848267242817,-5.723729436200491,3.3846847960504225,0.7753233966513998,0.7317656010689123
51,2084.661805536191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523290797792554,1.2958095021298537,-1.1100326963602594,0.0,-1.1280765028358448,-2.3432310439702255,0.0,-0.952913490238886,3.155614735556266,-0.4787477807628086,2.5504622553600544,-1.474951858922023,-2.984081649613796,0.0,-0.29262382769688366,4.6698028755140895,-2.620077104199785,2.2152844874730078,0.0,0.0,-2.7632578295593504,3.416104022235777,3.137361908057262,-0.9890536024158781,2.5085072911534168,-1.3595844828297938,-2.5912804716695343,0.0,-0.2763125434802371,-0.01849871374646377,-0.16485535798018983,-0.13743851951535963,-5.723686917577204,3.384773438892461,0.7752838529027238,0.7318149695551145
52,2084.6614773491697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5371712674288291,1.279919034076704,-1.1157588168051469,0.0,-1.1267979675838784,-2.339654721793318,0.0,-0.9387589803155094,3.1381353088159667,-0.48276244535343743,2.553443502702208,-1.4721020118911332,-2.9822286292535787,0.0,-0.2834775233036311,4.658147924662707,-2.6329270630531356,2.2166659770342103,0.0,0.0,-2.763936231138001,3.430954218035359,3.1164794436221306,-0.9950355913480091,2.5127355628221038,-1.3579013804434088,-2.590142733818398,0.0,-0.27540944365557873,-0.018329687427149126,-0.16418134223643366,-0.1374207007511678,-5.719772282594298,3.425139025893733,0.756839023602496,0.7430654571861327
53,2084.6610731426076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333869226079153,1.279547296160582,-1.113865258513664,0.0,-1.1242432899089234,-2.3372289104155377,0.0,-0.9421468942023122,3.1377729523439672,-0.4810588258926386,2.5521966072935394,-1.4697887655928106,-2.979863420042729,0.0,-0.28654265212178615,4.657076292976611,-2.630089818887998,2.2153549864528084,0.0,0.0,-2.7629446892448146,3.4272595997061153,3.116082833879058,-0.992818452712047,2.5114619338810034,-1.3553834132697007,-2.5877293615914607,0.0,-0.2753154848007915,-0.018313206340738984,-0.1639721461196394,-0.1374061215696869,-5.720819001952397,3.4375548236786018,0.7524796145512461,0.7455754678773895
54,2084.6476993722627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051615628848698,1.283660686600355,-1.103705558827481,0.0,-1.1043124394201436,-2.3192889343225844,0.0,-0.968011589624758,3.142290361461824,-0.473852312973945,2.5461229778705174,-1.4513252182820948,-2.959824485992345,0.0,-0.3092767619900486,4.653547529145929,-2.6150969953311978,2.2085982370200643,0.0,0.0,-2.749856695388062,3.398657038784329,3.119194868096123,-0.9820196121592514,2.5047652117018187,-1.3354534708492083,-2.5668063350525396,0.0,-0.275113100576745,-0.018284313023107943,-0.1625042300061741,-0.13730905777729302,-5.713658087136617,3.5254617457433235,0.7235740332932926,0.7714980255598487
55,2084.5749234666064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4187567712400668,1.2942642181639337,-1.0728442073100397,0.0,-1.0425503839129564,-2.264077953559425,0.0,-1.0470586012938352,3.155200374949411,-0.4528747378801782,2.5320522207257357,-1.39164296688455,-2.8997684400191486,0.0,-0.3744758343736017,4.632402919600467,-2.5705004624916445,2.1840078771244995,0.0,0.0,-2.711173609019597,3.3125820613239183,3.118820876614425,-0.9480113379436325,2.48625310325907,-1.2736623383081778,-2.503229988273147,0.0,-0.2732664026478905,-0.017960093745991636,-0.15486546475585658,-0.13685877221236523,-5.66002917286676,3.996027361829002,0.5731696532281099,0.918470090842704
56,2084.57467609999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4189655229109577,1.2942467171104761,-1.0729308982508097,0.0,-1.0426942419068186,-2.26419678561472,0.0,-1.0468718813508135,3.155175739608818,-0.4529407460361646,2.5320863482745373,-1.3917900145321664,-2.899912273618536,0.0,-0.37421364309629773,4.632297083705063,-2.5705826001407677,2.184003317966338,0.0,0.0,-2.7112176625687217,3.312790341295267,3.118730968918849,-0.9480737483096625,2.4863035538089933,-1.2738071384770004,-2.503370566422206,0.0,-0.2732617519993066,-0.01795862385554072,-0.1548581989875184,-0.13685821413983407,-5.659585733012073,3.997034397736986,0.5728991276681176,0.9189479970572679
57,2084.5585224866027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491271922119611,1.2884219557183725,-1.0999896522202104,0.0,-1.0963973029509944,-2.3108210706637373,0.0,-0.9817491584645976,3.1475458789306616,-0.47196564816737974,2.5438665207757003,-1.4448154996524267,-2.9531086427109123,0.0,-0.30357256011944656,4.627223648928378,-2.6046706833687514,2.1942239395374092,0.0,0.0,-2.73724032155184,3.385307576913796,3.1066492981839025,-0.9729106728998327,2.502396466413561,-1.3276036411438104,-2.5576366976132365,0.0,-0.27333691202261556,-0.017866643873516042,-0.1571018146574078,-0.13697922413463934,-5.609533133549674,3.9379829697471833,0.6006674703005945,0.9289984934050551
58,2084.557322233342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4910825138191668,1.2886837322057392,-1.0996575519596206,0.0,-1.0968418896633414,-2.31127867975446,0.0,-0.9820460507323476,3.147975194942333,-0.47162985950503383,2.543937524908073,-1.4451277932588784,-2.9536482988059727,0.0,-0.3034778367864281,4.627315542295512,-2.604932755140376,2.1939541714935338,0.0,0.0,-2.737860922668457,3.385247323538528,3.1067758783855397,-0.9726118872395821,2.502327914084784,-1.328024115252042,-2.5581412651855056,0.0,-0.2732803487928382,-0.017855239512470224,-0.1569582029077744,-0.13697602437839101,-5.608218181076086,3.9451425506223994,0.5987763724836238,0.9302935729050471
59,2084.5297650078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490757700035116,1.28893926433413,-1.0992941000355552,0.0,-1.0971465926912547,-2.3115962106219303,0.0,-0.9824654848518672,3.1483952045279193,-0.47127971940166025,2.543979201678565,-1.4453159406762355,-2.9540461489866043,0.0,-0.30346258897342726,4.6272862585989625,-2.6051130882450586,2.1936314055645396,0.0,0.0,-2.738356858950519,3.3850448682400347,3.1068465208456826,-0.9722640449592317,2.502232765221203,-1.3283049090852534,-2.5584894667348275,0.0,-0.2732181023980886,-0.017842584395695714,-0.15679473235541166,-0.1369715604517289,-5.6065803401764995,3.9536894509018845,0.596446779278047,0.9320625304107255
60,2084.5282501179463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903286825834747,1.2892102661829141,-1.0989187058415544,0.0,-1.0973325013136468,-2.3118029835784277,0.0,-0.9829780307667575,3.1488218239995343,-0.47093584467191785,2.5439946485812244,-1.4454062935371175,-2.954325186206553,0.0,-0.30349331709699795,4.627160897501714,-2.6051970065820242,2.193293036618899,0.0,0.0,-2.7387074809099943,3.384725463413306,3.1068858685718563,-0.9718933899519201,2.502119456387321,-1.3284680954517285,-2.558706802060657,0.0,-0.27315348454402755,-0.017829368261170254,-0.15662006045926882,-0.13696603205354746,-5.605349939055188,3.963372336106097,0.5937686053288537,0.9341882381232718
61,2084.5282307211432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903328915056302,1.2892118164049846,-1.0989192535707997,0.0,-1.0973385883622748,-2.3118078349069937,0.0,-0.9829756375905876,3.148824447246585,-0.47093580268103624,2.543996079734216,-1.4454121327370308,-2.9543317876512636,0.0,-0.3034847367519478,4.627154850197607,-2.6052010274652506,2.193290693684713,0.0,0.0,-2.738710952542922,3.384730011353505,3.1068841307081922,-0.97189309039727,2.5021204732519395,-1.3284740336243943,-2.558712449697335,0.0,-0.2731528736174916,-0.017829220472095265,-0.15661828960446175,-0.1369659961077964,-5.605324349101861,3.9634770579398677,0.5937422316255971,0.9342050425130328
62,2084.5281747390004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903500997169503,1.2892132654647828,-1.0989233341700577,0.0,-1.0973571899491963,-2.3118220471217663,0.0,-0.9829632886375874,3.148828090753738,-0.4709380512534302,2.5439992821342803,-1.4454310254375085,-2.9543504977064354,0.0,-0.30345409548954716,4.627130021790071,-2.605210774123653,2.1932827827313943,0.0,0.0,-2.7387190581388916,3.38474731790686,3.106876159903756,-0.9718936824655492,2.502123299476166,-1.328492278404441,-2.5587289275490472,0.0,-0.2731513847052395,-0.017828839974902738,-0.15661328520005052,-0.13696592325133403,-5.605231774306641,3.9637804133488252,0.5936689651634489,0.9342445101677597
63,2084.5281661573304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903532030192244,1.289213185206405,-1.0989241001358587,0.0,-1.0973601701484534,-2.311824296607056,0.0,-0.9829609196509003,3.1488283273390905,-0.4709385433966215,2.54399968925369,-1.445434088721229,-2.9543533744340884,0.0,-0.3034489497391458,4.627125728826775,-2.605212266645264,2.1932814830897396,0.0,0.0,-2.7387202330003295,3.3847503842610904,3.1068746953956965,-0.9718938828324457,2.5021236906984146,-1.328495204848357,-2.558731499205053,0.0,-0.27315117174721576,-0.017828784434306376,-0.15661252329220196,-0.13696591429761673,-5.605215554997859,3.963826626601693,0.5936582636036214,0.9342493926819916
64,2084.528155700671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903572656736814,1.2892128753246335,-1.098925104736606,0.0,-1.097363866068785,-2.3118270591125265,0.0,-0.9829577451202695,3.148828399771855,-0.47093922287109335,2.544000126726641,-1.4454379031359523,-2.954356865232196,0.0,-0.3034424330395497,4.627120205635917,-2.6052140911413226,2.1932798436642202,0.0,0.0,-2.738721629858276,3.3847543699511116,3.1068727689229045,-0.9718941870796862,2.502124127025015,-1.3284988370189623,-2.5587346410067275,0.0,-0.2731509216888472,-0.017828718737796543,-0.15661159784963638,-0.13696590475069131,-5.605193660310216,3.9638824921224725,0.5936458688126564,0.9342541801471178
65,2084.5281548963712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903575897438754,1.289212841860123,-1.0989251847097838,0.0,-1.0973641523223943,-2.3118272717297934,0.0,-0.9829574890268649,3.1488283957236174,-0.47093927830792653,2.5440001578457654,-1.445438199135835,-2.9543571323083,0.0,-0.3034419226237159,4.627119769244021,-2.605214231897281,2.1932797154843917,0.0,0.0,-2.738721735657498,3.3847546865120735,3.1068726159985434,-0.9718942129666324,2.502124158651831,-1.3284991184449537,-2.5587348821831233,0.0,-0.27315090289662086,-0.017828713785561986,-0.15661152683051083,-0.13696590406736586,-5.605191821765862,3.963886756415295,0.5936449635788736,0.9342544753079529
66,2084.5281548118664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903576244633552,1.2892128377345315,-1.0989251932626716,0.0,-1.097364182463891,-2.311827294033164,0.0,-0.9829574614162724,3.148828394691375,-0.47093928431881144,2.5440001609577094,-1.4454382303403814,-2.9543571602299736,0.0,-0.3034418685412536,4.62711972277188,-2.6052142467015598,2.193279701918578,0.0,0.0,-2.7387217466449654,3.384754720325789,3.106872599778361,-0.9718942158385876,2.502124161846207,-1.328499148085401,-2.558734907449907,0.0,-0.273150900954005,-0.01782871327293078,-0.15661151938494666,-0.13696590399750086,-5.6051916129587145,3.963887201277148,0.5936448733608658,0.934254499967549
67,2084.528154723851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903576610027152,1.2892128330448922,-1.0989252022539155,0.0,-1.097364213842203,-2.311827317199488,0.0,-0.9829574322451234,3.1488283932240746,-0.47093929069296175,2.544000164096565,-1.4454382628526714,-2.9543571891712874,0.0,-0.3034418120302441,4.627119674055438,-2.6052142621143712,2.1932796877518683,0.0,0.0,-2.7387217579673475,3.3847547558323585,3.106872582913079,-0.9718942189266776,2.5021241650844828,-1.3284991789479723,-2.5587349336788465,0.0,-0.2731508989550006,-0.017828712745137986,-0.1566115116459524,-0.13696590392430796,-5.605191379707747,3.9638876616229304,0.5936447843186732,0.934254520089104
68,2084.5281546318593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903576993861052,1.2892128278834052,-1.0989252116922743,0.0,-1.0973642465681053,-2.3118273413282613,0.0,-0.9829574015233012,3.148828391428815,-0.470939297424124,2.544000167307218,-1.4454382967827863,-2.9543572192734704,0.0,-0.30344175295794173,4.62711962300915,-2.6052142781990097,2.193279672942107,0.0,0.0,-2.7387217696775488,3.384754793065856,3.1068725654184974,-0.9718942222161383,2.502124168403183,-1.328499211141659,-2.5587349609927346,0.0,-0.2731508968853057,-0.017828712198662205,-0.1566115035729783,-0.1369659038455745,-5.6051911199809,3.9638881399052472,0.5936446962409203,0.9342545361373743
69,2084.5281545358375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903577395208145,1.2892128223200137,-1.098925221556399,0.0,-1.097364280617009,-2.311827366412147,0.0,-0.9829573693429957,3.1488283893758418,-0.47093930448976234,2.544000170608589,-1.4454383321020756,-2.9543572505378672,0.0,-0.303441691408393,4.627119569716137,-2.605214294949589,2.193279657501422,0.0,0.0,-2.738721781771734,3.3847548319436966,3.1068725473514656,-0.9718942256879588,2.5021241718150393,-1.3284992446428163,-2.5587349893903366,0.0,-0.2731508947414702,-0.017828711632774774,-0.15661149516204967,-0.1369659037597343,-5.6051908328341495,3.963888636365404,0.5936446093682498,0.9342545483421351
70,2084.528154435766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490357781334223,1.2892128164006291,-1.0989252318290421,0.0,-1.0973643159616235,-2.3118273924378006,0.0,-0.9829573357741808,3.1488283871106755,-0.4709393118729545,2.5440001740123366,-1.4454383687799666,-2.954357282954852,0.0,-0.3034416274553837,4.627119514242291,-2.605214312357387,2.1932796414404034,0.0,0.0,-2.7387217942418025,3.3847548724009164,3.1068725287530365,-0.9718942293281648,2.502124175327004,-1.3284992794253543,-2.5587350188618716,0.0,-0.2731508925216001,-0.017828711047113043,-0.15661148641211006,-0.13696590366548514,-5.605190517486254,3.9638891510528738,0.5936445239776164,0.9342545568390757
71,2084.5281544253476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903577856800592,1.2892128157758225,-1.0989252328963455,0.0,-1.0973643196249856,-2.3118273951344803,0.0,-0.9829573322819392,3.1488283868658105,-0.4709393126421556,2.5440001743638785,-1.445438372582761,-2.954357286312211,0.0,-0.3034416208224587,4.6271195084790095,-2.6052143141639377,2.1932796397722996,0.0,0.0,-2.7387217955261507,3.3847548766017046,3.106872526842152,-0.9718942297081938,2.5021241756887793,-1.3284992830311704,-2.5587350219167653,0.0,-0.2731508922917869,-0.017828710986521282,-0.15661148550276965,-0.13696590365510392,-5.605190483046863,3.9638892043680625,0.5936445156114674,0.9342545573248854
std.err,,,,,,,,,0.6639966616695451,0.5848132988988338,0.41866638040074794,,0.5166005265893476,0.5347204645766667,,0.6886167146780924,0.5735221977732937,0.3944869100516735,0.24161198258324512,0.5174948152323166,0.5387319035805597,,0.7169783841510828,0.6369346775154561,0.5161682923366752,0.314144588262426,,,0.6119307927928995,0.6737436076087654,0.6089060145353343,0.4220190360289468,0.2222523074011874,0.5208687788958378,0.5476815282522433,,0.031355418495616606,0.0071115810454326295,0.027627880438462024,0.007770979002046263,6.791899748309813,1.221820132656404,1.9944436260000429,2.291806721720711
t.test,,,,,,,,,2.244526022062704,2.2044861466100856,-2.624823210892771,,-2.124202866903569,-4.323431677455496,,-1.4274375154274932,5.490333938409309,-1.1938021278842121,10.529279827780757,-2.793145612355299,-5.483910024033743,,-0.4232228300463197,7.264668845678804,-5.047218809916097,6.9817521030797005,,,-4.475541724295998,5.023802583619005,5.102384362573681,-2.3029630105157874,11.258034640658185,-2.550545044852536,-4.671939603444686,,-8.711441447671081,-2.5069968088139367,-5.668602984279015,-17.62530867977354,-0.8252757977533066,3.244249377156706,0.2976491828962102,0.40764980243335613
p.val,,,,,,,,,0.02479857656539819,0.0274901731608157,0.008669396763499648,,0.03365318361258818,1.5362072762536982E-5,,0.15345382379337158,4.0117452027033096E-8,0.23255537911716662,0.0,0.005219818928018594,4.160264266417357E-8,,0.6721326914338455,3.739231146937527E-13,4.4828784262485044E-7,2.915223618060736E-12,,,7.6217811884049524E-6,5.065831041317637E-7,3.3540068766768627E-7,0.02128092436829232,0.0,0.010755462432758822,2.983687030555515E-6,,0.0,0.012176181097714789,1.4396652758819073E-8,0.0,0.4092150289932517,0.0011776059742942824,0.7659709324215682,0.6835307955802223
