Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
76,2084.411274783658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4847181107670864,1.316468174886102,-1.0985561322346873,0.0,-1.1191816858874435,-2.33370331984817,0.0,-1.0000854370503762,3.1812308928692006,-0.4724320312453835,2.5529587948051904,-1.4675761226898723,-2.9763751460445924,0.0,-0.3394068595467516,4.595992665328154,-2.616573113437373,2.181469139867433,0.0,0.0,-2.742543679072435,3.4038332319130666,3.0419600128930773,-0.9572321020266145,2.5009472486963995,-1.3450281501435761,-2.581092838709077,0.0,-0.27503402978338565,-0.01796485754214308,-0.14295896681010506,-0.1431376487193165,4.266488679051814,-0.1822609138321341,1.5561347032289272,-0.06596638250972704
77,2084.411247959783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.484734090486871,1.3164351075147163,-1.0985587121778664,0.0,-1.1191714143505345,-2.333684315603811,0.0,-1.0000657994747029,3.18119567366943,-0.47243350570009734,2.5529536946134646,-1.467564186870673,-2.9763554755355406,0.0,-0.33938291213386623,4.595951617653986,-2.616570479982004,2.1814630892473232,0.0,0.0,-2.742524472619825,3.4038507768578916,3.0419243948456125,-0.9572347845102459,2.5009456585798424,-1.3450185621975894,-2.581071942612233,0.0,-0.2750342995858774,-0.017964977522621904,-0.14295886120586113,-0.14313671689633803,4.266529786968316,-0.18228134631455303,1.5562651123005233,-0.06595328186159816
78,2084.411244812891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4847356234991456,1.316431412278843,-1.0985588966873596,0.0,-1.1191701155587068,-2.3336820150808353,0.0,-1.0000638842857736,3.1811917526404123,-0.4724335653639064,2.5529531031136603,-1.4675627167162686,-2.9763531533086094,0.0,-0.339380427771338,4.595946848401404,-2.6165700824454934,2.1814623196280163,0.0,0.0,-2.742522205115915,3.403852519762864,3.0419202456750747,-0.9572349664479998,2.500945430657849,-1.3450173568194503,-2.581069467285716,0.0,-0.27503431823332286,-0.017964987959773592,-0.1429588219651518,-0.14313660449870244,4.266536183665193,-0.18228295520366583,1.556281419324599,-0.06595181731688785
79,2084.4039787184333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4909882355763648,1.2997766370101504,-1.0991139727978343,0.0,-1.112773001195932,-2.3227557583750627,0.0,-0.9921007373605855,3.1635760933784205,-0.47245488120627116,2.550257946719702,-1.460428924413904,-2.9653731263929495,0.0,-0.3285446956049537,4.573942048278122,-2.6145992721549405,2.1777910946035193,0.0,0.0,-2.731789195450884,3.411178119453523,3.022707184792334,-0.9577557194716819,2.4998668136325612,-1.3390638654459701,-2.569400316970665,0.0,-0.2750799618163162,-0.018004602702553097,-0.14270059168933605,-0.14260007887667372,4.302550120389459,-0.18587894642928518,1.6354267752790426,-0.05935331268716919
80,2084.4039064020435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4906295541232568,1.3002455303380795,-1.0990074063269568,0.0,-1.1128606564415768,-2.322957480475974,0.0,-0.9925378483834658,3.164080773161138,-0.4723565142041588,2.5503086627385785,-1.460546486352233,-2.9656416833084176,0.0,-0.3288632170425512,4.574320253272356,-2.614566232998672,2.1777442537678393,0.0,0.0,-2.7320415674782472,3.4108407962630074,3.0229305403451816,-0.9576511949756147,2.4997848730928727,-1.3391813507201844,-2.5697226802709547,0.0,-0.2750383111599981,-0.017994379552145275,-0.14266110157647524,-0.14258060580488327,4.3053596698910885,-0.18291988170283055,1.6371212460793478,-0.0594264192277461
81,2084.403891568249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4905115403081157,1.3003568091740105,-1.098969141697192,0.0,-1.1128371002970814,-2.322962077515427,0.0,-0.9926691228470456,3.1642059370372775,-0.4723234834938086,2.550317951868477,-1.4605329054207787,-2.9656574145937302,0.0,-0.3289801295090477,4.574386806325805,-2.6145440865176157,2.1777383355568687,0.0,0.0,-2.732049977247589,3.4107372107317926,3.0229641476235996,-0.9576120288203618,2.499779661915899,-1.339161066885199,-2.5697469539569715,0.0,-0.2750295464665032,-0.01799241744969133,-0.14265011794464924,-0.14257727448880753,4.306052839123503,-0.18231621561163783,1.6377547143827809,-0.05945784347740171
82,2084.403872387742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903717202525126,1.300458674553126,-1.0989217975052272,0.0,-1.112804671495397,-2.3229489887402317,0.0,-0.9928268230760174,3.164323210493019,-0.4722808003070945,2.550326109931814,-1.4605118037164937,-2.9656648761379274,0.0,-0.3291018054025935,4.574409169092903,-2.6145093457628006,2.177714562029862,0.0,0.0,-2.732048433659405,3.4106243495669992,3.0229486724642465,-0.9575600687621757,2.499766060442812,-1.339137092745168,-2.569757764468013,0.0,-0.2750198752425141,-0.017990121682380747,-0.14263449569551806,-0.1425722199143993,4.307152101918475,-0.18149617492761858,1.638850407993282,-0.059490858461318644
83,2084.40385646041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490258404482295,1.3005345293617179,-1.0988810602498469,0.0,-1.1127714895052276,-2.3229308818793735,0.0,-0.9929545121233392,3.1644127732314185,-0.4722446460597261,2.5503329291216286,-1.460488095326371,-2.965661484544731,0.0,-0.32919461273259115,4.574410287166001,-2.614482661969098,2.177692788488833,0.0,0.0,-2.7320395318130237,3.4105379536390923,3.0229162862093464,-0.9575146125063897,2.4997562038252674,-1.339110347370823,-2.5697592398275324,0.0,-0.27501163427352815,-0.01798819846494233,-0.14262002898413056,-0.142567938044646,4.308204579036375,-0.18077116266821905,1.639888126418357,-0.059521568390556785
84,2084.4038465345584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901856565380902,1.300596375104918,-1.0988568243302939,0.0,-1.1127598231165365,-2.322932699621938,0.0,-0.9930382282134549,3.164483907347498,-0.47222352824517383,2.550339819617626,-1.4604829499557102,-2.9656725481152373,0.0,-0.3292579468637414,4.574431329382043,-2.6144692246009376,2.177682277933693,0.0,0.0,-2.73204649827694,3.4104830924925817,3.022909994611645,-0.9574873623471181,2.499750773809992,-1.3391026664382326,-2.569774275877104,0.0,-0.27500667174181403,-0.017986990130479098,-0.14261141319965973,-0.14256583629513583,4.308834191932466,-0.18030232637677915,1.6405011308257504,-0.05954852854769767
85,2084.403845673412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490178085000486,1.300601665863085,-1.098854155507396,0.0,-1.1127579069077789,-2.322931845990034,0.0,-0.9930468320947009,3.1644901366769007,-0.47222115898935924,2.550340305565195,-1.4604816993174523,-2.9656727394870765,0.0,-0.3292642890102649,4.574431989338979,-2.614467649303357,2.177680891605318,0.0,0.0,-2.732046353454514,3.4104771684837116,3.0229085310658736,-0.9574842937097667,2.4997500937724753,-1.3391011540252782,-2.56977473274159,0.0,-0.2750061672583196,-0.017986869889889998,-0.14261049052382213,-0.14256563612343573,4.308900981267715,-0.18025780835765032,1.6405592124041217,-0.0595512263989255
86,2084.4038446226314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490170129608964,1.3006066598226569,-1.0988511523562472,0.0,-1.112755502339822,-2.322930422889149,0.0,-0.9930558938357712,3.1644961819575483,-0.4722185256438597,2.5503408071868705,-1.4604800287615474,-2.9656724025024452,0.0,-0.3292701941730327,4.574431003653612,-2.6144658385657107,2.1776789672946193,0.0,0.0,-2.7320456565210782,3.410471389288477,3.022905166695723,-0.9574808201786723,2.4997492933072523,-1.3390992278326024,-2.569774762529395,0.0,-0.27500555067158533,-0.01798672512546634,-0.1426093360876289,-0.14256534676785676,4.308988157163868,-0.18020355322951456,1.64063719150033,-0.05955391642742138
87,2084.4038445181477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901693834441452,1.3006071406405395,-1.0988508744078385,0.0,-1.1127552932590148,-2.322930304726739,0.0,-0.9930567510357031,3.1644967645491984,-0.4722182813103504,2.5503408556303127,-1.4604798894859743,-2.9656723962142784,0.0,-0.329270725489654,4.574430877224434,-2.6144656698903184,2.177678766420005,0.0,0.0,-2.732045611723003,3.410470861804501,3.0229048135169276,-0.9574804911212922,2.499749212965241,-1.3390990681939836,-2.5697747889534117,0.0,-0.2750054895424034,-0.01798671065615593,-0.14260921881435468,-0.1425653179853947,4.308997063448945,-0.1801982908130484,1.640645027209948,-0.0595541772972162
88,2084.4038444131993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901686635918743,1.30060761695499,-1.098850605333573,0.0,-1.1127550992406938,-2.3229302024635254,0.0,-0.9930575812046296,3.164497342091117,-0.47221804636659953,2.550340905888088,-1.4604797644088063,-2.965672402530592,0.0,-0.3292712218404086,4.5744307409254095,-2.6144655099937397,2.177678563581324,0.0,0.0,-2.73204557838719,3.4104703603593154,3.022904460399485,-0.9574801693873992,2.499749136673794,-1.339098922445265,-2.5697748285783413,0.0,-0.2750054281864572,-0.017986696137559335,-0.14260909994168444,-0.14256528957796896,4.3090061592994395,-0.18019310367704028,1.640652811093869,-0.05955443748846824
89,2084.4038443079107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901679612881273,1.3006080910091433,-1.0988503432432375,0.0,-1.1127549180985667,-2.3229301124502477,0.0,-0.9930583943865268,3.164497917045648,-0.4722178182043809,2.5503409567502793,-1.4604796515652358,-2.965672421226057,0.0,-0.32927169413090096,4.574430595225074,-2.6144653550853656,2.177678356956007,0.0,0.0,-2.732045555643683,3.4104698750329248,3.022904109090463,-0.9574798525495354,2.499749061552907,-1.339098789183383,-2.5697748795974706,0.0,-0.2750053664836775,-0.01798668151143182,-0.14260897940867595,-0.1425652615033613,4.309015419146456,-0.18018799259874577,1.6406605259930371,-0.05955469735727138
90,2084.403844202377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901672726959379,1.3006085627214694,-1.0988500859727777,0.0,-1.1127547455276405,-2.322930030844457,0.0,-0.993059193819918,3.164498489511343,-0.47221759508397665,2.5503410081886724,-1.4604795468350795,-2.9656724476607637,0.0,-0.3292721470707127,4.574430440925715,-2.6144652040843526,2.177678147656267,0.0,0.0,-2.732045539317813,3.4104694013482737,3.0229037604257254,-0.95747953891875,2.499748987983206,-1.3390986637501399,-2.569774937829928,0.0,-0.27500530435080894,-0.017986666786006644,-0.14260885742506474,-0.1425652337093647,4.309024823848156,-0.1801829458992007,1.6406681603868547,-0.05955495668847123
91,2084.403844191802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901672049180794,1.300608609697759,-1.0988500606326477,0.0,-1.112754728981618,-2.322930023352031,0.0,-0.9930592726937452,3.1644985465516124,-0.4722175731704943,2.5503410133677833,-1.4604795370355896,-2.965672450960986,0.0,-0.32927219080043185,4.5744304247008145,-2.61446518925918,2.1776781264559393,0.0,0.0,-2.7320455382197184,3.410469354834989,3.0229037258583737,-0.9574795077880687,2.499748980727317,-1.3390986518594672,-2.569774944232809,0.0,-0.27500529809444246,-0.01798666530319745,-0.14260884509353233,-0.14256523095430992,4.309025777172505,-0.18018244723323282,1.6406689157349268,-0.05955498255299926
92,2084.403844181197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901671379847579,1.3006086565430373,-1.0988500355866555,0.0,-1.112754712989606,-2.322930016386603,0.0,-0.9930593507327121,3.164498603461158,-0.47221755157019163,2.550341018580822,-1.4604795277630394,-2.9656724547794178,0.0,-0.32927223324463395,4.57443040775123,-2.61446517464774,2.177678105007288,0.0,0.0,-2.732045537533087,3.4104693089528677,3.0229036915846694,-0.9574794768107784,2.4997489735634373,-1.3390986404662872,-2.569774951086962,0.0,-0.2750052917914964,-0.017986663809765952,-0.14260883263237106,-0.14256522821875167,4.309026742758128,-0.18018195363035294,1.6406696637809437,-0.05955500836264176
93,2084.4038441705684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490167071767434,1.3006087032801363,-1.0988500107914283,0.0,-1.1127546974752835,-2.322930009870445,0.0,-0.9930594280658256,3.1644986602625487,-0.4722175302368039,2.5503410238219253,-1.4604795189440116,-2.965672459047236,0.0,-0.32927227458445896,4.574430390154053,-2.6144651602093107,2.1776780833327334,0.0,0.0,-2.7320455372008987,3.4104692635777427,3.0229036576152004,-0.9574794459556656,2.4997489664783314,-1.339098629499409,-2.569774958322469,0.0,-0.2750052854456982,-0.01798666230653905,-0.14260882005430467,-0.1425652255009896,4.309027719324537,-0.18018146473184132,1.6406704048292577,-0.05955503411246059
94,2084.4038441599196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901670061755534,1.3006087499243022,-1.0988499862156416,0.0,-1.1127546823753374,-2.3229300037434557,0.0,-0.993059504780163,3.164498716970611,-0.47221750913808846,2.5503410290876785,-1.4604795105170514,-2.965672463703451,0.0,-0.32927231495466613,4.574430371979845,-2.614465145920569,2.1776780614582956,0.0,0.0,-2.7320455371732497,3.4104692186274366,3.0229036239507088,-0.9574794152042571,2.499748959466842,-1.3390986188980158,-2.5697749658825675,0.0,-0.27500527906102096,-0.017986660794506178,-0.1426088073713691,-0.14256522279969094,4.309028705731775,-0.18018098019582365,1.6406711392413604,-0.05955505980027604
95,2084.403844149255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901669411394183,1.3006087964870594,-1.0988499618360181,0.0,-1.1127546676445872,-2.322929997962056,0.0,-0.9930595809440476,3.164498773595981,-0.4722174882489491,2.5503410343751227,-1.4604795024384734,-2.9656724687053004,0.0,-0.32927235446256337,4.574430353290042,-2.6144651317628784,2.1776780394049413,0.0,0.0,-2.7320455374161545,3.4104691740431696,3.0229035905841646,-0.957479384544176,2.49974895252276,-1.339098608620455,-2.5697749737278426,0.0,-0.27500527264142965,-0.017986659274570525,-0.14260879459437714,-0.14256522011370965,4.309029700964042,-0.18018049971442562,1.6406718674170726,-0.059555085425813684
96,2084.4038441385765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901668766039915,1.3006088429763372,-1.0988499376340024,0.0,-1.1127546532451802,-2.3229299924903417,0.0,-0.9930596566107602,3.1644988301457757,-0.4722174675494027,2.5503410396818462,-1.4604794946716575,-2.9656724740161393,0.0,-0.3292723931956736,4.574430334138308,-2.6144651177227054,2.177678017192029,0.0,0.0,-2.7320455379006794,3.4104691297816716,3.022903557503707,-0.9574793539669659,2.4997489456413162,-1.3390985986319315,-2.569774981825845,0.0,-0.2750052661906127,-0.01798665774758462,-0.142608781733106,-0.14256521744201192,4.309030704115575,-0.18018002299714223,1.6406725897623302,-0.05955511099001281
97,2084.4038441278876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901668125234502,1.30060888939804,-1.0988499135940994,0.0,-1.1127546391458027,-2.322929987298501,0.0,-0.9930597318248536,3.1644988866251396,-0.4722174470225407,2.550341045005706,-1.4604794871864195,-2.9656724796056384,0.0,-0.3292724312281489,4.574430314571482,-2.614465103788806,2.1776779948363654,0.0,0.0,-2.732045538603141,3.4104690858091233,3.0229035246945766,-0.9574793234661385,2.499748938817828,-1.33909858890422,-2.5697749901502505,0.0,-0.27500525971193907,-0.017986656214314722,-0.14260876879630496,-0.142565214783635,4.309031714378231,-0.1801795497717092,1.6406733066785701,-0.059555136494626064
98,2084.40384411719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667488586559,1.300608935756601,-1.0988498897028944,0.0,-1.1127546253191674,-2.3229299823606278,0.0,-0.9930598066243153,3.164498943037894,-0.47221742665371974,2.550341050344811,-1.4604794799565304,-2.965672485447215,0.0,-0.32927246862403886,4.574430294630668,-2.614465089951824,2.1776779723529294,0.0,0.0,-2.7320455395028658,3.4104690420981667,3.022903492140497,-0.9574792930364371,2.499748932048026,-1.3390985794129242,-2.569774998678468,0.0,-0.27500525320843294,-0.017986654675449996,-0.14260875579180438,-0.14256521213767054,4.309032731030407,-0.18017907978114953,1.640674018553669,-0.05955516194192268
99,2084.40384411612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667425302978,1.3006089403865067,-1.0988498873274486,0.0,-1.1127546239613684,-2.3229299818899487,0.0,-0.9930598140661602,3.1644989486728243,-0.47221742463133626,2.550341050880076,-1.4604794792567688,-2.9656724860542374,0.0,-0.32927247230562995,4.574430292602817,-2.6144650885769964,2.1776779700931326,0.0,0.0,-2.7320455396107457,3.4104690377509113,3.0229034889089097,-0.9574792900001184,2.4997489313760095,-1.339098578485302,-2.569774999549706,0.0,-0.27500525255586894,-0.017986654521065303,-0.14260875448528315,-0.14256521187422916,4.3090328332701056,-0.18017903308143995,1.6406740892741556,-0.0595551644811803
100,2084.4038441150487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667362363942,1.3006089450111948,-1.0988498849643824,0.0,-1.1127546226261458,-2.322929981440282,0.0,-0.9930598214735946,3.164498954302198,-0.47221742262209165,2.550341051416594,-1.4604794785781046,-2.965672486682079,0.0,-0.329272475934615,4.574430290544244,-2.614465087210189,2.1776779678228584,0.0,0.0,-2.7320455397349126,3.4104690334250853,3.022903485699181,-0.9574792869697599,2.499748930708518,-1.339098577577196,-2.569775000437695,0.0,-0.2750052519012729,-0.017986654366223,-0.14260875317319766,-0.14256521161183752,4.309032936035794,-0.18017898665421658,1.6406741595690697,-0.05955516701547177
101,2084.403844113977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667299741619,1.3006089496309485,-1.098849882612709,0.0,-1.1127546213115684,-2.3229299810097945,0.0,-0.9930598288493431,3.1644989599262763,-0.47221742062491223,2.550341051954229,-1.4604794779187005,-2.965672487328871,0.0,-0.3292724795155259,4.57443028845782,-2.614465085850738,2.1776779655431477,0.0,0.0,-2.732045539873927,3.4104690291189215,3.022903482509682,-0.9574792839449726,2.499748930045195,-1.3390985766869163,-2.5697750013409015,0.0,-0.27500525124485753,-0.01798665421097133,-0.14260875185610442,-0.14256521135041827,4.309033039275917,-0.18017894047824562,1.6406742294713994,-0.059555169545083046
102,2084.4038441129046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667237410043,1.3006089542460435,-1.0988498802715136,0.0,-1.1127546200158316,-2.3229299805967845,0.0,-0.9930598361959553,3.164498965545321,-0.4722174186388102,2.5503410524928634,-1.4604794772768457,-2.9656724879928857,0.0,-0.3292724830525305,4.574430286346138,-2.614465084498044,2.1776779632549434,0.0,0.0,-2.7320455400264354,3.4104690248307725,3.0229034793388645,-0.9574792809253831,2.4997489293857127,-1.3390985758128848,-2.5697750022579062,0.0,-0.2750052505868118,-0.01798665405535307,-0.14260875053450195,-0.14256521108989864,4.309033142944211,-0.18017889453378297,1.640674299012031,-0.05955517207030062
103,2084.4038441118323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667175346056,1.3006089588567422,-1.0988498779399702,0.0,-1.11275461873735,-2.322929980199753,0.0,-0.9930598435157083,3.1644989711595892,-0.4722174166628926,2.5503410530323873,-1.4604794766510427,-2.9656724886726082,0.0,-0.3292724865493555,4.574430284211514,-2.6144650831515643,2.1776779609590724,0.0,0.0,-2.732045540191273,3.410469020559209,3.0229034761852547,-0.9574792779106515,2.4997489287297583,-1.3390985749537252,-2.5697750031874813,0.0,-0.2750052499273044,-0.017986653899406485,-0.14260874920883454,-0.14256521083021007,4.3090332469992605,-0.18017884880232946,1.6406743682197906,-0.059555174591408036
104,2084.4038441117245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901667175346056,1.3006089588567422,-1.0988498779399702,0.0,-1.11275461873735,-2.322929980199753,0.0,-0.9930598435157083,3.1644989711595892,-0.4722174166628926,2.5503410530323873,-1.4604794766510427,-2.9656724886726082,0.0,-0.3292724865493555,4.574430284211514,-2.6144650831515643,2.1776779609590724,0.0,0.0,-2.732045540191273,3.410469020559209,3.0229034761852547,-0.9574792779106515,2.4997489287297583,-1.3390985749537252,-2.5697750031874813,0.0,-0.2750052499273044,-0.017986653899406485,-0.14260874920883454,-0.14256521083021007,4.3090332469992605,-0.18017884880232946,1.6406743682197906,-0.059555174591408036
std.err,,,,,,,,,0.6676252265963075,0.5863076068924008,0.4191494991195477,,0.5182006599624375,0.5361691499151207,,0.6923966470003483,0.5751277912100005,0.39494268440267777,0.2417669151884117,0.5191002147597122,0.5402428526976143,,0.7202169283129365,0.6358456238193918,0.5163376259132568,0.3137706935249479,,,0.6117410328004539,0.6775938159914296,0.6094254832417766,0.4217911441991146,0.22203146040139843,0.5223101497702868,0.5489449723525636,,0.031706029902813286,0.007157485935704317,0.022736653542364312,0.010084682517154407,1.3603827915861204,1.6527130771238223,2.060626556145113,0.07070868793694798
t.test,,,,,,,,,2.232040759052479,2.2183047662477797,-2.6216180151668556,,-2.1473431138007615,-4.3324573608300465,,-1.4342354888890858,5.502253620020448,-1.195660624470326,10.548759539926618,-2.8134827055062734,-5.489517304789889,,-0.45718515297975,7.194246705251925,-5.063479692240725,6.940348496205001,,,-4.466016490154992,5.0332056463194546,4.960251186256978,-2.270031723232802,11.258534822995804,-2.563799641922838,-4.681298003649492,,-8.673594605513921,-2.5129848749938963,-6.272196079476571,-14.13680704253223,3.167515256478068,-0.10902004183078799,0.7962017005590077,-0.8422610619576805
p.val,,,,,,,,,0.025612269196838122,0.02653405942360143,0.008751345706660807,,0.03176597584660357,1.4745422683537512E-5,,0.15150507277613,3.74967024097117E-8,0.23182902306027975,0.0,0.004900802229828249,4.030336331339868E-8,,0.6475379689917982,6.281641873329136E-13,4.1167225361959936E-7,3.9113157157544265E-12,,,7.96894702315143E-6,4.823452093294378E-7,7.040208436226436E-7,0.023205658340268442,0.0,0.010353329095991404,2.8506419522678073E-6,,0.0,0.011971446734399871,3.559907924000072E-10,0.0,0.001537476426801021,0.9131865939991672,0.4259148093004297,0.39964184129943825
