Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
132,10960.951729854067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.178355112700839,0.0,1.4576873562081998,-0.22270870345878024,-0.137748566783626,1.2320006803595103,-0.5769214436488327,3.6650501952168417,-0.15990062318881237,-0.3358170807125304,0.0,0.4279997294268066,0.0,-2.6850555476337217,-1.1783264830613034,2.5701814283967668,0.5700208786184486,0.325020034417602,0.5118826709895938,-0.6199696202675345,6.150776947638549,-0.7865676171832048,-1.2971528202059617,0.46176274707089243,0.31369469642183223,-0.5499085117520681,-4.140033830593923,-0.7121317944461723,2.3011305099360357,0.0,-1.5442374511824155,0.09554486719165978,-0.2030293429155784,5.891568933320701,-0.9643424834567298,-3.215522382603265,0.9193007632222537,1.755702603802109,0.582355705675381,1.4796500288768555,-0.7489323769294373,1.8226416549036433,-0.12129648641928573,-0.8988751628507892,0.25824303552944256,-0.37201603189348476,5.947067237665883,-0.37948959134392435,-0.7675252183138237,0.4158515133252146,1.313599840834357,0.14089289111472694,-0.2222317806161216,-0.04736036264550451,-0.06689797056295402,-0.0810665938524036,52.60070045760112,0.3221984328320351,6.748214897932008,6.019933365696466,0.8829001908142191,6.386197366948315,0.5480935170790386,2.2319752920259055,0.39170378831622416
133,10960.940149956932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1780840037735736,0.0,1.4574233112611448,-0.2230626756084283,-0.13787446277528842,1.231919037371609,-0.5770177176507169,3.658680316987112,-0.15982876111306824,-0.3359913666973639,0.0,0.42795598654570827,0.0,-2.685644324028496,-1.1765857963723256,2.571039577772084,0.5705006492958584,0.32593120519354546,0.5117396413746328,-0.6192712664032323,6.144198773184909,-0.7860526933014189,-1.2971767796373264,0.4613182984361882,0.3134637256697188,-0.5493957100445881,-4.147611132922076,-0.7045434203533358,2.304419097751402,0.0,-1.548098264887438,0.09239735910955155,-0.2018754048995494,5.887886361588006,-0.963948992267286,-3.2250710744544526,0.9197515168421923,1.7568285257000404,0.5831453941500568,1.4787083209766427,-0.7516355783392124,1.8226073006129844,-0.1213829469922234,-0.898122873179304,0.2583748029883816,-0.3718357974223504,5.940551313764929,-0.37948311242253874,-0.7671683815198914,0.4156839434793287,1.3141536378246477,0.14144372406227115,-0.22229917882225228,-0.04737906985410461,-0.06767422735427825,-0.08151570667216587,51.51595280715075,0.3075090040825401,6.610292005567562,5.918607301692869,0.8734080693011056,6.317322835968321,0.5407845873393373,2.210503089186308,0.3900808258954311
134,10960.932375322544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1780514250850178,0.0,1.4574221752360135,-0.2231998268091296,-0.13785688641887503,1.2319568394922564,-0.5770585587559944,3.655577688571335,-0.15983654512060663,-0.3361017390475199,0.0,0.42794155351317487,0.0,-2.6863501144036093,-1.1759011276847067,2.57149682615773,0.5707333617482507,0.3265369695980688,0.5116273117303219,-0.6187508930100563,6.141067947833453,-0.7857938294327613,-1.2973542144075798,0.46107423072050224,0.3134240124330337,-0.5489171762569552,-4.148288480703091,-0.7013696502662107,2.305300915133194,0.0,-1.548193753880357,0.08948675036898679,-0.20194749609755824,5.884931768840696,-0.962967618141334,-3.2270415267130232,0.9195211307876704,1.7561156446257924,0.5835553811969659,1.4786245895267254,-0.7503964322132062,1.8226782809305773,-0.1215524048164727,-0.8983815245822963,0.25833143465399566,-0.37162888376773917,5.937082585326226,-0.37940758617921444,-0.7669619231870143,0.41595799239565595,1.3142455857188295,0.14171652105933435,-0.22221229829683026,-0.047351415756820635,-0.06743160456386992,-0.08134765120414955,51.9547246280979,0.3137782702712155,6.661294607902952,5.962771550980323,0.873830902805847,6.314872059700593,0.5489069410346759,2.217521310404811,0.3901053445879791
135,10960.93026374676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1780311318637962,0.0,1.4573672616109943,-0.2232352975575285,-0.13772670756462024,1.2319467411245162,-0.5770749045349728,3.653628152397568,-0.15980467369385135,-0.33610470340645326,0.0,0.42801907285323454,0.0,-2.6867001419348506,-1.175638360879097,2.571458330982678,0.5706165883353669,0.3268469960835065,0.5113234052430892,-0.6187452511955885,6.139199428874965,-0.7854803337781731,-1.2972218484410754,0.46084273412121635,0.31329996877264654,-0.5488591895934855,-4.147988539076425,-0.7026944326797109,2.3055332260670194,0.0,-1.545776277242335,0.08584461879553389,-0.20209157439530362,5.882481516428595,-0.9628615513582429,-3.2331133698757344,0.9186342769481919,1.7551875847236622,0.5832492077146729,1.4784603244105232,-0.751592262140622,1.822498625181759,-0.1217549546548609,-0.8988732767917983,0.2582277936115896,-0.3714764326639042,5.934452946566746,-0.37931314463359006,-0.7665646886181622,0.4162340697964291,1.3143238746273218,0.14185138112734133,-0.2220884944950209,-0.04730944131771222,-0.06728934217424937,-0.08129756890562304,51.9709828484895,0.3176449693252139,6.70232091049706,5.977174031111305,0.8729023864199656,6.288902658618263,0.553919496290762,2.2183608119113494,0.38955865277420526
136,10960.928389202345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1779592249214803,0.0,1.45726159233811,-0.22334516821450878,-0.137790837189656,1.2319725725344064,-0.5771256398352723,3.653001158346243,-0.15984557459068494,-0.3361123901479969,0.0,0.42802787942476833,0.0,-2.6867607588953857,-1.1752527921734743,2.571730896083137,0.5707347103745015,0.3270475014111493,0.5113631156446773,-0.6187149880066679,6.138559766350968,-0.7853601638725467,-1.2971748678539412,0.46066608185938157,0.31328387925863993,-0.5488569983318464,-4.148322223262326,-0.702464364074256,2.3057177642803968,0.0,-1.5453795353155788,0.08688231787304494,-0.20216530398195487,5.881605386690096,-0.962227843642898,-3.233310236436814,0.9183364299549593,1.7545842559188989,0.5831734981636821,1.478719159029149,-0.7516196378246263,1.822425664827088,-0.12184884736571285,-0.8989017388664552,0.2582257009172021,-0.3714974134056812,5.933869010311066,-0.37932951718085645,-0.7665334986415925,0.4162460697971613,1.314222762124108,0.14182874886180483,-0.22209117768782147,-0.047312018227385615,-0.06728884662453834,-0.08133476199201534,51.85497491891473,0.3176450649949731,6.714496577654254,5.973002835766992,0.8723263877481082,6.309486493601506,0.55205304215498,2.216832744426216,0.38959943751408405
137,10960.924909408532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.177865385768209,0.0,1.4572298491271853,-0.22344366492364673,-0.13789176960741376,1.231998286534572,-0.5771800112076336,3.652454042920517,-0.15989258780796947,-0.3361140487106559,0.0,0.42802752443180403,0.0,-2.6868439275725304,-1.1746534531360266,2.572305961345474,0.571059575857638,0.3272528830818826,0.5116098468588629,-0.6184737206734169,6.137766346390006,-0.7852772121660512,-1.297064233236232,0.4605415579024384,0.31319617466649197,-0.5488362812363,-4.148983005432729,-0.7014704414038901,2.3061730385067962,0.0,-1.5446975452856853,0.08708193520611428,-0.20208685497032625,5.8809451458361455,-0.9620652592591072,-3.233723664361394,0.9182228768126807,1.7543594815655208,0.5830633720788405,1.4784463724374841,-0.7505705708005934,1.82253537593414,-0.12195127504738629,-0.8987819866199993,0.2582917767065662,-0.3715081528942533,5.933498475768857,-0.3794732776443603,-0.7667017990866295,0.4160282808462451,1.3140849484526873,0.14177266274038772,-0.22210404775771242,-0.047321784575988506,-0.06742310295911014,-0.08143360377635422,51.62002597559242,0.31492475481063303,6.693209239140077,5.95369170699031,0.8724698461665763,6.311176896170019,0.5464000161218052,2.213672491563474,0.38941375074816426
138,10960.91872039958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1777210491796894,0.0,1.4571397701425783,-0.22353330014465417,-0.13799258504341552,1.2319805735950784,-0.5772709339746591,3.651396482196151,-0.1599021794975908,-0.33616303243764045,0.0,0.4280349957457482,0.0,-2.686678852943321,-1.1745960600951302,2.572205319415011,0.5710382822893444,0.3271732986969717,0.5115056788185468,-0.6184503455830037,6.136605528663814,-0.785203061310594,-1.2968926406626304,0.46044172462072047,0.3131149041747273,-0.5489524271640129,-4.149897504875466,-0.7022175692900334,2.3066328440971993,0.0,-1.5438906594624033,0.08642907132566839,-0.2021494824458885,5.879887142401596,-0.9622034874941935,-3.2362974965995366,0.9180310734903903,1.7542665854163024,0.5828814983201318,1.4782114090988308,-0.749085246539771,1.8224345275000462,-0.12204306656486776,-0.8987746319566693,0.2583051607208209,-0.3715211974887204,5.9324053819541955,-0.3795328827357265,-0.7666857784946371,0.415875027728639,1.3140278652167448,0.14181273014241952,-0.22208249157072907,-0.04731770101431255,-0.06753240386052785,-0.08156850353164222,51.267900684809085,0.31412537521989337,6.691916029881594,5.935672095593981,0.8707630961282363,6.311577701123588,0.5410685565629528,2.212029128038911,0.38883404214054473
139,10960.893104833274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1771917898873332,0.0,1.456902987230693,-0.22380455774877864,-0.13841767988946868,1.2319012797268567,-0.5775348090570781,3.6477733775999273,-0.16000718195029737,-0.3362814509787056,0.0,0.42800238137973157,0.0,-2.6860905944830695,-1.1743810181748593,2.572148783432973,0.5710345147236108,0.32671673047753647,0.5114215547311858,-0.6182992403928007,6.132563059555407,-0.785013768392266,-1.2963753173951953,0.46024924335162626,0.312879789334144,-0.54933953277942,-4.151805979398349,-0.7043084724574429,2.3076283248242655,0.0,-1.5413417336602597,0.0818187554207039,-0.2027142760302745,5.876346903365046,-0.9632977538232302,-3.2385455926446984,0.9179169685128914,1.7542267211056775,0.5824411697884584,1.4772987570704588,-0.7404421819440595,1.8220363391774062,-0.12191946547198793,-0.8971724650832331,0.25830633981926093,-0.3719730193105908,5.928907758562658,-0.37980652714893015,-0.7670383969033274,0.415201370708164,1.3136537132497017,0.14172857470619996,-0.2219698750879554,-0.04729756956871686,-0.06753212439641985,-0.0818799298584782,50.815299905385615,0.31777999034137533,6.707593871616476,5.931952158699451,0.8684477920826644,6.332539556146106,0.524166619212021,2.2178596874667407,0.39029380652067636
140,10960.866902692316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1767546131296145,0.0,1.4565577147060218,-0.2238480311034135,-0.13855429787444248,1.2316271359806266,-0.5775163938249523,3.6435569516962847,-0.1599460331128489,-0.33631126739048717,0.0,0.42784316327420396,0.0,-2.6855620277562418,-1.1749161587603314,2.570938077301968,0.5704392519489802,0.3261478957454944,0.5111696399358319,-0.6182850487966209,6.128330172929261,-0.7851799639009662,-1.2961001689732865,0.46027493361808186,0.31255002573970464,-0.5495525976503587,-4.156619540452896,-0.7053205959216671,2.3084842153627525,0.0,-1.5392703237053131,0.07879878369851656,-0.20231849031071472,5.873596786223382,-0.9669025700748521,-3.2478301814765955,0.9182303079223187,1.7557244783968697,0.5820040182662529,1.4764765241954732,-0.7342741768923498,1.820878456272478,-0.12157507694968578,-0.893984602645668,0.2581824518191046,-0.3727150843039204,5.924791850107748,-0.38016100642275014,-0.7675506438781414,0.41417853222034967,1.313183085207071,0.1414156443493288,-0.22186370925730137,-0.04726398505581226,-0.06751968656026348,-0.08244776333031326,49.979016184256885,0.32284145317493734,6.734491114718212,5.9199492855722555,0.8659846456614805,6.354795611517139,0.49486217665409293,2.214554779569751,0.39479398156900364
141,10960.851642199232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1768275292135109,0.0,1.4563317206784627,-0.22374447397039457,-0.13843800673182166,1.2315019727508785,-0.5773901579697245,3.6427153625545854,-0.15979318123345596,-0.3361972632101638,0.0,0.42775659868911203,0.0,-2.685289604138214,-1.1751220312488346,2.5707668854184695,0.5702215198209892,0.32576812712426545,0.511210147937463,-0.6187922139025132,6.127674938710042,-0.785069237748272,-1.2962370802987448,0.4605577315232034,0.31231237407095247,-0.5498688073921019,-4.158524773338233,-0.704843901882228,2.3083880815391686,0.0,-1.543863112366164,0.07943473430299397,-0.20179042370209618,5.874224896448042,-0.9692279767896519,-3.2531475077725527,0.9196896489478043,1.7581208355333426,0.5829662763570268,1.4761346932924473,-0.7362579822955414,1.820535433426319,-0.12099444737881013,-0.891668211607562,0.25816586511579454,-0.37309614689844806,5.9241463250925115,-0.3801672347564202,-0.7675497193087079,0.4140169195072022,1.3134310117776977,0.1413112261664375,-0.22191097094420523,-0.04727700570151233,-0.06752267012457973,-0.08267649847505848,49.80332887024487,0.3264704096437119,6.738820054624171,5.926764880810138,0.8624505783622461,6.34033298621691,0.4881673730946556,2.204434725395129,0.39927061258850743
142,10960.804632012867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1777501529178247,0.0,1.4560713445683802,-0.2230705316257708,-0.13758775202024892,1.2312844664013123,-0.5767537159678328,3.641710330535495,-0.15931282843101602,-0.33593627471397275,0.0,0.42755889414378223,0.0,-2.6855438736060537,-1.1765267127211383,2.5698722577178623,0.5694663639944778,0.3250413216982945,0.5112229279310782,-0.6199455995552362,6.127658354616288,-0.7854340914573178,-1.2975962652271222,0.46161790783473966,0.31212654377737586,-0.5497528443963877,-4.161639180365768,-0.7022017710175806,2.307129184816023,0.0,-1.5631685774181987,0.07781034495870418,-0.19996773503683643,5.877904477111996,-0.9762514885413389,-3.265729062833465,0.9253418335845672,1.7666687355634443,0.5878558691136607,1.474297690071785,-0.7512746189874124,1.8198313712962446,-0.11891624957110793,-0.8848785904436688,0.25802307491284304,-0.3736232469521273,5.922507311847134,-0.37978120503982293,-0.7670454924422963,0.4145250746855834,1.3155816104093918,0.14178852289131463,-0.22222473128795875,-0.047344025071084456,-0.06745038393690357,-0.08318074685747714,49.98066424900255,0.339070485849102,6.696529353931341,5.976833384388726,0.8411953319704284,6.250107071768895,0.4919126848475989,2.164763331632987,0.4124053997402688
143,10960.764205285932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.177924247844538,0.0,1.4564637281477386,-0.22291866543561395,-0.13743857249979677,1.2313754775138446,-0.5767021888527194,3.644114510385206,-0.15948668936397536,-0.3360410921835739,0.0,0.42762910874735294,0.0,-2.6864164476423906,-1.1761150503425968,2.5700380776151177,0.5697988480183026,0.3256061239658936,0.5112592105888154,-0.6192810551994131,6.130230285574141,-0.7860292737418861,-1.2978834343798917,0.46157677351881155,0.31251255311575427,-0.5491732749068614,-4.157587743982961,-0.701678953094773,2.3058139502548625,0.0,-1.5615184590137754,0.07205843935862848,-0.20007208804343232,5.879400484449513,-0.9769439020475493,-3.261289740464034,0.9259425892738912,1.7668275913477345,0.5888231117032635,1.4731109176075166,-0.7561628692021333,1.820214528490864,-0.11864438563992052,-0.8841168569494083,0.25780313311851744,-0.37338818358759657,5.924497928074742,-0.3799051710785032,-0.7672519737822471,0.41415085092728166,1.3160451071214696,0.14206449303841348,-0.22242043797295977,-0.04738479746410011,-0.06725531623059447,-0.08345333007987259,50.31687943691218,0.35027255761160825,6.6730309094264655,6.029729827391129,0.8354481294505989,6.210936508840066,0.48585860397160774,2.148162066541003,0.4122018654876722
144,10960.70894233796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.178017104617021,0.0,1.456358091045989,-0.22294657352919273,-0.1374107006103639,1.2313756461659606,-0.5767119502201123,3.6454576086477357,-0.15939305573768414,-0.33592342360281896,0.0,0.42772389447837106,0.0,-2.686236957135108,-1.1757570051771118,2.5704569093697685,0.5699219512471405,0.32554753243918216,0.5114678230144536,-0.6196706470857223,6.1316547834293775,-0.7857996936097097,-1.2978449545101205,0.46166316671662816,0.312405875003426,-0.5494622087262723,-4.154575227101235,-0.7020952804269037,2.3046437617888467,0.0,-1.5627295281298221,0.06917792250297117,-0.20058840895128305,5.880267121557231,-0.9774314543031412,-3.2612546238326865,0.9267657859917595,1.7672497626573411,0.5897753648222364,1.4729426402419896,-0.7638523721499282,1.8203204872396446,-0.11831258125839209,-0.8830857269326601,0.2577491219189792,-0.37353415473894047,5.92596502508241,-0.37984557879977876,-0.7670145293163044,0.41404584184130594,1.3165385478537535,0.1421723551047996,-0.22252661299220938,-0.04741898047141487,-0.06683224570723179,-0.0836997267379246,50.80338119065588,0.369411151171658,6.7229614039365035,6.119525920256284,0.8295163362244915,6.168244779743854,0.483602198826052,2.125716925709252,0.41323422981395763
145,10960.139676241633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1789458750892718,0.0,1.457051202007596,-0.22306712835644513,-0.13711703517997897,1.231961172214624,-0.576791384559054,3.6602927269131693,-0.15920335573244465,-0.3359498117432393,0.0,0.4282706528345869,0.0,-2.686972075391367,-1.1750445463370829,2.5719404924115863,0.571461898077387,0.3273946240921164,0.512099788169205,-0.6195936964628106,6.147398952217802,-0.7864535709933133,-1.2989277571420674,0.4614946511867233,0.3130299370536191,-0.5483953741708854,-4.1264658810236785,-0.713153859061194,2.2985373266089715,0.0,-1.5535969351032515,0.041061398994006015,-0.2056241591010152,5.8860061564791275,-0.9698552304482141,-3.2500796817887023,0.9282073771595983,1.7591406070650348,0.5921138119287721,1.4718532156974742,-0.7996605534439561,1.8211041609068077,-0.11872934907182606,-0.8841719692477792,0.2573216670415739,-0.3732081988014239,5.940984784628118,-0.3796096266811323,-0.76585880701735,0.41446737893870406,1.3203496253080893,0.1441007452233692,-0.22343369676993113,-0.047675319864524564,-0.06363436037659446,-0.08594787636037998,53.419316722351645,0.5301588562160202,7.237758415403229,6.804301320799079,0.7782047535045761,5.911162592960403,0.4524613583495013,1.996138448734316,0.3976032357226039
146,10959.944525013454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.179263205518066,0.0,1.4572614056794166,-0.22334778983436598,-0.13724638369260783,1.2323536816221912,-0.5769645748944351,3.6706270437224156,-0.15914809781979194,-0.3359383802530243,0.0,0.42862779745821494,0.0,-2.686872434927725,-1.1738380091903828,2.573191355553654,0.5726138472274279,0.3284107929119621,0.512530918681135,-0.6199191313409008,6.158187044715822,-0.786541324282615,-1.2989862207350824,0.4610361102372821,0.3135346348264208,-0.5482327341681554,-4.107326097468685,-0.7206721480365864,2.294483927403693,0.0,-1.5462223495733693,0.028080876615695687,-0.20904232429745317,5.890579077205018,-0.9640463575465565,-3.2405235194108553,0.9291075822563367,1.7534949859666924,0.5931148368883822,1.4712779812935193,-0.8221056818870404,1.8218159373052145,-0.1192375630498058,-0.8861422850698119,0.25706947302260613,-0.37294688295760914,5.951773212839239,-0.379475879561405,-0.765154798850731,0.41468915296238507,1.3228339519105032,0.14516935985312437,-0.22401613116241342,-0.04784984850828623,-0.06138626970645715,-0.08746886776655512,55.32763874034096,0.6488735814711697,7.669408367011432,7.311474267448732,0.744463634092589,5.7353421279665415,0.4319087344712908,1.9122499003192739,0.3841835447239269
147,10959.823088097957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1785901434550028,0.0,1.4567677448767136,-0.2240167555843249,-0.13818293554828062,1.232568489574245,-0.5774642222161066,3.6746830770338246,-0.15931461344018805,-0.3359944027361633,0.0,0.42877417374748666,0.0,-2.6851917040860753,-1.1733870989178508,2.572961581178961,0.5728743533859657,0.32820706680720657,0.5126031326806105,-0.6205127657101713,6.161834934686638,-0.7862409224880973,-1.2973138883485886,0.46006277481052077,0.3139011594428689,-0.5493135424337425,-4.103486989549031,-0.7195625761215025,2.294328400135846,0.0,-1.5372311716929734,0.039323930042672255,-0.21071118369297168,5.893322644744291,-0.957402759198316,-3.2204200915369214,0.9278093726506392,1.74836990062534,0.5897628054567587,1.475129570434413,-0.8216970050432804,1.8225801458756137,-0.12149596478705676,-0.8953978245839984,0.25728540020402796,-0.37215650845673925,5.957719857569113,-0.37946508079736735,-0.7652545848473928,0.41447255949437267,1.3213250937778138,0.1445515493499426,-0.22394155422364492,-0.04785902390089388,-0.061176151789345955,-0.08720009129360978,56.50368249833734,0.6702396528085098,7.832778950560657,7.447359645756165,0.7635838006412738,5.767953884937885,0.43098958835792367,1.923273468509681,0.36646886113799093
148,10959.753227826286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1792520895831062,0.0,1.4579815804406215,-0.22334128047956123,-0.13761020441886349,1.2327826572880047,-0.5770170904376712,3.6759059558454252,-0.15967157681921634,-0.33623989413045613,0.0,0.42865884679988825,0.0,-2.686779406818526,-1.1744982241127933,2.572864667237902,0.5733770426951048,0.32944088697125595,0.5126757800900177,-0.6186699017819308,6.162813115212402,-0.7873716337374883,-1.2982146067886116,0.4604829894505284,0.31468577293937916,-0.5473907065010543,-4.099869655468762,-0.7168022492367195,2.2942895999378816,0.0,-1.533407112968714,0.03688914353590506,-0.21191733865661372,5.893719879249205,-0.9528915648184894,-3.216139780579896,0.9286300162570555,1.74429987105474,0.5879215579067041,1.4760859614583366,-0.8119461878394815,1.8236757004306787,-0.12350659473884379,-0.9037644948329462,0.2573162530510099,-0.37069961004300683,5.959476133289554,-0.37976458514495526,-0.7659143187417659,0.41487093058046104,1.320929263231531,0.14481659674608188,-0.223902860815227,-0.04783601848262429,-0.060760134198543134,-0.08746474595173269,57.998333801083376,0.714002866427069,8.0316986817534,7.6816979287409675,0.767488678107222,5.806222798573524,0.41710401657567014,1.939448350126449,0.34897646126872195
149,10959.73199834949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1791601208387459,0.0,1.4585712576905803,-0.22319500431792058,-0.137537316423602,1.2326586066004088,-0.5770007404939931,3.6750381652772117,-0.1597397431181775,-0.3363375820805401,0.0,0.4287077084243385,0.0,-2.6875659221697035,-1.1738006827952145,2.573539848446697,0.5734607000800974,0.3297010687683849,0.5121855697329786,-0.6181806607523294,6.161724973486389,-0.7864778951782158,-1.2984017740464917,0.46088920782509224,0.31454050178967474,-0.5477269281699741,-4.101946765810626,-0.7160126939002668,2.2943211429221413,0.0,-1.5309578627453042,0.03150895128666224,-0.21268956969716202,5.892936347965975,-0.9540257757601184,-3.227290333997782,0.9280393775787008,1.7430373366578573,0.5869597460922623,1.4749376605899598,-0.806281797077206,1.8240169587631971,-0.12327572762184674,-0.9033977668472206,0.25732198365155196,-0.3706846046814512,5.957959341070188,-0.37993465568280865,-0.7657256046401417,0.4147427183965458,1.3207078355642006,0.14484787122886048,-0.22343405528105437,-0.04769953807811791,-0.06005793046573459,-0.0874677603007029,58.700009805722985,0.7316361024669036,8.134076150609982,7.782212462361299,0.7668761277927741,5.811245073106925,0.4165589260449285,1.9511156872196398,0.348654771024685
150,10959.706806933533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1787894126642218,0.0,1.4582600549620883,-0.22309504510853392,-0.13747385144959645,1.2323117178687002,-0.5768472484012873,3.6705079299037675,-0.1595835230854428,-0.3360297232191985,0.0,0.4285521252422021,0.0,-2.6874470620402873,-1.1726879907091428,2.5747932972193364,0.5732496369545561,0.3292075034517761,0.5124646961029992,-0.6190367382417775,6.156717949601059,-0.7851048579973842,-1.2974004346850758,0.4610890095445935,0.31391506955016135,-0.5491969558528502,-4.107465203333872,-0.7149450907349347,2.2944852707630847,0.0,-1.5332467379027641,0.026071952082040106,-0.21296090677267554,5.8903604805505285,-0.9610937488644766,-3.2567474506064222,0.9290987622638032,1.7463647875891437,0.5872913901643695,1.4722393508443883,-0.7916876272184139,1.8236225064195435,-0.1224096104089162,-0.8997960466352516,0.25749182337071963,-0.37117098616590943,5.952367756207546,-0.3799550933050828,-0.765581481754993,0.41489888440935657,1.320873976917935,0.14422957350775242,-0.2228865678208204,-0.04755816362870616,-0.05943815389609612,-0.08745324499126485,59.429869766353335,0.7520920225842702,8.264478270800156,7.896163201263702,0.761217469273151,5.807092992137302,0.4186345049720698,1.9756026635044561,0.3558010457507161
151,10959.698053841785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1787554268172735,0.0,1.4582174611459409,-0.22288773693480002,-0.13730480042600435,1.2321812212931524,-0.5767419239848967,3.6675637090821422,-0.15961766988348614,-0.3360613598421369,0.0,0.42833348805086224,0.0,-2.687743181194521,-1.1738157645860459,2.573884107906322,0.5726024198913207,0.32850929555056263,0.5123026154136661,-0.6186420693681828,6.153818806128141,-0.7855175207356606,-1.2978202870368882,0.4613869722680154,0.3137831043100974,-0.5488682933623057,-4.111528099041913,-0.7134780308926326,2.2947417355096555,0.0,-1.5358749198322679,0.023125933635368606,-0.21237506782248508,5.889247589493323,-0.965907143423243,-3.2659791260094058,0.9298706198999511,1.7493444841220844,0.5884215797490997,1.470310455345341,-0.7782547223431584,1.8228845385078853,-0.12147679168239499,-0.89577120498031,0.25744694719175065,-0.37164654549006304,5.948589675810529,-0.37987689271557845,-0.7658436465158164,0.4149733310876662,1.3210778850045453,0.1441453626798861,-0.22270500051784972,-0.04749469353279615,-0.05946954758573536,-0.08715541638055273,59.54864799712544,0.7424941526744508,8.233954629965565,7.867459582880549,0.7631333956630579,5.81553029322415,0.42456492890653147,2.0103678236102227,0.36516046648765416
