Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
81,10969.15047697011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1872801222594422,0.0,1.4619234842295286,-0.21762038048157473,-0.12661072111015742,1.234362188387743,-0.5735862637917931,3.6618973169114786,-0.15543252393907028,-0.33240601732050074,0.0,0.4248412434410408,0.0,-2.7001461596628027,-1.1714014924769658,2.575843336136784,0.584946258814162,0.3558948147956696,0.5110986317251698,-0.6031774026627731,6.143470800924274,-0.7833456011415375,-1.2891189971024064,0.45850790984010664,0.3048737935830373,-0.5497359426112585,-4.392185422978636,-0.16493093053379343,2.4668096364662917,0.0,-1.8249750978202137,-0.07055090730562255,-0.10490853915883137,6.003889591613062,-0.9346771101155565,-3.2087443747679982,0.9346918758222073,1.715648338478853,0.5313759002503234,1.428213893582635,-0.8937397581817208,1.8407970222428318,-0.12774030842583503,-0.9328623973374363,0.26727471765973165,-0.35976266288517866,5.955622377033561,-0.3933781497534894,-0.7717555869518564,0.4021955600762881,1.3393847741122011,0.1474795798504604,-0.22392041661204035,-0.04764699900890517,-0.10539709390735173,-0.12115050144600478,25.938359423402087,-0.38806316653248146,1.2104506593763935,2.7112821881110905,-0.4342153058728377,0.4486304252304231,4.959911177552241,-4.987007753395247,-0.27066963028968416,1.173585645746352,0.487144845645024
82,10968.438033251283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1868142817701537,0.0,1.4628986573859943,-0.2156552677787923,-0.1236665790896952,1.229971413876573,-0.5704698284070281,3.632335867735362,-0.16077532277699044,-0.3348014505817832,0.0,0.42884670288128524,0.0,-2.6976401156471237,-1.1834169387436917,2.5698939111482115,0.5828958566489927,0.3575199317851048,0.5039142525386437,-0.6101055306182503,6.122888626875164,-0.7820289574032026,-1.289284930166572,0.46594233642564303,0.3070801354376899,-0.5493070490823861,-4.38962591973614,-0.11881650855465295,2.468558112430469,0.0,-2.0254756973448216,-0.12082191539434686,-0.09922563358955347,5.98555550049604,-0.9508038384716561,-3.2365705313879887,0.950504280063327,1.7357292983919863,0.5566426553387368,1.4315250000977058,-0.9068170221891952,1.837683354605619,-0.12717782306169073,-0.9220972872311112,0.26138465008969836,-0.361649566807231,5.923439597210994,-0.3849789269360564,-0.7728256835086758,0.39813849162064324,1.3352475799917587,0.15089785159663938,-0.2228821286609768,-0.047499615140996626,-0.10367241432725943,-0.11815062144492153,26.455956334459206,-0.3589800920938106,1.1870459265341524,2.8914361519052147,-0.4601578826874987,0.4745389879515022,4.962134947817381,-4.981899591057466,-0.23262432190571727,1.1909514183302665,0.5082417022909597
83,10968.23102901346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1826354769367307,0.0,1.4586706056231828,-0.21745240824428466,-0.12829901941457258,1.2283739878700772,-0.5721107272546433,3.592392256350426,-0.15952674141955933,-0.33678043986119854,0.0,0.42719173705612523,0.0,-2.6992773659491767,-1.1711103626834092,2.5735924681708737,0.5884902365098459,0.35971250638808167,0.5048111957948893,-0.6088283720178463,6.080910421938147,-0.7854402111727065,-1.300178817230501,0.46438025759788626,0.30774378946446324,-0.5467475278393893,-4.4063746290478045,-0.10319304859277871,2.4678109850546375,0.0,-2.071372187323007,-0.11738102919975935,-0.09766030624050305,5.944218753485572,-0.9475798037768517,-3.2725999192567676,0.9487428319274078,1.7408187277587486,0.5645281230324611,1.4290600764300538,-0.9134803625141955,1.8369988640503747,-0.1253525512785929,-0.9174617746478783,0.2611835095782059,-0.36225453362472215,5.882676130257009,-0.3873030267329468,-0.772525675715968,0.39576711402510467,1.3339607755818057,0.14964008189645428,-0.22350859499440287,-0.04774905666986293,-0.1023230024602228,-0.11585043326035795,26.769971101298587,-0.33998334534043007,1.1824216772085572,3.006994191735404,-0.4725482413454776,0.4935516060277825,4.959955158775136,-5.026539710361041,-0.20542148472792351,1.1985114954257676,0.5209269533224735
84,10968.059623416786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1805363916434946,0.0,1.4567805124203277,-0.219430196976627,-0.1308048547672005,1.227898513365199,-0.5732535735542875,3.5822664221175917,-0.15925814930848436,-0.33681825954639416,0.0,0.42650935696366404,0.0,-2.7033353404469103,-1.1689487365391853,2.573599631915898,0.5884150443184193,0.3582403583173439,0.5050337860056626,-0.6096226421758055,6.07032223086419,-0.7853127736309317,-1.2952260558261062,0.461612757042504,0.30758162029396785,-0.5477354400929777,-4.423480689772388,-0.09655325596967358,2.465336748505156,0.0,-2.097661547018524,-0.1211274566491963,-0.09600964568231649,5.92972855310455,-0.9462421358871836,-3.2886296131680175,0.9486441545272142,1.7466961915948052,0.5707404489318949,1.4259518196425338,-0.9179749670240555,1.8361489970019111,-0.12376776595916572,-0.9138836802550625,0.2620436924702214,-0.3621176425643713,5.869032241279482,-0.38750533997491265,-0.769858242688573,0.3947828825973989,1.3333510698624087,0.1491415884910914,-0.223836756412906,-0.04774038331221207,-0.10023958018862579,-0.11451628917535923,26.693142695444127,-0.3164956325825255,1.1693440614015558,3.0817525183213528,-0.4815257622539517,0.5055656502428846,4.892583719498286,-5.041808965472673,-0.18082175604804882,1.2008806338598637,0.5284966191219816
85,10967.881539804037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1790835081395035,0.0,1.4551706031666156,-0.22060951076959706,-0.1331201033299237,1.2282383576569693,-0.574373367876848,3.588579844892711,-0.15833764329642505,-0.3367500583373895,0.0,0.42512480364229127,0.0,-2.705109223108752,-1.1659887203744876,2.5750755224922908,0.5869037397167215,0.35726331763079316,0.5056336570205393,-0.610433315160636,6.076427636661644,-0.7825950367224997,-1.2927123789200936,0.45936016805816127,0.308236181011072,-0.5487296604625799,-4.4348932503000515,-0.08350229970774596,2.4638694774215892,0.0,-2.088927113983871,-0.12958762444481242,-0.09392635058364462,5.933825024571821,-0.9437822254713228,-3.303645328540246,0.9444558910355706,1.7515052456394165,0.5748649482174107,1.4246768915238859,-0.923982554804918,1.8361649912824718,-0.12317555694736639,-0.9115043054815626,0.26276486211708544,-0.36183276365911576,5.8735776049091895,-0.3876605642913539,-0.7666064374187599,0.39475960431425805,1.3321475936382257,0.14894912447075231,-0.22370469264379947,-0.04769347625258015,-0.0976698841834668,-0.11245743304259047,26.61370909273136,-0.2854333173289842,1.1591474104750341,3.1820443796846085,-0.4919467944345636,0.5202613889413196,4.832213312956979,-5.090327074504153,-0.14800382922346386,1.2086585179339209,0.536874161603319
86,10967.640364206256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1784199397734416,0.0,1.4554284952219607,-0.22127586912695305,-0.13539608519366475,1.2295872802516534,-0.575371131891809,3.6337381127988304,-0.156382565594102,-0.3373441807244252,0.0,0.4238976076882519,0.0,-2.7056139358148497,-1.15965798250122,2.5801981948281174,0.5891699212074482,0.35798704072301235,0.5087842774080534,-0.609955358223852,6.118810632820499,-0.7835923114347924,-1.2957182539498235,0.4569553309241729,0.30825578794885466,-0.5480745438671847,-4.421720748031924,-0.09060847082502493,2.461366901540731,0.0,-2.0252512804692393,-0.13430968787046801,-0.09390826825430676,5.968864414163778,-0.9346084254779282,-3.276092086120871,0.933416340082867,1.7494078244630444,0.5717581690015093,1.4237559915414086,-0.935404504097337,1.8394269493402555,-0.12336897156683595,-0.9140021011190091,0.26416584990863407,-0.3615459150672218,5.9193976701646775,-0.3896883459375671,-0.766815464669814,0.39679622689266475,1.3338278785627726,0.14805056210077652,-0.22434662801526847,-0.04789365148457139,-0.09652701434334869,-0.11093974179614328,25.769129791136994,-0.23122226484085487,1.1312390360104716,3.258710557440979,-0.5022074324243518,0.529656893176194,4.697743518756737,-5.119353813574929,-0.10407133297315294,1.208243015138295,0.5376238182719804
87,10967.493521442206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1826351368673298,0.0,1.45936846491625,-0.21961695728268654,-0.13112376498987555,1.2315704634647555,-0.5744225626781012,3.656495107555331,-0.15833524823042838,-0.3363096702207092,0.0,0.4260477381076858,0.0,-2.7080508160360766,-1.1667953624536096,2.581180764130096,0.588527603058923,0.35880481184741586,0.5084970351947539,-0.609755732424103,6.144657969997851,-0.7834252810436826,-1.2914893979104765,0.4584963954896035,0.30853946087211936,-0.5501367684218169,-4.39654041920203,-0.08683615469555747,2.4597643087275816,0.0,-1.9647147500978839,-0.16606783934150818,-0.09525356574487868,5.988149902149153,-0.9391047096246744,-3.2203222176933095,0.9351518110622918,1.742008712728187,0.5641958797725487,1.4245764007963566,-0.9475312951516676,1.8401569552698644,-0.1236563600974737,-0.9150663170494236,0.2636710150586207,-0.3610732538110133,5.940700621320195,-0.3876522026921594,-0.7676308741954893,0.3996330757234953,1.3325305496368598,0.14891827857561568,-0.22397327692813823,-0.04770509543819329,-0.09392954932367378,-0.10867236815844943,25.40457249982206,-0.18699175219504396,1.1190368784804825,3.354149827785386,-0.5127078927912356,0.5411407114598337,4.7203092827665625,-5.237651067593236,-0.07019477272043545,1.218053683557477,0.5433766005027402
88,10967.380275687357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1854484207305447,0.0,1.462043823356043,-0.21731953681478727,-0.1279781160481355,1.2323428002071708,-0.5731662134610211,3.6777465782293004,-0.15857366248816063,-0.3359536405779288,0.0,0.426701525770797,0.0,-2.703993816816774,-1.1713904297123907,2.580458675568389,0.5876588930541778,0.35919163481510163,0.5081440215059877,-0.6087682958315175,6.166492467020206,-0.7843886769425018,-1.2943491896162154,0.4607796863195524,0.30865860393602434,-0.5501576111886406,-4.370050924561237,-0.09994033174583308,2.460191079481851,0.0,-1.934676351426872,-0.17058146744792332,-0.09620210864779438,6.009177312498972,-0.9364144874891621,-3.1593122869521304,0.9376572594394768,1.7306788459038782,0.554561360399511,1.4270138305302926,-0.9478407791057263,1.8414139334405424,-0.12456762494051465,-0.918781994364459,0.26314096494626327,-0.36093392757303305,5.96445391009184,-0.38734505971483396,-0.7688857089686604,0.4008604178719614,1.3325392717808837,0.14925118194979245,-0.22389921333376053,-0.047743066306068435,-0.09513209277450833,-0.10953727327640131,24.993177050785498,-0.18340295720363,1.1152494706120828,3.3039013486635547,-0.5093644252131874,0.5318303240501278,4.810097005731347,-5.260897440958055,-0.0813237654185126,1.2148654555603937,0.5376270629357299
89,10967.297999073216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.187337422045848,0.0,1.4640644966582645,-0.21570794055365164,-0.12574979110097764,1.2328373601679445,-0.5720895817861231,3.701106584906276,-0.15865900706862557,-0.33583527691128723,0.0,0.427429692182946,0.0,-2.7012967353084094,-1.1742353219188457,2.5804762574777627,0.5883617648006673,0.3600439496669716,0.5094317546088436,-0.6083722725584085,6.188985001704235,-0.7856802402986162,-1.2989769227776842,0.4624862241348917,0.3078937626037009,-0.5489799303150696,-4.347250024865832,-0.11314332803367651,2.4601132783250974,0.0,-1.9165068023973955,-0.16838619540933128,-0.09644509924938725,6.030619281274155,-0.930554594882108,-3.1073970656838212,0.939253602497225,1.7203900699987154,0.5478225249406812,1.4290644865246505,-0.9441835236215758,1.8425770426980066,-0.12556751089345614,-0.92300990598917,0.2626880082208101,-0.3609429663979422,5.990551832269762,-0.38786677297316013,-0.7706607154100272,0.4018795987262142,1.3328776320811229,0.14922588402734155,-0.22410317277969727,-0.047845359191719894,-0.09634622072273048,-0.11021339632451331,24.597962754507456,-0.17933511680436445,1.1156231912859647,3.255818516145606,-0.5070021969805119,0.523534265292819,4.995064456903939,-5.325723721086231,-0.0975840456958795,1.2172524498784612,0.534826284152051
90,10967.247401716473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.187549578543583,0.0,1.4645968739634254,-0.21537404404201899,-0.125363653745295,1.2327695048258591,-0.5718485502259413,3.708296428481873,-0.15874786162595889,-0.33608913474067637,0.0,0.4276107074095059,0.0,-2.701918406936048,-1.172942027401914,2.5811161959091784,0.5894606260984951,0.3609026685977798,0.5090518942480624,-0.607634633545798,6.196700647439042,-0.7863558061707416,-1.2988434121406758,0.46270371491264656,0.30792611278077986,-0.5488400522398847,-4.340793753671562,-0.1229404904827471,2.4581767327351907,0.0,-1.916342530195815,-0.16640745075897478,-0.09595413079294218,6.035784129669357,-0.9249613126019085,-3.0880358388446005,0.9380162997957345,1.7180604919858664,0.5471904629258277,1.4303556845629601,-0.9405212656721118,1.843438141161214,-0.12597156762576373,-0.925156777710792,0.26236824526978303,-0.36074382725820126,5.998644937448302,-0.3881726175138753,-0.7714574847729313,0.4014512071949566,1.332816710906374,0.14904584357690595,-0.2243317683769203,-0.047906608106207844,-0.09654957492147508,-0.11069305812868294,24.265594061084343,-0.17457276917787531,1.1144737440752082,3.220542799403466,-0.5055035980921337,0.5203380360814208,5.1367715821588735,-5.395661878187583,-0.11222227991337716,1.2198520230733114,0.5354520009632678
91,10967.176831201585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1864303132225236,0.0,1.4640881156643495,-0.21611305750139048,-0.12640856699390718,1.232257774313501,-0.5720843575994817,3.7101548889788636,-0.15867804058639584,-0.33624527052931497,0.0,0.4274135970659074,0.0,-2.7025984514787695,-1.1732896219826983,2.5803096303034074,0.5888089275033992,0.36018360712113556,0.5094522634374055,-0.6095677855436681,6.1979874361006395,-0.7854954327352575,-1.2964008112754133,0.46133833167429195,0.3078897412017416,-0.5484656340278479,-4.342451509106856,-0.1315439556642443,2.456265411464453,0.0,-1.9243774183479003,-0.1625933534688693,-0.09370871373788488,6.034108383925452,-0.9177440990835837,-3.096942535722674,0.938119893844658,1.7204654310629703,0.5521270466610904,1.4307317122011298,-0.9328089805550958,1.8436963463901643,-0.12635418338460877,-0.9271888260369623,0.26209195120228407,-0.36071795404922774,6.000807772785041,-0.38884068130870836,-0.7709085582036557,0.4002633678890136,1.332669658035499,0.1486921411926945,-0.22478943014807473,-0.04799215760491988,-0.09647519339924085,-0.11085805075316771,23.7006861502634,-0.15914195991203323,1.1079944326308024,3.193023786920074,-0.5057370844786137,0.5236117771764607,5.298653347544558,-5.523762236064107,-0.12803071019759527,1.2277146384111361,0.5408794982680676
92,10967.102813581987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18489478739235,0.0,1.462870712438907,-0.21706612949095538,-0.12817875303529802,1.231749594784861,-0.5726094685246611,3.7007687829077507,-0.15844411477808534,-0.33698868796765713,0.0,0.4270651572378875,0.0,-2.705175842046335,-1.167668847849726,2.5819957634816033,0.5908903261505873,0.3612670308902795,0.5090666492667464,-0.6090917818246464,6.189518164536766,-0.7859032952356294,-1.2943079659910224,0.46020144459726303,0.3084655606466121,-0.5481823273899048,-4.347841321313822,-0.1428343265699803,2.4542225223445935,0.0,-1.9400230516639372,-0.1706504980210383,-0.09232239686514472,6.022606365475909,-0.9140755605801519,-3.1282075182984417,0.9362880025182689,1.726287918019868,0.5579575664139904,1.4313495208368623,-0.9268426590305886,1.8443412442377498,-0.12651373715808822,-0.9278729462915049,0.2616760596620231,-0.3606143894612364,5.991649980289906,-0.3893100326895581,-0.771307405813319,0.3986898959176375,1.3321047224353697,0.14849256597140853,-0.22513480934647687,-0.048086796967079355,-0.09548321300359315,-0.1105963589780432,22.962213605303127,-0.13193084603236094,1.0936513161836534,3.1830160264027594,-0.508047511691315,0.53464084738019,5.386566252302935,-5.6639997395793715,-0.13753726268594418,1.2381071588741783,0.5494260594046539
93,10967.034959240193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836225328955292,0.0,1.4617102265648279,-0.21821449219869055,-0.12945358531492512,1.2313589099735218,-0.573234742307306,3.685959329068881,-0.1586559775860644,-0.3369341486436442,0.0,0.42685405918651775,0.0,-2.70500266901365,-1.1694993220799255,2.58021380135307,0.5891368411485988,0.36006650276555185,0.5092121250968309,-0.611642378268232,6.174413605030244,-0.7848205121542864,-1.2916875742674785,0.45890763651549854,0.3086096635983762,-0.5481753783627178,-4.356432906305181,-0.15083253444673772,2.4542302261397526,0.0,-1.9538523213935022,-0.1831065147940719,-0.09132479035359796,6.007258395535736,-0.917953390440152,-3.176312092284536,0.9391506954969185,1.7331844430582433,0.5645915101182786,1.4307839073788264,-0.9200458938644354,1.8433569440591742,-0.12672231601190992,-0.9278268602946231,0.26126178339916145,-0.3607153703048616,5.976143171449219,-0.3892943718531734,-0.770249615655206,0.39779842030901363,1.331615731024044,0.14849092483772702,-0.22544306675447345,-0.04813180874622909,-0.09459284804495675,-0.11012419414437567,22.221569515252398,-0.10295911044878664,1.0782114133488827,3.18150197038727,-0.5104851297224208,0.5495153771779162,5.357671761612133,-5.75571525519168,-0.1407759431334377,1.250778733348468,0.5566201802953016
94,10966.980344898762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1833447692977788,0.0,1.4609796122870404,-0.21840502879174184,-0.12996884164578706,1.2314438910925445,-0.5734633195501703,3.672116243231263,-0.1586829442483846,-0.33719272830389635,0.0,0.42673779484620245,0.0,-2.705075050211241,-1.166811222080802,2.5811706748848544,0.5903175876204345,0.36082828621771823,0.5090179122329208,-0.610406617998171,6.161868919502395,-0.7856560519105704,-1.292852239266415,0.45935874473343574,0.3089456197172853,-0.5482035730136293,-4.359605922014664,-0.16277930527254023,2.454731237000406,0.0,-1.9618718476941588,-0.19944581174999196,-0.09258289169806724,5.995562463827051,-0.9261271748801743,-3.212241529483068,0.9398225346813447,1.7375323275663843,0.5662506336879186,1.4308185043112263,-0.9149004156559664,1.8430520906501349,-0.12701229343664777,-0.9275708772775927,0.2610712119256033,-0.3608469401899065,5.962575599915582,-0.3890589094516954,-0.7707319604370747,0.3977337797762499,1.3312916879221064,0.14871394375550032,-0.22547341793866768,-0.048182089472862163,-0.09378886299333052,-0.10989314008308104,21.61281525434729,-0.08069143788581248,1.0678996777226661,3.1697808581923836,-0.5111727745621769,0.5602799263921238,5.234443550252788,-5.743162528230428,-0.13996452344617297,1.261466274580622,0.5569122190213088
95,10966.934620575257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1837294288262803,0.0,1.4610448165360954,-0.2183321675689325,-0.1294365439890793,1.2317176679609714,-0.57350580415915,3.6644620641136076,-0.15903984393200696,-0.3367985658702756,0.0,0.4267802897306439,0.0,-2.702818039479202,-1.1706081611893122,2.5793936032540583,0.5886520546345229,0.36003375619735567,0.509115259958019,-0.6113916836132043,6.154155341492919,-0.7856413604341824,-1.2937465421702379,0.45986844737472204,0.30866655464370885,-0.5483594768268817,-4.35967004577016,-0.17381005014094456,2.4557646555350874,0.0,-1.9589173757437037,-0.20822014073760797,-0.09408219115920134,5.989842298015529,-0.9360621256353786,-3.2298385094767488,0.9427635244291328,1.7394346350260754,0.5663776449504488,1.4298680774379384,-0.9079601325550744,1.8420355671839912,-0.12749492959356948,-0.9282538706622372,0.261052670517673,-0.36072866699583245,5.9546804729176985,-0.38858267989722167,-0.770475507211224,0.3986809590255324,1.331569173504956,0.148943242245401,-0.22557791177159925,-0.048210983285111746,-0.09371491712205567,-0.11003631863054077,21.16610678583725,-0.06863943843083675,1.067621776563976,3.1392796470484865,-0.5094733890565023,0.5634912845260247,5.0715368929231035,-5.62682060588372,-0.13848351419147914,1.271274500577934,0.5488555967555749
96,10966.897443170994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1843254192325599,0.0,1.4612681279081423,-0.2178092100072111,-0.12885387845346685,1.2320215978892388,-0.5732352830206321,3.662002165574492,-0.15906880652681396,-0.336684151673976,0.0,0.42672253191684933,0.0,-2.701588976334166,-1.1707045553335353,2.579675451039373,0.5890803371999894,0.3602890578043297,0.5092376946420508,-0.6103009939094837,6.152333396655475,-0.7866137437079054,-1.296138500942644,0.4608679078060195,0.3085388276341826,-0.548378636998779,-4.356259153208561,-0.1867669457018523,2.455998622935054,0.0,-1.9514780712002153,-0.209733430281398,-0.09574838513096526,5.9891913154989895,-0.9423031320140722,-3.2263113493979967,0.9432063529086573,1.7392428444511454,0.5643619478936215,1.4290214532823748,-0.9001382731704486,1.8419380804860528,-0.12791602268811328,-0.9293616843017648,0.26135134175102054,-0.3606066764881618,5.952651763893832,-0.3883540455724664,-0.7710341095741157,0.39982994563561824,1.3321366049975036,0.1490385070293744,-0.22561693071999409,-0.04825947702628996,-0.09381948474486204,-0.1104690960903412,20.91863442771616,-0.06547919842255345,1.0773027462468407,3.0961990948720004,-0.5065010666560912,0.5581792104123335,4.939574513742258,-5.43618073398989,-0.13683964887901737,1.2795737751655507,0.5346177510464476
97,10966.86841914405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1845920838196842,0.0,1.4615445349147316,-0.21754079218983097,-0.12837053381635458,1.2320889441368736,-0.5730611010361205,3.6615312219804355,-0.15912180294333544,-0.3364494552096022,0.0,0.4265408661408378,0.0,-2.7005835446460846,-1.1724867120952271,2.5788851093049483,0.5884964528117683,0.35981729335953,0.5091975078926037,-0.6105814350106521,6.151548967875228,-0.7869346985472013,-1.2967219790676972,0.4611060277665658,0.3082076686867805,-0.5483604247213812,-4.3541021466927035,-0.19580997129917352,2.4553388197594863,0.0,-1.9427956728164917,-0.20197316822251318,-0.0961932974860071,5.98893607164387,-0.9432454417935515,-3.211970905099268,0.9435535541024247,1.7388319013577507,0.5638335997144108,1.427501385305994,-0.8920729035989501,1.8417541097806491,-0.12810962001747422,-0.9306740852185312,0.2616822502954317,-0.36010960169150424,5.9518398446626835,-0.3882390651652644,-0.7709772061682955,0.4008908376019938,1.3328941837123773,0.14896302510362933,-0.22578051025191248,-0.048297621616471685,-0.09417520140592905,-0.11097151711014747,20.873955357766093,-0.06873547761844928,1.0939402937354248,3.053857647810846,-0.5035035849052891,0.5470755640606774,4.88323032609101,-5.233479984717686,-0.13519269203694806,1.2865240963847346,0.5190574546263949
98,10966.847458589104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184449422926157,0.0,1.4614050610667924,-0.21745950901873903,-0.1284211020591133,1.231915135283125,-0.5728625312974202,3.660285666241829,-0.15898576299303435,-0.3363916920740114,0.0,0.4263059280908458,0.0,-2.701126918311206,-1.1717803735731305,2.5791689219192686,0.5889674113939318,0.35977849468987666,0.5093751814640679,-0.6103992867045094,6.150239541311839,-0.787195111388639,-1.2967533065069314,0.46096497297976113,0.30809375062832645,-0.5482620443022183,-4.353866464675379,-0.20159241056380742,2.4541404385021224,0.0,-1.9393936103915983,-0.1928415981760874,-0.09573490837511618,5.987227028007269,-0.9396309168644049,-3.20195416916378,0.9427703471252776,1.7387263273560256,0.5644459501285772,1.4262442976828211,-0.8859654233921258,1.8418599687410413,-0.1279453239746306,-0.931062416536088,0.2620445954024544,-0.3598628957486026,5.950316712652825,-0.38832157310334053,-0.77097940959758,0.40135586263074075,1.3332999264689793,0.1487640029278369,-0.22587361718462354,-0.0483206356691332,-0.09420846131234091,-0.111210238353104,20.961126280743315,-0.07132033131610636,1.109431601657481,3.0317279572349896,-0.5024280373916971,0.5363924236515489,4.909622539083042,-5.0980116495574945,-0.13190472893578603,1.2921236671105285,0.5091138671174659
99,10966.8273627333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184013407860159,0.0,1.4611002954733818,-0.21757770430267198,-0.1286548379401464,1.2315867397662068,-0.5728399204158827,3.6562408775681154,-0.15888086527391246,-0.33637329651603065,0.0,0.42599383875423763,0.0,-2.7018267338736544,-1.17133566615825,2.578946909224075,0.5889511271103236,0.35945662174837567,0.5091275193937702,-0.6107009309466046,6.145854416597609,-0.7870855636160428,-1.295580301573615,0.4604369122439016,0.308048997716745,-0.5481750844485631,-4.355949462632279,-0.2041252898554916,2.4525938110511145,0.0,-1.9395513680406842,-0.18476597135276834,-0.09472618211674197,5.982447249496354,-0.9341872185472746,-3.201249834423198,0.942196938051228,1.7392551594818966,0.566400946036362,1.4249901013488957,-0.8816659107617392,1.8417214901131944,-0.12751506236934534,-0.9307056585172759,0.2622161756146037,-0.3595246903168784,5.945439277134961,-0.38835874448763363,-0.7706275396513864,0.4014990856400995,1.333328774211805,0.14857203264240815,-0.22593366348619678,-0.04831842741791291,-0.09394554218852154,-0.11111890317401289,21.11329788990248,-0.07002642906904633,1.1236147312669587,3.0286476541243217,-0.5032395454838312,0.5281390397132504,4.983974302791061,-5.028028005828224,-0.1259069871443191,1.2986328635611004,0.5048581105437029
