Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
75,10975.19251565987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183404672196056,0.0,1.463954825962666,-0.22034617905583775,-0.133531769948216,1.2321822049204267,-0.5735190136377432,3.8383615181128388,-0.15150140908355916,-0.3395079923392614,0.0,0.43378539443374264,0.0,-2.690211724225886,-1.1767457260924867,2.5836373407708875,0.5785215472358292,0.34416887514407224,0.506296974847323,-0.6109914345875311,6.330950862344905,-0.7872648835629064,-1.302702411333059,0.4614434029621805,0.3127037009779853,-0.5508311316954962,-4.323963324029147,-0.07982337448724916,2.37196736803826,0.0,-1.738753721971367,0.03642464709291355,-0.10970219294014356,6.108780999416199,-0.9220722637133574,-2.640634691200166,0.8861852011684518,1.6873149011334025,0.5485605484156524,1.4599724482703245,-1.4486290276707854,1.8514396584389134,-0.13930971570114492,-1.018614944563864,0.27088834543439155,-0.33690734293969765,6.142455696539394,-0.39654041026187403,-0.7730522082554481,0.3957441481055584,1.346901335452208,0.1621921766484288,-0.22584272541737613,-0.048317175814959645,-0.05647532086264255,-0.12124299594409864,23.753523031093827,0.7740397449571125,2.565900860659964,6.020022966857674,-0.46845843212506527,0.38845521999751653,4.498521358185033,-0.8607949909699755,-4.992067343005642,-0.13304307451550076,0.7511386464237719,0.49613533277398414
76,10974.277189765802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1791123008497228,0.0,1.4613987280024405,-0.2215591709709086,-0.13691507768588337,1.232082206305577,-0.5730799167260783,3.7307376821501474,-0.15074918078739874,-0.34850220124695186,0.0,0.4313602414123492,0.0,-2.673681084918979,-1.1965656774489364,2.5645964783679647,0.568417384624553,0.32518231489381505,0.5047046689832089,-0.6107303136291278,6.223079149112459,-0.7877024215817251,-1.299052504013032,0.4623744826003271,0.3105504046385164,-0.5412007158478488,-4.326473348585702,-0.06675337942121032,2.3663578475372855,0.0,-1.7104110056644266,0.03560085404774578,-0.10237146988775433,5.989508003974057,-0.9169733016656587,-2.8932747327216974,0.8792103771487949,1.678022587584476,0.5802523178298402,1.457568282565481,-1.44891529082392,1.8437101197550674,-0.14326011030105887,-1.0236177696302644,0.2689422291474856,-0.33757126758953315,6.031623971526215,-0.39742482757100295,-0.7790222147941436,0.3898190865136603,1.3402100064183502,0.16729471333851276,-0.22642021910509466,-0.048523849815574914,-0.05562874724298184,-0.11952950343755696,24.773960261261944,0.8015811067064506,2.6881302180217506,6.1228606592698265,-0.6318559972903174,0.38196004449686105,4.442794287684905,-0.5436583446033916,-4.995088769556108,-0.10026160115962347,0.7298978431621509,0.49558277242332605
77,10973.73641450281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1875452524825534,0.0,1.4665983084906655,-0.21765507430823297,-0.12952549155185783,1.234557063792659,-0.5716660402788027,3.7104220873776073,-0.15323958590760822,-0.34234853226188217,0.0,0.4330406535500853,0.0,-2.7059922768427436,-1.1773774249184208,2.5897740504166573,0.5883879960240411,0.35051803895427464,0.5074424925669042,-0.6078701783602269,6.203438279157513,-0.7858025929726516,-1.3014936001937392,0.46392578735760115,0.3122261503681281,-0.5411028757329646,-4.368540142422557,-0.09679714555557227,2.3725943858234797,0.0,-1.7343660858471448,0.027677363609270565,-0.11763142279594738,5.991920059367133,-0.8975022188693221,-2.877048944753243,0.8967613967062652,1.6905750910198085,0.5843471060166373,1.4426732469888186,-1.4495848636708888,1.8548565646075779,-0.13367596731825615,-1.0073948817325675,0.27129007186056653,-0.33411017313238844,6.006962820723656,-0.39402996993969774,-0.7729597402612866,0.3905803017653355,1.3426218385145534,0.16529595691891094,-0.22472657123966353,-0.04795885457262335,-0.054797551745184074,-0.11938136571016501,25.211517502367403,0.8237919313709032,2.691728324973872,6.116321384791074,-0.7109062333567382,0.3683967960634699,4.416184720782471,-0.3110392987218549,-4.942462033336651,-0.08003369317020956,0.7133066133107021,0.49380566380846586
78,10973.133757157371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895508310593905,0.0,1.4659327010625889,-0.21681751251870546,-0.12789511531307432,1.233620147918116,-0.5724747420526523,3.6884484818315073,-0.15447880097882283,-0.3371556808319818,0.0,0.43436871209978506,0.0,-2.7143041925059728,-1.1665476269870374,2.595381536533164,0.5906033428848382,0.3599989403605148,0.508059132877781,-0.606991953606046,6.179276173896374,-0.7844253639081914,-1.3080349807523106,0.4657079520216899,0.31014966166966507,-0.5483118450641508,-4.399192460143623,-0.09501070807211155,2.3854435772769507,0.0,-1.7728462244991468,0.010111951231915738,-0.12947521745545923,5.983513187861895,-0.9074641625517286,-3.0479573890860165,0.9172768132595143,1.699144469266496,0.5727421946224843,1.4359379648715218,-1.4435153121720525,1.8586488002680892,-0.13080065393204254,-1.003547512000126,0.2723954564189993,-0.33340504060400483,5.9858845142363375,-0.3936944998833459,-0.7680725133983128,0.39409279822406157,1.3423758316655834,0.16117163971198684,-0.2216621081808245,-0.04710249259148153,-0.05343579217791704,-0.11753389286594144,26.906209693250887,0.8157213924427406,2.6613748897787106,6.280487141811017,-0.7191778535521284,0.38083355509527367,4.4031118802308455,-0.0364999673564802,-4.9461070232486,-0.05949968234714123,0.7134383922860695,0.49898194987278477
79,10972.703660182593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1907586445606033,0.0,1.463524661075548,-0.2161997273625493,-0.12614023972588137,1.230871149526967,-0.5722716958087022,3.636814385367552,-0.15391116121472062,-0.3327317292261439,0.0,0.43612105658104344,0.0,-2.717765041326681,-1.1673658146536239,2.5938236878230234,0.5917035588463676,0.361069457785082,0.5084666356727511,-0.6072718838336542,6.123365941677974,-0.7804344164583191,-1.2993309975063927,0.4641340361024174,0.31118103900357824,-0.551286126677825,-4.414700726179117,-0.08702209261535067,2.389945350758835,0.0,-1.8115568326846214,-0.0345172282072489,-0.13392154449061994,5.938443172416671,-0.9267064995753382,-3.1441570945694615,0.9277451686352489,1.7129467501682663,0.5654134090299247,1.4360918328631944,-1.4432706975245913,1.8537914262318385,-0.13345884438329647,-1.0051058324830873,0.2723933999886606,-0.3340061498356169,5.932861107701826,-0.39348903918502043,-0.763009095051699,0.3953569067767462,1.3386669555166162,0.15668803119686073,-0.2199745237418773,-0.04668923913953801,-0.05240068287753838,-0.11513326163349161,29.32448525211822,0.7957683676088457,2.5868735781450356,6.504576661995189,-0.6802023955348356,0.41131518132204403,4.471045903091914,0.10029468448711809,-4.986215042859308,-0.04707739503743812,0.725759841591791,0.5095696698545766
80,10972.495771784801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1888968814321224,0.0,1.4599395631003076,-0.21831735192035612,-0.1277231459914136,1.2300481299156418,-0.5732089925402075,3.6001612895366386,-0.15284884703862417,-0.33395060247165054,0.0,0.43541139261972167,0.0,-2.7058066281399706,-1.1752704373621432,2.5832897351705397,0.5811498870331897,0.35347200773891274,0.5054841043833003,-0.6092852298415354,6.085970155644203,-0.7805851455004689,-1.302313764510504,0.4644845971666213,0.309015392840548,-0.5535506941570929,-4.4202070659706,-0.07964801656219904,2.3972080086638052,0.0,-1.8439377642688253,-0.06374356834912547,-0.1270633040209946,5.902530806324832,-0.9436791617759569,-3.211425598047364,0.9290102420835213,1.7213562757607668,0.5648327237708561,1.4411575803355652,-1.4425857691215123,1.8477860946273699,-0.1375089659436247,-1.0086327965469475,0.2707555624189328,-0.33635950691224353,5.897629620094483,-0.3947359106505144,-0.7626539878462358,0.39543651024097903,1.3354572412665338,0.15516012900028076,-0.21974270891444092,-0.046658297092251846,-0.05177407197237977,-0.11382779387319719,30.94023479824435,0.7862711292139567,2.518237244487374,6.613800952796901,-0.6454518933756589,0.43693456006502546,4.519343268141913,0.08113468850824396,-5.02020597239206,-0.046404519723830875,0.738969671773239,0.5191216085566073
81,10972.335304301469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.188611242508152,0.0,1.4587543491025754,-0.2186111152497167,-0.12768070423550704,1.2293534119771394,-0.5725696784044128,3.580372995181186,-0.1515275371095068,-0.33493862589184403,0.0,0.43528602797250615,0.0,-2.7030637753113624,-1.1794394221640774,2.579757688309392,0.580082958844252,0.35028441477750577,0.5044123233949799,-0.6086161015895357,6.065706971472843,-0.7791450951574368,-1.2973117382917185,0.4626029172420006,0.31037403647485595,-0.5520816412155051,-4.41959719488766,-0.08531300820041522,2.3963080648381183,0.0,-1.8708348251616655,-0.09862560409597215,-0.11938202852274535,5.8827909092860935,-0.9522747228347099,-3.1968898554319227,0.926971258458452,1.7271751389638024,0.5701649508432491,1.4456356499509195,-1.4461274735220664,1.8437372880711034,-0.14039608165093612,-1.009213191709503,0.2695801699494497,-0.3371289838499143,5.878029497813971,-0.39591964049137335,-0.7629790663614533,0.3938584219988589,1.3316059193620242,0.15475672516156072,-0.22000221114131624,-0.0467706009391477,-0.05138342361217541,-0.11272560852774588,32.31186792841068,0.7882794088029903,2.4511033168553804,6.660833419026595,-0.6280444970794253,0.4619585134308525,4.595940915510415,-0.04268886667156545,-5.05375467365478,-0.05201927111563094,0.7535733661284315,0.5296296212606338
82,10972.127765678551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1874586713249498,0.0,1.4573081822398168,-0.21997763416782248,-0.12880352094745284,1.2298440557278805,-0.5728304746440396,3.572995151518213,-0.15084790528984887,-0.3373350213898676,0.0,0.43452951004904555,0.0,-2.6936852017610797,-1.1861734323332846,2.572644829048371,0.5733424856489374,0.3429952108627921,0.5028828253556894,-0.6092372118975937,6.058004822992485,-0.7796660140854126,-1.2999900990469944,0.4625171230465346,0.30950412785806486,-0.5512374031889087,-4.4212609689317866,-0.10245156624825832,2.401227514339858,0.0,-1.9028457202951483,-0.13522749520695643,-0.109733163424136,5.877436715058002,-0.9559309928153064,-3.18379624155244,0.9238142767597515,1.7312110289606908,0.5779327293000246,1.45226541802095,-1.4531181569165756,1.840248940361964,-0.1427907591011464,-1.0103956953684698,0.2677598012092865,-0.3389351540657133,5.872591238961207,-0.396885432040194,-0.7647304493635284,0.3920215801663167,1.3286648391615026,0.15501881527571268,-0.22052829806373253,-0.04692743366451411,-0.05077442049105647,-0.11189079246739145,33.74383045328345,0.8121121608293536,2.3658323875166527,6.613154736010668,-0.6440152086064008,0.48951814265879845,4.671642757365487,-0.27454551516783704,-5.094494459533036,-0.06304161041315945,0.7690020443918762,0.5434547941615481
83,10971.890892801975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1877175581455433,0.0,1.4578855832224444,-0.21998256381404133,-0.12878848145895339,1.2308795453543036,-0.5724865885980341,3.5823361370544857,-0.1503354006612072,-0.3386676293407512,0.0,0.4343098700389503,0.0,-2.693630730392073,-1.185134589506695,2.573497578114778,0.5745345875569261,0.34257558663746734,0.5030871348310093,-0.6079680179725354,6.068215467639973,-0.7796179113239434,-1.2967396076211044,0.4609626803417811,0.3105562249181428,-0.5493648124495724,-4.422720062759556,-0.1362455690083442,2.404181791913521,0.0,-1.923204765784397,-0.17553873364952383,-0.10257215531929889,5.892080764485017,-0.9537785665623519,-3.163752292662343,0.9272577927369808,1.7335549828563808,0.5880968388205621,1.457436303842314,-1.4638845810236207,1.8407325614996441,-0.14298450488291972,-1.00832659159669,0.2663245582499712,-0.33958524083031066,5.884740573834402,-0.3977775348486425,-0.7663860620737253,0.38986684358062906,1.3257951765823432,0.1555447931652873,-0.221117418650929,-0.047092380455415334,-0.05007267308988827,-0.11087185423865493,35.38825949693405,0.8607224587378074,2.279063275490784,6.483475049915528,-0.7103759827835738,0.52027480097598,4.771418052860453,-0.578814761256907,-5.156135676178189,-0.07687486987465278,0.7838635370976893,0.5605256901834136
84,10971.71486278802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1880026588404393,0.0,1.4594093868248783,-0.21960761624721348,-0.12909809323273738,1.2321662753236813,-0.572881423296079,3.6114081681267165,-0.15104176387802848,-0.33906195395766014,0.0,0.4345149153931295,0.0,-2.693427290540549,-1.1828916804133247,2.5759803955253515,0.5765664664472514,0.3417997039421908,0.5052805376210935,-0.6077232575672794,6.096426182974093,-0.7803933314073408,-1.299724604784822,0.4611628720191117,0.31082429782923776,-0.5485991895418152,-4.4240771186694055,-0.17822601792605414,2.4098158263895653,0.0,-1.920018120309061,-0.2008694879268737,-0.10227371666334602,5.926309038023669,-0.9471920635165513,-3.214151214543384,0.9318070882806746,1.7332325751497661,0.5928672686227282,1.460291449546435,-1.4754660260082793,1.8439701825306518,-0.14102609671957103,-1.00674597661055,0.266178788006875,-0.34000898453082196,5.9154879978953625,-0.3975389412994591,-0.7677310678732467,0.38952160726768903,1.3264140256183703,0.15629119894701482,-0.22171084017108109,-0.047234866243539286,-0.04958491202952986,-0.11099664262535047,36.11816446022578,0.9232851032578933,2.2077439512233883,6.236552956357383,-0.8056665140094844,0.5300914023056877,4.8123161239796906,-0.8134281512805727,-5.201124205143513,-0.08640306660317837,0.7837397747061435,0.5701949811409334
85,10971.631320595036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1891364204625432,0.0,1.4608333581997524,-0.2191272576027847,-0.12848631711171699,1.2332933750661321,-0.5732118409101341,3.6304174770994018,-0.151898828767327,-0.3378893456007089,0.0,0.4350634457950584,0.0,-2.700634959757688,-1.1751291973266529,2.5823825173844472,0.5804673772609849,0.3483998806425999,0.5070123042463043,-0.6070204435015024,6.1167000322656335,-0.7811954477984727,-1.2993213648369475,0.4618448701028095,0.30996697539614726,-0.54934914740045,-4.425303548956207,-0.19877603246089315,2.4130688762934738,0.0,-1.8950831194002975,-0.20063034137854707,-0.10652567704636519,5.949527283041646,-0.9409782729880954,-3.2420993744111417,0.9408012985171095,1.7303837789152061,0.5919051292941981,1.458756209753962,-1.479169419791625,1.8489910928329325,-0.13819259202113882,-1.0048826862452063,0.26679236559844494,-0.33932503173454953,5.935731826610518,-0.396916555632735,-0.7673230720296476,0.3900166383607387,1.3270129494730443,0.15610976511374386,-0.2215025194461189,-0.0471314913978375,-0.04920522684258073,-0.11061593761536476,36.61880438236773,0.9608376305403326,2.196964238428534,6.10808552058067,-0.873890113505204,0.5342471629112442,4.834350880788473,-0.8491894255960181,-5.251978617634676,-0.08644046412091298,0.779016973414069,0.5730156835458095
86,10971.581636748368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1896475889840703,0.0,1.4619073952065818,-0.21832600108859973,-0.12824014652370194,1.2333175128737015,-0.5733398772090379,3.6479628291780255,-0.15234182087382672,-0.33676007462834057,0.0,0.4355661765790827,0.0,-2.7041009240805924,-1.1718172065361654,2.5860758537886133,0.5845522924802842,0.3508658612759003,0.5085862597335352,-0.6070242235474957,6.133557787793521,-0.7807066618140828,-1.2974626389000743,0.4611121333110434,0.3111414652268197,-0.5495076338791008,-4.421296410934323,-0.2137945934446429,2.4116620407631713,0.0,-1.8755955070998898,-0.20093422300268732,-0.11125540670016447,5.966732857882767,-0.9403648711145945,-3.2874449209707306,0.9435122138559845,1.7291169060246743,0.5890654225105835,1.4572281347393652,-1.4804669880236716,1.851341874471659,-0.13710111528048796,-1.0054238432081133,0.26748374729020497,-0.33868119680146647,5.952558805917622,-0.39657351216123476,-0.7663807292991737,0.3912137527092273,1.3288428838288,0.15611259785185974,-0.22157927621599627,-0.04715405354974258,-0.04932674087229488,-0.11119795499455468,36.30633777384204,0.9771026507855781,2.1808748288282795,5.9928759455081435,-0.8906947240517837,0.5219257651216961,4.8121053518803105,-0.7819262552244638,-5.26276896908008,-0.08244062428950683,0.767209121590941,0.5676061221327614
87,10971.528803859257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1899486770176644,0.0,1.4622396266356026,-0.21811236281233543,-0.1280695925997883,1.2332226191339557,-0.5735724801755878,3.6588016978656,-0.1526421454617063,-0.3360168803326034,0.0,0.4360523447633437,0.0,-2.7057466545180895,-1.170097751731855,2.587787430594848,0.5857141371620653,0.3525141774392274,0.5095813937724897,-0.6073640631628763,6.143764579004612,-0.7810082696314317,-1.2995928226139324,0.46159721706698675,0.3107806840291655,-0.5505691924159817,-4.415004551732394,-0.22531602787036512,2.4110888767966836,0.0,-1.8612611840794882,-0.2003525041377729,-0.11542480434319047,5.975146102013274,-0.9403288692905718,-3.3103962189590335,0.944051255523868,1.727819457562836,0.5849335421235302,1.4559644676319827,-1.4797296885937317,1.8528026295794318,-0.13688230605178045,-1.007808893351579,0.2681449074873904,-0.33802060777062437,5.962230068055856,-0.39613484841313573,-0.765585322643061,0.3925475317365351,1.3300047229365768,0.15582666434270687,-0.22165603628735944,-0.047159576503199914,-0.04933819517651344,-0.11146198324594694,36.26040135260098,0.9857689863800078,2.1609697221365685,5.907555490343631,-0.885473437634121,0.5125176059470145,4.795035861706254,-0.6570790332885161,-5.284373530331832,-0.07599105899474165,0.7556588409643866,0.5602892990613512
88,10971.46137564043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1903980214909393,0.0,1.462273520279388,-0.21798547149595487,-0.12761577532624632,1.23319062682019,-0.5735880331506712,3.6685910262538175,-0.15233374949126066,-0.3353291835494251,0.0,0.4362836796350114,0.0,-2.706547023832886,-1.1688632796062253,2.5888092262689137,0.586863593831272,0.35421818785769255,0.5096453841661316,-0.6080224587050359,6.153699372826817,-0.7807109976542895,-1.296969173965323,0.4600974765008833,0.31154025055994655,-0.5509540179312752,-4.402715386907232,-0.24640319999330318,2.4073274434602596,0.0,-1.8522115207563528,-0.21021078219167771,-0.11731157697221115,5.9809982730287246,-0.9420214194669407,-3.303847231001017,0.9434524218258622,1.729132522480815,0.5836196937417484,1.4555364097212005,-1.4787093996775371,1.853453519886162,-0.13836964712631397,-1.0126444113551332,0.2678331156519953,-0.33725989088466446,5.971620560309414,-0.3961757590546654,-0.7640285968083718,0.39378415178515885,1.3306206969302021,0.15538096754523364,-0.22222390832856112,-0.04731689776898331,-0.04942810410047954,-0.1115669725783295,36.6919673176779,0.9975096559572292,2.107415448870939,5.778724095123862,-0.8638439919709268,0.506077819602939,4.7890788613191555,-0.4877971319863135,-5.321878495457901,-0.06799281758109516,0.7425069795263288,0.5499050932815386
89,10971.420640040958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.190481989254188,0.0,1.4618613667113416,-0.21813747194404473,-0.12736765808897882,1.2329309704379428,-0.5733260997568318,3.669965101160753,-0.1517503908836509,-0.33576633811550816,0.0,0.4363443153737188,0.0,-2.704535872040918,-1.1706168106879176,2.5871887885182714,0.585592642651289,0.3531329063221289,0.5094504017454385,-0.6080359373819999,6.154613849171382,-0.7809221148283549,-1.2995998908627562,0.4602081004413979,0.31122401520112414,-0.5513706640519896,-4.394267913767264,-0.2633057342435765,2.406491968753096,0.0,-1.8580427287288082,-0.22291209224340316,-0.11458323017128884,5.978786683055633,-0.9411470489561664,-3.259520715990794,0.9396867466526315,1.7304059133947247,0.5843609150752319,1.4568372486585155,-1.4787073101284522,1.852545148688761,-0.14019093642570477,-1.0162072453287772,0.26754796347742027,-0.3368530314296475,5.972364085787394,-0.3963579386633326,-0.7641298363376748,0.39409745307401844,1.3296952321254683,0.15523368398860768,-0.22270991614335117,-0.047445780649436574,-0.04931315083917677,-0.11132275152198055,37.49347142424033,1.006547049874242,2.0628578309287837,5.692282515511573,-0.8503486872483942,0.5103941539116114,4.800574048059584,-0.41895364551156045,-5.336707695749181,-0.0651580176247721,0.7392210253357182,0.5444080261553461
90,10971.39109234466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1903666870715013,0.0,1.4612661150935213,-0.21844670705256705,-0.12729236020077694,1.233178682849032,-0.5731224353137914,3.668629375541963,-0.15128349747355163,-0.33632089424491934,0.0,0.43584091384156404,0.0,-2.7025445154675687,-1.171832269807554,2.5853741448564134,0.5843038209708239,0.35232771131539375,0.5084205411084051,-0.6080488255179505,6.154016716734379,-0.7805157285966489,-1.2966545268218925,0.4588397333641845,0.31171378231254143,-0.550507869470144,-4.389817666545494,-0.27466830029639167,2.4047630114882574,0.0,-1.869070616626633,-0.2335090901670455,-0.10993013667228932,5.976995001189092,-0.9406605494447567,-3.207580697759209,0.9369755245473199,1.73199828543591,0.587875731743629,1.4584895802279636,-1.477976039610173,1.8511798098997239,-0.1420156927497004,-1.0185448347309083,0.2664383990180653,-0.33692072590172223,5.972155797711334,-0.39679633109678863,-0.7640057069631927,0.3934958435328656,1.3286240919349084,0.15523814609356917,-0.22305807129238106,-0.047557314195058494,-0.04923986812726828,-0.11095349892380767,38.40832868928171,1.0098998479347914,2.0383155836800015,5.641650777861805,-0.8449142097126597,0.5192936010747051,4.81080053594002,-0.3969667146037963,-5.322897989781667,-0.06528061261034421,0.7423372561989269,0.5411952200791846
91,10971.360621052252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1901085251387826,0.0,1.4609626534299458,-0.21856196379825682,-0.127313343806495,1.2330161926405852,-0.5728023470081898,3.667094781748911,-0.1509202630440426,-0.33715166114290607,0.0,0.4356045813858973,0.0,-2.700675899030787,-1.1736171015477848,2.583662700314038,0.5829825140438682,0.35087602385621075,0.5080832490508759,-0.6075485322095091,6.1522691446573,-0.7807023948502714,-1.2986223316143972,0.459152877644054,0.3114647242723775,-0.5503145140641739,-4.388095365685948,-0.28321430263439845,2.405184883467992,0.0,-1.8809138805780732,-0.23794144735861159,-0.10581948423400403,5.974987436033974,-0.9386498251434754,-3.1652815149613756,0.9338875221925208,1.7319312260615956,0.5898312806428133,1.4598340143640929,-1.4765552260017991,1.8500662905098357,-0.14312057395097713,-1.019531256409921,0.2661132718043344,-0.33683548349216014,5.9707424249531185,-0.39714119342657467,-0.7648616227623987,0.3928736852109617,1.3273367659637658,0.15542607120371382,-0.22317168866557893,-0.04759061762902058,-0.049093184199029694,-0.11058479210567188,39.383337660925925,1.0076255362194664,2.039567848635609,5.6074685781021065,-0.848087788059516,0.5290126648776539,4.812345287575051,-0.3885044062108751,-5.274492923927635,-0.06639719962647223,0.7486779801472458,0.537801083928614
92,10971.309884712142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1896364797712,0.0,1.4606107354287257,-0.21872911126244377,-0.12749074864758608,1.2332909413546866,-0.5726745855386237,3.66613621899806,-0.15090092457962392,-0.3378141782011315,0.0,0.43487751500381855,0.0,-2.6992437122025774,-1.1744349445661788,2.5821425238965436,0.5818741503374768,0.3501284353962882,0.5074107159798699,-0.6071799991666521,6.1518862746483975,-0.7804451956210557,-1.2964177193453963,0.4584527662236618,0.3115877860848042,-0.549259671944569,-4.388228604763366,-0.2924381378442696,2.4043372491034822,0.0,-1.893768408311874,-0.23471470562888602,-0.10191144419423272,5.976074587488205,-0.9365332768452913,-3.133560024297912,0.9319440592842427,1.731322095854516,0.5928638976128042,1.4607294761804372,-1.4716907032818292,1.8490447361341662,-0.14410383487794096,-1.0202880838968227,0.26534867494456116,-0.3370136993107878,5.971168250000667,-0.39748789824900566,-0.765266816349625,0.3917803286962944,1.3263081024988674,0.1556635852007346,-0.2231276744579152,-0.047592910045113485,-0.048975868987154426,-0.11014925394275252,40.893236268269455,0.9944852933306998,2.074467416726384,5.56209381938743,-0.858569777737708,0.5411784464979759,4.794553965899773,-0.3450908855334214,-5.165145503830702,-0.06776150502642224,0.7599111682884394,0.5305228555461392
93,10971.250619989954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1892278326976213,0.0,1.4609110128901237,-0.21841523040329622,-0.1275799968374067,1.23297686065115,-0.5725086234277678,3.6655191057965126,-0.15117089952810725,-0.3380841021177404,0.0,0.43465783158080507,0.0,-2.699431568071581,-1.1747547277250043,2.582031182491654,0.5819077154646558,0.3499945282689243,0.5078394793347626,-0.6065143390162349,6.150703216912924,-0.7806972185412345,-1.2984141424441034,0.4594341536805988,0.31109073227712547,-0.5492593465119412,-4.390592343218207,-0.3015136733227759,2.4046786376079665,0.0,-1.8980499330996006,-0.2190888494153128,-0.10192387581841411,5.9774024101016066,-0.9335467373539404,-3.138453125898797,0.9314015973391732,1.7288433782224975,0.5927040377677285,1.4600136557161116,-1.4643404062225085,1.8493269766443803,-0.1437558263212318,-1.019554919761301,0.26579396374567765,-0.33679737217616146,5.970488156901665,-0.3976309075693601,-0.7659882810631848,0.39117840980135676,1.3256808284691517,0.15586896233333397,-0.22277421058526037,-0.04749210794404937,-0.04885553789447259,-0.10987689175106001,42.52663078199057,0.969397084815961,2.1494730549239374,5.508278781585408,-0.8745439047590728,0.5490224402301421,4.759639869150772,-0.2592421614816627,-5.019648152903394,-0.06821533860106442,0.771982499432406,0.5204606719833696
