Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_d
73,10910.339102055204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2912240461857896,0.0,1.5000456806754467,-0.2479592543418977,-0.1776561213414536,1.2530941148270613,-0.4930767611725155,0.724097312451579,4.514230925607563,-0.1294903826589112,-0.3144742014516867,0.0,0.457307950654187,0.0,-2.6744087009948405,-1.2681254186918,2.5716458624185963,0.5892552007077543,0.38771039629052845,0.5060430099964245,-0.6192275138669762,-0.25854357287101637,7.091082711043165,-0.7835282887176039,-1.2990568087958654,0.46272636481738133,0.3270038821542086,-0.5086829232328676,-4.03699675094489,-0.8336648840808645,2.279311596549131,0.0,-1.7618729773876054,-1.0215312975680615,-0.35363203182658615,-2.95292622069345,7.023027013241078,-0.9407043130679531,-3.6725236547915707,0.9082992664143981,1.8575650604656337,0.662597116619222,1.5436697220199662,-2.0276079254672648,1.8256859226875861,-0.1326501995360794,-1.0841666129951757,0.23209508345997495,-0.3837257059327001,-0.12690506301183724,6.986714805883103,-0.40402549682598976,-0.7672457193021843,0.3959123710239553,1.3844895582335481,0.19904579864227367,-0.22782727542251788,-0.049132945794256394,-0.13698472470281714,-0.14693974157368905,14.978870580128678,-0.416605328789751,1.5767438066206647,0.2352788527895125,3.0213834138927127,-0.2698546109851556,0.6578157395756601
74,10907.46828544368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2955302346481472,0.0,1.5037601281423914,-0.24397698341501858,-0.1762956361890231,1.2473471701604402,-0.4942349174107847,0.7302743090268056,4.46409231934726,-0.12846290087401546,-0.3095106604692685,0.0,0.4614938660531138,0.0,-2.6671982970632917,-1.2703677138920317,2.560718179260068,0.5798913110691534,0.37418242120264134,0.5001575750000746,-0.6241862754356028,-0.23814557762730218,7.049534063020383,-0.7753559153513352,-1.2909943481960227,0.479667428974073,0.33198450907121413,-0.5117689767725119,-4.032254618595097,-0.7418361489067103,2.2683833458016904,0.0,-1.8265813885795599,-1.020013964300736,-0.35894984945794417,-2.914818246250307,6.969238408728308,-0.9488359157128465,-3.8120383837730696,0.8954161150504553,1.820772458026683,0.6378479800159,1.5711317369514322,-2.0494085095555645,1.8043991823606937,-0.14714449360840656,-1.1057978540242588,0.22408290697353261,-0.39374747570331187,-0.12656607389578214,6.946180407375639,-0.4050121169145775,-0.7616229858528862,0.40237417588587376,1.3794178088666287,0.1940926885472049,-0.22998659917537384,-0.049818899119050436,-0.1277112428428423,-0.14084983007661067,17.81349768182248,-0.41233920381127925,1.897931538683249,0.29012811790167053,3.206319639803254,-0.2277362601384358,0.678787742121345
75,10903.915909797253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2938943610239166,0.0,1.4996980988518231,-0.24413705607101419,-0.18100962942799953,1.2434116481639133,-0.4963783046322441,0.7373095233898278,4.224200510966473,-0.12324074346241277,-0.3107489808528477,0.0,0.46350914522812825,0.0,-2.6607273318744085,-1.2884550729935897,2.552901450884374,0.5777567957422639,0.35895882180979755,0.486806325958335,-0.617969589352241,-0.226197079143785,6.793411020230395,-0.767153066218643,-1.2731551204808347,0.48187917762332233,0.33863504973617825,-0.5131775526667033,-3.999309229321682,-0.6374005221900632,2.240825484976765,0.0,-1.8562516690722881,-1.0142971275489217,-0.3920509360143511,-2.7906101488244754,6.704627554679702,-0.9676112402144131,-3.769340431571707,0.866994603822171,1.786984914039031,0.6197780658317255,1.5946582344299383,-2.052761415820726,1.786061570916743,-0.1550234878436029,-1.1179222446779846,0.21388796941588636,-0.4006246800851785,-0.1347629754438933,6.700335086244188,-0.40440599467798116,-0.7617285504136386,0.4096664624171586,1.370351443554508,0.19067360151391077,-0.22499146324301078,-0.04847172007275821,-0.11270407930930104,-0.12842291492000593,22.21605921023205,-0.401316741673389,2.4073320693992963,0.370102456014476,3.510185341212682,-0.14677167616633116,0.712804136507353
76,10900.481870230366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2919536481953127,0.0,1.4930022821827114,-0.24572200304409805,-0.18491986151756887,1.2391391432950256,-0.49820886143622195,0.7368937351486631,3.4827913585171237,-0.1181157062974556,-0.3079978776525458,0.0,0.4626807292937344,0.0,-2.66961480490785,-1.2981570381328151,2.552244612207581,0.5809159805904545,0.35987393791087635,0.4764901271060078,-0.6223618093501745,-0.2223587882317934,6.0582133146731385,-0.7782659698942813,-1.251479050657124,0.47228613752740495,0.3361263878633951,-0.517891990294788,-3.900442691212153,-0.6177703188328078,2.1990561424538724,0.0,-1.7333174979871944,-0.9702410041017361,-0.42745935547680536,-2.5794317811549976,5.930906565528885,-0.9600248518395996,-3.124256672998571,0.8051878459722381,1.7300861843955504,0.5751471058123188,1.5960610007724043,-2.024654905758655,1.7751732732925496,-0.14859768174519367,-1.098877699508785,0.21331590900465816,-0.3979418230049455,-0.15669580685093726,5.951478170878744,-0.40024500807332386,-0.7560197637056809,0.4065940294631586,1.3567081333755415,0.18661859163872624,-0.225580408205868,-0.048510273101050216,-0.10876292880130901,-0.1230310013329128,25.301010407804576,-0.36965300915728116,2.8195224490624153,0.4393152434184936,3.6917996942353506,-0.08638062589738973,0.7276566791771184
77,10899.728823182944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2915567877073326,0.0,1.4925791570134803,-0.2464320765265457,-0.18010032057388653,1.244693330298131,-0.4951734181171284,0.7290098526332084,3.5312853425890527,-0.12478315078314958,-0.30734766159355503,0.0,0.4553303465440362,0.0,-2.671228757941205,-1.2753594088530313,2.5481264785965907,0.5688188628295376,0.3650980384532215,0.49801966520825725,-0.6296604829667379,-0.23578014467766426,6.117838796689979,-0.777831642881758,-1.2745077907185747,0.46584436888606917,0.32894591098901055,-0.5203716137477777,-3.9719474915021538,-0.5142996702653734,2.220575382496688,0.0,-1.6544633855498954,-0.9831979725086664,-0.40072121091029317,-2.638172267711275,6.0054593020836045,-0.9487607797235362,-2.909363617521288,0.8267102796747794,1.7676308867819686,0.6048251088055057,1.5613611836003336,-2.0066312054630497,1.7958225999944109,-0.13538116549651075,-1.0770290745839135,0.22690688337234452,-0.38946655679379816,-0.1679071652358799,5.992746875503801,-0.40179442384654573,-0.7509190851041646,0.397161600757241,1.3486616201073391,0.1897727900517214,-0.22676391801960974,-0.04884553853501221,-0.10963715635893262,-0.11815409606088863,26.60891776625149,-0.3697976180674521,2.979827481270267,0.4577519625213806,3.6364571453930665,-0.045102579787757495,0.7529007479042468
78,10899.259553480106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2927389911388734,0.0,1.4913106893989876,-0.24752087099921213,-0.17535845682823994,1.2536552601066004,-0.49316310752473297,0.7212763162419533,3.665485082256355,-0.1303551606128884,-0.3117771459028814,0.0,0.45155233084954305,0.0,-2.6835591458267265,-1.261203435247455,2.5682997444619984,0.5826259192387587,0.38591721297059406,0.513242128074693,-0.620230699796893,-0.25320268097199133,6.255515824133253,-0.7830317594800431,-1.303193508206013,0.4607296424431042,0.3234655446219634,-0.5192141762328862,-4.025826786031172,-0.5535564170722728,2.238602751547072,0.0,-1.5905932099020224,-0.9928668012689409,-0.3752322177130282,-2.707574461222078,6.145377576744949,-0.9441077102980769,-2.9542125844919673,0.856734921997134,1.808738257564645,0.6312349974078416,1.5393253949569063,-1.995976688386308,1.8194610064030325,-0.12232674359962854,-1.0584076173470929,0.23758795932553917,-0.3802811920606181,-0.15905950666893537,6.1245496097809315,-0.403835440802929,-0.753868501028151,0.3927021731911139,1.3522559918805068,0.19461639536974562,-0.22569193942242352,-0.04875951107155952,-0.11244892606428308,-0.12183312326857697,24.99039109387807,-0.37162852111968103,2.7960441067253314,0.4238541989375688,3.437740703724982,-0.06012143855289062,0.7564780145387827
79,10898.99181852032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2926690977443307,0.0,1.491650946919273,-0.24746278339822672,-0.1757271593045345,1.253861806030373,-0.4938824776647194,0.7211234067953669,3.579635194576933,-0.12904962327620073,-0.3129484542865558,0.0,0.45327376502817535,0.0,-2.688546742866433,-1.2635390048564492,2.5761823399068873,0.5894179016759272,0.3892228928443124,0.5065743902003629,-0.6134198211097965,-0.25433843727185945,6.166751193235986,-0.7823667120301083,-1.2971259538902478,0.4585086592126159,0.32511703569970374,-0.5195340729758856,-4.016231010992977,-0.5658811705715981,2.2314104232235827,0.0,-1.5633490813198545,-0.9908814771118766,-0.381343202226399,-2.699857072903718,6.049133777909473,-0.9519155209641867,-2.978962253289307,0.8533393060584424,1.8044522983216338,0.6218704297667181,1.5429240707116145,-1.9938240606534698,1.8194942707543342,-0.12077657960138583,-1.0573916011966171,0.2361487216590673,-0.3800833913935514,-0.15909074005906576,6.039709419018346,-0.40336319869743237,-0.755240180729512,0.39547101022704223,1.3523682640083816,0.19363829491065024,-0.22400382597029803,-0.04825419870084159,-0.10883567266196308,-0.1203215898606115,25.48870402344507,-0.3639689993187233,2.8647381524708773,0.43135482846974565,3.4394639657182675,-0.03991947880174623,0.771181083016648
80,10898.756899521411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.292877725046345,0.0,1.4925914949660686,-0.2472740145145871,-0.17567445348997993,1.2520866855699848,-0.49379648095325307,0.721617418552638,3.5247636780446028,-0.12723384901005236,-0.31181137524115055,0.0,0.4539599393493239,0.0,-2.685222996743079,-1.2660251870838253,2.5700960958389647,0.5841280590660853,0.38377185018195725,0.5008577214231261,-0.6137718533409828,-0.2553162616707248,6.110332049165614,-0.7795433611435895,-1.284661971452556,0.4568090015285601,0.3271080785540101,-0.5221504437423812,-4.01123421081259,-0.5612178884170672,2.225506307028797,0.0,-1.5199826951144533,-0.9965711742729926,-0.38734415717379955,-2.7381188832116568,5.992527307236158,-0.9598510652888745,-2.993847033679699,0.8476608580173445,1.802665642795865,0.6106972057171894,1.541795731974543,-1.9914107611287353,1.8169496049371576,-0.1199838973995443,-1.0568323466773197,0.2351413041735004,-0.3803295618862829,-0.14969370120927106,5.985199088906368,-0.40134602916324313,-0.7534658501988165,0.3968072342027198,1.351030789200951,0.1925343253943068,-0.22436279168200607,-0.04820452459419505,-0.10721188910762441,-0.11856837371727717,25.96756709566126,-0.35319402911715675,2.9465837502468184,0.43636025894202285,3.420180751109844,-0.00955605482335515,0.8021276421760519
81,10898.45767967533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.293526078229985,0.0,1.4926052309683744,-0.2477411479645851,-0.17555944871183196,1.251742724838477,-0.49356888671591803,0.7210219364944712,3.511437597493574,-0.12701783352038443,-0.3106189944614205,0.0,0.45419770773987894,0.0,-2.6829884897742455,-1.2719243659905615,2.568754762252044,0.5822034423535921,0.3820904301969574,0.502186225651617,-0.6145964432258819,-0.2568993108052424,6.095585557988042,-0.78200794615662,-1.2843043842080768,0.45958566752968244,0.32729460468141436,-0.5233775245030082,-4.027102192715841,-0.5528623209923564,2.2266845275238794,0.0,-1.471813287258679,-1.0079158729461735,-0.39038321307782814,-2.8020164996722015,5.984425079765884,-0.9649207477765136,-3.0717038056456447,0.8494133999359808,1.8118966120038131,0.6085708395976431,1.53842903818648,-1.991230951665376,1.815681120307847,-0.11984572717540316,-1.05645876435101,0.23600641954950027,-0.3805792432978652,-0.12336305612117471,5.970342125780369,-0.4001686700845462,-0.7519928060568352,0.39821094764123577,1.3500367985774673,0.19261000550610605,-0.2241563407604108,-0.048158236807227875,-0.10454501425640012,-0.11641105261395394,26.299294321353738,-0.3349297922299379,3.036009494291439,0.43693025798930213,3.3797602578205073,0.03386994022102991,0.858053970514678
82,10898.067379706847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2955546660581716,0.0,1.4938623512046538,-0.24616343887638642,-0.1733750368146475,1.2511171638659406,-0.4925649392892957,0.719778647236071,3.532968174356639,-0.12676937217299866,-0.30923248423345895,0.0,0.4549187449406042,0.0,-2.683590788047637,-1.2716402677470118,2.5671468960626935,0.580208032172345,0.38116174848029005,0.5013371962825711,-0.6136045716088394,-0.26040529652744326,6.117438744630112,-0.7787150078691001,-1.2794446987020276,0.4619481402811651,0.3295387832808855,-0.5243908234732708,-4.0454856566594435,-0.5539093791476276,2.227757039986617,0.0,-1.4558651277757535,-1.021995029595341,-0.3903429033502182,-2.8755328554630104,6.0198019137824055,-0.9729084245531207,-3.2002764447952585,0.8604779788536909,1.8235333124163342,0.6103280372561138,1.534327488676059,-1.9936630775642619,1.8124967603946596,-0.12000823265790563,-1.056054604143417,0.23563562164897206,-0.38047417345368945,-0.08306255749701325,5.992284257834307,-0.3998257585292954,-0.7500844661327011,0.4007676528797247,1.3505685860162224,0.1927452432611887,-0.2247683526504223,-0.048276401582773375,-0.10297868107215442,-0.11444004236592431,26.241826165579894,-0.30607632731426654,3.1153133561895032,0.4340157558820515,3.3754327330620755,0.08251668323169775,0.9409196233936858
83,10897.700729758326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294867804297298,0.0,1.4928015255392448,-0.246723882796949,-0.17347033911334672,1.2503420500829914,-0.4921295900513514,0.7183510650183602,3.5588993268669444,-0.12835110177942805,-0.30836641500100725,0.0,0.4541793466215786,0.0,-2.680387969134417,-1.2761415560938356,2.565014406774167,0.5762511018770314,0.3796467113994023,0.5070189892120961,-0.6180410619972189,-0.2611599932275679,6.1432186640703685,-0.78134994228442,-1.2883732075132799,0.4651583300192896,0.3275629033924357,-0.522662160426406,-4.076863687899123,-0.5435210541869232,2.2366415407609295,0.0,-1.4897828013405587,-1.0320976010228256,-0.386596385188605,-2.8866434850841647,6.061197572382324,-0.9710659533847427,-3.319522979142152,0.8729006022545732,1.8329285311718406,0.6241661983317118,1.5332784949236309,-2.000231456829082,1.8090746882499824,-0.12300358285247605,-1.0600645767424244,0.2359723673913488,-0.38240890152609175,-0.04035873628936366,6.016252974964717,-0.39984305773875906,-0.7489293406940922,0.40065400978687293,1.3494113783856931,0.19331775176481328,-0.22421763026395525,-0.04821685946807198,-0.09963439812402256,-0.11210400543510059,26.048260758489427,-0.26972925015014393,3.2027001261654626,0.4412022823744283,3.443670330699548,0.12194859450729081,1.02709651513246
84,10897.375650768763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2946319013123397,0.0,1.4929842737308636,-0.24542126781527215,-0.17310536513950836,1.250108268667182,-0.49261510933944846,0.718011093148332,3.5796622907402433,-0.12803676390657046,-0.30968521492574314,0.0,0.4546685972307371,0.0,-2.685224748772175,-1.2684853809158243,2.571651622321259,0.5836078320309764,0.38401646052190497,0.5049823123338713,-0.615243515200602,-0.2637071604538265,6.167242398981464,-0.7789380743481633,-1.2910542745418916,0.4652445800798203,0.328946863046603,-0.5204920337745155,-4.082959445620719,-0.5548612133003681,2.239594255175308,0.0,-1.5723908850388533,-1.0366629483375585,-0.38596221761734034,-2.8620855478874807,6.0903266297196845,-0.9761709412061998,-3.4096055618562393,0.8871458824467408,1.837301373612305,0.6381411723772479,1.536053065869416,-2.0042510952347166,1.807890408792524,-0.12399137807598415,-1.0624052369040116,0.233632230173747,-0.3833487154868254,-0.006746481743914942,6.041047731456361,-0.4013275065375766,-0.7508648408680102,0.4018712371273545,1.3489873135829653,0.19367540760199534,-0.22398594450670992,-0.04824491982012999,-0.0979579339611254,-0.11022153532399034,25.575628930895398,-0.22806435135438055,3.2721474873675325,0.4607530636827332,3.5935082170242776,0.1418111087615219,1.1064004815713941
85,10897.162911753716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.292187442645745,0.0,1.4919545621927373,-0.24660600365979538,-0.1742432547938705,1.24932076088586,-0.4931469012708845,0.7175107383874475,3.5714587595110587,-0.1290028406244378,-0.3105547924950564,0.0,0.45343776385457757,0.0,-2.6827909415408904,-1.2691367668929991,2.5685109904953514,0.5781087673968078,0.3819696542081267,0.5059314814292024,-0.6193409022141151,-0.26484593078482427,6.158693556156617,-0.7783874297235317,-1.2947398377136072,0.46222902118584175,0.3260205563117207,-0.5184986854649908,-4.093947213738546,-0.555704028938598,2.2423508668873824,0.0,-1.6354883039267594,-1.036199395672866,-0.3829786440261271,-2.8042616042231123,6.082971248096969,-0.975637634658171,-3.412604825614637,0.8886318236348667,1.834489980775488,0.6485282686149476,1.5383456161259306,-2.0070647888006845,1.8069790374612857,-0.12576989868101357,-1.0655093787221974,0.23316243622499855,-0.38442190134215976,0.01568863555180576,6.0325425671700055,-0.40134921375381405,-0.7512391969472858,0.39994116406498764,1.3458099558772356,0.19318675867589677,-0.2233248696583778,-0.04802720330634011,-0.09462070537129005,-0.10824437268680236,25.186181398664466,-0.18755046299557274,3.3426021695135537,0.4934613059726821,3.724897886678254,0.14682609929129836,1.1620859537875876
86,10897.005976774157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2910197103784324,0.0,1.4919704349991998,-0.24738416217338402,-0.1758847322368218,1.2494847225126922,-0.494145057357204,0.7185687806086117,3.564484843066371,-0.12810821880470202,-0.31142252653132846,0.0,0.45354904491861675,0.0,-2.682687212180736,-1.267066809040547,2.5715855736399766,0.582200918337853,0.38282928812877864,0.5041374637325597,-0.6188189583035606,-0.26477374551067023,6.152682679676564,-0.7799178243247176,-1.2945266583437152,0.4608818075682516,0.3264129145430496,-0.5186165881271101,-4.082817341955459,-0.5711698782209985,2.2417782870250034,0.0,-1.6676866162921227,-1.033106196327221,-0.38547217969692965,-2.775690786394854,6.069183657197362,-0.9789073000470161,-3.340218661196021,0.885494762331132,1.832147341984019,0.6501517219769991,1.5428884706333426,-2.006859276707948,1.8092318215202015,-0.12582423489168132,-1.068097805520693,0.2319954069186978,-0.385057163716332,0.018538722316294998,6.029547562159654,-0.40198413280218676,-0.7529506745280822,0.3993555897811253,1.3443713668565316,0.19268318328319797,-0.2231808112031112,-0.04803237160150672,-0.09387621111516523,-0.10775037252975946,24.520452905650853,-0.15716137486492704,3.3505195109898773,0.5248642354205704,3.800447496414081,0.12952722936203925,1.179221704859204
87,10896.876181169935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.291375378847802,0.0,1.4925627384734668,-0.24739250048893383,-0.17603519823002053,1.2509366171159924,-0.49484649467163927,0.7185848741568834,3.5589655729028316,-0.12771600493261043,-0.3123980715462441,0.0,0.45365317749037376,0.0,-2.686189594164008,-1.2635293488294754,2.576836501795483,0.5867655933184592,0.3855158555317193,0.5034082406085778,-0.6162190476230931,-0.26657649187399834,6.148656339885942,-0.7799451308758635,-1.294298072161251,0.46009100905160405,0.3267452073319081,-0.5191661722701907,-4.072698383847363,-0.5836856492569578,2.2384531577522866,0.0,-1.6640711500902232,-1.0297305216665653,-0.38691926474052146,-2.774172857043685,6.056244600635374,-0.9837230947810964,-3.2508560408145812,0.8824140857142352,1.831431422784252,0.6484372051077456,1.5443093212199328,-2.0046283726584777,1.8123999747687614,-0.12456562389985072,-1.0674978799005646,0.2319322917854238,-0.3842040715401777,0.02292898549814762,6.026724102179215,-0.40332015208726957,-0.754095003404706,0.3993437187715016,1.342280049988739,0.19212812820604633,-0.22307014444262593,-0.04801617190768453,-0.092347780751411,-0.10644037711902753,24.016109461783948,-0.12273429792084552,3.382485199708254,0.5609299232718507,3.835656986842845,0.12083140674909887,1.1960438920795264
88,10896.721635574553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2912047852093718,0.0,1.4933070386624274,-0.24831739710394393,-0.17625899698506886,1.2519556984516393,-0.49505414224080646,0.7185513341731139,3.569963623112538,-0.1281530079410815,-0.312368512966311,0.0,0.45325723824456826,0.0,-2.683983929003472,-1.2654258664952298,2.573896577099444,0.5811750405413287,0.38324049851084874,0.5042041001108707,-0.6182239501668743,-0.2667727603593137,6.158515532653914,-0.7797415168741334,-1.2915104582493953,0.4583525921090537,0.32535577935037513,-0.520170351138563,-4.060810266430274,-0.6016459658329195,2.2351875235104193,0.0,-1.6078701830213251,-1.0232443578514998,-0.3842836355308925,-2.780370864070293,6.056252949760796,-0.9842191789309221,-3.135944309831121,0.872473384541958,1.8272719803457862,0.6408382060725076,1.5452520596098498,-2.0028977978002547,1.8151613769308732,-0.12411158138401561,-1.0676729544485344,0.23290652836001347,-0.38328876510148197,0.00980742700705265,6.038371236367251,-0.4035091427805606,-0.7536881795708021,0.39804832398430917,1.3415431733173782,0.19129021584321818,-0.22364203091193888,-0.04805812611652783,-0.09208850502992792,-0.10696758412408962,22.961070065657022,-0.0964935624444292,3.3238249301157525,0.5837329633838526,3.7714778532020423,0.09553778320720167,1.1703155533747394
89,10896.55156363891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2923101449498922,0.0,1.4939065823600273,-0.24854946586100443,-0.1765944616169766,1.252909130820561,-0.494848750675788,0.7196220003802898,3.589467739654435,-0.1275882110550682,-0.31180962205239143,0.0,0.45369002881579706,0.0,-2.6829182523556105,-1.2667313238512719,2.5745722544211205,0.5830718680463364,0.38269295288661054,0.5053677579687555,-0.6178416883486487,-0.2648359901771263,6.177920887820065,-0.7821768641638872,-1.2904677037301893,0.4600121675365562,0.32666055390130094,-0.5223197204300657,-4.045050317208596,-0.6135373909239209,2.2328562415537387,0.0,-1.536127767959233,-1.0167758751734095,-0.3834219000281173,-2.79531836906964,6.069358672996713,-0.9809916892131498,-3.1077066161247755,0.8683164825863487,1.8259901127201885,0.6344536260436341,1.545479273783454,-2.0022329370941336,1.816882480604933,-0.12368167827576558,-1.0678150994480533,0.23318517802081834,-0.3833068392372329,-0.005971945132160268,6.058600628558891,-0.40365164498862116,-0.7533645240169072,0.39862678078666697,1.342191390094396,0.19127608457921486,-0.22416262185639618,-0.048232569284440446,-0.09258946479766067,-0.10723235120830968,22.1032182159525,-0.07678222041279281,3.2691410635148723,0.5863338811280616,3.6869128357591827,0.09133617648449446,1.1399434860602002
90,10896.340154631187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2950342849172323,0.0,1.4956673161216343,-0.24716720196646358,-0.17476249318725456,1.2541058248665258,-0.49367686678903544,0.7191108056554262,3.623664581625264,-0.12779696093826545,-0.3109357549472346,0.0,0.4543950126125778,0.0,-2.683983980303711,-1.2680463615632362,2.575706163124303,0.5832291360638931,0.38331871869385103,0.5079358768112295,-0.6171309671783232,-0.26407714901541535,6.212009235441935,-0.7824503990100502,-1.2903219296979873,0.46191262092944413,0.3271467420571264,-0.5231915236585105,-4.02704290850661,-0.6332568399169164,2.229705770066242,0.0,-1.4552998732537774,-1.0021854484599826,-0.3768005454038841,-2.778341117637739,6.10033225978005,-0.9683928959072299,-3.137922989332388,0.8683292578385273,1.82080369027969,0.6273716709812872,1.542904445729044,-2.002741294552824,1.817839415297995,-0.122953053419561,-1.0653237112524636,0.23403550674084264,-0.38246077371259085,-0.028081159150869596,6.091279652659277,-0.40377262617731796,-0.7522671887597138,0.3999065383495334,1.3443402365070098,0.19151291160178235,-0.225212069215458,-0.04850662706876261,-0.09338701651217327,-0.10785615763384226,20.66842840719002,-0.04766708519699468,3.1649028225347458,0.5659512577228764,3.585336003242605,0.1025307093075161,1.0931259238875646
91,10896.224755216563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.296031598069052,0.0,1.495967775771851,-0.2463520278204506,-0.17433262076933465,1.253753647589704,-0.49282915721732395,0.7192513272484623,3.6355227525881224,-0.12758539185706147,-0.31031504411489313,0.0,0.4548553325870341,0.0,-2.683695616358531,-1.2686163034449525,2.5757527747416975,0.584436316440475,0.3833734803858233,0.5084781818627785,-0.6173183893225057,-0.26240494584362767,6.223896322724749,-0.7832169816887222,-1.2902474943741418,0.4625051511594348,0.32808383236796657,-0.5234987831798811,-4.017708401861643,-0.6445114690920372,2.2288784912591537,0.0,-1.4595731919934203,-0.9921592322202017,-0.37269376635525464,-2.737919836695392,6.113671601790362,-0.9577649038953835,-3.1571189125864847,0.8717422816071349,1.8165083967794589,0.626667072032087,1.5421613723890275,-2.004603480103387,1.8165924581305424,-0.123316386623778,-1.0646260186859127,0.2337663261867592,-0.38299190066767813,-0.04053607480499011,6.101428526777122,-0.4033597283838398,-0.7516569806410098,0.4009186841001076,1.3456071434008599,0.19181356032761412,-0.2256325574277476,-0.04865854345299385,-0.09372280587708996,-0.10801036303928242,19.71355734826047,-0.025057274725363413,3.104596224848815,0.5448214766967315,3.5974949352380126,0.119212197578375,1.073374028296192
