Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_vgvi_c,g_walk_vgvi_o,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
29,11776.420880285657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9461935872686974,0.0,1.1944831779823883,-0.5486590797640367,-0.3597168351354699,1.2792260541827807,-0.7387424530841102,2.2122514476875144,0.07615719175258547,-0.31832183003801007,0.0,0.08423362289645409,0.0,-5.311484323700605,1.4920460035424443,4.706670154529434,2.530063377915462,2.150470046820967,0.8404556802339902,-0.15494588988474173,5.604194248813554,-0.7361759141610905,-10.090268616877948,0.5805734418847345,0.24839315982429677,-0.9822655626116552,-3.0437571156987593,-0.9486655713367835,2.367930878816307,0.0,-0.6783454989983033,-0.9487654356107018,-0.5465184071542051,3.8004268749780623,-0.8722059520105556,-1.5119796908550847,-0.3770525703362482,0.9696392577558145,-0.17562180886372486,1.5571648316578814,0.09135508826209149,2.2967103063645764,0.2936191987463371,-0.6409272396464581,0.3381323927552041,-0.5689626223825839,5.114212590717659,-0.5371439876785651,-0.7357440160765598,0.9076060820878062,1.55911671288271,-0.04092622232493623,-0.3748358517946096,-0.08023949273317639,-0.3125980330841395,-0.21623350683862108,0.8950965778477701,-0.701082791979364,0.4893561957511634,0.012737505460769644,-1.430368947348419,0.8444869339162131,10.250518492527368,-0.5870814908167631,2.7091029922497563,-0.6166976429386719
30,11699.060830501005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8876840836794451,0.0,1.3089542886398449,-0.35451744036309357,-0.45402628993860544,1.3669079123789463,-1.0422886282009038,2.4348349916678154,-0.14192045887958454,-0.49385134895761595,0.0,0.21182651164878546,0.0,-4.50535024350052,0.6291996148412846,3.916199654511372,2.2158346696600373,1.634890069106254,0.8160043424563141,-0.4620975316603486,5.921221288867485,-0.8302999833643776,-9.663738310257653,1.1507404484728048,0.08756152595297245,-0.7971827046506622,-3.104374905201876,-0.8804877489652062,1.9593354594700165,0.0,-0.5845700496872361,-0.7389082654483815,-0.5252229430461246,3.9151753842423354,-0.9560939264338844,-1.51882659423863,-0.3894826810432416,0.601372760035674,-0.08460241856936065,1.296498683707358,0.6186532522443778,2.257450852567518,0.22019436457764502,-0.4772335747334887,0.7192119240202378,-0.568758871505871,5.00873453217108,-0.42820650650506414,-0.7311440553418475,0.622505160548738,1.386493362445161,-0.07112883767888194,-0.39145456155794706,-0.0915023738532374,-0.31532348699167145,-0.2132407678334134,0.9505600548544209,-0.6880896217816063,0.3380102820800154,0.052543963564893895,-1.5587792632222526,0.7267780453111601,10.997666717956138,-0.7181297359032202,3.0237947076210845,-0.48399313189599646
31,11616.083319210635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8777041990222963,0.0,1.156544673712497,-0.4246744295983286,-0.4141736988566832,1.3664329209899853,-0.9033028887492054,2.6318277908727197,-0.17561846372831375,-0.6458374092623587,0.0,0.15611331329775568,0.0,-4.013735649761566,-0.15079476728954755,3.5453736870701675,1.6371167515685925,1.2774562074313418,0.9541659224104722,-0.7987840667070947,5.734777970290091,-1.1110182389030607,-9.173359596671634,1.4317050598008103,0.09756321397758475,-0.8468066101341646,-3.2150025243615654,-0.9003429607759353,1.7961604063951029,0.0,-0.4839748344909168,-0.6575896329699537,-0.447684254397808,4.032543430587527,-0.9886992946341395,-1.4807793398220253,-0.2978310305374898,0.4305285963094886,0.02308869359518588,1.128913989567268,0.6130268728560281,2.039005060560509,0.18350343007579156,-0.3391967323208514,0.5972054162871232,-0.276393517610028,5.032013323132693,-0.43393197095120045,-0.7779924644001789,0.34830261171471466,1.4155808321662096,-0.005929232133561682,-0.388256175701633,-0.0880247146438108,-0.3121393830060407,-0.20681456629358067,0.9823667433624005,-0.6946697263559948,0.3653497191657515,0.05372765589733375,-1.6087131607413934,0.6666982597032924,11.373133870637105,-0.7437106882838197,3.0683856981148914,-0.45041769182213076
32,11563.284631893275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9310527398726045,0.0,1.0148907404444498,-0.39970848411034277,-0.20479326153179012,1.3273598082139564,-0.7395932191374466,2.5169738406933537,-0.1989478797952203,-0.4957296553606732,0.0,0.1266316263419531,0.0,-3.5458513000573975,-0.6968492157301868,3.1812295877951877,1.3133997070150203,0.8775129738612236,0.8890458838186683,-0.7903775601142236,5.721558366635991,-1.398273195775496,-8.621100495060096,1.4551419105913055,0.14127288325932677,-0.8708037115360782,-3.315939137172085,-0.9188124006293215,1.867937771312823,0.0,-0.49346755914175344,-0.7259564014607768,-0.3074919410836725,4.081666384944937,-0.9340750956017371,-1.4235212807079738,-0.13348943439477298,0.6569160476767644,-0.004102966440794168,1.0956956176289505,0.3065296928716153,1.9261053625709068,0.01475095391285719,-0.26313475856568924,0.6513895482487361,-0.3726263818200223,5.049887397371341,-0.39042168202041055,-0.841849604907589,0.3022227357117133,1.328631373199881,0.11988039570085808,-0.39061617300017304,-0.09039537547538953,-0.32117978100389066,-0.2026556264944144,1.0024902322847402,-0.698075286881028,0.4091205950736047,0.05542428655975259,-1.5492848851472998,0.6962787745407717,11.526863801153285,-0.7764155045230526,2.9463348954445223,-0.42303221399576607
33,11495.189554646198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0226150301294223,0.0,1.156951467683596,-0.3460377910043139,-0.2827201659660754,1.3609771077386745,-0.8404127714860621,2.5229424336173403,-0.1706837336618292,-0.25329843622077985,0.0,0.32199615240005486,0.0,-2.9596465795605917,-1.5092825664353857,2.475771918137036,0.7908184342109654,0.30106179057422044,0.664136513389733,-0.6321584303926475,5.616900812523138,-1.749727345587655,-7.599285580072694,1.340334510891772,0.10191408283131631,-0.8655104160275982,-3.5223188039053284,-0.9351883643156808,2.0513442644569895,0.0,-0.5195818445776827,-0.9070467888491384,-0.1595224819515555,4.171537972934015,-0.8820711742300003,-1.3246508790033535,0.15280919189925016,1.1184435133996649,-0.04556506167951284,1.1336491706199967,-0.3422764915772603,1.693779209287179,0.11726596048029446,-0.35753950119789585,0.4278462952041154,-0.4508041085678191,4.925297789369943,-0.36394602417027866,-0.8533832127674258,0.4414580579547426,1.4755868106397871,-0.07488903152258684,-0.3871488042288533,-0.08789453536223589,-0.3216050920704835,-0.19426531143822723,1.0295276184411906,-0.7033040049213645,0.3797269061084889,0.060914846308188664,-1.4391127646091637,0.6917817073826326,11.650008561376236,-0.7815302824041415,2.5939797001405105,-0.415122348913725
34,11463.971731112355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8878383536048713,0.0,1.1520823255013601,-0.3728118660092106,-0.29713685342043117,1.273200884514762,-0.8142407056748237,2.5699325269684876,-0.2825080562510238,-0.3797408719203446,0.0,0.3317010761831194,0.0,-2.7825510139333627,-1.8107928305037928,2.1547440157566875,0.5384962045719011,0.2184443009864731,0.6307125910277885,-0.7324565865264234,5.6661207865785554,-1.5950430512947273,-6.85816378238377,1.1377786049616816,0.1804076543160587,-0.964257292219685,-3.557746550065212,-0.9120612811564672,2.1122356064039947,0.0,-0.5027945882331957,-0.9243808503924503,-0.2576824360711665,4.250214005638073,-0.8801369722073552,-1.2695205138446202,0.2815026742703848,1.2013665856555176,0.10261191653104128,1.3725285231076247,-0.7241112346802172,1.870084828987985,-0.003836585363420311,-0.5994969932450928,0.3850589294376343,-0.5799054612022372,4.741129225616211,-0.5490258294642014,-0.6457864402618434,0.6525794422366433,1.475467597949049,-0.06043698580280371,-0.3762953135116289,-0.08500735444508212,-0.3188339277762774,-0.18964054994538668,1.0347383714611658,-0.7103256438496978,0.36449439515238335,0.044802686029424596,-1.3434632608672428,0.6985049672835447,11.557081382192575,-0.7148868786478733,2.3267694697030064,-0.48263512783397017
35,11431.935673520238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7858361647308252,0.0,1.295456806226176,-0.4039677350296236,-0.36993762947457237,1.2448195114154195,-0.8579406721126767,2.418217278284467,-0.29768922033322015,-0.40536918284287443,0.0,0.2554694813252227,0.0,-2.8029052115872046,-1.9148269694000362,2.2510091039526348,0.4359613180695108,-0.010773234972752316,0.5464998736255102,-0.9642602913078329,5.8110475523590726,-1.2353446498490088,-5.971578437534311,0.9579252418552927,0.20248531464312208,-0.9071713932571457,-3.5845686888064034,-0.8616932039232533,2.1375810964040443,0.0,-0.5034048157075077,-0.8826138177485463,-0.4575940448833574,4.260775724967331,-0.864194778551577,-1.2298633447215317,0.3767326335333798,1.174974807194054,0.25743267125591474,1.5304095957269648,-1.0148036779985152,1.5973501295705888,-0.22406481288566743,-0.7801212627334948,0.2969082629750553,-0.577123872886819,4.7654138559867505,-0.503993694750966,-0.6214616748435263,0.7888599109144303,1.3418191618588686,-0.07199796097341267,-0.36852650396302394,-0.08225989735296753,-0.31513579915496126,-0.1851550874245696,1.0319315926935022,-0.7200206480605609,0.4047766551240038,0.042188875825161336,-1.2291402295843923,0.7148198731451737,11.327454824476797,-0.6970594111915294,2.129313261956739,-0.49757952934924565
36,11406.244833611214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8103496487110103,0.0,1.1558694855555909,-0.4517784536677093,-0.3894876239875088,1.271226613392044,-0.862629151272639,2.5807720967528756,-0.2168237455687268,-0.3697100380330571,0.0,0.303226125561569,0.0,-2.8976453200521726,-1.932164672658178,2.433857289330715,0.43869491614356354,-0.012999174876772573,0.5835220889560886,-1.1103597899619388,5.88289229748746,-0.9529887709802808,-5.038549343706662,0.8845935031561772,0.04699418311935971,-0.7929932272472777,-3.5811647586270308,-0.786258466651118,2.1833586039658504,0.0,-0.6222552143140538,-0.8701492502576864,-0.5412564694175767,4.173350146989325,-0.7503722168263519,-1.2041520484735602,0.46575153581364603,1.1645200860052423,0.3063414905438093,1.6798739542405596,-1.1808353232391173,1.4315986920665336,-0.32920505510976394,-0.9361865249574292,0.29208114336240454,-0.8118271318130215,4.717994026539878,-0.39480970405759974,-0.7066468395564187,0.6614878598211977,1.4387553817242005,-0.06477249693710359,-0.3628994226785666,-0.08095039406377626,-0.3133448677391525,-0.18301687662735983,1.0252929452782735,-0.7237178120109119,0.4233357657753541,0.04208013599402498,-1.156560969726972,0.7440432272087454,11.032785833202649,-0.6815867383408281,2.0575175278509974,-0.5109803910622805
37,11371.989792873097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7212672385066999,0.0,1.1961207068031228,-0.44271453197990757,-0.4270589860134112,1.1795431769544487,-0.8675336384393951,2.632186243366409,-0.23770775541904263,-0.16533172815612757,0.0,0.2591985216053748,0.0,-3.1642939965159496,-1.8223622795538355,2.4153012237939318,0.7093339254664337,0.22946979128105233,0.6908844840437374,-1.1052967510033962,5.906766602092734,-0.9092630442941497,-3.746963739516512,0.9440189493443192,0.0396219765721689,-0.8511610035668961,-3.571238132877692,-0.6676266608618087,2.2142373936307855,0.0,-0.8110549001536795,-0.8796819737434799,-0.588841670270727,4.218016935278163,-0.5773979300492833,-1.2272774585432593,0.5325892228485264,1.1497024904907653,0.26008933999089007,1.6848626513303686,-1.2975193480886262,1.3536895565010185,-0.3464652358041073,-1.0795190113494004,0.2742583787483317,-0.7648025559459802,4.816409670388166,-0.3989131157858615,-0.7773406422472375,0.4290685086582926,1.4648558808735164,0.05559822164024994,-0.3488311851557933,-0.077679273681739,-0.3079424819557398,-0.1779938146422613,1.0121574259025943,-0.7325477832464001,0.4217571570014442,0.06716173078141742,-1.2468788141123082,0.7441880986761036,10.572309043307696,-0.6489157393623303,2.063246423392722,-0.5473871539866931
38,11323.043188554948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8415171058612213,0.0,1.0717173635480322,-0.3803606765088551,-0.358272848564685,1.221514444906781,-0.8017148555269639,2.6299974871521417,-0.21822429809439442,-0.21758513108936867,0.0,0.33498979940499446,0.0,-3.5334341471163366,-1.5439262121900672,2.527887885541072,0.9318506477380242,0.4397186814332945,0.5690353553030807,-1.039208835446965,6.039619264034716,-1.1059620253136466,-2.1592320412944606,1.0213054783529103,0.12217395804076359,-0.8993201896119792,-3.634877502289514,-0.561328671479891,2.1743421899119615,0.0,-0.9954601640132092,-0.9035871861753381,-0.6312968537818282,4.403394214644699,-0.49213095226635295,-1.2754910863240463,0.5565262173988081,1.0837247081527377,0.18376189097586954,1.6180595352425535,-1.3636828793086402,1.361461076352304,-0.330038411874994,-1.110620911343913,0.227560171238225,-0.649443266561402,4.778909055884637,-0.37847672128322535,-0.7176696344178093,0.328794288496337,1.4309159040424573,0.015191329747923088,-0.3351541091269804,-0.0711528674114756,-0.2961583596525535,-0.17295965331628163,0.9938223842126714,-0.7495054039222355,0.5097706834615827,0.12048451529558278,-1.3575375869554709,0.6819365452526507,9.972728608758844,-0.6549899619868749,2.1307924688785698,-0.5270813729110255
39,11296.516099812241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8573741763562185,0.0,1.2268699260498606,-0.35079542325266794,-0.32556541518224763,1.2009347805428061,-0.7596183772445622,2.7230528142831383,-0.24772097252073955,-0.26781511797548246,0.0,0.333936875100325,0.0,-3.6164817404036116,-1.3609965004448783,2.7488544609564896,0.9227962344499671,0.5969730054447341,0.6742232159092765,-0.9187226441965555,6.040411576280574,-1.2361635536776197,-1.2714590410625664,1.0325504429320365,0.175366114491967,-0.864592166788419,-3.653445922408974,-0.522917194406925,2.044395048857951,0.0,-1.0190149148696734,-0.8631171814234455,-0.5096961418604815,4.522064846946107,-0.5196652723031737,-1.2971703747569454,0.5562377591357343,1.117972935666443,0.11929252496456168,1.6378767467115565,-1.3337109187514098,1.3668102137682236,-0.2977143922006057,-0.8940664093635867,0.20557908424048021,-0.7376092207763018,4.851513564564945,-0.4085901428362269,-0.658524875845218,0.45772611404488095,1.4316950016932835,0.038348528086649056,-0.3328155600838205,-0.07316834607941443,-0.298464244807334,-0.17368530319575765,0.9803426484623811,-0.7501017186872637,0.5265957729646796,0.17271954963140068,-1.394685731412513,0.7092595981973652,9.583771865947575,-0.7018039461663301,2.2013943242809706,-0.4765504833910814
40,11275.249673737322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918972771772404,0.0,1.2222653475886747,-0.3329956762058504,-0.2833563215012858,1.1957428453361578,-0.701947011572753,2.8700424247618406,-0.2387413392391459,-0.10794940543716944,0.0,0.3210113248036494,0.0,-3.60832886685372,-1.2652328235782095,2.8706945727580457,0.9369080609739651,0.5713333950252449,0.682950383887704,-1.0295886170914497,6.032364687239654,-1.2402463140006486,-0.9063789406771808,0.8337891845646836,0.03313602832303758,-0.7624142120836648,-3.7677434372786145,-0.5951971661279227,2.0368647522251417,0.0,-0.7519937425408011,-0.8153115735151898,-0.3257932848009042,4.477884299214025,-0.7432208699853387,-1.2585635885808963,0.5160415189591295,1.2152751180416412,0.15177252859791562,1.3751905829835072,-1.271541409230402,1.6525762527969845,-0.20118402248016348,-0.8300502017101017,0.3089811482503602,-0.5658292304058644,4.974450232552892,-0.41365325608605547,-0.7644060798730381,0.6661593514836056,1.425877533037448,0.0829616459125316,-0.320978194964661,-0.06957284216169311,-0.28804374576858943,-0.16951040809436088,0.9587282014214296,-0.7475176301250125,0.4370944179464756,0.1735049694902823,-1.498167782784658,0.7257254939540685,9.087296947502908,-0.6434570341008803,2.245158497031984,-0.5354410749690438
41,11233.62664428673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.177170334945973,0.0,1.5113940370322685,-0.12684182115008813,-0.016715732864392763,1.17843318616633,-0.5814530897880297,3.0394516530144498,-0.2266563462560231,-0.10893177395472821,0.0,0.4016565565815947,0.0,-3.521693422324093,-1.3110781735780423,2.811987310817263,0.8024805169956686,0.5741799310828417,0.5392356312742517,-1.0189861657159274,6.127610467791966,-0.9842640378589339,-0.9199214131504492,0.45631248933657187,0.1950018812605906,-0.9135296176437965,-4.026904108298502,-0.7411753060072308,2.531587083797543,0.0,-0.35688003490859166,-0.8276226659504814,-0.062227785905782595,4.5244650927913765,-1.000170473082599,-1.1894527278820375,0.489976668048534,1.333755011055995,0.5042339055716611,1.2715600328668482,-0.8921910832520712,1.7828745355442746,-0.04543100817815615,-0.5405132311668082,0.27759648818774035,-0.4745420627871899,5.039012819388973,-0.47584575898663006,-0.9169205118488674,0.3818874883368009,1.492444263458374,0.16048547189239387,-0.2964514375570515,-0.0632507529060273,-0.2750602959545793,-0.16833377021539825,0.9075007244523479,-0.7496786483439463,0.37624430254202557,0.23452026488453045,-1.514240336456476,0.755792138183082,7.944734167662357,-0.6595112552252518,2.4676863094504746,-0.5086344807645782
42,11202.282856532185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1581193204036566,0.0,1.5550049248310533,-0.12606121838037868,-0.008605639451585838,1.1496952479438023,-0.49569543139737177,2.9998493146747136,-0.22963324051812217,-0.3778267149752725,0.0,0.3993170220221667,0.0,-3.5199212586857302,-1.563017476022968,2.759079162684012,0.6723366274540512,0.6521613157880981,0.5419043515756375,-0.846998329205777,6.007693899425079,-0.8643804619329398,-1.1967785669176096,0.327370630139222,0.16035254902984403,-0.6920520821952325,-4.194367390239977,-0.7182723216030767,2.720109497078974,0.0,-0.33174088897535725,-0.7976081793905285,0.0444359701461689,4.604422939234682,-0.8907650664463639,-1.2171304786569535,0.5220271109647113,1.5227460382887545,0.512462251308634,1.2669019442301053,-0.7129038653438804,1.9456633988546719,-0.08076934226361324,-0.5001243631563749,0.27223825907742705,-0.3658809591344297,5.220012951394226,-0.2729344396853739,-0.8759281185510834,0.26199507313863274,1.3268526991559972,0.02337195667833175,-0.2736710581107081,-0.05676870335988067,-0.264280990927187,-0.16579664855385995,0.8718251678985076,-0.7588826012021439,0.3623935633372321,0.3053985423150571,-1.5478199024045036,0.7304465989966951,7.1673931260387835,-0.6758077829186527,2.5502946723459528,-0.48900410930359167
43,11168.06954039605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1543949521755281,0.0,1.535179236374683,-0.17084610445603707,-0.08895095413146031,1.1608981974596335,-0.4921229714490777,2.955759314329815,-0.1797302859134876,-0.26991259964085235,0.0,0.4146573263679517,0.0,-3.3815954283043164,-1.8382283762139557,2.960269729375585,0.5349538488430957,0.4699921128087209,0.4124323710203912,-0.62909986228608,5.855972798792912,-0.8759568971015564,-1.7801713775612213,0.3448293678094835,0.15090745064022307,-0.5197015810225352,-4.3753646955656,-0.535909678920873,2.510448824022517,0.0,-0.49091465584604177,-0.6140260567908467,0.007718965444446085,4.86065674815411,-0.5776417204814852,-1.38548282950048,0.5441749828672768,1.493208116783596,0.4225773069480023,1.3109451344224354,-0.6400894802518009,2.027589191041387,-0.06493160604340226,-0.6596080265258887,0.2502878941451392,-0.31379950595828054,5.151480686315174,-0.48281238160313095,-0.748505494723682,0.24356307829552848,1.321075737365424,0.20644899814219947,-0.24815984288841272,-0.04931595233881007,-0.24699347954688647,-0.16134633829389944,0.8272944682396727,-0.779634143193412,0.46349134991934804,0.41950985743596986,-1.5368282893146976,0.6468569743510592,6.251507907034002,-0.7312561011641642,2.5519901013893174,-0.4122023988149237
44,11144.369712173082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1776302224957362,0.0,1.539113762982951,-0.13774014484101127,-0.10490610592675752,1.165159724555334,-0.5461813607300456,2.9380995908825067,-0.12156199553782429,-0.27601899785267453,0.0,0.4554823150912293,0.0,-3.1989238724994817,-1.7250948007668536,2.8461902410218918,0.5196833243979387,0.3540885563542911,0.4412814688272172,-0.8789407776706287,5.627378628330331,-1.0426217480291398,-2.228096956885076,0.44118934627696804,0.19787900095448152,-0.6831375413231158,-4.409637478432308,-0.3452351366783708,2.2992686863098832,0.0,-0.7878456023903737,-0.5602235847717483,-0.020563006384382694,5.07144337158591,-0.475002439780692,-1.5338448291772533,0.5323902254403241,1.3868695441162804,0.3604432170387637,1.383609481232001,-0.7260695896754032,1.9835198828154397,-0.09010768528784949,-0.7629098037001667,0.2062504260673192,-0.4667635403330044,5.144707872588578,-0.283858771973883,-0.8176908088892879,0.4395127800054949,1.3370626494640996,0.2418549906523359,-0.2319616950705349,-0.042692716155598026,-0.23298000349737602,-0.15868987203489843,0.801225678882907,-0.7937470812234149,0.5305349852041974,0.3974352563796618,-1.5047982272640381,0.7085706294427778,5.7010726376495695,-0.6634165148864973,2.525313896309421,-0.4727404125647389
45,11132.346444738329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1530758253735205,0.0,1.4868288250500445,-0.1107428049477512,-0.10226699388363422,1.1323842999724696,-0.5043450905598593,3.0082075949509837,-0.18215570284087212,-0.40266666034021825,0.0,0.49213057448490394,0.0,-3.0343297471619435,-1.5376421311291653,2.755324711700093,0.5726613834387345,0.18994221976390502,0.4644583848599174,-1.032408586102577,5.6125532131883595,-1.112406839887087,-2.43968309256903,0.5666693577471392,0.15727669118114002,-0.6899639439026646,-4.349835833617337,-0.22630711313540747,2.24997640368389,0.0,-0.9964596744841756,-0.562807045926236,-0.04579972848839482,5.082994131510476,-0.46391406708657584,-1.6126169665713423,0.5347378782879099,1.4296857177169702,0.2715557575736352,1.472179446534541,-0.8503037738843181,1.8561461520793745,-0.05070609916144594,-0.7451210222770189,0.20612187547063462,-0.45457980486089355,5.219416089785558,-0.43255101707511134,-0.8445254324195198,0.48346810301464965,1.3308215968413328,0.1777799653852264,-0.22662341996316884,-0.042643295468311936,-0.2301645406186351,-0.15721414552978755,0.7911028617601205,-0.7957432382190239,0.5481729620566109,0.3863939090958177,-1.538853195884554,0.7938827151725067,5.4558121176929975,-0.6211568715848522,2.4748167532097263,-0.5225091220812546
46,11121.628628583336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.067160746573771,0.0,1.4202242553043645,-0.1671980946044156,-0.15862402865543224,1.085008949475066,-0.5193763836361518,3.1239877747592666,-0.18070566470430646,-0.41036164482734255,0.0,0.4562996727662392,0.0,-2.9600316656888417,-1.32702278980291,2.6464985372313783,0.40488349326685713,0.1256888907893983,0.40888672336033755,-0.9291209977062274,5.707883986071621,-1.163538136742913,-2.5265240560379207,0.7767911840515607,0.12471937571185751,-0.6166410985737589,-4.172542582051681,-0.1595140612970603,2.233512882859772,0.0,-1.1462658030193689,-0.576586498201713,-0.15925253596858155,5.163082351608548,-0.7754327317009118,-1.6995697033782764,0.5019642414062558,1.429937697601059,0.2505360306484764,1.5698260852801385,-1.0350443757107397,1.8308765073767557,-0.09465101403084866,-0.7332447896699041,0.15406564970535097,-0.4260461809352951,5.263110148727228,-0.3997446828286161,-0.9533447186101652,0.4028846112438254,1.2980322965787443,0.23973990968461906,-0.22074537072134762,-0.041338722643531035,-0.2289040472096814,-0.15590644865291786,0.789123343964153,-0.8000748605505309,0.5718774948824513,0.38112171907211667,-1.5508129081728628,0.8457098349805887,5.326412785873517,-0.5892398343001697,2.3763051399552113,-0.552021611088913
47,11116.5263325822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.084560191207749,0.0,1.3470907554083111,-0.16455103275476055,-0.12554321253770967,1.030992888238124,-0.4105358152130614,3.2536248304348123,-0.2204729575246625,-0.3931478968042492,0.0,0.47596238790722656,0.0,-2.9280642104161996,-1.41288164847374,2.6489885766435624,0.4847803602866174,0.15621699443184167,0.27298281463773666,-0.6289223952469718,5.788922056729629,-1.223355408927983,-2.319616809804974,0.9117160699811243,0.37080271135360676,-0.5740279946193791,-3.7451155613159317,-0.2428712218659118,2.1640400436439218,0.0,-1.4062780862411277,-0.7433772488775416,0.09062888302708394,4.758188135233855,-1.3319725764602488,-1.962685412743503,0.7918584868467273,1.0920751604850971,0.2620450717918133,1.632488528420846,-1.1696013863599561,1.581239569148178,-0.19033154714048572,-1.0741074936525257,0.07667396460803377,-0.4021244580259802,5.510004622662854,-0.2997071174756072,-0.6520791881337936,0.4667607977384767,1.3709384809196554,0.24192257239975504,-0.2065100859207269,-0.04094456068803464,-0.2237259501247369,-0.15139906180584545,0.8154990013956555,-0.795581224804366,0.5562732193945317,0.2910359279728775,-1.4740985204394372,0.9233954324632618,5.331692614258063,-0.4623917370891467,2.3236071608212145,-0.6861811849954471
