Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
29,11731.086879451284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7738015224663796,0.0,1.1296484744630837,-0.4579396894389969,-0.508211904507445,1.1739486549830815,-0.8260052885490184,2.469048790817452,-0.07987865557502183,-0.5030657968695962,0.0,0.3351410586893103,0.0,-5.678105130482205,1.9793355239676171,5.355627918191294,2.698398363518789,2.4801754170797072,0.6039215240347466,-0.45618954247644045,5.754968425406713,-0.7874218966250884,-10.85452166761443,1.1797794706182325,0.1520584845965599,-0.9115518959608518,-3.53528711440209,-0.48546808753036075,2.9331218178463976,0.0,-0.9783769294283937,-0.8798039746102944,0.04441037516055539,4.307153397626964,-0.7066964248090519,-1.7631012310813468,0.04924937036749227,1.0574906277902019,-0.0012888130418594324,1.5501398614900614,0.04654451619992117,2.5809233572942807,0.3842306588153285,-0.5593203912187137,0.37915222789309866,-0.2074135127245272,4.898979547334323,-0.3579728558992207,-0.937721885696333,0.09000763886866728,1.4082944138347835,-0.03501502341749241,-0.2660882601923093,-0.046845842554568556,-0.20594921501192476,-0.16593603483139394,1.0667885170007665,-0.5538750149565602,0.4036276763109212,-0.2854761127938029,0.6649642622737773,12.480680749898749,-0.910676120279168,0.5461408557909666,0.09152748619885473
30,11631.909418981702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.882233207925162,0.0,1.1497426568783948,-0.37791486026512966,-0.4055698982126632,1.2095029603746914,-0.6294800484591804,2.7580616366198893,-0.23860996417452843,-0.4779243769132288,0.0,0.31821335163981285,0.0,-4.910584239343766,1.241173587382653,4.645974810379516,2.1855101131909853,1.7202974433557328,0.6610445569483955,-0.49514419124794307,5.797703349387818,-0.8902081993920268,-10.478925600790175,1.4869310382938006,0.17163344494775556,-0.9543738280309035,-3.544718550280632,-0.49696925365617917,2.7267602920361953,0.0,-1.0727443678371082,-0.8410561875870551,0.005264718868136994,4.2353757831620635,-0.5480559383829551,-1.7422228384781089,0.05620259067482433,0.8087647013296324,-0.06145921850348515,1.3383082577770478,0.110400211628709,2.4298964941223358,0.28983087188138784,-0.33809119995964454,0.5386451025187966,-0.3934287637981634,5.076691901649382,-0.10282223915438088,-0.8596549586438046,0.2677095776001426,1.3616412524700248,0.03793407605002573,-0.2725999684477436,-0.05465234798831983,-0.19924578410444688,-0.1601481638813187,1.1492366438091732,-0.5744344833040169,0.5788910872729681,-0.25132783116321855,0.3806176150589567,13.515533375597348,-0.704190463617277,0.8070780302919367,0.20673558564153177
31,11535.533800333613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0616520242928502,0.0,1.1821534523984172,-0.25402372029953746,-0.2071628660508081,1.2765446079060123,-0.6144368803128261,2.724334353002688,-0.17227732831789067,-0.42215396185917436,0.0,0.32396367965613637,0.0,-4.29247238310405,0.06399018285361868,3.945699536118866,1.4702597247224929,1.1567111035291744,0.8371402134186524,-0.6209194409693631,5.615000393369591,-1.2153818595733934,-9.945301449587083,1.5483341187114874,0.15171975445137048,-0.8536928736004255,-3.561883176555224,-0.47161064195231994,2.567190407488919,0.0,-1.0879711067348032,-0.8629979810516852,-0.08028614816767533,4.417394749708005,-0.5204327418092481,-1.716820586292169,0.11980368574979355,0.5190674165372637,-0.02754539479253197,1.1719700890747853,-0.07402003943281255,1.9578516363581038,0.263377256537852,-0.19161876369286854,0.3674098948379801,-0.15038315286530468,5.081424090998652,-0.10070718568050435,-0.7142843012358426,0.4931313260249113,1.2553955856761878,0.08196094940585417,-0.2762164203285592,-0.05382485334826784,-0.201983047392908,-0.1537155810589275,1.228913729673612,-0.5982016840272442,0.6465237942557773,-0.23133834190947056,0.3881628926296717,14.46341444497804,-0.8120092243176575,0.7753519698677678,0.23507771169398176
32,11492.516639305528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1100680484175267,0.0,1.1685456823948832,-0.26429990819547633,-0.19791991671032724,1.3677800444309975,-0.6274485257009642,2.792283767782707,-0.19560092619112684,-0.40109395023932515,0.0,0.31955753855457275,0.0,-3.9408841608676846,-0.6101009383543272,3.455031752043107,1.2816190723439767,1.0194529016179017,0.7056918180438125,-0.6888692383794975,5.585892341850171,-1.3592524502907892,-9.536174364410373,1.3950941795973029,0.13548250765732842,-0.7437231497836307,-3.62157609686711,-0.5040031876345802,2.531109197084443,0.0,-1.0429139825256493,-0.9194305928444404,-0.036211105796239575,4.56088657337665,-0.5895052677638404,-1.6928817505701217,0.22379817604808533,0.5691020477239195,-0.04261462198439263,1.3029602505648241,-0.36487264068398145,1.9607602289582748,0.18513696581516903,-0.2536402983579222,0.4953687601148584,-0.2731892510499574,4.767319255416874,-0.31563406276836703,-0.6517093133683776,0.3530866358934678,1.188242789859317,0.11570969629033019,-0.2790248824890025,-0.05429532844653133,-0.2028394481450733,-0.15083557380651888,1.2658312052523075,-0.6053687080370419,0.6793314210715253,-0.2263853912812794,0.3790863706250047,14.794195723408972,-0.8256334175611212,0.6865458105524207,0.24862228647034584
33,11465.102656057938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.047964827825725,0.0,1.105961655781186,-0.2069368873829231,-0.19849181283916506,1.251473624908887,-0.6092791562330518,2.6996565020670347,-0.23035861762135754,-0.4336484392077749,0.0,0.37411752002058485,0.0,-3.626399215654647,-1.0768983796766411,3.25426247795848,1.1314982566440763,0.7505696510488022,0.5023841128480226,-0.744737653507925,5.533603724758713,-1.291253896958804,-9.009507113684165,1.1619138591745217,0.2198040324474792,-0.7425441441349218,-3.7330555355719293,-0.5598696750571378,2.4966692990013235,0.0,-0.9505478224406391,-0.9426121642397165,0.0677669268254674,4.54781846942007,-0.6990510895138264,-1.641188710727654,0.3841182230010431,0.8129292896490078,-0.07616505982997665,1.5495984524991193,-0.7110503383510977,1.9487301740479304,0.19671385326412708,-0.5106831318362268,0.19960852968483672,-0.3639201027488006,4.670590561933582,-0.234836180357467,-0.7577962156279077,0.15766093280364607,1.2562237637019806,0.007028922470764198,-0.26753354753893405,-0.052757761087374996,-0.19255786805819838,-0.145547171787732,1.294045783163423,-0.6093198897534542,0.6204318435264461,-0.2268120381167105,0.29034119932233765,14.886033927108214,-0.6918995423867111,0.5652567599734172,0.1811860459875615
34,11447.640660717754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9981019627095096,0.0,1.1851460180596525,-0.26296937978174356,-0.2687362149946361,1.2631526706609182,-0.6460663836851563,2.5881635382114934,-0.22215256531992045,-0.46555810321723173,0.0,0.3625782770213522,0.0,-3.455398801750686,-1.1757652243583898,3.260836223554895,1.0016530502533716,0.5805366283576743,0.3546461340756598,-0.8355041986134142,5.573403596241137,-1.1898137245102691,-8.61484362780155,1.035157791459548,0.2823818635114006,-0.8304085524826608,-3.7820032986897925,-0.6188728654348388,2.5100160689715083,0.0,-0.8952096848727988,-0.9620664817181612,0.11253147279110272,4.492620147239793,-0.7771088964110474,-1.602763261619203,0.47932063299829036,1.0138525928604032,-0.05211832356730383,1.5979618628482717,-0.9160914991128619,1.8068374123937694,0.005073875105166603,-0.6391236025902,0.24084482452045958,-0.3470871410597009,4.645357958322129,-0.1815175386568224,-0.8345033557633283,0.16107645389601669,1.2174922029233137,0.042099502003560496,-0.2675458568320268,-0.05332668915999357,-0.19368540765531783,-0.1435852566959333,1.3072803849369015,-0.6122877626750247,0.6234193075525146,-0.2212436423309129,0.3172608538374457,14.798846024208958,-0.7261253416123046,0.5045495842886679,0.1960767182641971
35,11429.348689169175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9482127464656676,0.0,1.1679577066675493,-0.3422311240186692,-0.3652077937231943,1.2859718098227104,-0.6563957043699492,2.6672746596335535,-0.23058038626128133,-0.5531021357940639,0.0,0.4289883748954344,0.0,-3.344547826101314,-1.1570034718388698,3.258798078111657,0.8045314247407922,0.49396320848733194,0.5268617707076616,-0.9029519924452947,5.47858040917722,-1.0033670910934118,-7.907223957635951,0.939530045160423,0.15763245761312075,-0.8734651548048536,-3.7805370675553402,-0.6947471484677419,2.632884284606754,0.0,-0.8565450659973664,-0.9627321865773277,0.07301872955199257,4.439137145377213,-0.8282242324212098,-1.5570515014290853,0.5892272315362644,1.1764543966651304,0.15701778212341871,1.7543171175180605,-1.0969199595138992,1.7193035599191075,-0.20263030432361734,-0.826332673377768,0.23315204003587203,-0.42363831685054176,4.627183909429468,-0.2731689401139578,-0.8160014468443315,0.31925657636122595,1.3451931464191653,0.05136147715036139,-0.2685833118662539,-0.05542249966406515,-0.2030321434542074,-0.1430905999646176,1.320645860994271,-0.6117149379662097,0.6026244976574426,-0.21364720514738694,0.3437564826778926,14.447532453529607,-0.7408060642979677,0.5275791005191395,0.20189575198811724
36,11406.089100855745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.892290740588543,0.0,1.155693454198716,-0.2974825097046001,-0.29218941152662403,1.2043436641807908,-0.6554606314341304,2.6421116122304142,-0.24913095754054965,-0.48109175150764594,0.0,0.3361802014662353,0.0,-3.411859317374917,-1.0783250482590427,3.1949124562840523,0.6340986374462816,0.43687712052647687,0.6302863965534162,-1.0051216894682964,5.586871998405122,-1.0333361739673539,-6.946595367449367,0.8763117322482457,0.07638615731311073,-0.8630318290341196,-3.8610639290758453,-0.75349989385113,2.763122452826069,0.0,-0.8732199479783779,-0.9283284351886374,-0.10002026187162483,4.347853553770461,-0.8491510247804094,-1.5265755732231752,0.6907544605436833,1.2310055604114702,0.4178674850095562,1.8911361425683109,-1.1364987366664603,1.6121087087158488,-0.2544681752995973,-1.0833397819263926,0.26354242876917033,-0.5928027912352731,4.572159056765213,-0.31347447568524345,-0.781978134081137,0.4766766771850922,1.2055653956992365,0.09261532851811828,-0.2603742865487924,-0.05105223956578074,-0.19285522310191586,-0.1402334630271022,1.3337654237805479,-0.6145131781944896,0.513086232855835,-0.20812539932570198,0.3265352479967734,13.840434000840178,-0.6641585193982523,0.505950581360511,0.14969069198051999
37,11372.553845183356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9232380226976508,0.0,1.196243608849092,-0.2963613788093205,-0.34914361269867694,1.2331418557367215,-0.6878741178203809,2.6394718205389007,-0.2242462382898574,-0.3519945577369268,0.0,0.37799940179751357,0.0,-3.499534252832974,-0.9852633925217518,3.0605313938214995,0.7457988723608714,0.32737715264738176,0.5906946762605776,-1.0033695757853163,5.64938852658264,-1.1263336708166456,-5.823741614184341,0.914329001628052,0.06070446642033499,-0.7782872388136663,-3.925084152685531,-0.7946934918983538,2.789292698100275,0.0,-0.9207802331249437,-0.7996167994879008,-0.2991592089347055,4.335177446610736,-0.8702029194394565,-1.514667067572931,0.7573044686789945,1.1956968250739128,0.6370431439125985,1.9458084861556422,-1.1868620136303765,1.6067212374029995,-0.3540146730662057,-1.2068132194906676,0.23592508473066964,-0.5542119302675471,4.580470832414827,-0.3119760318027956,-0.7550876230594895,0.5377836678762411,1.1436811871108454,-0.04542492295235294,-0.26225621122674786,-0.05096375857156372,-0.19143716866245508,-0.1391240547068314,1.346331220251301,-0.6230416825851316,0.4679970603135169,-0.1857705349413467,0.3493694981476141,13.084213572999058,-0.6521933238785165,0.5277329136783258,0.1380826270691748
38,11324.336876971003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9010727458605501,0.0,1.1307540309010087,-0.30338672260855626,-0.34641067204447556,1.1974641808143613,-0.6746813815828465,2.710630127271443,-0.21972265701458524,-0.3143669355014504,0.0,0.36909195773565784,0.0,-3.520290019995296,-0.9638250214658427,3.1215528999733557,0.7686172136045498,0.43865379221235723,0.5780082544141288,-1.009214558497181,5.683042537820884,-1.2706440334007467,-4.387888141300417,1.0126987143456772,0.15119984114559207,-0.717578711151475,-3.9546550152715985,-0.841311780609315,2.655506615894553,0.0,-1.049293839123932,-0.6011447997085488,-0.39758704406896483,4.395988430515282,-0.8636523794833424,-1.5161002401037358,0.808337041058385,1.2223187007798297,0.6483786682646132,1.898251019335893,-1.2107168615005242,1.6081733622933687,-0.35804880262764105,-1.179266839743296,0.1951857756294999,-0.5141022987976153,4.66684594966529,-0.35175558142176405,-0.7168917128942134,0.42180498678493206,1.143414971167944,0.05680925284270877,-0.2641978513865621,-0.05374226659698338,-0.19381581730348776,-0.1382820916363769,1.3604281338694728,-0.6292064235973254,0.549448957419064,-0.18071237240038285,0.4100323464066551,12.078313322495239,-0.664499821086296,0.5431192788853182,0.1536707202831076
39,11282.709567594993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9826687281736135,0.0,1.2451256713005792,-0.21758870485586104,-0.2759268955071666,1.2168539853585512,-0.7005835540651776,2.6782498901394782,-0.23037860728949647,-0.3949063469280013,0.0,0.4759742894361367,0.0,-3.626897183546479,-1.038112763290456,3.1230425451436092,0.8312810196497102,0.6380262864991193,0.5967723448332747,-1.030911396145663,5.669326591968604,-1.3820330047587974,-2.7474616248659443,1.0801406498388029,0.08267336120538551,-0.6934405328522297,-3.9786670121281293,-0.7702819112802449,2.4969630935951765,0.0,-1.2515166696649977,-0.7373802029117715,-0.35732046456174993,4.577260926058988,-0.8341114824329584,-1.542663507147739,0.8414580940998914,1.3762798195671433,0.45095020522422324,1.7027816198029326,-1.121969964714031,1.5336589645161467,-0.30069464858421435,-1.0906372147833634,0.2986333351041033,-0.5980062436772327,4.757255683516984,-0.2596173279035354,-0.7364680770272408,0.3881117467111768,1.2436222134675345,-0.007031246481932971,-0.2620899019448908,-0.052836842072080344,-0.18874767967448283,-0.1361028939305207,1.3756140541135835,-0.614270794391394,0.4386412084000309,-0.2145152438172141,0.4164278961868993,10.90584897777391,-0.6202496448664152,0.5695918070639368,0.1795037517530912
40,11264.159351752785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074424762659004,0.0,1.2466570974177258,-0.15808506748855763,-0.1791541088959742,1.205089846077754,-0.6161539474860797,2.645803197143434,-0.24140728288249708,-0.3420328844673199,0.0,0.5052513003127341,0.0,-3.677903696577084,-1.0970007035913871,3.0992217428936,0.8987452701905834,0.6236739579241871,0.5909468237731645,-1.0600000232561158,5.711826761111776,-1.3260326851214297,-2.0856310949439547,0.9977293861904483,0.13187925845789455,-0.8605283603582687,-3.9423124465365067,-0.7620968311147377,2.498527885751003,0.0,-1.3283402905966628,-0.9523166661731636,-0.16109888424679997,4.657839228814118,-0.780403545439887,-1.5547051139930452,0.8013153936616466,1.3294153214471234,0.37608101889923334,1.6179216372799166,-1.077416824878366,1.6301748013876711,-0.24617388771368326,-1.041900542371931,0.27699899210227874,-0.5052489140097709,4.730975380352772,-0.36461228267513984,-0.7690876091912074,0.5130270706605837,1.247813975158874,-0.01229464243581354,-0.25851366191115543,-0.05155038367188319,-0.18806357684946845,-0.13484323796529385,1.3805542151748795,-0.6136425109028071,0.5914717481031987,-0.2365531606332425,0.4056789661211419,10.372443974982513,-0.5823884184396487,0.6297730345493477,0.16710044002448488
41,11247.376962826083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1152334207656223,0.0,1.42974213489323,-0.14392100799205698,-0.12290627352386543,1.1884549910074793,-0.6141430399240452,2.7735376058957826,-0.175233757418139,-0.30611434580914254,0.0,0.4354804033390393,0.0,-3.6421687011511095,-1.3515755970629313,3.133060276400188,0.7030966314247542,0.5978353124327757,0.569003754789011,-0.8826908740979786,5.878061457305095,-0.9910857229775221,-1.5986773817879665,0.7091937333570417,0.030405241801391203,-0.7909225953072855,-3.787600274367684,-0.5126985299708484,2.484063898782627,0.0,-1.2778317884821981,-1.0527980970384205,-0.08025474444331912,4.600090978517765,-0.7977176756311557,-1.5201935692969626,0.5500668353071584,1.0362189365918941,0.2668543735166635,1.5784612817697798,-1.1099725761535555,1.9018453503041428,-0.18898595889306763,-0.9095941976788396,0.25671712710515004,-0.4905883897385999,4.822664977271733,-0.32277059828375443,-0.9097180922337487,0.5464251044721059,1.0955731157497426,-0.06707395207985126,-0.25769903292884966,-0.052646546896971395,-0.19365290122900444,-0.1346730494385518,1.3812235214044322,-0.621927494700765,0.6750414995394333,-0.22817214751231027,0.4859114543184535,9.697476479807555,-0.6406862865792803,0.6172468092837115,0.1984752083450163
42,11231.574476855443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1406135037905627,0.0,1.4925700618741984,-0.09128941018087441,-0.08280254276094628,1.173996741432386,-0.5633972289600943,2.8215550315081814,-0.21872717779401463,-0.4067346857050164,0.0,0.41471312221563406,0.0,-3.5350223319993526,-1.548436669116242,2.9669847241767746,0.691701081887444,0.4367573021515271,0.5107042038733001,-0.8667563918084551,5.981755455744823,-0.7860568364461872,-1.4540111643882851,0.5133205461262186,-0.09533609270849247,-0.7722094272075726,-3.750193340484842,-0.34370138157477076,2.7451261675571996,0.0,-1.1657445487817328,-1.0107847563149943,-0.19436805263224344,4.613436329877751,-0.8560744607373119,-1.494874674658031,0.3063900758067716,0.8885308896406092,0.11570463542883005,1.4521046226115504,-1.1223568535209603,1.7786740667419523,-0.11774604162696496,-0.8803748920792442,0.2681033435913539,-0.40676709591489757,4.945895665424944,-0.379661745805679,-0.8255075542724494,0.37833155108682415,1.1777115693730253,0.038028268891003,-0.2540126989350979,-0.05183477001076099,-0.19142296500366865,-0.13316451093912887,1.3811324906753288,-0.6446076689470575,0.7852156528370983,-0.19741157091841216,0.46189845424463954,9.080429315627304,-0.5759315681143543,0.6309864443087,0.2077920417802693
43,11209.043761062718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183614437172261,0.0,1.445016360736762,-0.11160286459111655,-0.04046833094859023,1.184603042098415,-0.5955481784394293,2.848223087858212,-0.10248276616113076,-0.27869942714791784,0.0,0.4460904530355617,0.0,-3.2506713539127756,-1.7301499439554415,2.5465349791984755,0.535604612450334,0.4012382296630184,0.5631070543891264,-0.9932976363738839,5.847122610083982,-0.765707581155985,-1.5007326926110265,0.40989656013720005,0.05442240000714771,-0.8562238857313176,-3.7888645311052613,-0.1648538890325205,2.954320277226316,0.0,-1.0310302889409644,-0.8528132536923684,-0.17058553607596189,4.739848978411341,-0.8471846204402761,-1.5010272934838838,0.10478607881320623,0.8856655003441251,-0.06476351769570862,1.4246177644439504,-1.1090623286389725,1.7689494541598438,-0.19875405638815064,-0.9681888856516062,0.25750632494399217,-0.48794231585768966,5.071764749440855,-0.12240114836718313,-0.6589920902724802,0.32152405687864316,1.2124668611786367,0.08380111871638696,-0.25568648561804924,-0.05289257393089785,-0.2032708750217021,-0.13517442397052787,1.382329229747769,-0.6563861137207659,0.9049281283499397,-0.1868576139925925,0.5398071413280758,8.209561225334587,-0.6360500648760689,0.760995280957301,0.20642138745911104
44,11175.62829393081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1984295673632852,0.0,1.4366681069985063,-0.154330266184255,-0.02088385922635028,1.1766709845342567,-0.5908418945526078,2.9758027024861975,-0.1117919433723372,-0.06404978261020358,0.0,0.5327519856441393,0.0,-2.747689292701989,-1.956833492320724,2.3010949745229854,0.25457860806824234,0.07013357324510494,0.585896449445555,-1.0905278414665056,5.726424730756646,-0.894395994834325,-1.6696267824772517,0.46082685752157915,0.27862256228577387,-0.8079191983536849,-3.9875140357525907,0.14651623241518216,2.8296848665226992,0.0,-0.9110483521162607,-0.6670906495208719,-0.006990866548885588,4.80248442038634,-0.6433510152134889,-1.5359578110408583,0.011285672821647816,1.0345601847752577,-0.24983981738921154,1.5623675741844847,-1.0153331024659886,1.587447402802359,-0.26933126948630476,-1.022686906523336,0.28334848739787116,-0.5210646798161025,5.1843094175252835,-0.3282081561878057,-0.4235547786577186,0.3447658123661557,1.231178109741415,-0.07858273723442419,-0.2543211867731312,-0.05551706084725949,-0.2074932464201738,-0.13615867011293267,1.3851438242401286,-0.6477657329306267,0.8115815919095662,-0.1929740261784863,0.5998642349829163,7.0013292447255004,-0.6508001687650802,0.8624917417727016,0.24790636115066675
45,11143.119872729125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0717766746786612,0.0,1.392074966178467,-0.21160684679135827,-0.12674468585387932,1.1333965298875335,-0.5774591362547203,2.9145601962418435,-0.1541700363322566,-0.2498858481092308,0.0,0.4764320468940463,0.0,-2.3850292457397515,-2.0813167901751295,1.9845510875938124,0.07910735540641103,-0.27053410703863456,0.544121971022949,-0.9552925351574562,5.596311931314812,-1.1706463160547294,-1.7949292262823944,0.6827790385561905,0.08336139459339795,-0.6774570134986284,-4.172499735611068,0.296220592005021,2.4372088664879863,0.0,-0.9275158775997558,-0.5825562216419327,0.1294354742028478,5.0728486995411926,-0.5885379824840384,-1.5811169439891484,0.06814702996329855,1.219234767678803,-0.12971727571558903,1.5428431095568262,-1.0467013858259695,1.642447908075028,-0.28815933693549445,-1.2002909068650351,0.2564426692662333,-0.4645714135998852,5.224280682722118,-0.3692264677901614,-0.5249496782418126,0.5495802832420824,1.2213488076140422,0.08920898130618471,-0.24798732786781894,-0.052942851217994386,-0.2075896067165156,-0.13419319590826995,1.3899365130260495,-0.6571168212322125,0.9422772648816545,-0.1916498374797031,0.6187037655969317,6.031934338859346,-0.6004283400044825,0.867270918232276,0.21123797012562456
46,11127.114124915312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.116022046190492,0.0,1.4032957597730706,-0.17893424511125947,-0.05545508025660728,1.1270135869392564,-0.5660839503037699,2.996562765461681,-0.13946189742237333,-0.2729153840630612,0.0,0.4938043057524176,0.0,-2.2151367696311226,-2.0898762873441306,1.7895132864880772,0.045888088538603614,-0.20236640495718491,0.5002535665963447,-0.9521921805871641,5.584955217619569,-1.1913780220364674,-1.7445511437947443,0.844567965532208,0.1020991274670602,-0.8129495268229182,-4.146218105805557,0.3442041241630971,2.260553312226798,0.0,-1.122906552436084,-0.6487205349147802,0.01641029381691958,5.117279778116724,-0.5916808130259745,-1.6027979429261143,0.28024966406864305,1.251561811212188,0.20791233586599953,1.573261127659091,-1.109585747839077,1.5222169948881736,-0.2688876031690601,-1.139854797859161,0.22430658393021471,-0.45186072608054434,5.254846792863548,-0.42440938291000835,-0.8889714891916511,0.41244308913376526,1.2878439708004836,0.14999747152808746,-0.24457977087798666,-0.053161006588225555,-0.21093473496407536,-0.1334838000137673,1.3962320508915251,-0.652955144983154,0.9450127712477127,-0.204435224319867,0.6414967514685447,5.692373649813567,-0.6117382316391264,0.8845055373205354,0.23360837301380422
47,11110.77306512346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1597232962887865,0.0,1.3529969755294553,-0.15613695986487267,0.002011544684540685,1.1311502369429014,-0.5274094689143715,3.0837246015101174,-0.10823028076482735,-0.3021528980684178,0.0,0.4549673968796918,0.0,-2.265340918700482,-2.1205712091137814,1.703400149335708,0.20071715595333023,-0.10774396918772607,0.5292181869305966,-1.0557532046433507,5.620526544534505,-1.049690545116514,-1.5112619207883415,0.8625367169318658,0.12719425503718435,-0.5996258663415536,-3.9915166741739783,0.12081601548497797,2.152018714919935,0.0,-1.4206596950852375,-0.6980193359286077,-0.12380189061342206,5.023887892463671,-0.6451477676801931,-1.6353054669029492,0.6656570391578381,1.491823376600648,0.32082421883661966,1.5883932291611982,-1.1604625155728516,1.452067380715331,-0.21520416246051682,-1.0041705622385877,0.19017291561788896,-0.4187652656378598,5.395573574788384,-0.40299170094483694,-0.8915446385889614,0.40985213762978606,1.1615395238357522,0.10359983725758176,-0.2416081432820141,-0.05387390207987283,-0.2192353836205371,-0.1333961929308903,1.4095782553410892,-0.6483474115634222,1.0899743066629979,-0.22555264024753574,0.6679801425084444,5.560882740781702,-0.6409158603546797,0.9213758586352387,0.2771502339497206
