| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_bike_p.age_group_agg_70      | -1,6366572 | 0,41238 |  -3,96879   | 0,00007 *** |
| b_bike_p.female                | -0,0147606 | 0,31112 |  -0,04744   | 0,96216     |
| b_bike_p.occupation_worker     | -0,1131185 | 0,19547 |  -0,57869   | 0,56280     |
| b_bike_hh.cars_gr_0            |  5,7215713 | 0,33687 |   16,98426  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,8800287 | 0,24634 |  -3,57237   | 0,00035 *** |
| b_bike_hh.cars_gr_3            | -3,2099329 | 1,01648 |  -3,15789   | 0,00159 **  |
| b_bike_hh.income_agg_high      |  0,9876313 | 0,28648 |   3,44751   | 0,00057 *** |
| asc_walk                       |  2,0038363 | 0,10970 |   18,26661  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,5534973 | 0,18722 |  -8,29786   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,9460316 | 0,13694 |   14,21078  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,2121534 | 0,08299 |  -2,55637   | 0,01058 *   |
| b_walk_p.age_group_agg_70      | -1,1607475 | 0,11461 |  -10,12741  | 0,00000 *** |
| b_walk_p.female                |  0,1818547 | 0,06593 |   2,75843   | 0,00581 **  |
| b_walk_p.occupation_worker     | -0,1908791 | 0,07747 |  -2,46392   | 0,01374 *   |
| b_walk_hh.cars_gr_0            |  5,8498051 | 0,29802 |   19,62912  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3444435 | 0,07728 |  -4,45729   | 0,00001 *** |
| b_walk_hh.cars_gr_3            | -0,7746308 | 0,13138 |  -5,89627   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4765556 | 0,11128 |   4,28250   | 0,00002 *** |
| b_car_time                     | -0,2297894 | 0,01133 |  -20,28988  | 0,00000 *** |
| b_pt_time                      | -0,0503699 | 0,00331 |  -15,21772  | 0,00000 *** |
| b_bike_cost                    | -0,0560061 | 0,00953 |  -5,87711   | 0,00000 *** |
| b_walk_cost                    | -0,0895919 | 0,00492 |  -18,22351  | 0,00000 *** |
| g_bike_grad                    |  56,3669915 | 25,75283 |   2,18877   | 0,02861 *   |
| g_bike_vgvi                    |  0,0000000 |         |             |             |
| g_bike_stressLink              |  0,8711494 | 0,59677 |   1,45977   | 0,14435     |
| g_bike_stressLink_f            |  11,6549361 | 4,79774 |   2,42925   | 0,01513 *   |
| g_bike_stressLink_c            |  8,2085584 | 4,15768 |   1,97431   | 0,04835 *   |
| g_bike_stressJct               |  0,0000000 |         |             |             |
| g_bike_stressJct_f             |  0,0000000 |         |             |             |
| g_bike_stressJct_c             |  0,0000000 |         |             |             |
| g_walk_grad                    |  0,0000000 |         |             |             |
| g_walk_vgvi                    |  1,0991310 | 0,16953 |   6,48352   | 0,00000 *** |
| g_walk_stressLink              |  0,0000000 |         |             |             |
| g_walk_stressLink_f            |  0,0000000 |         |             |             |
| g_walk_stressLink_c            |  10,6585789 | 5,05900 |   2,10685   | 0,03513 *   |
| g_walk_stressJct               |  10,8935726 | 2,35142 |   4,63276   | 0,00000 *** |
| g_walk_stressJct_f             |  0,0000000 |         |             |             |
| g_walk_stressJct_c             |  1,8881706 | 4,71059 |   0,40083   | 0,68854     |


Iterations: 190

Start LL = 21249.943505112835
Final LL = 11174.828984639045
