Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
74,10969.444220874635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1953628655554673,0.0,1.471281553062515,-0.21432045373857983,-0.12194000688555008,1.23330200288119,-0.5718329177594228,3.9928386079709424,-0.16009193960180343,-0.3383032545001186,0.0,0.4345309010909154,0.0,-2.700843436470198,-1.1649796126315675,2.5883857425935712,0.5923317088801835,0.3782153240229193,0.5148611280372302,-0.6124607103788996,6.480629936265689,-0.7849240771936652,-1.2818477280752036,0.4587562046508671,0.3161740959796865,-0.5449818487920454,-4.411381647145432,-0.21929271612411913,2.4344202772397745,0.0,-1.9491008977542457,-0.31028003304126267,-0.09790720197198019,6.34845593589291,-1.046238090278548,-4.301879394348849,1.0110411328132336,1.8032919987851408,0.6075771375957439,1.4365686065609087,-1.0588511571451553,1.8438968568442535,-0.13877400792203093,-0.9677157888011035,0.2607145648592557,-0.3586425161851232,6.28719746541408,-0.39122506023471393,-0.7873157674979182,0.4081197477044629,1.3616401998954433,0.1511974626775597,-0.2327473363349563,-0.05022859270417952,-0.06990883482270788,-0.13555322703437397,28.45817509474709,0.5314982131727831,1.1956511876458769,4.353137782507607,-0.772087206252813,0.32095206936528153,5.475333572551516,-6.3306262481112485,-6.73346829842103,-0.387197211922241,1.2502222887930363,0.5213334162030225
75,10967.82641709062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18753890455484,0.0,1.460682913948958,-0.21835798363643666,-0.1283431738742253,1.2321952960416933,-0.5704985385917439,3.7958235707340857,-0.16059930238810977,-0.3372419285082915,0.0,0.4331922067061561,0.0,-2.718390631906912,-1.1476233895840204,2.588480806955741,0.6052688179725042,0.38424432867143193,0.5160309323470993,-0.6073367486371024,6.282883440970117,-0.7880924366756085,-1.2803213769854398,0.4484486297018694,0.3140745533903021,-0.5474492503739916,-4.360388421037516,-0.12875985995700173,2.4209672679439693,0.0,-1.9686844599445659,-0.30193593361293614,-0.07254487644042446,6.122855615036535,-1.0027421580491416,-3.965496683282164,0.9953867767657107,1.7707635324220439,0.5891593959622258,1.4384689451159185,-1.0230743955315298,1.8356791060956015,-0.1341073595184749,-0.9469402262463955,0.25714235421624076,-0.3639497657194954,6.0850719146381085,-0.3917341009973919,-0.784398476931542,0.40473042051273983,1.3558459468616808,0.1497476709408064,-0.23221711651398794,-0.0498970853349854,-0.0711525844631725,-0.13300653627148304,31.42246706387495,0.4850652200597267,1.2900025932397867,4.728358866816314,-0.7827657327058106,0.33712322378919,5.614855824914321,-6.646004877533802,-6.349364790811307,-0.37242229385861825,1.3231026302815811,0.535731537789654
76,10966.930937287174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.179730918682361,0.0,1.4563068105053418,-0.2208149362788016,-0.13365861031924242,1.230814229367015,-0.5687221731393511,3.680933266333421,-0.16234493626638466,-0.3376489657811191,0.0,0.42973172731514603,0.0,-2.704765987535723,-1.1437072748099253,2.585754165707372,0.5978988970898176,0.37240540534281447,0.5117363778251444,-0.6067370866863934,6.163516592500272,-0.7912395531132305,-1.281716012768385,0.44544132978291734,0.3117865331838886,-0.5471167223612973,-4.36464699965362,-0.021867200691805685,2.4269981146833417,0.0,-1.971718296349203,-0.25145357837593074,-0.06762745068665212,6.004464715413582,-0.9589511755413153,-3.6676257829195333,0.9785974242248273,1.7536310417409484,0.5911664814106566,1.436125361547412,-0.9971661535626719,1.8380451728528266,-0.13047625091395582,-0.9302807318933207,0.2554879470720618,-0.367500509839842,5.971899471872601,-0.3928084601273295,-0.7832754652400465,0.4025354290919197,1.3488450978168562,0.1483585268069671,-0.22911352839831095,-0.04918858041959608,-0.07028021001746411,-0.12898645585925242,34.22331304398389,0.4160247925052182,1.475949921055581,5.140496766438391,-0.7859416475179034,0.3557255656882717,5.600177426328439,-6.87684918000939,-5.781159786285066,-0.34793545308202534,1.382969757014039,0.5357292020546124
77,10966.414267524782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.179108946709965,0.0,1.460482642134759,-0.22165251649676898,-0.13287509127692373,1.2335546450930395,-0.5707787014428339,3.5748029274253503,-0.16154156357317956,-0.3378984447717939,0.0,0.4215537663311795,0.0,-2.683373488900576,-1.168461140407016,2.5816079447383578,0.5836173570440013,0.3511055458176059,0.5062764005643238,-0.6169143221073392,6.066672235012647,-0.7939853725704514,-1.2968857030844723,0.45918166094174473,0.30438748525077364,-0.5486354352125906,-4.380666034278864,-0.011525329698306127,2.440096959282745,0.0,-1.9378596843372589,-0.1720846205255792,-0.0894444932423442,5.898763408913523,-0.9070142418476811,-3.255512434203407,0.9442074859147178,1.7287164667229167,0.592470915825495,1.42729965226444,-0.9797054933345128,1.8487630991889639,-0.11992436064648938,-0.8995726035588281,0.2596215018776304,-0.36586830747063664,5.872228101121832,-0.3869756775232164,-0.7750830309386346,0.3980137734508794,1.3429308676458758,0.14958786515786304,-0.22817276360666244,-0.049115132557808805,-0.06834425406182945,-0.12931154462479746,35.28468468146022,0.3608491163411388,1.7153166044043122,5.323000492003186,-0.7143400636298856,0.36390119562589185,5.29911600124514,-6.931489141369816,-4.862424890958824,-0.3327594913869972,1.4102779452862533,0.5177147572649469
78,10965.897823009042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1797129014538126,0.0,1.4584371743334608,-0.2219536928709634,-0.13322612095220937,1.2325606777253855,-0.5734313406599879,3.6416116828440326,-0.16109813768648426,-0.33501588852656844,0.0,0.42482058816734874,0.0,-2.6997144423084753,-1.1759769368365078,2.577153348892263,0.5886714221309755,0.3526199710860823,0.5103724520059256,-0.6147604707836436,6.133826326957406,-0.7891980230147172,-1.301355100888773,0.4639760609340972,0.3062367251487891,-0.5507137315184278,-4.390595549680867,-0.0015153417953638563,2.4307631014965185,0.0,-1.9255935865350042,-0.16134968480699438,-0.104855094856448,5.9666159973757695,-0.9254064238716394,-3.344260453762706,0.9411932821185539,1.7235185608040167,0.5833063151595177,1.4258410983420773,-0.9909954767546152,1.8435455350987109,-0.12021098243921419,-0.9016838061696753,0.26113605744897017,-0.3664644023161434,5.936312175846588,-0.3878200320196684,-0.7746880321620667,0.39610106753735513,1.3434220798450955,0.1482278618297784,-0.22620384664913856,-0.048386270439830625,-0.0666665540053215,-0.12735085726243672,36.04189635026454,0.33136555941101575,1.728984079315969,5.443069958380301,-0.6919161099236399,0.3718950591246108,5.254714777349642,-6.901908503283624,-4.788163705530801,-0.3198187770638281,1.4084837842340538,0.5111177054482308
79,10965.685436805894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1819786387401812,0.0,1.460903233814065,-0.22044034343520752,-0.1315736602882907,1.2319266312252823,-0.5744653169996797,3.682537657430358,-0.16039249749052345,-0.335374941252784,0.0,0.42658584088287416,0.0,-2.695161982483364,-1.1771719240764664,2.577250905955731,0.5818537216658637,0.35169863248939437,0.5076484882250692,-0.6157828896456177,6.173888626539557,-0.7882694852326453,-1.3002004581579187,0.46564290106925244,0.3064642911885033,-0.5496522127233103,-4.3974520207494825,-0.008093726923519848,2.4216599686899336,0.0,-1.9038198856439772,-0.16256371021004828,-0.11601438057341333,6.009908065072016,-0.9454318025485177,-3.4115410835342104,0.9363639742106358,1.7268469602043692,0.5786453096906127,1.4262507786280012,-0.9980913231119685,1.8406890939234102,-0.12362916630751628,-0.9110944141257806,0.26265330593648933,-0.3653919660856995,5.977177616178039,-0.3877020277643504,-0.7775039000915002,0.39924084704332624,1.3440730656570161,0.1474788197526875,-0.22530897245576126,-0.04819566993497545,-0.06553266472978835,-0.1264556292030855,36.553733972969624,0.3109836380345303,1.697931722441375,5.510040723739689,-0.6553597834697582,0.37864805837784243,5.214008660049145,-6.823319423648215,-4.837787737369109,-0.31108630010686,1.402400231302708,0.5045339170961257
80,10965.530726560948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182817846324161,0.0,1.4604820748873368,-0.22006782908904501,-0.13116030612277219,1.2315464144643469,-0.5755334183203742,3.693610770798011,-0.16002851309373445,-0.33477515182957623,0.0,0.4275722475774407,0.0,-2.699563208407751,-1.1796461157321156,2.5753026483620407,0.5833358867385162,0.35336407241225914,0.5095735482852465,-0.6143833310045962,6.18419108475736,-0.786449522100034,-1.2994793666502613,0.4661257158816434,0.3073852983983458,-0.5494033441893511,-4.397423506378851,-0.011827038231665612,2.40967429407435,0.0,-1.8896079049223065,-0.17043544671437674,-0.12361931590975192,6.018215413636928,-0.9589655990198566,-3.3778243776408203,0.9324518364209046,1.724932570986444,0.573365838777121,1.428689161188355,-1.004979351547486,1.8365543292832132,-0.1260894747319048,-0.9197242235564611,0.26335614702440263,-0.3649304645978493,5.986670657422375,-0.38823602327462436,-0.7776684873561817,0.40038535129720226,1.3446692410365686,0.1473955226890082,-0.22496696959452409,-0.04808508052180778,-0.06469227825099415,-0.12570201657495123,37.30226832044598,0.2931967478185326,1.6597786508769092,5.589565500264326,-0.6217678052217412,0.3869766920689438,5.213098570316552,-6.735888314326377,-4.935364348842549,-0.30250128633434803,1.3989350280832702,0.49971237788257766
81,10965.378277636777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836306017268545,0.0,1.4599955236593605,-0.21972422055026586,-0.1305459430799568,1.2311932201954598,-0.575517602217458,3.6821255123208836,-0.1592191612538287,-0.3350471452289452,0.0,0.42782784536118945,0.0,-2.7008015619460886,-1.175689482357858,2.5763630418544925,0.5822073932797605,0.3565121374430843,0.5080141914890248,-0.6138149473833048,6.1717904098432514,-0.7863675606228558,-1.298187056050221,0.4652524274517248,0.3074037086843671,-0.5488631554260733,-4.392733553045294,-0.0057527943347757075,2.4013776631746313,0.0,-1.8819896310358009,-0.18466046248779985,-0.12489940126567162,6.000609885694222,-0.9633048562550923,-3.241998787671979,0.9252990857156531,1.7199193918665847,0.5672329108405386,1.431712698398076,-1.0027867783759152,1.834270387351865,-0.1293915575880308,-0.9296351643413351,0.2634796778211646,-0.3635729305830659,5.973722174891432,-0.3877670380160927,-0.7775578931735304,0.40236346536744866,1.3434350984044086,0.14750088078003115,-0.22470429068910433,-0.0480167609226157,-0.06400288896143973,-0.12467334881298384,38.41028183528411,0.2803686411037752,1.6234066096458637,5.693484903360505,-0.6025151314882793,0.39772631531923086,5.276907202862327,-6.625381201194149,-5.135510357886082,-0.29286007844247997,1.4019667040100465,0.49748798203767947
82,10965.26898550502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832434780847574,0.0,1.4584562253939812,-0.22034099930699688,-0.1304549382659367,1.231107812997104,-0.5747027820588256,3.66037243389864,-0.15896090271485774,-0.3353386021492084,0.0,0.4273824098768153,0.0,-2.7023013081769753,-1.1736445970038178,2.5753059104968377,0.5845476266341141,0.35886462142202297,0.509509195406797,-0.6114192442537297,6.148384576475074,-0.7857693513984995,-1.2955229351781468,0.462981864959248,0.307754242871673,-0.5481203142914552,-4.38435137097648,7.912828285435158E-4,2.3963949767203254,0.0,-1.8830389040593485,-0.19256951887808593,-0.12073498448012301,5.969005323379546,-0.9602321836247182,-3.0730984754895903,0.9189220495490878,1.7120223349595982,0.5647652704551839,1.434436003741082,-0.9997817943121453,1.8334306199815258,-0.13158988932165194,-0.9365136889254079,0.26310895514710664,-0.362762018419387,5.9503158517654295,-0.38837686336770627,-0.7757009276807824,0.40269153581979333,1.3420761027065082,0.14833088718968912,-0.22460270613215363,-0.048005520227560106,-0.0635657999163406,-0.12385862904941658,39.285441534919144,0.2813450206593931,1.6200553646699554,5.756140474148426,-0.6074846145882328,0.4055293012901787,5.370644262974835,-6.531287775031971,-5.3619025710531565,-0.28628678686501463,1.40632265255014,0.49953160456709067
83,10965.191164177551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183261677808907,0.0,1.4584886509680342,-0.22030077483006558,-0.12991408197033105,1.231162121978814,-0.5734965481168255,3.6474975641340475,-0.15873069126383527,-0.3356362925507378,0.0,0.42670089395631533,0.0,-2.703216261493483,-1.1699866065037463,2.5771834661900828,0.5855110221231219,0.36061920958061455,0.5087062220318467,-0.611182689465271,6.135084052508122,-0.7864014012796987,-1.2956374570042197,0.46188579030447496,0.3073956647936988,-0.5482191969204893,-4.374984230441281,0.0017857137286844296,2.3972537435667984,0.0,-1.8826499901547415,-0.19309029964846594,-0.11624587999932394,5.948715340801113,-0.9515946859542281,-2.9669043782828393,0.9131869659584749,1.7045575734464158,0.5622143711821597,1.4353514044869098,-0.9944162876341592,1.8353327649449034,-0.13236247857435754,-0.9398521976303048,0.26283184060197157,-0.361943850995133,5.936954701823575,-0.3879267081166536,-0.7745099962032364,0.4028554133340693,1.3407731673837524,0.1487917101959121,-0.2247341325078522,-0.04801377378044679,-0.06329220973715656,-0.12335647716813902,39.75567978296003,0.2958062237466369,1.6401340461679037,5.764676326670545,-0.6301272293535444,0.40938446137836726,5.459952075052986,-6.473160349406754,-5.567570111575451,-0.2828469733713255,1.4110220720757263,0.5047419897153532
84,10965.095027483758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182376069900911,0.0,1.4582740244332772,-0.2205883021915756,-0.12972102429803709,1.2311183746008463,-0.5721629129758528,3.6422676418352617,-0.15884485324633574,-0.3360487602525912,0.0,0.42578574570519223,0.0,-2.7014544619648246,-1.1692207204074971,2.576225366912006,0.5863465295599795,0.36044725582634657,0.5094378978888439,-0.6102192972694133,6.129015158468504,-0.786678381568014,-1.2939461870529987,0.46043402371671033,0.3072589427110747,-0.5479487976505135,-4.36366971512065,-0.004585937616156827,2.3982456183642746,0.0,-1.871627696908771,-0.18587320861955361,-0.11142123975563019,5.935224352715502,-0.9401028797993564,-2.9088182836786793,0.9080674194737282,1.6968061040559463,0.5624357886072885,1.4357677614742788,-0.9906449682418305,1.8376887726923383,-0.1325644333824554,-0.9414773889805543,0.262393615673489,-0.361464002373501,5.931720395081854,-0.3881556822592517,-0.7730188100094981,0.4023118049709406,1.3395218737277343,0.14949861431601139,-0.22475718346582202,-0.04802053226986408,-0.06283918528416954,-0.12284209047429134,40.06034674553237,0.32407900741958745,1.6812408999741801,5.728878898953857,-0.6633476253592706,0.4118711590384241,5.552447915786675,-6.436266359828968,-5.803095861362983,-0.27959553454169095,1.4156149965600464,0.514033275398604
85,10964.971010790796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1819018182916066,0.0,1.4596883290614884,-0.21998146159691354,-0.1293344593154713,1.2309122746371584,-0.5711088973003615,3.650320076537287,-0.15929854808845534,-0.3358065832633828,0.0,0.4250637232129477,0.0,-2.7007676355129915,-1.1677739357315158,2.5771964097186406,0.5868249952078802,0.3596722550629539,0.5086172138602764,-0.6109950842977022,6.13699579051161,-0.7869208213642106,-1.2950407042424317,0.4604497517476787,0.3067280860725307,-0.5483371145747002,-4.35143558214094,-0.024819437028050763,2.400671624162253,0.0,-1.848151394338959,-0.17395692721196448,-0.10989260900784321,5.938363571463346,-0.9206941635540312,-2.8934072382977676,0.9029669861859193,1.6883876741021684,0.561545776779812,1.4355486738180374,-0.9895910737015349,1.841052087799393,-0.13162360606284446,-0.9414095910520618,0.2619977939847522,-0.36146983965346213,5.940498922124186,-0.38766540892652196,-0.772307061819191,0.4019214059739739,1.3388037175196796,0.14942091381928319,-0.22487578095417154,-0.04800043159914453,-0.062014673201148146,-0.12212139773503211,40.38344745657111,0.3670979151688739,1.7398110146171097,5.659575165710392,-0.7026910648691487,0.41521509422878494,5.635712326321145,-6.445147908892814,-6.031534104385115,-0.273836599391093,1.422657534250465,0.5271722951573735
86,10964.82442618698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1806689926962843,0.0,1.4602582851241022,-0.2197176515918278,-0.12970862991152807,1.2303609362017807,-0.5709539101114592,3.6714278130270337,-0.1599499083754739,-0.33570436381791496,0.0,0.42476333795336696,0.0,-2.6964158352777927,-1.170374504331686,2.5739575101386563,0.5852399521242957,0.35660509655970596,0.5087666734657721,-0.6112958036674714,6.157949159476983,-0.78621639502327,-1.2929056811378805,0.460442910665291,0.30677319869196124,-0.5482029091001435,-4.341664443963134,-0.059163538615822873,2.399728832824064,0.0,-1.8132843229580113,-0.16405295419723495,-0.11044212531783633,5.957646359903074,-0.9019238966414127,-2.9361886591430615,0.9007461464232578,1.683781204627733,0.564092804277305,1.4351907385733478,-0.9932187612144193,1.8421513717357407,-0.1303490532545544,-0.9390118027539424,0.26143100506915223,-0.362090698982018,5.962490992422893,-0.3876416432202987,-0.7720948282787725,0.40117596685715584,1.338100531421089,0.14909795966348877,-0.224750408779625,-0.047966514531778935,-0.06082316751043971,-0.12119153662697707,40.723156301521485,0.42106877308053947,1.7896639284128728,5.5556782102154845,-0.7329656354929444,0.4200419929817576,5.683855609153005,-6.529549240147874,-6.198139165003504,-0.2654520544938175,1.43151546551239,0.5420946585993172
87,10964.65735774904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1807427018974908,0.0,1.461992233124374,-0.2185299482392279,-0.1296854996628653,1.2299072128774435,-0.571591230050512,3.699917079487793,-0.16063760886170605,-0.33488886874084195,0.0,0.4250839565775369,0.0,-2.6953010127691677,-1.1714733345923918,2.57340153917248,0.5844211038022032,0.3546249866570494,0.5078334471157648,-0.6128221884208583,6.186950178757481,-0.7851029764614575,-1.2933026290107306,0.461465471357053,0.30662097310795033,-0.5483268126776903,-4.335676953219209,-0.10449361447068918,2.397250632316324,0.0,-1.7863130937259322,-0.16585986862686242,-0.11497708154591943,5.989618663471227,-0.8857704688566015,-2.9949759540932614,0.9007599729721298,1.6833332199276845,0.5656948718550845,1.434798594737467,-1.0025644885224942,1.8417669292328835,-0.1284976985977493,-0.9353371363511257,0.2610796765154472,-0.36337799550179206,5.991333312313399,-0.3869382131599471,-0.7726983605884066,0.40146939573289886,1.3381331690810243,0.1480863789872356,-0.22497488613463074,-0.04799254028383865,-0.05946105378573383,-0.11996721229597476,41.32391878358825,0.478052191522475,1.8132383444180389,5.454122229023653,-0.7491605746791088,0.4287258262002196,5.6948856124609195,-6.713587653336973,-6.241273363880179,-0.25277868769435813,1.4453221753337255,0.5551895225525123
88,10964.461917093347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1808085194322766,0.0,1.461855101398037,-0.2180240589687751,-0.13001778693513158,1.2295754728492154,-0.5728791993476241,3.7263953704584827,-0.1608628750183172,-0.334841222111299,0.0,0.4259050760559666,0.0,-2.692631606554606,-1.1745974271749453,2.570469956669444,0.5824234396169642,0.3528074769813519,0.50815397812687,-0.6130035557261237,6.213652660840558,-0.7837674510867163,-1.2903765413005732,0.4614861006918172,0.3075010194508793,-0.547799447198993,-4.335321793143214,-0.15505744009036027,2.391360971210772,0.0,-1.7747944738234838,-0.1825159003814262,-0.11883772837852766,6.021061461648615,-0.8848553678821572,-3.0761124709503713,0.9054588400477908,1.6907423841706988,0.5708760022987064,1.4346119282676095,-1.0138797307427208,1.8382326141939214,-0.12739229304874272,-0.930568543411246,0.260679717509669,-0.3647584097753755,6.017368550700497,-0.3867074284355317,-0.773622261002107,0.4018309706369693,1.3375399075014431,0.14728017047851613,-0.22519728345077736,-0.04808075210956546,-0.058086133811245104,-0.11860587287124694,42.0888022828607,0.5371290946508813,1.7971338110682278,5.34037915646598,-0.7478362511302643,0.44035641476124987,5.677886114483605,-6.9972696864510615,-6.153237390377947,-0.2378209083707327,1.463679378549455,0.5634592722246919
89,10964.268463641307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1823306034102123,0.0,1.462312491359104,-0.2173471217281636,-0.12954115344280337,1.2300212660908059,-0.5738017990668433,3.731898635162454,-0.16064529783667333,-0.3347600352644915,0.0,0.42668536254713907,0.0,-2.6956158264061787,-1.1735834669016476,2.572947288938737,0.5833888318299145,0.3543094627915399,0.508319810393527,-0.6132268702317412,6.219636746020231,-0.7833503957178726,-1.2912584457412128,0.4614291796836244,0.30787465502129185,-0.5475264003121129,-4.3406906914859125,-0.19449938876910844,2.3876857793123354,0.0,-1.7903572820975122,-0.20773969035598955,-0.12227861171502769,6.031969959504632,-0.8974232553164689,-3.101048458134282,0.9109538923085017,1.7008276613600504,0.5739993643356406,1.4348806648938461,-1.0242522719563834,1.8353971017659982,-0.12694945104476857,-0.9275123624045013,0.2607437247686851,-0.3657695955997796,6.021583358299059,-0.3861993646412282,-0.7743476112086913,0.4033934759531189,1.3368949576670355,0.14684336856838157,-0.22562226567604232,-0.04819705632715822,-0.056756818383384755,-0.11683492755803684,43.39846041931671,0.5828716815875747,1.7691679379091696,5.285397686519648,-0.736415163497355,0.4570865247558111,5.6718278215382085,-7.323140766306296,-5.951434449801912,-0.21860916255903012,1.4899580681158302,0.5633199153326155
90,10964.112881948538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1835063217920176,0.0,1.4610011997437187,-0.21755590714453754,-0.1290635446449808,1.230620640097699,-0.5740708001961801,3.716667252515797,-0.1599015424257156,-0.3355911966157307,0.0,0.42719077236861447,0.0,-2.697844135381717,-1.1724121134406886,2.5747245098920293,0.5841018907227353,0.3565456409072785,0.5093644377241561,-0.6116402355196007,6.204030835236947,-0.7835638925838712,-1.2904225706355539,0.4601863278686633,0.30905840212961255,-0.547056692889596,-4.351212069808152,-0.2275118681679898,2.385607493466878,0.0,-1.8226145498209427,-0.22985038199021612,-0.1219228878540387,6.019765159709411,-0.9244608562742174,-3.111816250122546,0.918730623540751,1.7135365945343137,0.5791538449842919,1.435893251809074,-1.029214136570919,1.8330205416420946,-0.12821448097156565,-0.9278973638439516,0.26080514663941623,-0.36578305100912256,6.005413914313475,-0.3864548177034075,-0.7748518346846326,0.40437941863157006,1.3357427901328094,0.1471415122566124,-0.22585773957675354,-0.04829354282492962,-0.055776120479106475,-0.11576907986570248,44.36259383943586,0.6201217673058657,1.7548836791339475,5.205994503527994,-0.7246662663081535,0.47021289729009724,5.690134876800739,-7.57644225133667,-5.737729993029941,-0.2052597635318851,1.511102493580741,0.5542757069394594
91,10964.032275901474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183825741855356,0.0,1.460128032510111,-0.21827506780651365,-0.12885377911692658,1.231387806912182,-0.5736941076076058,3.67605755797325,-0.15923783115203793,-0.33639805527775263,0.0,0.42656222681332984,0.0,-2.7007578822500125,-1.1704119674244002,2.578022418635027,0.5855122570931134,0.3585272100931953,0.5102297459551834,-0.6106955435852477,6.163778222591083,-0.7847088465192988,-1.2916274474085885,0.45930505294703255,0.3089716954400608,-0.547071079860595,-4.360559277296164,-0.23421821031443474,2.386867539653938,0.0,-1.8509922794230664,-0.23573994189295797,-0.12009956180188662,5.978965669938497,-0.9452487938895177,-3.0400514685564124,0.9207287862713032,1.718362483852152,0.58166350372421,1.4373665715663508,-1.0273876731513532,1.833626740895054,-0.12960577649814875,-0.9307924535028049,0.26108163274171836,-0.3649500820448036,5.964309154263303,-0.3864355727746477,-0.7739297450122211,0.40547269952175957,1.3330322012084304,0.147803744013352,-0.22546520794078656,-0.048216100213379555,-0.0543157796416987,-0.11334572988333182,46.37664568941592,0.6408758607225099,1.8021803427859622,5.251086143509632,-0.7281269979466927,0.4913597684152061,5.783243856587022,-7.763885938832093,-5.638313734167601,-0.18307474561877596,1.544057270131388,0.5467484324434946
92,10963.956780349503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1842665450004517,0.0,1.4604675282642265,-0.2180670624716438,-0.12824287994835065,1.2315425443170687,-0.5729434834187856,3.6562853417315373,-0.15910316773681224,-0.33626228148531034,0.0,0.42603952971941267,0.0,-2.7030463678323806,-1.1677563507014497,2.5806626698762467,0.5871782007681539,0.35999108080748227,0.509835846166566,-0.6106264391322275,6.14385376235167,-0.7855425171841818,-1.2939459697274454,0.4593932062849179,0.30854060339467876,-0.5471883035124103,-4.367946440603647,-0.24075238171525698,2.391333466755019,0.0,-1.8703095723277456,-0.22868568701500777,-0.1184279535160421,5.960955713720471,-0.9532636441710646,-3.048284097069522,0.9233772382409253,1.7201585085739504,0.5827602309682831,1.4386811696626938,-1.0257279276725968,1.8359070805676263,-0.13062586491323064,-0.9355043127573545,0.2612054035488463,-0.36410496036028783,5.945345847318504,-0.38652389842769985,-0.7737501256913586,0.4059596447277928,1.3333975306070225,0.14817352826429572,-0.2256412353639026,-0.04823636608192814,-0.054339740999604196,-0.1137336026377337,46.288199495724925,0.6468273453224443,1.856007564150385,5.1975049070824975,-0.7417679205462011,0.4913719891929247,5.831275400425943,-7.712658263060909,-5.66356989635645,-0.18495341659378153,1.5428332463283885,0.5394377029571095
