Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
76,10963.586574058438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1866791138625958,0.0,1.4617729228764638,-0.218617946981586,-0.12533301926182727,1.2357048600964469,-0.5708653604806724,3.9677492713653346,-0.15709466994900084,-0.3336433332043039,0.0,0.4236194318324486,0.0,-2.6943725581188986,-1.1882190514839828,2.5717177180199022,0.5762312572518254,0.3486250060521964,0.5060989869083359,-0.6150224900471565,6.465034097814295,-0.7927805807362256,-1.297938641177751,0.4535803110476199,0.3024961393100006,-0.5522281862512839,-4.39540754249446,-0.24256097896419168,2.3938162757623775,0.0,-1.8131373526704995,-0.1752315726038283,-0.09284826336184358,6.28045150637167,-0.9523722546870047,-3.4479303826224044,0.8942141515350979,1.7270262517049313,0.5929658118830196,1.370878598265222,-0.9490325044010409,1.8444849222928759,-0.14804071263366628,-0.9868815116670361,0.26475803975917167,-0.3422549931234793,6.282772740584922,-0.39208159788344565,-0.7659754787664078,0.39341911734064605,1.353316301106728,0.14488865661876818,-0.23113785547965995,-0.04946335641858994,-0.05953825682209021,-0.14611436652515117,18.789561723329296,0.8577561018233815,1.9207658866577342,4.778331685815455,-0.6035334396193808,0.2743792082623843,4.70042610427164,-5.548080113230387,-4.920852478597033,-0.5975037091517056,1.2989811428736568,0.183731636748985,0.11047605215696538,-0.08554550335722565,0.2579107103228495
77,10962.917170201146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1845563665166108,0.0,1.4665391531737575,-0.21817395204549256,-0.1276962726212449,1.2345365181807035,-0.5718558923640295,3.9224830080508015,-0.16028753717838246,-0.3369204411102199,0.0,0.4255924664858249,0.0,-2.6889290874308625,-1.1799122337205412,2.5786811909356633,0.5768563979298604,0.35258802262889916,0.5029820990044005,-0.6135866345009836,6.414480125706468,-0.7904945462591384,-1.2988926098617715,0.4583600491484571,0.3049799105182517,-0.5499994155496317,-4.353808017257922,-0.2631190687489402,2.3947051229367506,0.0,-1.786986731062504,-0.1901384270610031,-0.10443731743637161,6.218124648302225,-0.938862334181846,-3.176752982824752,0.8852509190086831,1.7160865733969979,0.5793587791425298,1.3914141066402235,-0.9613767245747746,1.8527809914872604,-0.15185554775311477,-1.005619086228335,0.26416679134272797,-0.34618374650163714,6.244840229887586,-0.39745421380032897,-0.7767597947248582,0.3981978924111134,1.3560174154795512,0.1436973223519434,-0.2303191090226651,-0.049370099382815065,-0.05824663823837514,-0.14516220150666212,19.732492864358694,0.899309964286918,1.8342665276955956,4.739654391030335,-0.6184781672287551,0.29459844450250966,4.710822356335334,-5.700811069289983,-4.784082144529535,-0.5890652437679191,1.3173308723875456,0.16966519223346552,0.10767726171005867,-0.09683001038600675,0.25989830310678375
78,10962.126292883038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1798969924694112,0.0,1.4656212020874735,-0.22012879626874282,-0.13391560583782283,1.2327785160132025,-0.5745620345735342,3.8817180534191773,-0.1627670930042937,-0.33733902664543736,0.0,0.42696512356175814,0.0,-2.699234831948226,-1.1645811279470535,2.5875001464290244,0.5903860292195904,0.35711362695473203,0.512886917186269,-0.6121268616551514,6.369331860519745,-0.791400481785066,-1.2992189410120927,0.45303016709910016,0.30876440737279454,-0.5500557281458408,-4.3230607348220955,-0.2885056617037711,2.4044241980802266,0.0,-1.7990482164036148,-0.18526851347316275,-0.11403312520749845,6.16877558178896,-0.9242441400519752,-2.903687252961362,0.9083454561014146,1.709670244248101,0.5660775951395135,1.4040850172437862,-0.9444647720810903,1.8539456588173253,-0.1542909358549768,-1.0177233357156295,0.26573319494443676,-0.3512831750357437,6.21014897444609,-0.3990288399750565,-0.7867357537495636,0.403647905636905,1.3584914805056534,0.14277923051284602,-0.2290551331328747,-0.0491172860157744,-0.05772712917059331,-0.14310926256446482,21.698654588499917,0.9430569709703055,1.8293020029718254,4.640016933824647,-0.6889464411754755,0.31495248961992056,4.7129596815192265,-5.843272242561424,-4.543062925692077,-0.5725432959427337,1.361130305451904,0.14614176431549017,0.10763119220493055,-0.09520683066802092,0.2754147749686865
79,10961.27012906643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1793103803526925,0.0,1.466180395232499,-0.21995841292199408,-0.13439518896072927,1.2329064009865407,-0.5740550450567604,3.8398127726848346,-0.162767866886939,-0.3406971719709635,0.0,0.426208696662556,0.0,-2.700822582512882,-1.160521753686211,2.5900287766100254,0.5891780647829123,0.35931270296496043,0.5080913966716158,-0.6105305426576416,6.3276612272174555,-0.7884201307941074,-1.2979340146731473,0.45645363068919975,0.30564571142127905,-0.5479254603853451,-4.3080027590239505,-0.3398301922479209,2.4043273381245553,0.0,-1.8310799775123832,-0.1873144547140018,-0.11519378639752964,6.123674063184656,-0.9175777553577408,-2.7904722685321297,0.9306896758044081,1.7063811495180887,0.5617708858716638,1.4011723052295342,-0.9105511848057529,1.858792273761046,-0.14942146728688088,-1.0119816582781511,0.268202504843712,-0.35142374090046435,6.167395718447617,-0.40017646177699673,-0.795776570559988,0.408170717673129,1.35589482021777,0.14003388895642663,-0.22659550071009915,-0.048430362624369006,-0.056056048861128124,-0.13954039121404196,24.69037653153961,0.9851135496297466,1.8531853819256605,4.491848095759921,-0.7982082418395827,0.32941419281152773,4.752450071621052,-5.9707381793687215,-4.311923132790555,-0.5465372107985332,1.4180696059648623,0.12412549668219464,0.11093484712187415,-0.07316934834233724,0.30050711239967004
80,10960.50695232952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1796780879518272,0.0,1.4619054781445482,-0.22016858956917731,-0.1337393684645674,1.2324183536539668,-0.5729909519733103,3.770818005791914,-0.16087329976920153,-0.3378453290921159,0.0,0.42386493527428915,0.0,-2.700639441090445,-1.1624492049628323,2.584878644878526,0.592753055887992,0.35719991625525443,0.5154036119780174,-0.6088131296860243,6.256772219260261,-0.7893032519573495,-1.2974438140514373,0.4571404464992302,0.30711805729604863,-0.5515663274793242,-4.318314633417732,-0.3663360415406368,2.404001309649485,0.0,-1.853927576556636,-0.18514172876091645,-0.10402271613716076,6.061309382964156,-0.9177577307864472,-2.86772904849954,0.948353568386281,1.7062047081976497,0.5701182743131437,1.3877770171726924,-0.87725821747726,1.8505646209351116,-0.14609388101501586,-0.9995157189062789,0.26916906673819413,-0.35071958609857945,6.090939897979941,-0.39775612546689076,-0.7922380436949926,0.41001020308959024,1.3492214420181463,0.13856660961283954,-0.22633651349101855,-0.04851217161043608,-0.05565923409137117,-0.13564229473129,28.10128120969906,0.9997632147992676,1.8812358722628768,4.361404495436609,-0.9017078151184266,0.3419698856613979,4.7513971635427446,-6.063522228095584,-4.21099445941488,-0.5125963317318574,1.4718135263747258,0.11121346679366775,0.11233537745938513,-0.04138380927531765,0.3303200078220667
81,10960.031857846043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828889764618162,0.0,1.4593154486516253,-0.21782053818470723,-0.12764208298235533,1.2308780629973557,-0.569804715523672,3.6849894649267756,-0.15722327442119916,-0.3357532564410645,0.0,0.422823022694781,0.0,-2.7019604587258206,-1.1714666857176539,2.5735354804696757,0.5824338414762229,0.3557893154243119,0.5101181629398697,-0.6064474648603649,6.168209615421939,-0.7847659465933781,-1.289314253953098,0.45680490903739635,0.30129647410390337,-0.5508038202703563,-4.3271570030005755,-0.38809338794661774,2.39813519999356,0.0,-1.8474055504246534,-0.20944908206758187,-0.08898577042368276,5.984546531014884,-0.9103665538435768,-2.963530782180115,0.9345750581210291,1.7042818377800355,0.5792298583378442,1.3714502744508483,-0.8645949428202979,1.8445205872058743,-0.14061100463066728,-0.980325161764872,0.2689267990490325,-0.34663775432302474,5.995847022741668,-0.3934597021608295,-0.7820842520238597,0.4073571854069795,1.3453006946124444,0.13979127245598658,-0.2242547490618642,-0.04772268165602833,-0.05451861374161621,-0.13213690948782966,30.78816632348182,0.9948057459930041,1.8687908728829203,4.304131078129082,-0.9484830547007594,0.34864146152674097,4.8250277261925705,-6.1261403210463525,-4.3342433605505954,-0.4824843974779629,1.4977209861017693,0.11639477162371885,0.1102090935268395,-0.014613425155347498,0.3517026559742072
82,10959.67303596683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183722872553512,0.0,1.458750559636133,-0.21740727199022145,-0.1258935489163965,1.2292229198203015,-0.5683479746971185,3.5878291778598492,-0.1571866682165696,-0.3349469240555088,0.0,0.4219226675332846,0.0,-2.69190720375152,-1.1718909308695846,2.5693775275306807,0.5795533859392115,0.35259285087683756,0.5062038673154039,-0.6057363384798926,6.070259962068076,-0.7835498792616686,-1.2938420675312976,0.46184139449071837,0.30212920043252744,-0.5490275388389978,-4.349516909896512,-0.3609264845356763,2.3982787561548373,0.0,-1.843744024418086,-0.21838196416872643,-0.08113251620570008,5.895386149473724,-0.9236315137325539,-3.1266037335768897,0.9320934641296931,1.7084206714710763,0.5874982957603289,1.3667014247968643,-0.8734167327856212,1.8389410263161334,-0.14039167082683146,-0.9710840223880153,0.2673458464242067,-0.3472733528740355,5.891611113544709,-0.3925809703600656,-0.7778871345530709,0.4048721188973462,1.3404847227408452,0.13848523681085656,-0.2249113627331404,-0.048088057558768396,-0.054849045053056295,-0.13073335472066971,32.331207707655594,0.951684422682248,1.8448467882439539,4.386467688206557,-0.9352561360240653,0.3500028530046619,4.913013822812611,-6.111099239732773,-4.625965775057402,-0.46311223479695063,1.4925503235955018,0.13197071669844954,0.1060431903288055,0.0016106618692673727,0.36822369590152954
83,10959.34985550746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820608524250587,0.0,1.4541156893644973,-0.21716732620861826,-0.12586355077758124,1.2264874127631824,-0.567752042128244,3.5060943205610813,-0.15721129845691514,-0.3332592133200663,0.0,0.4225921314836706,0.0,-2.6945326741882605,-1.1729481151641281,2.5619824836634275,0.5792278652088055,0.3521067378743539,0.5089661680948419,-0.6043874473799361,5.983676134284634,-0.7827932276482895,-1.2912142031114868,0.4586791788291792,0.3047663703327399,-0.5493860333366481,-4.343758927791902,-0.36127127942371173,2.394486262833908,0.0,-1.8371895664770848,-0.24040360572151312,-0.08275864854509937,5.814095717597402,-0.9218278202873048,-3.2606012738571115,0.9222494068906546,1.709371656382799,0.5930131312307716,1.368132825695433,-0.8778356787617313,1.83082537376681,-0.14095628279010453,-0.9727229441209078,0.2658944917669039,-0.34770958796390766,5.808925842553928,-0.3914152746951907,-0.7734568229190403,0.40395831000576904,1.3416138497629853,0.1423236055772796,-0.22404919615912752,-0.04781256069645783,-0.054692574679631685,-0.12852902537595434,33.85358488219256,0.9137264611202695,1.820801901907177,4.419034678015353,-0.882261659662078,0.36101928301214864,5.03792514821461,-6.116152440982581,-5.12024074274244,-0.44368635963715997,1.4939773643704346,0.15622163284037602,0.09794410337713862,0.007125427151824864,0.3785369718632856
84,10959.013835874803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1818883885648455,0.0,1.4523789093064432,-0.21769805972979916,-0.12624303905390216,1.2255561960656407,-0.5687587124678491,3.476484538793934,-0.15776220382499795,-0.33294878465381517,0.0,0.42332291318111326,0.0,-2.69568020130262,-1.1754398687260499,2.560404025884604,0.5759968690500669,0.3521592833768891,0.5067410425882036,-0.6061898031946736,5.9558269679209825,-0.7816775377061667,-1.286119776071843,0.457642269152354,0.30446321926784925,-0.5471414951452099,-4.357420805216766,-0.33255107726459004,2.3976024711079225,0.0,-1.8427108807643822,-0.2476606197539807,-0.09272122545509066,5.787974476917136,-0.9268406785935491,-3.360255762976755,0.9142861807710471,1.7163114392417014,0.5939750761327538,1.3745251543173262,-0.8989646362713035,1.831866976659969,-0.1408601074836956,-0.9741566689568762,0.2638818022397516,-0.3487356278069847,5.782150635613211,-0.39143777697920545,-0.7722379008671255,0.4020593584765723,1.3445016977109174,0.14391092744232314,-0.2241143195443478,-0.0477587512986096,-0.054839982942646005,-0.1288683726238255,33.65909050143093,0.8511420244868273,1.8331196518634996,4.589411789117693,-0.7830383907204899,0.36586940426322145,5.150742071168238,-6.046734416415612,-5.691876002262845,-0.4443830960292715,1.4660155245641404,0.18460417881093544,0.09160335537294517,-0.006585531211170777,0.3814897832432983
85,10958.737351827713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1811802299060397,0.0,1.4546007493675857,-0.218607307535109,-0.1288032056593449,1.2267660211193911,-0.5701726704505328,3.490746452867358,-0.1603282569166622,-0.33557834681490184,0.0,0.42392872000186677,0.0,-2.691591171843589,-1.1702408032137614,2.567281360946066,0.5783151686607524,0.3513921099530408,0.5035373363636372,-0.6079953491060882,5.973479008458574,-0.7822622235947115,-1.2920850070767858,0.46149105531807183,0.3066905735694158,-0.5447755896558597,-4.362992776152072,-0.3277293091528038,2.4021357969578645,0.0,-1.8557221679669864,-0.23674873440841313,-0.10447690512377408,5.799709649217847,-0.9397770086136348,-3.3724240681519246,0.9229843449615621,1.72374219495064,0.5931820895595251,1.3886111707765854,-0.9163014568657617,1.837697790720651,-0.14274167510018737,-0.9844617546632609,0.26314438249523564,-0.35113074089036767,5.8016010131556035,-0.3941305734690301,-0.7792907985131676,0.40348248180837804,1.3451307629870237,0.14336852367590158,-0.22481869144048314,-0.04809155851153977,-0.05501920104949737,-0.12820628111598226,34.00233793653238,0.8143207939380541,1.8751713000644816,4.658674743892444,-0.7149621298833713,0.37858341746887136,5.284781752916977,-6.055838317125482,-6.123626133953075,-0.44142548746327964,1.4633225249637198,0.20208488769338415,0.08680652167305537,-0.026181217158980558,0.38162743369026186
86,10958.45210011505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1821478063391537,0.0,1.4544997450978567,-0.21967621925041084,-0.13005820226621617,1.2294219333868275,-0.5716477975577298,3.5426365229390555,-0.16022858039967444,-0.335513878810472,0.0,0.4240993363043575,0.0,-2.6968274717668566,-1.1735102886293123,2.570227559293262,0.5794222292849275,0.35146130117131696,0.5066893994366078,-0.6090358155698149,6.0284308964141795,-0.7844022739956974,-1.2923212058208946,0.4596607469285829,0.30790568115381767,-0.5475103294929944,-4.380286270748229,-0.31877705455694855,2.405468271548803,0.0,-1.8776923830276415,-0.22280486138921732,-0.11104710602309059,5.855697885045647,-0.94342594626015,-3.2750488965136717,0.9289711142149094,1.7281566257456678,0.5926721703352936,1.3958657473107225,-0.9327124602364263,1.8404719221236028,-0.1430116073567075,-0.9896230658935072,0.2639065213651851,-0.3511570367128548,5.858400915102113,-0.3935767737631767,-0.778797110990656,0.4039302905956868,1.345830501127967,0.1449017747207942,-0.22480224038717284,-0.04800413308498479,-0.05469056782459558,-0.12729952617190904,34.590583206046,0.7883443803240373,1.9550088911808357,4.762571940275443,-0.6898933539808003,0.39488295732589124,5.359364328171039,-6.126255093251839,-6.362622391341306,-0.43757148642680166,1.4743589341309817,0.20759879258542413,0.08628572895775445,-0.05517322433633193,0.3847297156166708
87,10958.149508412402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182954507577509,0.0,1.4576774162681079,-0.22022772974535246,-0.13103760376609347,1.2321811952948156,-0.5724312612943016,3.6005349031463605,-0.16069831980058444,-0.33684835841381294,0.0,0.4241491272921492,0.0,-2.6977576508047414,-1.171986807831796,2.5764246373198727,0.5806208210835336,0.35051394139850534,0.5065371084794025,-0.6092760510311774,6.089400497216313,-0.7862815353015186,-1.2971950219622737,0.46087731226790796,0.30658700249674464,-0.5476209461858349,-4.399932935098421,-0.3081397257349801,2.407168158195743,0.0,-1.9036881278667903,-0.19930449010682164,-0.11274712904072044,5.918206357443588,-0.951765797015705,-3.139984833014914,0.9391068141624044,1.7316766075812537,0.5925262937473514,1.4037583447263149,-0.9500159737902666,1.8449570712320322,-0.14332052642184673,-0.9920427364904201,0.2652080397374263,-0.3517587217588837,5.917076213525799,-0.3933669805069978,-0.7812213170719537,0.40483931130637374,1.3422165073870516,0.14338919784367715,-0.22464884225834691,-0.04796456265937336,-0.053939896281409466,-0.12468772375331168,36.59810784248754,0.7720438611629183,2.0623031392036375,4.863608251331824,-0.7175312896585185,0.4179372273145795,5.458858800326633,-6.321453838272115,-6.412296413343543,-0.41650098022082493,1.510624240689003,0.20330606095227854,0.08729460697202,-0.08703418506681904,0.3927839553163265
88,10957.947808042774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831228203189248,0.0,1.4579279688465285,-0.22037315232932844,-0.13115591060590812,1.233146342122813,-0.572294160019621,3.6427493887682343,-0.16008635687349865,-0.336884504854487,0.0,0.42420715523873326,0.0,-2.699780367312855,-1.1724702459444667,2.5765190648063805,0.5811923975732047,0.35086973648809583,0.5082976230052773,-0.6078481642403939,6.1308836181319055,-0.7877520749576538,-1.2997107995717778,0.4596534367729682,0.3069256609452298,-0.5502317712091421,-4.410045642235963,-0.2874251240078105,2.4050064864256826,0.0,-1.9155606014473183,-0.1839183621784405,-0.1098043033358286,5.964181412782157,-0.9523356279687764,-3.088241835389331,0.9429236853960531,1.7310328141524993,0.5931651279891841,1.403841552685298,-0.961181401937076,1.8432576055471699,-0.14311452586826826,-0.9903539560811365,0.2667499607576851,-0.35155254406168845,5.957288698877694,-0.392064675832793,-0.7795435777037553,0.4055841369338289,1.3394388852879022,0.14341993141807247,-0.22423701349579972,-0.04780760741870599,-0.05345071320627573,-0.12264981914680342,38.38403988517331,0.7639596647752737,2.1323639740818505,4.985874524569234,-0.7694303791255096,0.4331405092055785,5.483019648668615,-6.51846323051252,-6.230909475707699,-0.3945700474011666,1.5404945057066048,0.19205691464505908,0.08904414060836832,-0.10866450266848379,0.39953675453501375
89,10957.834116423903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832760046834176,0.0,1.459274692934026,-0.21962310043417857,-0.1303161461679021,1.232317885204129,-0.5717171713706878,3.648260335954149,-0.15978940827068025,-0.33662015831384334,0.0,0.42436734931054126,0.0,-2.7000094646366977,-1.17114294488888,2.5776566060484987,0.5808715344952632,0.3506983425950862,0.5084060455432521,-0.6074068668222894,6.135112984469467,-0.7871303087665932,-1.2984582774357907,0.46039772766411347,0.3056393277393071,-0.5494940349878918,-4.408512898893561,-0.2700651098520826,2.4047709158890336,0.0,-1.9068345439165568,-0.17846141211636837,-0.10606013481851284,5.971085430291991,-0.9484095211367424,-3.140371584175708,0.9398291526794434,1.728376094163236,0.5931633510076137,1.4027390147787415,-0.9701137275574792,1.8429154154717917,-0.1426965533042496,-0.9864612600436694,0.2668523802603302,-0.35197065777172953,5.958494136112886,-0.3913294796148626,-0.778246586355492,0.40560250559109023,1.336329944785089,0.14227950912200021,-0.22386862409278246,-0.047708230068828496,-0.05313618677588526,-0.12056215387377757,40.26603797683246,0.7593278808969797,2.145025210755535,5.068235026189196,-0.8121984212386136,0.4444229515528474,5.5006863715296825,-6.697804964330325,-6.029773560167289,-0.3679656173554968,1.5598152070143758,0.18314180023716758,0.08728272980651267,-0.11241778146283633,0.40524194949929754
90,10957.792624035326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1835553440115256,0.0,1.459705615220628,-0.21912499991124773,-0.1295808870726453,1.2315532001841731,-0.5712663972110827,3.64657176505339,-0.1595285009864096,-0.3363567745251346,0.0,0.4247275485165068,0.0,-2.699892227120095,-1.1704207615440392,2.577167479772191,0.5809619502895886,0.35174390335290256,0.5078795109236675,-0.6063787484323755,6.13155507505076,-0.7862002503419464,-1.2980249157137231,0.46017198048536184,0.30648389027720774,-0.5501648116946549,-4.402488810501669,-0.25365442475699784,2.4051419109660106,0.0,-1.8902821908510212,-0.18193299603029386,-0.103782258924929,5.968690084792337,-0.9441386715060978,-3.2138778636169407,0.935555924952319,1.7255674664247718,0.5918208992337971,1.401590386398197,-0.9764081689330627,1.8416714598839692,-0.14274198801866844,-0.9848431898325969,0.2668512915294538,-0.3521607963012448,5.955216356933109,-0.3909336695805802,-0.7769014208932209,0.40579341624841686,1.3360038105897092,0.14251872171229688,-0.22367812650999344,-0.04765474283143789,-0.05319293618547928,-0.12001626474884995,41.00745365147382,0.754734689337822,2.1120077671219257,5.142510581483228,-0.8230684543089625,0.4474333006364288,5.4906407094307115,-6.782624355384395,-5.867196469889401,-0.3550224475847633,1.5575167729175126,0.17718159541207582,0.08465865669084421,-0.10723411886897456,0.40644464974772054
91,10957.77757525757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1837399568491214,0.0,1.4600958793761143,-0.21883079069735956,-0.12929130104460795,1.2310107865134057,-0.5712858591410093,3.6377909974785716,-0.1596146311227083,-0.3360120829046368,0.0,0.4250171878494176,0.0,-2.7001633014917905,-1.1702578581215948,2.5777845457896564,0.5808924362502025,0.35198621235855454,0.5079287662352252,-0.6067086220479145,6.122328229909639,-0.7852838343351805,-1.296222818439426,0.46026364111755125,0.30687161081896186,-0.5498803486160689,-4.396502100809335,-0.25247709424293197,2.406723365639491,0.0,-1.881170545743282,-0.18857704057179706,-0.10466893643844101,5.9590847397682145,-0.9408940011273974,-3.256501084228263,0.9321659280322103,1.7244514271346283,0.5910444281573842,1.4023217083844723,-0.9804190960320412,1.842115553371588,-0.14263962819617665,-0.9846552651991621,0.2663995380201916,-0.352501571755353,5.945945267725129,-0.3908377089359893,-0.7764623062054589,0.40583591631258165,1.3357031856419586,0.142683415585123,-0.22352518742064084,-0.047621227568548016,-0.05311275382882954,-0.11905357068892351,41.910425016514345,0.749774021284126,2.080764637283295,5.1628759554331145,-0.818091079315661,0.45375070463440453,5.512290276080153,-6.841706992686232,-5.862638866347642,-0.3421735912411848,1.5574778948739723,0.1765549577830534,0.08057103345747281,-0.09921316140424288,0.4093600017650215
92,10957.767707200932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836033506861419,0.0,1.4604383578643434,-0.21886857263956716,-0.1295243889318816,1.230956628500195,-0.5715442893935218,3.639996607891991,-0.15992955931902225,-0.33600260422873063,0.0,0.4252070913100256,0.0,-2.7003443712773523,-1.1699464134852304,2.5786571488159726,0.5811088813596325,0.3517153260195557,0.5080423097792209,-0.6071961761266892,6.12497210703161,-0.7850931835949718,-1.295840751358174,0.4602941896195371,0.3068207323427414,-0.5491963625578614,-4.394297031334719,-0.2531215221485811,2.4077036511276435,0.0,-1.8795012023029376,-0.19087501769926105,-0.10633757519193207,5.960414583440695,-0.9407555363113435,-3.263448804359096,0.9311580395365461,1.7244602090360992,0.5900628118398813,1.403365015850939,-0.9807974738103423,1.843055673841907,-0.14268900147659913,-0.985256992651081,0.2661284027600259,-0.35274423554887935,5.948859712865848,-0.3910725534409692,-0.776939052671314,0.4056856399107181,1.3361177216422073,0.14259165245900823,-0.2235643844457746,-0.04763802072053166,-0.05314904552583689,-0.11919624683826491,41.91459245852486,0.7471827881794735,2.0659303090880003,5.163596008422985,-0.8055512217859929,0.45394340375767206,5.514001786885918,-6.833000891043079,-5.873324392543656,-0.34237119688135137,1.5515011509676884,0.1766188176311692,0.07915036988813248,-0.09378288032103477,0.4091601525165982
93,10957.754715909188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183311278890364,0.0,1.4604802000895944,-0.2190134478784801,-0.13000248721449492,1.2310509088415555,-0.5718863767529309,3.6485486831563594,-0.16039580106529874,-0.33614825188024006,0.0,0.42554594571817145,0.0,-2.7005521981173484,-1.1697769378562108,2.579204482491412,0.5814973691067445,0.35207194935176866,0.5077029200437141,-0.6073807264664658,6.1340283013835535,-0.7848710568530505,-1.2958587691571128,0.4597980443991696,0.30779104983744365,-0.5492292912858463,-4.3903281103572,-0.25689794112899034,2.4079597958255063,0.0,-1.8776544914438595,-0.19406779565195387,-0.10916557324616986,5.967300654098525,-0.9409669413896803,-3.260651247054964,0.9298952476181999,1.7245032085952883,0.5884460944807278,1.4044969525161617,-0.9794583531550889,1.843726039525599,-0.14275223308123489,-0.986978751519617,0.26592264341003086,-0.3529026028544264,5.959022762906284,-0.39139455396705924,-0.7774600509152937,0.4057949613402193,1.3370719955452277,0.1430183038073149,-0.22355728576932066,-0.0476418744628353,-0.053176332474237996,-0.11926174469573474,42.14213964525358,0.7407151727494151,2.0500595100131647,5.160481790021566,-0.7839693782635319,0.45566995803456495,5.520568562066885,-6.822787209137548,-5.897322694152271,-0.34205974201682593,1.5459214561289971,0.17586412644901042,0.07713112337594656,-0.08481618585870628,0.4098814517943301
