Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_d,g_walk_speed,g_walk_speed_d
69,10918.205262019554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2970445614979977,0.0,1.473262778787012,-0.25217624856267784,-0.17694228619171187,1.254417313675767,-0.4927723845718511,0.7328068453697884,3.697885307732953,-0.12497176518597299,-0.3112207395600754,0.0,0.45964701565112476,0.0,-2.6701321213871507,-1.25325151240262,2.5338052933628283,0.5953436340754407,0.3939028592420642,0.5031971843624918,-0.6343427965142184,-0.254014915655924,6.271801343523836,-0.8018439903549066,-1.2412303111247205,0.44459857433055017,0.34455927137592707,-0.5180038873581833,-4.02992203577255,-1.6184624969121972,2.1413261369986847,0.0,-1.4485719271864703,-1.0804981944262928,-0.3618351013850102,-2.5813551702454487,6.168911171864776,-0.9671840335379529,-3.3100778316992048,0.9498221674124693,1.8263540442510882,0.658068229974152,1.5065111309046741,-2.018359209248248,1.8018559660704025,-0.12260469144644714,-1.063994535645524,0.23317088140650633,-0.3768311181979032,-0.11478535044068228,6.137045981427924,-0.4017934360247552,-0.7662704351723649,0.39038807799512876,1.3932868393930522,0.1987858066327875,-0.23337747060923703,-0.05080662058853036,-0.06612692139932719,-0.16623357424580118,6.6837305805914315,0.9764364447041484,0.7157071411474331,0.12840054088727926,2.735783390673469,1.033750069152413,-0.3893778178842148,0.4952221135299898
70,10915.134755556868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3024228658332992,0.0,1.4782569675570703,-0.25617917348208996,-0.18390808289231578,1.2683572197960564,-0.5014406532184205,0.7417496443473323,3.933094329763653,-0.12850102576814554,-0.30459195931528893,0.0,0.4693911865810438,0.0,-2.7039358815386376,-1.2230368813268846,2.573930445823281,0.6115034359219026,0.4170830310944677,0.5079182924182669,-0.6458210110952732,-0.2500779264879301,6.5249556302628315,-0.7958843129301096,-1.2483994177427655,0.45017360258854183,0.345234214073954,-0.521038386376921,-4.131952026184893,-1.4478685355743344,2.1748491870782707,0.0,-1.4153139061447164,-1.128459624009012,-0.3536126704330854,-2.6979653795177914,6.456759354111188,-0.9605415177223455,-3.472269874056907,0.9263389315677417,1.8890227838184857,0.6979839139530846,1.5185984730143054,-2.017990698723593,1.8224596356130631,-0.11855102752846566,-1.0643324408541655,0.24067575169705027,-0.38007227343992045,-0.14498701431783917,6.401262627083148,-0.40021787320164437,-0.7574691120749933,0.3864793721645063,1.3989428495566474,0.19762875425852375,-0.2260165927215785,-0.048937309058344,-0.0644507971515059,-0.1614757809138069,9.15610969038281,0.9022020244013191,1.1210093589746861,0.16033061814393187,2.757793030821052,1.8634296696462176,-0.3703501487825945,0.43556936120415496
71,10912.190525334172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2875633842924168,0.0,1.482296992300855,-0.256875871594815,-0.1888483037449953,1.2568885518445967,-0.4966778843983825,0.7365163951793684,4.2075708893156385,-0.12630320410789295,-0.3145553268070335,0.0,0.46469823066632737,0.0,-2.681308286710082,-1.269354536480393,2.5565811692771487,0.5967024897099796,0.3761192872203585,0.5082847467980893,-0.6311773055192025,-0.25090010714671285,6.7876105721780435,-0.8181756758029392,-1.2534247578955904,0.4513283824320332,0.3501120832861776,-0.5280970234268163,-4.227258057365812,-1.259723475466989,2.2070469537127555,0.0,-1.481235383991227,-1.1938724621994037,-0.3673591173603434,-2.9464802161597716,6.749840036152232,-0.9685729779881793,-3.899399974472007,0.9201520712949912,1.9253199020105787,0.7137583538228538,1.5246371156325438,-2.0143488769666082,1.8208277204424588,-0.12324020901008806,-1.0795238175078181,0.23474383647307173,-0.38391692089869933,-0.13135491769629926,6.657902521456295,-0.40451673160383017,-0.7661962024049163,0.38890555317748526,1.3914977232115089,0.1995864803808405,-0.2320013144950023,-0.04994611893687309,-0.06563197454183983,-0.15540193567847926,12.697463117219218,0.7623982949154701,1.7094102230465333,0.1746441089193899,2.844478542413281,2.833064215359003,-0.31937594151720267,0.3975705830473727
72,10910.325295503539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2999063657234955,0.0,1.505070747758026,-0.2499836819175488,-0.1837764474138929,1.2647405293354426,-0.4947616180687841,0.7271418718930908,4.3063271465667,-0.13098337066500576,-0.3145794555014382,0.0,0.4627926342015615,0.0,-2.6791192707907237,-1.2707651179169543,2.5911457259295334,0.5953238015246994,0.3902800222079204,0.506653142914765,-0.639351652171525,-0.2586567953700365,6.91993748143808,-0.8040551504300661,-1.2996166076391715,0.47167758231618717,0.33924556871369227,-0.5191056826307967,-4.205804730727959,-1.1757476001247154,2.228338597664329,0.0,-1.5961934885011988,-1.1625118300091744,-0.3848304462670129,-3.306821703916152,6.87143987899709,-1.0077658898683781,-4.221643005686259,0.9203347130585835,1.9378526132310496,0.735204522436361,1.5129023122195937,-2.019363599741851,1.8294717498775235,-0.12364855936871957,-1.0663035589145782,0.24091095504238838,-0.38233319510803265,-0.13524970985565427,6.773865033336006,-0.4049979276471441,-0.7660691342706496,0.39188736245624656,1.384585364209073,0.19986289504522023,-0.23315958377641335,-0.050743386257953424,-0.06753342749518972,-0.15146541470116254,14.991765117557218,0.6968025780768928,2.0568306265009793,0.20148734225674492,2.650184951728741,3.115966668690808,-0.29282865734900865,0.40810157595046304
73,10908.429649639716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3002564572294544,0.0,1.5189092693354025,-0.24633655094325757,-0.18016272096165603,1.2600496108903734,-0.4930358969649679,0.7192276848837267,4.311482701059981,-0.1339478610042156,-0.3123323461741336,0.0,0.4598148202337345,0.0,-2.6721758299572165,-1.2801406384582341,2.6008805253466374,0.5823075426097016,0.37554661894476316,0.5009452878914721,-0.6252931295845142,-0.2606829387144436,6.916366046276617,-0.7796147605396397,-1.3181968351886293,0.46886375144523906,0.3227309204598714,-0.5210941000536523,-4.147426093908658,-1.1135197595251118,2.242783352514376,0.0,-1.7525363234502405,-1.1064938563850562,-0.37875609632905805,-3.4837777584260095,6.852903761254702,-1.037750295975758,-4.386319570728875,0.92121734982335,1.912176590385267,0.7310405194577827,1.5070382846760393,-2.0079238197857125,1.8383118520159984,-0.1238894929641393,-1.0567508949889857,0.23910435727855536,-0.3790320202047107,-0.11589692966907783,6.777387359073246,-0.40583778894434086,-0.7583396933126134,0.3885432624345456,1.3742154224216907,0.19968165592114848,-0.23341452122837233,-0.05077775507731711,-0.0691052666216812,-0.14833751483831564,17.085006064766624,0.6464507151713855,2.338621950458318,0.21639831365840373,2.5521248117080693,2.992455479166018,-0.2670831597725007,0.46245077793584827
74,10905.433637009732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2976534174137844,0.0,1.5281248945376709,-0.2431327236241091,-0.1739738612612724,1.2532126040434353,-0.48978206229489046,0.7101170097745909,4.157417415142097,-0.13265548441190492,-0.3094971537262508,0.0,0.4506055588369853,0.0,-2.644597810044193,-1.3059802645330185,2.5943627370365463,0.5620058974280082,0.35562945631393367,0.5047965619305043,-0.6230172075306964,-0.2699739264695307,6.769999399369061,-0.7752515055842152,-1.3339154468375156,0.47074253827467233,0.30876899029141763,-0.5176143668631178,-4.054955936912553,-1.0060915734619278,2.2540294984129936,0.0,-1.9611927096521808,-0.9731270356895232,-0.3681180611701991,-3.581389970905114,6.66589788522166,-1.0644840444894692,-4.369706640814173,0.9396112386859748,1.8549087031024267,0.7001863331551997,1.5106994282349362,-2.008511948406548,1.8333969691649987,-0.12931466370544653,-1.064498206272121,0.23399848526210149,-0.3768535636351057,-0.05462164635359649,6.624632849824598,-0.40222792246565664,-0.7585117727060451,0.390640424250583,1.3679662784877498,0.1979857151311463,-0.23567764629898297,-0.051613576115081106,-0.07162400165454953,-0.14510377130538787,20.395205490716368,0.5833294151022922,2.748065766550318,0.23830704290032068,2.443651340182191,2.317144830505916,-0.23492456026458505,0.600215894566204
75,10902.395357823263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2921241755298216,0.0,1.5224512873250653,-0.2434675836481452,-0.17389116418614925,1.2479505704328278,-0.4923226504127545,0.7096552536129118,3.9311994163969137,-0.12899596056507082,-0.30529632574357746,0.0,0.4489708012403542,0.0,-2.651639524416926,-1.2908659879794802,2.585417623384544,0.560212316532639,0.35407269228363414,0.4998414062114851,-0.6215621337155136,-0.2687014899900327,6.525065358111875,-0.7621140719344529,-1.3179765569306703,0.4613716284245842,0.3055002217749271,-0.5224429534857439,-4.00664472663766,-0.8608148042556882,2.2474289239565186,0.0,-2.0742394524020087,-0.9040415315068702,-0.34546129138173237,-3.315820258715923,6.4013786266683335,-1.0386139543093302,-3.897819939493045,0.9402303701278495,1.80993468687297,0.672289359041695,1.515935924721255,-2.003138253111276,1.830682057188273,-0.13343269815545294,-1.06538359030175,0.23129337907275058,-0.37750819917699124,-0.002528738642539545,6.398175575029374,-0.40320100716393387,-0.7538574068557884,0.3869767436662281,1.365521188271845,0.19597833750085636,-0.23402298905435687,-0.0508993154563902,-0.07183613869572475,-0.1410338141929224,24.303616509977843,0.5178821343127491,3.2211206754094626,0.26196809349237343,2.592917754426937,1.465899289588767,-0.2104875410281585,0.7515658024463706
76,10899.614114610296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2877299434844283,0.0,1.506181845773389,-0.24770553972411538,-0.1730802688567003,1.2457521031923109,-0.49504607619706853,0.7100707462921119,3.6471606423197946,-0.12587079391304382,-0.30298245930774853,0.0,0.4480239274587975,0.0,-2.6581419960169317,-1.2891049729263317,2.5699110362297395,0.5674921954297145,0.3573157410141069,0.5066906519085208,-0.6239238534113543,-0.2765138923248865,6.246071909222381,-0.777545731560889,-1.2979996593660408,0.46019327949735545,0.31442294899046613,-0.5246871480318507,-4.012436593708243,-0.7222765910045952,2.2334771834238722,0.0,-2.0076962365010456,-0.9141621403758111,-0.33988925282698124,-2.7723170663036996,6.112005450943781,-0.9830359440393037,-2.975888711409965,0.938328662995242,1.7906891709097723,0.6468200496336088,1.532227237222394,-2.006339592150676,1.8130763136990586,-0.13556962888094448,-1.079072682659236,0.2259171541687518,-0.38088172890471655,0.0493719801851031,6.115127396015636,-0.3995906011635488,-0.7542088311394475,0.3931891326348145,1.3651845881160782,0.1953835507756792,-0.23221730860610382,-0.050470155048088466,-0.07078508513300734,-0.13746830248384323,28.85927468688846,0.4490106491142869,3.7519955130928277,0.2865481308756481,2.888222784029801,0.5503370859377532,-0.18672336380409943,0.9056287143218201
77,10898.251341847152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286197796932302,0.0,1.4894951479271592,-0.2530400212254067,-0.18104343118616417,1.2528070249413277,-0.49746954223369233,0.7210504814837884,3.6176163095991054,-0.1270235514447315,-0.31216114108869414,0.0,0.45187339289983536,0.0,-2.6819811654671755,-1.2571499231665164,2.566886911814359,0.5882432970545887,0.3854518596623387,0.5092005643136116,-0.6277653866441744,-0.26747387787031124,6.208915752703962,-0.7946917665926834,-1.296197794470642,0.46213795989188267,0.3294544179158831,-0.5268324466635959,-4.021108951489845,-0.6304999549737114,2.2094733655251226,0.0,-1.7957827977944063,-0.9768713260133257,-0.3560533943555522,-2.5736784021953865,6.062973518852797,-0.9796394457108922,-3.019787633357714,0.9168468722670418,1.7894097315317352,0.6370046581454251,1.5266118616727247,-2.004227094484823,1.807709871180072,-0.13140390018605985,-1.0701425445017427,0.23602669429768716,-0.38314514700091146,0.05611873035818355,6.080537696894759,-0.404939496277101,-0.761291218909258,0.3935663832586082,1.3658545080302817,0.1949532583779374,-0.22963148152108215,-0.049606822907169196,-0.06914274500063367,-0.13359309682021758,32.12180895007442,0.3780874245816743,4.169379901708669,0.3085443384599083,3.0810226656653206,0.559922779635337,-0.16611272440026392,0.9344086674192036
78,10897.483384992647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.291240542413428,0.0,1.4834211530731065,-0.2528429942092759,-0.18128542578717224,1.2564323305208025,-0.4987125773856086,0.7247136598175247,3.622729592429002,-0.1291901938577654,-0.31142021369532336,0.0,0.45529861433916047,0.0,-2.6922875182455814,-1.2566775255064597,2.5714554168266646,0.5965741808137037,0.39506184943778433,0.5067205428950745,-0.6312372053856761,-0.265973197930913,6.218158502456265,-0.7931346384147192,-1.2779067706077707,0.4602884568407096,0.3325108791096131,-0.525472911288012,-4.045347755870814,-0.6417998063348395,2.187961977764463,0.0,-1.481861905963974,-1.0366855077351749,-0.38602153381611737,-2.637781152488299,6.093896592130112,-0.954405883559312,-3.019798962433162,0.8696306870104158,1.7947484941581329,0.6246983705365028,1.5308807116825662,-2.0017501877847264,1.8036327609282155,-0.12737933115511108,-1.06513995896092,0.23760698879589218,-0.3842475063658322,0.036790982859863916,6.086555297110301,-0.4037186179378121,-0.7545816069394844,0.39678854712414896,1.3641089218149476,0.19564585508707893,-0.228304209909395,-0.04937609266088259,-0.06777063816696119,-0.13258532145062715,34.27037031828511,0.33791305490782125,4.407168470486929,0.3194212999860818,3.2667499592498617,0.7189318487547331,-0.15140209144952285,0.9192933881904156
79,10897.28707019602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2929072720113601,0.0,1.4889832127861846,-0.24862400748307895,-0.17647893534226317,1.2529974979254257,-0.4961685567551351,0.7206837846349482,3.659262904161272,-0.12861641807530697,-0.31056099012657207,0.0,0.4545955095330298,0.0,-2.6809905260185025,-1.271784140127248,2.5700116745831343,0.5855555219814959,0.3845779901777524,0.5070102843721449,-0.6226137756206135,-0.26886289765119264,6.2529364032502,-0.7874649263185041,-1.28207407032617,0.45950564844960856,0.32905139449852355,-0.5221664920816572,-4.05352709024386,-0.6047630431821591,2.186899100115933,0.0,-1.4607386112454797,-1.0351980118725348,-0.3969591817005096,-2.759222838480818,6.143103422517997,-0.9486262057339511,-3.0846459784672042,0.8555522185486607,1.8029329325324375,0.6299635420995675,1.5301184150325455,-2.0008372345552043,1.8064640712113007,-0.12557092547802254,-1.0686311448387142,0.23363543921519395,-0.38237534290850633,0.029719351839298122,6.124426111559263,-0.4015274294214314,-0.7544068570600037,0.39716302037611,1.362467055735337,0.19536294994310666,-0.22544213448710462,-0.04873417528852079,-0.06734687716606817,-0.12996559061047594,35.686904296099506,0.30269600734138224,4.593226977960745,0.3271466402651327,3.2818727916194343,0.975004768700732,-0.13208732765786646,0.9038067967988328
80,10897.114258741878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2958622453952016,0.0,1.4953116979989696,-0.24618718051067207,-0.1733334454641114,1.25270870928622,-0.49344392112671964,0.7207733612110764,3.654331433785302,-0.12833007306076324,-0.3136468313445508,0.0,0.45439955564506196,0.0,-2.6824076670049073,-1.272601774800895,2.5745865179033163,0.5823896567810346,0.38734680802857413,0.5052659845751138,-0.617854282873555,-0.2668443164832101,6.245322591609456,-0.7862698356418165,-1.301513196556702,0.4635010829822168,0.3257143868213056,-0.5214162246594217,-4.0431502803491215,-0.6227244765384932,2.187586880679952,0.0,-1.4992737335842983,-1.0190996394130907,-0.39662318986476514,-2.7870197326478774,6.13385445291647,-0.95259585343573,-3.178465628627204,0.8574651100641882,1.804612484579611,0.6390217294620637,1.522985400576208,-1.9987796788592347,1.815808828689355,-0.12168212720140041,-1.0598734193806179,0.23611655194083803,-0.3780821423822345,0.022406348501131004,6.120059106932768,-0.4020646189758203,-0.7572007819840717,0.39392304601460376,1.3625267258423688,0.19705905515817163,-0.22612110603605923,-0.04879690805644497,-0.06767342079793809,-0.13008135398387793,35.75004572084424,0.3046770605721915,4.586130425984075,0.3290123977737274,3.1995099653297254,1.0728417100806484,-0.12622296537516203,0.8871605175849018
81,10896.8778016247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2972858316273774,0.0,1.5001364029386814,-0.24347688722190075,-0.1705159673418707,1.250405376348559,-0.4909749344943935,0.719396072171477,3.6366065484862284,-0.12745951454144644,-0.3132985346190853,0.0,0.45310467662251336,0.0,-2.6786010955300164,-1.277114000350065,2.577232629300457,0.5787933856844961,0.3836473937446058,0.5020993589534002,-0.6169876490492502,-0.2630544625048892,6.223793093554267,-0.7792545302342668,-1.3063489443121004,0.46468447383029077,0.3219918105937399,-0.5198466957602831,-4.042740275290373,-0.627816278124709,2.1931887193581434,0.0,-1.5381653416567778,-0.9957022102869884,-0.3953392183256699,-2.794464599869028,6.118170386894032,-0.9479826707421485,-3.179983184089754,0.8601955857314698,1.8039789092038,0.645677396137305,1.522833231897461,-1.9978398279193013,1.820299022179369,-0.12043678076154915,-1.0557452686484965,0.23540680670492392,-0.37698104033883983,-0.004997985410147194,6.10160806310747,-0.4020550880595262,-0.7565011529952653,0.3940202609842901,1.3617386595104237,0.19774958394726366,-0.2264006771056176,-0.048881034045675904,-0.06762432079598252,-0.1293765914804237,36.4822841539814,0.30196961841104325,4.637880558084658,0.33624270528549877,3.0945164977546185,1.3180155286169546,-0.10826213342653575,0.8446608756940358
82,10896.61963519407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2962463027097584,0.0,1.5004960459742693,-0.24354195414064955,-0.17067601342884714,1.2490857951478842,-0.4906243225544493,0.7189821538742104,3.6162523935376236,-0.1270984156562928,-0.3132582163286066,0.0,0.45279893255933057,0.0,-2.6812084491790826,-1.2751866355393577,2.5773755526724056,0.5779091405908735,0.3827655261382578,0.5023961355578734,-0.614479673462285,-0.26018838792248544,6.2035196227956915,-0.7785807415372528,-1.3110966394275783,0.4663117442357507,0.3217527720648444,-0.5201457591772626,-4.043361402635724,-0.6136937032822837,2.198406140202596,0.0,-1.5562648641423018,-0.9790128293134802,-0.3905342742587852,-2.7599193897668584,6.094197773837871,-0.95219012007005,-3.1942037802499694,0.8685260083846106,1.8017592332046195,0.6473152582301617,1.5257603874376444,-1.9983607952176288,1.8201602825759817,-0.12084271259889988,-1.055669833201098,0.23485221592689887,-0.3775147228933877,-0.04526179690356684,6.078244635498218,-0.402172682893746,-0.7562191193477735,0.3941469715467494,1.3595972815950192,0.19757786260279842,-0.2260201155126879,-0.048747673236658205,-0.0670963519075612,-0.12766710442473253,37.75281373768268,0.29705478816783437,4.737084466596615,0.34940993128434855,3.015745274266137,1.7375626833509086,-0.08292125952248228,0.7739963764828891
83,10896.379160879727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.293842981459126,0.0,1.4956383411489012,-0.24520314075060848,-0.1734561973483254,1.248612464552695,-0.49226099338066237,0.7208054406358956,3.6010696556800847,-0.12639191861562313,-0.31089856146437295,0.0,0.45247780595379,0.0,-2.6817661353827495,-1.2714811959976993,2.5740281193191947,0.5803935452673551,0.38130734937244914,0.5022987538142599,-0.6201799696621862,-0.25349978832180575,6.187234692735365,-0.7773444492974645,-1.2979418781751784,0.46374387388593824,0.3233924621388583,-0.5206363060433771,-4.048499259941698,-0.5977746461831553,2.1992848811139742,0.0,-1.56710976043561,-0.9776944289989338,-0.38807845051046935,-2.700315730352795,6.078074281308587,-0.9497921591982038,-3.125098672805902,0.8715659603080884,1.7973418224967315,0.6418374584939673,1.5325049370886443,-1.9988105857537515,1.8149975784666017,-0.12303733748817167,-1.0586416582131075,0.23408346522566897,-0.38037502649923427,-0.09317712986904131,6.0587359082306005,-0.401783378075133,-0.7542303930673742,0.3956613930505311,1.3578789543942096,0.19631169306521834,-0.22549458233380903,-0.04862921670207374,-0.06610955434945036,-0.12559209757207895,39.06126059556042,0.30005767293021995,4.825620195589036,0.3646151600272583,3.0199978672652676,2.2335176698330166,-0.058300555809343416,0.6849611658107866
84,10896.228167715826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2922399103595912,0.0,1.4912341437858059,-0.2477123697374746,-0.17657791446773374,1.2498819563972048,-0.4941459386845648,0.7222592147396799,3.5909189350065795,-0.12667979877278307,-0.31038954135740887,0.0,0.45370087799779646,0.0,-2.685091981750996,-1.2663938259222063,2.5717978488388344,0.5845048378384207,0.38251031493836307,0.5049706237548002,-0.6196404652648653,-0.25214174004449524,6.179508802629225,-0.7828622747882438,-1.2930617173548424,0.4623625756506349,0.32766514194114854,-0.5221330141924212,-4.046228696290467,-0.594251241121167,2.197218403592565,0.0,-1.5560946494733507,-0.9871592962640815,-0.38506211708389215,-2.6623796742193147,6.061365994167249,-0.9556135802184751,-3.0878908197678365,0.8734483629502382,1.7941889937613813,0.6355767843502922,1.5388793483833965,-2.000946028910298,1.8106997490624372,-0.12473468965465823,-1.0631334960109897,0.23378634847032312,-0.38311416209458155,-0.12378341484799996,6.047124376843526,-0.4021253605312118,-0.7541937917372419,0.3972363001799815,1.3564625936950443,0.19521658884852658,-0.22511753580838362,-0.04855335166757014,-0.06529006737784245,-0.12443286179684869,39.55908871840704,0.317724517939157,4.826167345256597,0.3746638267483913,3.0913881761972126,2.514501848316521,-0.04896090907053072,0.6251723548211738
85,10896.080984985545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.290962114699353,0.0,1.4871284315808897,-0.2495173439329812,-0.17964998619776051,1.2511281622625556,-0.4957194617511553,0.7245816713617134,3.5850151052681953,-0.1268755263085479,-0.3093109199384708,0.0,0.45427443621523067,0.0,-2.6846678753111544,-1.2639123618938568,2.569388292717714,0.587266406770247,0.38338579174671833,0.5055886451929213,-0.624668364827693,-0.24841197989206823,6.173621807098249,-0.7845041618890396,-1.2836513204187938,0.46036634214638805,0.32908224965095917,-0.5224168801533001,-4.043532997676985,-0.6064522253731885,2.193186752032272,0.0,-1.5459585439002983,-1.0023611578197775,-0.3838704868472304,-2.6567462866600087,6.0524267290611125,-0.9540991649911117,-3.037373958384121,0.8701554473835655,1.7923978536280583,0.6305849714091022,1.5437028647349937,-2.0014167735697836,1.8082727571065285,-0.12610775486984088,-1.0649329045709355,0.23403677170109524,-0.3846677054278526,-0.1447146421173625,6.040621606648886,-0.40222698633639536,-0.7540678800113269,0.397972175611746,1.3564438648371886,0.19471755700777674,-0.22547396982060167,-0.04865194218270701,-0.0646164454664214,-0.12372549939790135,39.61257809623521,0.3463053426669111,4.771483969884074,0.38263802392625157,3.2052935102398785,2.6107653572606337,-0.047384483172968006,0.5888770943187293
86,10895.860517451576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2915139123656536,0.0,1.4853272272660538,-0.25081673653912967,-0.18142339944617467,1.253087599814439,-0.49646947594909024,0.725856082085334,3.574673797952521,-0.12722419619490163,-0.30966706073876044,0.0,0.4556256161842621,0.0,-2.68480108685328,-1.2610007819580054,2.568588792847642,0.5908580564209793,0.38503831280104467,0.5073199262986859,-0.6232768244212943,-0.24788151685561743,6.164600778275984,-0.7885721022818846,-1.2805781093349224,0.45880298360456107,0.33221379885875557,-0.5227940771050295,-4.0330122349586075,-0.6428309037038806,2.186256864500985,0.0,-1.530989794666274,-1.0197665218451675,-0.3818363805953792,-2.67455599929938,6.034963889394763,-0.9554223853010081,-3.02194807923171,0.8670950629170389,1.7910806898301415,0.627467994094576,1.5482297420861133,-2.003689847557472,1.8076937040059786,-0.12652933021700907,-1.0668005150775077,0.23426828833315544,-0.385780550389838,-0.16063597639394783,6.03187303997377,-0.4027813443274591,-0.7548631467256383,0.39893557431914867,1.3559177994765461,0.1944022774062544,-0.22608798800089155,-0.048849577296928466,-0.06373559747381217,-0.12329939512476461,39.07245510554686,0.40453965158434957,4.610536274399677,0.39126163912994244,3.359769820841014,2.4702789871632107,-0.053121662139063774,0.574277687112791
