Iteration,LL,asc_carD,b_carD_p.age_group_agg2_5_14,b_carD_p.age_group_agg2_15_24,b_carD_p.age_group_agg2_45_64,b_carD_p.age_group_agg2_65,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg2_5_14,b_carP_p.age_group_agg2_15_24,b_carP_p.age_group_agg2_45_64,b_carP_p.age_group_agg2_65,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg2_5_14,b_pt_p.age_group_agg2_15_24,b_pt_p.age_group_agg2_45_64,b_pt_p.age_group_agg2_65,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg2_5_14,b_bike_p.age_group_agg2_15_24,b_bike_p.age_group_agg2_45_64,b_bike_p.age_group_agg2_65,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg2_5_14,b_walk_p.age_group_agg2_15_24,b_walk_p.age_group_agg2_45_64,b_walk_p.age_group_agg2_65,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
114,11011.469848497081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2091836752274003,0.0,1.5020347130271732,-0.11230735950349353,-0.16016446769734471,1.2312014549837471,-0.6098978807760632,3.741597187312449,-0.17042038098494522,-0.35648468606219713,0.0,0.43059170111396444,0.0,-2.718401665137013,-1.1803022376262864,2.574757980153302,0.5392213396511898,0.48983031666129556,0.5175652000608076,-0.5064082519072001,6.218649683670114,-0.7613278660110508,-1.2985638982462089,0.49611168615699724,0.3061003006821425,-0.5629574493495996,-4.4370819291825265,-0.4811577969349194,2.3462853964798196,0.0,-0.4648362674760279,-1.0118421556630204,-0.08769014703855886,5.9811962883300644,-0.9412418296707865,-3.0200880783341932,0.8854786864491812,1.734112763704427,0.6271336383095297,1.2966283227839264,-0.6291967167617838,1.9091851290943986,-0.050933778278131454,-0.2377976937310047,0.2662060709674003,-0.28710960599467805,5.998788827763679,-0.35435256811464166,-0.7668561455637303,0.3644202245479745,1.317347482853193,0.13301786432560245,-0.2177613004975139,-0.0463790452653437,0.025200672921218317,-0.1048439919719489,-160.5166607706717,-4.257188573039009,-7.867174369120613,0.5487901260117711,8.53910278606348,-0.14578656998670517,1.622349438179967,0.541426353679112
115,11011.172308940158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.209060009226993,0.0,1.5010468358449158,-0.11232967524670562,-0.15914311745508042,1.2306734953837566,-0.6100009634478123,3.689604949112292,-0.170013864260929,-0.35680496791790717,0.0,0.4305060386656009,0.0,-2.721049231501524,-1.1798292703256437,2.5767825557889448,0.5399063009658845,0.4923081050616348,0.5165213678291408,-0.507354303408788,6.166648839164498,-0.7599423573087503,-1.2970894599271403,0.4942705900942812,0.30651934579824713,-0.5615841074857431,-4.4266435032611255,-0.4946513550583673,2.351318926497084,0.0,-0.4611518076751932,-1.0062128523336085,-0.08182429332823223,5.925373728432978,-0.9351681656724934,-2.9978021750054094,0.8788561817450966,1.7270197590125065,0.6232708786713752,1.3029682585919033,-0.6404429796060405,1.9116083908912502,-0.050685456820357425,-0.24485903535720605,0.2661244541214233,-0.2864187344317191,5.947522128349545,-0.35465421480043413,-0.7667013502303004,0.36506060040615107,1.3143766523345506,0.13286590438925625,-0.21752143417745617,-0.046313114224761816,0.024741671333119823,-0.10305536274020455,-157.08034034803737,-4.418099420394931,-7.843513291800064,0.5745017956232917,8.795680759929603,-0.1282060929546767,1.635602598417166,0.5392671751282386
116,11010.937416115177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2071166425709483,0.0,1.5017202356237105,-0.11395249777859283,-0.15912570171751317,1.2293637524466174,-0.610756438946009,3.6222578149199003,-0.1710794739458777,-0.3595051967969534,0.0,0.42968573309228447,0.0,-2.7177799238618316,-1.1837802748780673,2.575428763333482,0.536776050846051,0.4882508621128612,0.5134326599154975,-0.511551393215138,6.098664035815226,-0.7593258155331776,-1.299915206143688,0.49056110363237154,0.3084596518313887,-0.5607350209011587,-4.43223726040337,-0.49532414810842906,2.3625457596391515,0.0,-0.4699831859844391,-1.0037632002429504,-0.07223091429568804,5.863543766851867,-0.9302617965392986,-2.9961164583145967,0.8671289625557523,1.7277464386742214,0.6262145602842482,1.2968269090077158,-0.6656501769210852,1.9188881734926482,-0.05039802144031517,-0.2329202756188195,0.266048119199825,-0.28436816594563263,5.879362198297179,-0.35547008951097614,-0.7668599386673287,0.36507171351890244,1.3150854873173043,0.13278238579813426,-0.21699892909900273,-0.04616386660495795,0.02468038199532393,-0.10308579489852956,-155.86665096958967,-4.440196377253182,-7.821140059895971,0.5869296726445109,8.495981073928778,-0.1164780159196053,1.6030935105474649,0.5479535064815769
117,11010.816374002385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2076208750054298,0.0,1.503778406687007,-0.11412264633314273,-0.1585795699517463,1.2294552009439483,-0.6106887887002893,3.639543648056706,-0.17197649487936972,-0.36203790260586194,0.0,0.42925475681951525,0.0,-2.714776857310572,-1.1872347258042484,2.5771196585691722,0.5349020671130437,0.4837826722766343,0.5121498387066418,-0.5149825042832854,6.115253445662737,-0.7590540086801086,-1.2982828312689987,0.48443761939302843,0.31017829994050716,-0.5613591699984625,-4.441419551603504,-0.5145994681321043,2.369121545189811,0.0,-0.48241292195027474,-1.0031687135970284,-0.0661518485704752,5.889484785606833,-0.9317207845901394,-3.0526687690431,0.863608055766098,1.7333428503745074,0.6243541699093902,1.289151570224013,-0.6494601854601504,1.9223338779818921,-0.04939534247048639,-0.21322530609350865,0.2657516625095714,-0.28478581205114184,5.895779978296455,-0.35567243558536954,-0.7673968650599688,0.364971184212129,1.3133857065021894,0.13150109969635895,-0.21633372798063813,-0.04599909116844648,0.02461305802168651,-0.10188749481129479,-152.89824299215482,-4.478407108911334,-7.737512743701852,0.6028169650360964,8.483120071354874,-0.1126300888641289,1.6428902821698048,0.578492513645813
118,11010.636181141785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2073735376807087,0.0,1.504239084678417,-0.11420523017055464,-0.1590176835119435,1.2293390308162668,-0.6106112468372484,3.666714458502976,-0.17301328682052192,-0.3627522481360149,0.0,0.4287971402589925,0.0,-2.7122611053178676,-1.1896172467232564,2.5763718218703113,0.5322346859295706,0.4799616227541788,0.5126353223425045,-0.5163777846856897,6.142558885455063,-0.7590091253320438,-1.2999913001309271,0.4841085486918564,0.3102222744199879,-0.5628768766728541,-4.4485965853028615,-0.5248891137279315,2.3707366464540978,0.0,-0.49132828801781786,-1.0030203402489506,-0.06897950203935577,5.920808866070558,-0.9330047258418286,-3.0699911134764046,0.8634386970037389,1.7453524227307047,0.6293524384302179,1.2764154856132401,-0.6107718408591027,1.9233850107260253,-0.04895521169796127,-0.18635759774983024,0.2658603800943459,-0.2848494009042108,5.924462560331735,-0.35514329616247453,-0.7686927948842961,0.3648589132748897,1.311792478121418,0.1291531981614052,-0.21590970556790967,-0.04589513987123567,0.02452128045987211,-0.10063338649056514,-150.6702949643731,-4.509260054628978,-7.70225361710201,0.6289648517875732,8.155520639289508,-0.1079121300395698,1.7207994418742358,0.6247856462688717
119,11010.60151478553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2076980677777553,0.0,1.5034043037657212,-0.11413962439080313,-0.1593983964007781,1.2302733378350263,-0.6109259873684516,3.669318717142715,-0.17276899352542366,-0.3613253145490326,0.0,0.42903463205423137,0.0,-2.7128491201702616,-1.1887192734474625,2.5751179387438596,0.5334073356023062,0.48152667003024924,0.5129853273924644,-0.514805082266266,6.1458188288525175,-0.7589279426306952,-1.29753404932063,0.483566203588691,0.3097652011843283,-0.5620431111320504,-4.446703509767646,-0.5207175708339257,2.368572776925058,0.0,-0.4866505217129113,-1.0077096043959404,-0.06932539277841893,5.923194578627279,-0.9339226992465831,-3.0664525593778897,0.8701169345252213,1.7421069902870827,0.629694267348215,1.2746175100769752,-0.5952897416219646,1.9210503927226417,-0.049578224551984226,-0.18663427482952702,0.26587598930642836,-0.28450881055446586,5.927400888818558,-0.3550467460381738,-0.7688461186926819,0.3654568370511686,1.3124348926211085,0.12890686881718552,-0.21646064346303134,-0.046033528243425624,0.024531344928523453,-0.10055885225113712,-151.14173874793687,-4.514719287168518,-7.741275899737326,0.630495229511949,7.9847111156664035,-0.10119737257630534,1.755361978261814,0.6288409757244059
120,11010.533056398277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2080575007031376,0.0,1.502444175397574,-0.11383582760210577,-0.15939449393364066,1.230990893294708,-0.6110647950201662,3.662710940043642,-0.17243355278843664,-0.3591708822851655,0.0,0.4294400192085637,0.0,-2.712993079544821,-1.1879695279375797,2.5722493340938497,0.5344674467859074,0.4842585794926884,0.5142545641183269,-0.5126254645470644,6.140245623518689,-0.7585618440814927,-1.2951014680327662,0.48610856123430896,0.30956986660703845,-0.5611005123991651,-4.441358002991317,-0.5125439270594674,2.3659995033151913,0.0,-0.4763951369094474,-1.011220638278232,-0.07100337969798631,5.910805732504054,-0.9363995152500539,-3.0476767007274947,0.8755684360644442,1.7400653294076078,0.6336344598826258,1.2770288941511483,-0.5865282409228445,1.9174176876214606,-0.05058996625771434,-0.19815245014189709,0.26585825411235153,-0.2839456494196496,5.92068648897535,-0.3552023270298593,-0.7688887820299087,0.3678282734989157,1.3149919546166187,0.13012787451375968,-0.21730493258735226,-0.04626966195778399,0.024452853362228806,-0.10039220833033533,-151.95839221637783,-4.550140299695379,-7.818138724287115,0.6214371894186753,7.872930270776596,-0.07689029526397131,1.7885159861527231,0.61673940716065
121,11010.495871144207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2083644056980587,0.0,1.5028334412745976,-0.11372025209398397,-0.15901015117160516,1.2311272035097194,-0.610911027755573,3.661967120725589,-0.1723402970879273,-0.3593534754985859,0.0,0.4294773379763874,0.0,-2.712878053502233,-1.1882893747389416,2.5728151039978755,0.5348522486150777,0.48416510767524196,0.514054111937817,-0.5123501253549405,6.139539405126227,-0.758835603467876,-1.29293380017218,0.48431662174740187,0.31015439086312074,-0.5611506658121436,-4.440819211750958,-0.5117720789689066,2.3662899930248162,0.0,-0.4749742035927848,-1.0097849178399791,-0.06821872201591209,5.910729279308651,-0.9376234860096831,-3.030023290363795,0.8759654124312455,1.7390399258070246,0.6322093922383721,1.2752608881742085,-0.5865228385149911,1.917435524253741,-0.05016268256029376,-0.20020763873667424,0.2660752462396035,-0.2838294713960837,5.918259439547923,-0.3546554764064501,-0.7678346517353017,0.3696399728296932,1.3161191050982868,0.13054701483362338,-0.21742382502934032,-0.04629711510597421,0.024380687843504972,-0.09993765354626276,-151.8005196890644,-4.578188195807336,-7.8473801129789145,0.6164287120923534,7.78932916422473,-0.05547030671370346,1.8014632663078298,0.6134696763125229
122,11010.466459144962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2086273820203282,0.0,1.5030039353883873,-0.11354256836218314,-0.1586619615215194,1.2309820822693178,-0.6106644780513845,3.6653420798356318,-0.17219134932858302,-0.3599124428390252,0.0,0.42963934759618827,0.0,-2.7125752353231505,-1.1884599633894664,2.573705466754607,0.5343147065523106,0.48431270513444324,0.5141139830543061,-0.513286469377467,6.143043621396178,-0.7586492326327389,-1.2940372237688846,0.4843122139446783,0.3109109487719289,-0.5610932962280741,-4.440267843537081,-0.5136123647960726,2.3667201713423474,0.0,-0.47462631706974395,-1.0086077368511308,-0.0684553527256827,5.9135707136723585,-0.9354341023486167,-3.022855632348182,0.8744019157576942,1.740376828119553,0.6314065124150169,1.277102051635724,-0.5978858530348085,1.918255158885227,-0.04964341049357097,-0.2060123610419017,0.2659948747434367,-0.28388209117122204,5.921003514333171,-0.35477779864432973,-0.7678253489266769,0.3705273141386259,1.316549099600034,0.13117246133552027,-0.21754287426982716,-0.04634885112207355,0.024334109117270818,-0.09992208614061791,-152.18686283477732,-4.5859016677735065,-7.868813777173242,0.6085831865258579,7.863399883062402,-0.04723453128868589,1.7828029268615349,0.6031269556464405
123,11010.46399666102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2085345146065336,0.0,1.5031355207156472,-0.11359822759239621,-0.1587692673030065,1.23090426017504,-0.6106763852610292,3.6664836004353005,-0.17218054244613715,-0.36007835942179295,0.0,0.4296521462517047,0.0,-2.7125651640854245,-1.188413664083372,2.5739659409136064,0.5343077683558821,0.48416215249004485,0.5140690709321352,-0.5135176049503061,6.144187338551083,-0.7587482276744142,-1.2946841305419237,0.4843370865617038,0.3109829328543677,-0.5611249018527856,-4.440388756555423,-0.5139543520093658,2.366914177169949,0.0,-0.47515809401628806,-1.0087729622914385,-0.06852400128453613,5.914962522134203,-0.935443916386565,-3.025458882227337,0.8738865582249585,1.7405684364215601,0.631215274348371,1.2772643091222187,-0.6000477912569342,1.9186155403537422,-0.04954349981539362,-0.20607187962213883,0.26599430324970075,-0.2839189639847831,5.92205369870326,-0.35478776290617814,-0.7678627230194692,0.3704710307085841,1.316583712932301,0.131196085250158,-0.21753135724722905,-0.046345806553334666,0.02433379137149868,-0.09994751717440015,-152.24251093147083,-4.584009325845822,-7.869741532373172,0.607191904880856,7.87978119008763,-0.04704098956374999,1.7776577241059923,0.6025303293305467
124,11010.46394061428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2084805394910494,0.0,1.5032099045456548,-0.11362438446732609,-0.1588333188964424,1.2308600812151183,-0.6106798357799239,3.667188373182674,-0.17218065710153543,-0.3601753449607019,0.0,0.4296628622319638,0.0,-2.7124930032902923,-1.1883878179603096,2.5741057738067328,0.5342648725994699,0.48406439166605114,0.5140527834095576,-0.513669486598184,6.144888152626948,-0.7588373698428811,-1.2951210648318132,0.484387280799017,0.3110099508424406,-0.5611597992904764,-4.440590300442944,-0.5142061839375991,2.367009464479432,0.0,-0.4754637009672479,-1.0088680660882399,-0.06858833337697245,5.915836460770536,-0.9354110263799119,-3.0273654298777863,0.8737368895226815,1.7408803537909827,0.6311984800162754,1.2773826148862597,-0.6013862629951988,1.9188463170315775,-0.04949424614093227,-0.20591317045311686,0.26597878812949405,-0.2839494961628935,5.922771513631424,-0.35479856706036483,-0.7679036865160366,0.3703898060223079,1.3165878907072568,0.13121099128221023,-0.21752950809254226,-0.046346352928114315,0.024329721228366522,-0.09995387828668553,-152.27412034189575,-4.583643789908293,-7.871610733529561,0.606672540269262,7.8892555404711,-0.04702919639878112,1.774516707999021,0.6026295299652255
125,11010.459010232478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207995618775797,0.0,1.5039054753578378,-0.11389496007420785,-0.15952272240427268,1.2305695735133022,-0.6107683444249843,3.6725501177411637,-0.17215152281199764,-0.3609203031423888,0.0,0.4297594720317466,0.0,-2.712041168347036,-1.1878785484146193,2.575329401341642,0.5341505442206903,0.48324067735192655,0.513993121022025,-0.5148424259331407,6.150166351397947,-0.7597822556076466,-1.2989376936408472,0.4847060050836521,0.31112077921510695,-0.5613827865460752,-4.442096718501421,-0.5153898683963316,2.3676177681777886,0.0,-0.4785216540934793,-1.010250293796454,-0.06903620081938963,5.92307983681907,-0.9359896991961765,-3.047943200676498,0.8727242409452669,1.743035347808186,0.6306715613453187,1.2787884789017887,-0.6142637732874361,1.9207697904529981,-0.049033613060966035,-0.20546125306909926,0.26581987498648424,-0.28419732886543225,5.927885924676512,-0.35479073199414285,-0.7680213083748658,0.3696946224776287,1.3165853081400796,0.1312407240722383,-0.21757898287229843,-0.04636418211855018,0.024272118054899233,-0.09992619454190174,-152.57621747479948,-4.5875238585477645,-7.904043574675506,0.6029671581816259,7.953920703856198,-0.04412326817272637,1.7470807273057527,0.6031780799949167
126,11010.45896691642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2079952702526882,0.0,1.5039064378752434,-0.11389524064896688,-0.15952308107710536,1.2305693597234526,-0.6107684587130279,3.6725614600979366,-0.17215167513742702,-0.360921405819473,0.0,0.4297596270257855,0.0,-2.7120396330284238,-1.1878788215096558,2.5753306256517168,0.5341494610548319,0.4832397329878658,0.513993121627236,-0.5148445023031066,6.150177845442875,-0.7597829452127364,-1.298941656005734,0.4847056100617194,0.31112108061066823,-0.5613835269209357,-4.442102425424815,-0.5153839430923732,2.367620493768084,0.0,-0.4785251638867066,-1.0102527784994948,-0.06903599090926162,5.923093633675476,-0.9359893469910084,-3.0479730036338912,0.8727225293008849,1.7430397159330047,0.6306718010044392,1.2787856826743513,-0.6142790811279804,1.9207722157740792,-0.049033255990850115,-0.20545476261974754,0.265819723011968,-0.28419768202855505,5.927897958773212,-0.35479090470034486,-0.7680219224649459,0.3696931898931206,1.3165860250287813,0.13124098204176488,-0.21757890698688198,-0.046364184078169064,0.024272071571833958,-0.09992635076637787,-152.57773440708553,-4.587498540631664,-7.904146499075827,0.6029620036589288,7.953797960989519,-0.04412002293801219,1.747045408635248,0.6031853551638611
127,11010.404782816588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2076414376038225,0.0,1.5047302638482767,-0.1141309967081837,-0.16003837887025085,1.2306068037163747,-0.610905374493065,3.6823697126789705,-0.17218053130396094,-0.36159208854873726,0.0,0.4299435199719096,0.0,-2.7116242499177274,-1.187096539719773,2.5766782118501483,0.5343846073553421,0.48286375819545463,0.5140368433500582,-0.5158957310568811,6.160228533865009,-0.7607111490364235,-1.3029083148783795,0.4841890380817452,0.31109914833864394,-0.5620143861503969,-4.446930298013907,-0.5027583821240245,2.3693491770189663,0.0,-0.48083220837804774,-1.0139772165750927,-0.06929388143187498,5.936198606124857,-0.9365641916809383,-3.076272641425195,0.8732101197236317,1.7437930618807727,0.6287633839126745,1.2750849161261175,-0.6281225655235022,1.922356653563265,-0.04879168904236952,-0.1979554429505853,0.26582052014079544,-0.2843250393644736,5.937934679147778,-0.35471772654421013,-0.7684990230266548,0.3683549553741121,1.317419949985552,0.13145726504720442,-0.2176538633862069,-0.046391597076357906,0.02415219504927696,-0.10017722349219721,-155.18872566945262,-4.558772325824702,-8.089090205580721,0.5977876001751403,7.739531645932511,-0.04105239053691977,1.7130265137580103,0.6124820540125248
128,11010.372748821756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2077625451882839,0.0,1.5044496757841954,-0.11411583188212948,-0.15990205191351106,1.2308476492108762,-0.6110604650428356,3.679339128518796,-0.17209694537419998,-0.361249997984046,0.0,0.43006095913200953,0.0,-2.711585732934952,-1.186869564531637,2.5764106572544963,0.5343528105808341,0.48360317136179526,0.5141860456859793,-0.5158855443010603,6.157366282345955,-0.7607027187889921,-1.3028752778836084,0.4842099952160087,0.3108757869227496,-0.5619228902754029,-4.448760562465813,-0.4938747594727443,2.3700071838604133,0.0,-0.4792731129548857,-1.0156652284542909,-0.06895336426190693,5.933115893753796,-0.9361735521352944,-3.0829947347861237,0.8751689227731143,1.743748607354421,0.6291217021718217,1.2749004701289564,-0.6327268552829328,1.9218515152441067,-0.049140512258807986,-0.19594036057108866,0.26571530529476284,-0.2843035180575271,5.935842503631408,-0.3548073621666478,-0.7686087035438498,0.3677908371145015,1.3176056107280183,0.131625420497391,-0.2177249180231945,-0.046417726691873544,0.02402915061404721,-0.10032560782626673,-156.7232440530377,-4.561205213304522,-8.214207579124025,0.5972334723943787,7.68616358782102,-0.04319443434866987,1.7029125321454939,0.6153016507557814
129,11010.16087283557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2082387587239483,0.0,1.5030667848628991,-0.11381200124433745,-0.15903318965746122,1.2319255103946818,-0.6114982782012177,3.6531095901748034,-0.17182483119397146,-0.359059665535103,0.0,0.4301747279425624,0.0,-2.7123805311532707,-1.1851571012174167,2.573592596408915,0.535788210523548,0.4872542090637568,0.5153645427542326,-0.5142209193663475,6.131490131386073,-0.7605588264646237,-1.302176223873291,0.48654188112838237,0.30934816018085254,-0.5615095922337509,-4.452488777944774,-0.43802281236425933,2.3708682346606724,0.0,-0.4715017968455578,-1.022087892016692,-0.06942762070662806,5.905757345157604,-0.9381155802549613,-3.123851658428263,0.8829662678152271,1.7384034208983798,0.6279848838875344,1.2762300864209104,-0.6411322971666641,1.917029478538644,-0.05088304086119179,-0.1915503592266528,0.2651553470326668,-0.2840000443095764,5.912233563563984,-0.35501328200972176,-0.7689836395705968,0.36625641187419494,1.3183438681651982,0.13274248094487023,-0.21817385572805553,-0.046558455065728754,0.022994741348752387,-0.10088330830204467,-166.2209611455165,-4.647012080470634,-9.089036379783627,0.5964928125103907,7.5041495467502815,-0.052512379975815544,1.6809394919184086,0.6234432151604515
130,11009.894505376922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.208860843101913,0.0,1.501113273680997,-0.11294794790888027,-0.15715954440998614,1.2324760549570724,-0.6116750317567802,3.608691719802955,-0.17203395394756266,-0.3564385592932534,0.0,0.42959026487120094,0.0,-2.7126615000814818,-1.1850271165057122,2.5681678003812816,0.5362327197929205,0.48966877711262774,0.5164140696530639,-0.510830140784244,6.08631286232115,-0.7600723670565374,-1.2979839566088873,0.48856015274266407,0.3074728251612699,-0.5612990610661713,-4.4675312633657835,-0.33186150008179416,2.371792013307458,0.0,-0.4692112026145542,-1.0249254683002922,-0.06980848229206552,5.862803395711761,-0.9429878385101439,-3.173609981897549,0.8931969243035583,1.7409205667700915,0.6321777940027014,1.2729296351734376,-0.6372213556457056,1.9111903264526129,-0.052967916856614713,-0.1806200763651858,0.2652895549640621,-0.2832474772102238,5.871342774562271,-0.3547400328018346,-0.7684688674591794,0.364953498512712,1.3184424186988806,0.13281828977803178,-0.21795478244461733,-0.046509678614263666,0.020802589082874995,-0.10130616378592562,-185.03010611477228,-4.872756610963536,-10.980973183343602,0.6159046440333578,7.005216468507268,-0.07142345075217228,1.6833352143190592,0.6415417975681456
131,11009.670727708472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2091688422599465,0.0,1.500272023757203,-0.11265508849953723,-0.15607082073722245,1.2323075016698117,-0.6121853821184189,3.5907090634653747,-0.17234808220785694,-0.35515495784276513,0.0,0.4290150924501074,0.0,-2.715646947097736,-1.1854854099795167,2.5668217022442414,0.5366912185560985,0.49055726605859257,0.5153934465735204,-0.5083835894850847,6.06723720941871,-0.7592388058170452,-1.2948626408596244,0.48991787610532334,0.3073352774515558,-0.5604817136822086,-4.483424227767472,-0.2770366371572928,2.3766505145877836,0.0,-0.472969722543842,-1.0284377521487005,-0.06783407433082513,5.8527012260890885,-0.9483747125474042,-3.2185163042987397,0.8981194938146216,1.74684378298374,0.6360081235564792,1.2692367144945707,-0.6256788446291595,1.9114631758575094,-0.05263840820676452,-0.18424748719915157,0.26594285483255786,-0.28276389918746647,5.853326236097538,-0.3536482381040976,-0.7665443323053177,0.36603657369294135,1.3184203901126816,0.13166282276751734,-0.2170345952989903,-0.046209786457013714,0.019439402829330474,-0.10103906516770376,-198.81180772530325,-5.082061383703674,-12.511578771591681,0.6289899312331627,6.565418537139906,-0.06260776060603408,1.710651608017787,0.63833835529414
132,11009.305166457832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.209269781789946,0.0,1.5009694426744855,-0.11279024216483782,-0.15566312978923535,1.231877255380316,-0.6119390148865107,3.6160533764368483,-0.17231407295731194,-0.35679635356291955,0.0,0.4290208237323543,0.0,-2.71906424389484,-1.1861390550071376,2.571988979179507,0.537587538479658,0.49107670829772915,0.5137511492400441,-0.509475244059506,6.093417546148324,-0.7581250310917809,-1.291239546015771,0.4858184472717197,0.3097866007330188,-0.560012094088151,-4.478867800042574,-0.26826879793750563,2.3822585766848983,0.0,-0.474541619659576,-1.0219138243271684,-0.06651017209326594,5.880401315944963,-0.9460099761218193,-3.1617504563906054,0.8904433049271208,1.7422221162537903,0.6263220490620913,1.2706585354405293,-0.6165663135770576,1.9160794434575632,-0.05047445355498818,-0.20815428867049898,0.2666881680909119,-0.2828128267841934,5.874575329463189,-0.3529501495645365,-0.7652377601417434,0.3701772984081174,1.31936102171624,0.1312999673327764,-0.2167131370633162,-0.046069428976663045,0.018337849769455745,-0.10006462539708459,-208.8231913586445,-5.345304229727628,-13.726780279730757,0.6219904048596067,6.571189924629366,-0.01969992214508877,1.7472905581205405,0.605826405400239
133,11009.065525976044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2083329770664424,0.0,1.5033937814719809,-0.11320622184845311,-0.15748998938570258,1.229926327682594,-0.6106874708856278,3.6582449519685185,-0.17253366174807888,-0.3601220343165835,0.0,0.4289758088486676,0.0,-2.717253362759071,-1.188617291852827,2.5753304784819653,0.5355467829808405,0.488183477320583,0.513177082130481,-0.5126330787875,6.1365399769503925,-0.7580690235500196,-1.296357475039414,0.48566210506727425,0.3120405716895669,-0.5610857695209671,-4.4677579541063945,-0.2491443762759649,2.382518832486585,0.0,-0.48263948143613417,-1.011606142254812,-0.07028506476135184,5.916299553217457,-0.9422638574118052,-3.109875394892739,0.8737463526615673,1.744249184821342,0.6224656527527913,1.2706507490762173,-0.5950824062381308,1.92189915280731,-0.04886028860948351,-0.22265357949932416,0.2674513267022093,-0.2827409474085222,5.914509832971524,-0.353711997695883,-0.7671648150963278,0.37273230124254103,1.3188898528525146,0.1304193529878242,-0.21639654109011375,-0.046007076274194536,0.017028912185930396,-0.09854136116960521,-219.45236205197494,-5.693324814510314,-15.117603118105446,0.6325930798297229,6.779728335370051,0.008173891085213915,1.8069617661031185,0.5875026992585012
