Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressJct,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressJct,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_stressLink_c,g_walk_stressJct_c
37,11285.563925817676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14657638784025,0.0,1.321920313806521,-0.24501362081685008,-0.06651138439812716,1.196544222491319,-0.4801121674911975,2.1051490782849793,-0.05389050481915611,-0.3291899921986055,-0.13782304970435894,-2.8866436102458604,-1.0140985136146037,2.571959584123835,0.737570574519177,0.6344829256303225,0.5159467294366173,-0.4071224202864925,4.590683943201342,-0.7494464633495749,-1.371921003056705,0.43388637409124436,-4.186245463296415,-0.3244014358470686,3.183503608207789,0.693893806563237,-0.31147860931440696,-0.9704669988706018,0.020199643185860667,3.92128391114596,-0.6888796879442342,-1.894175488062913,0.7548365134742564,1.5995129623994218,-1.5290513346029995,1.8003868831019472,-0.2196745369624561,-0.9269359537513469,0.2953700267993093,-0.13376054406035934,4.160132125633625,-0.30464622039821115,-0.663174871638651,0.3602799723844648,-0.2345746884028357,-0.05463193654040154,-0.08496963866358298,-0.11810665399275626,0.7209993124128214,0.0,0.15034572894061057,0.0,0.0,0.150025893717822,0.0,6.221973272865788,-0.10791150387500059,1.0682033097440558,3.1550441319463154,0.5947658275147625
38,11278.85142462996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0971119103677045,0.0,1.3094840681330508,-0.2332175953191947,-0.08323160791057935,1.1329255365460713,-0.5174411127358035,2.188792420291404,-0.05227751754405382,-0.32440190139951564,-0.06814755761574633,-2.914050416858432,-0.7670784327259761,2.491947190671681,0.7772070208751236,0.5982179941535349,0.5404310042453866,-0.4694965647128059,4.681389928550045,-0.7277186995392041,-1.4993842634849772,0.4659934089846667,-4.038733506129293,-0.376266068209443,3.016775178247923,0.5767567285275481,-0.3225766987064608,-1.1459993834511457,0.08983748776067613,3.9933950896393653,-0.6755300802554707,-1.816476244650983,0.7621246922988711,1.6376533834121247,-1.4756569559271455,1.8796067773025753,-0.15481447707655738,-0.9234387568180823,0.22172125252511715,-0.1829891327954656,4.191402985382885,-0.31849916415742585,-0.6828544332960956,0.39631907169771213,-0.23972500515625667,-0.0554908761860434,-0.08915629681282174,-0.118566005377914,0.7437880373417921,0.0,0.15224905274880973,0.0,0.0,0.1768626479140114,0.0,5.9578262643218665,-0.11210093821296267,1.0788684055541415,3.2650715965056714,0.5971156705774414
39,11271.515781080674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9894432511159962,0.0,1.1971335991310292,-0.30689576275501446,-0.17375559500127585,1.0985202402292404,-0.5472135968682197,2.2183998073894027,-0.06735766667132342,-0.3741410566036273,-0.018445413146626385,-2.84451109992982,-0.7455961837495569,2.5323965840744553,0.755063156759615,0.5877155174064077,0.49007007238007605,-0.5027321022757031,4.693159245972407,-0.7390951452921298,-1.443501230886484,0.46237471546164677,-3.7828236845157095,-0.5845809604344433,2.6934207482726857,0.4671160032080634,-0.6628002232344963,-1.2208069103656964,0.027445626822128005,4.100295910597046,-0.7264560866283595,-1.8748907775220982,0.6766505725359138,1.6479013294058926,-1.4026560475444614,1.851966010877665,-0.14871706331411838,-0.9101010147761806,0.18630219341279422,-0.19937847015963847,4.28605582851352,-0.3122659155137285,-0.7618897336970055,0.6582446532046424,-0.24279541886596026,-0.056401886107155054,-0.09070990581911544,-0.11905320614865686,0.7808358034784189,0.0,0.18038223403867648,0.0,0.0,0.20565393450783662,0.0,5.584237324077047,-0.1497377456472091,0.9891082450946183,3.3455861043380937,0.5984790128948315
40,11262.409736396723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9668688161577862,0.0,1.1840833573202354,-0.2856123660720376,-0.21789218833890572,1.1022073076465306,-0.5804715738200372,2.288981002735175,-0.12801093488478188,-0.3309925398555854,0.07071503243949437,-2.7948884437685595,-0.8391659046343602,2.427818682187537,0.763654066803696,0.5442504081542778,0.4527971022376678,-0.5051484774692075,4.762123694331371,-0.8090106419161768,-1.3117899366173014,0.4758995029169272,-3.4143428056246123,-0.8919307958090206,2.3302999389718524,0.18551820763312543,-1.224379819577908,-1.2233686417161944,-0.11739110273509135,4.155712729868097,-0.749465560630781,-2.0129635137145963,0.5958927670137684,1.7276747678393032,-1.2799692771054902,1.7772542315708606,-0.13779908745046868,-1.0420089732507098,0.21854876843477758,-0.1939639968353584,4.29923894682249,-0.45117531544588574,-0.8091868443287074,0.618876150692458,-0.24336315851843285,-0.05612334095017365,-0.09079497555911663,-0.11940995884443885,0.8356582275568819,0.0,0.24383929156045547,0.0,0.0,0.2521859954750697,0.0,5.069351998459256,-0.24742892053290033,0.8530407317894789,3.424819759449541,0.5997591241807335
41,11252.127048342816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.982563803420658,0.0,1.2129846138729743,-0.2823149954029735,-0.21648575558949698,1.1388375661115937,-0.5604463802204189,2.3242978182819636,-0.13043957556822364,-0.3339398653409823,-0.025490383779051065,-2.717979683287725,-0.889738416797691,2.328320120080232,0.6314465583123003,0.3944143727509968,0.5308268647356268,-0.5762243581090486,4.799299783212027,-0.8486072085892025,-1.1530078623434128,0.5033975389563825,-2.9708854804184077,-1.2696693700378658,1.968666384612123,-0.2007435437000361,-1.869020849294456,-1.1853876583031746,-0.26356508988810917,4.133995738782916,-0.7517137891826288,-2.1960902722226945,0.5616337275874195,1.7775799429197316,-1.4452443541562694,1.7252234600867338,-0.17699914640135156,-1.0355759568766094,0.16847869078788752,-0.15891346592543001,4.407293087465421,-0.3265535124930587,-0.8124632046112885,0.42056484657862653,-0.24623157989525876,-0.056474871605222444,-0.09404948726700833,-0.11985665556300899,0.9020856785456843,0.0,0.2926685408486702,0.0,0.0,0.30467141302977896,0.0,4.478492549531868,-0.32017488262008786,0.7356662232927847,3.5056521071385123,0.6181168874719376
42,11247.75853611912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0198910120639935,0.0,1.2943340913724124,-0.2677351080334336,-0.1875609294673275,1.137431669045153,-0.554055772927649,2.3468669965287403,-0.09367550801217524,-0.2843527933726681,-0.029565794939712967,-2.644949178181969,-1.066299559226616,2.3456390685538917,0.5797657605617066,0.3637381747893836,0.4519182401715879,-0.6040377883773237,4.8117300722141065,-0.730888337036098,-1.1954217814982853,0.39535603014632975,-2.7875775044938047,-1.5246948502932087,1.8797350302175435,-0.3875383099999799,-2.0547843115697506,-1.1988422919619357,-0.23866859239324006,4.087900848748104,-0.7628708683540925,-2.3010979205268267,0.6121294589848425,1.8099024618468733,-1.5085998505155158,1.7289579563049637,-0.20957147973396884,-1.0726972212458366,0.13893836943082,-0.1822488415839412,4.437844102660048,-0.2800205972851519,-0.6127273138483972,0.42263224090939755,-0.24867775571307738,-0.05680423094383099,-0.09679303800403881,-0.12037037971171194,0.9392816027856382,0.0,0.24746798769428313,0.0,0.0,0.3272575856309301,0.0,4.210051059705875,-0.22965268414346507,0.844714859422583,3.5125940259946917,0.6315638539372873
43,11245.329507124012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0890617935210076,0.0,1.344859397529355,-0.22560380215068543,-0.1452127789864906,1.180669769926771,-0.5146073508354019,2.358712328547366,-0.11295884243366182,-0.2890310328709851,-0.043400368153894184,-2.6101453830274557,-1.1665594302720872,2.3114080499825187,0.5562007443214299,0.31135291374467844,0.46902758574336334,-0.56426845034029,4.775228651210616,-0.815257392466175,-1.250622903116494,0.339351100177789,-2.7929339149467265,-1.612840090321186,1.8148934794125116,-0.3818491548915728,-2.0006143533550045,-1.2212395524829176,-0.2646297181382096,4.104231797094348,-0.7402787467960279,-2.3942897321750474,0.7483187268823863,1.8157947844438946,-1.6119917181143593,1.7443250852627963,-0.2042327188430262,-1.0841947136718455,0.15402601028815582,-0.18845718330514505,4.41722772208806,-0.32313669322688016,-0.6937603555721347,0.4888494568487109,-0.2526354781318697,-0.057190468063171025,-0.09867734727320622,-0.12080958898482297,0.9745582021023667,0.0,0.20213194013464525,0.0,0.0,0.3322725510746931,0.0,4.056091495672373,-0.15655100855004536,0.9823656882099794,3.474777035290205,0.6524144549420166
44,11242.53012487346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.082908714521847,0.0,1.3742538415253998,-0.2152644380603493,-0.12516670489569837,1.1763940468014304,-0.5024621569064728,2.3336965181271365,-0.13246286302513818,-0.4273217804390963,-0.0029167331493865564,-2.5814567772128085,-1.2678308862933352,2.2785482001369064,0.5149146401737197,0.3243297248613623,0.42346343167671796,-0.5644359859905919,4.808399759599533,-0.7451630244086366,-1.3200301669214818,0.4113015783957926,-2.860768820424135,-1.6047995821666596,1.8395747747958064,-0.3271424292331139,-1.8717748996710677,-1.1644335608454737,-0.3038976825806173,4.1903010911414125,-0.7203499928508066,-2.5229148466273252,0.9309150373997114,1.871039904779014,-1.6466017772086865,1.7490712214226,-0.21313066274894082,-1.0902288345819107,0.12631605428652182,-0.18126009600560336,4.417045501934856,-0.32643392566603935,-0.7905965328152369,0.4616380654236289,-0.2507888232413709,-0.05667532703328838,-0.09963914034769343,-0.12086503851497345,1.0281846942105073,0.0,0.1675206977022388,0.0,0.0,0.3536610228630669,0.0,3.881612988590621,-0.09370264355665853,1.0475249163880729,3.3932726590885434,0.681384966235108
45,11237.085831832117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0836186193427033,0.0,1.3078048401402176,-0.2228295021782131,-0.14151259433242627,1.1889754132187786,-0.5394669844489605,2.448330925146379,-0.10130405270507822,-0.29685395898827344,-0.004916814033561026,-2.5021638512567757,-1.3296250874808946,2.30207411115053,0.5432060737530628,0.3094688180269756,0.3833098179017206,-0.6913055751780616,4.83999341000188,-0.7748677105736708,-1.3884901384603394,0.5783754845844511,-3.0570271033419427,-1.396393626135017,2.0816645699966347,-0.23328162050793863,-1.6186072133483733,-0.9956445428331924,-0.30199500360694004,4.34674631656667,-0.7061521754055446,-2.7914518539458126,1.2187717220338725,1.9095794100988803,-1.664596572099807,1.7566789056988916,-0.19653036612406438,-1.0990661544615874,0.11182723224685397,-0.19837884777550435,4.524375947504947,-0.30869657725283944,-0.7982304801389525,0.4987870031266186,-0.24898253217882846,-0.05628989044733018,-0.10218364063808746,-0.12098495123235524,1.1498756880906915,0.0,0.14290658857620964,0.0,0.0,0.39497987155880265,0.0,3.554815965890446,-0.036414453090808256,1.0754788624455711,3.193623900140554,0.7482232311632264
46,11231.809729768578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.075503620643224,0.0,1.3659956026305498,-0.22927254621319296,-0.14855904305512377,1.2072491674898436,-0.5368079562562187,2.5325003483640964,-0.14625664168496058,-0.3156107827558508,0.06528016306230995,-2.5200808699833788,-1.2510529045523011,2.3238976098529025,0.46043199105917976,0.2695638818902571,0.4517987740447673,-0.6158886938718302,4.919159229918767,-0.8564291442467113,-1.3574958188707758,0.6132622133726306,-3.2626094892011572,-1.0828780378482117,2.2750590162939637,-0.05985607261851514,-1.3977288793842535,-0.8749301890967087,-0.2681352680328956,4.50644599647746,-0.7696948646952695,-3.0415696221184327,1.3204638336945551,1.9070577992334965,-1.6436210402831244,1.8111008823631387,-0.22302182701622209,-1.1189349563267037,0.14776031429679085,-0.1882628837395573,4.66049695278981,-0.2979168172116806,-0.5770724132082028,0.5411628603218142,-0.24657585147304362,-0.055272332219940566,-0.10278576675718576,-0.12117932326404156,1.2785669366684562,0.0,0.12348783469931215,0.0,0.0,0.43267166569202653,0.0,3.2554622926512122,0.004123621172731566,1.1359118985127608,2.9803814575402208,0.8209085419209935
47,11229.570637647736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342406405569372,0.0,1.431552331997997,-0.19670235261497276,-0.1006871511898848,1.2172234484374342,-0.46508016884290104,2.857321739572729,-0.10404286218123558,-0.26718371618956277,-0.1383751867203069,-2.773286710731771,-1.12245288537365,2.5605784998744827,0.5792962978095348,0.4566368733060494,0.4835029469686035,-0.5296872675198762,5.2177709023703125,-0.650403770250248,-1.0896750989760096,0.16181824643759896,-3.74929925731213,-0.07580647835703735,2.5745162907449393,0.3986936572106996,-1.0672838993115101,-0.8193390852906368,0.21005667268849015,4.790239578386355,-1.005488240520691,-3.536265232783058,0.9976346585055054,1.860809443141024,-1.5439180477009915,1.9395912552331398,-0.16500671636336456,-1.0923545074972851,0.19789810592901402,-0.09962889697022902,4.954759682654282,-0.25852999003938476,-0.7501788491885528,0.2940952731072688,-0.24357217040580637,-0.05317030815174064,-0.10332399386193693,-0.12151823495506327,1.6202358230036333,0.0,0.018494181753679034,0.0,0.0,0.5047653115501431,0.0,2.630214521178055,0.19800287318208798,1.5490843855088419,2.438105372129239,1.0284791434357703
48,11227.666498159904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1763828231724665,0.0,1.4851051206777925,-0.18160135941720684,-0.059218188527367654,1.2409111056335744,-0.4605339522167944,2.8721638984446574,-0.09674937859971516,-0.26931336442840287,-0.09253198157348753,-2.8311255316574835,-1.130683235281682,2.592469695811145,0.5820923720608149,0.5072031084656099,0.5092461706703113,-0.5229894902251636,5.254384473510714,-0.6038958184590216,-1.0910557530310105,0.19312782728596714,-3.8376019468723133,0.03539790243091728,2.588396260098017,0.2928851263299167,-1.061073465815084,-0.7392441500961184,0.26697599659163307,4.834399921547812,-0.8183797314102789,-3.5139222781489146,0.8470511626835513,1.8396960598393792,-1.5754059326087122,1.9767309351194522,-0.1621957390191394,-1.0577494482032437,0.216794260701434,-0.09557481843607177,4.971389461019227,-0.2661790409306341,-0.7838145599267476,0.3780520077912382,-0.24188771033329642,-0.052596990272513564,-0.10307388422044199,-0.12132735417545702,1.6787830585260113,0.0,0.0065599032311548094,0.0,0.0,0.507801381122395,0.0,2.618595353651847,0.2084332089004363,1.5882877223497989,2.3777427880278474,1.0744936793454987
49,11225.571491724155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1711280565717124,0.0,1.5334139003130083,-0.17949787159950636,-0.06081360543187658,1.233383028679821,-0.4617691505783812,2.884589770414175,-0.09595381645251821,-0.2701082051600305,-0.12017952635470475,-2.8152134445090047,-1.1249962279370758,2.6640969426010725,0.6102719216679916,0.5195382365984575,0.49024144691012034,-0.5456643848093119,5.252727592134378,-0.662522640854068,-1.110626813655077,0.31850812046932975,-3.9239402938378345,-0.034101536280058645,2.54532538926932,0.3016912383715542,-1.1065399899636466,-0.6914665122621614,0.26315224937766574,4.980937855896073,-0.6111440579892677,-3.4127264877071695,0.6765607143214221,1.8110246752964352,-1.5377392903749114,2.044767177224387,-0.13980645630802832,-1.032970848573669,0.22646362576442178,-0.09819890396834402,4.991296318096318,-0.263044476303023,-0.7513098063844761,0.33188946117777757,-0.24408983004386356,-0.05327099363084901,-0.10399954205961988,-0.12156521946380025,1.7495777930787422,0.0,-0.046920496762771775,0.0,0.0,0.5019700607425384,0.0,2.685630827756707,0.2946348942117194,1.6782685620992266,2.3289367276666795,1.134049374414798
50,11219.776056682898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1264978557733731,0.0,1.4871305830549726,-0.20287440589436498,-0.09339815448464014,1.2066906172959502,-0.48671612125572117,3.0132773681386973,-0.0890120936653343,-0.2948788216591911,-0.1379128391436838,-2.690696110796362,-1.1556766773512626,2.5535464084983293,0.5332149474480671,0.38446523553500556,0.47187112794620945,-0.5204540026045452,5.369120208167267,-0.7210073590447925,-1.3567331657862254,0.1268437872663864,-3.8557533720000245,-0.3661496134175391,2.4849508143253543,0.14621021352628824,-1.3088698268555714,-0.5362548709187361,0.08223484380383445,5.257032530693811,-0.4905630659705105,-2.813080483974721,0.7759950245005744,1.7871808446264101,-1.4693278075736325,2.062812695054912,-0.11223350153257491,-1.0024164007153455,0.2247658498716476,-0.08033114708723625,5.172076842085544,-0.2818693264727222,-0.7566161412016832,0.334150391598273,-0.23982608401275513,-0.0524710756381059,-0.10616242688493756,-0.12080494076716729,1.993979876679791,0.0,-0.030539229955596527,0.0,0.0,0.484139723639587,0.0,3.1911795895934585,0.27636460396370477,1.5368828379003006,2.2665837271236766,1.3610384356589071
51,11211.95537395362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.100287249737396,0.0,1.4748400668908814,-0.21419844358175502,-0.11544190955539864,1.2071766176581848,-0.5255169519095423,3.0891862720120957,-0.12548805336160265,-0.2895801227490991,-0.012862923380581315,-2.6623011987234717,-1.2622389694000105,2.471750348059558,0.5114843545655666,0.31073544706624623,0.48184490604806074,-0.6001104934877132,5.549588869239466,-0.797061587861777,-1.2463759471659024,0.5612490467855531,-3.5146034507826034,-0.813361771681322,2.26458095824367,-0.07515822613921022,-1.6022466009467304,-0.6633112222055872,0.024308522918425578,5.273207885196647,-0.7772931282811817,-1.8600547749394027,1.0915007144849793,1.925742257438641,-1.638749768667805,1.9199155122201113,-0.21253024992856515,-1.142636350520411,0.20528545561353562,-0.1865813412653702,5.306524749270158,-0.3335763932652988,-0.7310336258658235,0.514530083158211,-0.23262781746844802,-0.051171981904142176,-0.10738997273843079,-0.11958380256392036,2.3995411291739566,0.0,-0.01619680187949924,0.0,0.0,0.4360175536363313,0.0,4.058000327415918,0.262081642000524,1.520759130966305,2.2168713944454113,1.7539607659646854
52,11211.073546729209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.045771900818941,0.0,1.4965006417995819,-0.2476520201295234,-0.17432268162609738,1.1993540150417368,-0.5624561424595332,3.060377252724509,-0.13271719326422377,-0.3042153215046885,-0.008471761296713634,-2.663942701821176,-1.1892071765674022,2.564713521021817,0.5287157137178241,0.29988905631563706,0.48018295952939405,-0.6139235307537879,5.538048782757995,-0.7978729843961778,-1.1779503981475916,0.5120860160252839,-3.4422619999869575,-0.7590701420327716,2.330072083364066,-0.1333783880607678,-1.6495612306368308,-0.6923515602777143,-0.08817891143414375,5.264647643290877,-0.702708640019863,-2.014856061180334,1.1790355737904816,1.9794320294746246,-1.635167875902368,1.9657170146140028,-0.24303813411789146,-1.2001717804005498,0.19200025577119342,-0.21916886160149743,5.277398869520644,-0.3484828165042917,-0.7495585964120278,0.5255488570038697,-0.23287149660149384,-0.051351942674269076,-0.1090524963729165,-0.11939110056045119,2.484683746484779,0.0,-0.04449633069426527,0.0,0.0,0.43325455788798095,0.0,4.138214089639954,0.2905434104761084,1.6036301246423752,2.237315986131748,1.8230040031780181
53,11208.13897702028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.038241466580003,0.0,1.456295433138861,-0.26397205918711225,-0.18007931889463843,1.205358680737237,-0.5670427775844271,3.1314622388607245,-0.1331241311172737,-0.3174497020841812,5.048207238785313E-4,-2.6791479864927887,-1.1328792378255683,2.551889572391856,0.5532524663266518,0.3403282725766962,0.49068873145165415,-0.5880393053303917,5.6103355012659994,-0.8214253751372975,-1.3395665527498326,0.5586354258146772,-3.447860097928999,-0.5835965600848025,2.263691933974364,-0.18342766688147485,-1.7176763707850453,-0.47312246337118047,-0.08684242275705288,5.263644477391689,-0.792312352554293,-2.8200680558667135,1.1684578327380422,1.9477129210403634,-1.5916453695186805,1.9431570359363772,-0.23456263515492234,-1.1748134482135757,0.195719653618618,-0.2061897415438782,5.355253034344691,-0.3561213159737968,-0.7396491878915441,0.5258279242662884,-0.2377435760701061,-0.05253741961552345,-0.11221736889182143,-0.11942262718235828,2.7613811156799635,0.0,-0.1622173371004067,0.0,0.0,0.4236254585595722,0.0,4.266810276172962,0.45568232366489675,1.8030886190510331,2.330246326861897,2.0265276414785656
54,11206.99589035829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0249835218198236,0.0,1.400192339247462,-0.2762533229945752,-0.1973313767679776,1.2002519808367287,-0.5686340092272069,3.2101425980434373,-0.12276015864541505,-0.3092927292043243,-0.029701993433768933,-2.603789618427188,-1.2307210103682649,2.434784755543732,0.4888186126301186,0.2559744232310468,0.4787811876412885,-0.6103834354943641,5.684015301791599,-0.8052429485166792,-1.3077775148613622,0.5354496922203872,-3.4291420281408533,-0.5303211259522732,2.2688142093036263,-0.15953960746304613,-1.5485042650956957,-0.5609862191717333,-0.06490121636574,5.346428782851593,-0.7306692163206651,-3.1422031541283446,0.969797176702667,1.9969056549476503,-1.6187135760657945,1.8798851169811701,-0.267473609263666,-1.2202627077915182,0.18032437721123346,-0.22681021812811863,5.423285475121281,-0.3483215831934843,-0.7208300444623621,0.508586505014423,-0.2370099946414577,-0.05244019299257373,-0.11377783915444012,-0.11911660376297784,2.9444534494804477,0.0,-0.16117590320719205,0.0,0.0,0.4300821602830405,0.0,4.269026217019715,0.44105505713865606,1.8231675986585836,2.3782065713056952,2.1465101524885415
55,11203.37946764595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0949787805834927,0.0,1.4184363547386163,-0.22695771945149756,-0.12384006348718238,1.2069628444578842,-0.5184848673049791,3.601903364348056,-0.11079892387496122,-0.2949842068170395,-0.07080442898307959,-2.7539505607197907,-1.1471578272135254,2.52972988220677,0.6014559328081807,0.42319490134376114,0.48860696954949845,-0.5417766825960098,6.052331324205688,-0.742678465348458,-1.1426508033736273,0.3758850214646823,-3.6165670038802835,-0.296673131821858,2.3629306527797254,-0.08311883521835509,-1.5433849633809287,-0.3715141792828293,-0.011197790226529322,5.7454247967638,-0.7692641824586846,-3.2067362557034276,0.9291629964507022,1.8861988881286083,-1.5144646515048537,1.9285158028850893,-0.1983663571154689,-1.1061594976563622,0.18361952041874816,-0.15725725154259665,5.776574749143129,-0.313164905257313,-0.7153373988313578,0.441477510516358,-0.24098827804810408,-0.05335082043641739,-0.12049546562386429,-0.11855048231030436,4.026956692802397,0.0,-0.278087056446119,0.0,0.0,0.4633410076924335,0.0,3.869342740955467,0.6345770495112605,2.0850645025221524,2.5585263731554835,2.750770003197086
56,11202.772064347217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.092892227942684,0.0,1.4988655042168681,-0.20445743006955644,-0.11994576656947228,1.2015558136815594,-0.5145595346854036,3.661636004277577,-0.13049315479685347,-0.3408845291087069,-0.07693381426270567,-2.7179435348551126,-1.166541049734261,2.63958780056524,0.6138280996270569,0.4048184579785544,0.4912522606972223,-0.5472256582564194,6.069617776973774,-0.7908996797695675,-1.3703058878196481,0.3845224396104582,-3.6080411710045777,-0.15383749205945754,2.497743587883655,-0.021478279955547352,-1.6515569704598407,-0.38999277971366336,0.02267946614684023,5.75438367082617,-0.8596468476126635,-3.199652136965359,0.8047740694026635,1.8963192052111193,-1.5031455570407748,1.9994649254486054,-0.19093006725197237,-1.1252361965984545,0.17594335773099598,-0.14943243238675435,5.834181059135828,-0.32090727034488425,-0.7713161075861223,0.41939436710128897,-0.24078002658176023,-0.05331688893216283,-0.12159312460777191,-0.11817508330262089,4.375872661305788,0.0,-0.2747455815677338,0.0,0.0,0.47530550620695217,0.0,3.7588815525421597,0.6295994961686534,2.1108374950513977,2.601125305305621,2.9338233591868494
57,11201.139022859654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.078316188423751,0.0,1.4736004797989568,-0.22570501408105598,-0.13827691255617536,1.2043827793756852,-0.5288282376692456,3.7229331224477473,-0.12648108982656933,-0.3207375385878972,-0.0497667413006931,-2.7210210362444642,-1.1659417816014228,2.5889599623745667,0.5995378652963442,0.38570355851810406,0.49191500377051367,-0.5637937128887415,6.175662571818772,-0.7791255141126403,-1.2869679667218878,0.4499119132500742,-3.525034098220704,-0.265710859607867,2.453513597969988,-0.06797500939614384,-1.6854903989326149,-0.40516983473717777,-0.036542742200798915,5.843199251891202,-0.8795997400013652,-3.1875580731395026,0.8863497184603544,1.9024199656125726,-1.5215263525768867,1.968499490740281,-0.20273485937167665,-1.137529158238171,0.18592586144305775,-0.17078392384934324,5.913781050713857,-0.3327158391743941,-0.7583591711513901,0.4560058357801425,-0.23831241473662054,-0.052759452527988616,-0.1230197243136871,-0.11713493687079247,4.911851834927837,0.0,-0.2736834345847863,0.0,0.0,0.4794304855645959,0.0,3.8302755354806157,0.6339642047375997,2.108449361404222,2.4827121368070864,3.0698114802304466
58,11200.357510553707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0706102119738203,0.0,1.463638674659926,-0.23113877557905907,-0.14575795843394154,1.2027737268804193,-0.5368590156650614,3.791890212172951,-0.129102961761697,-0.31243262562249186,-0.03335777159926221,-2.7060013036894053,-1.179152102458173,2.5578002643408877,0.5809989986092964,0.3650228574985019,0.4869082771735254,-0.5737017342767747,6.257935188984097,-0.7733496833203602,-1.2586144872163425,0.4803434279631249,-3.4780551389424574,-0.311910293382583,2.447811013186545,-0.08904233494469664,-1.7464769690843105,-0.41017152762330855,-0.08467166388282513,5.926695007562923,-0.8946170693396052,-3.1617494217658497,0.9327915443234351,1.906776678024798,-1.5341302941515509,1.9560230688960105,-0.2094849066452439,-1.146719299315053,0.18580548514925427,-0.1812218306695638,5.988614507269941,-0.3397793320067347,-0.7535080030700656,0.4787107411619715,-0.23670555219742176,-0.05240226378506178,-0.12484198313638825,-0.11571242093310904,5.7823911339368355,0.0,-0.30358458353459533,0.0,0.0,0.4952811625740439,0.0,3.8948381582668814,0.6750168104256956,2.1586400707911957,2.3954308303097465,3.254986136858679
