Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_vgvi_o,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
32,11465.388311656343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7505476599434735,0.0,1.1843290808020341,-0.4866707086185368,-0.4079804218458951,1.2652073574277212,-0.6117470580834041,2.512291561147765,-0.33746792005793586,-0.48054113111327706,0.0,0.16702957568358284,0.0,-3.5984835896635867,-0.5383176283624369,3.575072089208388,1.2819437916017775,0.9025837239303889,1.0093430395370886,-0.5554339421030408,5.396101655428519,-1.3391109479748124,-9.650847903184882,0.8133949280288097,0.08913868418550752,-0.6931943739292351,-3.452076833341234,-0.32840984980280763,2.3378557599943206,0.0,-0.9803204091329566,-0.8584123905145613,-0.1883053193219092,3.9003928948784776,-0.5084815038364748,-1.8677252484436442,0.32069454236706363,1.2876005369412518,-0.14897621939754288,1.3203779342884052,0.548753621996096,1.993491865714165,0.27762137905166634,-0.3098411319677007,0.490198950905987,-0.3087219602025783,4.73195042976493,-0.4972004061222627,-0.717586864246902,0.43267087908493906,1.2894806094058835,0.26845605563712466,-0.3276263046549156,-0.07566924613347799,-0.22637049554939065,-0.1589273423162031,1.701423053814128,-0.5091835502840864,0.6986989990821122,-0.27169029035720915,1.564636078496793,11.143556122737195,0.037695436839002165,1.5617121622380163,-1.2208974526683942
33,11430.177101983074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7709603860975902,0.0,1.2374812040922818,-0.4869084508783312,-0.4612881212281466,1.2786363668041512,-0.5995028367206462,2.3544519369948373,-0.343715325348063,-0.43498271901633767,0.0,0.25028196853662793,0.0,-3.361687932530808,-1.1008569613674304,3.2554113829134903,1.1898907241668282,0.6003302568981164,0.8738163093913388,-0.3591519690732464,5.31978576222409,-1.439733342159779,-9.03162050300531,0.840596732418181,0.1093317697180848,-0.7006768752862821,-3.4781916542348195,-0.43434130570596424,2.085969032398042,0.0,-0.9850958524696015,-0.959648669841845,-0.03786014872025842,3.979129491717998,-0.571884155049709,-1.8011276306171609,0.47887325023804894,1.35697830997121,-0.12902794448784197,1.4721382833180559,0.1237118431931114,1.91387954710963,0.04644672123319174,-0.4036566215482992,0.3444768926996651,-0.22098781696489703,4.6616709766630615,-0.44104875383672915,-0.670257959099076,0.5257947415056035,1.2828199530284672,0.08650251247062782,-0.3230306867272348,-0.07544141874096776,-0.2255791703110728,-0.154440868686317,1.7535837671497112,-0.5158419119136131,0.6886968620292784,-0.2546142245261639,1.53895740166297,11.358143770598895,0.012460693846486164,1.4248564694517443,-1.2029892401961935
34,11400.386126785646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8124975176796423,0.0,1.1476062726947496,-0.44028998856354895,-0.3581263856887096,1.2501234330076116,-0.5324183547657791,2.2688865984571143,-0.3591711387458978,-0.376383528620879,0.0,0.273545553173684,0.0,-3.1514621311280173,-1.465095299985261,3.1335308046959836,0.8614390530220425,0.47920473021567384,0.8138182788111414,-0.4346711340545706,5.286852859513522,-1.4120798829550834,-8.356041706678448,0.7304597136105881,0.22660511386982315,-0.8884887552031833,-3.5093390026548383,-0.5062451124806314,1.8881476926632277,0.0,-0.922632563275667,-1.0369497068430953,0.005594547414081059,4.0459715890120735,-0.6809309372251948,-1.7361034575167005,0.5916880487176068,1.4011251462469152,-0.08907000849614846,1.6452483288214148,-0.3446045543048745,1.8619332137181288,0.00799384688128997,-0.6691590594778551,0.1970355649112423,-0.3458252731966151,4.501917449470605,-0.5136521144275081,-0.6273667059902961,0.5880206444704034,1.3068530942535805,0.12389851672567713,-0.311356586338441,-0.07204435334837021,-0.21819379023514404,-0.14846432528035305,1.7973338378095007,-0.5182979460384565,0.5738395792137782,-0.24830036928495125,1.4768995013854664,11.457989301804082,0.02968211709087218,1.2976980158011087,-1.2167779347535348
35,11378.05629855733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7986837568874567,0.0,1.2817883753960697,-0.44976490995958296,-0.41872548163196155,1.2698376878122577,-0.6093562362645268,2.3829981841986907,-0.3528192187182214,-0.36535852923274076,0.0,0.31154488006388453,0.0,-2.9867846756629004,-1.5820460637553375,2.9780148583482835,0.7905141048184748,0.4271648861406856,0.7699161629062325,-0.690872298126184,5.27977583447974,-1.2671501845060713,-7.635145337394893,0.5572999962081234,0.16660183979816653,-0.906014068642094,-3.4999846158813868,-0.6356768806169178,1.8945109970348475,0.0,-0.8092840083358477,-1.0164811278981354,-0.04495875212443544,4.066041027196508,-0.7540955827821689,-1.6765978431512758,0.638112428515792,1.466446138364614,-0.04821731781022795,1.7963850499188434,-0.6860562198265944,1.7281006436480175,-0.17829964130517356,-0.8203584596560463,0.3305505306488426,-0.5360034515590502,4.383751160637693,-0.5704174281496993,-0.6555332556078539,0.5812790476608034,1.4274029333908023,0.1543349191820728,-0.3086460107674272,-0.07179942436873522,-0.2188719779521736,-0.14585531072979527,1.831541597729222,-0.5185506070417618,0.5409355058213497,-0.23380920635529037,1.505258673704285,11.415572444011197,0.03186683281942841,1.1503198306894507,-1.2205794206211642
36,11353.750435577504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.759791948588482,0.0,1.2026258989679226,-0.4355526750390272,-0.4490261602198551,1.2506681796491594,-0.6065181490333827,2.3232059149656408,-0.35696491965009775,-0.4066590263338117,0.0,0.2750813111465936,0.0,-2.960087482538601,-1.560257317305346,2.963298756687216,0.8009509706012132,0.21757857445552753,0.7979728364532644,-1.0123120519903428,5.315897435164368,-1.1047244997767605,-6.651985342256706,0.354813310466981,0.07891407300645585,-0.7622562538071674,-3.525827429111594,-0.817062976728806,2.096540042458592,0.0,-0.6814306491493407,-0.940953202014282,-0.26281310544018816,4.062549654932424,-0.7934542438482135,-1.6203006565810276,0.6326531615671497,1.5353947369560326,4.7914213178991416E-5,1.8917422711583833,-1.0312296028819572,1.4651479520101476,-0.27920034759909673,-0.918796569157931,0.21221789134951527,-0.5178229838602049,4.4811438596658615,-0.470212890110993,-0.7175047470935779,0.5589559436825254,1.3210281428512474,0.15275971098460037,-0.30677133183912025,-0.07145297528185929,-0.21663016367622331,-0.14246350179849224,1.8698772800823762,-0.5213598161508055,0.527948384040614,-0.21823383152498557,1.5193592315033844,11.228373605130088,0.027052915461275306,1.069443749356483,-1.216299159114906
37,11307.124291462806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021029545834299,0.0,1.031585342902111,-0.5012161789391073,-0.5001040244985748,1.189122831515111,-0.6290116905793852,2.5080071925863665,-0.28918274536465743,-0.24473493441907504,0.0,0.2740552097650445,0.0,-3.3220660383429137,-1.3789746870414934,2.8740140893135377,0.7786427438281835,0.4556399650873081,0.7532167525508855,-0.7351463184002953,5.580222781480699,-1.2515672230016908,-4.22998434544453,0.28078880419772567,0.19571928583924442,-0.6661312637243441,-3.5804416823425416,-1.0283922334925442,2.5495451547020225,0.0,-0.7009862327451498,-0.7878609176910135,-0.7027825972185904,4.098404906911645,-0.5872862077946633,-1.5951471824513612,0.5638550970264301,1.3695498171182376,0.2777897947728969,2.0143155707534786,-1.077574974373767,1.5105177007616641,-0.379916853481932,-0.9820356842249541,0.1880437422560649,-0.49187676527951063,4.490841800341808,-0.5110710877682308,-0.5845226453060082,0.38278630557585525,1.150709985019195,-0.03828803106627046,-0.2943228296047819,-0.06688778610434154,-0.20666089215033606,-0.13755746237422298,1.946047270451996,-0.5168430573600781,0.28461503858656045,-0.11371691516383331,1.4450768563422949,10.388840298466084,-0.019096040061834692,0.9556366833173444,-1.1637416182751747
38,11272.859633372474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7511771136576713,0.0,1.0712128010551605,-0.49094400485676104,-0.5002892521033426,1.2124422877454815,-0.6391196103572849,2.5065392476056028,-0.2518511605303012,-0.2354398258868569,0.0,0.30317856284455325,0.0,-3.4493865207324976,-1.244384859676296,3.0211708559630464,0.7927754747478581,0.554247965090551,0.744024831228823,-0.6303701393606578,5.614862737530364,-1.3028122674931437,-3.07968612167197,0.33617143088366797,0.18025930223716005,-0.7011571043285177,-3.6162008373338135,-1.1086360126357082,2.5357588469513512,0.0,-0.7553892523451279,-0.7623639174949751,-0.6921222148787344,4.21105742477104,-0.5610815174657707,-1.605379020772783,0.5377064563800484,1.3734186047866237,0.2956497863055178,1.8750052870927003,-1.0275935621613452,1.5090853766888206,-0.39988168911293337,-0.9262907624355501,0.186076546154434,-0.491785925141554,4.53833760589251,-0.44585187265286697,-0.5380718530349118,0.403875742457145,1.2032569006705143,0.07978752740004227,-0.29552776072629516,-0.06742073383950516,-0.20865030316806074,-0.13685678985281705,1.9807668334978146,-0.5208654973908403,0.30520212911515726,-0.06295313989229134,1.3935912953287906,9.92693926632226,-0.07235238784904846,1.0247129302813247,-1.0981985111567631
39,11239.331539850744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8914254669058145,0.0,1.1264161132226995,-0.3594801732868943,-0.34472228152148937,1.1974213153064066,-0.5514717150993088,2.5248570379035638,-0.26053930901493255,-0.2450365299785653,0.0,0.34858725865346146,0.0,-3.6385773180654595,-1.1114284169689481,3.1590267289511123,1.0057099187176717,0.662955969034922,0.7598774404184497,-0.7740765388651256,5.645405923537666,-1.3968470447051504,-1.5896257553574091,0.40246547013216616,0.1125427402674036,-0.7054323342173439,-3.6835257360916573,-1.0986994535403456,2.3435662169075426,0.0,-0.8615310568574679,-0.816754813527658,-0.5096042252038148,4.238477342151252,-0.5227382643178362,-1.61419918954259,0.5511874178620789,1.4427691538895895,0.22915165385218925,1.7006100220521425,-0.8461009154040758,1.5868301454715235,-0.29177345514995484,-0.9177450092451966,0.2570019682993019,-0.4179780963383106,4.604314704516126,-0.5415798128364209,-0.558937298475821,0.38363029073819055,1.207666143612016,-0.08645567103883076,-0.2918605922078858,-0.06546829623275209,-0.20536461753194632,-0.1337206113180558,2.027644291826972,-0.5175846000364632,0.2380954117116053,-0.045396418022106776,1.3794106243006021,9.249360230385996,-0.059408430008401805,1.0971905356300256,-1.1113623869543838
40,11229.696121128985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9267667907672517,0.0,1.116554380044736,-0.3409175841668607,-0.32743911698209544,1.215256449496853,-0.5447807354100865,2.5468660447004217,-0.24959017822519572,-0.21054633334098843,0.0,0.32142697559547717,0.0,-3.710893300571505,-1.1415551259933046,3.106628248998791,1.0797947311650005,0.7393682536928504,0.7523532376080454,-0.8938350765210319,5.6514389637722715,-1.4012096866883452,-1.2553026190651824,0.3948969019672471,0.16667287201984118,-0.7333360482968936,-3.6763802479255903,-1.1189051969872144,2.2864965066054843,0.0,-0.8878489556000086,-0.8246614446851949,-0.4156781019152586,4.328483608288181,-0.6082865051196367,-1.6111633109967254,0.5403545338701436,1.4037064113309987,0.2514430424862898,1.7269464935269963,-0.7843544482166944,1.6689872642000563,-0.281888254317302,-0.8374928779704572,0.21878210396215264,-0.37698782073469733,4.527943989699366,-0.5266330184222192,-0.6318552085198433,0.3693797279171416,1.1027662626734487,-0.0881079211248407,-0.29229438631481114,-0.06404389484513587,-0.20827095837237578,-0.1346500241992551,2.041897995454511,-0.5292337484428783,0.3875404809995634,-0.06501793340749992,1.4087559076985507,8.982600491633614,-0.03174144315194216,1.1653222797399592,-1.1382837214503234
41,11219.87021842323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0100883792883208,0.0,1.110979779629057,-0.21935582707477264,-0.1739548672219701,1.1286143982667391,-0.5087973058562378,2.6769234659940304,-0.24039012707835966,-0.30187533739482514,0.0,0.3707986830014385,0.0,-3.642451267281625,-1.821201711510033,2.926110852658312,1.0218987701712763,0.7589807137250896,0.31749950100173,-0.7503644476449287,5.939812964302649,-0.8312848451079293,-1.021051267055249,0.33647501002915786,0.31092423686072196,-0.3672536223273266,-3.501877236232351,-0.6059271985215442,2.076342815130733,0.0,-0.9990775586557992,-0.9111950367134218,-0.42146505496382264,4.484821947440301,-1.2051445587570333,-1.5119147334255467,0.5034215711591598,1.1892956786444207,0.3290604503616828,1.674028433710177,-0.6588580785528781,1.4536415285399529,-0.04340900993896438,-0.3192613054356376,0.06044969970872818,-0.5067538601851838,4.673414029805016,-0.6892907445081565,-1.0553993555310894,0.33137128517258346,1.2303895082281577,0.0036260312975339992,-0.2895076751486473,-0.06472480176528544,-0.21242316699398867,-0.136892698892518,2.106652361113849,-0.5393611117673144,0.46281891117998963,-0.05204475721210806,1.6375350565913087,7.280162358395128,-0.02978246764701471,1.3101516820262928,-1.1360612650632738
42,11189.338167425542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0711519813281962,0.0,1.0599201800945872,-0.18401362523856485,-0.10615470182605997,1.1130783293350557,-0.4364176968750582,2.7914491295004322,-0.21043904360169463,-0.4064263810181978,0.0,0.3792642490829131,0.0,-3.511639629394191,-2.197345027935378,2.5215212904708433,0.8127833675499744,0.738884109020513,0.27438112408486365,-0.7299515919561756,5.9850535778670295,-0.6022152059503605,-1.1791712396986083,0.28049651231587713,0.30841856804868245,-0.4015331663352125,-3.3852106457965405,-0.31161483488813324,2.077974734129241,0.0,-1.0934352518290402,-0.9780955129101669,-0.4323454097550221,4.455296478902195,-1.4550621048381684,-1.4421212762189288,0.5328995987513865,1.1384261324880518,0.34936867356505963,1.3364081122713516,-0.6462508297964937,1.5272605611976735,-0.042072037864560305,-0.46481943436942785,0.2041028092062125,-0.36254905892382117,4.977180838053987,-0.45106810737209835,-1.1113242771063612,0.42225010447168715,1.310095387815604,0.08087228933725019,-0.2737310800426905,-0.059014698224582975,-0.2120394647482692,-0.13204603644724544,2.1558704773224107,-0.5650010298120455,0.6688549161556554,-0.004764010094841689,1.5971389960625375,5.9481493421694225,0.040335343754671446,1.2114213473288171,-1.1954182615429594
43,11143.770505874163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2967510377636526,0.0,1.2757893545293397,-0.054969315367744576,0.008389511182558429,1.1374565753808474,-0.3894205428342517,2.966924970632729,-0.15579344829400465,-0.17972329153688094,0.0,0.42142664545195085,0.0,-3.0393630406311436,-2.1814946784840776,2.2065600768782425,0.38769740728612323,0.016526742022486496,0.2268631771099861,-0.76868900088629,5.983366807402888,-0.7140794518360709,-1.6662873720558342,0.31265394450006956,0.2736693753723113,-0.4921256078102807,-3.435868100065454,-0.1833766187737017,2.205936386674389,0.0,-1.3016220388502868,-0.9117129046075254,-0.31072378385145427,4.538040975438808,-1.393108297482825,-1.4354635947803385,0.6792597893564009,1.0884351493985212,0.32702702259669025,1.2693511760358769,-0.7291431919719116,1.5106067653170523,-0.03552522900279011,-0.5526153264215296,0.22579579893177837,-0.2934988956245469,5.094433292881121,-0.5627240225798947,-0.7775666941904114,0.32980489500336146,1.3416949654186585,0.10718455748524418,-0.2707853123478697,-0.05611928664017526,-0.21890844035793855,-0.1320311463294803,2.2293478139113634,-0.5932619424814425,1.0553833447433374,0.11848674650252836,1.584561974904136,4.126361502504906,-0.0030020813441638053,1.238326038251018,-1.1376474449940863
44,11118.233033465978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25753951560535,0.0,1.3771672934616332,-0.07500865492492209,-0.017725867084137748,1.1197437524076626,-0.44707136162747435,2.9622827598925934,-0.11564699511029283,-0.31699163806254904,0.0,0.4366102377065673,0.0,-2.69997278557914,-2.1432175685705985,2.114739784059646,0.147159845564379,-0.1676692825012751,0.310879919423973,-0.9186592650850827,5.7312378121834335,-0.9498826343553246,-1.9524591616473963,0.4411742309602923,0.23238594060340828,-0.49662279577284757,-3.544623885460016,-0.0968488226197884,2.204740180653397,0.0,-1.4720224639398436,-0.8490939571347838,-0.29879799376834704,4.819852088551202,-1.235953485386831,-1.4849389558808088,0.7543306513470918,1.0973720084214214,0.28380666194104087,1.4117528630585925,-0.7543555170991099,1.5591089738652821,-0.09236057874807094,-0.5338725862431903,0.1824458378131073,-0.516188330907664,5.144883795969428,-0.3621722461045126,-0.7331722743064893,0.31508566867982307,1.2571833803535333,-0.0024724152504913555,-0.2690053693724882,-0.05501713471551794,-0.21816507877662208,-0.1338572482873933,2.272348696335813,-0.586467695015957,0.9151504626950577,0.20546917178480217,1.5822589176554487,3.237760998021557,-0.07121042638575009,1.258329542134584,-1.0625755219348783
45,11100.250984081611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.122532497098844,0.0,1.2669522115804674,-0.1436401478676147,-0.18093190352679592,1.0988802695440971,-0.5279521408559426,2.8922187393204006,-0.13426797482985375,-0.38252490620913054,0.0,0.45596374503092524,0.0,-2.422547470299207,-2.099644800949843,2.0946275972563684,0.23654650892958481,-0.2250349942052972,0.11923758684341726,-1.0491472583791102,5.606723739807739,-1.0830486448037695,-2.1153681538236597,0.6546218554187799,0.25243673238874254,-0.5728802615604636,-3.6598251828041737,-0.19825513881419748,2.181192092323549,0.0,-1.574441426695561,-0.6822310944256136,-0.31006274633095976,5.044184498060309,-1.057517426734432,-1.5449363108878607,0.7669024637617313,1.1130219690269867,0.25224808118846054,1.4292853265749867,-0.7538470631339566,1.5852252654963912,-0.04594096950804476,-0.6838825928106913,0.158663033654945,-0.5133440619787306,5.151382737369743,-0.4624756946017334,-0.8934848259286277,0.3522630279078663,1.270596217972854,0.04716039609457747,-0.26449550558615503,-0.055331101524526555,-0.21478212382840337,-0.13218853769760408,2.303304344701802,-0.5867512210010964,0.8341558402736442,0.3098793110782533,1.4663625999828909,2.7938088310994242,-0.14533652402718533,1.1663548052115165,-0.9716431740014457
46,11091.544334312654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.169183256014258,0.0,1.232357038935941,-0.149367020711825,-0.16672335841568864,1.132394992620728,-0.5513858445375843,2.9089761558352123,-0.06879428093064095,-0.26684475393253443,0.0,0.4566002162197344,0.0,-2.516878973879731,-1.9853058047411314,2.070736863883962,0.2115180944311031,-0.2337000125463051,0.21202830198068096,-0.9995369450234312,5.6042162260491395,-1.036694614166548,-2.12446923882177,0.8437296516204962,0.1807357538325785,-0.5191993328770914,-3.6810534568162923,-0.36583337530561955,2.0901103165055113,0.0,-1.6567377586735792,-0.6878230280700066,-0.2981940846281577,5.029281064381153,-0.9200917921487697,-1.6100089771303887,0.7482325873948261,1.200488029179056,0.33833251544932796,1.4777086953439709,-0.7703714666993102,1.5450743860978988,-0.0812624175780568,-0.8151758240711338,0.16770253427110077,-0.5565989429216535,5.106363316077972,-0.4567383185439107,-1.178360510435294,0.43064793687017794,1.2677981198352675,0.08820006614112379,-0.26156867989317684,-0.053743714253588246,-0.21476984960338433,-0.13152313099749532,2.329635655815974,-0.58393997820066,0.7893478980317393,0.35159660308148616,1.38840441880616,2.738981719349208,-0.19270715851623588,1.2186610700398641,-0.916689286203156
47,11079.872539491142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.213733368978835,0.0,1.3159467886945169,-0.12395422050136022,-0.12377666688963807,1.1705609099579164,-0.5221254510839572,2.9195523664146292,-0.10171760944831745,-0.4803983622468949,0.0,0.4787235957639877,0.0,-2.641225151469017,-1.7917997850430636,2.083661515595243,0.20982450229397814,-0.14141290475102752,0.30093794655652356,-0.9683097295095198,5.660359451241029,-0.9212775466154028,-2.045436023505823,0.9902394051786867,0.3340267360826521,-0.5707214346985616,-3.660483061960873,-0.6598875834742488,1.9644600450811034,0.0,-1.773530256643684,-0.7200837128330693,-0.2955317938392372,4.99299192034391,-0.7858186256584601,-1.7145183239959505,0.7051742142823952,1.2674306585193265,0.5568402568082774,1.5208907370528717,-0.7892842461689712,1.4290163747898155,-0.15180101509873725,-0.8485618851410542,0.19911097625104218,-0.5176110552328076,5.141588913691251,-0.5072267386208165,-1.1914955556285851,0.48700124577450205,1.2547033082058863,0.06946820625178832,-0.25761655017058516,-0.05375446063560295,-0.2153203481162325,-0.13123155365416703,2.3718392642483637,-0.5820456312400337,0.7948859499436003,0.39287503403548185,1.337381708393925,2.8082289137360767,-0.25085736442015544,1.280871822245114,-0.8545860566579212
48,11052.078121363742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3343148364958268,0.0,1.4524385902264223,-0.026315362873500586,-1.1307332798997372E-4,1.19288697736271,-0.5440010247158034,2.9652902733324655,-0.06397513542006991,-0.37218472792622137,0.0,0.4830301472041297,0.0,-2.8958683974562227,-1.4908917160313284,2.2362011747907493,0.5520470247525943,0.19862812789481588,0.33277025705520835,-0.9088709188146784,5.623411609489592,-0.9113825996326399,-1.7133253730372724,0.8586452207558649,0.2870940920841564,-0.44863510510360033,-3.540330386110651,-1.2478462346991006,1.7310158589882765,0.0,-2.023135421069127,-0.8229626922923475,-0.48821071511001235,5.148062314719418,-0.783819853307071,-2.0090469196221816,0.5549741304740399,1.5322720013740345,0.8465422173577172,1.3755330585088408,-0.8817618528644882,1.5174956806686202,-0.027509624200753202,-0.8274890204356862,0.17213821209438626,-0.5117493168696672,5.241117139080795,-0.394564456741611,-0.7019031053836314,0.3308975771100363,1.3161865623478708,0.22700002072743922,-0.24043922666765716,-0.04860454251867597,-0.20944817876594926,-0.12803218554438772,2.4870993617985278,-0.5794215073649791,0.6724792577236196,0.41336290089552635,1.2873577847903013,3.1849955568842008,-0.28163294967808233,1.27379254651201,-0.8157005028112281
49,11040.538563598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3708395489536827,0.0,1.4669311042568662,-0.04878279299042743,0.013047636477086816,1.1966756418464435,-0.5477906722003122,3.092131267586141,-0.019080375604583644,-0.24633521740470368,0.0,0.4995232456462854,0.0,-2.859676458048589,-1.3669237016285298,2.472114654790276,0.5740850831403204,0.32173199348469056,0.29780075168730413,-0.8554206053333866,5.60203349815393,-0.940739451363226,-1.5335551802377616,0.730546884775039,0.3719104060441138,-0.4962054446675434,-3.4999518315527514,-1.4212871304819157,1.69614419088398,0.0,-2.056909494921551,-0.7608937314279333,-0.46492511885313953,5.070924274832706,-0.7695082094120888,-2.093096509271699,0.5538222698060377,1.5485498988006337,0.8121537719549821,1.2986328183943894,-0.9301693176450313,1.5786133900116337,-0.017692075806978323,-0.7161347282597178,0.2128695053322148,-0.4711688480348371,5.366932695999349,-0.26879365974768266,-0.6874087017472779,0.28511456256347956,1.3124964181513379,0.17797859198294985,-0.23518817132564865,-0.049065860598664156,-0.20708229760546037,-0.12665999020237548,2.533833380243825,-0.5763661086090898,0.6602480830208388,0.4040636036773415,1.34470237387689,3.3501656355862317,-0.27700882942631144,1.2346222297198053,-0.8294494057347194
50,11027.931978385548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4154490325283244,0.0,1.621347761587189,-0.005876034037645944,0.07333553752867876,1.2200289548856769,-0.5133209168452973,3.1024161071649634,-0.06341429404442378,-0.35584437750609477,0.0,0.48084698852898267,0.0,-2.871007566480921,-1.1707062966425879,2.527808229609724,0.5504288241697808,0.36393929850921336,0.39029974923162236,-0.6474675678859467,5.619369982510006,-0.9941193822982682,-1.2279041216531006,0.5363697919668144,0.21430195165842642,-0.6482119559014934,-3.5137769051059595,-1.3787816728522164,2.0175061382085864,0.0,-1.9837635921205923,-0.6628313792660538,-0.38725367287377815,5.178387386738312,-0.8784734341518202,-2.164141767931562,0.6491221633804408,1.3796775182628274,0.4944117410517881,1.220090903897257,-0.9882378844952258,1.7503439113890586,0.0689472326923845,-0.594158882207966,0.2515640497244641,-0.384361094799941,5.367316426850856,-0.33340682914331377,-0.8394351612882675,0.37577452678210554,1.276588502212083,0.17886536742637116,-0.22819930439128153,-0.04717077597000085,-0.20224106372635972,-0.12476762491861214,2.596529429616032,-0.5819339682142276,0.650570249079024,0.41064962038665037,1.3508881212540618,3.5611497155733356,-0.28816648151847496,1.1813902554411417,-0.8173314107453546
