Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
90,10960.950945600196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1826507054168398,0.0,1.4600041646537556,-0.21770640173148756,-0.13033274625564112,1.2295975280799263,-0.5716852080713676,3.6166240071359574,-0.16053640486118748,-0.33875101051878376,0.0,0.42655844567372153,0.0,-2.7063091765320304,-1.1599871342411008,2.58950792202633,0.5894463194744213,0.35044108821285624,0.5113981849327474,-0.6097454965998454,6.101185025010406,-0.7860168804312614,-1.2927375010796378,0.4622591118933888,0.3132735057479037,-0.5442626335753097,-4.323449162823991,-0.5808120797417917,2.4415488028087107,0.0,-1.9699207441389723,-0.05804123174666405,-0.10543165285803627,5.93844534553878,-0.9355821381928866,-3.6691963301268573,0.988164676487281,1.7820023736728243,0.600308527415251,1.5091931459295933,-0.829686664019343,1.8340401817724894,-0.12452675469816624,-0.9306614976848419,0.25458294166489975,-0.35949435107365707,5.906839490269721,-0.3849952779191592,-0.7739120944439518,0.4097825522865451,1.3012541325910605,0.14378113967622952,-0.2243333071618572,-0.047928049163579414,-0.09189402432127931,-0.08561953310970663,39.63274596874855,-0.08354874408542706,2.5106915309238573,3.617599046033963,-0.5039278146516566,0.8403941074467721,10.157574477473684,0.2858614778953823,1.8974262940152375,0.3074093481456084
91,10960.704188910353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1816470375289776,0.0,1.460104620220125,-0.21919703704317295,-0.13263227509298048,1.2313420685276812,-0.5754737989525336,3.6379013912154736,-0.159641714971536,-0.33872884625557925,0.0,0.42736818070032906,0.0,-2.7007903188284463,-1.1638420539234058,2.585396043629306,0.5874114066645577,0.3441385088799892,0.5110175973765724,-0.6142031733431575,6.124664739061452,-0.7832376498235789,-1.3022006370776666,0.4608682896999461,0.31389912154644556,-0.5440676636932058,-4.325759956247882,-0.5818115667731266,2.4418513288165222,0.0,-1.9732477224689209,-0.06302750970910992,-0.11257251656962905,5.955365648719664,-0.9490916579775646,-3.687369936483793,0.9956398951703025,1.7910250994536179,0.6063004148343945,1.51502622483514,-0.8195115682354907,1.8333208303886388,-0.12435851709746584,-0.9211929084200269,0.255808250151892,-0.3630116463859878,5.929920166585576,-0.38454623756668715,-0.7735306758684358,0.4118083611434347,1.3038692330275663,0.1437962890460845,-0.2229570576257617,-0.04758288084817185,-0.0879332799378391,-0.0843744211971636,39.605110539615595,-0.05355456834701946,2.5774945993688787,3.7083637813309274,-0.5106171088869771,0.8399941206877435,10.201184894512684,0.33015822968043834,1.9256445411357097,0.3177378533532604
92,10960.30934885372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.179815559388021,0.0,1.4606085121074235,-0.22159129294001667,-0.13670081021038982,1.2336705080249353,-0.5806296896911842,3.6601213401869774,-0.15875606371907033,-0.3382688722838557,0.0,0.4286043724089918,0.0,-2.6913350655977637,-1.174733620964486,2.5775665509075982,0.578749381275804,0.3332781094945657,0.5121639597698865,-0.6217737537463885,6.148612699119746,-0.7816592050192085,-1.3012709409272194,0.4581140528235506,0.3129171626529587,-0.5465482568639418,-4.309530629370838,-0.5774833452784762,2.4417942253331018,0.0,-1.9549429741989937,-0.046906956433403584,-0.1202475161400612,5.96378178837915,-0.965343203850203,-3.554616885727864,0.9914726437217556,1.7987213589511393,0.6069941843452303,1.515753252703514,-0.8147985758439011,1.835531423335002,-0.12372111954404957,-0.913269531645367,0.25902735127031534,-0.3650101644821329,5.952252701231539,-0.3831802388514119,-0.7711400734081086,0.41511951569714034,1.3113402302693253,0.14611976494424542,-0.22198363731819243,-0.0472444276529309,-0.08703926078572617,-0.08477157507788859,38.608887422547205,-0.03835255140587657,2.576520421553175,3.6820412826879796,-0.5083603612022997,0.7931771777241297,9.781825786246607,0.3877503839454763,1.9245813257764859,0.3195602306697016
93,10959.893454915145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1799393887559733,0.0,1.4616532229718937,-0.22196925942083512,-0.13808504760175772,1.234724670440123,-0.5806678906397771,3.669287194308962,-0.15898388008394884,-0.33846999874159417,0.0,0.4291462265805854,0.0,-2.68728803004992,-1.178438629170986,2.576022417213274,0.5764323270305455,0.33188147446590655,0.5116626471362674,-0.6223665803317122,6.157945350772925,-0.7846586825610748,-1.2998494449999232,0.45716803136100365,0.31546360815489505,-0.5476225815407751,-4.268139902752715,-0.5711695070873749,2.4303002898569925,0.0,-1.9177869359802477,-0.021006901788690295,-0.12297082393823779,5.96078026874489,-0.9682249216900053,-3.297305957474814,0.9722619225907543,1.7863153856234042,0.5938307811719066,1.510923748724894,-0.8158848099855912,1.8367984516281086,-0.12419986409077476,-0.9162880529792649,0.26046723448548736,-0.3652278499142203,5.961729388535523,-0.38423805919911574,-0.771336084722814,0.41593873470570764,1.3142804076080015,0.14727530695917818,-0.22275546718158493,-0.04748001342115125,-0.09005346821052725,-0.08611513520985357,37.87135084135156,-0.055722752969980006,2.5081798430686164,3.5609668971206747,-0.49945961145880047,0.7519051617149677,9.092144074641299,0.40366418549834215,1.90488555805916,0.31586165495533336
94,10959.712117376108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1807013051226456,0.0,1.4626872261519552,-0.221474807113539,-0.1377749687925117,1.235014794936557,-0.5794354128318528,3.6988775787205417,-0.15936189007229423,-0.3387648764470223,0.0,0.4295472022759145,0.0,-2.688988460103705,-1.1759197159583297,2.579453842937425,0.5792519704310457,0.3339204014432185,0.5121547483632346,-0.6210816619501175,6.187523557457161,-0.7865922388687497,-1.3004192851153162,0.4569701391341851,0.318156440539631,-0.5469956464605846,-4.239846849719259,-0.5781047197093896,2.421698132234178,0.0,-1.889219010355912,-0.016772665248016492,-0.12461480135791062,5.984703517139821,-0.9662545415971281,-3.146755351263897,0.9628148383161292,1.7805333958609082,0.5879498885173029,1.5032191205373826,-0.8225520188400984,1.8370226525798021,-0.12243751429856638,-0.9135624004060502,0.2607389478980216,-0.3657850648389262,5.988152716347803,-0.3837849546131338,-0.7711510155649206,0.4185747770797862,1.318534058489582,0.1480192003560174,-0.224042998829401,-0.04785362444928423,-0.09121101196478175,-0.0859785222790624,37.118200977985,-0.03985428850260566,2.5157837185553267,3.548931378843845,-0.4983002934782696,0.7187208548634428,8.575351599931873,0.459071481213529,1.9071916669462377,0.32126402974593504
95,10959.608701228577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1825932805765662,0.0,1.462704239318332,-0.21943958234344146,-0.13454481952482503,1.233598391112811,-0.5759573254839996,3.6982906890725378,-0.15970570550865862,-0.3379050477643567,0.0,0.42871061774693286,0.0,-2.6948404083868533,-1.1699878370422458,2.5827729619749586,0.5828683758736704,0.3387267795949056,0.5127821597599933,-0.6173151971965843,6.1856411760904955,-0.7878995880229426,-1.2980041470130101,0.45817834527487517,0.3153520294711162,-0.5476569830937491,-4.231436225743642,-0.5798153454786279,2.4181700837537745,0.0,-1.8767352677604665,-0.015689134092009963,-0.1199063358268847,5.987987381050739,-0.9488684020084538,-3.1471782085885476,0.957296271935247,1.766667404598924,0.5798231458278328,1.4945691886511212,-0.8259009190136845,1.8350746947231942,-0.1200042600274494,-0.9108483688799766,0.2596786503664948,-0.36379214476212324,5.984245400442876,-0.3829289312686439,-0.7703393825734222,0.4164178570383495,1.31613665385596,0.14643119287773498,-0.22436312808504683,-0.04792931271982515,-0.09199941369586861,-0.08595392569896244,37.18597168226879,-0.04480140124948387,2.5091162001596703,3.5370858310222886,-0.4971261029161638,0.728100388541865,8.479072109623479,0.4440368768577587,1.9073665908148805,0.32810796027967765
96,10959.548357977359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1847666738630918,0.0,1.4631706684245405,-0.21701602475260173,-0.1310631966715508,1.2322852725184703,-0.5726603501361447,3.6918205664909585,-0.16004683910390008,-0.33745822409604354,0.0,0.4279421052897553,0.0,-2.698917332022381,-1.1660013345661366,2.585632232863459,0.5858750823358577,0.3436194753923587,0.5121466812995562,-0.6143367871719356,6.178182633656732,-0.7887530789210779,-1.2985979048888285,0.4599036907558204,0.3130532839004105,-0.547828398682455,-4.225721469234336,-0.5813668063682894,2.4154928828693447,0.0,-1.8687227608508412,-0.011481689245602483,-0.1139774824276853,5.985155303787338,-0.9252000512461866,-3.195746742965269,0.9558818087697476,1.752206913651411,0.5723764212803195,1.4878060154639405,-0.8249017000150044,1.8343187963662066,-0.11788491167808507,-0.9068538236427613,0.25846926956598115,-0.3620725971987533,5.976994313953818,-0.38260357072980794,-0.7705744352852982,0.41369573715539,1.3121390123297887,0.14429573101671272,-0.2242820587610176,-0.0479343357556298,-0.09220304258531546,-0.08567327968971584,37.494103641249424,-0.04800248843793651,2.5198228654434884,3.550739259506464,-0.49821570986382796,0.755316132452724,8.44039214393216,0.41704758229480116,1.9185933957288321,0.342944490446352
97,10959.522337599934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184426158212934,0.0,1.462809730078754,-0.21737833486861183,-0.1317024092017955,1.2323517504664585,-0.5732934548902155,3.6886794528695313,-0.1598049211700635,-0.33717890692413044,0.0,0.4279550827415417,0.0,-2.6975373509499097,-1.1674264629358986,2.5836349051320497,0.5844361702382093,0.3412185030599028,0.512331322791782,-0.615395078781143,6.174865874904474,-0.7883804792029249,-1.2973092393090495,0.4594702213006046,0.31241419212243265,-0.5482398314372955,-4.22296604546198,-0.5839664146710335,2.4152060539433475,0.0,-1.8691003297381934,-0.012778970779525889,-0.11399317158085319,5.980424103468182,-0.9229936576990827,-3.2001590433057374,0.9569729912685943,1.7534224193405983,0.5732965287476084,1.4875301943290746,-0.823648607258563,1.8339951805706283,-0.11714818934916872,-0.9032708874264284,0.25866267642301316,-0.3625965879139416,5.973258016923442,-0.3820839671377448,-0.7699710606311666,0.4138167731035459,1.3125114762005508,0.14455828048901595,-0.22408021773472542,-0.04786269896514738,-0.09173583538844972,-0.08535341939496975,37.43979931827603,-0.038494027165851624,2.5423435726096386,3.5786570756717366,-0.5004926688107186,0.7563241555249565,8.434558102425642,0.4281473041352854,1.9287475218098418,0.35034079291703946
98,10959.501475490239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838118189776414,0.0,1.462424290330026,-0.21794127915133057,-0.13270287923450122,1.232584405093472,-0.5742811101875165,3.688166528142564,-0.15957374498216062,-0.33722611787759615,0.0,0.42810508700899114,0.0,-2.6956937331632203,-1.1689024805438215,2.5819922828398556,0.5832007433417071,0.3389720141864878,0.5120902689518593,-0.6165188639115478,6.174481468662474,-0.7881253506916991,-1.2977763313046116,0.45904826949561384,0.3127385387980563,-0.548179212521374,-4.220228933824373,-0.5876109433887272,2.4146514433267754,0.0,-1.8701698454405509,-0.015421400371142579,-0.11477109551186418,5.977624111728519,-0.9225546668752486,-3.1983935219879465,0.9586072736005489,1.755854896722118,0.575212755737875,1.487678292520789,-0.8215667393250126,1.8337698189281406,-0.11648570769981403,-0.8989474968728929,0.2588554325064363,-0.3637333579409771,5.97228570335024,-0.38167873732735796,-0.7694914823725008,0.41447442869156687,1.3137167785299582,0.145051882137458,-0.22392159839756826,-0.04781731624262826,-0.09104820440580873,-0.0849452363600007,37.27792151002365,-0.024007398637959365,2.5742684713929367,3.6156271819971613,-0.5038607958467618,0.7532092083845631,8.377439557824653,0.45031889783506024,1.9433084301498216,0.35986178110293904
99,10959.483068740356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1833444878640196,0.0,1.4619166351889905,-0.21833206551104006,-0.133152203868216,1.2324817288335266,-0.5746315038341843,3.6804826491907363,-0.15948874576293207,-0.33718623711291595,0.0,0.42804368396114256,0.0,-2.694951271514001,-1.1692865710792493,2.5810480006848096,0.5824725181706227,0.33811201091905446,0.5118454279260312,-0.6165382431032215,6.166660007278256,-0.7877637440300636,-1.2977642216841363,0.4589817893585598,0.31265588799616867,-0.5481586555644439,-4.223799536097937,-0.5876033390289335,2.4152578414065653,0.0,-1.8768920373936606,-0.018528522870832734,-0.11473183656311291,5.970423142461578,-0.9241844080146061,-3.212191355652731,0.9599165864550344,1.7569245259735886,0.5763034918810699,1.4892197411911585,-0.8187141056779452,1.8330410845381047,-0.1162212775999518,-0.896245312090719,0.2586558423936242,-0.3646820884459959,5.96524220045697,-0.3818500753625686,-0.7696222017146018,0.41392803036891357,1.3131760366319798,0.14495464261486138,-0.22375720502300936,-0.047772496428681255,-0.09064612213287238,-0.08481113931742765,37.40587967999945,-0.021867472967223592,2.5884032164983144,3.634658852388926,-0.5062102784309079,0.7610690663394346,8.429512405685966,0.4463443155856456,1.9525309735910845,0.3660134519973353
100,10959.46379224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182606976084459,0.0,1.4610646790421988,-0.21903092183395154,-0.13399062762093383,1.232505473656707,-0.5754356649456456,3.665319576251654,-0.1593114965705958,-0.336847507558639,0.0,0.42791010763872667,0.0,-2.6932612168128016,-1.1711140019373047,2.578323156903831,0.5807255738470481,0.33603306112063175,0.5117761258022432,-0.617482935965301,6.151512157898101,-0.7871679872028204,-1.2965725839882198,0.4585773227926901,0.31201793855213383,-0.5487520499399685,-4.230085224202381,-0.5838102500289778,2.417280308164201,0.0,-1.885202761863652,-0.0181049848788073,-0.11500074203620445,5.955898683421625,-0.9296107113191762,-3.2067810947523774,0.9610994521355046,1.7591730051043981,0.5773848852335043,1.4899044542349964,-0.810812062935917,1.8315906756178446,-0.11623525672817599,-0.8929849791289227,0.2588416210085977,-0.3657358704026006,5.950562411755595,-0.3819305833759093,-0.7696679449425516,0.4131763128128861,1.312384140106678,0.14480996737281465,-0.22333868873075716,-0.04764834410977347,-0.09050380076877144,-0.08489330937080707,37.66898282623003,-0.02882360055015625,2.591838281564777,3.6357967960604376,-0.5087765170753125,0.7696189590679201,8.450331753484832,0.431659926113275,1.9643511355373295,0.3734549741483574
101,10959.451469202879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182226096233105,0.0,1.4608027220120956,-0.2193444350412344,-0.13426579014018097,1.2324248133718716,-0.5756630727489724,3.6547468950631417,-0.1591852373170586,-0.3368762909250165,0.0,0.427807857674359,0.0,-2.6928539144474457,-1.1715147469290395,2.578210902717205,0.5804018864330222,0.33582145962926485,0.5114303019983555,-0.6174524692999082,6.141263901646626,-0.7871612484980143,-1.29771445435165,0.4586041275215978,0.3121785313306409,-0.5488595719641179,-4.234399185464281,-0.5824484295628827,2.418814717906043,0.0,-1.8900102514743533,-0.018996696618219063,-0.11509933453660387,5.946227753662602,-0.9325883288863378,-3.2214775293170708,0.9625814741908032,1.7603961824946475,0.5781657695323765,1.4901470162064858,-0.80482645055811,1.831412820034219,-0.1155038394922781,-0.8890189592104877,0.25874229942335986,-0.3667180165630362,5.940741856364893,-0.3821299773452668,-0.7698587713663704,0.4128765692181419,1.311783639031434,0.1445226561954112,-0.2232714955803888,-0.04763767109971469,-0.09010853047924464,-0.08458691858432602,37.89659717110249,-0.025801179471535422,2.619558168217806,3.6673608372108712,-0.5136097287656054,0.7781394936997897,8.449061814194687,0.4330905317723026,1.9849621454882223,0.3848557103081703
102,10959.438249254044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182306272214167,0.0,1.46100309366043,-0.21932156665375568,-0.13411056080791106,1.232394675627677,-0.5754990767308034,3.6573448887572493,-0.15918706488483525,-0.33682603668832756,0.0,0.4278023454909907,0.0,-2.693388587165701,-1.1710379992168822,2.57896877808726,0.5808193632252596,0.33621605978619123,0.5113995154357436,-0.6170810120708035,6.143899157976848,-0.7872287784028182,-1.2982092001476908,0.45857684077411254,0.31245446995334725,-0.5487451092740524,-4.235523584578339,-0.5815930821625243,2.4192089140313326,0.0,-1.8900872928876977,-0.018600180619062087,-0.11526674747090311,5.949823796821031,-0.9342271286926532,-3.2211625794996843,0.9624949918397063,1.7606541861425493,0.5781193307122082,1.4888056014612392,-0.803234528395023,1.831563454215068,-0.11512397850549885,-0.8881256022088891,0.2587195298679786,-0.3668133189143663,5.943131972415928,-0.3821752994928102,-0.769962781639821,0.413139486634411,1.3122763899044851,0.14445137067878033,-0.22336924656150783,-0.04766343859145619,-0.09017574385508328,-0.08459232361494715,37.922203806796766,-0.027438506724656492,2.6225020470258387,3.6652391017253696,-0.514923819870046,0.7749830444565754,8.377527800034583,0.43742540382736134,1.9902805014133451,0.38623856111615373
103,10959.415232851632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1826028483968252,0.0,1.4613112235667054,-0.21900677132428714,-0.13358286028927988,1.2323142097284874,-0.5749511378915628,3.6576337611918404,-0.15945145868267127,-0.33684738761768357,0.0,0.42771752873385926,0.0,-2.694234270066916,-1.170236956425459,2.5802517975680153,0.5818171056572522,0.33752965203481416,0.5111939341318399,-0.616424899741332,6.144342924543149,-0.7876884717750249,-1.2987382117044823,0.4588807069918362,0.31294349378055464,-0.548646668063815,-4.240999407279326,-0.5767449136910414,2.420877404993621,0.0,-1.8920973845645903,-0.013891260406212847,-0.11495463516097816,5.953191536727223,-0.937038664986,-3.229444257489131,0.9633584277726498,1.7609928079903077,0.5780905634536283,1.4854346703786327,-0.7948979314037952,1.831306503010514,-0.11467818096602966,-0.8874157931071281,0.2587089725489138,-0.3668928845372836,5.942861585367122,-0.38214991217938143,-0.7701793458179667,0.41379194023047444,1.3131819167585894,0.14431340706185547,-0.22345118076014028,-0.047697231772724454,-0.09043690658015012,-0.08468635923719196,38.09214401534044,-0.03582957342311975,2.6274455989892105,3.6553311262231616,-0.518688312039957,0.7670313929772714,8.222053800023307,0.44370039995040983,2.006177944963051,0.3878892263743329
104,10959.395452541918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828778642287419,0.0,1.4616287140222084,-0.21871575054838652,-0.13302437822551014,1.2321879005623495,-0.57434489039299,3.6598439503173914,-0.15970843442749302,-0.3368011684978096,0.0,0.4275677004454823,0.0,-2.695302270044478,-1.1692131850096281,2.5816200778610883,0.5829785927536865,0.33893663584757106,0.5109880658627496,-0.6155837175855059,6.146717508108949,-0.7879317356378532,-1.299492887889346,0.4592072363313119,0.3132427875339485,-0.5485572787272169,-4.247664006603534,-0.5701785343504131,2.4230311561902376,0.0,-1.8962132667654097,-0.007504459463405013,-0.11415657654595657,5.9592479666131135,-0.9394622104784806,-3.2378995845658407,0.9644267620310292,1.7608084252938592,0.5777955573407256,1.4811266152138693,-0.7832383752403879,1.8309632272013387,-0.11392901321192846,-0.8851165674295706,0.2587083032417991,-0.36724872911712897,5.944746916455935,-0.3820836272621802,-0.7705043142674846,0.41434082376376197,1.3141401834431643,0.14397380034827034,-0.22349950776904884,-0.04772002105552008,-0.09075021148271865,-0.08481800590378458,38.334188822503066,-0.047223387287332566,2.6341543666787066,3.6423200137214597,-0.5237237202719957,0.7617273510028686,7.986138183258979,0.4474457645784226,2.0282107026124803,0.3925018411117345
105,10959.387976354348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827538436144818,0.0,1.4616410995935776,-0.21880227525160956,-0.13313674219469104,1.232124165673646,-0.5744389503287933,3.6603642847916396,-0.15963176208364802,-0.3368298453796006,0.0,0.42749251056825366,0.0,-2.6954570381716643,-1.1693228537288118,2.5815585892229667,0.582904273959968,0.33897656534664933,0.5109252370002777,-0.6156467142351416,6.147349070054445,-0.7877170843993768,-1.2997244009713351,0.45923188042574675,0.3129760995796017,-0.5485358805685246,-4.248193422074646,-0.5682124415304121,2.4238315889327176,0.0,-1.8986716697789248,-0.005452884242896848,-0.11325885613531414,5.959885244510822,-0.9374283880647696,-3.245524329947349,0.9645178808163153,1.760179902465622,0.5774418604794337,1.4805949683500463,-0.7822962088099159,1.831546297809055,-0.11399315420224093,-0.8854413022098878,0.2588342191908181,-0.3668567106727822,5.945372118231466,-0.38194782110474046,-0.770357208194743,0.41442314660858165,1.3142210003129164,0.14399340987924486,-0.22342248293110833,-0.047694264558126497,-0.0908397663863165,-0.08487949215933821,38.39123575699745,-0.050307015567612245,2.6335831416966378,3.637133461495294,-0.5244874285121874,0.7619369046249651,7.933751684983077,0.4465563421561203,2.030365118229823,0.3905302285655355
106,10959.360667068931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1823557826529691,0.0,1.4611329502539427,-0.2190051477980262,-0.1336093932598469,1.231883692467332,-0.5747088768936292,3.654462781719314,-0.15962301917513538,-0.3368029783541843,0.0,0.42720198658167685,0.0,-2.6944033607922933,-1.1704655496349448,2.5792044256132973,0.581674598012105,0.3376016623078176,0.5105313259347004,-0.6165451912442368,6.14109324668773,-0.7869151982033518,-1.2978533419513412,0.45935366972260255,0.3123293135665766,-0.5486354832934078,-4.249343155746681,-0.563450479520065,2.4255488428401097,0.0,-1.9104586620374007,0.0014648541005790753,-0.10927526198454014,5.953352748264695,-0.9272264715105188,-3.282077833403011,0.9666071261979783,1.7585356927366158,0.5776024271529812,1.4793394353155191,-0.7740276325132857,1.832139171647532,-0.11478095727457252,-0.8876274384692864,0.25901379551667997,-0.3658511834763247,5.93918882047591,-0.38112722438137847,-0.7694674943660476,0.4150085200467703,1.3143711006851537,0.1442670608057302,-0.22306673381272069,-0.04758538885049645,-0.09083659655026358,-0.08481901286155273,38.6663819940669,-0.054453258916735914,2.65380221255065,3.6468326234830997,-0.529617768967453,0.7676665472699586,7.784029406951959,0.4492646143570272,2.048859000352234,0.3831305196297329
107,10959.343679291365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1821667053369367,0.0,1.4607970335718907,-0.21902678664252453,-0.13372007390391366,1.2317006719092678,-0.5748484002473302,3.6502353876618394,-0.15953905087678064,-0.33702426124420204,0.0,0.427113141561316,0.0,-2.694206857179338,-1.1703987433010714,2.5784191533684293,0.5813973249487172,0.3377216253024535,0.5102286670317175,-0.6163353495614967,6.136426419959986,-0.7866386311841571,-1.2977594263426981,0.4594409657703786,0.3119993087963374,-0.5483080967648394,-4.246016765315374,-0.5646898552466085,2.4240483918543583,0.0,-1.9127313609711365,0.0011050727079632396,-0.10787166257443064,5.946831904419121,-0.9209561042553324,-3.2906788635484125,0.9660578053858456,1.756585857928851,0.577368333153525,1.4811926836333371,-0.7755639655888364,1.8326097203176883,-0.11598028117983065,-0.8915992556324394,0.2589112868957005,-0.36495097811469396,5.935226491111005,-0.3810924265485974,-0.7693121383069849,0.41462146543420797,1.3133118550979888,0.14421174610022053,-0.22293106714393668,-0.04754976236008874,-0.0906444487519202,-0.0846901026486558,38.777616558110594,-0.051478219759824737,2.6658340823734332,3.6626519107971753,-0.5301955420970524,0.7794519751685662,7.823567863770489,0.4443702530103511,2.049618293042996,0.37389181579271114
108,10959.337499317506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18221419663426,0.0,1.460728468483306,-0.21890053713425042,-0.13355138921457627,1.2316187238891916,-0.574715494310745,3.649371896940577,-0.15961941651865363,-0.3371230500480826,0.0,0.42706478702541606,0.0,-2.694429980324894,-1.1700202553879329,2.5784067649524878,0.5816571665535891,0.3382678030399388,0.5101304583445667,-0.6159857575650617,6.135363417597925,-0.7866256339016414,-1.2977049256209636,0.45954318710625425,0.311922408427866,-0.5481800502298089,-4.245386362890426,-0.5641367376139572,2.4234854929764205,0.0,-1.913065499271004,0.0023870505828607457,-0.10724756624966146,5.945436051567021,-0.9190776900757156,-3.2898753307556627,0.9658700653235746,1.7556032704602162,0.5772333809837821,1.4812293787777802,-0.7735083001958979,1.8325915164620925,-0.11656740955943362,-0.8935696955630759,0.25884246387186033,-0.36460084385861,5.9344046903349685,-0.3810820769290614,-0.7693558741438382,0.4145336654442539,1.3128679167856623,0.14402940426709007,-0.2228774699986876,-0.04754063223396607,-0.09055169297962777,-0.08459143703340787,38.888191371250336,-0.050800187782798475,2.678694795359451,3.6734439859033783,-0.5319345818925522,0.7865877653342542,7.781599254803673,0.4433865488699547,2.0568082076548646,0.370055651417351
