Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_speed,g_walk_speed_c,g_walk_aadt,g_walk_aadt_c
69,10976.540731449373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1852937569498656,0.0,1.4637742533513087,-0.21989088726039113,-0.12792978381425332,1.235221915934809,-0.5722237155000901,3.7755353955683844,-0.16667544478750806,-0.3347925687221943,0.0,0.43013572907199205,0.0,-2.7099825061795775,-1.167055600539316,2.5814930423398392,0.5793423664072785,0.3596562962116953,0.5106841325872409,-0.6061426029560624,6.274268212829685,-0.7878628013541743,-1.2991314880775726,0.4648064095989547,0.3067949221370433,-0.5411027907074681,-4.369738051398964,-0.6333740865177757,2.391397242045494,0.0,-1.6157042839954874,-0.1997008693612851,-0.15793629383769078,6.073961405110632,-0.9447549136681453,-3.4058315675343795,0.8837642471585397,1.7573319123386684,0.5872723189843104,1.4161400438657386,-0.9454996651268963,1.8595960274581569,-0.1831384553337892,-1.1067124925604634,0.2660484150846443,-0.32474306037698936,6.074969171716399,-0.38924142040832993,-0.7606807896294657,0.42594628904996,1.3260649695174203,0.13850920026641145,-0.22569193051465083,-0.0482794288781145,-0.08892825419688007,-0.11465805045984027,8.72510488778045,0.05267847511531495,1.2767243962190313,1.6736333902609428,0.47587001862830675,4.54919057144156,-6.192491484365977,-0.2579983003997031,1.706975998081567,0.17559110880839865,-0.19961388896619772
70,10975.944277555958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182823557585424,0.0,1.4618473879811391,-0.22029522752994804,-0.13046118290712894,1.2367794421179676,-0.5748314567245498,3.8548766970853174,-0.16449338464380814,-0.33602737287947804,0.0,0.42699323797663163,0.0,-2.7108939359746214,-1.1688190918534331,2.5871588674068895,0.5854793503091396,0.35937159226844567,0.5127355909113253,-0.6126223815942731,6.3502663513159545,-0.7956300168081376,-1.3082867030875702,0.46123443241429257,0.3056038585586667,-0.5435141011306341,-4.371730722841944,-0.5297099534204477,2.3885645170319303,0.0,-1.6097095575545564,-0.14406576016375572,-0.16869913370633588,6.14911357555111,-0.971462353345021,-3.183749433155427,0.888216938671267,1.7595539631968842,0.5772531673856606,1.419056932186792,-0.916957472562869,1.861981796840417,-0.18046019060990348,-1.107736969925835,0.2671473539193924,-0.3247360390870184,6.1654604849571815,-0.39005835764438096,-0.7560911917336982,0.421380268389212,1.3292869995155265,0.14043330423806513,-0.2255910197000769,-0.04816174369983758,-0.09018984601793299,-0.1147488674620654,10.074063381866301,-0.002921731555919453,1.3251887634466917,1.8765868511626314,0.4892394955419004,4.430145363472435,-6.100488129736832,-0.2523631612142728,1.7437808401497714,0.16459416318667486,-0.21665576091684796
71,10975.319765243084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1824108007010588,0.0,1.4613974286972182,-0.21981170747516,-0.13195506992899741,1.2380412712908742,-0.5759979759077938,3.9059053387361207,-0.16105774855213673,-0.33664146601249295,0.0,0.42406534881868296,0.0,-2.7085608917997686,-1.1583516402857914,2.5872993821615817,0.5862252177316829,0.3626275718071885,0.5149276893213779,-0.6121449039477358,6.395922927900968,-0.8034585181907671,-1.3053482526574853,0.45935749365387535,0.30432926140283073,-0.5447232505523508,-4.355951292836598,-0.4531528199704177,2.3797592004671717,0.0,-1.6065119818218832,-0.08098655964014384,-0.174041937688611,6.193986143842755,-0.9854399870885097,-2.995733296747473,0.8860164089665582,1.7604698827194931,0.5686491919368785,1.4236023892615262,-0.9178348474010621,1.8640627824464322,-0.17780175853986632,-1.1084129885716463,0.2680738693326236,-0.3258058975820653,6.220871446448635,-0.39260273213384034,-0.7559517563359403,0.42058794220689966,1.3308548234231703,0.13987588064256817,-0.22591845352806128,-0.048275261963557706,-0.09288952291078574,-0.11481355684719727,11.57349041318937,-0.06028440304498104,1.363833669698666,2.063876912687466,0.5019570542840596,4.376920233029829,-5.90935875633838,-0.2467406945862003,1.7297102088126337,0.15232203853958678,-0.22683672667798205
72,10974.612387633204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1824206715603247,0.0,1.46230582224342,-0.21906446121068138,-0.13150007238319308,1.2374432583047723,-0.5753267804205783,3.929275290602381,-0.15909318512270032,-0.3378238583683508,0.0,0.4227912478565801,0.0,-2.7070090890185203,-1.158280233081955,2.587707378037846,0.5878592961901153,0.3636148640884402,0.5165589989908349,-0.6118949710711005,6.410407927791003,-0.802982873164501,-1.3023121118053076,0.45715966019816073,0.30643032414929666,-0.5455500071660325,-4.313398991401225,-0.3827408559803629,2.3689092371816294,0.0,-1.5883346419086375,-0.019554641611130755,-0.16915894096558254,6.200053614523291,-0.9872446259953811,-2.9800812539854906,0.8819457654727961,1.7602790807186168,0.5629525624609569,1.4301738195558111,-0.9461274004180873,1.8639054772145667,-0.17794140718993887,-1.1097881359506028,0.26733319082530926,-0.3271857041416071,6.243562132978255,-0.3950901300156217,-0.7575387321345027,0.4200616179996667,1.3330353227328817,0.1392497624814534,-0.22635461803273013,-0.04833888488754373,-0.09721273716533566,-0.11485324703158009,13.505383803618844,-0.1254661640080163,1.378242234648989,2.267070900985259,0.5119931456297881,4.391731306741441,-5.603070384310146,-0.24378626263473568,1.6692755102469696,0.14378954410836037,-0.23157500310486945
73,10974.150860474238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838898847521886,0.0,1.465505225268426,-0.2183576360048527,-0.1292621555873384,1.2363182238745363,-0.5725382198929081,3.900718429167644,-0.15944540519347894,-0.33702933207862346,0.0,0.4229836326050223,0.0,-2.7069789842059446,-1.1588345145365793,2.5847843356647715,0.584123326230312,0.3653184845235045,0.5153779791649399,-0.6082311955719509,6.381070340354333,-0.7969853487275789,-1.2956515674046183,0.4583889874635134,0.3079237880478017,-0.5459505917277285,-4.282244964617803,-0.3722576719557748,2.365668701952724,0.0,-1.5633041766440496,-0.006006686570025479,-0.16161380885655785,6.165611051016626,-0.9610143566300733,-3.002483045853294,0.8778493967633906,1.7541244989899292,0.5635017690791716,1.4320686724079184,-0.9861894755597839,1.8635173633787319,-0.17950895885079632,-1.1096464705418951,0.266347377648864,-0.3284104639508691,6.20715895611599,-0.3952379908869368,-0.7607843631485084,0.42273792450304115,1.3326825358706091,0.13931868368951658,-0.22658232933115946,-0.04837252588974157,-0.10039943204629595,-0.11476314159290077,14.846348534381388,-0.1596601157441789,1.3476251065359652,2.365857229987077,0.5088094558796027,4.469408596469539,-5.368364996457017,-0.243827275061952,1.5924894392531306,0.14665226684721092,-0.21963096568694263
74,10973.84079347158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1848325499981267,0.0,1.4674718659815464,-0.21799210218500611,-0.12688955557861759,1.2345316793453345,-0.5701603372793789,3.8451551956428736,-0.16172795920694827,-0.33661740866343,0.0,0.42477108840604744,0.0,-2.707290597158687,-1.1640458552684332,2.5851816004633164,0.5844558266772879,0.3662911214054737,0.5147990860134731,-0.606041005043162,6.326301136492002,-0.7874928020598756,-1.2934168616164206,0.4602738357641904,0.3094178643952266,-0.543899012108623,-4.261336462415759,-0.37307022910879906,2.3675620168581326,0.0,-1.5480320860255952,-0.02852840774516308,-0.15367063217363963,6.1058796638196995,-0.9400457043467954,-3.118233626429018,0.8757868787880049,1.7483862952074818,0.5655565047570783,1.4316640584351714,-1.0118267529525111,1.861712574902159,-0.1815565669232356,-1.1086522147340756,0.26490858567012665,-0.32812438945059064,6.146154454519639,-0.3939948472082879,-0.761583518132857,0.4236585523671354,1.3316101938381228,0.1394930878745194,-0.22679725268986275,-0.048468907342509096,-0.10204550151297907,-0.11478916719395646,15.760158599537071,-0.17687614082777212,1.2912498883878758,2.4178516655960514,0.4999474917113637,4.527474066207297,-5.255396681253076,-0.2468136216245209,1.5430159919457724,0.15510724889556884,-0.20487352109633591
75,10973.537238770521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1861014744061602,0.0,1.4677403882238298,-0.2179175728221738,-0.12486969342524878,1.232755013254073,-0.5680203044524191,3.7663566789011993,-0.16319512776870176,-0.33599236920029935,0.0,0.42593529183573753,0.0,-2.7089842487521545,-1.1693473398140277,2.5816620551760256,0.5809000533693899,0.3657365210327813,0.5120618605914237,-0.6040104969115987,6.252080461753721,-0.7822622069409941,-1.2926231616586277,0.46201700674839924,0.30956532682809423,-0.5437699831262629,-4.253202485926598,-0.37862803904827436,2.3672622718344267,0.0,-1.5419038375815588,-0.075600095251252,-0.15177071862041772,6.030032498292125,-0.920998307571416,-3.181540306743394,0.8754101959455799,1.7417629575574873,0.5671140353330693,1.4286417457905984,-1.0224645297141848,1.8587936226408603,-0.18284434164747934,-1.1072977504796448,0.26401648536473366,-0.3273740714295295,6.062319185739371,-0.39183000416377134,-0.762667761073245,0.42513530794311755,1.330254678688063,0.1404699355159972,-0.22669300023496858,-0.04839709312247433,-0.10256226193510706,-0.11492345687213448,16.721498788976067,-0.19069924974586336,1.2106252686494525,2.4672842718324977,0.4876476159165139,4.556311705919328,-5.2213577658674835,-0.2516117126110508,1.5174072015245295,0.16571071000690196,-0.1884577175519802
76,10973.235396763843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1853350373241114,0.0,1.4648902174408827,-0.21865586624491415,-0.12517890028224066,1.2311641504069415,-0.5681172504260701,3.676705925222396,-0.16420667057185162,-0.3355726102767747,0.0,0.4268320780383152,0.0,-2.7072764457191227,-1.1716271495637758,2.5797334082216135,0.5827335437718004,0.3653255167121178,0.5112650572941485,-0.6034137830791566,6.163952985631976,-0.7779972461063753,-1.2926235478298211,0.46259389126328065,0.3097909587001883,-0.5416604026098413,-4.253091117338473,-0.35471742051555444,2.368715394417612,0.0,-1.546387849018994,-0.13431480784656732,-0.1554662015562398,5.942056022922666,-0.9245136227237197,-3.2559260257351506,0.8763157945614111,1.7376162509348017,0.5673899149449712,1.4254917740264177,-1.0080961305362126,1.8554824814609572,-0.18280628837347976,-1.1057794433981623,0.26340782813670505,-0.3263253732628277,5.97258276327152,-0.3904418117925156,-0.7612946071958018,0.4243084772541997,1.3285866980340453,0.14045046476785233,-0.22618261384442082,-0.048367678700594996,-0.10219386399010737,-0.11523255903120731,17.981495443138257,-0.2145649915663636,1.1154045850256429,2.5584023557548,0.4771694982564603,4.53299556118498,-5.2709358703115665,-0.2587219398177347,1.5301258164747031,0.17358325252273982,-0.17927158023969786
77,10973.059581494808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184921250998131,0.0,1.460796018856515,-0.2190782259822354,-0.12641933669014413,1.2305625815662,-0.5692317681085504,3.628166850443874,-0.16264178110538927,-0.3356316798183298,0.0,0.4260827039407782,0.0,-2.709474383198653,-1.1706552688176635,2.575938893606544,0.5797401474471835,0.36275334705448314,0.5098294121616933,-0.6044076125058528,6.1158874001638495,-0.7836316753151586,-1.2958745084640575,0.46168161657810886,0.30799426046654943,-0.5434639588309544,-4.263634450377545,-0.3293177161723942,2.3627277000475595,0.0,-1.5595888352779697,-0.17504669031544623,-0.16631957406831316,5.898214402035793,-0.9382142233211211,-3.207777661189444,0.8779917883308842,1.7369853862453317,0.5634932497965628,1.422638748030156,-0.9811499269526266,1.8529870703077285,-0.18153887454055861,-1.1055068490697215,0.26415337730317257,-0.32572471677318177,5.925756151147908,-0.3900861765521465,-0.7610836597128443,0.42366439765342295,1.3285247301868255,0.14052866581326945,-0.2252545493717856,-0.04801136284061285,-0.10104831969852592,-0.11557226630459823,18.91009299299467,-0.23186484850650568,1.0531353195938,2.633304723887462,0.4745197316967623,4.480823274612703,-5.375519829331217,-0.26476955876706354,1.57016986286112,0.17385262919963862,-0.1820164040745141
78,10973.003134101744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1829557494882101,0.0,1.458328133526557,-0.21985499880749862,-0.12887407051429792,1.2311812968164066,-0.5713191922061819,3.628333255401993,-0.16151695889414935,-0.3356320893767984,0.0,0.42549962159796717,0.0,-2.7059155004859,-1.1669125273029852,2.5758770654328154,0.5828189610332839,0.3627070680948486,0.5112094585036707,-0.6057389787554281,6.112969276589979,-0.785989473903596,-1.2952719710522198,0.46035239654200155,0.30832292644363535,-0.5425606454607662,-4.273547493265716,-0.3030659073031673,2.3643429798700017,0.0,-1.569754264251092,-0.17928999930878511,-0.1729209417524318,5.899313490252537,-0.9572930572229529,-3.165836995442308,0.879683811107045,1.74108242839378,0.5638506723856387,1.4229766818025276,-0.9609336762191136,1.8530405444975548,-0.18052603647127863,-1.1062036776838833,0.26476476128974286,-0.3261797392935506,5.929418528962295,-0.3912706560070565,-0.7597348641822743,0.42229505306468934,1.3284258532859798,0.13957285030594757,-0.22476902980183464,-0.04799530146520183,-0.10042957548905487,-0.11570537785474316,19.30533734754709,-0.2432054633832837,1.044843965909761,2.676958365475857,0.47837331733643906,4.448582136348332,-5.4574665451348485,-0.26679888262444595,1.603140378842459,0.16829640519318795,-0.19183147006515547
79,10972.984623041375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831115897840234,0.0,1.4579414471805243,-0.2196488891704798,-0.129080443763664,1.2314472110198775,-0.5716886385841464,3.637234815314025,-0.16069964581494203,-0.33596829102793757,0.0,0.4252015932820769,0.0,-2.7081497524465385,-1.165237417879753,2.5763880953019105,0.5816932862988048,0.3621396082236294,0.5114585435379034,-0.6062814278381748,6.120913106959889,-0.7891060668734772,-1.2970557348264151,0.4599514848016617,0.30772721082663723,-0.543717204711696,-4.27712884744146,-0.30133501861236905,2.362222537012047,0.0,-1.5761511008461544,-0.17728142926976095,-0.17501083387939767,5.9090859746732765,-0.9622147425695916,-3.1366006830742266,0.8808972100939652,1.7440030238597957,0.5632832851248458,1.4231904445911716,-0.9577099113720686,1.8533826945508496,-0.1801929714848124,-1.1067520876701233,0.26508758692956724,-0.3262826980718336,5.938920062515816,-0.3917641700236516,-0.7602631099929004,0.42220134640699214,1.329056213874406,0.13947372924263018,-0.22467230100808214,-0.04788787210832016,-0.10022998891857857,-0.11578645707471504,19.402465706141864,-0.24332662569693558,1.046587718273401,2.680497209611454,0.48098572411024054,4.44563396583761,-5.499516694508524,-0.2674808988658129,1.6131823112092802,0.16523164883794225,-0.19812628438711113
80,10972.96189213851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827958727966583,0.0,1.457917365739796,-0.21975237768757008,-0.12960389993390833,1.2318421478700765,-0.5721717787293379,3.647826580347055,-0.16013985452720225,-0.3362054969337876,0.0,0.42511266875136083,0.0,-2.707795992063691,-1.1641933169149532,2.5766014354113973,0.5816247069844196,0.3619014805663269,0.511856817372897,-0.6067554187037841,6.130501169502442,-0.7904696617218865,-1.297015032232892,0.4595606838685688,0.308106221101545,-0.5439016456449562,-4.281204725709136,-0.3017285676884058,2.362878745036121,0.0,-1.5822139656657965,-0.17519925421560892,-0.17571389625983513,5.920786329635569,-0.9666242763357766,-3.1323301742148377,0.8826768541012938,1.7480096394684488,0.5652842627389217,1.4240455431033272,-0.9579266604738648,1.8538771276595793,-0.18017180609469252,-1.1076105626322263,0.26519729003579146,-0.32668254045338,5.950021354347377,-0.3923375217650734,-0.7605719176215379,0.4222352142362642,1.3293877394283897,0.13925551587129303,-0.22472570599366684,-0.04789738915015499,-0.10010967760514623,-0.1158429309930498,19.56898182867401,-0.24321944116241365,1.048477873302872,2.6817137237564186,0.48344159757353056,4.454238586719214,-5.563720011482437,-0.26801718799625107,1.6197140275330513,0.16194650752242368,-0.20471171371540955
81,10972.914700450854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827193582857023,0.0,1.4586349160576213,-0.21977991464071306,-0.12990180432851045,1.2323248027788365,-0.5726232396475149,3.6671282636193783,-0.15963598254558553,-0.3365230859845885,0.0,0.4253594441228171,0.0,-2.708723108173929,-1.1626104932554635,2.5782316428647056,0.5817819773798024,0.36191684462427853,0.5126763424597232,-0.6071085971355902,6.148914276208642,-0.7917883864366193,-1.297393845399519,0.4594644240092029,0.30875941504970905,-0.5441268241278664,-4.288448542436175,-0.3101884128371961,2.365497090307433,0.0,-1.5931855864485334,-0.18064359756081708,-0.17552974380798153,5.9429902185289665,-0.9716933233520653,-3.1589430211509995,0.8870400941692893,1.7554138312091179,0.5702021734204367,1.4254849359905033,-0.9640036841717766,1.8551742054359133,-0.1803412535575182,-1.1086970586368825,0.2651509201327513,-0.3272359704973655,5.969723761727034,-0.3930325491927795,-0.7613413739254106,0.4224369473851675,1.3299772840347346,0.13904818749824333,-0.2249850749429649,-0.04794355742130509,-0.09976595127546616,-0.11597569877686567,20.075371754317818,-0.2408498822532166,1.042919508769601,2.6811843310972945,0.4859022331179423,4.482504435361085,-5.72893683692312,-0.26938365358727323,1.6262319158162688,0.15784680587760752,-0.21426947051040937
82,10972.86278381673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828764765667679,0.0,1.4596872526528037,-0.21996871355658332,-0.129853838815252,1.2326246587831269,-0.5726923257314303,3.6857764152037045,-0.159587309400705,-0.33667142930869276,0.0,0.4258568937963438,0.0,-2.7088610698405806,-1.1630802736524606,2.5794565480464753,0.5818402846007393,0.36209482740086074,0.512880855634822,-0.6072644171838385,6.1682975943011344,-0.7916347301232932,-1.2972676047728313,0.45982927396725387,0.3095820435865519,-0.5439320594170277,-4.29608024316451,-0.3255306002458716,2.3693404454180476,0.0,-1.6029361360403926,-0.19571320402536316,-0.17434790969049155,5.96604180678836,-0.9734706753211434,-3.215302619371526,0.8920493616642307,1.761370034329448,0.5761247833778692,1.4269310575664576,-0.9746859166440676,1.8562079265040603,-0.1807946147602438,-1.1094884814028794,0.2648286000407337,-0.3276064728041882,5.988533309441498,-0.393120521119605,-0.7617632428977157,0.4229043191674481,1.3302734956113622,0.13913885097393172,-0.2253310506336117,-0.04803817797123531,-0.09911999061186044,-0.116106121332693,20.824911315117852,-0.23716949237459437,1.0303600033185147,2.6821047359366434,0.48569450015524723,4.5167209635558585,-5.938316017514266,-0.2708976344996286,1.6260973176989948,0.1564297797905124,-0.21767468031108417
83,10972.810481494558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183534036694676,0.0,1.4611163147412993,-0.21992224464258658,-0.12913282142059487,1.232596095928539,-0.5722850012980313,3.700719055786364,-0.1602439696407985,-0.33659621325698297,0.0,0.42649669938409157,0.0,-2.709839610244557,-1.1641760239754364,2.5814899253380377,0.582797511929481,0.3629236897482452,0.512908258867242,-0.6068236863908457,6.185193857285661,-0.7901547990238091,-1.2975587898867993,0.4607355842433972,0.3100151867148757,-0.5435884501838332,-4.301381859815851,-0.3446243138470445,2.3731502397836985,0.0,-1.608720587740154,-0.2170610338749884,-0.17268750011294193,5.984873175151928,-0.97277893580823,-3.289350301871366,0.8960435128713781,1.7635203410189821,0.5804381822656147,1.4280378230171713,-0.9877657899471062,1.8572247732507097,-0.18118321738529555,-1.1092739466676895,0.26426202464096726,-0.3275056520442776,6.00370525316431,-0.3926155279756437,-0.7615909926806619,0.4231787052361773,1.3303000488730845,0.13943286878481306,-0.22565821761046742,-0.04814080252611311,-0.0981116867011563,-0.11624666759755188,21.739286462857415,-0.2323597867177714,1.0155013090494864,2.6864141473791525,0.482458141628347,4.545189837748499,-6.143736005633935,-0.2724572784218455,1.6177693353226505,0.15859511346118185,-0.21253019644123186
84,10972.765362550665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184200413709312,0.0,1.4619565305097364,-0.21984129763476354,-0.1283510653953537,1.2323888224279949,-0.5716868900803791,3.7070824806117364,-0.16101008381151102,-0.33646470270344436,0.0,0.4268914781757134,0.0,-2.7097058102736837,-1.1665518524174567,2.5820939205600912,0.5831475649533076,0.3633455774553483,0.5122764122451505,-0.6064594671758454,6.1938294678924715,-0.788575775779691,-1.297722131404137,0.46140494556081457,0.3100347665322105,-0.5431709226053419,-4.30347816477104,-0.3596892092982616,2.37434929875586,0.0,-1.6083175901693363,-0.23273994882941537,-0.17192634627044187,5.993611133732571,-0.9703508547271993,-3.3438102499019515,0.8973916341984759,1.7612267868020868,0.5816678556953915,1.4287380636893776,-0.9980347762324758,1.857264976454237,-0.18148997632765607,-1.1087606139708817,0.2637425269670646,-0.3271306188328852,6.010332292708125,-0.3917604824536445,-0.7608052197260716,0.42332270040106695,1.3300840658538473,0.13983929957104485,-0.22580865552417817,-0.048203613410537624,-0.09694510135856989,-0.11636695122492983,22.56141594484422,-0.22814700710981226,1.0097976407631382,2.6943024699532163,0.47803598282532983,4.555907869109345,-6.263034190171757,-0.2738038141550493,1.6043334440175419,0.1625327780040154,-0.20167085121705797
85,10972.708490973406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1849923034520948,0.0,1.4627274269430792,-0.21946913862013295,-0.12736825918604225,1.2320964658686617,-0.5709842742220064,3.708013286751278,-0.16198324581308096,-0.3362018700623581,0.0,0.4271488422696319,0.0,-2.7100080192503406,-1.168274006493241,2.5828324088623504,0.5839839214609778,0.36392240050356234,0.5117688680114838,-0.6058492684139402,6.196743581731363,-0.7870863362487945,-1.2981348927461305,0.46202715581471,0.3097045781041853,-0.5429530371209351,-4.303118495633809,-0.3722686109103451,2.373535456394733,0.0,-1.6030485148798104,-0.24210357381561093,-0.17239488919646107,5.995035383742675,-0.9677578094817234,-3.3766882041494,0.8964056902190022,1.7555960369940369,0.5804259425232693,1.4291458791898537,-1.0067817351044488,1.8572104147782535,-0.1816027896413159,-1.1077970402967257,0.26333345424291227,-0.3265979035266788,6.011616363598958,-0.39088658507360763,-0.7597301850055173,0.42314264558700565,1.3298343748235053,0.1401805366364337,-0.22582697886201444,-0.04823071220731917,-0.09535677140207299,-0.11655367558396917,23.5266085181378,-0.2230176059745453,1.0163530903052156,2.707693816214673,0.4726540222792199,4.5530333878781395,-6.316001681378997,-0.27587258913820234,1.5861875815929125,0.16739465806755602,-0.18805780732112695
86,10972.615577784374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.185701424722552,0.0,1.4630580352166538,-0.21901258363915654,-0.1264273485620408,1.2318041153410202,-0.5702092535674973,3.7030648914939372,-0.16298595112776873,-0.33588775569435153,0.0,0.4272692517589876,0.0,-2.7092609774636243,-1.1706018399493874,2.5823996126476723,0.5840841232286015,0.36390969110196775,0.5109016781621061,-0.6054310747450377,6.193453791577193,-0.7858632247979952,-1.2983528500586443,0.4623130728756728,0.30915373656238465,-0.5426422627607576,-4.301262403039888,-0.38422381758261004,2.3692540383185148,0.0,-1.5921544265550474,-0.24198607131195554,-0.17474142107147705,5.989177270637806,-0.9638481022903834,-3.374465936034756,0.8927528690930238,1.7463243506338761,0.5772998630640046,1.4294167735208636,-1.0150789245905885,1.8564211720754156,-0.1817713312558949,-1.1069727161548555,0.26309147367718316,-0.3260226905101054,6.006945342173595,-0.3899468242313371,-0.7583266286320293,0.4228155403609271,1.3295817916385018,0.14051423897860021,-0.22570317642705717,-0.04821911015476865,-0.09275309242584477,-0.11691741968679875,25.04394927973733,-0.21483151259219666,1.0459634025011693,2.732899103557626,0.4655894426012965,4.535205280033864,-6.2931656797789595,-0.28023203727073237,1.5603082701305828,0.17289232770895432,-0.1721681929286371
87,10972.485802067416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1860477349308074,0.0,1.4629523481637816,-0.21837380627682784,-0.12580845880960947,1.2316182960008843,-0.569680655372107,3.6908874522986443,-0.16380641204874824,-0.33548888130898596,0.0,0.4272170137064329,0.0,-2.7086271149944956,-1.170904338632318,2.5814720962213924,0.5841568021834238,0.36350225289173205,0.5105441362437992,-0.604931014558541,6.181174808708713,-0.7853774042521683,-1.2982711537847027,0.462194768816085,0.3085731492564648,-0.5426358039939381,-4.296411860337023,-0.39192082681833323,2.3610860035745818,0.0,-1.5766309318656095,-0.22587772651338556,-0.17921358574497742,5.972925083456161,-0.9589312100711692,-3.300564221147461,0.8853051092710501,1.734731179693417,0.572435348765525,1.429028315645234,-1.0189853722302094,1.8555134306222865,-0.18182792877754325,-1.1063805065482113,0.26331808064307155,-0.325653827533975,5.994642599831394,-0.38956970754252024,-0.7574688139702277,0.42219319817438716,1.3295414998351391,0.14053359418954478,-0.22540956790385408,-0.04814960638084617,-0.0892590336157261,-0.11754941503802767,27.165327651015982,-0.20229121454506696,1.1066794490180991,2.7707529030635913,0.4581416421585316,4.499765424577132,-6.145829080485445,-0.2882338405979835,1.532944632946877,0.17684662747339114,-0.16224706013119122
