Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_vgvi,g_walk_speed
62,6235.694461161196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063160657882327,0.0,-1.0902023682077007,-0.02045168380562793,0.4451644611623603,0.20654625656162368,0.029274067457460664,0.48836285097545684,-4.1007017661816665,-1.888841231508424,-1.3913165581434697,-1.2148205114851605,0.4571483401519431,0.9070058528467302,-1.2237267130399252,-0.309210998871023,-1.9540810220399503,-1.9770456455083003,0.15143658781281824,-1.5586754424109452,-1.4801782545284288,0.23156187664309122,-7.348781323272387,-2.0469265038204565,0.9143220165106126,-1.7703650387671166,-0.2525266381537744,-0.5697632271048727,0.4201838842071894,0.10825276386144139,-0.6472516422351453,-0.6153592989974522,-0.0027393319917510626,-6.827636504755516E-4,-0.4048008075706807,-0.07543493863130005,21.480649150281725,-0.39369471344836876,1.5435251201148503,0.647693209025778
63,6234.884120437659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710783911195043,0.0,-1.0963097610954131,-0.023744123952310372,0.45182474395052397,0.20499962313772782,0.03531696714764873,0.4932928923336924,-4.202112449189418,-1.904840536694365,-1.4497527297689687,-1.2778156048485425,0.4465391641026795,0.9147990988885407,-1.1497885502495209,-0.1305992491232992,-1.9805765218354545,-2.004294287609076,0.08813085854608198,-1.591468918832154,-1.3389429675889777,0.2458349769054102,-7.2478369662669175,-2.00107708636206,0.8861655199232713,-1.7641589462420162,-0.25023950401441597,-0.5572191948401561,0.4329740480340991,0.12011979310527848,-0.6421893578684246,-0.6026735810940637,-0.002495885142266777,-5.985147398455933E-4,-0.40987817159276735,-0.07482376226032682,21.241268302491545,-0.4475897506024403,1.5145874419234062,0.6640398450010299
64,6234.405496228929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0780303031265723,0.0,-1.098458648400878,-0.023639831376791577,0.45204680676353254,0.21799536922396437,0.038845015910176764,0.5031192763632814,-4.211044681130177,-1.9173189211342585,-1.3905750521436695,-1.3301979527670678,0.39709446970503465,0.8718070375804828,-1.0949080062743584,-0.3288556652144311,-2.0102588913070534,-2.014402747463457,0.06454569917384381,-1.5638319169881207,-1.3244411698423,0.2683654828693158,-7.0646353638990504,-1.8938360474800902,0.8705370791171199,-1.7646916561242363,-0.24507803677395887,-0.540134251662786,0.4386556058577983,0.13077425023736136,-0.6276431803062151,-0.5803503350701334,-0.002390084380744195,-5.483762948122242E-4,-0.41546097399825915,-0.07456353400576446,21.03774923939385,-0.49741397691716804,1.50887663744779,0.6612365402518282
65,6233.775579492006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.081035401334995,0.0,-1.1034178647794635,-0.023785920467455784,0.4551040367377582,0.21809488006509403,0.0367360634962724,0.5031603717202603,-4.2024667628225645,-1.9372300845629962,-1.3523890892593748,-1.3339191172852356,0.3622765776365764,0.8557380274495162,-1.1400433214690324,-0.237993284677389,-2.0182959516946104,-2.022311475053319,0.0291100299403457,-1.6112876592878416,-1.3434791077259791,0.26792303900740716,-6.801012027344771,-1.740995035337605,0.8667463505528569,-1.7611520444649316,-0.24476097700259947,-0.5467674471634373,0.44369224580348415,0.13068009292829286,-0.6245901837868162,-0.5911741603909242,-0.0022966932234233257,-5.186561700619203E-4,-0.42049118983521927,-0.07436812219348062,20.730261324337626,-0.5237784866061431,1.5090363723545315,0.653290012722547
66,6232.172239850131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0799091304222816,0.0,-1.114673637534333,-0.024670112196664665,0.4534540377263932,0.21695637124088618,0.028939391707035543,0.5006984893061734,-4.277060463530641,-1.9251298822024698,-1.2065738904094871,-1.292186696470779,0.3771888609869777,0.8679581829001964,-1.201265118951721,-0.04099964734529232,-2.016083080430008,-1.9943185167996151,-0.013825290742555112,-1.6236454593472718,-1.3863996452478917,0.2677991166294459,-5.892735971798738,-1.4078786013876077,0.8872687172080309,-1.7646515743772144,-0.2499253572534756,-0.5653325131350764,0.43721408504045406,0.12181790851941199,-0.6305196450107344,-0.6152853103374001,-0.002148165959282812,-4.6267107858241803E-4,-0.4505432046937736,-0.07449091268198998,19.549397028818888,-0.5947276815531768,1.510834548836879,0.6201449492691603
67,6231.159505610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07856429989336,0.0,-1.1165843922055907,-0.02365531357688065,0.455287711568238,0.21141482546602713,0.02691449778213211,0.49329404731346604,-4.1811279743840295,-1.929031977040412,-1.2741514601395914,-1.2804796766221433,0.3369244526225833,0.8353472797964404,-1.2207217910087567,-0.18774842707252276,-1.991412399767456,-1.983806459862141,-0.026843536922193927,-1.6713592740555077,-1.408483113647979,0.24122143715718553,-5.651377832185781,-1.4162695961795537,0.8977623220733749,-1.767957682079982,-0.25846034711180316,-0.5874782275464795,0.435025832043345,0.11949391913531517,-0.6355934167636897,-0.6272800522704152,-0.002153177182254048,-4.8006394680180295E-4,-0.45603540754158034,-0.07483045828615585,19.148710758491127,-0.5736557052976923,1.5075644900056036,0.616395212369986
68,6226.6075304119295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.070239621107087,0.0,-1.122646390734871,-0.023138138936172038,0.4484772440121304,0.20494562156519375,0.019729000451476242,0.4828613605656226,-4.138699299576396,-1.9036636487275933,-1.3911084414870523,-1.1945753089716762,0.3590613497362204,0.8360099383835384,-1.3078407775280974,-0.3905495090956833,-1.910750635908176,-1.894951564583434,-0.019109123606334315,-1.6615737534346786,-1.463510845134795,0.1839158769835462,-3.7370345012855277,-1.2859533881817378,0.9392163512418447,-1.7820856010371797,-0.2702067715126371,-0.6101423736379108,0.41242884432807037,0.1093275433590015,-0.6540224106205906,-0.6420313963894031,-0.002161388486998118,-4.928624526323901E-4,-0.5241681750980121,-0.07656188630762939,16.20360419519251,-0.6038390422121279,1.4541804241308827,0.6099146752895375
69,6225.750277871055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0694027412150757,0.0,-1.1223969807656997,-0.023200650191100673,0.44753423758812166,0.20447366519597807,0.019157241754348135,0.48264999826350385,-4.146873207933619,-1.8984743040157346,-1.4016504579213747,-1.1821953132462553,0.3718148896575238,0.8464138583074421,-1.2951540534557506,-0.39519976797257506,-1.902452709445597,-1.8745599155447066,-0.009255575406183917,-1.6507610695269272,-1.4607256317844555,0.17856503024680076,-3.2414723966312198,-1.2472537104018224,0.9414564258168407,-1.7827800348366512,-0.26988320316325326,-0.6084980925174289,0.41009299219563655,0.10896682493951078,-0.655947913263227,-0.6403118113105385,-0.0021714012567252508,-4.96314873398306E-4,-0.5424135259997983,-0.076970031575836,15.428368795301862,-0.6152766418270259,1.4398022608195442,0.6083561137909999
70,6224.777352527439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.067595641234534,0.0,-1.1088367842657958,-0.024336352531045366,0.44481732483720426,0.2075915588605767,0.022612259592164386,0.49099418257598704,-4.230307622406606,-1.8655024329814178,-1.4114423992546978,-1.1725025894149692,0.4722053955833494,0.918657935820947,-1.1819821044903136,-0.2713871088145875,-1.9040245746823636,-1.8055964109028897,0.098486940959447,-1.5020206841856507,-1.3749542201565252,0.19200803060430136,-2.1214116501670532,-1.3385478603270062,0.9195148217969261,-1.773410351217442,-0.25378629143677933,-0.5678074290707185,0.41076079992653614,0.11666103066249894,-0.6549234299904734,-0.6060335078467157,-0.0024082576406673057,-5.631988628747262E-4,-0.5912155344846958,-0.07823066661847698,13.357259960689781,-0.6027063506393366,1.3938371492535455,0.6207524240583173
71,6224.270979956989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0705904912425566,0.0,-1.1013282459564477,-0.021654512408249497,0.447142562722916,0.20751911742643672,0.025890098814983317,0.49232205822858766,-4.205833978201863,-1.8715741123004361,-1.3958203769367434,-1.1941436852283123,0.45275758869785665,0.9075542552652516,-1.1492091586076776,-0.2251553877262577,-1.897491821248119,-1.8563096334860512,0.09525686849449373,-1.479674199432674,-1.326801238916991,0.19988954159209651,-2.758961807661696,-1.4606503975258394,0.9041311970968803,-1.7706364775082493,-0.24865476992961155,-0.5589816947079842,0.4210167710610244,0.11838626926379334,-0.6485948092207965,-0.6078341035168088,-0.002440235486348799,-5.748041085659112E-4,-0.5736358194727385,-0.07791606135291228,14.161731264627637,-0.598818057957566,1.4099361296214676,0.6200056857827213
72,6224.0561119150525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0744125306059007,0.0,-1.0998170876211404,-0.020472651474592,0.4509900265792983,0.20773258815398551,0.028185099244919982,0.4926391257715155,-4.180929311253157,-1.8857926783454464,-1.3654340647365855,-1.249395574122835,0.4182242925399279,0.8776318779110127,-1.1590009719007957,-0.21763775364366922,-1.8921645657994486,-1.912417914112249,0.061640525527680484,-1.4980930098454246,-1.3372137789302847,0.2141878734993107,-2.6573672754677324,-1.4344667908245403,0.8952153538420743,-1.7687403207907326,-0.2491366706216225,-0.5647890224024246,0.42987684601981707,0.11947391932471914,-0.6430005483965715,-0.6128470977574165,-0.002424362470204904,-5.698651112968746E-4,-0.5731534833645778,-0.0778172914965839,13.88234749676015,-0.6153554915701043,1.4154473923645456,0.611070375107815
73,6223.857580898659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075983793459589,0.0,-1.0971193233682752,-0.021874181143876004,0.45314164789904776,0.2120938747328717,0.031526917098383005,0.4955315628259985,-4.183845735439158,-1.9029080797703222,-1.32896010985801,-1.3130140029725166,0.41126229871309467,0.8759061410156102,-1.1412750799744036,-0.16786196729603897,-1.9276583222390784,-1.9377517078607398,0.07900271064053636,-1.4320518567106093,-1.3478531780339433,0.24111381889525763,-2.531815414303699,-1.4810512953948554,0.8836631831303596,-1.7635847794709967,-0.24770595189791828,-0.5637878146228124,0.43611036924972835,0.12281257444071898,-0.6368427954889836,-0.6066584617473259,-0.0024979416708864827,-5.90138154510395E-4,-0.5703861452884185,-0.07772980938631602,13.327260819154757,-0.6018987324329166,1.4241797445674138,0.6020279175179999
74,6223.787184117488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742833026854353,0.0,-1.095006259510277,-0.021039786476114358,0.45171322209332326,0.21154199671285032,0.03137322270823604,0.4937982581552181,-4.15467128158728,-1.9033678372516731,-1.3349315708214589,-1.2866208080392985,0.39573432998377867,0.8709601025620122,-1.1397329723450662,-0.16470551218032434,-1.9164883046424457,-1.9538121964634585,0.07721342547382275,-1.3983093091886034,-1.3063089396439889,0.2344715331175669,-2.5005531719755423,-1.578792068747733,0.8848693128937333,-1.7652929287108035,-0.24835759814353928,-0.5650929896284534,0.4355686569442323,0.12158128928368271,-0.6368537476373137,-0.6130273440737488,-0.0025246988062449936,-6.021239883924138E-4,-0.5734614787739223,-0.07790352838761,12.939365527403687,-0.6041735483113374,1.419597697047291,0.6022319835981452
75,6223.70608522414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.072157147239546,0.0,-1.0971446314263735,-0.021878259179824732,0.450051686941489,0.2104066878573087,0.03058433615338379,0.49205593097404005,-4.148296146283177,-1.9003639664610585,-1.3423425155016684,-1.2773922232601955,0.3980474525100655,0.8720024273448868,-1.1414728471960915,-0.1855352965572325,-1.9114505845420662,-1.961272696093417,0.06665326426759036,-1.3697197216966759,-1.2993924345361187,0.22508269845125425,-2.5316877648176916,-1.6747420594805331,0.8907343262816483,-1.767659191356677,-0.2509480616596023,-0.5691047279670649,0.4324302041805794,0.11996303060877982,-0.6392871822575599,-0.6192266694736478,-0.002530082988656214,-6.056936686837002E-4,-0.5703343892946597,-0.07798553725587111,12.603270398163865,-0.6004892009175363,1.4237404860795948,0.5956747471642919
76,6223.555738492337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0678791109220684,0.0,-1.1052585803834916,-0.02521618129339981,0.44792658015824494,0.2080463595651057,0.02808969170474273,0.48829262608846613,-4.136441492549239,-1.8989635767010042,-1.347093454186445,-1.2478812395247931,0.4005930013674027,0.8730913017538535,-1.1542831163121752,-0.22027812667012694,-1.9331044311421979,-1.9529225663231442,0.0610110901059361,-1.2776857895819833,-1.2971695840727053,0.2122506559324568,-2.5879945310772636,-1.9130136852649282,0.9030178944583415,-1.7694042676410704,-0.2569564702614503,-0.5793493451998186,0.42679698369201186,0.11706911260984403,-0.6461206672501095,-0.6280295641880249,-0.002539495153415558,-6.112639317739702E-4,-0.5585274047940187,-0.0781733877014791,11.444097239348428,-0.5853316725696489,1.4121767290349503,0.6056082137697695
77,6223.499908834651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0706884769475438,0.0,-1.1063461933634255,-0.024683233841113924,0.4487344747252474,0.2090353492271665,0.028652630687809145,0.4919288062522933,-4.143919217523443,-1.8978543813703506,-1.345503409261396,-1.247001650117897,0.4111658503695715,0.8772064818228079,-1.1484693276916484,-0.20690772954720554,-1.9405162804448715,-1.9538415391002426,0.049101645368998886,-1.2949638224533897,-1.3096824928127162,0.20565949938282269,-2.5914370881013595,-2.0205401038577873,0.9000565606576749,-1.7691072135047832,-0.2531220866055863,-0.5733696010613601,0.42685164482566296,0.1181377227326447,-0.6428253733851799,-0.6240845671060252,-0.0025362339247727963,-6.104631668151003E-4,-0.5499244413459267,-0.07830228209836422,10.650794108121458,-0.5722285300995517,1.4279153085936103,0.582793858691418
78,6223.379035851685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073885269995028,0.0,-1.1067795013058175,-0.02414844637745996,0.4518945142886746,0.2086998341160074,0.028679721615892297,0.4936225953223115,-4.160483311545023,-1.8961372265396828,-1.3347058867622792,-1.2511803521924707,0.4200451731199637,0.8813867302626567,-1.1548889777253186,-0.20299666079604667,-1.958493766191866,-1.9373480548959308,0.056566419404344634,-1.330564571217549,-1.3152991585475289,0.21742442427038236,-2.5915737000110437,-2.0817713807674605,0.8937852308716449,-1.7651669088229285,-0.24999367799270986,-0.5696011858237986,0.4312394936426679,0.12004189468238825,-0.6412740801280203,-0.6171334300188634,-0.002525520731896911,-6.045622142169362E-4,-0.5417071071392338,-0.0783540126916204,9.817852545599438,-0.5560715295222555,1.4191675303935245,0.5889066437943891
79,6223.338501692751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0745231997940414,0.0,-1.1046531496170016,-0.023025569665699724,0.4517972368692064,0.20915627504912168,0.02886869622572299,0.4940398776157961,-4.1590881004342055,-1.8991810140486634,-1.3371700367858268,-1.2540679150100367,0.41550243680111765,0.8801620972271917,-1.148937350036448,-0.1920704109627766,-1.9588584558407782,-1.9340922072126538,0.0621039289962429,-1.3641772294545425,-1.3210078711556619,0.22311690347313676,-2.583914115523986,-2.041750250961879,0.8918347637096089,-1.7653692376744499,-0.24857045963008415,-0.5667139108949859,0.4315795052602558,0.12048260438881542,-0.6402519844715219,-0.6151224331698372,-0.0025162853692630898,-6.01234111306866E-4,-0.5407358147418995,-0.07835001407652015,9.766211221958681,-0.5539475280319445,1.4156150967171248,0.5915187160651693
80,6223.2363141160895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0759760521926953,0.0,-1.0974426536677586,-0.02025329714105206,0.4526672076173033,0.20928456145104057,0.02935845630813529,0.4942994076204897,-4.169250665932492,-1.9022922073127744,-1.3367127978536537,-1.274654708332644,0.4080259572534615,0.8792532834105924,-1.1477429966761972,-0.17818500965757464,-1.9533630188198399,-1.9222373773879435,0.07834393814675544,-1.4992731604985001,-1.334176925025744,0.2498719237792868,-2.5657803407029376,-1.8660044082658314,0.8840465445061815,-1.7638087024701945,-0.24504512508198528,-0.5596293801988482,0.43451122891243915,0.12272533758656705,-0.6378041423962065,-0.608201252983489,-0.0024813095103570384,-5.864448464119755E-4,-0.5338764484060515,-0.07834630584999976,9.202655041866443,-0.5372748154705982,1.392548832444557,0.6094152975696614
81,6222.900476533361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075071540298007,0.0,-1.0957355643267286,-0.01983841172164057,0.45189478103993824,0.2092693367993415,0.029449701329826324,0.49374359380354343,-4.1655638917595414,-1.9045783417011708,-1.3402512569452971,-1.2725555327912816,0.40243882907232065,0.8776113297930549,-1.1419158730532544,-0.1724464880467244,-1.960179274826534,-1.9140458985452846,0.08726787013916024,-1.5168493231955102,-1.3338291185484514,0.25213687326836165,-2.5673218166329685,-1.778101606535332,0.884592966382441,-1.7642347762049642,-0.2452584177733153,-0.5591128247292436,0.4337747622935001,0.12233203722513884,-0.6381061582624965,-0.6072124724412931,-0.002472480603487091,-5.836717845986803E-4,-0.5296916895103694,-0.07840954743779656,8.965568107232464,-0.5295696073651013,1.3936517006471774,0.6034529282685999
82,6222.804178287852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.071513709828176,0.0,-1.0945026978359078,-0.02056871399649261,0.44928654834707366,0.2088837361337118,0.029574111169005157,0.49152213591710786,-4.160744888567981,-1.904926236111437,-1.3484982372795813,-1.2707104008283412,0.3998822329451792,0.8751949190972739,-1.1374182762639675,-0.18139117100998856,-1.9609869417615042,-1.914630332690567,0.08610432071553736,-1.5052466411595682,-1.3218111913990216,0.2453764932581535,-2.564445433075018,-1.5475784834969566,0.8907659064800804,-1.7667650272878495,-0.24871941655096602,-0.5641368067007861,0.4301202603659494,0.12031891505479776,-0.6400513957437352,-0.6126350918495128,-0.002470774818714045,-5.836984857111143E-4,-0.5242251634497004,-0.07855124577380306,8.843001130172873,-0.5220947205777934,1.3929177312567997,0.5959531803767338
83,6222.716172014891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0688670452875852,0.0,-1.0970305589260076,-0.022314963026219166,0.4475947460398224,0.20856823141884054,0.029381466126050023,0.4903785661331192,-4.158834586083017,-1.8950221522848856,-1.3524880678184665,-1.2666778084406898,0.4078937388420301,0.8736868792658418,-1.1483826817652232,-0.19508415993601375,-1.9604210827130923,-1.922482054833773,0.07486390027836687,-1.423112263337294,-1.3106959526115693,0.2306653171236619,-2.590902913764497,-1.3911435990467198,0.8976333391170876,-1.7681284281360548,-0.25214280236313963,-0.5693557052164508,0.4267000934599049,0.11886238324289218,-0.6424359449424064,-0.6166472215684727,-0.0025028742561834416,-5.945453688998383E-4,-0.5132421658166645,-0.07885977885046283,8.420288001496612,-0.5045061498855796,1.3936385122320196,0.5854692420261982
84,6222.664859517275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0697363956545947,0.0,-1.0997815385759848,-0.02274585566579345,0.44800930345811474,0.2086457189797123,0.029518067826767583,0.4907320386631419,-4.156769719754323,-1.893899438968026,-1.3534938511479835,-1.2643553462453545,0.41516007075356287,0.8762296758244414,-1.1450696534587235,-0.20186364740094664,-1.9627383308962705,-1.9289323168060077,0.06605637006491068,-1.3583106410370631,-1.30483544366244,0.22205206192520746,-2.60711327034679,-1.3741777602312502,0.8996996144412072,-1.768629867323569,-0.25273349351525315,-0.5717428224481464,0.42648180683377807,0.11792129032973543,-0.6426388145301197,-0.6188016897743548,-0.0025272760506736807,-6.036653175741821E-4,-0.5060882345340265,-0.0790512690383637,8.288630207756674,-0.4934697262596684,1.3920019788611193,0.5831738730692179
85,6222.567142161862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073233239741885,0.0,-1.1036525797282444,-0.02221651183376045,0.4496346135542987,0.2092164523576492,0.029534879805992953,0.49257926530236296,-4.1570945950470035,-1.8891761388443462,-1.3519947242066144,-1.2603220114185987,0.42432334112268866,0.8784557365734914,-1.1490910639698166,-0.20670180111162886,-1.9693594131780139,-1.93769520053879,0.055312479302804356,-1.2673891405236493,-1.2987260717187028,0.21610337064864296,-2.619480617251288,-1.3551442724109357,0.8996496061828503,-1.7691689076980661,-0.25148216514846505,-0.5722933782868643,0.42755310213359793,0.1172807109726393,-0.6415474218712836,-0.6177286008393974,-0.002563715555112605,-6.165078329883938E-4,-0.492992714373225,-0.07938252483549284,8.421266690364007,-0.47530264358946045,1.3829249674516022,0.586109740212615
86,6222.395356585103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.079782984650778,0.0,-1.1078874369324876,-0.020353609222369437,0.45275668746556696,0.20980937673204145,0.02994547296422055,0.49574194868533233,-4.158396915480835,-1.8904513217339458,-1.349673768658838,-1.2600788889876051,0.43592883171216024,0.8843412784837593,-1.1432178653864953,-0.20953086019711192,-1.9828337582220608,-1.9478589737871077,0.042973299111559296,-1.1893360254718666,-1.2899685978268487,0.213190416588301,-2.611705733998053,-1.3433688628619571,0.8971707203006863,-1.7697121785783243,-0.24793971055744432,-0.5712589482482527,0.43076037796546834,0.11597053008413664,-0.6387988527362565,-0.616524699971607,-0.002599425382637024,-6.296839931434364E-4,-0.4690184410106254,-0.07989657097453248,8.970844005860087,-0.4459908765941215,1.3646313001817267,0.5921755752683253
87,6222.275284958448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0883029042325414,0.0,-1.1121000131011198,-0.017336137720035817,0.45674243008935544,0.21079026276559418,0.029972423920182872,0.5001957002738507,-4.160404716815171,-1.8873672309732075,-1.3434979170524879,-1.2570130636974306,0.4431245133781207,0.8865852039797727,-1.1449624556595692,-0.2008463845230422,-2.0166012659268078,-1.9474216860706164,0.039759907674998984,-1.1330261725127786,-1.2752763858707665,0.22015324264068886,-2.5611978488328115,-1.3545914121421736,0.8913932524195695,-1.7697742725880519,-0.24235851059593036,-0.5666587252262347,0.43521588365892294,0.11581069648318039,-0.6349607141350063,-0.6090185273262663,-0.002635291411963284,-6.422508275043058E-4,-0.4254707022375317,-0.08073836250398507,10.506940056858756,-0.39508735047237065,1.3366800674592485,0.5946622418900098
88,6221.984950357939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0943848159204976,0.0,-1.1142499977319515,-0.015260444868855028,0.4598524762924976,0.21109379149313368,0.02993405265804349,0.5031779406039467,-4.156567546423136,-1.8925635774436538,-1.3353544202813867,-1.2579283976505646,0.4434424844501877,0.888100615793664,-1.1344130106404762,-0.18652267985185372,-2.052201341999279,-1.9361439404514234,0.038913366855720194,-1.1933249254714338,-1.2525661360910303,0.23563371215549703,-2.4510165343471764,-1.4234055372021592,0.8845126765771953,-1.7688543207401812,-0.23793161711177083,-0.5626740955989165,0.4394717119379888,0.11721365794577945,-0.631824592552924,-0.6051365757468861,-0.002649682659662223,-6.483765755635069E-4,-0.36632202027559635,-0.08169506981998328,13.613960426535566,-0.3198338277879692,1.3065187633789475,0.5877050755678321
89,6221.712891168048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0884680072192805,0.0,-1.1100268164817029,-0.017101942766470188,0.4573023241640163,0.21111647003048828,0.02909526009359185,0.5003753384544157,-4.149421639394281,-1.896788810178212,-1.332367956039059,-1.2587596517040283,0.4220841974800096,0.8807806301360512,-1.1300250490796093,-0.17168759248586393,-2.0683570356067174,-1.895687993619948,0.07149091638314309,-1.2866497681837126,-1.2444227105401942,0.2495097922055319,-2.359973403893759,-1.5552409981735174,0.8824285853429286,-1.7666736584758886,-0.24038545171024256,-0.5603774590377489,0.43835784228534314,0.12075969387701731,-0.6338589299489195,-0.6012917288299907,-0.0025982665396033656,-6.30884719367153E-4,-0.38080219950530203,-0.08125923275462948,15.726888520272846,-0.33826968052849365,1.3224900021498043,0.5777099234533838
90,6221.539032737853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.080174037967864,0.0,-1.1052451852095306,-0.019553759863692392,0.4527168591614135,0.2110744154288929,0.028634583129156167,0.49649971153297373,-4.152659992628064,-1.8978785047275362,-1.339505880708962,-1.2719321096759422,0.41237911841674674,0.8780203337618456,-1.1435910701088638,-0.17944008240234124,-2.0699644443307648,-1.8833823887137466,0.08548303511489092,-1.349419782916515,-1.2639501428783408,0.25309600422053574,-2.410339370814857,-1.5492276086020937,0.8871855593943131,-1.7672764997765278,-0.24494733783248923,-0.5604157437991951,0.4337579807983827,0.12169169977516071,-0.6375589532525792,-0.6056575733448836,-0.0025564922809933723,-6.145604056744032E-4,-0.36437196436117053,-0.08114570256862812,17.051350783314533,-0.319178330251829,1.3255975840359748,0.5669426953068336
91,6221.5028278647005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0765819211163126,0.0,-1.103608146783627,-0.021073218842169526,0.4514177601682954,0.20993053110337154,0.028771705784827212,0.49448930544991493,-4.152901249458179,-1.8991317574475777,-1.3383683553892622,-1.2680164645556922,0.4104156798141187,0.8764536813692724,-1.1396291701097099,-0.18396162951341055,-2.060638590274807,-1.8889690058200215,0.07909811764107104,-1.3690401727373074,-1.2655969450394633,0.24889254307925368,-2.4147543137029612,-1.568817791735987,0.8892789560225588,-1.7668203959014035,-0.2476135843362894,-0.5643775491379777,0.43221051627120066,0.12133480384534485,-0.6391604786512554,-0.6099895204695812,-0.0025390305293966973,-6.088483697670982E-4,-0.35790044070789523,-0.08110987405556255,17.412150326632794,-0.3076433729175072,1.3262575653478144,0.5620205092415599
92,6221.458682133891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0696773095959546,0.0,-1.1006675295136867,-0.024056203644728026,0.44874403418945635,0.20903180638810331,0.028710223409641585,0.49149401227130546,-4.157905929021953,-1.8949872470089375,-1.3388663947534711,-1.2605186357266045,0.4070722710053883,0.8740171551983741,-1.1465927814863257,-0.19257953659484234,-2.0518781922797675,-1.8903278902146285,0.0784571794694198,-1.3554469022312345,-1.2707091780250002,0.2384990745994683,-2.4302415439017593,-1.606072212947363,0.8923916406054926,-1.7652738926484055,-0.25147275981252953,-0.5685794103601833,0.429288899096973,0.12144520262655707,-0.6415770614308597,-0.6137618285624472,-0.002502333508196773,-5.959940061199212E-4,-0.34783605018778885,-0.08102973904811127,17.71989944843352,-0.28468341893847443,1.330015710813714,0.5512026712225211
93,6221.428162177781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.066132278451982,0.0,-1.097829236492134,-0.025481876645554992,0.4476444519736499,0.20825729265054208,0.02942188331376153,0.49049457441728345,-4.16616786028352,-1.8928744779959814,-1.3372873127062872,-1.253491090555817,0.4089336412948587,0.8722207025697555,-1.1489928658337583,-0.19874227199508213,-2.039816170167231,-1.8995655163801666,0.0712285857476497,-1.3323756082505234,-1.2745554073397833,0.22689463389362646,-2.430968926839181,-1.6305234953377157,0.8931475710325651,-1.7640934900759548,-0.25295980633364595,-0.5706175224326523,0.4285938105077743,0.12123903341916865,-0.6417413801262246,-0.6155676011494685,-0.0024693655997242345,-5.843797631197795E-4,-0.33938763104527003,-0.08102435017482205,17.926536617992074,-0.26077344650280065,1.357338599937178,0.5124720088032656
