Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_walk_speed
65,6241.4530415658755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0769354968437606,0.0,-1.109953318574998,-0.022783854315979683,0.453159751907253,0.19141056168630044,0.03403777848972887,0.5025192658366806,-4.32429358143656,-1.8156304526892577,-1.3510354701958527,-1.277009161091173,0.3684355794985208,0.8581789855045688,-1.0070165491686862,-0.060259024955491375,-2.181770518894053,-1.929929218412844,0.2470970958404205,-9.514841619370404,-1.7470487046750272,0.31245928388219224,-4.229176286655137,-1.7612730731628712,0.848832664508166,-1.7506451448893559,-0.22685308989192454,-0.5338629367502884,0.42999495207062854,0.09662759481603145,-0.6539612691328545,-0.5443118889678822,-0.002369015730877744,-5.284387069191454E-4,-0.25359099952899156,-0.13805666866550656,28.84356754374655,0.49478934073591097
66,6239.40476928454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0719544785778683,0.0,-1.0978157393035655,-0.021897278585840174,0.44923559673266933,0.19922332470048687,0.034146731588478314,0.49766905368990927,-4.215180888557213,-1.9156091474284644,-1.3537390272060759,-1.1953667493414795,0.31640244879358703,0.8967676143341455,-1.1277259499503618,-0.23531333110485914,-2.06754496225003,-2.0305707306368728,0.16611798400475491,-9.108466644574037,-1.6461874287357676,0.2750393048784959,-4.2269838825315285,-2.1762627944567887,0.8522085712046574,-1.7536861712390226,-0.23423737067491673,-0.5496924923879242,0.4233676570981441,0.09060011600939981,-0.6599681963578349,-0.5497872826797643,-0.0022018629565201844,-4.997376935477913E-4,-0.26010041420861696,-0.13977161537223315,28.518705860677496,0.43603181851882983
67,6237.287423036858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0618311321872707,0.0,-1.0920786328118182,-0.023154515148162323,0.44582471903134663,0.2209043284984457,0.02834439725145578,0.4881020701100308,-4.163610719689984,-1.9806074358807875,-1.410199253685207,-1.1652161285280191,0.3624992930499826,0.868976154199811,-1.3254164651871982,-0.44324037520785475,-1.9589796772475576,-2.064592570416367,0.10642351894264528,-8.266212186194917,-1.500727457468579,0.2217106770625466,-4.275781010176332,-2.7723637395802077,0.8402933281947489,-1.7446275127140747,-0.23096270905563063,-0.551099960416445,0.41773282668154776,0.11141263962557833,-0.6579916460361637,-0.5990400390609875,-0.002178666409443173,-4.942459010948016E-4,-0.27302599842671194,-0.14367117442248598,27.989145272761753,0.3549658919523948
68,6234.835782840052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0570897700768236,0.0,-1.0879811645358364,-0.02314804825678876,0.4452921422197485,0.22828093486585313,0.025288040323321683,0.4831716905038197,-4.102657979273612,-2.0012255687648444,-1.4298903579633022,-1.146848929801713,0.3855276264785739,0.9056380478011173,-1.351652228555239,-0.4507927088405574,-1.8954957305391649,-2.005245002492938,0.09063354649825708,-7.039279305868573,-1.3802564980056058,0.16060714861809564,-4.352738751516184,-3.4432682873978204,0.8291288837232502,-1.7332707870221882,-0.22216435282439165,-0.5436868063979946,0.4186191772347765,0.12296632150861928,-0.6455191561020223,-0.6232143577081158,-0.0021916428656376134,-5.237915559100369E-4,-0.28534892737582557,-0.14956016925060464,27.335095678866654,0.26758299572351485
69,6230.290893566895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0605221076288043,0.0,-1.0866470338952028,-0.022283791435047474,0.44834257094701174,0.23787764631182307,0.025703813491747562,0.4807736503624017,-4.080445340454868,-1.9973457431671713,-1.4677018402889574,-1.2142775401080308,0.43854172040500694,0.8895097394553673,-1.3815176726752196,-0.44234672144033105,-1.842664846451283,-1.8369334263533936,0.09781260287545862,-4.414139939245338,-1.2396533060120927,0.09340467608814791,-4.477560498112153,-4.533559479118829,0.8145755889856613,-1.7207085029451856,-0.20494304451060247,-0.5285437144199742,0.42444454424334077,0.15240624995909152,-0.6252606999385001,-0.6502149404972111,-0.002293928577587461,-5.547525042581001E-4,-0.30403483385172825,-0.1614860045244043,26.017904957703415,0.1284053741085826
70,6227.044656069503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075906639411889,0.0,-1.0915876675105716,-0.017868198455652545,0.45579282669290516,0.23270803865708165,0.029268028479732974,0.4904626286082459,-4.09891996195611,-1.9460707955161518,-1.4417423375342664,-1.3061261358239047,0.48587135448282137,0.9358298003672615,-1.2916673226256608,-0.2392791867568826,-1.9154066747746263,-1.6042941527177843,0.1544945906315064,-0.7040386136999777,-1.1677198575653058,0.10626878840814824,-4.498062075441634,-5.52925381596758,0.7989618982139711,-1.7150001580046645,-0.1915936508497716,-0.507881981396845,0.4353912576881104,0.16675801638764878,-0.6009001487581573,-0.6599811241114691,-0.00250965309405951,-6.231447480474379E-4,-0.3181317350746798,-0.1769987205201159,24.24303358046244,-0.008083346994406826
71,6224.798200320021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.085691595931693,0.0,-1.1057100075665067,-0.01842222585178943,0.460215926600456,0.22540385210455188,0.03200929484906743,0.4993488601907767,-4.12549354097294,-1.9031148675034377,-1.3778585636913776,-1.3451282670622593,0.47707338341661965,0.9262588313710718,-1.1870752700865268,-0.10553622460512507,-1.9672026125995978,-1.7078625978247683,0.11662172151752379,-2.294824221630803,-1.3860410957168117,0.1875169017917694,-4.3777992373815,-4.581070857322386,0.8205737755175604,-1.7274780252506983,-0.19972369922637082,-0.5177337998336314,0.4392255828180209,0.16050747596676762,-0.604626893500917,-0.6473462998040709,-0.002632195512925447,-6.511973475448469E-4,-0.29808854367892473,-0.17081672187045654,25.03642530890638,0.12946086365633475
72,6222.818485767598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0773150374932925,0.0,-1.094984216679585,-0.019594008967875214,0.4489712931279718,0.21074733748359026,0.03306390745555911,0.5012413437733376,-4.127058079607039,-1.9069399255239738,-1.3680451882585383,-1.2088814810894086,0.39209721959060956,0.8525770708732597,-1.1303705907399837,-0.1790767398313629,-1.903800796901787,-1.845678067181868,0.0835476879888204,-2.0464930926057345,-1.3931579347091343,0.25050412519262405,-4.2444455656636455,-4.227572506650733,0.8863660766960442,-1.7613993220486037,-0.22622315699710438,-0.5485759362353144,0.42703863719013,0.1319100022553397,-0.6396653914984415,-0.6234836173694662,-0.0025664697105618047,-6.136482357555885E-4,-0.3025459694787276,-0.1730637171568922,24.787794600647253,0.0951349759376865
73,6221.660940423928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0770539931966137,0.0,-1.0929137925572707,-0.019323118180458298,0.4470506640506904,0.20469308809312337,0.0321949711694895,0.5038450544972217,-4.160704797149545,-1.8770039311684865,-1.3430202374951967,-1.1630470053814057,0.38697425189644374,0.881487718802376,-1.1271737465168514,-0.16747963631535634,-1.9140499847352892,-1.9403378677049343,0.07884107155948869,-0.7722418708622156,-1.4189999139353395,0.3271018185663413,-4.026183825587093,-3.7083009411468284,0.9200623969341418,-1.7815444412604162,-0.24039783150428592,-0.5676023587542155,0.42451054562811935,0.10758004304644385,-0.6677992707294924,-0.6156343923881342,-0.002609339651390811,-6.194146750216201E-4,-0.3047424953690339,-0.179186828974203,23.88725680153573,0.03607146447061733
74,6220.798911255067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0749259396612594,0.0,-1.098123960222595,-0.020192383478431997,0.4493020137028448,0.2082741037581067,0.030140559314488155,0.499792780021185,-4.153876539025364,-1.8919105755173433,-1.3373555702630924,-1.1530272661678507,0.3950972447337423,0.8797738194665602,-1.128405384255382,-0.17280284970473608,-1.8955855675093398,-2.001951754707386,0.05658853979486612,-1.2306476922898835,-1.465455856019352,0.3188263990429341,-3.962664881817482,-3.1791651651142336,0.9098881187156388,-1.7785578400625397,-0.24138932926322332,-0.5700563891326682,0.4245759491451536,0.10960913723010454,-0.6672953215512606,-0.6203696772039995,-0.002556022635423526,-6.105987451859721E-4,-0.2991061975502168,-0.17791843143088923,23.883970461774066,0.04040833463105334
75,6219.6748089507555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0703383646736553,0.0,-1.1091698945262136,-0.023472701695441443,0.4536239892444457,0.21711007849496144,0.02595215219823291,0.49039972047429825,-4.127456612014486,-1.9155632399653935,-1.3279860987922127,-1.2029519889258016,0.4097284011432085,0.8634835083207854,-1.1605525663558034,-0.1876657076995317,-1.8699624649497633,-2.1208527404039517,0.022647658992060733,-1.4664805674341908,-1.588874987063595,0.2919964673723126,-3.759597735216901,-1.7584857821069444,0.8955328704000816,-1.766071854221196,-0.23873446751336422,-0.5725721602118552,0.42467131946361625,0.1184178316894968,-0.662545276633437,-0.6202282436298185,-0.0025478075746221403,-6.151225686625512E-4,-0.28667099027415816,-0.17920774917422216,23.285765112494747,0.026399701346456386
76,6219.304500178712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.070630172098531,0.0,-1.1068382989645968,-0.023917695121707515,0.45602632018497596,0.2173400355291268,0.026682712308161556,0.4859413542666784,-4.131914373202096,-1.8998059284028115,-1.3422815432878756,-1.2818914533003667,0.42483681536553974,0.9022757617137066,-1.1884301817183298,-0.1883777974713076,-1.9047612263962568,-2.0774155800581218,0.059048923898659914,-1.494318358824626,-1.593747821785763,0.24313303945286274,-3.73794222211789,-1.6157275948601948,0.8903777632020413,-1.7482064245804114,-0.22546997869121507,-0.559709446542347,0.4289095413696544,0.12100755149815637,-0.6525264281279172,-0.6028689063695772,-0.002660310609209892,-6.464314672520226E-4,-0.28183159333242164,-0.1802202987982922,23.01823295602073,0.03376070486020942
77,6218.909748766202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0746353882351416,0.0,-1.1020939301564678,-0.021671792350652006,0.4612665521439755,0.21201651169462005,0.031488621245397225,0.4843149275559961,-4.143991658608638,-1.899236964421849,-1.3790828675822957,-1.3179682009490639,0.4308298823188467,0.9102081105739948,-1.1481534213280629,-0.1843621062995449,-1.950523693256775,-2.0173304633518256,0.09386465197550178,-1.3318950118570738,-1.557393531177992,0.18362170495456034,-3.696647361260517,-1.6656740584928305,0.8756081226319908,-1.7335355177633052,-0.21317117912971187,-0.5416860797886134,0.435483113156263,0.1276549966868254,-0.6340547322496364,-0.5833202593828944,-0.0026526259905697257,-6.431802558882181E-4,-0.2732189831222917,-0.18241988302428777,22.42658622521197,0.013271030432553184
78,6218.624891314506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0808141761334573,0.0,-1.0964242734951564,-0.020362500610077865,0.46234780843602674,0.21097613378575258,0.03700865256617684,0.49526237547334523,-4.116312559253388,-1.890825392085927,-1.374333402425284,-1.3420212216145597,0.4210085129459408,0.8942581644784057,-1.1584341254631807,-0.20228874614027623,-2.031932336637024,-1.9708383833593213,0.11410757314205018,-1.2628701112059677,-1.4922713602206974,0.20406933809389827,-3.622498500942098,-1.7020838655759924,0.8816500375478163,-1.7427619140564996,-0.21798276765431238,-0.5434302228531808,0.43722862680253527,0.13149229396704937,-0.6291783388355885,-0.5937419754328389,-0.002733327232694714,-6.678044668128295E-4,-0.2702602161684318,-0.18356986329444877,22.126525797768394,0.009982824665906984
79,6218.165060018784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0842703564027945,0.0,-1.0910446801787974,-0.01975571152522327,0.4592557745344799,0.20398790518533053,0.04197537808760427,0.5057722029170194,-4.133892151999941,-1.8966535609226236,-1.3791373458878258,-1.3338472863209734,0.4237525690888554,0.8754440462095979,-1.132570706209759,-0.20368874633158274,-2.136424757527662,-1.9436511276078283,0.10427466441217273,-1.264259336997422,-1.3749603606150358,0.24840230335259628,-3.4231440760955927,-1.6976471578440264,0.9011215365960433,-1.7614974188324144,-0.22870319923969376,-0.5509970169755162,0.437006564774404,0.12619343777885744,-0.6332415174958467,-0.606506173962328,-0.0027135648985766557,-6.573175686695132E-4,-0.2607505621060226,-0.185295354471904,21.419841376363298,9.831864776067307E-4
80,6217.871705006266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0814002091634016,0.0,-1.091138321598649,-0.020552726055617053,0.4543943301113118,0.2026317094128041,0.04008250989070383,0.504365014590776,-4.110335358091505,-1.8938547276560667,-1.3564577522396128,-1.310189740482381,0.4037703312955303,0.8728381716599246,-1.1571392063651054,-0.20929521912468907,-2.1544619655226196,-1.9684655219381446,0.06423412708378329,-1.378674688321707,-1.2994865529278958,0.27886972620103656,-3.2285150195473222,-1.6899279687903845,0.9123675492315836,-1.7720222540996733,-0.23629619283402206,-0.565019344485613,0.43278194797427755,0.11761795559868875,-0.6441226803850689,-0.6165015406880288,-0.0027242868761440933,-6.623920017842484E-4,-0.25815057154272103,-0.18616738959413634,20.956020179104527,-0.007821892893100141
81,6217.56366977827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075105316257577,0.0,-1.0975199514303058,-0.02227030412705311,0.45002429148792567,0.2025205686451196,0.03424678358576224,0.4977596875423085,-4.110693401674091,-1.9076764094747647,-1.3391598987482356,-1.27665804140118,0.4065297533866159,0.8529294573990761,-1.1594026005822884,-0.19392609922998946,-2.1359817226994413,-1.9833152076674638,0.03003458097607812,-1.4955709926967642,-1.2478809372615087,0.2923535959579966,-3.009661586572295,-1.7381835701584516,0.916883385888785,-1.7696824706937182,-0.2370526125655121,-0.5682260003745163,0.4289141330338391,0.1133561458372828,-0.6516099466544941,-0.6187618500666326,-0.0026567949889802103,-6.439184949551791E-4,-0.2585840027917723,-0.18645260171646827,20.55987999417354,-0.01080005432877965
82,6217.240033645125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0690759029590278,0.0,-1.103339099285983,-0.024229299273116477,0.4471226840448756,0.20506360725075803,0.027946020658793983,0.49021364873862056,-4.114431448493448,-1.9004101183569635,-1.323169604181504,-1.2526380841523315,0.4123931326068206,0.8688570040907211,-1.1806637721619464,-0.17801602922211723,-2.0890187623711425,-1.991614856338723,0.0264916821447135,-1.6030740587929566,-1.2355718977862555,0.28787672996193214,-2.722548715672522,-1.6225772476734948,0.9154906589786131,-1.7648015730095372,-0.23422559265999063,-0.5683061107379633,0.4265773204692743,0.10796507967093691,-0.661451611643739,-0.6200298171914344,-0.002641788412276038,-6.413403514899327E-4,-0.26606263997062174,-0.1865234748956085,20.22433032739032,-0.014913886978215454
83,6216.995352871972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0683388886611658,0.0,-1.1064182560838407,-0.024212920846638297,0.4483406038914521,0.20841696069092497,0.025541529818805343,0.48660098262003976,-4.114132261581288,-1.9047788691814023,-1.3278731203612733,-1.265551676274222,0.4128174688563047,0.8660379401776822,-1.1682721017676876,-0.16648022886412667,-2.025508636548676,-1.955677842714238,0.04936420398243914,-1.5866515304275957,-1.2619338677188283,0.2553579145746141,-2.564633971762677,-1.723890497768866,0.907052144126904,-1.7555196327393132,-0.22768564310871087,-0.5621662624060902,0.4272564451486762,0.11384897288827078,-0.6574535290386078,-0.6106628929465596,-0.0026297884680362383,-6.37205014589701E-4,-0.27700757232569323,-0.18593119250137294,20.20123257600469,-0.009576654772358847
84,6216.885468865664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.072550345129663,0.0,-1.1029061653568635,-0.02250843055129774,0.45140233752350883,0.20996363019035907,0.02810104878032829,0.4912990295530584,-4.125176338986634,-1.897214948432648,-1.3387558042711656,-1.283921890562444,0.42037738952204645,0.874433331069406,-1.155945073482578,-0.17254867095881551,-2.0161575251365678,-1.9166222545381837,0.09011223956531617,-1.492408697495443,-1.3015022776067153,0.2391173296762304,-2.521870415658124,-1.613037971184907,0.9033706155706042,-1.7541081674983574,-0.22593254644852703,-0.5570612839715277,0.42978903687108394,0.11889512045596129,-0.6510409234856862,-0.6049721789978216,-0.0026509801070114464,-6.429753991545837E-4,-0.28370793333007704,-0.18536922576581455,20.307880066650604,-0.003457824107708141
85,6216.850490949102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075457370760643,0.0,-1.0992746371808304,-0.021239012037416214,0.452636049893151,0.210048801216707,0.030584404488869635,0.49389086605665344,-4.125686705654064,-1.8966225294721408,-1.3490305986667874,-1.2965816632392235,0.41507879231970185,0.8782734701958048,-1.1492605845977606,-0.18512611814956836,-2.015896064930562,-1.8990492600104014,0.09796607357584763,-1.4291321342540675,-1.3090052990338947,0.23225633917175786,-2.5379748385155407,-1.6825871709344502,0.9026642143952266,-1.755892215421661,-0.22575040416081904,-0.5567104680696842,0.4309590935980882,0.12143483773144467,-0.6474585950647197,-0.6031725229831384,-0.0026655254113481797,-6.453093240851944E-4,-0.2853746487700498,-0.18486748170806105,20.381202987753568,0.0022167383163606558
86,6216.8179880250145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.077137392668648,0.0,-1.0965478504240054,-0.020447683803755886,0.4531712452579735,0.20961255011424193,0.03235811487052472,0.4962880036437913,-4.1240930432683465,-1.896986382904854,-1.3527706458502264,-1.2974299350320466,0.4107429760468204,0.8764593371627873,-1.1440476164430906,-0.1975700667015473,-2.028971340827974,-1.891399865101035,0.09864983518431508,-1.3795018047937633,-1.3083038809658676,0.23352050915394826,-2.5193934534543216,-1.6446814530774836,0.9030075145430211,-1.7584415876425958,-0.2273933590852797,-0.5576235261945177,0.43136909671171514,0.12267028414809479,-0.645197261140609,-0.6037860606058592,-0.0026696529834692555,-6.462872972472949E-4,-0.284477169239102,-0.18447116877148678,20.33228976468457,0.0053160322100774225
87,6216.750485472779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.077336346725315,0.0,-1.0937832356206703,-0.020103713533538212,0.45274055460707735,0.20899232658075628,0.033341809763280585,0.4976824388228096,-4.129419452890306,-1.895189313846429,-1.354639094753711,-1.2866477037816086,0.4071729621041487,0.8786953362271878,-1.1408249253131029,-0.21682914334153477,-2.050924414613203,-1.8856131893922918,0.09222857635661237,-1.313924504053587,-1.298140933157081,0.2372116849406897,-2.495599981869437,-1.6378300968463815,0.9007913552955964,-1.7613184517542886,-0.23001217536783233,-0.5592341374610402,0.431205592238123,0.12236792974048727,-0.6445311742841798,-0.605503536379641,-0.0026574074438622487,-6.421922303744474E-4,-0.2813480863611495,-0.1831690241961889,20.242911667998918,0.011912178701915101
88,6216.727297013069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.076077119971255,0.0,-1.0910859619853102,-0.020181676813104354,0.4513077743997583,0.2087764052326167,0.03331559130103191,0.4986428517348393,-4.1330563835790946,-1.8941529077120478,-1.3527744496920084,-1.2655311828625275,0.39976642324567074,0.8731243443881246,-1.1359560503562727,-0.24435113231435512,-2.0793204013762168,-1.8838176513963556,0.07199992243188852,-1.2321130370881213,-1.2948979165640653,0.24352995881162887,-2.4558590188982174,-1.6189677079207974,0.8949217282558105,-1.7637222828474315,-0.23413344409984266,-0.5621874248577083,0.4301793098490704,0.12231090715494303,-0.6437845288272551,-0.6097313702508041,-0.002617404587764248,-6.310353980561277E-4,-0.27497005823923754,-0.1786655833700643,20.19373149012792,0.04190903005041946
89,6216.655480111304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074803902300943,0.0,-1.0959325734956438,-0.021189864390835395,0.45136487503798917,0.20937179091502237,0.03150155233695767,0.4957286771789177,-4.132573612443149,-1.8955408647107317,-1.3478087211717127,-1.2736024623003317,0.40680858201798475,0.8757133153545755,-1.1421455997347634,-0.21705015251122983,-2.060372215500622,-1.8966715447516542,0.07740346198888523,-1.3117958499029347,-1.2924182092617866,0.24184160695119078,-2.466075950754111,-1.6235206323206992,0.8938779003157415,-1.7599378011823432,-0.23078623819841398,-0.5599343861338758,0.43009643169758144,0.12130925067280623,-0.6460840648228693,-0.6080737827635896,-0.0026250904598289866,-6.332771108834564E-4,-0.2769463612298228,-0.18033564675325006,20.196999309930582,0.029001429220156895
90,6216.644538498567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737306008900496,0.0,-1.0990372633916494,-0.02192194292860859,0.4510952404482924,0.20961604171562598,0.03021980968178866,0.49413482724173674,-4.134043677794958,-1.8957360628328481,-1.3428795443268677,-1.2744040631781635,0.41138340804097745,0.8764212095365208,-1.1450000049931048,-0.19975047703936155,-2.052585061942023,-1.903848573918651,0.0790158105272252,-1.3384646280071073,-1.2908314185622456,0.24210325917383085,-2.475054438719455,-1.632073312851702,0.8920220380755639,-1.75765201346097,-0.22947007827258342,-0.5588136981991876,0.42978165738418267,0.12046791645924486,-0.647213841581583,-0.607005224014302,-0.0026202392667071194,-6.322870516345598E-4,-0.27720648496264116,-0.18034244849010045,20.220012752151185,0.027567158513818652
91,6216.640599000544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0733812034737733,0.0,-1.1012698341140619,-0.022328729716086272,0.4510358103319675,0.20975822796249877,0.02957979385855909,0.49338827761198967,-4.1353006073694685,-1.8958748245692014,-1.3400745206835687,-1.2763894067408013,0.41382209553039545,0.8757609602659178,-1.1464472136149364,-0.1875368514020898,-2.0491660921336012,-1.9078424950489266,0.08027693033113877,-1.3480322705857977,-1.2899960188152886,0.24252307458146932,-2.477839558091037,-1.6316361066722247,0.889748526927347,-1.7563337867317304,-0.2285171694333411,-0.5578808964130995,0.42964197222546596,0.12029149539634809,-0.6474559983775527,-0.6065540038091677,-0.0026147982904682326,-6.306194062857655E-4,-0.277039627551891,-0.1798970305820423,20.242596812830943,0.03009187744025997
92,6216.6400232293845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07364339067219,0.0,-1.1014565584141918,-0.02227934697025995,0.4511148318618155,0.20965934771815162,0.029732182138816537,0.4936466313421376,-4.135487865225625,-1.8960038458298956,-1.3397710526867979,-1.2771589772130612,0.4138163251997504,0.875922664641703,-1.145892525928557,-0.1861259828070393,-2.0498493088803627,-1.906685325003623,0.08157803644551252,-1.3434104788384236,-1.2891979689840818,0.24267606771616237,-2.4796073944675188,-1.6295822646677793,0.8896188358321078,-1.7564312628501626,-0.2284914594765909,-0.5577455862866378,0.4296790012333861,0.12035643435408748,-0.6471519176946282,-0.6062147270091317,-0.0026156642165909897,-6.308304253130018E-4,-0.27711547018376104,-0.17979142723643154,20.255825357123463,0.031068162666258878
93,6216.639930568897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737486097801754,0.0,-1.1014816944886296,-0.02224919595160477,0.4511417943691358,0.2096328692815961,0.02979746819955513,0.49373594366733364,-4.135506019262364,-1.8959969655147557,-1.339875913190958,-1.2773491643976087,0.41371554452492115,0.875913400155789,-1.1458372275503177,-0.1860646958734419,-2.0499830240620427,-1.9063760567159662,0.08180076234175887,-1.342103451646157,-1.2888479251579439,0.24269193883378412,-2.4800428203118647,-1.6283033579374904,0.8895901098514952,-1.7564994753904208,-0.22848423679046886,-0.5577247624009003,0.4296994678880959,0.12039294447432623,-0.6470571388107142,-0.6061777646020231,-0.0026158044909483343,-6.308274276663161E-4,-0.2771337812872248,-0.17974499820259776,20.261958701775097,0.0315113668132483
94,6216.639735743236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0740122163329544,0.0,-1.1014181829640135,-0.02215098510376984,0.4512168415728978,0.20958166132579745,0.029980759849885307,0.4939475730331121,-4.135142958004096,-1.8960621491223522,-1.3403832105554983,-1.2776911306457952,0.4132293422190607,0.8757773999848524,-1.1457014715600269,-0.1866939448532495,-2.0500697527845295,-1.9056646616383002,0.08211876293020935,-1.3393904857757664,-1.2879509948586456,0.24261156210989487,-2.4811595934158786,-1.6243141961202183,0.8897211576283952,-1.756743569094352,-0.22849747877463836,-0.5577566372653959,0.4297609652216271,0.12052359393733249,-0.6468387002830278,-0.6061701743159854,-0.0026167105278454704,-6.310008947060154E-4,-0.2772294026700199,-0.1797726900902895,20.273205893424585,0.03147576007610754
95,6216.6395223268955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742136512594262,0.0,-1.101416560712678,-0.022066812069469696,0.4512520610348154,0.20950101872646987,0.030114483599918185,0.49410996792601164,-4.135135862566936,-1.8962270791319964,-1.3406885905765704,-1.2772122725385768,0.41292337837919285,0.8761925088223472,-1.1453464019846002,-0.18742039354037524,-2.0502344361771048,-1.9044343005023037,0.08266176803114782,-1.3364364112740763,-1.2859493574934504,0.24261661093557746,-2.483414854259759,-1.6199270960240877,0.8898631569389549,-1.7569198031849325,-0.22848821340886447,-0.5577175818028144,0.4298113582760792,0.12053823020938895,-0.6466854890956448,-0.6060237532862996,-0.0026175960465455003,-6.31224200995816E-4,-0.27735769498586677,-0.17981044697571621,20.29919454993407,0.03132175240619059
96,6216.639375702425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074255471890822,0.0,-1.1014418538279414,-0.022037720498842558,0.45124276826531545,0.20949200680275867,0.030128721701647803,0.494097415057946,-4.134808508871248,-1.8962903786649785,-1.3409409987819352,-1.2766201741907135,0.41263106231261487,0.8761320354623783,-1.145427721692784,-0.18802455976187168,-2.0497562961122138,-1.9041900215841134,0.08237274192601758,-1.3359239268644885,-1.2847591556775448,0.24262410180615943,-2.48486808989553,-1.6162214954394898,0.8898568901607102,-1.7569520391565752,-0.22845503988209,-0.5577213486773744,0.4298211976931739,0.12056686094661731,-0.6466604468656988,-0.6060824059211125,-0.0026173882562381574,-6.311727492455127E-4,-0.27737969794162853,-0.179838021099259,20.328134162038488,0.031084290305140795
97,6216.639070262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0741605917721144,0.0,-1.1014965707141273,-0.022047128794551757,0.45117747673284714,0.20950119306865808,0.030045071217762457,0.49396346093958343,-4.134674730239548,-1.8964034968289383,-1.341047349348231,-1.2753837423159176,0.4124914656470863,0.876285239582368,-1.1455147317979313,-0.18871690867111623,-2.049137362091774,-1.9039042833266493,0.08188034092796019,-1.3360496179599504,-1.283266854556944,0.24276613521287138,-2.4867944384044582,-1.6127116425163943,0.889753221604139,-1.7568453007499893,-0.22838972456400006,-0.5576705467678512,0.4298050507848011,0.12051286509955249,-0.646750484800711,-0.606151221885289,-0.002616517522702151,-6.309741971802029E-4,-0.27733327133835123,-0.17981925856041564,20.386354190098782,0.031147119274730548
