Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_c,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_c,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
70,6357.182577617699,0.0,0.0,0.0,0.0,0.0,0.0,-2.489961857385856,0.0,0.402790994579462,0.16038901315731766,0.02231171316654888,0.5075520856344287,-4.96542497587221,-1.5771079017254914,0.4496834182769525,0.8275233542645929,-1.1636966063836964,-0.1439007935628031,-2.013743282739093,-2.5206343492658303,-1.4705935059071846,0.24626752278433192,-3.8290600517573434,-2.1966052995060177,0.7881772199029667,-2.2936447105809368,0.4396307198050258,0.11446258027518932,-0.653595838497322,-0.6081225119698761,-0.002410967147863394,-5.714651546707427E-4,-0.40644341327908584,-0.08166947808891913,12.962577643081373,4.792624273965846,0.4335572354569318,-0.6835014830325435,-0.18846319439257003,7.140515488782866,1.330008059315068,0.5612047311878389,-0.48097214061578153
71,6356.765150144783,0.0,0.0,0.0,0.0,0.0,0.0,-2.4886400996399343,0.0,0.4012222437433216,0.1674243020637793,0.02201667980695964,0.515170723019557,-4.947441721676003,-1.5717874101289075,0.45347958544498945,0.8396838659904697,-1.1767211605228998,-0.15328128088271875,-1.984813431392891,-2.576755752556451,-1.4698813270800088,0.3320760146529482,-3.7091413002941387,-2.0612043624543244,0.7988072981045699,-2.321350436581974,0.43741494643828843,0.11651374980904623,-0.649823553012834,-0.631394947909978,-0.0024359565013282528,-5.809870414354627E-4,-0.4128305685065571,-0.08166488396953699,12.971103713626931,4.695871693124691,0.4280074849677064,-0.6829766142232355,-0.1936318886114787,6.843272088194761,1.3107963019329116,0.6087906593089494,-0.538660500885408
72,6356.358214577716,0.0,0.0,0.0,0.0,0.0,0.0,-2.486543392628959,0.0,0.3949774850238969,0.17263334250885878,0.021667915620230297,0.5232115880032784,-4.910988789508325,-1.573562304446599,0.4357469318470591,0.846576507461499,-1.179834358496929,-0.1970461054407932,-1.9439252052679723,-2.6563780970976674,-1.4432243323903258,0.3570135158549874,-3.5701496987860977,-1.9233770737094111,0.811608848197077,-2.3483254549599746,0.4398221169669853,0.11845112463351218,-0.6491508505405001,-0.6467383197861982,-0.0024869752508030847,-5.98767413539104E-4,-0.42137804453470273,-0.08197938449059775,13.033406645691825,4.569424336057756,0.3999681762753193,-0.6672743872440224,-0.19687926814644152,6.367865643554524,1.302566933121597,0.6431917932459736,-0.5853698138341974
73,6355.986594394424,0.0,0.0,0.0,0.0,0.0,0.0,-2.488942195886991,0.0,0.39729015507487303,0.17072807484229371,0.019152174697882766,0.5249533899227845,-4.89862798228731,-1.5761369705560235,0.4319766879398336,0.8585824338506804,-1.1690138079099925,-0.24119561607425014,-1.8874796222645858,-2.760196234295891,-1.3989895302460333,0.3559103479535592,-3.300364378693652,-1.8058228554158124,0.8295338179977475,-2.3838463581287384,0.44127166507571713,0.11841851866267217,-0.6475261257722125,-0.6460629450421822,-0.002527173651135033,-6.13077719917305E-4,-0.433125402989889,-0.08238810500273179,13.167493209283577,4.3766158555494465,0.36189414899977423,-0.6446021845769954,-0.20816064887992655,5.580893611221169,1.2740030742250652,0.7039715719980231,-0.6311645185471323
74,6355.546766047922,0.0,0.0,0.0,0.0,0.0,0.0,-2.4877407857390272,0.0,0.39568477899992643,0.1643726282428405,0.019505831393687525,0.5207817786486711,-4.896807130561173,-1.5840269839074346,0.4231759966164218,0.8565811645768369,-1.1549939492871535,-0.2647796734271255,-1.8551452785981482,-2.7919298228726923,-1.3563107324732384,0.2934621449872413,-3.0745692384609353,-1.7777237927103253,0.8362051583333145,-2.4014698285324627,0.44397801166016004,0.11728793030648686,-0.6480607916701249,-0.6382215481515711,-0.002538601670303599,-6.15003932632542E-4,-0.4420678410316533,-0.0826202392945959,13.372082240646586,4.198784873741047,0.30204189890218164,-0.6068220927144289,-0.20097328353090432,4.854332611556332,1.2684065035057672,0.7261379753775908,-0.6533113281937933
75,6355.110919213072,0.0,0.0,0.0,0.0,0.0,0.0,-2.4903502984141124,0.0,0.4032002902378277,0.15514035505428717,0.01823956522846961,0.5121606553198111,-4.920057079734235,-1.586107413729556,0.4257737576850863,0.8498826136542182,-1.1387443145623606,-0.2506890734040843,-1.861941817751928,-2.745917037963486,-1.3011533965754492,0.2109817288453793,-2.7678967613349754,-1.7798358456784886,0.832540953355439,-2.3969111936836556,0.4462589278172046,0.11321503018037372,-0.6512220310217693,-0.6187019768548617,-0.002509457248428837,-6.03951394876462E-4,-0.44845699037217757,-0.08268958544961645,13.567603889246373,3.9050946344929516,0.2423241647973439,-0.5762927753430147,-0.18459277782097228,4.021009771980074,1.256667517246482,0.7404186067713335,-0.6434430297931649
76,6354.153291504179,0.0,0.0,0.0,0.0,0.0,0.0,-2.4908557140957885,0.0,0.40756337767369677,0.1469968096437996,0.019431011991745132,0.5037967742097059,-4.946695640153678,-1.5926219647309239,0.43259193640128063,0.8372823995590706,-1.1316926176643018,-0.2118150259362898,-1.941930187315702,-2.553185858377814,-1.2558382846624412,0.1347492814131337,-2.71303185081218,-1.7940047729492077,0.8155355522017049,-2.3675788160474753,0.44664647399819574,0.10949624867747615,-0.6541719007658481,-0.6077368191498893,-0.00244861124623843,-5.827328775994936E-4,-0.4468816256696528,-0.08246416864297008,13.792509006803916,3.6342337555093125,0.12893885066665045,-0.5136479127139184,-0.114468959478463,3.314321681141217,1.2692094308930786,0.7142427543890744,-0.60305799181185
77,6353.853189855622,0.0,0.0,0.0,0.0,0.0,0.0,-2.4897777094040534,0.0,0.4072426195595829,0.14955959352737735,0.01988148782860972,0.5028611999359605,-4.953316214767637,-1.5892111756629945,0.4379306387694655,0.8291003036373412,-1.1428686937925872,-0.1757876997074713,-1.9953207955025447,-2.4247835625046146,-1.2548181342476485,0.14038174102684436,-2.561708329405673,-1.7839276372362485,0.8000366578739767,-2.336392430821512,0.44391291167089597,0.11028591762240246,-0.6544499214612504,-0.6106076341777452,-0.002416591863171966,-5.723683182993958E-4,-0.4438461755975563,-0.08242797273659491,13.714041293472045,3.3897668430385335,0.14768894641582087,-0.5391590060842932,-0.10086595821379496,3.4501514620520974,1.2822802635980888,0.6685186922995189,-0.5625135635095246
78,6353.6268252103155,0.0,0.0,0.0,0.0,0.0,0.0,-2.4894228473791777,0.0,0.40673983721406953,0.15511818490796656,0.01769679302728436,0.5076288736630108,-4.951255550479432,-1.5807707226685237,0.4404207398409833,0.8297555543504698,-1.156811311831649,-0.1702737641910813,-2.0539133505902605,-2.304566784894662,-1.2607456295739996,0.1946986409656669,-2.6176854327922765,-1.7475740380379268,0.7999153524510426,-2.3254282762890814,0.4395767839576622,0.11324519634171777,-0.654397584155712,-0.6182376144339086,-0.0023939028031529927,-5.673603663920796E-4,-0.43941919397373375,-0.08254307962676108,13.68584147611515,3.242992927930217,0.12378255137404391,-0.529662684117469,-0.06444670852717205,3.7270587262873844,1.2999601296793726,0.6309596616509382,-0.5464537374966636
79,6353.474792764286,0.0,0.0,0.0,0.0,0.0,0.0,-2.48660964959101,0.0,0.40047328028197693,0.1596747350017584,0.017166908904044032,0.5126906366137252,-4.9409281916351535,-1.5813112568024927,0.43994155175040756,0.8349698298155434,-1.1666588961637852,-0.1865096971990204,-2.0743193236087345,-2.267066159199774,-1.2613433384904713,0.25368331783749903,-2.560958979013469,-1.7317266517179284,0.8073012036700833,-2.3321476255484463,0.4373835337901198,0.11732303680961773,-0.6530034223329295,-0.6280905593199786,-0.0023973568618432146,-5.698657616453886E-4,-0.4397373512289186,-0.08292139346759261,13.703948737754908,3.0652852245686155,0.0900242338997092,-0.5076682617813137,-0.04431150279454893,3.892733916969084,1.3022890812552492,0.6201748417470955,-0.5515882644111286
80,6353.397226064862,0.0,0.0,0.0,0.0,0.0,0.0,-2.485596237117652,0.0,0.3975253297988564,0.1611933584946068,0.015412090287168898,0.5152164038607785,-4.934364500749959,-1.5816592538761456,0.4357868160771411,0.8412086202678958,-1.1646678451396284,-0.20907247733071346,-2.0849156465039727,-2.2636948305370614,-1.2533174223395758,0.28395081459520355,-2.5300289927232043,-1.7302716256450539,0.8209615897937818,-2.344602499083355,0.43739192122317416,0.11835788779341588,-0.6527185402893019,-0.6281052778172982,-0.0024078749928059815,-5.738942423776316E-4,-0.43912815722929427,-0.08343009097564215,13.668172055810436,2.8623069623165507,0.05591839024675486,-0.48458862022885774,-0.03059128195769136,4.133308593678567,1.304529413218256,0.6105364628888276,-0.5582837980256985
81,6353.3220242077405,0.0,0.0,0.0,0.0,0.0,0.0,-2.485020907653374,0.0,0.3954843573422644,0.1596766041154887,0.015461692428065357,0.5149117438226037,-4.932703893199133,-1.5853770837572765,0.43308101918161734,0.8433834342068227,-1.158510485835614,-0.21963584965068975,-2.0913069116102387,-2.271783541091224,-1.2448281486387645,0.2871318996562182,-2.4945356488560617,-1.75502476197564,0.8276890924086234,-2.3508416564594077,0.43872378663141554,0.11724202889551882,-0.6530291111482566,-0.623694569229627,-0.002416483577724956,-5.762469594046562E-4,-0.4380611305262507,-0.08379867832242921,13.633736382964472,2.6623217537206276,0.01847975660004321,-0.45612400448760826,-0.0219015677915737,4.3297001774801345,1.2942086979514635,0.6136454281434751,-0.5571388205796614
82,6353.233641080859,0.0,0.0,0.0,0.0,0.0,0.0,-2.4854886796653957,0.0,0.3961665309742956,0.15656310537693438,0.01568434047075106,0.512686090817494,-4.937398688221166,-1.5874195357116105,0.43281598140702854,0.8440740809066103,-1.150728012166521,-0.2190616438505362,-2.0922730431318204,-2.286635654352371,-1.2432811607981051,0.2722591082074239,-2.465512232731108,-1.76717216986565,0.8316086047342387,-2.354824570672426,0.4398283048866712,0.11438811503951558,-0.6536557016210596,-0.6171298332716979,-0.0024199174164373245,-5.763160975930759E-4,-0.43551695795579315,-0.08405938057664897,13.530484697813197,2.411663919915096,-0.010401360424988598,-0.4308208715847396,-0.020101923762785683,4.69497037197524,1.2836749484220038,0.6123886538735573,-0.5562110336178904
83,6353.172026897206,0.0,0.0,0.0,0.0,0.0,0.0,-2.486154564060042,0.0,0.39749587899094807,0.15399222746336955,0.016887026327009048,0.5104445138776801,-4.941356754858563,-1.5883002573001854,0.4323751531865778,0.8421367612979757,-1.1448119202169995,-0.2090378656642554,-2.090440705871009,-2.3092300874838845,-1.2491499855709993,0.2452542792775822,-2.4507208612438522,-1.7665725689232357,0.8298964954373648,-2.354771305239749,0.44109138771863493,0.11130541198763334,-0.6548156223134531,-0.6111505984412359,-0.0024220269342084795,-5.757929195786131E-4,-0.4303099195820503,-0.08424849356573764,13.318910526234552,2.028835375959792,-0.03793948762908321,-0.399914821780449,-0.024813219383972105,5.390238136218746,1.2675769413734899,0.6068257905242446,-0.5546353267093321
84,6353.133988142898,0.0,0.0,0.0,0.0,0.0,0.0,-2.487036949134642,0.0,0.39942184830662636,0.15465516782080163,0.017629574243938344,0.5105626632596253,-4.94177286234222,-1.5867166052282133,0.4343436437041479,0.8407888041888029,-1.1473075710108127,-0.19998379829420795,-2.093939055107894,-2.3027937316619163,-1.247582667567764,0.23651641776807805,-2.459750149969272,-1.7366472749024475,0.823505895005337,-2.347847293258004,0.44027794124428105,0.11125570296236742,-0.6543991746779771,-0.6144155176594819,-0.002418914027428264,-5.750771594403053E-4,-0.4284887075646453,-0.08411425961864949,13.260242712767955,1.8840329207683086,-0.051762519368329284,-0.38707590404611836,-0.022458755528780995,5.403323074804049,1.2603964251314552,0.6099426643767961,-0.5506250347790103
85,6353.096698993246,0.0,0.0,0.0,0.0,0.0,0.0,-2.4873987167477645,0.0,0.4005707687862525,0.1565632303558457,0.01865101488003545,0.5115893530514488,-4.9387936360187386,-1.5840159081484155,0.4354608681221307,0.8384189744839128,-1.1539293130432073,-0.19410926822671798,-2.087493711753605,-2.3023853202683107,-1.2516288673363256,0.23098675309251138,-2.4704669362380027,-1.7055977540646101,0.8134118998793082,-2.3385874654031094,0.43837498602268626,0.11330222540568116,-0.65303076310254,-0.6224397809410338,-0.0024128624038863055,-5.740085061297435E-4,-0.42613055833636937,-0.08390776422382921,13.186752624052195,1.6804484228394088,-0.06143163277640425,-0.3699913474712414,-0.026651485066990676,5.413779110382342,1.256354186081515,0.6065746286443073,-0.5470094169662106
86,6353.073071521868,0.0,0.0,0.0,0.0,0.0,0.0,-2.487491290354225,0.0,0.40070192518031605,0.15848412217403204,0.018908559089905536,0.5127976556768813,-4.935425695755703,-1.583362422044804,0.4363863181162156,0.8385697341846686,-1.1565781639211405,-0.19589852035859934,-2.083073144060884,-2.3100967894131808,-1.2511858288030022,0.23318340599330542,-2.4868885709695543,-1.6898088065366577,0.8089278894803027,-2.333481359692351,0.43756297506697184,0.11514154238208615,-0.6525045099882172,-0.6262135818884652,-0.002414619079389045,-5.752981360763249E-4,-0.4235314515777567,-0.0839194933394057,13.111567677931408,1.500305100186881,-0.06352135112827552,-0.3586914798460206,-0.03319143687837817,5.42819397250804,1.2553031374278174,0.5996566813211189,-0.5416447106318135
87,6353.023732575954,0.0,0.0,0.0,0.0,0.0,0.0,-2.4874801628311083,0.0,0.40061847207005324,0.16155652805568174,0.018727584125183497,0.5143381276854697,-4.928139829436367,-1.5818876678373877,0.43568151600941973,0.8382959601055143,-1.1601132900617537,-0.20562135893724565,-2.066882388550783,-2.340707565082384,-1.2469161322805422,0.24437897964371028,-2.5041029947929063,-1.6775016296128051,0.804180788500384,-2.3282965904532644,0.43638864532457977,0.11861657754678732,-0.6516421888675483,-0.6297897906055884,-0.0024198270222835403,-5.782444296635943E-4,-0.4177008103799779,-0.0841539312573528,12.973406867760781,1.0598398755536205,-0.0652374286695155,-0.3306713397439779,-0.05298931220039949,5.340965221589904,1.2509916150709703,0.5879384200770064,-0.5335343764979684
88,6352.953583261436,0.0,0.0,0.0,0.0,0.0,0.0,-2.4869305537566584,0.0,0.399566915266652,0.16295238569184428,0.018466733442976255,0.5145339509923517,-4.923300709640084,-1.583269767566441,0.43582184964270965,0.839365909159029,-1.158965707916586,-0.21521338564652726,-2.0499946145079266,-2.3828388671766425,-1.2377134732595605,0.25677160783890046,-2.5220762713676215,-1.6767872860515345,0.8041075641621065,-2.32868778318953,0.43632070214177504,0.12064569428919866,-0.651246581960394,-0.6289242354887624,-0.0024296836892973126,-5.819093772340129E-4,-0.4094217755893381,-0.08468385832756412,12.827315038059567,0.4708437556744891,-0.06769089350685084,-0.2941471548268989,-0.0771978064696037,5.104153858156853,1.2394958233719733,0.5829027050764868,-0.5281219111813794
89,6352.90175180621,0.0,0.0,0.0,0.0,0.0,0.0,-2.4864370657478667,0.0,0.3988726672490811,0.16133801220441257,0.017443596674110058,0.5128401268394039,-4.924379422149495,-1.5841006694167739,0.4340527663785737,0.8398583367207757,-1.1546074110451596,-0.21784508313830592,-2.036355934673444,-2.418412975414622,-1.234810132823124,0.2603003095098489,-2.5114125324616756,-1.6970490004177015,0.8114013943085946,-2.336760978518119,0.43718252641762945,0.11890629742721887,-0.6519843400256573,-0.6233539595572192,-0.0024355115271312974,-5.828822291406042E-4,-0.4012297625086008,-0.08539503206784792,12.743125079247367,-0.08759397625956056,-0.06462971547838375,-0.2642052844302422,-0.09818582375702034,4.936330148644786,1.2293103296826295,0.5777905248166748,-0.5309934408871011
90,6352.86203588836,0.0,0.0,0.0,0.0,0.0,0.0,-2.485940531154579,0.0,0.3977819797561566,0.1590911863916924,0.017047260108943113,0.5110721753395744,-4.927833899583294,-1.5863623761599865,0.4335167613715978,0.8406909734297233,-1.1489695797505401,-0.21176880498481554,-2.0377291507971744,-2.4335319654486427,-1.237088322921646,0.25708916015278854,-2.503843749971384,-1.720761981529575,0.8192127177864805,-2.3440660249953362,0.43883555025341736,0.11545386734738249,-0.6533229405038031,-0.6175483202325566,-0.002441420249234092,-5.8329539717319E-4,-0.3929925841692706,-0.08611287425337491,12.729878772212311,-0.5528448973726325,-0.059408499402898954,-0.24507680259932837,-0.10739235722169814,4.7988936043814,1.2165258128358472,0.5775054338858254,-0.5331940652004558
91,6352.818761335012,0.0,0.0,0.0,0.0,0.0,0.0,-2.4861256469163466,0.0,0.3980269258857708,0.15696552256479954,0.016416413700330312,0.5095272600168664,-4.9321503551836505,-1.5862072669710918,0.4326793232754963,0.8404318727221224,-1.1456159516464408,-0.2029129135001838,-2.042873452295534,-2.4377554271783914,-1.2461089729258286,0.2536718395460896,-2.484548021036087,-1.7402067871718516,0.8271183271711576,-2.352375484154892,0.43986098485737674,0.11196918217191097,-0.654449884850908,-0.6130310296712778,-0.0024425514226533397,-5.824271330030496E-4,-0.38473237416112177,-0.08680768798424324,12.816349491050222,-0.9908982591493514,-0.047791539814764264,-0.23490209923444488,-0.10923006226492975,4.580110116069871,1.199155512656631,0.584952759516045,-0.5397984085233929
92,6352.756325927404,0.0,0.0,0.0,0.0,0.0,0.0,-2.48604136781768,0.0,0.3977334966053069,0.1551701548742816,0.016492466300134758,0.5083859219648568,-4.935394312971723,-1.58751952603789,0.4333314662393134,0.8404397922148494,-1.1431508981830845,-0.19191605492162828,-2.053459726786268,-2.4331167100623246,-1.2628975663327482,0.24731753897407108,-2.4676918097778873,-1.7564365877136545,0.8338770158734571,-2.360126148388725,0.4407242438987519,0.10882398274083317,-0.6551614074407419,-0.6119768048148578,-0.0024452666148285025,-5.822069810877874E-4,-0.37272995386765556,-0.08769090366905079,13.02439222169048,-1.576049422109745,-0.019977339466759756,-0.2346871435365269,-0.10436760669837106,4.255741590425467,1.1730374474454495,0.5958747394390375,-0.5467536361216521
93,6352.671329466346,0.0,0.0,0.0,0.0,0.0,0.0,-2.4865364943704997,0.0,0.39840133649493276,0.1543654239068216,0.016336386503383985,0.5083344385286865,-4.936774133404202,-1.5863621867047186,0.43308940132292423,0.8395584526750137,-1.1432736919250097,-0.18195270512881487,-2.066202534374466,-2.419459099170547,-1.2920980261826118,0.23806807170452826,-2.4400876322317933,-1.7718530240800827,0.8398310520257714,-2.3666557951966376,0.44097491028467406,0.10626545423848538,-0.6557080194389798,-0.6141821083373796,-0.002447142515126229,-5.82291598413927E-4,-0.354632316787739,-0.08897502364228983,13.472028976327838,-2.458325500243054,0.033626206198087163,-0.24433095729764553,-0.09154398709890019,3.9717870700821987,1.1376670656090242,0.5978145868870709,-0.5516474501762764
94,6352.434156448384,0.0,0.0,0.0,0.0,0.0,0.0,-2.487604315716869,0.0,0.3996249308964147,0.156028406109744,0.016868491769136993,0.510558777424704,-4.932192758894079,-1.5842188563571307,0.4326591370441843,0.8373525756897289,-1.1465088413129731,-0.17612964937987344,-2.0902330054672498,-2.388520106598342,-1.3368131872054585,0.23570041417188928,-2.414792790696608,-1.782039319604838,0.8419768173251826,-2.372656513139089,0.4413039058027939,0.10652925050536505,-0.6555514918173982,-0.6201253200895267,-0.0024514120651074776,-5.846248832458202E-4,-0.3243366765627279,-0.09116055839713336,14.646401234564447,-3.8497360036415316,0.14709505470258202,-0.27905433254378803,-0.05661435241936502,3.5312892492482537,1.060268965915273,0.6125757020317109,-0.5551234895282965
95,6352.3426341642935,0.0,0.0,0.0,0.0,0.0,0.0,-2.4886532389618945,0.0,0.4002989762411294,0.1593316441917433,0.018273318573502388,0.514485298010467,-4.924158690673942,-1.585161430167948,0.4366934490159683,0.8374082936928242,-1.1532395060301626,-0.17860329025673588,-2.10635897344109,-2.3479148273379598,-1.3797664121186393,0.2289294256216987,-2.3802783740146936,-1.7673073094466945,0.8356197666504375,-2.3660798269125913,0.4404380616356987,0.10924443943600089,-0.6541296995235202,-0.634551500914336,-0.0024597032826315017,-5.892488934192296E-4,-0.29746308648816117,-0.09344125943775657,16.5257934102778,-4.87440774265309,0.3444553692710312,-0.3829698085980102,-0.013289396819474504,3.3516132556447955,0.9930216154375295,0.5966982535365735,-0.5392070596485301
96,6351.901670366233,0.0,0.0,0.0,0.0,0.0,0.0,-2.4898102191822065,0.0,0.4015854966044395,0.1633418927070604,0.01916479401755473,0.5186219796814165,-4.917093467024777,-1.5820573534544093,0.43786645252269674,0.8363270564305327,-1.1613525743983533,-0.19558718338043687,-2.1006469859668915,-2.3216501482626652,-1.3887096940072248,0.2300153102132899,-2.3919724018969246,-1.7228780255887588,0.8223368702111292,-2.3525094769940478,0.4385936170056841,0.11588785054725459,-0.6518713780676172,-0.6443616591581103,-0.00245806094428605,-5.913724221289766E-4,-0.2682182419620796,-0.09634928160508037,19.099736473588237,-6.111063338057447,0.5602302091735014,-0.47289243482661436,0.032865807531274695,3.5076282519287387,0.9273852976897535,0.5373937671086386,-0.50599804131265
97,6351.868422423057,0.0,0.0,0.0,0.0,0.0,0.0,-2.4917810907433173,0.0,0.4039230613892091,0.1740101532317888,0.020865147534158687,0.5280579709722271,-4.901701139651244,-1.5738032948106515,0.43768428249985314,0.8354917003322343,-1.1776938703989699,-0.24552283874013353,-2.075053070822976,-2.235296805840349,-1.3226593037380734,0.25203416108909016,-2.4449154197521135,-1.5874648545209056,0.7760151425202444,-2.30088118504493,0.4354005216887449,0.1348340398777742,-0.6459094769004456,-0.6572406829908732,-0.0024405032254436296,-5.923365094728272E-4,-0.2658287312194193,-0.0993357605513901,24.888075530305084,-5.355451485327257,0.9805981986309905,-0.7509614519138049,0.14434771873622734,4.128664562681185,0.8759035591245133,0.425171932390462,-0.4203157697417506
98,6351.402169477815,0.0,0.0,0.0,0.0,0.0,0.0,-2.4907781261201873,0.0,0.40247853136736345,0.17323510617444743,0.021150735943990796,0.5268805885710612,-4.902127792978969,-1.5764924277536867,0.4368447796160074,0.8366522547175068,-1.1757413544549251,-0.2497719730616548,-2.0772506810586346,-2.237989019811411,-1.301134106433692,0.2616624946174265,-2.4914974871055873,-1.5985852419670974,0.7715513886103247,-2.2917813271344936,0.43590810803270497,0.13543625319578512,-0.6462889908494068,-0.6539319489953805,-0.0024396574977530567,-5.918672499145698E-4,-0.24005906195609494,-0.10185022959752403,26.584412444321096,-6.432324199023048,1.1359302946536705,-0.8019065104495187,0.15926095282819572,3.720814672477728,0.8139030372804117,0.4030908539550461,-0.3903870751999077
99,6351.074838584797,0.0,0.0,0.0,0.0,0.0,0.0,-2.4872429059374555,0.0,0.3991148692926019,0.159547809770668,0.019210635281467037,0.5146149222690249,-4.932402525501779,-1.5859773611080115,0.437534111516174,0.8428346978949691,-1.1546422564899088,-0.21739546473705468,-2.086167106955557,-2.2975430159742976,-1.2805937157923308,0.2608725359096763,-2.5518619185997187,-1.7232875903397187,0.7978852574939955,-2.325929352137177,0.4400583460314752,0.12183444109364394,-0.6506413750357053,-0.6255456835517342,-0.002417548383453618,-5.782843403007145E-4,-0.23465271098977417,-0.10198223861119765,25.12899706941222,-6.72797605765168,1.0313068451806116,-0.7110885056505163,0.10743717151168969,3.04811630709579,0.8072573821514651,0.4664170198225759,-0.44153419082103396
100,6350.940048924137,0.0,0.0,0.0,0.0,0.0,0.0,-2.4876185369806834,0.0,0.40035984496368726,0.15815347982238565,0.018116806751759414,0.5136959287194957,-4.929490893286003,-1.5857572604087624,0.4373117250864732,0.839376653909447,-1.155228782329885,-0.20863623837018633,-2.090762431309571,-2.285456029678375,-1.252881935495414,0.25924658551528457,-2.463964331453502,-1.7237954664523916,0.80799248573464,-2.331362835792785,0.43879263835609494,0.11644565138754197,-0.6520661880680169,-0.618488403989975,-0.002438357599670539,-5.829099921094625E-4,-0.23004652013162336,-0.10346988189749985,26.020406537802536,-7.016099826621984,1.0764041253096241,-0.7151631526615199,0.10863757374296537,2.944632003399177,0.7780396044158704,0.4621890612569758,-0.43352442974132105
101,6350.855197835253,0.0,0.0,0.0,0.0,0.0,0.0,-2.4873857595335647,0.0,0.3994006173093358,0.1572001779603631,0.018608554817622754,0.5128701956322989,-4.931255226549359,-1.5869623032666746,0.43799311386289846,0.8405136008662959,-1.1519506945587523,-0.20477766338750727,-2.0856358556023316,-2.287252796266464,-1.2453280384254592,0.255609874669851,-2.482671604198665,-1.7223358446483845,0.8075827751165802,-2.3319667087937344,0.43958890418856333,0.11614165759954893,-0.6520381415692459,-0.6182782723147033,-0.0024408621135731945,-5.834475365587461E-4,-0.2302686650892383,-0.10393110720382387,26.351714623534676,-6.916438626513585,1.0877535323362608,-0.7134509938336241,0.10491803568990672,3.044848146400781,0.7726460876605981,0.45758206572891014,-0.4307966381614131
102,6350.4598365944485,0.0,0.0,0.0,0.0,0.0,0.0,-2.4871873247196272,0.0,0.3976123691418535,0.15435281668660036,0.018904270300051877,0.5100706910342654,-4.93688953360914,-1.5848209659563866,0.4387180159757562,0.84374618837894,-1.1398105289628475,-0.18907004217718923,-2.0469633298048313,-2.2869240588871276,-1.1854855896608771,0.24508195203424699,-2.5135800062919893,-1.6754067238127457,0.8121119507062914,-2.3418574567596484,0.44142807232847986,0.11570567589694841,-0.6523795948889412,-0.6127161190961793,-0.0024598758930728147,-5.883009740707755E-4,-0.2045884991707407,-0.11073077815803434,31.586433512537088,-7.3946097594758315,1.3951753094548334,-0.7853660781807433,0.10939549058027975,2.8935709132352976,0.6470358201339984,0.41798857696302805,-0.40974265964761597
103,6350.134261689002,0.0,0.0,0.0,0.0,0.0,0.0,-2.4873892413266834,0.0,0.3989521295439458,0.15488815672558748,0.01610063852696343,0.5091490511930234,-4.932415425164184,-1.5795633400409064,0.4363012041962687,0.8395274806615222,-1.143820353919132,-0.17622610454807552,-2.020000400749107,-2.293167211992649,-1.163520004003024,0.23082453375557835,-2.436110405577092,-1.639277765545092,0.8356572827029418,-2.3566044216153657,0.43792180386558877,0.11016196735845958,-0.6547487002829141,-0.6128063797927484,-0.0024873554456054004,-5.94620032856836E-4,-0.2005010717138281,-0.11523790112564768,34.45464686880934,-7.094396748653338,1.4853545348793942,-0.7454330046524582,0.06852946191035932,2.330726424715877,0.5922766095854581,0.408148870530344,-0.4061569459782198
104,6349.877859459054,0.0,0.0,0.0,0.0,0.0,0.0,-2.487018987200472,0.0,0.3983373127377536,0.1559355267382099,0.015993948020260513,0.5097866271644182,-4.9287104577108725,-1.5798074306732701,0.4349025202035221,0.839225775757734,-1.1472496048353222,-0.17725099708625308,-2.0154614354307667,-2.29198019102418,-1.1649090187091213,0.22642431978375827,-2.4440576466951986,-1.6377975274781398,0.8356555513737762,-2.352826359110182,0.4369049084281695,0.11053223836209983,-0.654666466486881,-0.616853385103475,-0.002489573286742202,-5.953525644167793E-4,-0.18556525893055117,-0.11925262061767686,37.482408945045556,-7.07422753028575,1.6429878047482407,-0.7669870900009725,0.05762014083659681,2.1148781416942364,0.5245079036009831,0.3857232647515708,-0.38213054318127837
