Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad
76,6227.33615693952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065387456373265,0.0,-1.1013091410461344,-0.010340695852829264,0.43967842543066105,0.2097009509674817,0.14703345311141663,-4.126909597660452,-1.9129521024176575,-1.3442157482791732,-1.2655341669838363,0.3984448003762567,0.8763385118153522,-0.8899058482660259,-2.063114160412697,-1.898195424855478,0.07577091183406055,-1.3330893446283816,-1.290681093685367,0.2462460231628189,-2.2924680915627613,0.885854651418079,-1.7369903799350277,-0.2298480103493897,-0.5592428345435767,0.42824491222748645,0.12124139194110142,-0.6134957124355782,-0.0026012142893973448,-6.234163396431387E-4,-0.28009771865352245,-0.18320026815007143,16.321787382605496
77,6227.336074680965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065387914687798,0.0,-1.1012383002074633,-0.010287197636027095,0.4397218451405883,0.20976407320340065,0.14707521668785115,-4.127431734754135,-1.9128158667082127,-1.3437340792060342,-1.2654883890260509,0.39846058858672767,0.8764755370944302,-0.8895601327268757,-2.0634315172430355,-1.898801812966392,0.07613399816473485,-1.333313177564393,-1.2906968174249005,0.246577601969084,-2.292191151075813,0.8858082529141437,-1.736984108317831,-0.22984091935785425,-0.5591905757223625,0.4282848764837442,0.12132691327433484,-0.6134876252051443,-0.002600903423736778,-6.232454203071069E-4,-0.279899709721146,-0.1831964897589873,16.384703265268925
78,6227.336053074988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065373718272895,0.0,-1.1012047979376924,-0.010255354280579674,0.43974254212018526,0.209794311435029,0.14708902205519372,-4.12765700615109,-1.9127576637461245,-1.3436584939174818,-1.2653647236301582,0.39845751593464684,0.8764860559639888,-0.889390941664459,-2.063499434954646,-1.8991537288815976,0.07637795783528677,-1.3327489681994529,-1.2906225257878448,0.24669736570796055,-2.292103337212819,0.8858358464993646,-1.7370024512360671,-0.2298711383314062,-0.559188554122547,0.4283019642361494,0.1213626083377037,-0.6135015367679283,-0.0026006889661096292,-6.231643105651964E-4,-0.27986401055299864,-0.18319662421575672,16.392778358270782
79,6227.336043295047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065356339119013,0.0,-1.101167331172944,-0.010221040461425973,0.4397632694862155,0.20983750179934804,0.14711423428718728,-4.127941981310801,-1.912676388307587,-1.343424089520002,-1.2652785754842506,0.39843233210999673,0.8764442383387351,-0.8891459806153343,-2.0634623720013976,-1.899728729436831,0.0765915655871282,-1.3327774675360942,-1.2905155217736193,0.2468709899436935,-2.2918777362953486,0.8858775664554862,-1.7370280678650345,-0.22991620477389574,-0.5591948254559364,0.42831824851337585,0.12142296215921607,-0.6135292196526485,-0.0026004748450304837,-6.230492650349926E-4,-0.2798289146899287,-0.18319714977338494,16.40226247594053
80,6227.336043204423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065354744964875,0.0,-1.101167242352393,-0.01021996686174599,0.43976388466132943,0.20983623385013242,0.14711150205992518,-4.127940083070384,-1.9126775769333295,-1.3434809371204737,-1.2652361766826485,0.3984425579027385,0.8764716738194771,-0.8891583435713993,-2.0635164931387737,-1.8996718521212468,0.07664084081092502,-1.3324476839464672,-1.290518899673425,0.24685541213346107,-2.291933255274925,0.8858768153705341,-1.7370262412000301,-0.22991562043688507,-0.5591928716449238,0.42831959768250594,0.12141710828178348,-0.6135267111538999,-0.002600452782773822,-6.2305708522421E-4,-0.27982670360746537,-0.18319704678847035,16.401904804766104
81,6227.336043189853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0653550574684925,0.0,-1.1011686458170673,-0.010221413685154768,0.4397629249333967,0.20983652468467698,0.14711225975829578,-4.12793615075053,-1.912677741700026,-1.3434601624205726,-1.265258120997934,0.39843849446394336,0.8764596331526632,-0.8891578952537805,-2.0634904626799715,-1.899689370709898,0.07661833803563763,-1.3325895038656637,-1.2905208825136243,0.24685610933876473,-2.291912636060636,0.8858765529978332,-1.7370265691274325,-0.22991556710348968,-0.5591935133031992,0.42831859979765624,0.12141827409208283,-0.613527038223274,-0.002600463233240828,-6.230548384564118E-4,-0.2798283829582657,-0.18319705534578218,16.401916647289646
82,6227.336043186537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065354864856142,0.0,-1.101168403516806,-0.010221112277416676,0.4397630779857833,0.20983647571665487,0.14711207088628458,-4.127937281403085,-1.9126776504576761,-1.3434661994033932,-1.2652509057132624,0.39843968949842734,0.8764636698795645,-0.8891579404036678,-2.0634982094090617,-1.8996842525922666,0.07662556661188046,-1.3325468036836436,-1.2905205033151685,0.24685573822825374,-2.291918549583402,0.8858767053904165,-1.7370264012989238,-0.2299157273848263,-0.5591934145321877,0.42831881461201987,0.12141804011362618,-0.6135270109144333,-0.0026004596965105184,-6.230554882626904E-4,-0.27982794871188893,-0.18319704708514387,16.401912799409534
83,6227.336043186527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.065354833132688,0.0,-1.1011684807399964,-0.0102211414601833,0.43976306118205355,0.20983651128740582,0.14711205912179476,-4.127937224632305,-1.9126776157771077,-1.3434663376763492,-1.2652511250330376,0.39843973033400576,0.8764635992758314,-0.8891580525059786,-2.0634979446725605,-1.8996843298367432,0.07662580920194771,-1.3325465633747486,-1.2905207945131345,0.2468555334886187,-2.291918444641411,0.8858766855136306,-1.7370264073222084,-0.22991575493057137,-0.5591934294007593,0.42831882451673703,0.12141799615784991,-0.6135269838166174,-0.0026004594617799366,-6.230554335446746E-4,-0.27982798590733726,-0.18319704385213859,16.401913360798368
84,6227.336043186523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0653548168517655,0.0,-1.1011685431016072,-0.010221169394126178,0.4397630407143026,0.2098365245895779,0.14711205935312469,-4.127937186211969,-1.9126776202527176,-1.3434664041197912,-1.265251086073102,0.3984397332036549,0.8764636585999531,-0.8891580557689316,-2.0634978013566054,-1.8996844146219045,0.07662600677684804,-1.3325464827737818,-1.2905210345208444,0.24685553600978824,-2.291918226036053,0.8858766903672892,-1.7370264021780868,-0.2299157933629355,-0.5591934748516766,0.42831881622409473,0.12141801425068868,-0.6135270010322977,-0.00260045925089899,-6.230553901675279E-4,-0.2798280247506156,-0.1831970411554893,16.40191372204279
85,6227.336043186523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0653548248169455,0.0,-1.1011685377481748,-0.010221162866001334,0.43976304898859303,0.209836525982224,0.1471120574151066,-4.127937188256,-1.9126776215072625,-1.3434664276983488,-1.2652511211198945,0.3984397415441749,0.8764636346435755,-0.8891580581512417,-2.063497792778518,-1.8996844155266406,0.07662600390093542,-1.3325464836720566,-1.2905210561412659,0.24685556228298153,-2.2919182054875127,0.8858766844627395,-1.7370264081636542,-0.22991578812430233,-0.5591934777652678,0.4283188249516134,0.12141800856984199,-0.613526999204127,-0.0026004592617555255,-6.23055388359964E-4,-0.27982802645952676,-0.1831970413328966,16.401913754250906
std.err,,,,,,,,,0.08284798350941437,,0.08171156722337058,0.08556183816789235,0.06843361030903723,0.09395797457435602,0.06934852090649704,0.3150605622505308,0.25566171021468276,0.3104976760741598,0.44304509960378513,0.2251500716528335,0.23601033631122198,0.301856276626673,0.36614654305490124,0.34996343472253455,0.33906914185629183,0.7660971265320645,0.2742141503340904,0.26938032313660926,0.522724558286773,0.12577920749138033,0.11072146074924095,0.09808476597986533,0.1627736166162531,0.08493756373386753,0.10523319915926002,0.0907987059672989,4.66942264541968E-4,1.5343126643819284E-4,0.04602060725506613,0.00616688198949368,11.011216808332465
t.test,,,,,,,,,-24.92945195922904,,-13.476287081093044,-0.11945936511958777,6.426126679604958,2.23330193028123,2.121343836784328,-13.102043488938913,-7.4812830591689305,-4.326816370044177,-2.8558066035521157,1.769662956885675,3.713666309461128,-2.945633823115516,-5.635715622389776,-5.428236858610068,0.2259893173452273,-1.739396269118213,-4.706252593343385,0.9163830505830789,-4.384561944055704,7.043109128537392,-15.688254078381659,-2.344051961866321,-3.4354061142697,5.042749122092231,1.153799461955802,-6.757001574726059,-5.5691237637406035,-4.060811090358504,-6.080494003666633,-29.70659105282111,1.4895641453394293
p.val,,,,,,,,,0.0,,0.0,0.90491143138639,1.3089640482633058E-10,0.025529040320448226,0.03389287787797035,0.0,7.349676423018536E-14,1.5127997702535367E-5,0.004292765282717159,0.0767833042653121,2.0427811277223817E-4,0.003222936964585532,1.7433286148005323E-8,5.6913478152509356E-8,0.821209728945484,0.08196508405045067,2.5231186118190863E-6,0.3594660220315151,1.162194096315794E-5,1.88005166990024E-12,0.0,0.01907551362130211,5.916664351699463E-4,4.5889073163607463E-7,0.24858239482584898,1.4087619959468611E-11,2.5602358677545567E-8,4.890252903710923E-5,1.1981282632689272E-9,0.0,0.13633887540632883
