Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
29,7653.912055517608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.381570992565745,0.0,-1.060537354852632,-0.04911860386047384,0.8303283396331249,0.011892128406673308,-0.012102319537809485,0.4534397180236105,-10.984698052318384,1.3685374349540291,-28.011229255715634,-12.875929997100105,0.4511813310713072,4.777019960349948,-44.55796610307068,-2.325432306823791,-2.5865136237048962,-0.8991287095664929,1.030923393681612,1.0237160588250283,-0.8558326241600802,1.3036308737238071,-1.6544614407280527,1.104412278141399,0.6340153428973393,-1.1085730364993716,0.4282343328062522,-0.8497598869411613,0.6097486479200236,-0.7328651413328988,-0.4600078901183939,-0.3277113229914517,-0.004208847294617162,-7.277117423350323E-4,-0.2286799592081265,-0.08159587786851295,-0.6522379672316714,2.3041588929391263,-0.7636560680229201,3.507309237198038,1.2366415020597752,0.849185389543023
30,7599.052759142092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047716568699486,0.0,-0.9395667041115667,-0.03662836689669758,0.4353661372182376,0.03492092869978994,-0.2451008744708147,0.03757201549402922,-9.404052113369954,0.30795381528129284,-29.41697952289645,-13.740819211184592,2.0006323970555866,2.9100496862632586,-48.01284617582079,-2.1303078025510707,-2.9537949204698073,-0.6789401742914076,0.7004638959211829,-0.012140002714200682,-0.670720706574901,2.001340901213031,-1.6768303195575793,0.05462186961171467,1.6030429341080623,-1.6915222605728168,0.24518037327120137,-0.5589186333630027,0.08902860950576086,-0.4875209034626543,-0.7734803451382448,-0.961680867504304,-0.003746914127751103,-6.291254239423756E-4,-0.17692338301581018,-0.08641479188920823,-0.6914507537892215,2.1960558284421143,-0.6821731543853596,3.855955710074247,0.6461290569960485,1.5885360485272693
31,7494.720507461306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0662183642387917,0.0,-1.0386305622182739,-0.1757715960589285,0.40240849968396886,0.22060769176201886,-0.04051160067226689,0.30126746844832236,-7.668918039182592,-0.4469243624066812,-30.413153523094973,-14.374926604151712,2.954404350327154,1.6167189556368136,-50.68438772896577,-1.9337621043803235,-2.873237556559516,-0.8417675018098449,0.5347036737201879,-0.7635365224545586,-0.6364419739308468,1.7203742626825151,-1.3052118407524904,-0.8626565772320592,1.2937067418649466,-1.583705914930264,0.3215420156058071,-0.9182364820348143,0.25071179526225357,-0.21025109638065692,-0.5902954023260922,-1.8153760103262457,-0.00425611483633636,-8.952384398509976E-4,-0.17974480824505315,-0.08896099158342259,-0.6565467091760038,2.0994524210382925,-0.645618075100952,4.032117638218266,0.7088786023171332,1.416649123623892
32,7431.239399049371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0437202079740513,0.0,-0.9808101873509545,0.02979934639892512,0.5657651767927476,-0.3811831303097366,-0.2876646842302576,0.10583948635039694,-4.93460489272621,-2.6731012914539,-30.97453246073929,-14.830528021306423,1.8174890163222734,-0.5576818480853853,-53.99294033039926,-1.4146882443450965,-2.72380685180718,-1.1623594529500854,-0.636405176093929,-1.5639664717652368,0.018423646342092814,0.40521018575818957,-0.956717267609995,-2.1050460479382296,1.5482983150817462,-1.8677167826604457,-0.15874052461716603,-0.8845493256761401,0.404389364257364,-0.3203112980441446,-1.1438599032960028,-0.7884413742643761,-0.003079214538795373,-4.945556667711272E-4,-0.13599093966948814,-0.08857746514665267,-0.484380827478024,2.378574039606898,-0.88699492123362,4.128471332143488,1.8125084315406326,0.029564427084941558
33,7408.56658168946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.164193682868602,0.0,-0.900710802680741,0.07837961885440765,0.3870131251744626,0.06150400991425414,-0.10813877597316496,0.6388148913253933,-2.911760338105516,-3.6871872124817124,-30.173176871196283,-14.467410693511342,0.6460986604070178,-0.15380262423695712,-54.76388815057484,-1.0522271951014726,-1.904154567580722,-1.9808986343623347,-0.40518616028721555,-1.6748500023312964,-0.0495095148657525,0.4124244430028955,-1.8566063937405621,-2.5359206880012417,1.4010840404496168,-2.109379799313803,-0.06798232845744114,-0.7893873305372825,0.23143014230760922,0.23294257309848065,-0.9171233002064552,1.0095662038609712,-0.004333774739116571,-0.0011801601528826527,-0.20724014104481814,-0.09813782365516928,-0.3468806718781225,2.0897255979595135,-0.7557879803289648,4.1635353075200845,1.444983744595919,0.35966747744345623
34,7372.085244808342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0378724153133665,0.0,-0.9934547342147513,0.036713930456353266,0.32327993773188163,-0.019713166336232518,-0.12293423429076378,0.5227275925313348,-3.0690095503815398,-5.086702155772928,-27.41317333952416,-13.135417476066479,0.11391765955173017,1.5814868038048595,-53.18117511724827,-0.6498318239695573,-1.2375112950660037,-2.2682407905210162,-0.4899629844022993,-1.0374303293395761,-0.22620159939113516,-0.21990262686620454,-2.656248835545293,-1.9865374019071944,1.371314926153069,-2.0265140780059823,-0.0587820946741314,-0.6148521417722161,0.24578342676773454,0.045593829589716,-1.114956162745462,-0.6241011172384499,-0.00608046937599226,-0.001856676700416233,-0.2687927446370387,-0.10326968925570607,-0.28851724686710556,1.926375593832765,-0.6974434810705299,4.116611109269777,1.203556330697898,0.5721807102435585
35,7345.079327029571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9879115388747333,0.0,-1.1044718350766873,-0.07660756180325459,0.30274054813562534,0.07285633774081698,-0.02109387576080826,0.619978966108898,-3.5345524839437577,-4.881910926515777,-26.501648409884837,-12.718768314496533,0.3563431895737805,2.013539065281646,-53.05661265411837,-0.5178018946669656,-1.4936279237956955,-1.8996123004620133,-0.328686854484164,-0.9412566144912047,-0.6742885609767286,0.0677340354876097,-1.8512180156589595,-1.7438967028192942,1.460547576867929,-2.0921997838888844,-0.341261682487106,-1.0439991772612365,0.21932162147037707,0.12198160009462244,-0.9465805675590011,-0.4431357783160168,-0.006633565634651015,-0.002009903893113404,-0.2743784823860309,-0.1018290297149499,-0.2364796262036094,1.97019289636276,-0.726834899017576,4.138722339134748,1.39336568152392,0.37332859257192863
36,7313.64159623911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1455952226767576,0.0,-1.0488567575691023,0.016303980049884814,0.426919335779955,0.2294031516190038,0.030404202607227454,0.586967881422689,-4.155113258535139,-3.8685719867922295,-25.52638231493249,-12.283835587623008,0.5144855169702981,1.965197294406528,-53.53530277908391,-0.31589208221227716,-2.3195267008602327,-1.7723481249861108,-0.2161233471568069,-1.0492918050228595,-0.23904257025165015,0.5888139936364546,-1.2494374224298226,-1.5466728109447119,0.9356110646346586,-1.8799699791182374,-0.2183937614415393,-0.5917983479960346,0.46462099741088536,0.30421148716892665,-0.8058794789750348,-0.39046258097104297,-0.007217141471501365,-0.002106030612457942,-0.2624397536125525,-0.09969804590360888,-0.1850771612481833,1.9496508967271544,-0.7313365615243103,4.193746799228677,1.4714270473612416,0.28332458533496796
37,7286.045927479176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1165606308028035,0.0,-1.0767983936764167,0.016027433077253142,0.41881726517982987,0.21884972718228934,0.02948925964877363,0.5431775316601491,-4.236871498247039,-3.0189546018868105,-25.01977302286574,-12.044428102272288,0.6991217287014888,1.4037528168863298,-54.695999120102684,-0.1082331346634906,-2.275360898750083,-1.5607251187087978,0.12177701819592743,-1.0460111105966445,-0.465429943162357,0.38176668076110876,-1.4510103334585636,-1.4028839272767621,0.9362500454460869,-1.8392742589049313,-0.23722421133067,-0.5196564285610685,0.42860802733122133,0.2410182289611963,-0.7759188604001865,-0.47388721500903264,-0.007186390819161157,-0.002085795253747446,-0.26358022060670994,-0.09858515373150978,-0.1724075222548735,1.9322867318111567,-0.7081420476130116,4.254852424277777,1.4750969122362347,0.27856287111282135
38,7255.928215814145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1142916035615578,0.0,-1.1199086482830973,-0.01695070236759643,0.41355535922304887,0.31326045792089996,0.07504669222038984,0.5364169755028984,-4.059407285970514,-2.627130547085589,-24.383339221337486,-11.750610520114604,0.8722086555838063,1.023285104443524,-56.80007265788366,0.1112619460589826,-2.0471806149179437,-1.8802541887128448,-0.18283456814726282,-0.7283240314857196,-0.6565964961218974,0.627541505812565,-1.2587512428642713,-1.2325636815620529,0.8884362337459465,-1.8144635849696062,-0.2814179616885083,-0.49482691314014204,0.4323379598020693,0.26420352539171194,-0.6882150557328494,-0.6478992523724023,-0.006563693864928272,-0.0018827918988022312,-0.2557176568276881,-0.09555155921737556,-0.19432132005803943,1.913961121412787,-0.7002946507807297,4.381125061973388,1.457195231007281,0.2837884860107081
39,7208.9101662815165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1450911621118105,0.0,-1.1504352096629142,-0.03837260012659274,0.4873590549669514,0.3467707152877932,0.12270757904169732,0.570165895292677,-3.773954286256801,-2.2080902047112407,-21.139336449123714,-10.366728451641665,0.8662983529565372,0.8194516348280434,-61.45704786180515,-0.00772164999377499,-2.284622651771492,-1.5589268022883078,0.45615819579862715,-1.8284235000855609,-0.902464355422231,0.37145692051325896,-1.0605627041480248,-1.6516370647257204,0.6205894131023502,-1.6466668623251357,-0.18702968563836447,-0.5204351378184552,0.5294316331465844,0.2056605809551089,-0.4001167507819855,-0.7294690208328585,-0.00547681275413286,-0.001560147710582121,-0.21656827219531877,-0.08808691095356365,0.04797237439490187,1.813411259567933,-0.6131121309192239,4.648923355794847,1.5475123235827923,0.18688047535280788
40,7186.000524234069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1219494867398616,0.0,-1.1656153756079017,-0.042113576067029986,0.48501405073458237,0.3395186929419235,0.11526591709293738,0.5399195545892541,-4.16681527794733,-1.4669510603272038,-18.95525914050108,-9.600183963432013,1.008022086204661,0.7174290527788708,-63.58111349787579,-0.27554933885216254,-1.9842192111011037,-1.7705535102884018,0.2315727171671608,-1.8008355550282285,-1.0654979329792846,0.305899951221621,-1.100378291557917,-1.6413172550483892,0.6611986757461774,-1.6553411268835867,-0.24392760676512298,-0.5122602675818165,0.5114883258301186,0.18841579686035062,-0.4274916671849287,-0.7095583015914653,-0.0051877882019226605,-0.0014222899607990577,-0.21847696669734976,-0.08622820833483288,0.24513492278690321,1.8072312984582408,-0.6184979620176969,4.821323794514951,1.6250010459367663,0.09388562411938423
41,7158.794516031392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0956992635995633,0.0,-1.176655974742348,-0.05341455843731602,0.48283484490645023,0.32935953521062344,0.10743523724686396,0.5073233201130296,-4.117138016783724,-1.4967193139557309,-16.360560989666027,-8.707416849718138,1.0057425363038803,0.7936655283739474,-66.00155694950215,-0.298948087709348,-1.9919492306901672,-1.7503722267572546,0.25339881835401246,-1.6061444759201284,-1.1604213298328487,0.26557177415809713,-1.0780108591580564,-1.4795273603111385,0.6473552946556371,-1.6399364497456925,-0.2639424910829525,-0.4949083252600611,0.5211294831221933,0.15273877098004285,-0.42829113057748985,-0.7846995126961281,-0.0051646503478064735,-0.0013953933425232907,-0.22104042373576682,-0.08478159183409135,0.4543001576888046,1.7640751897542217,-0.6056625108527475,5.032420855132476,1.6356356144056858,0.07815145651718874
42,7135.225593094134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074843113805656,0.0,-1.1854077246042625,-0.06197001915069854,0.4814290154210271,0.3214554935333463,0.10201836311357784,0.48229766928190254,-4.087747911670633,-1.514521139516925,-13.958380913361069,-7.86004449912744,0.9964335240200324,0.8717784648472198,-68.2181058480895,-0.3223642322305719,-1.9888780409257487,-1.7416060965451932,0.2661714832551757,-1.446376717741291,-1.2456495145316044,0.22608610434003923,-1.0642653978930698,-1.3450367257387092,0.6365679896590943,-1.628256509919461,-0.2816838229935893,-0.48210201347766424,0.5277826958167225,0.12411500262538347,-0.42872079927829626,-0.8446497373262225,-0.00511183865451491,-0.0013640381790703722,-0.22265436791154522,-0.08354392491803815,0.6350201840301577,1.7272330237030826,-0.5943612444971546,5.213016215139379,1.6470397826058505,0.05970413700824673
43,7114.402988557495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0582861521946456,0.0,-1.1919975724694862,-0.06823467120367355,0.4806695218944284,0.31486331288548447,0.09801398277930362,0.4630002213617965,-4.066738727789835,-1.5245106494669745,-11.72537537728976,-7.05955437232335,0.9822197881015399,0.9436258334693777,-70.25783342285482,-0.3447712469355026,-1.9784510436370104,-1.7404494194833446,0.27311687664686474,-1.3150118941865354,-1.322292834419749,0.18854189510803487,-1.0578832234474114,-1.2285373099598107,0.6285315825396385,-1.6193727081761295,-0.29701874936971945,-0.47286639743346365,0.5324007359177109,0.1006094207719707,-0.42981114677716475,-0.8938318216447679,-0.005050743471364548,-0.0013343689060671495,-0.22387630650219312,-0.08251431306579364,0.7929723996370552,1.6956514510790475,-0.5843117334483393,5.366842649891396,1.655577965634458,0.04375607158412073
44,7095.56581947542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0452166853977225,0.0,-1.196659798428988,-0.07258842513251373,0.48039372892813625,0.309113174684731,0.09488491903202209,0.44818256910044607,-4.049343255944617,-1.5292612677928497,-9.643507689903846,-6.308594703644185,0.964446465125649,1.0063001916841137,-72.14124804527924,-0.36524383180232356,-1.9630718771036952,-1.7444954595907123,0.2760974898005415,-1.2067576639265225,-1.3911368735040548,0.15311653278816495,-1.0574851031378332,-1.126077510473333,0.6229577040199399,-1.6127504672861466,-0.31000664313456605,-0.46641507177408353,0.5354661445687099,0.08113382045689954,-0.43180124517931967,-0.934627039083736,-0.00498757560232029,-0.0013077575253171772,-0.22488996013939533,-0.08167353822384966,0.9316132427823578,1.6684510409636915,-0.5752665036737041,5.496344087523655,1.6600615635395675,0.03209935102822498
45,7078.352083053546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0350470341443567,0.0,-1.1997116569186999,-0.07537246808779519,0.4804786668009452,0.3040281918366008,0.09242701229579015,0.437043673940992,-4.034936449969123,-1.5302286897554114,-7.697793210030488,-5.609858966646103,0.9437371863887785,1.0599682350870117,-73.88434205786774,-0.38278790256348166,-1.9440804472569755,-1.7522763525649092,0.27593607775854584,-1.1176906058932254,-1.4527885713337882,0.11955564266469043,-1.0617110557280145,-1.0368916418797076,0.6195632681709116,-1.60809949149233,-0.3208995703317858,-0.46222048331826493,0.5372317097688034,0.06520119446024149,-0.4345379582355902,-0.9681706111063808,-0.004920617207163058,-0.0012830628243245235,-0.2256999400747535,-0.08099367866426709,1.0531599418340645,1.645316870330155,-0.5672674161144504,5.606156403772888,1.6617224784704312,0.023302224966356692
46,7062.606465149392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.027318747594814,0.0,-1.2014025654880667,-0.0768526488309171,0.48081404740299255,0.2994959173387019,0.0905007173651108,0.42896518013301915,-4.023730293796432,-1.5285667623021275,-5.880091919500339,-4.966852478602868,0.9207720403939307,1.1054047191334535,-75.49582178985,-0.3967764256798689,-1.9227048298822897,-1.7625748688265157,0.2732075377402401,-1.044544609584364,-1.50754378986668,0.08765584188928277,-1.0695134556391603,-0.9610985178027625,0.6181076886339896,-1.6052091867376153,-0.3299119846070534,-0.45987168232923487,0.5378684420152084,0.05248297299601774,-0.4378413052327272,-0.9951711698143014,-0.0048483498772393845,-0.0012592180040952477,-0.22628766126607483,-0.08045163020583584,1.1590009812517228,1.6259508311680495,-0.5603187696415012,5.699583008755807,1.6618396796159844,0.015894105949288855
47,7048.913773592653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0218772689614086,0.0,-1.2017603428820238,-0.07711320070334964,0.4812870043627273,0.2954052664522081,0.08895985660670716,0.4237048344780473,-4.016213156787916,-1.5254063433856808,-4.219167319486321,-4.390173060258913,0.8960126591155461,1.1426242486221485,-76.94986019478753,-0.40678652217248007,-1.899908431124806,-1.7746964003426147,0.2679464551434153,-0.9858690528718717,-1.5543829566046758,0.05782548476938173,-1.0806065252993784,-0.8997814783606948,0.6187787306640561,-1.604173453097547,-0.33702816201013475,-0.45923551890959763,0.537340995551522,0.04294064627028591,-0.44183445716716624,-1.0153970543508113,-0.004770617761731405,-0.0012358521236892485,-0.22663730625385284,-0.08004695030009701,1.2482599368365372,1.6105442077948047,-0.5545832810593723,5.778188360331013,1.6611636930948637,0.009065724373443499
48,7031.225505449324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.032265751564607,0.0,-1.186422337763703,-0.06421427385745954,0.48152714041926375,0.28645037565093007,0.08502297041483707,0.43913274558224763,-4.0272296828245855,-1.5234985062753654,-2.741257197324958,-3.8117680841933885,0.8141721409757597,1.1353472215217566,-78.05592782158111,-0.4000103643022797,-1.8367170232939738,-1.8274473094323571,0.22187004052478196,-0.9741563729230172,-1.5606044242031334,0.024644499868434207,-1.1489476416379338,-0.8828721415636785,0.6542560626932803,-1.6261263032107987,-0.33238867559253477,-0.4753950662958438,0.520053419813671,0.04989755367818456,-0.4678870193950184,-0.9866875009799662,-0.004523548519189313,-0.0011853787469084448,-0.2249798831956195,-0.08070475018940877,1.2704178960611332,1.6188448044801145,-0.5561000465819742,5.741077310869967,1.6300348508271953,0.027186005016829256
49,6994.91665956903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.09564190462057,0.0,-1.0486566546897624,0.02295558952769365,0.4585516879095868,0.18514134544611738,0.012696954344141156,0.5194075549638488,-4.080015190138312,-1.843587383492432,-0.9647088078075288,-0.4264764319602823,0.3824811537691733,0.9986130963794765,-78.34378452841017,-0.1105990930513675,-1.7125920027606252,-2.025914067439254,-0.0601493000235587,-0.6514845457143206,-1.2115353424053035,0.01882984876611305,-1.7121850452736418,-0.9470052593253712,0.9645116837520087,-1.805192228708678,-0.2563176332077377,-0.574531454748754,0.3899668739892892,0.1065988720659206,-0.7285920400855419,-0.6641879188774512,-0.0032886254892099927,-9.206147783469304E-4,-0.21763342114149026,-0.08762366506507796,1.257831992518746,1.7465786336750233,-0.6134457526855234,5.307633027277321,1.3753873549209816,0.23921783887697293
50,6986.298889631729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.118044768992454,0.0,-1.0114213769782932,0.050034857518416714,0.450356013792036,0.18128212685094497,-0.0034679584873690134,0.5458123139175469,-4.379936956448919,-1.890429151250345,-1.7086122403480806,-2.125800958396651,0.24591605987447393,1.1605082522619095,-76.0868074279414,-0.4492384673653723,-1.6632131029020072,-2.0780287852324193,-0.15403716655473843,-0.8155456409581425,-1.066572912829804,0.015253297647718251,-1.8819836239876606,-1.0621691708144425,1.054065522171061,-1.8709289593689067,-0.231742174179253,-0.6153995466283458,0.3453566571108159,0.1510025927386873,-0.7661694601034081,-0.5143535221785493,-0.003113737136898811,-8.023645867475808E-4,-0.21718549203429835,-0.09037687000969796,1.1592770135635209,1.772243326794953,-0.6199988827789765,5.102643324944886,1.3203758009547188,0.2863521800314244
51,6971.524087864755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0753834022291127,0.0,-1.025448690463274,0.0064503207918022235,0.4531412032172245,0.16892751179867063,-0.028447463966474504,0.46069393209521897,-3.917104049733838,-2.2297188651666735,-1.4290354959888467,-3.370464286614143,0.4358132773524158,0.8938239940783376,-74.63136075937193,-0.6834174000597137,-2.0526858316101038,-1.714956144365634,0.09659416821675526,-1.2027163082022505,-0.878899827843218,0.18122570436273824,-1.926641205059531,-0.929421573107487,0.9498176686659812,-1.7782743278262225,-0.18990506840384883,-0.59520954432594,0.4445031491664242,0.1180218274866169,-0.7473257649277981,-0.6319075946365067,-0.0046473304104654965,-0.0011527914495267047,-0.24540647400199417,-0.09181210263475298,1.5378470403948454,1.7485809911204986,-0.6093864277634324,5.406872817371699,1.1672186991534819,0.5104527029492612
52,6933.089116052593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0054507203677696,0.0,-1.127499288169818,-0.10411313420557072,0.4322567476740854,0.2279850521797675,0.021256242852776094,0.381920887148469,-4.046296411775658,-2.4355017561930348,-3.0559603875725334,-2.074159364226051,0.8098516602958943,1.0698702921104766,-70.44659574782199,-0.9069120213242562,-2.7053815926490836,-1.2833765697969626,0.4114227756287183,-1.563420518722613,-0.5844609298766653,0.40227065488916014,-1.9210555311673667,-1.2124454393376678,0.7320960620061225,-1.6399421432359693,-0.18584711788296057,-0.5307914220867961,0.5521734435775011,0.13515482910542997,-0.5567876004839938,-0.5846695814474703,-0.003414155476734901,-7.79215356428206E-4,-0.20731435219355537,-0.08814626788386007,2.3629330374515933,1.6714405985087173,-0.5833509804835126,5.507005570900586,1.1159788592237132,0.5018204403917825
53,6834.212020719775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0071681481909955,0.0,-1.2390959866346294,-0.20596306643121512,0.49227895295483187,0.24159221503464334,0.11504286591749398,0.3794681925648179,-4.285585998106645,-2.0279834379106783,-3.169032675001226,-0.6277529345869228,0.5109139143617446,1.2239836959312194,-57.91613717160547,0.2724717591736746,-2.5260692544754315,-1.2826903308220943,0.12141878581057397,-3.7650291095318904,-0.4935648865202021,0.5120351099301503,-2.400132314292951,-3.7754105983232913,0.48267004943579706,-1.46017069886962,-0.1904494855646965,-0.6926356889609392,0.7073155784143981,0.1831886831313782,-0.3132476832839611,-0.25517188529799345,-0.0030055225686440278,-7.552665352457918E-4,-0.19235924501959253,-0.08418083622109755,4.362692835381042,1.7222803256284773,-0.5728946753017283,6.013643353621729,1.1977853826491398,0.3554207278775026
54,6792.887091925143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9565179273657174,0.0,-1.1783608688682365,-0.12883440450927694,0.324306865885994,0.37923860439428525,0.04941323942097019,0.4373519570113375,-4.3881572460403575,-2.34018454873074,-2.38670128821472,-3.8800600763204214,1.018678082611701,0.8972407546241314,-51.75183490558223,-2.0757067327849144,-3.676272043241258,-0.5585690303616709,0.9554136654273048,-2.8215833365339504,-0.30763165313632035,0.6254678042511195,-2.838161306097348,-2.0190965351602568,0.7474702507344692,-1.7295012482124703,-0.21153812184003315,-0.3906604085292502,0.4491247087878883,0.24948062891323672,-0.4535913834593519,-0.523221804559254,-6.538392497826683E-4,8.645644022079618E-5,-0.14204015402853504,-0.0889062789172962,6.328368383765054,1.4036856469806898,-0.48254808776625924,5.754613924769357,0.7865790859772537,0.6035823360580232
55,6645.102592483551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.919432996102309,0.0,-1.053724455829725,-0.0016817640650759469,0.18357829379227497,0.40016677044438725,-0.06749417031388731,0.4830587588741394,-1.9104455290033622,-2.826661259774557,-4.269908098382129,-5.907621643944048,1.4362447809836925,-0.8705077365308345,-20.5750452918331,-5.542135879917879,-4.689021412323541,0.45037598799722656,1.7479289291011488,-4.554360208650236,-0.3492014628511466,0.8578837587519939,-4.568680474544575,-1.3069054675583534,1.050506925593571,-1.975606932837348,-0.270390838607636,-0.22253885772868148,0.25497184146788354,0.1685207098936817,-0.9170068370232543,-1.1648481818739986,-0.006605372057331863,-0.0020425478420478234,-0.24676224767203708,-0.11152850901895599,12.021114202197836,0.9535985750063352,-0.3103954371029981,6.581235573775762,-0.011943060624493462,1.3632207805765366
56,6517.078455142271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9385804409587688,0.0,-1.112697984705223,-0.05276397471649603,0.2387989272408761,0.4209743898443119,-0.004829020060872685,0.46864641919851263,-3.5213017897477545,-2.4373959644488163,-3.3085756993572604,-5.143164945044549,1.199799519498333,0.4064706182416782,-19.393028500847752,-4.236653342771275,-4.343155453753548,0.1365604444487603,1.3851653649577749,-5.383625187453395,-0.34346117382530666,0.7568303809175401,-4.394258322468747,-2.7594837722025978,0.9107658035670539,-1.8920034940381247,-0.28308596399078473,-0.32205610020987974,0.3264099549979029,0.22344901035663853,-0.7074517304631496,-0.784629338738989,-0.005074780120509434,-0.0014111383712405578,-0.21370984743862215,-0.10625196890568141,11.888561527294994,1.0122113205682224,-0.33170421198411987,6.451194274572958,0.3231142679907402,0.9583240095118919
57,6480.269631710324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9461277951153033,0.0,-1.1285883852226999,-0.06594231687665077,0.2590389778375974,0.4110924018902634,0.008677986854240536,0.4672130609729873,-3.5458084409296506,-2.4595382112849675,-3.321840849329951,-5.13381182270799,1.1240437523131273,0.43675042674592496,-16.47977807095719,-4.175114757870613,-4.2466695481127195,0.07005059716169047,1.2975652223435914,-5.89147456769251,-0.34985205362493177,0.7653989390055382,-4.5055697303225735,-3.180857195712434,0.8871963297360724,-1.866425218368506,-0.28203462609716845,-0.3656842457522927,0.3505322133907365,0.22132507788409597,-0.6719180794333315,-0.7508458342615604,-0.0047513295179660835,-0.0012984866353688354,-0.20961024656845426,-0.10570701046434552,12.443333601085216,1.0222075195324338,-0.3360305735273349,6.487782342626183,0.3423995938845935,0.913469110672183
58,6453.999078996365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9473500871586356,0.0,-1.1335524712742386,-0.06979948280732394,0.2633726961386042,0.41006678433395444,0.01223444852345251,0.4667707110165599,-3.599260202667988,-2.4474627319404805,-3.3221666760204376,-5.126414952083268,1.1096935765939886,0.46585052131904137,-14.036150874152344,-4.125347170711219,-4.221728479596296,0.05269823122981128,1.270067732764608,-6.236051403385822,-0.3528643093641526,0.768182647073988,-4.609225618559418,-3.3994363206861595,0.8807399536482866,-1.8597615618465142,-0.28197312251095064,-0.3740069591986193,0.3561679442670737,0.22309238936893017,-0.6611447190257927,-0.7334138182458582,-0.004605006814739285,-0.0012430380225023471,-0.20752544288105457,-0.10581137085278969,12.930806289058046,1.0103634545571394,-0.3335601604432662,6.516200671475015,0.34193502264302367,0.8930580789663077
59,6428.052793429885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9485622201480832,0.0,-1.138458100453771,-0.07360677395393192,0.26765603893062906,0.40905008040622115,0.01575020911061069,0.46633421537994457,-3.652133263848168,-2.4355619775739505,-3.322506753440126,-5.119210844129009,1.0954297520991474,0.4946452021669824,-11.606597180682648,-4.076177574015413,-4.197080005805984,0.03553546949939258,1.2428732807047764,-6.578441895194466,-0.35584507989577147,0.7709446289527583,-4.712305846673362,-3.616177223479406,0.8743663617361319,-1.853182031120241,-0.28191415264882597,-0.38224418624919465,0.361732213874101,0.22482677469683018,-0.6505039598975466,-0.716197834465524,-0.0044600861317348455,-0.0011881281288823378,-0.20546291840264294,-0.10591778684580157,13.415356567798973,0.9985451889218326,-0.3310862377432668,6.5442140433720395,0.3413645575763972,0.8728838586095464
