minute,arrival_HBW,arrival_HBE,arrival_HBA,arrival_HBS,arrival_HBR,arrival_HBO,arrival_NHBW,arrival_NHBO,duration_HBW,duration_HBE,duration_HBA,duration_HBS,duration_HBR,duration_HBO
798,0.000428125224640923,0.000190449195627865,0.000829895976099929,0.00158075600006595,0.00139226930625588,0.00138715217600954,0.00139367280403904,0.00170781201543849,0.000250196805955659,1.4656254231145e-05,9.67675023213444e-06,6.43567775022477e-06,4.10244832056036e-05,1.61315004912169e-05
799,0.00043025840741731,0.000189451196278199,0.000833602061355813,0.00157802666131246,0.00138947334155286,0.00138575979069222,0.00139442251484709,0.00170679791267989,0.000245506787282083,1.45127017622818e-05,9.8906600411961e-06,6.15198507906699e-06,4.09252825728101e-05,1.57537262195448e-05
800,0.000432370622113045,0.000188737511299102,0.000837368562741269,0.00157537766095245,0.00138664979395049,0.0013844202803138,0.00139513177839,0.00170580840705009,0.000240888836464418,1.43370068162117e-05,1.01054280939197e-05,5.88031183440884e-06,4.08236995871268e-05,1.53817697794199e-05
801,0.000434459504001981,0.000188215809751448,0.000841194940128785,0.00157280889711123,0.00138379919426148,0.0013831287090192,0.00139580110971158,0.00170484460510708,0.000236338767490707,1.41302395392604e-05,1.03183795039787e-05,5.62217385324683e-06,4.0719392876535e-05,1.50164989340354e-05
802,0.000436520471912045,0.000187835048574217,0.000845080621282884,0.00157031722034588,0.00138092162133616,0.00138188293123833,0.00139643104721158,0.00170390758304432,0.000231857384649999,1.38887055855052e-05,1.05272463499159e-05,5.37587886501579e-06,4.06127044596557e-05,1.46579568043891e-05
803,0.000438546742716839,0.000187508121727406,0.000849025001424823,0.00156789495494707,0.0013780171619651,0.001380680793502,0.00139702215198565,0.00170299838573583,0.000227445377886755,1.36148312432358e-05,1.07288919095704e-05,5.14062446400835e-06,4.05036861345047e-05,1.43058760541841e-05
804,0.000440529680770743,0.000187179181498116,0.000853027442826118,0.00156553860402769,0.00137508591104359,0.00137952013592838,0.00139757500715156,0.00170211802579699,0.000223109365232264,1.33120237371574e-05,1.09202523480094e-05,4.91723626091693e-06,4.03923765192157e-05,1.39604176190713e-05
805,0.000442467922778194,0.000186784985566323,0.000857087274431708,0.00156324464637808,0.00137212797173844,0.0013783987937101,0.00139809021716259,0.00170126748266192,0.000218848056887133,1.29793069912738e-05,1.10997065926047e-05,4.70477658380382e-06,4.02786491392917e-05,1.36229015963831e-05
806,0.000444355894778166,0.000186290830694794,0.000861203791513525,0.0015610095393836,0.00136914345565706,0.0013773145986012,0.00139856840710885,0.00170044871547254,0.000214657604658112,1.26194866068163e-05,1.12630971854077e-05,4.50201434608289e-06,4.01625879699326e-05,1.32923772958983e-05
807,0.000446183746867987,0.000185655137799414,0.000865376255355224,0.00155882972195659,0.00136613248301857,0.00137626538040273,0.0013990102220074,0.00169966320636701,0.000210538242783498,1.22375220838436e-05,1.1407861904262e-05,4.30921226990742e-06,4.00444331074183e-05,1.29689100517604e-05
808,0.000447941967800593,0.000184838946776448,0.000869603892968787,0.00155670161748201,0.00136309518282673,0.00137524896844598,0.00139941632608187,0.00169891036632964,0.000206490110414708,1.18348338019106e-05,1.15333669170672e-05,4.12608276768004e-06,3.99242657884538e-05,1.26530250380477e-05
809,0.000449630404457236,0.000183851166858088,0.000873885896843715,0.00155462360726577,0.00136003169304462,0.00137426319307233,0.00139978740203258,0.00169819102549305,0.000202520635235413,1.14145652164559e-05,1.16350305570454e-05,3.95114782837858e-06,3.98021491094273e-05,1.23452875678888e-05
810,0.000451242865163243,0.000182671835875517,0.000878221424729441,0.00155259211033202,0.00135694216077067,0.00137330588710857,0.00140012415029782,0.00169750597626392,0.000198625349601354,1.09820610836589e-05,1.17120104958948e-05,3.78428020804939e-06,3.9677969880098e-05,1.20449185433694e-05
811,0.000452765970690816,0.000181316463058771,0.000882609599451643,0.00155060087698028,0.00135382674241588,0.00137237488733654,0.0014004272883073,0.00169685597252223,0.000194801123282501,1.05403265579753e-05,1.1765021404655e-05,3.62570558775523e-06,3.95521050767478e-05,1.17519922261691e-05
812,0.000454191287820673,0.00017982363971134,0.000887049508763031,0.00154864629808737,0.00135068560388193,0.00137146824243428,0.00140069754972851,0.00169624172884264,0.000191047728924296,1.00930615297199e-05,1.17900638432018e-05,3.47387829622381e-06,3.9424671892359e-05,1.14675056181149e-05
813,0.000455519988340871,0.000178212853524695,0.000891540205229193,0.00154672476481322,0.00134751892074005,0.00137058468998373,0.00140093568370689,0.00169566391973881,0.000187364865404626,9.64473396591509e-06,1.17887957481595e-05,3.32845133865099e-06,3.92957944985259e-05,1.11910134592618e-05
814,0.000456745850871208,0.000176541802278809,0.000896080706150041,0.00154483267160185,0.00134432667254626,0.00136972072670472,0.00140114245410069,0.00169512317893136,0.000183760629831117,9.19889284412283e-06,1.17632562912258e-05,3.19003784342657e-06,3.91654802180879e-05,1.09221542692101e-05
815,0.000457851840899964,0.00017485994049295,0.000900669993517363,0.0015429664191853,0.00134110804662722,0.00136887422172116,0.00140131863871136,0.00169462009864029,0.000180227670027968,8.76007931459912e-06,1.17108997582742e-05,3.05715665463603e-06,3.90339617710816e-05,1.0661053246097e-05
816,0.000458832949139266,0.000173230904119256,0.000905307014008943,0.00154112241758873,0.00133786448597058,0.00136804305564988,0.00140146502851031,0.00169415522890247,0.000176763789209507,8.33080597794949e-06,1.16355729072215e-05,2.92950518698567e-06,3.89014477259694e-05,1.04089572879277e-05
817,0.000459691638462678,0.000171700668588045,0.000909990679019687,0.00153929774504131,0.00133459620823619,0.00136722512200934,0.00140158242686291,0.00169373145546106,0.000173368412447687,7.91415735074601e-06,1.15400790932575e-05,2.80758878017248e-06,3.87680859270864e-05,1.01646119508863e-05
818,0.000460422377351629,0.000170320539555261,0.000914719864730145,0.00153748855606049,0.00133130344168005,0.00136641832861449,0.00140167164875069,0.00169334764039482,0.000170040912049302,7.51567122895782e-06,1.14235387691865e-05,2.69045980419118e-06,3.863400702615e-05,9.92803988640516e-06
819,0.000461004801593691,0.000169161364115694,0.000919493412212795,0.00153569029418607,0.00132798642532971,0.00136562059895647,0.00140173351999237,0.00169300347946407,0.000166789873770207,7.1352271455596e-06,1.12906338381046e-05,2.57778503911612e-06,3.84993523035467e-05,9.69985069194106e-06
820,0.000461439627335411,0.000168228981324133,0.000924310482367814,0.00153389944275817,0.00132464540915792,0.00136482987356607,0.00140176887646485,0.00169269933839377,0.000163605526356363,6.77480066143942e-06,1.11440551144442e-05,2.46993025512012e-06,3.83643560458645e-05,9.48025669566843e-06
821,0.000461730424338124,0.000167572976820802,0.000929169530601783,0.00153211251029333,0.00132128065425391,0.00136404411135987,0.00140177856332475,0.00169243553758555,0.000160486685438095,6.44046443184253e-06,1.09840044385746e-05,2.36645954211288e-06,3.82291774156349e-05,9.2684693345676e-06
822,0.00046187309037832,0.000167225316892536,0.000934069229003571,0.00153032603344676,0.0013178924329922,0.00136326129096769,0.00140176343423152,0.00169221235161077,0.00015743253686001,6.12966336140721e-06,1.08143958235481e-05,2.26699570204175e-06,3.8093976289637e-05,9.06448590075714e-06
823,0.000461844774992928,0.000167163808232109,0.00093900827904996,0.00152853657995874,0.00131448102919831,0.00136247941204047,0.001401723757973,0.00169203000873388,0.000154442974704231,5.84320618444774e-06,1.06370487466126e-05,2.17181120320976e-06,3.79589515964619e-05,8.86939641416255e-06
824,0.00046165367009779,0.000167428698734397,0.000943985348230203,0.00152674075158256,0.00131104673831108,0.00136169649653721,0.00140166098992226,0.00169188869046714,0.00015152465261137,5.58596788395359e-06,1.04522218228165e-05,2.08086007224942e-06,3.78242701476417e-05,8.68236358615935e-06
825,0.000461304163679674,0.000167995762878519,0.000948999070385807,0.00152493461248889,0.00130758986754107,0.00136091055961988,0.00140157605805512,0.00169178853115711,0.000148668154050963,5.35466409966919e-06,1.02621853994326e-05,1.99370346452615e-06,3.76900847533089e-05,8.50308026963403e-06
826,0.00046079421865896,0.000168826871101705,0.000954048046089357,0.0015231142408683,0.00130411073602483,0.0013601192689125,0.00140146984268509,0.0016917296176037,0.000145872541269387,5.14850044968852e-06,1.00675842487573e-05,1.91051211181052e-06,3.75565499344013e-05,8.33173777005341e-06
827,0.000460099849599839,0.000169933409231071,0.000959130843062414,0.00152127694637153,0.00130060967497438,0.00135932092021298,0.00140134322871766,0.00169171241326286,0.000143136856006397,4.97061897069941e-06,9.86796840915515e-06,1.8315473683315e-06,3.74238792148457e-05,8.16920749361155e-06
828,0.0004592374587869,0.000171235616101316,0.000964245996632411,0.00151941950774637,0.00129708702782166,0.00135851364212593,0.00140119710490011,0.0016917393208563,0.000140461839267826,4.81772696717604e-06,9.66420028033416e-06,1.75626574062001e-06,3.72922726514883e-05,8.01429523451393e-06
829,0.000458211935916308,0.000172676402538203,0.000969392010228497,0.00151753875286059,0.00129354315035742,0.00135769559189915,0.00140103236307857,0.00169180743002792,0.000137851325364492,4.6876449689104e-06,9.45600334132205e-06,1.68470425008689e-06,3.71617953989991e-05,7.86694410176492e-06
830,0.000457023727763131,0.000174189802937265,0.000974567355916144,0.00151563156144211,0.00128997772960025,0.00135686495655464,0.00140084989746278,0.00169191662422457,0.000135297509802659,4.58172751787401e-06,9.2422274659924e-06,1.61736625819772e-06,3.70325830618126e-05,7.72778789738067e-06
831,0.000455649470954946,0.000175672204994536,0.000979770474970369,0.00151369486777772,0.00128639137669999,0.00135601995399086,0.00140065060389943,0.00169206673790988,0.000132799375357133,4.49709785205002e-06,9.02329655104561e-06,1.55357027878421e-06,3.69047650880744e-05,7.5966518279695e-06
832,0.000454113186182824,0.000177017280421,0.00098499977848733,0.00151172566336705,0.00128278498045791,0.00135515883405514,0.0014004353791548,0.00169225755640372,0.000130355897452438,4.43072459325388e-06,8.79865441523505e-06,1.49325334252713e-06,3.67787171546674e-05,7.47282586363474e-06
833,0.000452420003610357,0.000178079312139287,0.000990253648033984,0.00150971934706003,0.00127915894935398,0.00135427987958528,0.00140020512020712,0.00169248881575888,0.000127968542795739,4.38252245940768e-06,8.56722130108169e-06,1.43692486908565e-06,3.66543316203276e-05,7.35621323027874e-06
834,0.000450572972769607,0.000178771570839156,0.00099553043633552,0.00150767212384175,0.00127551370484295,0.00135338140741941,0.00139996072354959,0.00169276020267565,0.000125638745423511,4.35019089345838e-06,8.32989192706886e-06,1.38393684856871e-06,3.65317115950247e-05,7.24782164666803e-06
835,0.000448551323414958,0.000178920877232131,0.00100082846800015,0.00150558323489813,0.00127184968144955,0.00135246176937311,0.00139970308450443,0.0016930713544548,0.000123360243988859,4.33052970353772e-06,8.08656275069967e-06,1.33412822622891e-06,3.64109526266862e-05,7.14650760677991e-06
836,0.000446384704375476,0.00017840119295224,0.00100614604028082,0.00150344994357348,0.00126816732685524,0.00135151935318291,0.00139943309654873,0.00169342185898958,0.000121132004474905,4.32259989564969e-06,7.83719807118858e-06,1.28779233097352e-06,3.62923226644027e-05,7.05201017895649e-06
837,0.0004440783450945,0.000177175844211143,0.00101148142387344,0.00150126958360895,0.00126446710197606,0.00135055258341525,0.00139915165065244,0.0016938112547972,0.000118952995208633,4.32466710469816e-06,7.58342987250165e-06,1.24450846138587e-06,3.61758650149257e-05,6.96449140414177e-06
838,0.000441636088369804,0.000175048136157553,0.00101683286375096,0.00149903956142874,0.00126074948103133,0.00134955984978686,0.00139885963462934,0.00169424050569031,0.000116825270217362,4.33399906591225e-06,7.32614628113182e-06,1.20397740145201e-06,3.60615124694891e-05,6.88430032187013e-06
839,0.000439046462883821,0.000172045992256596,0.00102219858003286,0.00149675735835541,0.00125701495160275,0.00134853787802549,0.00139855793250123,0.00169470902680363,0.000114748305872562,4.34942775752729e-06,7.06677779048678e-06,1.16630857525589e-06,3.59493171849161e-05,6.81039775064923e-06
840,0.000436336782789394,0.000168206320792043,0.00102757676888935,0.00149442053275072,0.00125326401468367,0.00134748687910014,0.0013982474238759,0.0016952146615172,0.0001127172487448,4.36971596088067e-06,6.80731011575674e-06,1.13128130046736e-06,3.58393741459648e-05,6.74259516002263e-06
841,0.000433513976136854,0.000163400748309609,0.00103296560347959,0.00149202420274939,0.00124949718471805,0.00134640544045292,0.00139792898333947,0.00169575674200956,0.00011073109275174,4.3930196654019e-06,6.54973612773531e-06,1.09851862216096e-06,3.57319560842266e-05,6.68132843814142e-06
