Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
61,10936.091614492407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6768434921840263,0.0,-0.8522782430386018,-0.5763970221263125,0.8338987305294606,0.23010047095854222,-0.30399529275600157,-0.3733552230651367,0.07133887818022124,-3.017713094465533,-0.519963628876047,-0.7551595355339672,0.08414729170079638,0.5981129717203139,-0.6701462549308481,-1.1355506858817404,-1.1463291444315171,-3.5886980864408105,-0.48536185696947315,-0.8306029012035442,0.14184429041520485,0.5811903990847467,-1.1250997509922822,-1.284480645469285,1.115819130961561,-3.349474245136339,-0.7264754450114681,-0.9515466117080817,0.2140751830127767,0.7335518907486679,-0.5376194768151056,-1.2802930236069738,-0.0032065863119594548,-9.676065087503915E-4,-0.06639728324935308,-0.1210979218396364,0.7207195301694684,2.468743108352004,-0.539982445731888,0.29662649921666673
62,10935.922596659806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6741495546027174,0.0,-0.8508556305303182,-0.5762591282252646,0.8326077718736595,0.2293088972848215,-0.3039928830079327,-0.3732618747234632,0.07149453416800453,-3.0150642234167315,-0.5203582076416704,-0.7563104217522556,0.08462499289923277,0.5985660585242327,-0.6702628802558225,-1.1357037548723938,-1.1391409222551956,-3.6132129499544523,-0.484065076380152,-0.8291873832259393,0.12734340470946173,0.582112634856296,-1.1205953388936605,-1.280537680722687,1.1205093375929216,-3.353249133723853,-0.7284840424382494,-0.9550407795416476,0.21300344598765017,0.7324141982122249,-0.540836726264685,-1.2774837443259155,-0.0032089687947940058,-9.683674655251402E-4,-0.06612133819684234,-0.12002371721828455,0.7443579037496183,2.481613374412193,-0.5127798887491712,0.2830638158285739
63,10935.767287079592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.664185060737321,0.0,-0.8435676902885308,-0.5771162412957597,0.8295263812926582,0.22621320885619572,-0.30139385129439744,-0.3699463454546171,0.07583152698197793,-3.0210617973779104,-0.521457656616001,-0.758608299217604,0.0874491843250744,0.5983656123853003,-0.6705039056359915,-1.140773659631457,-1.0870952275743146,-3.837433962053939,-0.4740464317111097,-0.8170805089101513,0.09862502093572392,0.5858037421032496,-1.0979529167174786,-1.2566930241546077,1.171762381526378,-3.459538739791281,-0.7433263376546673,-0.9841030728692786,0.20559052058053925,0.7273181412518817,-0.5758785934816477,-1.2710608315301044,-0.0032193544101010063,-9.722530196877297E-4,-0.06459176071475065,-0.10258840430067004,0.9564727265441709,2.739728475760368,-0.2843485030593924,0.2045078646683862
64,10934.551738245347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.672297967122938,0.0,-0.847687168952319,-0.5754626652346833,0.8320357054974524,0.2298612155607239,-0.3019305071066995,-0.36918935638758116,0.0713927019829715,-3.020553190639561,-0.5204582648606959,-0.758556920565626,0.08537909702279514,0.6005145523542647,-0.6709660805502395,-1.135160824971327,-1.1035896422614633,-3.7565569446109772,-0.4788671059241981,-0.8239509701084695,0.11732695946265148,0.5807592729214439,-1.099439439946098,-1.2655088231483145,1.1619896353106274,-3.3995334470305734,-0.7384659996177697,-0.9747275922680284,0.21085867345203238,0.7277691656443054,-0.5601905365606991,-1.2757685053916834,-0.0032116670769953607,-9.687966730933125E-4,-0.06517628195239737,-0.11185048785475586,0.8926051738642322,2.6040368285960236,-0.35139931725196716,0.2174940838121562
65,10934.524984540463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.674615149315685,0.0,-0.8511012657288707,-0.5771750027553622,0.834377261730017,0.23039089590132425,-0.3052874178804829,-0.3723472942604765,0.06949116545693826,-3.025093399632828,-0.5199162775242521,-0.7567981096941485,0.08460594967676117,0.5993947131320293,-0.670833507308484,-1.1332654534267417,-1.09352517208916,-3.678238055612195,-0.4813384238576171,-0.8257418242255419,0.10812695940784961,0.5779337815470157,-1.1078427123449035,-1.271736682923675,1.13918895535268,-3.372658929865359,-0.7354929336704793,-0.9692260071688867,0.21421217381436597,0.7304583797900345,-0.5458264818667474,-1.2775869957351162,-0.0032034590990146577,-9.661023572689347E-4,-0.06487390926491475,-0.10973875555445706,0.9129174057509843,2.6287511351222537,-0.36189865557764483,0.24164810791167843
66,10934.389187007233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6869403844577597,0.0,-0.8620739816818306,-0.5822583963861812,0.8439288714676652,0.2327494059924345,-0.31051857418302303,-0.3776765293090569,0.06175682705820816,-3.036701601172313,-0.5176051152954887,-0.7506928742156365,0.08177910904330384,0.5953204693950488,-0.669338746020943,-1.1267005064846387,-1.041377218686561,-3.4531619809379293,-0.48746644351996354,-0.830801327858256,0.08313647403854592,0.5666131909291274,-1.1274353742458438,-1.286342352397865,1.098032605817698,-3.294375538915493,-0.7286160250742719,-0.9616983797064349,0.2219347739309965,0.738365910418748,-0.5153162183561248,-1.2907245961569187,-0.0031723178778461703,-9.553611210337006E-4,-0.06289033557323252,-0.09706471815235453,1.0948885190122861,2.808099261213875,-0.3140590978890886,0.3154952252721986
67,10933.227322104935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6892240501831295,0.0,-0.8627313310875963,-0.5835481497109573,0.8462340579620774,0.23241652724898215,-0.3097339330163471,-0.3774246200679861,0.06066547528392457,-3.033614583450894,-0.517595623528212,-0.75020329178119,0.08245785667397472,0.5944471925682568,-0.6682939615035799,-1.1265245636723078,-1.0594505824793865,-3.461619132810589,-0.48725833323055956,-0.8316710166441763,0.08759416590156298,0.5679284926997155,-1.1279374902658508,-1.286440156376465,1.111703163967047,-3.3074300589460686,-0.7285925655510945,-0.9594721246415543,0.22231200417354688,0.7371104889083924,-0.517689467586381,-1.2893588955256576,-0.00317141040809776,-9.547019139648713E-4,-0.063658780406764,-0.10364696627386666,1.0260160867673436,2.713923504000111,-0.3900217978472307,0.34502458732158064
68,10932.396657038838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6983464082350768,0.0,-0.867201064525822,-0.585303198980732,0.8522803246494624,0.23314249255091324,-0.30975945611000943,-0.37768334546237425,0.05675375051352853,-3.0333245857947673,-0.5169691461272127,-0.7480286465618412,0.08179020409973253,0.5931202489988,-0.6669542794315612,-1.124339538614061,-1.0556680545074484,-3.4234106820765478,-0.48941422821240393,-0.8338670099594454,0.08619326022050311,0.5651482140328379,-1.1335417905721172,-1.289446104836948,1.1217285420453216,-3.3012332474858943,-0.7261627705853567,-0.9537672735869342,0.22397679828164163,0.7371638427460814,-0.5105467328160237,-1.2946368730582647,-0.0031581323894018455,-9.497793825485355E-4,-0.06332155305411286,-0.10467792663386033,1.0556061935910261,2.7127417646781447,-0.46354976772438866,0.4389027811602113
69,10931.443440861549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7046425946314923,0.0,-0.8679529082091788,-0.5843194509177921,0.8556810840111024,0.23207517360269525,-0.30874540452139265,-0.37661402090079615,0.05492891473135543,-3.0272355243462505,-0.5176216532850912,-0.7495791003551887,0.0822278159076247,0.595174294598384,-0.6670107993157505,-1.1250939600738301,-1.0382940288048017,-3.543135463431207,-0.48784481540776964,-0.8293056609438738,0.05766651011355926,0.5672930256016671,-1.125977635806182,-1.2785222475477076,1.1774414252503531,-3.3552558270850437,-0.7303822163442881,-0.9574662611721068,0.21923999593244636,0.7295261752866329,-0.5174473839207065,-1.2986050737394017,-0.0031526979209696468,-9.476009361581862E-4,-0.06233351124806604,-0.10465201826112656,1.16108577119831,2.7354409654319727,-0.5341230656124292,0.5771969740854496
70,10931.126049449822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.697539362122396,0.0,-0.8631626852251613,-0.5822398280672407,0.8508704360775455,0.23098018558244415,-0.30694442606856415,-0.37560305877145705,0.05940393877598439,-3.024733026120742,-0.5184991609823691,-0.7513531993935787,0.08274238902631335,0.5966283814294567,-0.6681874614873523,-1.1287132506134034,-1.0318466218134885,-3.6300223002094847,-0.48531345297188466,-0.8240441883319228,0.05673892831948851,0.5700062480934339,-1.116999852560477,-1.2724533032994396,1.1974023462534595,-3.4021997614221324,-0.7291977376924251,-0.9539325494322861,0.21416907186634235,0.7250358069671294,-0.5232563813237129,-1.2887198917253657,-0.0031616100837866287,-9.51324198434259E-4,-0.06217038924883705,-0.10289601238562592,1.2268019873339953,2.7714605822029084,-0.542495866543072,0.6318092009697975
71,10931.116805800553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6790326451611044,0.0,-0.8521740620443904,-0.5779469178213804,0.837596010147961,0.22935816108846396,-0.3052367898369341,-0.37393501931774586,0.06527063749822049,-3.0244313828939213,-0.5197587083687755,-0.7556770753174218,0.08423726407431989,0.599473204645197,-0.6701225376344044,-1.1333553863732293,-1.0084338841674079,-3.7289615898174473,-0.48046982928503795,-0.8159837830012412,0.024800406818996784,0.5755715767119203,-1.1031629059720534,-1.2605599672342962,1.2044171819714045,-3.4412775701908567,-0.7264501068845901,-0.9499771145144902,0.20477453091210027,0.7172962380322485,-0.5300251063323997,-1.263497132481765,-0.0031753717493385445,-9.573198337957525E-4,-0.061412741174990786,-0.09733115940362341,1.362633360031018,2.8359496518279785,-0.4988603459893991,0.6761515577641323
72,10930.837882066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6772495838419736,0.0,-0.8517506809644442,-0.5780224426936041,0.8367082737392296,0.22962719806151877,-0.30510714166794056,-0.37369008553622457,0.06534995674016383,-3.023903220004067,-0.5195099334824669,-0.7551829443712805,0.08403289462277475,0.5985007448702692,-0.6698172448010271,-1.1328139065981924,-0.9929549919778718,-3.710499299390598,-0.48029438420551124,-0.8175327514085876,0.01254344711675159,0.5744350024172962,-1.1054022880849246,-1.2614675951870917,1.1962720529097604,-3.421314100472988,-0.7226730994020744,-0.9446824694973183,0.20408010303310195,0.7152693140505506,-0.5227363580960617,-1.2568824108492118,-0.0031729673753755714,-9.568298787952414E-4,-0.06107820515627487,-0.09503868498713697,1.4310228022193257,2.8596904540686476,-0.5131893015657575,0.7351587265324778
73,10930.798538602286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.678920115150337,0.0,-0.8528473635169971,-0.5782989529495529,0.8376885498804676,0.22996554423107293,-0.30487446735972196,-0.3732339599757079,0.06391847676460896,-3.0223137701947644,-0.5190889116905284,-0.7544851754908711,0.08376649266359683,0.5975681365879933,-0.6691784316109333,-1.131464152097919,-0.985294005165151,-3.6757802969659394,-0.4811293052488278,-0.8207779538645787,0.0069417771304244764,0.5728878419412347,-1.1091352965405177,-1.2631979173179115,1.189348961886944,-3.3943551247571806,-0.7201206662859643,-0.9408133098625703,0.20505656911370868,0.7141649371499295,-0.5161188537082025,-1.2549348067088504,-0.003167719853837138,-9.550884076706467E-4,-0.06088588650671688,-0.09464213878623796,1.4705205219479902,2.850685905040081,-0.5366277966103091,0.7829493230332984
74,10930.750977687727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6798035919865573,0.0,-0.8531671372844738,-0.5785430680468772,0.8383844098831366,0.22995412164517512,-0.30482762250199646,-0.37337673096112267,0.0634185182769639,-3.021625913647655,-0.5189994360438649,-0.7542632421248222,0.08382601408926324,0.5975235297721775,-0.6690088757863778,-1.1313076416125774,-0.9895991314356427,-3.6749069270519032,-0.4814793890448176,-0.8207248514748595,0.011014948222335823,0.5727782252931166,-1.1090010464721538,-1.2632355859199451,1.1908181790386942,-3.400006401239189,-0.7212463160858007,-0.9421246292442355,0.20548655886176045,0.7152294872986072,-0.5181622404762835,-1.2568307720581,-0.003166271919261475,-9.5452684214106E-4,-0.060952398392108136,-0.09495423161755935,1.4587813698101804,2.839412471980016,-0.5275080409719528,0.7664450310445435
75,10930.72245171585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681140627795389,0.0,-0.8535097578218446,-0.5787416088852068,0.8393734772715317,0.22985515433644327,-0.30473468552431215,-0.3735503100765522,0.0624525567262343,-3.020967541941885,-0.518886580667093,-0.7539767403156072,0.0838817276354135,0.597579350620528,-0.6688297278502023,-1.131142473580987,-0.9924129443250065,-3.673149244864474,-0.4818427999171693,-0.8197414706720123,0.00951286274720811,0.5728420960550762,-1.1082005526720622,-1.262413643186998,1.1954147659625745,-3.410688042004768,-0.7225932845932846,-0.9442685375777772,0.2057972612691308,0.7166813792251387,-0.5217020710487009,-1.2598751994439834,-0.0031629345473143623,-9.533233082396108E-4,-0.06084338812344404,-0.09458275999059404,1.4633392787843456,2.82181203350458,-0.5084658080951827,0.7506771626762803
76,10930.634575676759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6854673957494892,0.0,-0.8554474035986493,-0.5794254028242244,0.8423804849740603,0.2301319343570066,-0.3048699472313158,-0.3737672504476884,0.06083796462491642,-3.0211005931594044,-0.5186474146078001,-0.7528680790534835,0.08341144875129416,0.5969993284981167,-0.6684216998939082,-1.1303416945468008,-0.99244436315585,-3.6558747454106633,-0.4825970346159936,-0.8197950894204756,-9.610313249910577E-4,0.5720990550286171,-1.110230718287553,-1.2634999290515292,1.198199114853769,-3.411737974967932,-0.7251430362829828,-0.9497777171430506,0.20701552748240803,0.7192114703742643,-0.5254690839136695,-1.2694641982796284,-0.003158076336469885,-9.514035870942887E-4,-0.060751691816290934,-0.09357070219578584,1.4753343928960658,2.769176033190668,-0.47337235816242895,0.7240148127783755
77,10930.555591509492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6874325437737574,0.0,-0.8565118085779297,-0.579734812807652,0.8435783340717516,0.23016914664257537,-0.30502621155106163,-0.3741334489721536,0.060108537919728165,-3.0214572405950144,-0.5185309852895342,-0.7525369992135773,0.08326136004343047,0.596997389898254,-0.6682759862658784,-1.1301192976372056,-0.9875609989492874,-3.647155201392715,-0.4831851004568733,-0.8196995229288587,-0.01641013245344381,0.5713876901722893,-1.1113418810003464,-1.2639403625845644,1.1993370970783706,-3.4126929213192927,-0.7265763253140967,-0.9526268124454689,0.20733474607716923,0.7209314214257058,-0.5271778438935425,-1.2747831661331832,-0.003155052572166528,-9.50350640077417E-4,-0.06055435889047429,-0.0922350021236398,1.5040818328475285,2.708510572781271,-0.447806441186991,0.71750616186744
78,10930.274835546576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690083971322089,0.0,-0.8584560930184386,-0.5803763951100883,0.845503353704487,0.23020265892101932,-0.3056478991150473,-0.3747558445144495,0.05973597378681551,-3.0229865531098286,-0.5183171639302432,-0.7517914261024944,0.08272731320652728,0.596543060032341,-0.6683478919016934,-1.1297616823754169,-0.9731339439892928,-3.630954393209311,-0.4839354623421219,-0.8206777585350022,-0.055353116744777754,0.570060458816464,-1.1146859179889026,-1.2659902482565644,1.195529688462273,-3.399349653231223,-0.7275052585078075,-0.9561820449589482,0.20783268960319676,0.7235920103763867,-0.5270451331873082,-1.2820484768171239,-0.0031537004145214213,-9.497688273470286E-4,-0.06044246138184979,-0.08998720773687469,1.5507855467335758,2.543511407627037,-0.40989360194419877,0.7119211120277751
79,10929.929438686515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.692656755995724,0.0,-0.8607277710498821,-0.5814308814632901,0.8471162447768348,0.23030069492915078,-0.3065422363200344,-0.37601272706911676,0.05947800776653258,-3.025720723220838,-0.5179508380363375,-0.7511517833295741,0.082039829995691,0.5961879273231592,-0.6683305184158185,-1.1291801266799433,-0.91180005830198,-3.6099176974038736,-0.4852477016117562,-0.8227026393252235,-0.2158112738727313,0.5675634936289845,-1.1196178628025635,-1.2688434937380684,1.1918673951509575,-3.379389173675156,-0.728386181232273,-0.9614268522989768,0.20409415646914572,0.7271215951880591,-0.5241701603015368,-1.2898052759928884,-0.003152517298760646,-9.492584054997083E-4,-0.06004519977174086,-0.08260339395015702,1.7414433698283875,1.8896039402196707,-0.3161416998433757,0.7507014126723053
80,10929.536076306298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6924464762958604,0.0,-0.8610333182495605,-0.5811584226625788,0.8469716520774699,0.23041565372410266,-0.30648435276697533,-0.37526358477612975,0.0604867713497183,-3.025922000261608,-0.5178997189516006,-0.7512522202063252,0.08181924193496753,0.5960047618476205,-0.6686556077076837,-1.128985151277303,-0.9174676101936234,-3.6001434693678833,-0.4849774345685575,-0.824638903992353,-0.2175749159696925,0.5683513296178865,-1.1209343330497816,-1.2707371274709514,1.188881404881824,-3.364608634776676,-0.7251822129575519,-0.9567652700693768,0.20447866467886092,0.7254441403432083,-0.5199048350211963,-1.285906646910046,-0.0031572113483611924,-9.507630219632528E-4,-0.06045288090999116,-0.08563518571569034,1.690992222933576,1.8275725448232445,-0.3646385455429202,0.7669193088244328
81,10928.87237270584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6870068811923122,0.0,-0.8575697063654664,-0.580073883692873,0.8430981981411527,0.23064067258378496,-0.30597547441709927,-0.3743680409695104,0.06317446216758899,-3.025433387206437,-0.5180484593096358,-0.7521522045290051,0.08218832922668023,0.5967723414804776,-0.6692209099813461,-1.130019544405955,-0.9153692442467692,-3.6398241887550773,-0.4844310381829418,-0.8249847840476464,-0.26742467658647123,0.5704369179322788,-1.1171622130908718,-1.2706159566657818,1.188776098095247,-3.3817401487360446,-0.7206212192358171,-0.9477930571713196,0.2015271409785916,0.7211510905600267,-0.5186199019264047,-1.2719896588334674,-0.003166826639585773,-9.541196165695594E-4,-0.06124323145565097,-0.08787762555464669,1.639060065155221,1.5111650338609717,-0.41670645417752344,0.7965709162223361
82,10928.508693723938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68476735598157,0.0,-0.8562733309588171,-0.5796780391085482,0.8418358551766764,0.23016022396776092,-0.3057572714147873,-0.3739946710969776,0.064812602843946,-3.02490209891798,-0.5181213445794668,-0.752674520564728,0.08230701903123973,0.5969906245867821,-0.6696585128909865,-1.1304269877142608,-0.912506654639797,-3.658060205087303,-0.48353361531628886,-0.8250377684275375,-0.3057874359247012,0.5712954391566745,-1.1156244862004479,-1.2703302317323302,1.192922274047641,-3.390400528007057,-0.7202344926527329,-0.9451272722047087,0.199014098925899,0.7188096117540892,-0.5177206054508627,-1.2659242975359852,-0.003173546318773001,-9.563401250808793E-4,-0.06168223005546412,-0.08894777745065992,1.6014277293067682,1.335609159896952,-0.4433116015489114,0.8063785498025848
83,10928.25715650608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6782115427307116,0.0,-0.8519154913842318,-0.5776532701852201,0.8376716445641262,0.22862207773836338,-0.30537723712356735,-0.3731586768609543,0.07050047429082222,-3.022932063922532,-0.5189465487239792,-0.7548380311248037,0.08264645390187526,0.5986457936893631,-0.6717184338851556,-1.1330703301744431,-0.9189450459722114,-3.73563063139101,-0.4806096100311425,-0.8226765145744654,-0.32267497521381716,0.5729069126907966,-1.1073388666945607,-1.2653878719804816,1.2116023347444116,-3.4283414217115835,-0.720856113766482,-0.9401500909856132,0.1933118342436131,0.711743098195118,-0.5201804141639883,-1.2515610870777913,-0.003193083681511033,-9.630232761619749E-4,-0.06258537888750061,-0.09104005870868334,1.497744970627074,1.3010133832699633,-0.49906519238118785,0.8099921327660358
84,10928.17239836125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6815287870350475,0.0,-0.8542963192739709,-0.5781924321940192,0.8394102698202287,0.22931869738298685,-0.30584700480339966,-0.37347048810022776,0.070146917674788,-3.0245690152042286,-0.5188798887059332,-0.7542708912651997,0.08212543709571173,0.5983467178393386,-0.6714452415064456,-1.1325791684934619,-0.9077691689817757,-3.7097553484138555,-0.4819101063182837,-0.825167050275313,-0.353416440499605,0.5717175135772532,-1.1119630919881287,-1.2691908783570087,1.2041985424565447,-3.4047840371098586,-0.7202333630443509,-0.9425833962693658,0.19441720452801473,0.7147618527149288,-0.5176541360220677,-1.2589020826769988,-0.003192181609202498,-9.625863618600352E-4,-0.0625559193653708,-0.08999338966167557,1.5311569831520868,1.121696852971409,-0.4792034993881098,0.8136662871024914
85,10928.145836424343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681157925431338,0.0,-0.854412691142372,-0.5788571183057665,0.8395299854568469,0.2293620805416191,-0.3064384935701171,-0.37424033278716096,0.0693085938693322,-3.0250783703853976,-0.5187026675013209,-0.7541448303961352,0.08238493967845678,0.5983046095261884,-0.6711616998375706,-1.1321610416784549,-0.9017314566711891,-3.7059043952214794,-0.48215919779269256,-0.8249671103916671,-0.3787768904872378,0.5716771314287916,-1.111787325567263,-1.2690373456992639,1.2033641343489878,-3.407612741597015,-0.7205405112504591,-0.9435897218582654,0.19439699192788024,0.7153383410886847,-0.5172266435486064,-1.2587301636432173,-0.0031902018683474774,-9.618715176686819E-4,-0.06256179634025819,-0.0894627816460864,1.5415792845943685,1.0544772004669922,-0.47089170161183613,0.8147862861591898
86,10928.13123031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6813903389932756,0.0,-0.8543817088754583,-0.5785820217112373,0.8394860209208526,0.22936410369265392,-0.3060401086064704,-0.37381937885964533,0.06977531346468395,-3.0249194531948786,-0.518766694555544,-0.7541817671474709,0.08219124823853836,0.5983292658261441,-0.6712597839046457,-1.1323503683909253,-0.900467296432055,-3.708855783668559,-0.4819957920064451,-0.8253530244430971,-0.39244117199096773,0.5716779108263371,-1.1119366130606607,-1.2698166725959084,1.203412322984206,-3.4065845631780136,-0.7202688036878835,-0.9431298480347954,0.19361404934905352,0.7152784391854852,-0.5175588731007702,-1.258734690297666,-0.00319182929177888,-9.623881496846938E-4,-0.06267433618210842,-0.08941320897362051,1.5359042547131458,0.9924675032383636,-0.47187321376840313,0.8161074455876737
87,10928.130464753667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681299629428322,0.0,-0.8543953001380222,-0.5787179895914072,0.8395178097013758,0.22936272288984044,-0.3062287972701099,-0.3740214135254632,0.06980693787665866,-3.0249853806583977,-0.518724605610743,-0.7541660426489345,0.08224599163526125,0.5983108718764607,-0.671241093771282,-1.1322751404714948,-0.8966720638279269,-3.7097491440802197,-0.4819961252828038,-0.8255380666196486,-0.4133048785929247,0.5716134571500893,-1.1121032339446641,-1.270083134658562,1.2035540015287465,-3.4069792920606154,-0.720467992742787,-0.9434355208018985,0.19314341023282142,0.7153556939058383,-0.5173483984317663,-1.2587039649622513,-0.003192346312473418,-9.625324691293751E-4,-0.06276301346955447,-0.0892272715734929,1.5360234667026282,0.9185207348479101,-0.46922084327317326,0.817181374859931
88,10928.095217569216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.680979059949893,0.0,-0.8541216051763154,-0.5786694743216189,0.8393702306900631,0.22929979388476976,-0.306156204659847,-0.3740094491160302,0.06968162319160115,-3.0247555469189247,-0.5186978753717413,-0.7541626135216543,0.08233313765805417,0.598282820401362,-0.671225841420552,-1.1323142109886535,-0.8982518464813495,-3.7131636328645365,-0.48182328852031614,-0.8251260724619182,-0.412784725808941,0.5715759121518007,-1.1116468393615218,-1.269629649464605,1.2038266784392224,-3.4100108468519426,-0.72082711617121,-0.9435164364081748,0.19300359999486674,0.7152654629902689,-0.5180706173822631,-1.2584371468705813,-0.003191627836089259,-9.623344875319922E-4,-0.06274526479752401,-0.089087630710698,1.5343167265028657,0.9427918603764012,-0.46555673058917985,0.8146211013616166
89,10928.00994173826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6805544255738902,0.0,-0.8534371714176203,-0.5779728427306812,0.8388787431753647,0.22885244160049523,-0.30512920882804134,-0.3733336283261219,0.07018819234386196,-3.0234639155439416,-0.5188423892197305,-0.7541622532225698,0.08221210825963386,0.5981544682031948,-0.6713796726980182,-1.1331536880385598,-0.9080116972461669,-3.726334475044572,-0.48123034706104273,-0.8242942051962038,-0.39122514253638346,0.5712969805711047,-1.1108494810549399,-1.269182617565938,1.2046028025840385,-3.4158255631861314,-0.7209739856822684,-0.9426996283127742,0.1923473655500175,0.7150400859235165,-0.5215386905215731,-1.258899125904884,-0.0031909466382912034,-9.623141445839577E-4,-0.06263472387393228,-0.08830839573638194,1.5267693703583938,1.0617370332169265,-0.4527133396079451,0.8116590926964617
90,10927.8455931907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6796823154255747,0.0,-0.8526282048068025,-0.5776184812053464,0.8381418466284632,0.22861134010483555,-0.30480909618792196,-0.37333710408951554,0.07059507541953812,-3.0230800658234194,-0.518943820564738,-0.754167289405689,0.08242680083161759,0.5980914751556125,-0.671430420899386,-1.1338704359444627,-0.923916018897855,-3.738841891382675,-0.48122299073065805,-0.8236129859085835,-0.3549655103260611,0.5710969661730784,-1.1105939063710495,-1.2687643511295241,1.2042826313173733,-3.42329053228628,-0.7215497493030916,-0.9424325419695508,0.19277462111866916,0.7149298200166472,-0.5240902194926849,-1.2592467699120065,-0.0031905147854672114,-9.623864820730735E-4,-0.06261319027357652,-0.08775667989082493,1.4899958225057273,1.2110893225072121,-0.44351967844273865,0.807997823512721
91,10927.71083016431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.679732093291947,0.0,-0.8527526357270527,-0.5777215989357792,0.8383304758516146,0.2284536067933987,-0.30488808983362276,-0.3734816173109007,0.07039286988640654,-3.0229847748331298,-0.5189355325513223,-0.7540805804945965,0.08245873678868408,0.5979621208815288,-0.6714051284278952,-1.1338555532028227,-0.9318061564529979,-3.7368834390361654,-0.4813818826858967,-0.823535550457895,-0.32671273516695865,0.5711410752790391,-1.110904619779327,-1.2686672111316213,1.2040556239416416,-3.4225763358327708,-0.7216818230302198,-0.9427893371937942,0.19384288781369283,0.7149521960632526,-0.5242461158456981,-1.2598082055865631,-0.00318985017536025,-9.6216396385306E-4,-0.06259351396231069,-0.08733843958105415,1.4715673580121018,1.3145087809265965,-0.43736624229995313,0.8102720050974745
92,10927.262135563617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6818577512344115,0.0,-0.8547905047463377,-0.5790560547055179,0.8405561321134729,0.228552253071154,-0.3060633494648471,-0.3744024592831031,0.06782852401380167,-3.0240650626661245,-0.5186915571966375,-0.7537309465459133,0.08261920452485214,0.597579957642981,-0.6709565728071011,-1.1321947256101927,-0.9541372546520671,-3.6958787796200534,-0.4825686066999086,-0.8237988825959319,-0.20484553496626026,0.5715416173688614,-1.1126971083135828,-1.2679760887010547,1.2059899141512556,-3.4087982230839833,-0.7223384692408239,-0.9470464966674512,0.1995096082905622,0.7151475571011919,-0.5199087034604113,-1.2622018399782318,-0.0031846723015701807,-9.600756630689709E-4,-0.06241990101101848,-0.08309447195524561,1.423749913889841,1.7525953979810271,-0.3900044022944038,0.8638908355961246
