Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
63,10971.412514161379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7017591227614592,0.0,-0.863413668708761,-0.5911257455410575,0.8644134778747721,0.22540042869629534,-0.32820658996844837,-0.38075010979987434,0.048913790295656186,-2.9654899649767987,-0.5147030060536486,-0.7547467050024398,0.08814831370744412,0.5943053099252759,-0.6689556304655204,-1.1287012910343786,-1.303586895010465,-3.6459343153303405,-0.5102226607953605,-0.8638150501309261,-0.2279704236082593,0.5695436970898824,-1.144313657623166,-1.3082583282775035,1.1688577081351899,-3.2565196293108,-0.7793036845166149,-1.0030174598830812,0.23960355381384388,0.7405529633439507,-0.5918388228815773,-1.3350667716890414,-0.0031687598543511837,-9.504626334666596E-4,-0.06524846024660855,-0.16003683735873092,0.3508381514717853,0.41721379979211504,-0.6106932010760104
64,10965.306254984895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6906026046919176,0.0,-0.8546400748467388,-0.6083528865195609,0.8447933066170328,0.2175927665165232,-0.3285550439130231,-0.36326702110436265,0.053654480663828004,-2.9017265195083124,-0.5122487375929654,-0.7493891910532827,0.0842507221645866,0.5921007734705389,-0.6610835300697214,-1.1244772243110122,-1.2950774321107696,-3.7461607893155113,-0.5211845853975434,-0.8610273033232556,-0.2651709555794835,0.5670318235821605,-1.1414553725173606,-1.31777276681854,1.1392558805915913,-3.157653852238123,-0.7579543601292168,-0.9557732579137839,0.21736989225083014,0.7126742091439227,-0.5704316342945883,-1.297547701454599,-0.00317844551444697,-9.563200688802502E-4,-0.06691921114758763,-0.14467392758155875,0.3311565612643494,0.36840055560222584,-0.5266994437302015
65,10959.97931879785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.670967607323386,0.0,-0.8509381887660847,-0.6125584770678498,0.8282684529869401,0.22341625501598206,-0.32941086017653304,-0.3577041789989382,0.06219838814983149,-2.9440064023617687,-0.5144927618036522,-0.7522030812055553,0.0863738983210548,0.596770237901955,-0.6657797146532497,-1.1217398274865706,-1.2910864287842785,-3.7695352683399728,-0.5205145117536126,-0.867042264670742,-0.2657662200489854,0.5912165428804308,-1.149947093966823,-1.3377425948665667,1.1567827484282769,-3.313229320960214,-0.7669424146102087,-1.0007576738390722,0.20983812358841258,0.7541422343837003,-0.5790124153634666,-1.2889832776445658,-0.0032062863053011893,-9.660094381831444E-4,-0.06977001837178573,-0.12622444955888212,0.27795787611947487,0.3727629588773317,-0.39773833113291107
66,10955.924459202331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.678207571697371,0.0,-0.8414787143142044,-0.5679600622686479,0.8278664139192771,0.22477429262535947,-0.30008961003827966,-0.36190297793676945,0.07336081906432965,-3.0401957481142956,-0.5150314852354237,-0.7475106667587036,0.08137320441430188,0.5954026129591055,-0.6611191573069174,-1.124106426040944,-1.285858830492419,-3.738036845668342,-0.5075697093858401,-0.8630768023116525,-0.27328111359854845,0.5945633446143752,-1.158830308041608,-1.3410770194087032,1.1750373125284919,-3.486014003618006,-0.752152804991075,-1.0097547263757742,0.2330467348950034,0.7416246348074131,-0.557362885424879,-1.286510689310224,-0.0032311806989256064,-9.762484011474239E-4,-0.07212017405263017,-0.12134984747670463,0.24653535442450375,0.3462909878367554,-0.30249053288114036
67,10953.919394975512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6811664643033297,0.0,-0.8591858839615741,-0.570953929970194,0.84069189200819,0.23035313201767127,-0.28202524347515656,-0.3908349273265139,0.07802118361895602,-3.041639383170308,-0.5198613543061592,-0.7551200092245777,0.08199044956127022,0.5986046705261973,-0.6749427330974258,-1.1398981784113644,-1.2765901729156843,-3.8060162386939806,-0.5089905263475248,-0.872649951905569,-0.24823980945424348,0.5977793181298143,-1.1693797690173178,-1.351557685959547,1.1691480881641165,-3.3326322272883453,-0.7669750830603447,-1.0293461167327123,0.23022229413125184,0.7294732997733402,-0.5856411879109393,-1.3400533083602868,-0.0032367521080988565,-9.766773969503027E-4,-0.07533151897160341,-0.10678003514833145,0.17515659139262182,0.3672940738308821,-0.16905532622431807
68,10952.317657490816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6759803714050663,0.0,-0.8645659900063702,-0.5801920678157939,0.8398412734408794,0.23457670021762167,-0.30996643405204793,-0.3791661609289385,0.07215105759802443,-3.030970791239795,-0.5234906948877401,-0.7595755559606067,0.0857649207634357,0.6019290131734064,-0.6802858860939606,-1.1330985812631473,-1.2764535759259878,-3.705458466362685,-0.49742151098797927,-0.8686611668113279,-0.24775151587310473,0.601177526289492,-1.1538860881871684,-1.3314444017413933,1.1725477626857466,-3.368734969953252,-0.7690996217686497,-1.0486254226847176,0.22323828002670065,0.780177092545705,-0.5953844182806912,-1.3283976994188793,-0.0032293904794251293,-9.719237716868494E-4,-0.07731181719453567,-0.10386052202531582,0.1404234214718031,0.3524234717894246,-0.09596071474807549
69,10951.637846205149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6941641450557494,0.0,-0.8518372623251862,-0.5622755386000299,0.8496880122524039,0.23018417658879303,-0.30971709159360733,-0.37084403336826555,0.06508409266933518,-3.0519974673082535,-0.5179551106547302,-0.7532446027854117,0.08467679993928735,0.596189021940278,-0.6675553542619639,-1.127521720808733,-1.2642463846922387,-3.6243258380504515,-0.4852580499005946,-0.8497391018004603,-0.2779098582100135,0.5797250988218051,-1.1287830914017536,-1.2896605976670625,1.1225810277354134,-3.4991313966893176,-0.7420095855534994,-0.9913121790225397,0.2323248544063781,0.7425756723207055,-0.5586085840478521,-1.3027387076628751,-0.0032135690606338667,-9.67251951097188E-4,-0.08062273854599919,-0.0930232691308041,0.09927536885066575,0.2743137193014823,0.037017331393693564
70,10951.241922525593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.691486102419558,0.0,-0.851640965173794,-0.5794449624576328,0.8465166932935652,0.2292275560653607,-0.2937502869320255,-0.37897893874553307,0.06751782393949154,-3.0283291637293486,-0.5151278863494927,-0.7538568078747195,0.08192376474367827,0.5960453717501406,-0.668994517425933,-1.1394581891607416,-1.2716904875113815,-3.6745699518430137,-0.4959563303498426,-0.8480287845954289,-0.24115281588153467,0.5697326254680267,-1.1222693798418537,-1.2812951721754524,1.1378187997019484,-3.348065425577252,-0.7440448378357725,-0.9719633450183689,0.21766192926099603,0.6944067953619459,-0.5537534731433824,-1.3074742928014715,-0.003215660275797507,-9.680811574532246E-4,-0.08082924261433547,-0.09470590396214541,0.08568394207815976,0.3170215445218813,0.042243160049156014
71,10951.020497724257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6816369945532483,0.0,-0.8556826765587738,-0.5849871986549108,0.8387693699573536,0.23178478891342186,-0.30647096812397373,-0.3715513478175155,0.07014980759059425,-3.011356574087456,-0.5190050662770547,-0.7547808545964094,0.08235570490845523,0.5979246219324148,-0.6733538878712368,-1.1343573750358906,-1.2728074238968392,-3.6362218084496636,-0.4964132568474589,-0.8473398242879976,-0.23991854508494698,0.5777587342387148,-1.1170103634818924,-1.2823369231912511,1.137536930745298,-3.3306475242662605,-0.7454526836134937,-0.9947184787147254,0.2160182623868186,0.7285692068505437,-0.5693197582531541,-1.3052710678951513,-0.0032223985560466497,-9.701203746465046E-4,-0.08170555699567475,-0.0921413759048865,0.0720194943621405,0.32164258168094884,0.07774106217171761
72,10950.874185013921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681164870487892,0.0,-0.8572834409996752,-0.5825663147797444,0.840134481655172,0.23100928890763345,-0.3115505309746633,-0.3704793312987052,0.07135492463006973,-3.009010757060546,-0.5201733451231149,-0.75452009591244,0.0842288708402338,0.5971425377861075,-0.6739190392637769,-1.130659624749967,-1.260526162336094,-3.6232396690508475,-0.496581099745211,-0.8449012998249642,-0.2678763399573023,0.5816413138561297,-1.114683162493759,-1.282039323648744,1.1318783319994332,-3.365690050815418,-0.7490350385466387,-1.0021265077229322,0.21969462348468982,0.7449401177587768,-0.5768981060458134,-1.313011161285921,-0.0032265884114537984,-9.718127733626409E-4,-0.0826774740017798,-0.08959888370307592,0.07149910672893467,0.291326889407198,0.12029567703694168
73,10950.739434054745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.680444768977331,0.0,-0.8556783175239452,-0.5785638887232916,0.8386940902122326,0.2293560077828791,-0.310684911157325,-0.3683729316822669,0.06938447610925821,-3.021401849341412,-0.5193692578489951,-0.7551308545614488,0.08446111370140316,0.5979902505416097,-0.6723395881553808,-1.1311144948621534,-1.2603638715637948,-3.6198082281593194,-0.4970579706762187,-0.8475715895612165,-0.26194698652208115,0.5842598446358422,-1.1220690664081259,-1.2893120627428947,1.122919635899768,-3.3768971789505406,-0.7451362797974664,-0.9936948408381105,0.21839752676941565,0.7478555668401488,-0.5579299427967833,-1.293328467086974,-0.003224825200467901,-9.710033470431563E-4,-0.08410771070447857,-0.08607789762340737,0.048096122463923544,0.2959525267634611,0.18301466817566736
74,10950.605087092657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6826339007110223,0.0,-0.8546507735145684,-0.5755459582637598,0.839935863703245,0.23000389576173222,-0.30796070550370447,-0.37087483730179255,0.0696093732796559,-3.0262151479992907,-0.518994427176368,-0.7533547728906753,0.08357886895682384,0.5979084360283251,-0.6700958383705267,-1.1305772558068377,-1.2613015261887717,-3.655287981969215,-0.499586294257997,-0.8557495206994489,-0.256639961987631,0.5861477251389952,-1.1353471273212812,-1.3068761458005984,1.1235921835963762,-3.405101704901477,-0.74076930281251,-0.9901868503131788,0.22167682390504626,0.7388973342543828,-0.5596077548892957,-1.2944704171303683,-0.003222569810857806,-9.708557987105835E-4,-0.08485708988398648,-0.08491178879798886,0.038035484900845656,0.30350184371581357,0.22130924850995992
75,10950.588711681714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684605080263274,0.0,-0.855554854183184,-0.5793722187670982,0.8421201736078551,0.22994772119590057,-0.3030867616450547,-0.3764040957876993,0.07055536807870079,-3.022118043307722,-0.518131735435523,-0.7539638623616687,0.08315981521813313,0.5974142172742012,-0.6715812494535954,-1.1336167135598731,-1.2585523468395772,-3.702025314864091,-0.5017835789451396,-0.8598249199488,-0.2585444707520462,0.5845386519912895,-1.138972712599022,-1.3095151356088506,1.1266181899520187,-3.3682737505755314,-0.7434647883879094,-0.9873917063502664,0.21630323810999222,0.725743321837829,-0.5654119959227377,-1.3062158330198055,-0.003221999895626661,-9.707409064857397E-4,-0.08550192197555288,-0.08317888366394674,0.029953271239583298,0.29973543140385056,0.25195095216108293
76,10950.583955811155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838590330307697,0.0,-0.8552939288677209,-0.5784358685219375,0.8410993943286644,0.22895584370818067,-0.30489529842598895,-0.373400336479705,0.06960976309752531,-3.0234435911704476,-0.5180692900366778,-0.7542641443361562,0.08332806715923535,0.5976209232411928,-0.6710442754378272,-1.1323596308778328,-1.2599297166690973,-3.6963247034307036,-0.5004014702045818,-0.8591680320046459,-0.25845157872841074,0.5848921432745678,-1.1388683778553794,-1.3078478962849036,1.123928606312331,-3.362826940430138,-0.7424071488384497,-0.9863599076849695,0.21629957673199926,0.7313136404172822,-0.5591501346376011,-1.2988111880347573,-0.0032215570186626937,-9.703957346289323E-4,-0.08548888775231103,-0.08329108351519728,0.03025739375399819,0.2991030313325413,0.2522295470450951
77,10950.582386150258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6837285809374896,0.0,-0.8552266109690647,-0.5789210399673439,0.8412048504485604,0.2291587278847764,-0.30606299694300804,-0.3729456652244586,0.06938050346174146,-3.0218499929713873,-0.5182181918002501,-0.7536182594634326,0.08353005164890255,0.5974907936034278,-0.6703678321620864,-1.1315948200040848,-1.260647177591993,-3.694621206033203,-0.5000190454292813,-0.8590520436544647,-0.2563340157595129,0.5844143519879118,-1.138416500348631,-1.3071726120147353,1.1231206924362087,-3.375075717308859,-0.7417848164810527,-0.9858431091969465,0.2174925188682828,0.7312849143940171,-0.5609674032465007,-1.2991953279607082,-0.00322110187860229,-9.703276991704634E-4,-0.08555244218246626,-0.08313329839041755,0.028866384774902373,0.2999519299082357,0.2558090099347308
78,10950.58060799096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683713456089611,0.0,-0.8552523265634756,-0.5790665147107876,0.8411477942598901,0.229338284924522,-0.3062391835369812,-0.3729554828626489,0.06939265824033043,-3.0217357502305537,-0.5182539618748689,-0.7537032268164567,0.0835764161136077,0.5975000568598015,-0.6705689562849666,-1.1317024731403664,-1.260591532564385,-3.6933179470370936,-0.4998970314364051,-0.8589596754539832,-0.255938336716431,0.5840690254719234,-1.137913540295124,-1.305972760719107,1.1226531062922491,-3.375028588538665,-0.7415035420916418,-0.9858165460406717,0.2170162731635844,0.7314690026452206,-0.5613371812502956,-1.2991914799221314,-0.0032210531733451405,-9.702853928272619E-4,-0.08563537215395767,-0.08287577395585924,0.027746082263096314,0.29964519173939136,0.26136768435349417
79,10950.576435607141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6837397226352575,0.0,-0.8554965991974899,-0.5792994373165568,0.841413346503861,0.2295489244255776,-0.3061235951823097,-0.37329951113539184,0.06954923283472206,-3.0215879541461583,-0.5183386966837402,-0.7540488409191984,0.08361146237660451,0.5975782894393336,-0.6710562727129264,-1.1321215587378273,-1.2599060176558508,-3.689469769950047,-0.49949904058609673,-0.8582101437117594,-0.25571992377872177,0.5835784145018699,-1.1365965967249818,-1.3034002477514455,1.1217924804526103,-3.372798545852109,-0.7416710990507804,-0.9860504811453844,0.21677786107453403,0.7314018444145923,-0.5615710193840829,-1.2999877277447875,-0.0032213510873542383,-9.703223064629936E-4,-0.08576144402793107,-0.08229387227760653,0.026314941464700346,0.29886899998968813,0.27412108475293295
80,10950.571547008163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838053259475636,0.0,-0.8554410556670681,-0.57884823874112,0.841270336632332,0.2299108000777878,-0.3057003247523238,-0.3735785042457903,0.06973022054480939,-3.0226688684498035,-0.518442851885991,-0.7542338002582906,0.08354408757023576,0.5976536305501635,-0.6714866654458916,-1.1327378820685738,-1.2594459295427267,-3.68423079155021,-0.4992753954476253,-0.8575058263126786,-0.25588164419374676,0.5833636681738074,-1.1353715455319031,-1.3019031106168495,1.1212489718184864,-3.3724057246999677,-0.7414211844268677,-0.9862653876300063,0.21614211997613764,0.7312940010607577,-0.5616730786822773,-1.2999819990652564,-0.003221642773176939,-9.703742523894407E-4,-0.08575237817876928,-0.08181591289412125,0.026642154200390403,0.2984732895910991,0.28478296807240044
81,10950.558827072304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683872239072974,0.0,-0.8554705359383431,-0.5785905955919582,0.841431830213548,0.23015442208253709,-0.30490333063524105,-0.3741259009218307,0.0700294494610809,-3.023935166419842,-0.5185546431713769,-0.754721180551775,0.08345928630348168,0.597775010081026,-0.6721254761851412,-1.1332331513281884,-1.2590642478589176,-3.6765632245247963,-0.4987261634803712,-0.8560748854204449,-0.2561797967428897,0.5833877706845243,-1.133429236617402,-1.3001591205548053,1.119851514220138,-3.370681254674611,-0.741341265589015,-0.9864538460206467,0.216129053357604,0.7311952988260283,-0.5610767322933141,-1.3000819580627718,-0.0032220998649656195,-9.704819526277588E-4,-0.0854821686833723,-0.08087563937027019,0.030488489690030086,0.29887302524963066,0.30611272480459517
82,10950.537878828529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838527438562454,0.0,-0.8553321989197501,-0.5773986146498201,0.8409411486691393,0.23054968570154596,-0.3041341991730804,-0.37445135645617617,0.07009243848842457,-3.0262177567239656,-0.5187000497191794,-0.7547356904545892,0.08326974994016274,0.5978766943272021,-0.6724606283233366,-1.1342673745391973,-1.2597570521246784,-3.668316101588865,-0.4986710223593983,-0.8550859113363771,-0.25664116706583484,0.5836268206561293,-1.1319886388701,-1.3001307524525965,1.1188924558813607,-3.370412025643585,-0.740894473644862,-0.9863048119126774,0.21493172667322408,0.7305762096151694,-0.5607117168972077,-1.2994275779854998,-0.0032218533345053663,-9.703690045360345E-4,-0.08464255812649535,-0.07972032229882155,0.041457275987289474,0.30115513048102743,0.33282389897848663
83,10950.514586680354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683959717970729,0.0,-0.8551454861462808,-0.5779986417253699,0.8413255203662919,0.2302539577439438,-0.30383426708369154,-0.3745660246945809,0.06983011690829355,-3.025632318355443,-0.518569133594314,-0.7549827234412839,0.0832511046452952,0.5977766663764035,-0.6723413034555181,-1.1332768643524707,-1.2626087593113604,-3.6689316260342144,-0.49873651587176787,-0.8549305603587712,-0.25649373790344404,0.5841447135657725,-1.1325679024214108,-1.3020901546143824,1.1168887283366795,-3.36903001552097,-0.7402023725998818,-0.9850530264408949,0.21597931774597323,0.7304972163861739,-0.559222022594654,-1.298214947616802,-0.003220570980414107,-9.700140910345974E-4,-0.083216532875061,-0.0787797579301889,0.059701962869901426,0.306404817621262,0.35528831133349525
84,10950.499175969051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683748838216708,0.0,-0.8551724083766042,-0.5773764393004929,0.8407270949695477,0.22996665678368877,-0.3047200282771832,-0.37369192792217254,0.06907386228852441,-3.0254668899335657,-0.5184515783076399,-0.7540598193434458,0.08325670102898702,0.5976104145343742,-0.6712757716949651,-1.1332423927143025,-1.2655672250903744,-3.6759333402248116,-0.4997033570552247,-0.8564666118893091,-0.2565294154978395,0.5844731470614801,-1.1351524287790238,-1.3054291329855694,1.117682051619874,-3.370856197023613,-0.740055524941027,-0.9839725744152361,0.21493657791379284,0.729859079423536,-0.559266056764054,-1.2969525223715825,-0.0032187667817413666,-9.694690896989602E-4,-0.08205354912432028,-0.07874191108998918,0.07495552615186835,0.31107919843267473,0.3563970496163161
85,10950.490431127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683857779057399,0.0,-0.8549554016118903,-0.5789305527356922,0.8412901000690376,0.22942854002815807,-0.30538687101467266,-0.3733379056944936,0.06863258627091369,-3.0224180080795655,-0.5181739929278488,-0.754072964319756,0.08341780078967305,0.5973575960475858,-0.6707599864381731,-1.1312958289106405,-1.268075533998394,-3.6848129363954847,-0.5002172108685939,-0.8578566999485941,-0.2557839882010559,0.5844210267084129,-1.1378450047667528,-1.3074767386265729,1.1170886883796818,-3.3704157957232814,-0.7394262872381396,-0.9829526379128821,0.2167516780663369,0.7304373296391157,-0.5585929349059674,-1.2962658503273572,-0.0032173272933179835,-9.691024891505436E-4,-0.08137910850422601,-0.07925577864942641,0.08427053426369491,0.3148609963941672,0.3432475999095001
86,10950.488783814932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6834691141384974,0.0,-0.8553453523072488,-0.5787074791163438,0.8409234695364367,0.22934671413096727,-0.30591976285271816,-0.3732968991728599,0.06841470695883307,-3.0220604088898773,-0.5182075177251502,-0.7535644892656725,0.0834756741890015,0.5973330555495671,-0.6705746752572981,-1.132083334250375,-1.268071407351226,-3.685263617562803,-0.5008705132680349,-0.8586388936753169,-0.2551154319440476,0.5840901750377997,-1.1388727576390605,-1.3079270461131658,1.1196957000546475,-3.371113314901477,-0.7405379750728829,-0.9837582629233462,0.21568000493500356,0.7297646348156538,-0.5600019115454229,-1.2978279986139747,-0.003216853779132996,-9.689401391466218E-4,-0.08114958213144502,-0.07997428458026343,0.08761459529702023,0.3162376163212502,0.32652031303513146
87,10950.488557123132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683585517746095,0.0,-0.8552029566537108,-0.5787539896133276,0.8410250520041512,0.22937899543659251,-0.3057360939766163,-0.37326638133727214,0.06846697087239634,-3.0218052135490017,-0.5182192698608378,-0.7538033885810731,0.08341611962817598,0.5973746054347581,-0.6706589427022023,-1.13183119011388,-1.2680755379211408,-3.683554883950563,-0.5005511094449776,-0.858372232617488,-0.25464698314677714,0.5840524851386422,-1.1386769221161785,-1.3074884110428577,1.1189703940219478,-3.37010355931958,-0.7401734991497023,-0.983674012199035,0.21630429859102976,0.7301285391312234,-0.5595275974526963,-1.2974227660442077,-0.003216956840975949,-9.689653761552125E-4,-0.08120803151151448,-0.07995916269170998,0.0868499341737303,0.31617516507202265,0.32602987185416765
88,10950.488521112751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6836063025984545,0.0,-0.8551835974368629,-0.5788794203585921,0.8411037654067112,0.22940144572689636,-0.30560798506279596,-0.37341604946025486,0.06853043597606702,-3.021834171873359,-0.5182255446883718,-0.7539042581570331,0.08342853509438407,0.5973816358511028,-0.6707898789702472,-1.1318124461746748,-1.2679730570294119,-3.6829457015966054,-0.5004243883765753,-0.8582293438458537,-0.25446541195850036,0.5840527602445387,-1.1384976522912853,-1.3072565576159756,1.119063500432416,-3.3701033268468708,-0.7402716716657591,-0.98379463531209,0.21641192389010802,0.7301406821161511,-0.5595293003550992,-1.2976397799628012,-0.003217049471906066,-9.689947703394624E-4,-0.08122781832595731,-0.07998220792655428,0.08655579687824404,0.3160759185438664,0.3257464548330194
89,10950.4885172906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68358041865261,0.0,-0.8552149308639637,-0.5787565235403374,0.8410429562765753,0.2293989794846614,-0.305632017827744,-0.3733767313295864,0.06851841720387465,-3.0219988735961416,-0.518236490082791,-0.7538529231371975,0.08341906220785053,0.597393430723538,-0.6707556804084313,-1.1319248356247955,-1.2679390879110384,-3.682970580632585,-0.500416969017259,-0.8582385924898821,-0.2544369683315128,0.5840758271328165,-1.1385025744626482,-1.3072952253959484,1.1191924638742161,-3.3702060819256037,-0.7403274128133324,-0.9838278080457784,0.21626741700641874,0.730089892980759,-0.5595832769968281,-1.297656567526034,-0.003217065808050664,-9.689953990459456E-4,-0.08123846825921147,-0.07998044679402799,0.08642319926179294,0.31602868975065296,0.32576748572039455
90,10950.488517102667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835859044589814,0.0,-0.8552042727410198,-0.5787681243691676,0.8410462800548992,0.22940084503993496,-0.30562605949379196,-0.37338124352915053,0.06851973417664212,-3.0219721946594937,-0.5182351691410462,-0.7538606631517669,0.08341815024063111,0.5973930970594943,-0.6707587569111088,-1.1319056533338985,-1.2679560405315435,-3.683002211947409,-0.5004145687150715,-0.858244530008416,-0.254414038317553,0.584075848691368,-1.1385084255062312,-1.3073099072891987,1.1191706752926842,-3.3701847785783823,-0.7403059019540659,-0.983825419291939,0.2162917683150506,0.7301044188543181,-0.5595813313690627,-1.2976510996087054,-0.0032170606350460183,-9.689945249028917E-4,-0.08123682545808993,-0.07998420649412408,0.08644159421498075,0.31604758954385836,0.3256752233742023
91,10950.488517097563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835852345787083,0.0,-0.8552066646498696,-0.5787709989887534,0.8410484793531301,0.22939950115779192,-0.30562717079659435,-0.3733816716637007,0.0685200497424049,-3.0219747498200116,-0.5182354354307388,-0.7538608621810651,0.08341894795220778,0.5973932934296976,-0.6707589089963683,-1.131904052377394,-1.267956630709017,-3.683027591684246,-0.5004119521562432,-0.8582449802025404,-0.2544064520213264,0.5840783748432697,-1.138509360150305,-1.3073148398261007,1.1191730115099452,-3.370194246420657,-0.7403097884441144,-0.983825325802051,0.21629242346084057,0.7301041893410268,-0.5595790687350316,-1.297652890384635,-0.0032170615750189823,-9.689949285340862E-4,-0.0812368914339453,-0.07998394276159299,0.08644063135004676,0.31605093475237667,0.3256825291802466
92,10950.488517096892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835855633444092,0.0,-0.8552056233167986,-0.5787698593918715,0.8410477574343523,0.2293996943517254,-0.3056266424286447,-0.3733816501021144,0.06851994044870295,-3.0219748138597136,-0.5182353831785076,-0.7538610917839479,0.08341866678592968,0.5973935282482858,-0.6707585749921097,-1.1319044139878112,-1.2679578855496743,-3.6830269919036414,-0.5004111920576255,-0.8582451086373978,-0.25440331078375855,0.5840790729775801,-1.1385085380827138,-1.3073169855840021,1.1191723944846415,-3.370193215582561,-0.7403086903928547,-0.9838252942964765,0.21629235712878553,0.7301046967269231,-0.5595800124039134,-1.2976527964093494,-0.0032170613912373205,-9.689948274606425E-4,-0.08123691482805948,-0.07998384842687042,0.08644001137803113,0.3160519782582165,0.3256848077359713
93,10950.488517096856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683585514566455,0.0,-0.8552058047783273,-0.5787698007229596,0.8410477136780943,0.2293997608135244,-0.30562676078959045,-0.3733816832820676,0.06851997677788974,-3.0219750942833308,-0.5182354713719484,-0.753860970559974,0.08341862366761353,0.597393548795104,-0.6707587105821956,-1.131904458022785,-1.2679578448214468,-3.6830262629608588,-0.5004112486693838,-0.858245182111953,-0.2544029891199523,0.5840790077294314,-1.1385084884909968,-1.3073173131958933,1.1191726061287954,-3.370193272892497,-0.7403084792082442,-0.983825266502529,0.2162920057391262,0.7301044861976641,-0.5595799721939776,-1.2976527081885327,-0.00321706127076618,-9.689947950980905E-4,-0.08123688512253267,-0.07998386212081589,0.08644053225438786,0.3160521956023617,0.3256844783235779
94,10950.48851709685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835854905152963,0.0,-0.8552057837302331,-0.5787698458437143,0.841047722479804,0.22939971205534054,-0.30562676520658916,-0.37338169979478414,0.06851993149926365,-3.021974882461946,-0.5182354472379708,-0.7538610093342143,0.08341863743008747,0.5973935511381435,-0.6707586870019797,-1.1319044934227063,-1.267957804371209,-3.6830254886161273,-0.5004112681195945,-0.8582451323468578,-0.25440293245303014,0.5840790126744442,-1.1385084452245489,-1.3073172883331348,1.1191726235857762,-3.3701930504914537,-0.7403086276126828,-0.9838252766624949,0.21629207433607822,0.7301045109456487,-0.5595799915029849,-1.297652822105161,-0.003217061222620336,-9.68994771793656E-4,-0.08123687007874704,-0.07998385998154911,0.086440794114512,0.3160522972616725,0.3256845159442428
