Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
29,11333.519305926087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9041276755831538,0.0,-1.141052244493103,-0.5863828726586038,1.6818015461470401,0.6453140070895413,-0.07922030569043614,0.1378453961985867,0.3313096963604361,-6.450261009415437,-0.6324929262569554,-0.8983942737527157,0.06453113048084107,1.102850193343299,-0.8332196757234657,-1.1719618589343588,-1.7599645589342132,-7.283280116768957,-0.6559642918271671,-1.057216449558354,0.4543714341243473,0.9522073908482201,-1.1447458203708087,-0.674671199495382,0.9044408473767114,-10.158140019976862,-1.1894450085054844,-0.7695944856028627,-0.38302165527420007,2.0023977288186323,0.6943966221884816,0.12042041727837802,-0.004007735677672845,-0.001251002512033455,-0.12416822834486682,-0.2220947646186442,0.09448680607893989,-0.24915013206843814,-0.35439491484570396,0.7064482316983642,-1.3344379393917185,0.9047708432091668
30,11241.192649388482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2750593493927287,0.0,-0.9226259361353308,-0.8903210189344095,0.7493671679113407,1.8274309357766447,0.03908932383377017,0.08201132961241495,0.34417920142184955,-3.033224118556681,-0.7227576733210164,-0.8275728641349863,0.019567534291830987,0.9615400491286469,-0.8236212297656437,-1.5161144241644244,-1.7909284312884217,-6.809018391821111,-1.254557909838272,-0.9048300133631972,-0.07538760012134188,1.1720150288644933,-0.547873353077735,-0.7334415346870569,1.4262670502027928,-11.11740523426015,-0.9200893266423563,-1.3565701472969345,0.08746807259440748,2.3465840656820567,-0.38749165961267584,-1.6410128682112959,-0.0032096958261735625,-9.892098367884135E-4,-0.09963295852464266,-0.21383882648978095,-1.015849704725489,-0.9338653610817599,-0.28330321524201363,0.3102086932243568,-1.037277588883482,0.5248664195992776
31,11158.05192200205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0404201510430253,0.0,-0.9430058499011647,-0.7756384343412076,0.627594595897242,1.3167792009244565,0.05512862060994704,0.06501045081035853,0.11185779156696232,-1.7635876692407144,-0.5942754129379746,-0.6464173003930948,0.056647175728255075,1.0004227341808867,-0.7380341029386389,-1.3010921786549015,-1.8802446004736753,-6.59450697101085,-0.8916056714458418,-1.1714811698507446,-0.15876007192524536,1.1094997612083124,-0.8306960645610054,-1.094881101770184,1.459283595014894,-11.393517797855914,-1.095847315320043,-1.5300722875814057,0.39323186062292326,1.5822326971775982,-0.6901685641196686,-2.331742647146447,-0.002947589438889212,-8.943645384598322E-4,-0.08609619691371469,-0.2073536504481084,-1.4450056169673127,-1.1972948376816575,-0.26272718488407454,0.21556214550875527,-1.0133908624000194,0.4357571265542402
32,11131.280372778328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0897977121564426,0.0,-0.7445423938541891,-0.6379561732557688,0.8777528304488869,1.1086407036960138,-0.06957751702944004,-0.24975933484890342,0.1945661495808655,-1.5915960710185617,-0.6235230483000006,-0.6504642800654141,0.023816149086187538,0.8287899238925678,-0.8017857106992387,-1.4141102366908684,-1.7522608697977748,-6.493901559539533,-0.9995405412471833,-1.0506013533121048,-0.06693327370083883,0.6858811508716065,-0.9489791950237256,-1.1304991629749317,1.553612451146054,-11.401189549956676,-0.9995905510986002,-1.4323576712297998,0.3120387397870521,1.0703948991753813,-0.6631036188144139,-2.4159541482847486,-0.002851827112883093,-8.662334026244955E-4,-0.08393461194332709,-0.20500313941195253,-1.5995113685978337,-1.2901176456851453,-0.2494705951454753,0.23069543905743703,-1.0409129175973024,0.4699461383900986
33,11110.437218608427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9546520834494774,0.0,-0.9278374745641506,-0.37242519918864325,0.7538377446422925,0.9556699746585042,-0.19780808577693376,-0.17455296649909052,0.19927279245203183,-2.285763636199957,-0.6201844918597017,-0.6238681502349133,0.0030005350444846438,0.7660348365551811,-0.8066716706091059,-1.3948463756033282,-1.696742784268927,-6.3716909772424986,-0.9207454668165043,-0.9038328507728334,0.08770903175239243,0.47363471959803927,-1.2494626902339392,-1.1669200362758914,1.8362731644739967,-11.191471602007,-0.808234445969671,-1.3709931785796021,0.038430553838224635,0.9190528335272203,-0.9027910820206,-2.1966415577971903,-0.0028059831049362825,-8.519256297377064E-4,-0.08278077684097469,-0.20736316843822464,-1.728414342354486,-1.3656075233446854,-0.24414325046786783,0.278677037439777,-1.0119995083711768,0.4465944772316523
34,11089.885672605069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.890013550662658,0.0,-0.6984583882740196,-0.7847245809566434,0.7882038062491713,0.7774088205496444,-0.24771010002710098,-0.29287606057284765,0.116631325529556,-3.3533570170742175,-0.5779598548775327,-0.5926953266975639,0.018706911814854957,0.7519947415021916,-0.751985529967092,-1.2967251621243585,-1.6690984568308829,-6.2179558350845685,-0.7509529802124497,-0.8436549859077428,-0.015155654504078436,0.4740235982694603,-1.4313931973558456,-1.2713853591633464,1.920468016769666,-10.84536119554351,-0.7383636938321485,-1.2643304998527993,-0.10884913784056069,0.7617993910192101,-1.144162304516761,-1.8781903623836527,-0.0027855772975388026,-8.401321096138271E-4,-0.0809552779973359,-0.20611997668580773,-1.8698971485160987,-1.4475170297518793,-0.2219423837897545,0.23813008922261097,-1.0108761660106125,0.45869545227207714
35,11062.74930989505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.794647556837186,0.0,-0.8603504798576578,-0.6306929582089588,0.7722002732783774,0.624637252130279,-0.276468825938349,-0.45115504243127424,0.09829318006016739,-4.786106880063811,-0.5877921179542158,-0.6408803186303597,0.045370405284601206,0.6598775172576311,-0.6909122637610366,-1.3012618094631452,-1.5748065625427992,-6.020174229564964,-0.8716321274383173,-0.9238517727831638,-0.36280562827144325,0.641150556769344,-1.0729917145024224,-1.428255842629687,1.4978431219729376,-10.253059380721462,-0.9887476412059955,-1.0641823320495414,0.2151920674023358,0.46711879202817214,-0.797827221840308,-1.712408479023246,-0.002764705203323145,-8.329774113844209E-4,-0.08152033126552741,-0.20265983303487287,-2.02694137745227,-1.5383559677030676,-0.1873495796292687,0.10362282217631427,-1.0465206376541591,0.4815960861625983
36,11049.063859950387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8623693963439254,0.0,-0.7112246763734054,-0.5302899790384137,0.8362345030444746,0.3052245562294277,-0.32017550626561475,-0.3990872758269405,0.07312461741036475,-5.107029689367852,-0.5675732121605345,-0.6584290651518305,0.05500895983355311,0.6323078985026537,-0.6696402970917072,-1.2735996134521783,-1.4873333566749767,-5.929919806923145,-0.8312221138247764,-1.141413113344645,-0.31578343907811424,0.5507580005692486,-1.0704526466490731,-1.3678857605924355,1.1849611808999014,-9.898023725407757,-0.6735416951132194,-1.0999536423460208,0.35244125517421876,0.7759780782194322,-0.5384100172297683,-1.8975441434503577,-0.0027856786013648084,-8.378041637657028E-4,-0.08387676087527157,-0.20185501483932075,-2.071391863365841,-1.5665730394446824,-0.18288026812024366,0.12584368896035733,-1.0285196106516183,0.4551501384447578
37,11044.967107966208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8713095815130196,0.0,-0.8854468597227034,-0.4854452456892118,0.9042868023738867,0.6273554487110935,-0.22158658205663384,-0.7741119821664927,-0.05219170119519881,-4.794312451609144,-0.48745959584352583,-0.6564248361654471,0.0970288689994119,0.6675103794853012,-0.6160904353807981,-1.0743278408327526,-1.4575931625348066,-5.7697883031969734,-0.4084929658875618,-1.0990944581720563,-0.20863587365845737,0.3695180661012623,-1.5413741162671752,-1.0375363138382792,0.8389348167373036,-9.129585517187389,-0.5628045985545399,-0.843621133538029,0.43324606477425465,0.8399301800878143,-0.37658179417237575,-1.9354794947930767,-0.0029306046199243894,-8.720474091357525E-4,-0.08979535479589841,-0.2018624484305735,-2.0927285748450535,-1.587195791034015,-0.1865288091088337,0.19767547466565108,-1.0221634209199366,0.4077671824307267
38,11028.738078063521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8671582532793156,0.0,-1.1408759930782155,-0.8267630510496073,1.0233246360762478,0.06197866512191874,-0.13670074039812935,-0.24599662259311672,-0.010983095025573042,-3.3494592349253693,-0.48445222139236876,-0.7970249033765754,0.11186208987330551,0.547141691354041,-0.6372604343442353,-1.0431442891256804,-1.4762943650537188,-5.381597285090661,-0.23025526277282507,-0.3010265443386808,0.0946638659947257,0.24443977583179352,-1.471448399548648,-0.8164498673803988,0.8523342306093352,-7.3161891304874676,-0.6964283561251738,-0.30331115446876844,0.5218383463825431,0.571159854768654,-0.6226860881663838,-1.3002005025264538,-0.0032147243412779898,-9.531396305115709E-4,-0.10690116161769556,-0.20792535224696812,-2.086487306262865,-1.603256595984954,-0.20519079308891983,0.37727865933249827,-1.0031543127228202,0.3787383213629161
39,11015.008723223149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.855359314715477,0.0,-1.0829117391913459,-0.7090163300456678,1.0592826606365113,-0.006253709285756387,-0.30344300719359923,-0.37820467571594907,-0.04266860684322061,-2.9010664355101228,-0.4558488369447496,-0.8240084709364998,0.12123444885197707,0.5684275779399101,-0.6238995968308599,-0.9908763253174792,-1.4354356157046095,-5.256426004707502,-0.20152543610876378,-0.3912874036092353,0.12168026542220484,0.4760960401853209,-1.3063116154876144,-1.0452391006118433,1.0701039903768184,-6.820158705688033,-0.6216946531768854,-0.4273889044248842,0.30099428453043753,0.4682099194732491,-0.6462127861565566,-0.9765146583237894,-0.0032888930220362654,-9.724043638084095E-4,-0.11018137112714547,-0.21047374368339594,-2.0783401907227477,-1.6035022649819763,-0.19919054086973742,0.4149097661014073,-1.0123375310198706,0.40631630669237984
40,11010.78324401176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.775891347636453,0.0,-1.1632029252167693,-0.8272686043147587,0.999384164671683,-0.026866071466806092,-0.28671977502629964,-0.370958303543156,-0.01462295526998959,-2.8367728790622166,-0.4684425630125466,-0.8442149383138748,0.11056745222345403,0.5392196790283789,-0.6283556538007538,-1.0060747814685753,-1.264463316852122,-5.1683817849247875,-0.29264978025959487,-0.5810255538708596,0.040950344609074235,0.36632188354479317,-1.3526057125435622,-1.0387307444894378,1.185181812821805,-6.657016005855975,-0.7160211670973767,-0.6867101260133772,0.22167924419928342,0.44342107703006267,-0.5266273867849036,-0.8739452973588109,-0.0032944341564118203,-9.753808825628073E-4,-0.11128256463971643,-0.21140250766903795,-2.0722461879966487,-1.599135154739225,-0.1886591627517854,0.3946820809353295,-1.0015074683168583,0.3935256016338264
41,11004.410366543609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.795894198337201,0.0,-1.0518269536452618,-0.6773506190379917,1.0012793053179359,-0.08789892738983965,-0.33440757149358813,-0.44304830145238383,-0.0021960545931197194,-2.9228936866011055,-0.4828609079411679,-0.8220730041481596,0.09835578809790735,0.5510114530677231,-0.6256319538566201,-1.0076674497768612,-1.0891791797605386,-4.920371666083836,-0.3962221438367446,-0.6750813275297447,-0.13818379624741398,0.31029456294716484,-1.4299497534842893,-1.1314273290077008,1.270827493972537,-6.385859825579088,-0.995639739787419,-0.7322874173273252,0.2486904179101194,0.6860385884291123,-0.6214949933581563,-0.8968386438685602,-0.0032671124543190576,-9.697071562622697E-4,-0.11030539901462452,-0.21022114480558635,-2.059561346751286,-1.5858255471070184,-0.16863730214477285,0.34025904362386095,-0.9835362239549476,0.38139769401888507
42,10980.443912025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8325525005183096,0.0,-0.8927880224380718,-0.5420331580644053,0.9037299172848506,0.08380528934582562,-0.25550183951268085,-0.3570754305120679,0.02156446634314924,-3.4205946616669074,-0.49816180685733624,-0.7555783965061507,0.0811509583095868,0.5931600734273155,-0.6492925674648212,-1.0738949308599695,-1.1051670434182512,-4.028085832647626,-0.414758779483673,-0.6790985328391794,-0.3301662487072523,0.4227634176550009,-1.2273886987384741,-1.4577368334554583,1.2459581335507406,-5.468777138502223,-0.8124992446026615,-0.9731798438559045,0.18172698274868945,0.7039465946940472,-0.44408478176071897,-1.238673316892442,-0.0031883326639877557,-9.478271226219789E-4,-0.10522214307129821,-0.2081015442331732,-2.012856511208716,-1.5319627232431514,-0.15087260997516802,0.2914104947660197,-0.9803687741818757,0.3531643451356673
43,10976.109660042848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.789837056234138,0.0,-0.8692696739616711,-0.5376960177612088,0.8760077898040731,0.09965978435211459,-0.3165670579219596,-0.38158228926623283,0.027097452747127222,-3.5364748326769373,-0.5148742648487096,-0.7483907718974336,0.07416936470832203,0.6185745561584508,-0.6585871581155788,-1.0836414610997107,-1.130762850637137,-3.8016081313673697,-0.5437784450581313,-0.9729217864730455,-0.18618788064024672,0.5589476888851824,-1.105310898058844,-1.2161564665856264,1.2361201458570672,-5.180036408387928,-0.75967893821056,-0.9021150479012229,0.22657676718424657,0.6060480964681428,-0.5796276906648496,-1.2918733660438873,-0.003171284399250693,-9.414934575726451E-4,-0.10448102875164497,-0.20816472741004818,-2.0013389546077778,-1.514105807130369,-0.15728478534084434,0.3447870473509429,-0.9761171892561791,0.32858510117699974
44,10974.995745024587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7220597945709986,0.0,-0.8675858882708345,-0.5471084545104015,0.8398885532102763,0.03271249005976373,-0.37027882819031205,-0.4738262819954835,0.03170677345071379,-3.48794568171401,-0.5198537659492174,-0.7460235715430482,0.07309363895897017,0.624899593029811,-0.653050383803299,-1.095451214890034,-1.2106808486241005,-3.754891443479557,-0.5127342245805734,-0.8937601850242799,-0.17016552030764817,0.5976681906207217,-1.070354253198979,-1.1250125634872596,1.2648859218960022,-4.877750792274481,-0.7906463676244803,-0.9618976705033873,0.20776959609854243,0.6496843547810163,-0.5259816025697791,-1.317352292594355,-0.0031643582842249608,-9.403707802202997E-4,-0.10400863340863775,-0.20842798031233178,-1.9940293916774248,-1.4907982546883323,-0.16173861025130296,0.34698682826752314,-0.9616628435930499,0.309868298802783
45,10967.698260582965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.710024690586826,0.0,-0.849028959345459,-0.5483470548535311,0.8359345656535554,0.13132738679477124,-0.35095506812409105,-0.4168546622029181,0.040232917121405205,-3.184611304672644,-0.5170296761695925,-0.7267934101916094,0.07541851222913003,0.6058844928349884,-0.6466719839129748,-1.114434544276912,-1.2245330227900981,-3.594201409041351,-0.5144641615093979,-0.8840079573132781,-0.21008106049397385,0.6032079837957802,-1.0746291166626059,-1.216627312157867,1.2204608959515661,-3.5088027377659348,-0.7155156084867644,-0.9499328731602044,0.18238766735482284,0.7218868175992011,-0.5082411831300343,-1.270134928217784,-0.003130664149886787,-9.347064641993516E-4,-0.10134364809261286,-0.20675351305502945,-1.9669969347149372,-1.3842063521298946,-0.15559514011056086,0.3293678605860796,-0.9534287749012901,0.3010359873577602
46,10963.15992530542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7374568574501885,0.0,-0.8002323030917267,-0.5547313142946065,0.8114695851663429,0.31318335230390576,-0.27792004876257465,-0.3114377489725014,0.04040862935852883,-2.812033838816598,-0.5078261481655347,-0.731434049153065,0.0844475382901589,0.5995234382867847,-0.6475176258550254,-1.1099462071771853,-1.2766886701171436,-3.233712618769697,-0.5002797450346491,-0.8183546807467322,-0.1568329400144725,0.5355652843599952,-1.116470106390349,-1.3113714053523857,1.114629709566862,-3.193414177360476,-0.7068192150642885,-0.9259296179267167,0.2194892170367159,0.7457124162181168,-0.45231554554336023,-1.1930753286446485,-0.0031300495265364466,-9.406097316991879E-4,-0.09996173835356698,-0.20706077015580218,-1.8763326943827774,-1.102238486910704,-0.1584564554232643,0.32851681987995396,-0.8890429217073215,0.17127094249662705
47,10962.964833508602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.700273462123256,0.0,-0.8571893713230573,-0.5858757560422887,0.8484760109920102,0.26274156377018054,-0.30886873156468864,-0.36063568609659025,0.04707146088428297,-2.8872944534639733,-0.5078784375492916,-0.7326548954462987,0.08014831419166976,0.5969649874123648,-0.669461851802132,-1.1173495854420918,-1.280325122144879,-3.3138698134842457,-0.49108898622010194,-0.8360979698003065,-0.13285779876637627,0.5607786831181624,-1.0891273563114396,-1.3200038292555942,1.1498716411527803,-3.202458454426067,-0.7307102146881725,-0.9737414378643935,0.23120759185188614,0.7518290745699866,-0.5116128147455566,-1.310239717667518,-0.00314589025505637,-9.433691171163968E-4,-0.10002370222100182,-0.20525274643389646,-1.883354661603567,-1.0706483235961348,-0.15586353498963365,0.3504468394599746,-0.9137702526416219,0.22567340295945862
48,10961.14415990429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7063428930503015,0.0,-0.8561441375336232,-0.5686456569893379,0.8538473174567495,0.22035321259293927,-0.2864603301169669,-0.38322963937931254,0.05869231889498639,-3.0168999193363657,-0.5192958123039161,-0.7455809559741091,0.08456543981151675,0.6015585321080842,-0.664803638276585,-1.1333601682990238,-1.2673032251494514,-3.4610321662935926,-0.4946791275098131,-0.8534550496223711,-0.16733954296920237,0.595388315311204,-1.1015248106621,-1.259232654673825,1.1560153218376117,-3.134116817670084,-0.7250336198004568,-0.9378352705475432,0.21989384732290856,0.7483446332005077,-0.5288241723801538,-1.2586891226272459,-0.0031927152599766076,-9.584407210507976E-4,-0.1013382430725832,-0.20547707144903352,-1.787371787308857,-0.8268042988308526,-0.15249028881875992,0.33796057176404587,-0.8802493034046909,0.18832451615613088
49,10960.428699951726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6684774112293312,0.0,-0.8583146359380748,-0.5791573266460355,0.845167025524455,0.2094937941140402,-0.3208431742121946,-0.38016557468363676,0.07362751188501909,-3.068765328049877,-0.5230039549572844,-0.7544494788273384,0.08321270295578202,0.5947954955326189,-0.6699531228231793,-1.1364020629552258,-1.2628672004219317,-3.6598195362864296,-0.50087382347066,-0.859706809335786,-0.16480716500064607,0.5919504078244969,-1.1299924899387,-1.2697849338456475,1.1332580389466889,-3.6094166891941013,-0.7336396763102385,-0.9212569994714843,0.2357809054668001,0.7541437225820937,-0.5414374585696993,-1.2703132185530832,-0.003236576527359805,-9.746414180421298E-4,-0.10134494229075423,-0.20439738885583156,-1.6994242631849592,-0.33929521561855336,-0.14241881761196,0.3318514184642328,-0.833729354844031,0.12530346875534157
50,10960.254405122261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6722057584522516,0.0,-0.8458168162534979,-0.5732020222903804,0.834897489260449,0.22656585835864368,-0.2972601513670633,-0.37884263809569607,0.07484331103224162,-3.0548085863091647,-0.5178200806645263,-0.7549622986728313,0.08038689900402046,0.6013678203996651,-0.679853811635469,-1.1333461095267638,-1.263601332062941,-3.561104025395784,-0.4979893087561945,-0.8555643639397488,-0.15195309461285594,0.5832919850975894,-1.1147673128104474,-1.2924335417114468,1.1576560842115384,-3.1146918543333166,-0.7429560826623642,-0.9622697720787932,0.22924066088272668,0.7389494107355288,-0.5489683716427536,-1.2997315915039616,-0.0032383966258459607,-9.755831419109782E-4,-0.1007714670236935,-0.2037507777980166,-1.6630214949041282,-0.10285221045380213,-0.13588062903454612,0.3432642886159949,-0.8253849419962349,0.1175740280936655
51,10959.67553423797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.670722315639827,0.0,-0.8399633985011936,-0.572086119583972,0.8326651348478745,0.24086428478185837,-0.2855684778574378,-0.3720909696112957,0.07766593097803925,-3.0415859465384845,-0.5203749695197518,-0.7558272522310836,0.08125639935043662,0.6021583594346017,-0.6799209376930464,-1.1375489429009844,-1.2771886405217303,-3.582885951015996,-0.49956582128422,-0.8565351632339698,-0.11010150776873986,0.5861849222805184,-1.1205523391282262,-1.3107024358813602,1.1699454451559892,-3.2167831552029864,-0.7425134935617593,-0.9737814771271878,0.22930557619060016,0.7418206489085118,-0.5472949685898558,-1.2976662671591301,-0.0032465672608941003,-9.78602221261393E-4,-0.09934775832695603,-0.2024360336494106,-1.6193122271809728,0.33831272721344574,-0.12525988642760097,0.3655309454989488,-0.8111292921495561,0.10888861739711722
52,10959.272338557632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.664469075727005,0.0,-0.8396736387502272,-0.5727273567913611,0.8269120027950779,0.23206055405667642,-0.29980466843426173,-0.3723417894075124,0.0794391901180148,-3.041010587999871,-0.5189377293125436,-0.7562920418465338,0.08106296539025522,0.6017099962723998,-0.6769940675246353,-1.1344474989344384,-1.2642127766674731,-3.5879882401826437,-0.5010316784475304,-0.8540509088535314,-0.14064630362997937,0.5779831015525965,-1.1239174411229749,-1.302788080356256,1.1566559581161882,-3.239978370692804,-0.7378347084953992,-0.9587340291360017,0.22551669904594895,0.7406996059794719,-0.5520670072612002,-1.3011471991301033,-0.003247215704193411,-9.798283238778183E-4,-0.09883926445205869,-0.20160025327821177,-1.6372051212008478,0.5925708035397059,-0.11556093041519248,0.3576483414578862,-0.8068396890614115,0.10498418949213095
53,10958.821030698316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6674110130359616,0.0,-0.8387312129747024,-0.5712914038610202,0.8282061543796236,0.23812175525906468,-0.2889996996911317,-0.3721872006698597,0.07737151692961926,-3.034007141344533,-0.5200922124825926,-0.7552310791489001,0.08105036776301584,0.6018793191857408,-0.6770017621437955,-1.1352083945388327,-1.2727034743313432,-3.580080667506181,-0.5010173503274455,-0.8541990029964359,-0.12253927607568535,0.5826294847365844,-1.121829974040297,-1.3097810653214408,1.1673680055631492,-3.266730447773596,-0.7399722729712191,-0.9664533233349587,0.2297770826372597,0.7410981833249382,-0.5445660172922973,-1.296633788812834,-0.0032450763582814257,-9.785336359474828E-4,-0.09765367009414058,-0.2006716654636478,-1.6564917763539266,0.864537388387589,-0.10669510003192881,0.3707611415426987,-0.8065153983899758,0.11244045670355184
54,10958.501579264417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6643754180947736,0.0,-0.8383490155852691,-0.5716378121750832,0.8263503506247527,0.2321398424449001,-0.2988322610141862,-0.3710780762124812,0.0798991374968529,-3.0326351768535322,-0.5190482951874691,-0.7557218824768328,0.08150305721247036,0.6023646616444353,-0.6767174453774513,-1.1354443317540543,-1.2675707104381442,-3.5743311035163114,-0.49876315763180645,-0.853575669702431,-0.1271949676273725,0.5782701343299401,-1.1233673472300454,-1.302290889269192,1.1565839414309012,-3.2408736764447563,-0.7399436429142301,-0.9635512861180493,0.2261577964575567,0.7390772424459333,-0.5519642442318419,-1.3027261821071645,-0.003248912151062651,-9.804632607108474E-4,-0.0972136372259019,-0.19984787639136212,-1.678853533042248,1.1236672896463569,-0.09850315556673152,0.37400995405399484,-0.8001080342249615,0.10366863817524989
55,10958.044174165845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6665816423506756,0.0,-0.8402811609101476,-0.5724896514688791,0.8280649136508662,0.2379802396989767,-0.2894542466793004,-0.37425072475626153,0.0771354451638777,-3.0323469285985643,-0.5203194647325401,-0.7552291466752226,0.08054407345275608,0.6021123499113442,-0.6775573736069563,-1.134804714718401,-1.276548922291391,-3.5682786617044595,-0.5010442263070666,-0.853227584224999,-0.0984497259281101,0.5826535923633627,-1.1190565047571834,-1.312757823395762,1.1700134935041042,-3.2664311575985283,-0.7387164120301224,-0.9667052509087741,0.2328240557736449,0.7397302988722783,-0.542051385117515,-1.2975076799401302,-0.0032457377778180524,-9.785208709434333E-4,-0.09598908042194072,-0.1989953900804567,-1.7179440612393557,1.3458476192486937,-0.09018356192487133,0.39510555163090916,-0.8072091177288616,0.12210174063579907
56,10955.22601959236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6732992160798665,0.0,-0.8420700582124978,-0.572824179977931,0.8320247984288991,0.24415899339290245,-0.28111157060216646,-0.3739908872545582,0.07550759211311767,-3.022330613045321,-0.5208570411818838,-0.7566608360817488,0.08178643499972077,0.6029363196127072,-0.6766816396778189,-1.1349727295298762,-1.2890402446764786,-3.555971727522933,-0.49950423846593905,-0.8475814881623436,-0.04888977894015954,0.5845749822656652,-1.1093926480608798,-1.3089751449656766,1.1811186440520056,-3.3254777452967814,-0.7369376314940366,-0.9677266492641936,0.233845968329444,0.7374604934494168,-0.5400637798697469,-1.2951966467621434,-0.0032445750951323525,-9.777173990982056E-4,-0.09118180366907278,-0.19378166874329378,-1.872838132411321,2.824911682021445,-0.04195433998398469,0.45969311390634465,-0.811391586695156,0.15406451183999917
57,10954.167468719446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676323804769225,0.0,-0.8485760321709099,-0.5771081578405276,0.8360222906318701,0.24052940802171044,-0.29296153994534513,-0.37474504220615146,0.0750741791539385,-3.0293844329593864,-0.5205724407224469,-0.7557030663167046,0.0825484009190862,0.6021244474119422,-0.6747452289100807,-1.1328090632629568,-1.2856294968417445,-3.556399898885968,-0.49563386515225677,-0.8392781687264459,-0.03328458950424441,0.5796915637584698,-1.098816682064438,-1.297383992151099,1.1814020622682158,-3.3530947043213004,-0.7334257742747015,-0.9555874747288386,0.235437243801703,0.7315301736666647,-0.5348400020581856,-1.2977617840036584,-0.003244807916501797,-9.77801734554339E-4,-0.08850953526516502,-0.18978358446366433,-2.0901249870636542,3.8201715123739004,-0.0060675372451899565,0.5036345923230815,-0.8316475509296589,0.20120148039897678
58,10953.063138700278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.679974638513048,0.0,-0.8467889113553443,-0.5752066653950165,0.8376474196757892,0.24378062759546643,-0.2820076790434761,-0.3724652596732313,0.07662343650535404,-3.0249846500574664,-0.5205181052573984,-0.7563152065506626,0.08357300359373776,0.604413198460987,-0.6767400578999668,-1.1357521998960258,-1.2906123684025383,-3.578233056178877,-0.49110233643466833,-0.8363498477551282,-0.018828523460748287,0.5831188241099909,-1.095742481814621,-1.2850284781867,1.178479447984959,-3.363322745225365,-0.7350545755861313,-0.960617348425735,0.23434488336327336,0.7406707981112755,-0.5350766102588128,-1.2867582720315542,-0.0032501569221303605,-9.796119587764105E-4,-0.08681112808644839,-0.1865057883058969,-2.2174913769656515,4.701719303344792,0.019262976401041833,0.5338191851214792,-0.8190015114085326,0.19955797177624515
