Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
63,10949.612885549212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6902034575922213,0.0,-0.8471836468019541,-0.5809770150906516,0.8465299116775368,0.22837965630607168,-0.3039590101461972,-0.36577158669175713,0.049187625861267015,-2.9854441774308924,-0.5186510723008605,-0.7546641160509944,0.08097921907457785,0.5920885546319539,-0.6622959769805046,-1.1255646172471432,-0.7466016230967872,-3.81325152844497,-0.4647410023893382,-0.7952595607888862,-0.38112693022054517,0.5724125547387677,-1.078208299655775,-1.2313658175920243,1.2106140603411741,-3.4365883062171836,-0.761804351531009,-1.0268223982692442,0.2143226801682707,0.7438883559754452,-0.5901505136522257,-1.2760878078908615,-0.00312503361893121,-9.399598964576624E-4,-0.05642850250903805,-0.11517684242992082,2.8506508231385466,1.660646761644428,-0.22891162501958803
64,10948.723948111774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6935118560192546,0.0,-0.8447425796819295,-0.5777200038014497,0.8537393751208125,0.22465178946282088,-0.30581814805581065,-0.37523122588395763,0.052097267056244796,-3.0183343233137534,-0.5161807202311643,-0.7509235203866518,0.08247298031826175,0.5909987204156536,-0.6638001690778862,-1.1246661425260238,-0.7656670087850551,-3.756746158327171,-0.46378016746637746,-0.7935645362766004,-0.3344865052970232,0.5714842937865682,-1.078945297417938,-1.2340850479321037,1.2063922730669427,-3.427731813968893,-0.7575165425087861,-1.0280980382612905,0.21449376741827572,0.7371301256855414,-0.5807508782192035,-1.348086587212068,-0.003125480424427698,-9.413307775666777E-4,-0.05629904030886522,-0.11158268680753815,2.798771222089307,1.8530427455752339,-0.18831001928084934
65,10947.264896737988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6857443295706034,0.0,-0.8605738511902057,-0.5731758765967585,0.8445089004334023,0.22999213602202062,-0.3076029160649268,-0.378622173545042,0.051426645117302494,-3.079635835693703,-0.5180472899159203,-0.7498247144934191,0.08221604355572781,0.5941824555395921,-0.6691638676253524,-1.1263943923745912,-0.8298357726593485,-3.451121357246788,-0.47134516917055425,-0.8003063153657952,-0.16067129499982846,0.5738786522438712,-1.08938118366046,-1.2232020876443679,1.1927152603270292,-3.400038141160776,-0.7598334146096307,-1.0053306126968953,0.2003883635693162,0.7338092142399486,-0.5665001088240387,-1.3399709758808829,-0.0031181766457667954,-9.386640453027419E-4,-0.05592272014818523,-0.09407365739198353,2.564082252488257,2.781331501816563,0.011758757019430355
66,10945.854257005898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.667472735161194,0.0,-0.8780540512807915,-0.5892328661896767,0.8303456384128357,0.23141668114195718,-0.3061248490238606,-0.39462869171742465,0.056428452797414826,-3.077448145116922,-0.5167437123014487,-0.7518490067778384,0.08278531331373461,0.6007068942397474,-0.6761513304756941,-1.1290636540690326,-0.8610024135591119,-3.308279125011001,-0.4817964669875599,-0.8076221813537445,-0.12816900505299178,0.5731248699168262,-1.1040511364904817,-1.235714331100052,1.2176837309444892,-3.3391198814851686,-0.7712512640575114,-1.0162641438679902,0.19707473897376943,0.7388441383582554,-0.5789970494057353,-1.3548553424902328,-0.003121595273641449,-9.408553102833008E-4,-0.05574355054378632,-0.0969110245400365,2.470388091492975,2.9131285058218714,0.0333899315537422
67,10943.720965756916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6769084652177977,0.0,-0.8649463304585778,-0.5774134152580535,0.8341706978912612,0.228719273871756,-0.3063153487627732,-0.38200675566741954,0.05432350959457423,-3.0624686208889864,-0.5149402694204365,-0.7517713577457604,0.08301109236165469,0.5964093668156626,-0.6703286448777879,-1.1285721187840687,-0.9061664796112896,-3.3169070771347213,-0.4890414961598069,-0.8120420611371737,-0.014875329511458646,0.5677499154662932,-1.1120268076522777,-1.2400299993343933,1.1994936574561952,-3.372947650084845,-0.7583403439199674,-1.0151355544198286,0.2029902575230042,0.7398037302388141,-0.5660436054985131,-1.365155402126706,-0.003124921740411927,-9.417793056060644E-4,-0.056201023773211456,-0.08862029312044083,2.235693601635479,3.590608370295409,0.17500563971477778
68,10942.82547831673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6796311963038812,0.0,-0.8603739416601416,-0.5728658011657946,0.8345566399983223,0.2283832037508468,-0.3066140147817175,-0.37658161517453365,0.05336805323592351,-3.0534131582490445,-0.5143754920009737,-0.7516761006696319,0.08342803812735411,0.5948293149607313,-0.6685249676432712,-1.1288808057582773,-0.952353040207632,-3.31668060292423,-0.49421645869221636,-0.8160359341685633,0.09633235411357853,0.5652874532359943,-1.1168193927734247,-1.243524218975394,1.191748056973388,-3.3858320380665483,-0.7520010570265628,-1.0114495834836656,0.20464304311786308,0.736919167012219,-0.5585629222511751,-1.3652096247897514,-0.0031261157042125555,-9.421100700078751E-4,-0.05649171765426147,-0.08160087471620016,2.0218399410384,4.202287883976028,0.30188581974222484
69,10942.642951338112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71217303050749,0.0,-0.8212555750344325,-0.5375272987379458,0.8529230904460801,0.2262777454638691,-0.308497359140648,-0.3348412799474601,0.0459545507185383,-3.0189669585990875,-0.5162049407746648,-0.7490736566651325,0.08394397944009531,0.5828123915665812,-0.6526610540870444,-1.1275705809460936,-1.0185205183541484,-3.648379960978215,-0.49922159840447783,-0.8221135481563772,0.261655706991243,0.5556631484711546,-1.114884133545058,-1.2448575927581726,1.1714803130176816,-3.514627153094717,-0.722967769697333,-0.9936136846844472,0.2163433771778501,0.7330426501485656,-0.5173835144985977,-1.3438779373583523,-0.0031330327392091045,-9.430187464761808E-4,-0.05786296923667259,-0.07333961695034817,1.6237815537954665,5.208269988120893,0.5106727256098518
70,10941.120084792119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7121289371677055,0.0,-0.8190925277347604,-0.5446217994545994,0.8557508131349056,0.22644326301907486,-0.3080972349644029,-0.3362219786282565,0.04589515877587495,-2.990195982212037,-0.5164663751952001,-0.7506024960919911,0.08386954592007487,0.583108165144772,-0.6525319313562974,-1.126927842337031,-0.9914565660709189,-3.80838352521326,-0.4910129305848796,-0.8161445389324308,0.19753462091904772,0.5583077676913183,-1.1040023485940254,-1.2450505796661455,1.1714098420624435,-3.5211628122911027,-0.7260863718492849,-0.997516871905699,0.2203672004200266,0.7315575931006919,-0.5306490722239732,-1.3178342622196968,-0.0031300332493173193,-9.420755449559024E-4,-0.057970423163315465,-0.07923834408337571,1.751260976766913,4.790391048830934,0.422431722496169
71,10940.525871745613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6791719582095626,0.0,-0.8540225861970819,-0.5849713071482017,0.8366438095994906,0.22880170079339443,-0.30441744860367537,-0.37680028411121497,0.05430389391977141,-2.9935607153451858,-0.5138837674960192,-0.7558524378720848,0.08406493376408429,0.5957288433418807,-0.6672976292504833,-1.1285778517216725,-1.0201730678145624,-3.6199928518838136,-0.4890034673109929,-0.8122582382109987,0.25493764804340485,0.5658434637165839,-1.1075832822024618,-1.2533398356727345,1.1796541346139087,-3.401887143342651,-0.7451023086779741,-1.0113729508063478,0.21909979870799876,0.7352061252414113,-0.5659293902466395,-1.3153184990357396,-0.00312395006520549,-9.418644056124969E-4,-0.057522278459294286,-0.07808293519794762,1.7181179603198566,4.887885020470085,0.4401105083394359
72,10940.18996444146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.679153624932584,0.0,-0.8598174136348954,-0.5794496446609599,0.8355622299254291,0.23353550763193992,-0.30547438906439867,-0.3748156334529234,0.05336679739375419,-3.0386930846576403,-0.519674968611042,-0.7529713598215025,0.0843553747092332,0.5974124771286285,-0.6703664167728655,-1.1301644234910055,-1.0474256458163367,-3.645893616223413,-0.4867045447310384,-0.8155358851135429,0.3084375657894783,0.5676461673398504,-1.1017685361527163,-1.245736082829062,1.1804828072228688,-3.394881827057841,-0.7459750515646855,-0.9867198375928274,0.20740731424495729,0.7295920784358176,-0.5462431827581041,-1.2996288213770102,-0.0031218694574068158,-9.406239677748082E-4,-0.057576567411011345,-0.07660304760851191,1.6184551475150921,5.11735714229126,0.49055138100192164
73,10940.05829356783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827660567592035,0.0,-0.8567266634292824,-0.5807191310057143,0.8411304685337887,0.2325598166200104,-0.3052146662172497,-0.3760334640202275,0.05477652596946694,-3.029898542296719,-0.5176323510196619,-0.7546594224249958,0.08478064844007811,0.5981220630481858,-0.6691888134695393,-1.1304788002593713,-1.0573552908314594,-3.633142081593346,-0.4830655316087883,-0.8126609918061302,0.34006733346144846,0.5683330857043596,-1.100144895656204,-1.2421729264771568,1.1789850940952995,-3.401042161293411,-0.7438320115051479,-0.9884198271070256,0.21332042245192015,0.7301106847262905,-0.5423083055352343,-1.2948861561930323,-0.003122070993772139,-9.410656213215187E-4,-0.057841535149521256,-0.0758173332953869,1.5512545244589773,5.250886882610006,0.5235655716746297
74,10939.896513005993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.685174148940259,0.0,-0.8569428698041499,-0.5780356927402147,0.8433604654341401,0.23371822306350964,-0.30559927945248094,-0.3757249404670826,0.053894465871387257,-3.0469995464432618,-0.5192566736387265,-0.7537260666269073,0.08468042945408047,0.5975438944443452,-0.66982828812685,-1.1304059563067073,-1.0624392844504702,-3.6197862344233744,-0.4783195040553185,-0.8093225263744644,0.3505387075669355,0.5696345570093619,-1.0950897762877339,-1.2346425361327982,1.174354620178229,-3.401755089744259,-0.7412161209308697,-0.9801560391326425,0.21351080263754466,0.7261052416672517,-0.5343102071558532,-1.2915651293363735,-0.0031217562723517773,-9.404072738828556E-4,-0.057979565499411134,-0.0756048619107553,1.5292579099386927,5.2611206422240615,0.5360070719511463
75,10939.049290358706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.693932472376733,0.0,-0.8583251567109077,-0.5716076574790457,0.8539484233248551,0.2336432737897177,-0.30820350427622784,-0.3769101958506504,0.05174500585669899,-3.07814747696254,-0.5210512211921342,-0.7519901040860026,0.08471112632918869,0.5962994857652814,-0.6690889873908458,-1.1302760540546,-1.078568753606679,-3.5144092482659968,-0.4615709113163083,-0.7970270651104886,0.3904782086985327,0.5744622334038029,-1.0792126478176705,-1.2090055167198626,1.1671698289877102,-3.417168671964217,-0.7357531931884965,-0.9636339081389482,0.21655136663968083,0.7174440504911085,-0.5156261963205504,-1.2842077938790981,-0.0031252535799280016,-9.401540663119424E-4,-0.058713529260978836,-0.07432394513724669,1.4299117559009724,5.242580399287328,0.5999561724108378
76,10937.410978195068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.701546314241884,0.0,-0.8594611660914434,-0.564740699429422,0.8627975906927383,0.2352742886177816,-0.30817129688334666,-0.38115318859583786,0.05121761935644511,-3.136957006998052,-0.5246144394314175,-0.7503987421541499,0.0840660821437712,0.5941262419457244,-0.6713560505226558,-1.1313459236289025,-1.0815251507258823,-3.3938420682264447,-0.44159796136400836,-0.7800629252516603,0.3892807852575588,0.5787774103827803,-1.0592553817506516,-1.179958320853316,1.1565475517998647,-3.428156457476316,-0.7257684071245495,-0.9401062264782256,0.22038694394142241,0.7019375735880167,-0.4845482737226052,-1.2760343916342802,-0.003130226153155633,-9.397811843241225E-4,-0.05979283114178877,-0.07251818217789643,1.3371605593216243,4.944513849845585,0.6849198011272682
77,10936.136646127716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7035086299187325,0.0,-0.8615460917672321,-0.564320411090234,0.8658138243765496,0.23494009396491153,-0.3106377399240778,-0.38006932380489505,0.05119244185321696,-3.1310978705611414,-0.5245318940898938,-0.7500404441453503,0.08426721847572032,0.5944966606693078,-0.670273449399073,-1.1310603731773194,-1.0930320669155222,-3.4000483412070017,-0.44057863151717613,-0.7806826630275412,0.3988397112412512,0.5802148323420098,-1.0585931544799416,-1.1793893342779798,1.1596409483970653,-3.4292586800977642,-0.7239278672101073,-0.9380943168205624,0.22146272807060557,0.7019660353715134,-0.4853301021160347,-1.2726703895006062,-0.0031377829931213755,-9.419586683840483E-4,-0.06032331290131565,-0.07074374743564285,1.262016082569514,4.823845112123047,0.7480961127966302
78,10930.347813714394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6990359354071507,0.0,-0.857929425141228,-0.5682465259724676,0.8613698495695473,0.2297632903799202,-0.3083796202134498,-0.38240722122653875,0.05824739871233754,-3.110240450487989,-0.5214201313728036,-0.7522699638429347,0.08393496938709802,0.5943744902593607,-0.6694591744444776,-1.1307814913899334,-1.1242929985099024,-3.505861552254068,-0.4470479129436212,-0.7858526705432478,0.3460697263502741,0.5807218091091995,-1.0689730527342407,-1.2072017199147247,1.1811648566287989,-3.4470274986520106,-0.7199339491452078,-0.9362273512288585,0.22241088640497386,0.6972650443522809,-0.4879976626612906,-1.2642136291351838,-0.0031664290907394495,-9.513144894759486E-4,-0.06313885034934172,-0.06256405678738981,0.9450718948578005,3.7436814849327655,1.058720968605613
79,10928.816452457782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7032588033319245,0.0,-0.8679062775593369,-0.5778559098307174,0.8712923678078487,0.22868595228795197,-0.3228097163513553,-0.3674440056920665,0.07053896671194516,-2.984697617629791,-0.5183838341352123,-0.7540739253145252,0.08614339672897182,0.6033253995439691,-0.6613598676527138,-1.1343523901928159,-1.0704630744713164,-3.776551814464604,-0.47530783704754936,-0.8249124011973143,0.00952121617953472,0.5828072662327675,-1.1028050359489296,-1.2576525410180215,1.244128017026872,-3.445588109542683,-0.7204368306736524,-0.9649223531157458,0.2154859473488203,0.7268859075025893,-0.5271776855582203,-1.2568575659887986,-0.0032295733075163443,-9.738939183695239E-4,-0.06627418664130544,-0.06001986853717691,0.9287467585574716,1.1165766217748252,1.2817359369878212
80,10925.415458534373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6839291291718035,0.0,-0.8638291988588316,-0.5889014615782071,0.8439595160917532,0.23029414811813517,-0.30778298475278437,-0.37839096858931964,0.07328796342671258,-3.0104510992992117,-0.5221456052288295,-0.7561057141545137,0.08384354567643183,0.6012909956450685,-0.6714166346155134,-1.1359188775060165,-1.050332515765854,-3.777685407541597,-0.48033005513971927,-0.8215245520833768,-0.04713245839590884,0.5733491848748639,-1.1107105844716028,-1.2726397249646988,1.2410648048724011,-3.4150510424196963,-0.7290528816324418,-0.9734947943831844,0.21332611214000588,0.7217173446227689,-0.5324562268175881,-1.277965323933492,-0.0031969139020286827,-9.644278407475537E-4,-0.0639120478136382,-0.06409870889168132,1.1132118333848475,2.207674429057433,1.0766761731459016
81,10924.175667370459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.678457434999993,0.0,-0.8511696000677763,-0.5787046934042038,0.8327435985517154,0.22879935488394212,-0.30033270080955066,-0.3813708335076631,0.07333634169614216,-3.0612910456938947,-0.5192694781858375,-0.7576182341796096,0.08193942170110725,0.5980322195139277,-0.6762032493250841,-1.134115572096916,-1.0244587806411471,-3.744966454196018,-0.4795809775547415,-0.8206636586446858,-0.15883646206822227,0.5738262414654101,-1.1128506482116562,-1.2755924879730474,1.2270663771846362,-3.4121324142137373,-0.7248156169164267,-0.9532381025036312,0.20099324397855173,0.7044885531932954,-0.5159738532230708,-1.2680702001462398,-0.0031962188931717434,-9.631968642860098E-4,-0.06474411649612286,-0.061413534018621485,1.0652044928384525,1.6729492133787554,1.1582538004541958
82,10923.848109437073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.685798091935177,0.0,-0.8570047603386572,-0.5793955262459956,0.8436144425344219,0.23067505995039664,-0.30861449260661106,-0.37071750548497834,0.07499936640310143,-3.0136490530228635,-0.5203544590337902,-0.7556248248877145,0.08342976622296694,0.6012187495062047,-0.6721439799554789,-1.13504565989028,-0.987727674633372,-3.7261930569289645,-0.4854041879699345,-0.8354186936589899,-0.2887309817559899,0.5759253678468598,-1.118679077574333,-1.2778792250416051,1.2346503390644676,-3.4083510227084934,-0.7239748181173321,-0.9629082196374202,0.19645813357166927,0.715971180829773,-0.5261885886067326,-1.2636592791413996,-0.003218394291983836,-9.706609096836001E-4,-0.06557570368312408,-0.0611287030290602,1.0807183542187306,1.048616023965406,1.1986006567290648
83,10923.81060081738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681584844827041,0.0,-0.8549197562931089,-0.5804738053052756,0.838650445420268,0.22938112404516994,-0.3039273047479291,-0.37690005941690335,0.07309213333347933,-3.0346856261712905,-0.5193338500117586,-0.7559460412261559,0.08265086488928823,0.5989937909253823,-0.6724068661070728,-1.1335811029398504,-0.9958640866480454,-3.724912071919951,-0.48060920708841753,-0.8263261012137102,-0.28877272651991237,0.573681727280934,-1.113767109561529,-1.2773079581061457,1.2291021147324404,-3.4142279127245385,-0.7270683442172786,-0.9583744477201763,0.19717896439432187,0.711590556618587,-0.5201620729641123,-1.2656164952413156,-0.003208170734060215,-9.670426546288002E-4,-0.0654150399004487,-0.060979603444116695,1.0757840613987117,1.1863305456677258,1.1912653903457529
84,10923.752523705436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682842319039076,0.0,-0.8552538279174373,-0.5797559479389343,0.8403589597490143,0.2293742730624172,-0.3054164886222995,-0.3748342163039342,0.07324820414949823,-3.0272889805718126,-0.5195190586574122,-0.7556662013943377,0.08288020641744281,0.5993163301830122,-0.6723626807689099,-1.1338608459886077,-0.9897532483944648,-3.7191117256725548,-0.4818474442775733,-0.828692208570877,-0.3134927742214482,0.5742547896698632,-1.114215672626017,-1.2774698763430479,1.2299390982843017,-3.4124921089458606,-0.7256149860467515,-0.9597265027554087,0.19595416404389443,0.7124504269608571,-0.5217030243192908,-1.2643983720824128,-0.0032119178859215136,-9.682064783409195E-4,-0.06562163280654387,-0.06083816571421286,1.073047406214325,1.0697765844839942,1.2024645537870315
85,10923.741947885117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682708685178089,0.0,-0.8555057871257169,-0.5800366807840299,0.8403263793373671,0.2295571842693049,-0.30530153487481054,-0.3750549796469903,0.07357252704092361,-3.027801166731799,-0.5195580146774827,-0.7556181312295946,0.0828212726684064,0.599364817957185,-0.6722695297543274,-1.1339354719118628,-0.9854767181701648,-3.7190173344209283,-0.4817703515487701,-0.8289415250658635,-0.3424372862174336,0.5739945083566783,-1.1141600043355495,-1.2780173504453183,1.2303115208744528,-3.4126138361164813,-0.7257185173103031,-0.9591835318717882,0.19499831034170195,0.7124038698427191,-0.5207302484135318,-1.263858066655412,-0.0032132381620891765,-9.686171328507366E-4,-0.0657995748790761,-0.060637796398771454,1.0691908576075253,0.9704120542373321,1.2135091080456686
86,10923.733694313896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683385647010535,0.0,-0.855366546672934,-0.5791204947333382,0.8411662270584283,0.2294286429675828,-0.3061198909485455,-0.37399301683516933,0.07305839873688318,-3.025280088531755,-0.5193877770693014,-0.7555707549199215,0.08295002555969817,0.5994974557133921,-0.6721675473910218,-1.1339282325999787,-0.9862069705199911,-3.7169000350467396,-0.4823831379405087,-0.8296835879337664,-0.33792253668787203,0.5742196100626958,-1.11403484016544,-1.2773499353440696,1.2294826100055811,-3.4111610416663387,-0.7248959047716924,-0.9591720529212425,0.19458758711066348,0.7126506115149756,-0.521680237901041,-1.2628168693531707,-0.003213370260709406,-9.68620678460222E-4,-0.0657974453081167,-0.06071040719542357,1.0688413172164906,1.0020859033822214,1.2109909537359371
87,10923.729827763835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683572431935745,0.0,-0.8552767222866248,-0.5788579657640545,0.8412929553639032,0.22943719168101684,-0.30610959374087676,-0.3734756939001311,0.07293989890156571,-3.0253767259726776,-0.5194083536584508,-0.7555006754918231,0.0829422992005142,0.5995057248120267,-0.672112217276299,-1.1339158484727028,-0.9860973436441796,-3.714158028688131,-0.4825942858465497,-0.8300669938513947,-0.3400497700576845,0.5742097476213591,-1.1140075892608474,-1.2771420522258534,1.2280979302544603,-3.410386326226177,-0.7247224582260772,-0.9587518017495787,0.1944606682585943,0.7126893208226082,-0.5215380279649341,-1.2621254985486896,-0.00321365843592241,-9.686802404626881E-4,-0.0658489097481302,-0.06066811875122204,1.0665521114421688,0.999612966328938,1.212963274136876
88,10923.719227963802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683751336844647,0.0,-0.8550284943391311,-0.5783732202306924,0.8412014532266943,0.2295750294539337,-0.305763136870493,-0.372690402674224,0.07280684077766329,-3.0266409186755814,-0.5194655870418822,-0.7554580747239851,0.0829116102333136,0.5995798143569881,-0.6720916569267638,-1.1340806303463864,-0.9857848424081639,-3.707849140038686,-0.48313096835153174,-0.8310622424015556,-0.3410983433657888,0.5740512197747119,-1.1144202865736037,-1.276969917969159,1.2240679374403043,-3.4089708914634356,-0.7245165636052718,-0.9573932400989726,0.19417182421132578,0.7127907556558024,-0.520526608495358,-1.260532584916223,-0.0032140428008477022,-9.687532316145796E-4,-0.06594996258962892,-0.060566482042135814,1.0632834370183781,0.9984014141692418,1.2170278656829634
89,10923.697972137323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6841203997684304,0.0,-0.8550466877658038,-0.5779638891756246,0.8411765267461321,0.22988252150479943,-0.30545294232254167,-0.3713391885495419,0.07295820791517771,-3.026072069277144,-0.5198449377005917,-0.7554429647297869,0.08295723228930901,0.5998799455190764,-0.6723144541960049,-1.1346770032231916,-0.9853715454003187,-3.6990448227973913,-0.48396686167988323,-0.8330237567584301,-0.3422210974776789,0.5737483567927598,-1.115684054547796,-1.2769364370660052,1.2190362313948009,-3.4069460212459357,-0.7237489933521665,-0.9561561829964226,0.19401691850286815,0.713446574578806,-0.5192209741981644,-1.258366570449749,-0.0032151358523572916,-9.69086706294623E-4,-0.06612496868927338,-0.06030701834368306,1.0549485057097188,0.9944220976432049,1.2290121650914623
90,10923.652552465272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684120419529395,0.0,-0.8541172157128937,-0.5766562606340272,0.8403077044029087,0.22998475633988466,-0.30461696793532944,-0.3700720182890908,0.07275355108445447,-3.027951747321347,-0.5196117902411994,-0.755592378192914,0.08287305185724424,0.6000820607449235,-0.6722518351250135,-1.1349913615036726,-0.9837461573899162,-3.6923048345195357,-0.4847341800697658,-0.8351222421901028,-0.34567367048540903,0.5733740808901692,-1.1174833548171093,-1.2770859206920293,1.212798463070906,-3.4062314942480287,-0.7233864267370045,-0.9531735410262596,0.1931023270463291,0.7136125641247442,-0.5166948055219135,-1.2550703444919937,-0.0032156499747977157,-9.692089776666089E-4,-0.06630962559780514,-0.0599518096957367,1.0512170443694127,0.9806323261223763,1.2477926075099646
91,10923.51253211655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6847202184141508,0.0,-0.8544462267403208,-0.5764764707319786,0.8400260938820038,0.23083710862860907,-0.30411363159742555,-0.3676610023749939,0.07350369915783202,-3.0253962944465735,-0.5206834276096292,-0.7554727850379349,0.08296916605887965,0.6006149697285827,-0.6727846529730762,-1.1361378928237882,-0.9818108690152696,-3.6790672101274082,-0.48563150900616553,-0.8390058813951923,-0.3537502788890987,0.5727759939147704,-1.1207124707444733,-1.2775299553882804,1.2048502217642494,-3.4037018573168956,-0.7214754179416094,-0.9509063634141124,0.1928185944041633,0.7141656637307889,-0.5135513233944883,-1.2512547299748011,-0.0032177836658090265,-9.699453541631573E-4,-0.0666762177437691,-0.058820777043018864,1.035439557174647,0.9470069674681207,1.3074019705474191
92,10923.356744852841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6841524451946706,0.0,-0.8521333426944264,-0.5740400256854702,0.8361532610618488,0.23093869161055952,-0.3001779259185573,-0.3634569766485403,0.07373233157166718,-3.021820582239336,-0.5205555703800253,-0.7556909668276911,0.08287464272204699,0.6012237091277131,-0.6719420737584714,-1.1375316904675112,-0.9903083701378254,-3.6383013300064597,-0.4868500639731514,-0.8474142608223385,-0.3399072361611569,0.571115238931926,-1.129758305618072,-1.2794982141434859,1.192245267669359,-3.413604632601392,-0.7180579044024967,-0.9396881670652409,0.19120087782280387,0.7143623266133857,-0.49791146984862455,-1.2375365417392405,-0.0032227607172455783,-9.71529758576457E-4,-0.06799828985175708,-0.053715850033820844,0.9347333808556354,0.9467665170267131,1.5995577915580808
93,10923.018939726815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68316529739457,0.0,-0.8516462815425818,-0.5748614219503096,0.8358372530345178,0.22985334877348196,-0.30056551356806255,-0.36637875154072613,0.07393257948396674,-3.0270652591335963,-0.5203101169365182,-0.7558113149823128,0.08265342171394528,0.5999863679179194,-0.6728673630127143,-1.1365428202196366,-0.9868815975369614,-3.6627813559257656,-0.4850817417630641,-0.8414450125792159,-0.3385329035319241,0.5716221494001655,-1.1255604055686514,-1.2790958159482984,1.2103063345078309,-3.416940739619112,-0.719155657760204,-0.9458000450188982,0.19215785152730944,0.7116142845508915,-0.502462186466591,-1.2452290903580516,-0.003219017583029214,-9.703434457171458E-4,-0.06740634913846937,-0.055195544342173865,0.9832883465333764,0.9611955967680264,1.5583392873459152
94,10922.696011452814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68537466646146,0.0,-0.8554521194070096,-0.5766003171522102,0.841631712846854,0.23176891732960783,-0.30610112897598896,-0.3684364955627953,0.07353745719778793,-3.0287777846351114,-0.5209681188162019,-0.7554433922963388,0.08310823835971808,0.6006423400720612,-0.6731043308321202,-1.1359410458433317,-0.9934294142207145,-3.690141593820144,-0.48521508776110134,-0.8386785364733154,-0.3182368497017112,0.5742932419080703,-1.120137523469253,-1.2779110009191226,1.2154783906548154,-3.3998582858313573,-0.7157243118406859,-0.943411243675786,0.19174708802441756,0.7070428869079352,-0.5067887518377914,-1.2440757152898132,-0.0032156981755943875,-9.693249566586072E-4,-0.0666790767770283,-0.054889132778366406,1.0252493819908404,1.0259650161290281,1.5895577078723677
