Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
30,11771.169508249553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.552716893821691,0.0,-1.284625890140982,-0.8159531720933858,1.8965918550260072,0.3789811413069981,0.08828834492418483,-0.13810391107090092,0.08380562264877245,-8.938169994701068,-0.4457919363116937,-0.6861757326626337,0.21216260458127215,0.5873993950741728,-0.5844128047277118,-1.4660542376788375,-1.0574368106301906,-11.87088955402338,-0.4698331828625127,-0.9428473136396939,-0.8543154570817714,0.5191977573590425,-1.393122475978354,-1.2911060175722833,1.7722917539286696,-12.692687910876122,-0.8125001454649885,-0.9899203646921164,-0.06060087265674395,0.8966125408567501,-0.351280624226316,0.7820534176499685,-0.005199151989487013,-0.0014948183646373444,-0.09565669572491207,-0.33378264008761566,0.0,3.1573207101905663,0.665208023364184,0.26187765410275404,-0.7533914601915388
31,11715.918205942573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.253373746955768,0.0,-2.181591576629492,-0.4394852996334346,1.790513704104817,0.2609005020089266,-0.08605730928507985,-0.07364596546584833,0.07585086516778745,-8.187381842521207,-0.560067882388359,-0.9432055173103298,0.23916964208424307,0.7606183016716177,-0.5191041451509786,-1.0769337877148777,-1.2038819955346491,-11.341565364335954,-0.3679858827659456,-0.8959556992983864,-0.7966481219319232,0.5796672295452965,-1.4838658998587215,-1.203615773968088,1.76619413928667,-12.126626763468655,-0.8105701658848099,-1.0748919845985618,-0.0013093056810828327,0.6490908322613601,-0.4727823043714166,-0.0014726506315344556,-0.005101440364401861,-0.0014886760303463784,-0.09165848774888476,-0.33174888823953846,0.0,3.0257013656184135,0.6914826461149904,0.1635476188666829,-0.7763820027374316
32,11533.735035781312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1421210788324077,0.0,-2.631630931701589,-0.43174750763334285,0.8461264583165988,0.029936145026344396,-0.2138193919080135,-0.3099041795336959,0.2553705515263419,-4.629343135304529,-0.6264875645423237,-1.0138253999595443,0.1490272107386985,0.48207138454654863,-0.5493213449015948,-1.3916780149188916,-0.29986738806937807,-11.804825383331812,-0.38295301532983433,-0.4886755226362423,-1.5586947590212548,0.2284235736758926,-0.9587057577470168,-0.9256999065354892,1.9141008948496425,-12.939985682115182,-0.8860011634266742,-0.8794000103560219,0.6208197694111353,0.8690550535959214,-0.4414675298495129,-1.2451247398331802,-0.0045177633464508465,-0.0012978828225201572,-0.09364031049583293,-0.3225701562401507,0.0,3.3939583636638018,0.9729452903412046,-0.24381881221045432,-0.7969335637647672
33,11446.53283328284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.424288609577746,0.0,-1.999964475662329,-0.6192003062792591,1.1328080488197763,0.10953238918123799,-0.16189744015553137,-0.3310822752692347,0.019978146265981156,-4.821173405330739,-0.5416402078523784,-0.8358834953643048,0.20675994149832205,0.6895053515843612,-0.4526136731985554,-1.029005098423311,-0.8112190738503944,-12.169265145793744,-0.45660726383028155,-0.8981959955181062,-1.331131081460766,0.38471724680773445,-1.3374822451533794,-1.1618991880498233,1.5793239475571204,-13.333404182248442,-1.0426317242387197,-0.9526444954438296,0.13205205502581002,0.8611411649870102,-0.524070041928432,-1.0373445329449544,-0.004580042305581064,-0.0012956987039220822,-0.0820726453709628,-0.3073584382666903,0.0,3.4943840563684523,0.9416339804003607,-0.4826308116979849,-0.8393816192841661
34,11404.51890577742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6826580962320405,0.0,-1.6762626984418092,-0.6241736329603167,1.4258660130070633,0.4585906603124686,-0.1582002564545472,-0.27874013323936236,-0.04324732981583573,-3.6961838091685797,-0.5198416745923174,-0.8898916881395419,0.24449242261148474,0.7942988052119495,-0.43694017534413476,-0.9690916427163497,-0.6014267474486309,-11.7953116986437,-0.39338367338189223,-0.8718642367112032,-1.4897926946283695,0.6768763609807485,-1.2390166977607961,-1.2158991256116984,1.9351382897881533,-12.975048382896363,-0.8452943881876198,-1.781322123192065,0.05011617221630535,0.5435637306046203,-0.7892139916400822,-0.9209778848174468,-0.004365557859005088,-0.0012429044754049226,-0.08242168557160529,-0.3049474744533511,0.0,3.4598231340325754,1.0260911427391377,-0.6272450615296884,-0.8437113656653449
35,11357.133556104876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.944729018832008,0.0,-1.2626714626475561,-0.4130302867511011,1.6843613593165694,0.599436965055751,-0.013603714692401403,-0.10957865139407008,-0.005520338523386903,-2.4220390140400427,-0.5297951129656439,-0.8985911828053985,0.22512450690221783,0.6447490570176807,-0.4620473190194477,-1.0214611684846646,-0.5619900757302624,-11.669836958595171,-0.31094295367707697,-1.0309202366921952,-1.4850992868648254,0.3451291796031429,-0.9588104058457012,-1.044432205228848,2.137446778677918,-12.962317143463876,-1.3438865142058722,-1.6193720711437187,-0.09324324142346593,0.4481296901670765,-0.8665106672232037,-1.3732540390138326,-0.004112776000784971,-0.0011684979936089997,-0.07861800519159845,-0.2952332510474322,0.0,3.5471137060762823,1.0823728430126727,-0.7262459856938249,-0.8584343952147199
36,11313.935690848046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.605638434163272,0.0,-1.1293248449364492,-0.7605428150388428,1.417015509228177,0.515933665026508,-0.027824815162069784,-0.07303611430556445,-0.05163017438735062,-1.684586258086545,-0.5819936914935595,-0.8245719727636531,0.19958002572032052,0.7206513542413227,-0.4495598606786805,-0.9360992080439724,-0.4394619383867512,-11.713281991371332,-0.7132382987328185,-0.725608819136134,-1.5000113883652544,0.6886504035099781,-1.0804650972302212,-0.9780149517034457,2.0845607408996094,-13.174667573375158,-1.3957514424444035,-1.3825434039923312,-0.047716372423390815,0.5450133252995171,-0.9271429893857042,-1.7941299487682776,-0.003851415246659668,-0.0010771803771097166,-0.07700261724739081,-0.2870362296161245,0.0,3.7056648797712564,1.0751613088154286,-0.8188883360116185,-0.8657421237388442
37,11276.479499857445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1744930608726962,0.0,-1.1568999448818602,-0.9521085095233413,1.0617293085380342,0.5594715520552485,-0.22321667338599407,-0.2618678768906906,-0.11620912437530223,-1.5210678477746766,-0.5201094276815346,-0.8019427741676343,0.1922465700431896,0.692410661113303,-0.4776946507587369,-0.9217815940701963,-0.5896001298376315,-11.660044795742971,-0.4394213664303616,-0.8582543957988729,-1.6105062394318894,0.6190916244837762,-0.9924525841274159,-1.0486773431928205,1.979298938879094,-13.257911739358448,-1.1263302650547549,-1.4791721408261393,0.04739335735946329,0.7348036851323826,-0.9588655708333177,-1.882971276537979,-0.003641026291403393,-0.0010019520995705677,-0.0734177712917566,-0.28375196005104275,0.0,3.8157126843745424,1.0655167427219543,-0.9923398360144579,-0.8689671761958669
38,11234.48481939444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.278884152625452,0.0,-0.5874404716405645,0.07289389177458405,1.2973708036708786,0.47246121567485383,-0.424533113037044,-0.929285431621741,-0.11784715054094004,-3.486556109895699,-0.5386128877623615,-0.6899530866547557,0.14332087677655186,0.5691878536243518,-0.5895886669437798,-0.9758030338886112,-0.5632391334935096,-10.837847409627155,-0.9508425244979246,-1.1385808008770033,-1.1913706336140246,0.7376001002714787,-0.9154406802323699,-1.1863668152881255,1.5021024044182063,-12.695160560267928,-1.0261513304808476,-1.6863952033459446,0.34985463326621136,1.1050044110166288,-0.3888718346427713,-1.456652773922276,-0.0031010558034686663,-8.449746592273885E-4,-0.071847559142156,-0.27194303746014115,0.0,3.9716535413493625,0.8708651885935809,-0.837895186608998,-0.840073287000965
39,11183.317329596191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2736702315038926,0.0,-0.45002734987059556,-0.464630554603915,1.3350961956565859,0.2671644895275337,-0.4782822332959372,-0.43883935524141,-0.0645017851502481,-4.522010584517403,-0.5674830679071142,-0.7349693851678123,0.10236267096710348,0.5277612182906979,-0.6824423438382904,-0.9989998990525871,-0.6643864580242019,-9.615887521277287,-0.8256229154964608,-1.1089783120830878,-0.8878632286029702,0.680928728584471,-0.825413709809305,-1.2450297045631074,1.746542061501594,-11.472280481367594,-1.435456105399123,-1.9222817729506938,0.3796207907283262,1.2645798096379761,-0.39716814406201395,-1.4612483449168174,-0.0027884780867939917,-7.825040346368755E-4,-0.07262419661344123,-0.27249347795984447,0.0,3.853353548608569,0.7326857627411475,-0.5925935184077941,-0.8192183065369427
40,11172.016127760826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2983402376303426,0.0,-0.5333952778361783,-0.3321034878438962,1.3272910174715717,0.5414097368858222,-0.4145263951620963,-0.5849973926064655,-0.08435711768346596,-4.324738301133784,-0.5492199773328306,-0.7119989419922567,0.10374694608307965,0.5440271932832907,-0.6683379742705383,-1.0075920258544877,-0.7333509203846491,-9.73113545561256,-0.7582319743406825,-0.8909156420506684,-0.9556231914766652,0.7071587375696569,-0.8564610185169659,-1.2935060147001431,1.869715928576647,-11.518476690732022,-1.1586168969080337,-1.5737783846374618,0.09783244169507072,1.105433111148886,-0.40764472272762003,-1.5441380893289178,-0.002838350169660312,-7.932023029080824E-4,-0.07225330392534497,-0.2751883153483699,0.0,3.8895511731887944,0.7545248530778136,-0.6480781248612504,-0.8169562047117751
41,11151.51715378622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2717516093895482,0.0,-0.698398700131001,-0.15775761113497525,1.243917068029432,0.11843623571822254,-0.2982049438525117,-0.19066421155713598,-0.06576957625716291,-4.117208464179931,-0.5258697421475019,-0.6704401417019151,0.04028825758851273,0.5427633985006511,-0.6930791488469326,-1.0523187983348548,-0.8429500396791286,-9.37842860202066,-0.6607024827211122,-0.903820233550405,-1.0574896342823021,0.7553314224636456,-0.8901192081437072,-1.381336673615888,1.9098417786008763,-10.898400677315806,-0.7861414067575485,-1.178705883921852,0.08505654398245478,0.7296897671917143,-0.8080247004222092,-1.5294874227008872,-0.0027636703268108017,-7.79306265332876E-4,-0.07086465047955295,-0.2768569335118618,0.0,3.9873034696127765,0.7243537792159829,-0.7116048089392442,-0.8180178805439824
42,11123.446829209424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9820836579130034,0.0,-1.073460274952958,-0.5008095942019493,1.151340284956128,0.254532683628487,-0.4452470195824172,-0.40930314638517395,-0.052334870508345246,-3.637348831567549,-0.5090260439810833,-0.6755780626168889,0.056013138498317835,0.5070155248733905,-0.7485683172338636,-1.089405069535636,-0.9187558780632401,-8.290257896110607,-0.6098219296390683,-0.9292834996687523,-0.7126142379793768,0.6598859155514172,-1.0442743308715514,-1.2566766343632523,1.922143806145445,-9.384773903020056,-0.9303445717415839,-1.0072941623832727,0.38450408000471115,0.42547254377432087,-1.1036249069380646,-1.5864823207680143,-0.0026770650055759557,-7.775367127922819E-4,-0.07171070169317581,-0.2788635716889507,0.0,3.9802194406179976,0.6213375723967112,-0.4248908334034979,-0.8151777986559262
43,11116.204705202974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9716159924581644,0.0,-1.099774680390287,-0.4108109962456479,1.093641037807605,0.14906022296246318,-0.3890754974532113,-0.321714858811268,-0.05793862489252783,-3.481184591514646,-0.49689564108764667,-0.6476947346899373,0.0452009658477994,0.5310441054478559,-0.7238571500971196,-1.0762222695999604,-0.9628522233666179,-8.36210033740877,-0.5654124817411764,-0.8006948904559875,-0.7482406269937257,0.6904900148151526,-1.0017792199063817,-1.268089237961113,1.8871821990009008,-9.42793911906025,-0.9633501902047955,-1.2285133859258046,0.21279748644892255,0.7490443782082132,-0.7168408123526984,-1.4204629778647186,-0.0026945568952609815,-7.814337616632451E-4,-0.07107869300990989,-0.27835510589434637,0.0,4.010237013948896,0.6394616087819743,-0.4439273654882033,-0.8168198260821908
44,11102.02333597224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.803046431238252,0.0,-1.3390061537050035,-0.4700828411202007,0.9583208541080366,0.21491371816469823,-0.339412340705755,-0.4196028404682457,-0.07988442532707729,-2.882053788085772,-0.45413506474814086,-0.6099273172887795,0.078988972723229,0.5649893804362842,-0.6809961005229798,-1.0633287520127235,-1.110302703490365,-7.834888812235481,-0.4764319574642206,-0.7070185048018615,-0.5774315122043008,0.7090735390629923,-0.9451250672421327,-1.1169911253923788,1.5604293301893721,-8.26487299879392,-0.9762970703807898,-1.2736005389950322,0.541849175415068,0.8492145258550323,-0.7319126309482259,-1.3452418373920025,-0.0027956107867632305,-8.191623375512555E-4,-0.07036015941595733,-0.27516751681625523,0.0,4.152105762977107,0.6334279696461229,-0.26005220101662463,-0.8306475659203899
45,11081.48046514048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.615233701100316,0.0,-1.3618443085548742,-0.7693225529979779,0.8298997559558687,0.16904504216929403,-0.3922270640200473,-0.4048447280100507,-0.020308639112168687,-3.06224127297187,-0.4353720041465776,-0.6530537574497519,0.058626935258259585,0.5620539231864837,-0.6730032949539825,-1.104278698162099,-0.996650897075694,-6.7863863635815544,-0.3820005359322046,-0.7448542962925895,-0.5224782550126952,0.5140878937454053,-1.1583089668787898,-0.8612894949691627,1.6897417192313489,-6.300813555175928,-0.7564213112860114,-1.1973321061921014,0.21855089966566316,0.8849586793476334,-0.687746867261681,-1.468422568971817,-0.002799987796697819,-8.414934315582282E-4,-0.0713888656141688,-0.2737432810789042,0.0,4.339404656867885,0.6394825678495133,-0.11764045128870579,-0.8282060133603822
46,11072.649837548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7260064886845745,0.0,-1.1955510749764353,-0.6405297383040104,0.8743560836279954,0.10897688656153962,-0.31483861158270454,-0.46544818566110147,-0.04993771409115935,-3.2096118640702906,-0.43980046692134295,-0.63192013242556,0.07437292646161316,0.6085589588824061,-0.6270214266660438,-1.0730232668539978,-1.1124047034451445,-7.051394408439235,-0.3433261136461838,-0.5857537406477429,-0.5921382226545456,0.624042598082275,-0.871695061218027,-1.2340647568151966,1.6217092157099307,-6.600570111485403,-0.8354849716031479,-1.158274249534979,0.37595113165306554,0.8342415960673629,-0.7852583714113394,-1.5423480924426423,-0.0028690021966132017,-8.540975731397849E-4,-0.07009760258066355,-0.27249109418137807,0.0,4.36289335004058,0.6715679392714933,-0.17937488800705734,-0.8316086829886541
47,11062.906292267033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8408222135133006,0.0,-1.013753900275723,-0.5766006116120015,0.9196738431963175,0.19484511346818345,-0.2304360546772405,-0.3264796928903493,-0.05592727013132082,-3.1864535085637264,-0.43491844433161,-0.6556593650945576,0.09803185845250645,0.597676940059513,-0.6129478938442088,-1.090704991178262,-0.9987783608777718,-7.058818271661548,-0.30892875260792335,-0.584533915170462,-0.750553735447044,0.44538639492643783,-1.1331760669116533,-1.1614296573518645,1.36452457437542,-6.191408150100101,-0.6011308242583479,-1.1479458691229856,0.4796650737086428,0.8020382299041035,-0.7635853039789285,-1.5575790226232915,-0.003002412921239846,-8.8089559531082E-4,-0.06956443929292735,-0.26770129304567564,0.0,4.544379099091342,0.7402231163154809,-0.2694872196858563,-0.8392091222147307
48,11047.132109870172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.647027822611988,0.0,-0.9062279664134735,-0.7890892512685248,0.7648974850290686,0.009496445381290908,-0.27136503497405856,-0.4919503849664505,0.010827328179160094,-3.0166403204277823,-0.44389944954478594,-0.7313748229009959,0.08169182893041228,0.6506404246647312,-0.5578893040153448,-1.1159323442342661,-0.9076631334416951,-5.689808220699572,-0.3551576519765161,-0.8607476163309624,-0.7380936576803736,0.43928839247616286,-0.9634380864983989,-1.2067075845011568,1.5598643770006684,-3.456122372129034,-0.3637495940188109,-1.0431344510783878,0.14051910292942899,0.8162595752326454,-0.8010351126587468,-1.815353698469342,-0.0031756917133528404,-9.470497314478221E-4,-0.07025566642686587,-0.26580564767375897,0.0,4.895502946883064,0.770826513300929,-0.08991825763319747,-0.8310974220610735
49,11041.716086133722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7049415895902205,0.0,-0.8823743811228143,-0.7870236369300129,0.821606742427719,0.08719148752907231,-0.26999975708853197,-0.3901763075385858,-0.018351386691055276,-3.1077957179522917,-0.43701730916336967,-0.7070492991563528,0.09356003261127697,0.6359227021976025,-0.5888240202983748,-1.119759639020107,-1.0436434499318221,-5.563915255874057,-0.20363339214188922,-0.5499212377235894,-0.6874767742501179,0.383437519176458,-1.0951053548305787,-1.245532575840807,1.5420196943761921,-3.5002664374180967,-0.5153581987812986,-1.0770623013809912,0.25853139834992483,0.7858949832333455,-0.7632835202116321,-1.739289395109371,-0.003116843324791757,-9.280548285763899E-4,-0.06939039819984141,-0.26581894099161857,0.0,4.871894655587352,0.7420475485881883,-0.08525296606994215,-0.8275880260428954
50,11034.76445916108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8142750040970013,0.0,-0.9050108183215824,-0.6860795445394559,0.873903113769745,0.3276342589121093,-0.2138450181210256,-0.20962542668024886,-0.029940513208269823,-2.786166051732339,-0.4617764447235187,-0.7185411395879994,0.10486270875353389,0.6268426156012925,-0.6303941470396573,-1.108531108117786,-1.1013900678882835,-5.277992017727255,-0.33426310595007325,-0.7128129790863581,-0.5941713930754393,0.5183658280064762,-1.0078858527243049,-1.2099237880087583,1.4959733614406343,-3.6586759773579804,-0.565381758456452,-1.1267123102946979,0.3399339965187667,0.9552179397306684,-0.7641048335573484,-1.636681977902482,-0.0031508890484995963,-9.296349997215496E-4,-0.0696157133975778,-0.2655168974664885,0.0,4.9043233211314,0.698375343347306,-0.0076495332143843575,-0.8189215987876194
51,11029.73952750746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6825153041283913,0.0,-0.9026586650328572,-0.6082214374919594,0.8866896571906405,0.11149925891035162,-0.3593111350795595,-0.47544505040740187,-0.011620955278672847,-2.122930695534977,-0.517192224949308,-0.7727702846804814,0.10538672160304484,0.5900193111765908,-0.6671308162557636,-1.1484172759912303,-1.148193058659727,-4.400218742927972,-0.40814868735419496,-0.8825994708026528,-0.6260938417380438,0.598025887976761,-1.1331700976900378,-1.1269733065094565,1.6852843033366705,-3.0691646356526503,-0.8735517276454158,-1.3116102577309823,0.37702667234849807,0.5803308933563748,-0.5895227810975034,-1.5714881647649936,-0.0032637263050819994,-9.517256988996161E-4,-0.06875546032033174,-0.264837237413596,0.0,5.135243673001629,0.6937944504480131,-0.01865796889604193,-0.8032541886966106
52,11028.51791198452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6125710608915598,0.0,-0.8058556351870512,-0.531073419968299,0.8239797247456155,0.12078491643524544,-0.4997512954728309,-0.47941989021065856,0.019142546837914987,-2.025856601136094,-0.5250669979874547,-0.780762240536335,0.11042024806646561,0.6184542041108886,-0.6796844604116573,-1.135708877860686,-1.0693388173664542,-3.019705481189651,-0.41817953630817173,-0.8440393800376365,-0.5227856956484268,0.4867295311579612,-1.2604197122304979,-1.3053890195113336,1.8412940003452505,-1.448287541140249,-0.9644599311027187,-1.3072395734805071,0.2587862213417827,0.82498382012424,-0.8186102035137923,-1.6025112011956648,-0.0033459624289097897,-9.874430908790965E-4,-0.06950213405014435,-0.26155919214909845,0.0,5.405673880425504,0.6828530083054752,0.1537945327504379,-0.794851064494253
53,11022.846948014563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.648807328778155,0.0,-0.8649693921050426,-0.658915373863265,0.8438362435457034,0.19469243238131112,-0.33705986842862073,-0.4105714449675408,0.02706680378997705,-2.1923483338004446,-0.5350874334088654,-0.7965731524758433,0.10331375637054553,0.5949309140767917,-0.6755414565882149,-1.1536342905157342,-1.1059775366163676,-3.2408216592781995,-0.42161837245459405,-0.8997921024447971,-0.5616019374563423,0.5549825226710637,-1.139523816008012,-1.2755440420011719,1.7298719126672792,-1.83078039644376,-0.9182337103519874,-1.2854918321315385,0.2952552517082626,0.651830269946341,-0.6012476126607761,-1.5926644040725744,-0.0033074665877629336,-9.750381492096178E-4,-0.0688126320891538,-0.2610065663737473,0.0,5.363304652020513,0.6985926081936729,0.0822513682522038,-0.7976395750194721
