Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
59,10953.164629533461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.699892894222198,0.0,-0.8676578676394207,-0.5685381516218414,0.8554239259123302,0.23123953692656757,-0.2958990768443385,-0.3824053781265034,0.06686294694497974,-3.075431100562537,-0.5209447052956981,-0.7519960427470923,0.08579057695392978,0.5956295615655767,-0.6704870263811736,-1.1296477685026354,-1.3011243121854716,-3.491321033276836,-0.5010027721105855,-0.9005121005264614,0.07529302380548292,0.5958353701398839,-1.176306560810577,-1.3355264206979973,1.1908727250686084,-3.6196289899675533,-0.7362342600246818,-0.9789781507857216,0.23680009305603256,0.7208737387889045,-0.5809292512181591,-1.3106950714104189,-0.003190210143716807,-9.608207402826571E-4,-0.07805392307878534,-0.20511008492098828,0.0,4.726227715934147,0.11304079869166765,0.9922471603734682,-0.7651672393620523,0.04671645936143721
60,10951.13234330735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.707078008213752,0.0,-0.8666916679228749,-0.5646183941833345,0.857866795774761,0.22217650704231096,-0.29282393660420497,-0.3847297449249341,0.06356463166753781,-3.0488056129468895,-0.5222569865899945,-0.7532104946086159,0.08315312615895593,0.5986906752380935,-0.6725635896612233,-1.1309614599882996,-1.3101926912110802,-3.5745830533302345,-0.5002606788972531,-0.8883455420479941,0.15899916296332606,0.5923613401030113,-1.1677855872603045,-1.3203267182099203,1.1844889220311425,-3.6110463371656474,-0.7398304299143489,-0.9886090653877178,0.2393980638206165,0.7208316001429023,-0.5802002558939371,-1.313834540592343,-0.0031987499485069794,-9.611890432168528E-4,-0.07584864583146068,-0.1970108381395889,0.0,7.0200070093646785,0.15873689729643975,1.1390096844185973,-0.7328555905267847,0.037328470123841814
61,10949.331895698228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.707555076613892,0.0,-0.8668291073663965,-0.5740187922136385,0.8591427027029723,0.22865679725332458,-0.29502750585038917,-0.38293357144794543,0.0641707127714932,-3.0434379006552144,-0.5224276077827759,-0.7527461624659276,0.08356263404226222,0.5986399813880885,-0.6729981515039264,-1.1313961761107874,-1.3023579471240336,-3.526144486390984,-0.5005106024036029,-0.8841800923448172,0.1753045822874946,0.5918718115737168,-1.1674745127931334,-1.325721198325815,1.1736007924508942,-3.573515382595425,-0.738559762282935,-0.9780142662020925,0.24063837900232207,0.73149292889053,-0.5753314726783001,-1.3043945878432357,-0.003189381463945724,-9.584639508248414E-4,-0.07430526193781453,-0.18947282508592478,0.0,9.075216686796796,0.19900444592830868,1.2236855098454364,-0.7079938751611343,0.037133308316127225
62,10947.859425692237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.705496060115308,0.0,-0.8718125945697378,-0.5752513542136951,0.8609026603192298,0.2249442526788518,-0.298496292718504,-0.3851290259126776,0.06476674738542045,-3.0313980817662802,-0.5229701811379815,-0.7544823569284025,0.08370320825473525,0.5959173527361623,-0.6720004838557392,-1.1318421880208915,-1.303161561263549,-3.5628944147086825,-0.49793367463056304,-0.8740949969429687,0.21092585673641068,0.5888122764613957,-1.165796599290527,-1.317515756846822,1.1695709082416457,-3.5540081585014875,-0.739927388722552,-0.981205850672117,0.24207230264831894,0.7301870245711746,-0.5728867076587206,-1.3045033731409157,-0.0031898547711404403,-9.585328987136853E-4,-0.07272421917446094,-0.18265467873763788,0.0,10.864147078816341,0.23618814341071814,1.3139972475127073,-0.6894326552018861,0.04434664490139738
63,10946.732451000995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.706490082549889,0.0,-0.8632942323871038,-0.5782169699418317,0.8560516722389822,0.23006657271770103,-0.29500934327949624,-0.38125200885455857,0.06534101241060657,-3.0232400917816804,-0.5227392335624321,-0.7516947446977633,0.08273222708655147,0.6007122578411748,-0.6743651379784513,-1.132669384852953,-1.2937369704432635,-3.581270583823549,-0.49625408236475355,-0.8600488505813558,0.21507333654447905,0.5850131702334097,-1.1577177143691961,-1.3159929597209816,1.1545016714270213,-3.5001874708421794,-0.7394402090503704,-0.9660808596238528,0.2415169073120737,0.73858480252179,-0.5615300416289378,-1.296005634327392,-0.003189144225537937,-9.58213716018062E-4,-0.07329071294129617,-0.17769346138958947,0.0,12.038521523725867,0.2547670838892208,1.3418906294319826,-0.6813748442586489,0.057060099643602216
64,10946.250469805651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7038478418808345,0.0,-0.8713885166051185,-0.5787268286121968,0.8601245372379921,0.22749756908895963,-0.30032432844922646,-0.3843855870898497,0.06555198281588813,-3.0332659117499112,-0.5228008715316308,-0.7550323067380982,0.08408148464321213,0.595098481595335,-0.6717824857320074,-1.1324922157163055,-1.297100369727852,-3.540957054084522,-0.49709454478231807,-0.8679940294530428,0.2262979733967269,0.5875869176573744,-1.1644416520629906,-1.316113364155254,1.1631166085666127,-3.5359363782552196,-0.7393155515726901,-0.9760383799595486,0.242081816592243,0.7326791649673432,-0.568408822267319,-1.298252378066452,-0.0031863091743078533,-9.577035239140651E-4,-0.07116467960829576,-0.17453370855028735,0.0,12.91293478017395,0.2793281479520392,1.3952285920067375,-0.6720775716731727,0.060825669358519935
65,10946.090130881921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7042591469824395,0.0,-0.8583620780185547,-0.5789930966758724,0.8508351702314012,0.23185942531754825,-0.2930323077811367,-0.37913542321048416,0.06570728381999162,-3.008673909504922,-0.5217390131124332,-0.7492910643246331,0.08225201223130613,0.6030223722199408,-0.6752602365718171,-1.1326030224360977,-1.2827625458247955,-3.6444597523388844,-0.4953714522636266,-0.8459292218648401,0.21831257178072339,0.5807932255546456,-1.1489694235351948,-1.3123879174840367,1.1358166839430721,-3.4379401796527427,-0.7382159293255869,-0.9544509691824046,0.2384990457670554,0.7458315282390281,-0.5508361566790597,-1.2897353308234292,-0.00319029727211296,-9.587268600121987E-4,-0.07384706900328107,-0.17176167519194416,0.0,13.400330391474554,0.278224291187377,1.3688529696466432,-0.6722759008932062,0.07361952237677577
66,10943.119140280603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6977254011476774,0.0,-0.864698529300292,-0.5810482266733296,0.8515529293367449,0.2303579558395463,-0.29968922129830516,-0.38133489841265433,0.06700680665637399,-3.0131674309876355,-0.5211247630194019,-0.7526895481207584,0.08369917366855696,0.5966969160635184,-0.672398240872298,-1.132740364814329,-1.2754338118803195,-3.6368898286502294,-0.4952657628968846,-0.8430855917274546,0.23958852090263347,0.579937714964341,-1.1512959290141636,-1.3090514331017191,1.1319720656144934,-3.4332158553552166,-0.7375754667916712,-0.958058355257106,0.23744374632651752,0.7434794491613974,-0.5497179970226657,-1.2856390775654456,-0.0031865139993127625,-9.583627136100012E-4,-0.07064913838653862,-0.15883815080071045,0.0,16.614480717164014,0.35172637565446446,1.4932423206801932,-0.6463377163846037,0.10513056699697501
67,10941.092304499329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6898389271081,0.0,-0.8659637758337184,-0.5849713060377947,0.8484412091998025,0.22933654578397994,-0.30655277752196614,-0.3807927028134738,0.06909574059846557,-3.0136501255703614,-0.521210595625317,-0.7552026202245858,0.08464032025656204,0.5940935553761058,-0.6712615508698471,-1.135327312139685,-1.2744034069823535,-3.6523485913703237,-0.4927981975637601,-0.8259893349596626,0.25671073604695815,0.5756085240039277,-1.1438615291690255,-1.295231300723931,1.1098318259632163,-3.380199763594106,-0.7353991639781463,-0.9455738666947124,0.23640430460676562,0.7434040296801032,-0.538181081712926,-1.2705117819141192,-0.0031920636198358916,-9.607684175824942E-4,-0.06934848062265067,-0.14983138695527928,0.0,18.60268566777244,0.39853802089294343,1.5583963843536037,-0.6411953285406202,0.1491966275242623
68,10939.862329414698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6843895363609622,0.0,-0.8663374984876087,-0.589180874424376,0.8464567913629116,0.23063731582447805,-0.31161862374078403,-0.37922448619148647,0.07224602490506517,-3.013402907336866,-0.5216333350571073,-0.7581503207810054,0.08495499745947138,0.592382773871492,-0.6709807680508765,-1.1376375788091293,-1.2707810286857424,-3.665844858983827,-0.48922386174006877,-0.8129978165875956,0.25438861411290653,0.5721022723225047,-1.1382023321253776,-1.284740370774188,1.0988952149725415,-3.3405147003905835,-0.7312165026024517,-0.9336099206945591,0.23614806213619124,0.7409134435477016,-0.5275554849445047,-1.2589039177730925,-0.0031986303389137244,-9.633970039902987E-4,-0.06900087094759907,-0.14535700225538772,0.0,19.390606443361694,0.4223493626596595,1.5686966548370753,-0.6559527931962598,0.20231817463793833
69,10939.530259105313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6833064923495673,0.0,-0.8609994223943697,-0.5856449821665437,0.8417004611429721,0.23312161459876132,-0.3079508403359334,-0.3778031375173622,0.07247990187982596,-3.019228907120329,-0.5199246128124694,-0.7568948344310804,0.08432705199525535,0.594317689941646,-0.6718189526136367,-1.137061733381656,-1.262134647243021,-3.6721691116948603,-0.4905121187901962,-0.8156559763130315,0.2426538297360566,0.5730695542571747,-1.1331812128491345,-1.2866906687206099,1.099205915413593,-3.341442024302459,-0.7282123464970951,-0.9343966484110547,0.23214806686985803,0.7401090682650809,-0.5282639781163064,-1.259852264680937,-0.0032007037664247852,-9.643524906326616E-4,-0.06857156088695122,-0.14195726876646575,0.0,20.02471745420995,0.44310188717464893,1.570829086406239,-0.658221132603796,0.2308446610841535
70,10939.409141501039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6795530865513566,0.0,-0.8625390892786248,-0.5863534995842313,0.8415305177525692,0.2313212238900467,-0.31159256560827275,-0.3770949485685979,0.07343971560152113,-3.017865610046482,-0.5197964863435183,-0.7583048771748705,0.08499650540409934,0.5928220345239241,-0.6704008396368604,-1.1368508254432783,-1.2601099207349724,-3.685770186436969,-0.48994821044192,-0.8143109920734581,0.24301344285630067,0.5729141745039034,-1.1296166358816098,-1.2830306545173138,1.0993992278531362,-3.3270836631836898,-0.7264961682173384,-0.9338908944861588,0.23138915336948482,0.7389925687371912,-0.5266688286776774,-1.2579953710777114,-0.0032060297617006873,-9.664380139824627E-4,-0.06861431557252985,-0.14055699541709327,0.0,20.147906840407142,0.452553432390853,1.5603977922961596,-0.6659406997507415,0.25811216737
71,10938.926156734895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6823108444656523,0.0,-0.8565297316946759,-0.583268764490146,0.8391607437478924,0.23390925976257226,-0.3060359920424756,-0.37597464960685795,0.0734459185548373,-3.021645729751381,-0.5195065344108274,-0.7561190624133172,0.08393171539804443,0.5957868476535725,-0.6722061890294196,-1.1361045666198317,-1.2527783301404427,-3.6767346411797055,-0.49005035767677,-0.8191169447302276,0.23238014843426769,0.5732309751847472,-1.1314259883365518,-1.2897754415324356,1.1096784992535076,-3.348319126619361,-0.727003806863383,-0.9348801838037016,0.2311299550271018,0.7369272140548558,-0.5267498684520382,-1.2613720960415045,-0.0032026712050732794,-9.653977261906841E-4,-0.06809479287296977,-0.13715517531300836,0.0,20.872505348512025,0.4731373575627462,1.5627173601381295,-0.6633226279950108,0.28084414683340525
72,10938.337125739255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67433348581417,0.0,-0.8641385797761197,-0.5859375602782647,0.8397512223256263,0.22860551862029577,-0.3153292434060981,-0.37721021877660826,0.07361860422805436,-3.0205901599248635,-0.5193136700806502,-0.7591053899262109,0.08591244360310976,0.5913421243871532,-0.6690203416091656,-1.1373363317978942,-1.2566979715926838,-3.7005348044845965,-0.49009267291253494,-0.8132577431143182,0.23548442787841467,0.5733188278488439,-1.1235427864346053,-1.2764496813724155,1.0966121869308558,-3.313738082425917,-0.7232802311148144,-0.9300112566109466,0.22776505215182313,0.7367385280203225,-0.5239247153264868,-1.2531246188982148,-0.0032139036952530302,-9.692490301804076E-4,-0.06872653109683374,-0.13927276271273956,0.0,20.05916095427228,0.46437683932163365,1.5288501386341333,-0.6790478833361331,0.2992817019767846
73,10938.322843075044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6744775014180995,0.0,-0.8639978232905611,-0.5858902025231884,0.8397530458362716,0.22869406944672682,-0.31516592696612633,-0.37717635483627004,0.07362139755739895,-3.0205925652235965,-0.5193223611820278,-0.7590580172576451,0.08587720408217157,0.5914261662605503,-0.6690744495629751,-1.1373095801336537,-1.2565740270038745,-3.700148851812747,-0.49007131370704454,-0.8133719779534946,0.23536852425179527,0.5733157077977191,-1.1236837645537505,-1.2766803600383976,1.0969950012425118,-3.3144588270161752,-0.7233445943459215,-0.9300845769004664,0.2278355517047708,0.7366949543570582,-0.5239365314640061,-1.2532682801196504,-0.0032137202825500625,-9.691870430743933E-4,-0.06871234829885067,-0.13919512673756004,0.0,20.079141298305192,0.46479604280925585,1.5292095806571266,-0.6789117437279043,0.2995955739257619
74,10938.311770155311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6746143483775846,0.0,-0.8638636214436586,-0.5858453962969644,0.8397548146963046,0.22877845516979503,-0.3150105529295119,-0.37714390920104945,0.07362401308399179,-3.020594424206406,-0.5193306207098294,-0.7590128645702474,0.08584367424751298,0.5915062420018986,-0.6691259134007304,-1.1372839630454608,-1.2564563526928043,-3.699780332934219,-0.49005080657006544,-0.8134808916124289,0.23525561863813155,0.5733127365520226,-1.123818102459499,-1.2769001766596122,1.0973612245275022,-3.315145536489588,-0.7234059330028203,-0.9301541991274863,0.2279029590740794,0.736653292659366,-0.5239473024208605,-1.2534051650695273,-0.003213545251187802,-9.691279352770062E-4,-0.06869886920539606,-0.13912123721214975,0.0,20.09810501309879,0.46519523611636454,1.5295441059305641,-0.6787852585149995,0.29990092165994764
75,10938.281377708352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6747444851539126,0.0,-0.8637358549859315,-0.5858027972499963,0.839756479480498,0.22885876144184428,-0.31486267760902503,-0.3771130194865982,0.07362646076239956,-3.020596223410289,-0.5193384820317214,-0.7589698227439495,0.08581178057551414,0.5915824823831227,-0.6691748806556042,-1.1372595500308487,-1.2563439606134326,-3.6994292156304867,-0.4900312601426641,-0.813584690390461,0.23514644613616786,0.5733099496936327,-1.1239460033243402,-1.2771094729063037,1.0977107813660842,-3.315800052682141,-0.723464359827005,-0.9302201600202006,0.22796714332907125,0.73661344122933,-0.5239571305692022,-1.2535352347768143,-0.003213378485370195,-9.690716355448401E-4,-0.06868602275331198,-0.1390506715135259,0.0,20.116172131436585,0.4655768068846902,1.5298586583469038,-0.678666657156271,0.3001971868867141
76,10938.270199516366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6748640452590307,0.0,-0.8636191428375025,-0.5857642672634582,0.8397585525245375,0.22893224849150262,-0.314727316599694,-0.3770847882699756,0.07362879109030875,-3.0205970202464907,-0.5193460058414341,-0.7589305480472167,0.08578264772015615,0.5916521951622068,-0.6692196717929432,-1.137237430099689,-1.256240703731994,-3.6991050649783945,-0.4900128380697345,-0.8136790802074519,0.2350451444070354,0.5733071368480274,-1.1240640341011914,-1.2773008365412684,1.0980320117195013,-3.3164025567711133,-0.7235170167974595,-0.9302787781694939,0.22802596669561753,0.7365770700910119,-0.5239642598198273,-1.2536531382622615,-0.003213225085583602,-9.690198418224402E-4,-0.06867422376635528,-0.1389856121574325,0.0,20.13277568367764,0.4659286550111717,1.5301432774100636,-0.6785623048387303,0.3004788651226638
77,10938.262412923812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.674978608457218,0.0,-0.8635073102029153,-0.5857273598043956,0.8397605464457553,0.22900266662755664,-0.314597562069899,-0.37705777750682773,0.0736309965687734,-3.020597837702564,-0.5193532407146252,-0.7588928572799578,0.08575475213398286,0.5917189949913725,-0.6692625811327397,-1.1372162492901357,-1.2561411651858727,-3.698793865945063,-0.4899951604270794,-0.813769632975968,0.2349464880146449,0.5733044659067311,-1.1241772804670256,-1.2774843082330352,1.098340546278498,-3.316981196090804,-0.723567356729377,-0.9303344980117159,0.22808223127076868,0.7365420663217076,-0.5239706834382373,-1.2537658452848772,-0.003213077864578697,-9.689701436420865E-4,-0.06866288985360532,-0.13892297818301994,0.0,20.14872320693036,0.46626769228172826,1.5304133260144734,-0.678463827100601,0.3007539862654971
78,10938.251269576534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.675088312582846,0.0,-0.8634001665781826,-0.5856920055108039,0.8397624311618551,0.22907013681524518,-0.3144732146295075,-0.37703194478084523,0.07363309214142366,-3.0205986853633426,-0.5193601842837509,-0.7588566980150266,0.0857280483939779,0.5917829732304525,-0.6693036751534108,-1.1371959733359407,-1.2560451719091208,-3.698495194711428,-0.4899782292497718,-0.8138564971340315,0.2348502252463121,0.5733019354359832,-1.1242858875269657,-1.2776601902176246,1.0986367548895144,-3.3175366004902576,-0.7236154619752885,-0.9303874787034392,0.22813602148000317,0.7365084267508171,-0.5239764787646232,-1.2538735836887207,-0.0032129366258529537,-9.689224764838662E-4,-0.06865200685047917,-0.1388627060420599,0.0,20.164032311610054,0.46659426556579764,1.5306692566162954,-0.6783708895027364,0.301022414548972
79,10938.251115514826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6751245778727464,0.0,-0.8633647228313308,-0.5856803324038664,0.8397630569782877,0.2290924559591502,-0.3144320857786868,-0.3770234000329097,0.07363377640447452,-3.0205989608274213,-0.5193624852184898,-0.7588447225125998,0.08571922422646149,0.5918041320034454,-0.6693172589230713,-1.1371892637058056,-1.2560132839235223,-3.6983962047580166,-0.4899726158967337,-0.8138852659605559,0.23481780182721662,0.5733011061933728,-1.1243218515767042,-1.2777183985182603,1.0987349900042434,-3.3177206359976337,-0.7236313405707431,-0.9304048731789542,0.22815379253406629,0.7364972594947681,-0.5239782568576159,-1.2539091474447248,-0.003212889831972782,-9.689066893294631E-4,-0.06864840228568597,-0.13884270322646072,0.0,20.169100868850823,0.46670274054021826,1.5307527336080833,-0.6783407257709076,0.3011128732635112
80,10938.243826852928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6751676441743926,0.0,-0.8633226133969145,-0.5856664667611619,0.83976379424901,0.22911897153231378,-0.31438322384499323,-0.37701325088242704,0.07363458347754659,-3.0205992998822047,-0.5193652164915415,-0.7588304868990529,0.08570874367992817,0.59182927284601,-0.6693333946141168,-1.1371812882541972,-1.25597535603826,-3.6982785828273324,-0.48996595119945585,-0.8139194589669047,0.23477910428479293,0.5733001287264078,-1.12436457721843,-1.2777875611132814,1.098851766090374,-3.317939332328569,-0.7236502128974144,-0.9304255029395684,0.22817492117083213,0.7364840032835962,-0.5239803266188301,-1.2539513678596974,-0.0032128342254043657,-9.688879310153333E-4,-0.06864411786181708,-0.1388189109505543,0.0,20.17512490878973,0.46683179921039547,1.5308515144848824,-0.6783050604192976,0.3012209311216941
81,10938.244166597276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6751676441743926,0.0,-0.8633226133969145,-0.5856664667611619,0.83976379424901,0.22911897153231378,-0.31438322384499323,-0.37701325088242704,0.07363458347754659,-3.0205992998822047,-0.5193652164915415,-0.7588304868990529,0.08570874367992817,0.59182927284601,-0.6693333946141168,-1.1371812882541972,-1.25597535603826,-3.6982785828273324,-0.48996595119945585,-0.8139194589669047,0.23477910428479293,0.5733001287264078,-1.12436457721843,-1.2777875611132814,1.098851766090374,-3.317939332328569,-0.7236502128974144,-0.9304255029395684,0.22817492117083213,0.7364840032835962,-0.5239803266188301,-1.2539513678596974,-0.0032128342254043657,-9.688879310153333E-4,-0.06864411786181708,-0.1388189109505543,0.0,20.17512490878973,0.46683179921039547,1.5308515144848824,-0.6783050604192976,0.3012209311216941
std.err,,,,,,,,,,0.08917340325293176,,0.0968345221697338,0.10543823627605796,0.08227533303763804,0.13379052457675805,0.09496143587897526,0.11631892688567404,0.06806142385270002,0.4287450645230735,0.05148453984953835,0.06506710531189365,0.04646193238190011,0.06748947275472686,0.055194985507116955,0.07951346176961196,0.1359028959420864,1.0575262971005086,0.11787182449529177,0.155376266691202,0.20986779885667645,0.1343056431551112,0.14793235229129426,0.19894143911039106,0.15993436837681105,0.6515912513635617,0.1417307329722038,0.16598314066544703,0.12238883941522849,0.16526538906127966,0.1480376174014087,0.2164931429349348,9.566450328199682E-5,3.113231129326407E-5,0.003546591659886663,0.016881029842372816,,11.071144084841098,0.13518737255507862,0.4597782248326682,0.1189440515416427,0.12671458389330179
t.test,,,,,,,,,,-29.999613635766906,,-8.915442489442583,-5.554592787646526,10.206750471187373,1.712520167307245,-3.310641008479091,-3.241202966504159,1.0818842643801887,-7.045210662056839,-10.087789810482274,-11.662275173632871,1.8447089754131103,8.769208717881991,-12.126706592355415,-14.301745427071811,-9.241711497991043,-3.497103185960626,-4.1567690438101845,-5.238376981888135,1.1186999890589646,4.268622786492274,-7.600531998601893,-6.422933134630875,6.870641859174635,-5.092056293550959,-5.105810135331316,-5.605542220790479,1.8643441858019694,4.456371702913011,-3.5395079697752823,-5.79210662684389,-33.58439248812774,-31.121619011466276,-19.35495383869783,-8.22336742762619,,1.8223161720398926,3.4532204479393727,3.329543314153298,-5.702723689228131,2.3771607171541747
p.val,,,,,,,,,,0.0,,0.0,2.7825967530148432E-8,0.0,0.08680085129243431,9.308254082494027E-4,0.0011902640468133274,0.27930395774307604,1.851852005074761E-12,0.0,0.0,0.06507988454442182,0.0,0.0,0.0,0.0,4.7033986775990577E-4,3.227800021621263E-5,1.619949008269117E-7,0.26326814987313973,1.966835512967613E-5,2.9531932455029164E-14,1.3367329465552302E-10,6.391331908162101E-12,3.5420089750104466E-7,3.293802848247651E-7,2.0760400509800547E-8,0.062273385499798106,8.33584494630557E-6,4.0087366597552077E-4,6.9508987454725E-9,0.0,0.0,0.0,2.220446049250313E-16,,0.06840702575716517,5.539361168445112E-4,8.698853296313924E-4,1.1790802778577358E-8,0.017446484699600084
